"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","sunflower_HgHa","AET_mean","sunflower_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"5944","Turkey",45373,41.457,43.2314,0.218473085734644,2.42590086845748,1.90782420535854,5.33782451404581,3.5953428256262,45373
"5947","Australia",45376,-35.7995,140.249,0.191271392364301,2.28142568988176,1.38597162015289,5.36316241230006,4.33107201983724,45376
"5948","United States",45377,46.6353,-91.5159,0.222877275443635,2.77367327832041,1.41504384544786,6.47257508985315,4.55253120853509,45377
"5952","Canada",45381,46.013,-78.9395,0.0202835746944368,2.74255681099268,1.43177288750811,5.43420630841758,4.37324138608759,45381
"5964","Australia",45394,-33.5737,141.148,0.0387002781167268,2.12604245711223,1.40666644520494,5.36316241230006,4.33107201983724,45394
"5965","Mozambique",45395,-14.7378,39.6381,0.166557550361356,2.825748650728,0.677963048236876,2.72916478969277,2.50009459561958,45395
"5966","Kazakhstan",45396,47.8586,79.164,0.0191018421228501,2.52200151571663,0.589242195270383,4.50851625226694,3.17598650936112,45396
"5967","United States",45397,31.3165,-89.7193,0.0248776984402759,2.95575502034855,1.16672313059095,6.47257508985315,4.55253120853509,45397
"5969","Tanzania",45399,-6.75027,35.1465,0.0937134526378907,2.61172330800734,0.774758642692255,1.7481880270062,2.58899405288781,45399
"5972","Mexico",45403,19.9433,-104.092,0.232344300926152,2.81566865165279,1.60820047194204,5.19781516944518,3.82053390533369,45403
"5980","Zimbabwe",45412,-18.2042,28.8583,0.0681554010447151,2.732829176403,1.31786569561391,4.31363525361033,2.75739439046715,45412
"5983","Chile",45415,-43.4363,-72.6183,0.198134515978864,2.77090896746876,2.31506036239051,4.98465330797233,3.69928062050879,45415
"5984","Tanzania",45416,-5.85147,34.2482,0.0751412690170619,2.68169339200456,0.782921665068825,1.7481880270062,2.58899405288781,45416
"5986","Myanmar",45418,24.9512,98.0286,0.366672580890464,2.88044097598705,2.30939593268589,3.59228781595213,2.23757342070395,45418
"5988","South Africa",45420,-32.5181,28.4954,0.395655243895008,2.77619078352788,2.16605494403443,5.25389021628127,3.49225402986176,45420
"5491","Brazil",44841,-2.24386,-55.5833,0.354481927988201,2.97908069387527,1.39336076801853,5.98977763964001,3.58078294659351,44841
"5507","Paraguay",44861,-20.7597,-60.0749,0.150471179231494,2.70434971695996,1.98610465988236,4.85455500642305,3.2119147561999,44861
"5511","Brazil",44868,-3.36727,-39.5012,0.387617951853907,2.80392023312229,1.59604517811048,5.98977763964001,3.58078294659351,44868
"5515","United States",44872,43.23,-124.343,0.155673579936805,2.7610951616982,1.38246134464248,6.47257508985315,4.55253120853509,44872
"5539","Brazil",44900,-3.14718,-54.685,0.206713462296006,2.94688971569654,1.39962054293216,5.98977763964001,3.58078294659351,44900
"5548","Argentina",44911,-52.9606,-68.4899,0.13477328201744,2.23582893430101,2.20924116908865,5.78923793550226,3.80950249718057,44911
"5565","Brazil",44931,-6.75027,-40.312,0.404833710122619,2.73792115823577,1.6261194581853,5.98977763964001,3.58078294659351,44931
"5591","Botswana",44960,-20.7597,25.2651,0.098289464222083,2.45234784913704,0.749487076878734,2.07918124604762,3.53572152828684,44960
"5596","Brazil",44965,-18.2042,-51.0917,0.388574798865412,2.90842916464143,1.63006103554274,5.98977763964001,3.58078294659351,44965
"5609","Namibia",44978,-22.4398,16.2819,0.157264398965037,2.42637085013115,0.424503124991897,2.59439255037543,3.33590723556634,44978
"5615","Kenya",44986,0.468577,41.4347,0.0317449972952807,2.54348416113645,0.807986009969794,4.28046454662692,2.62407708852023,44986
"5621","Guyana",44993,7.6799,-60.0749,0.0253058648550585,3.03063344951187,1.48506052019616,3.30770992340481,2.98460650671991,44993
"5636","Brazil",45010,-13.8618,-55.5833,0.400825690409489,2.93208250361427,1.63207945415359,5.98977763964001,3.58078294659351,45010
"5680","Brazil",45063,-6.75027,-65.4648,0.0100171206160601,2.91875094020851,1.57545913647518,5.98977763964001,3.58078294659351,45063
"5683","United States",45066,33.601,-92.4142,0.263276869547722,2.93400219195625,1.67552010396439,6.47257508985315,4.55253120853509,45066
"5705","Brazil",45094,-8.54258,-38.5153,0.400825690409489,2.69865709624928,1.56614559950031,5.98977763964001,3.58078294659351,45094
"5709","Brazil",45099,4.08244,-64.5665,0.0387525880651686,3.00411656639969,1.6211148323433,5.98977763964001,3.58078294659351,45099
"5731","China",45124,42.1292,87.2488,0.28361655223884,1.55468380907879,2.08745020231682,6.95136909386879,2.99627669770714,45124
"5733","Brazil",45126,-9.43566,-61.8715,0.169772365824882,2.9172944627404,1.52068062560898,5.98977763964001,3.58078294659351,45126
"5767","Brazil",45165,-7.64738,-43.9052,0.329115258621659,2.85832769060481,1.63187244894899,5.98977763964001,3.58078294659351,45165
"5784","Brazil",45186,4.08244,-60.0749,0.263438791612264,2.95443921866932,1.57370268260183,5.98977763964001,3.58078294659351,45186
"5792","Brazil",45195,-16.4788,-52.8884,0.404833710122619,2.90550837501618,1.63656836075766,5.98977763964001,3.58078294659351,45195
"5803","Brazil",45210,-15.6102,-51.9901,0.392696946929868,2.90239307051849,1.64158852855623,5.98977763964001,3.58078294659351,45210
"5816","Brazil",45225,-5.85147,-53.7867,0.115055500232604,2.94460162856031,1.44524461412196,5.98977763964001,3.58078294659351,45225
"5836","Brazil",45247,-18.2042,-44.8035,0.400825690409489,2.83915993909768,1.42363024320663,5.98977763964001,3.58078294659351,45247
"5840","Brazil",45251,-4.0497,-61.8715,0.1628629900386,2.94029112076782,1.57241083570814,5.98977763964001,3.58078294659351,45251
"5891","Brazil",45306,-12.9825,-59.1766,0.0908789706543471,2.95205259961477,1.64803261402011,5.98977763964001,3.58078294659351,45306
"5957","Brazil",45386,-12.9825,-56.4816,0.376500912187036,2.94857595862663,1.63282254076835,5.98977763964001,3.58078294659351,45386
"5961","South Africa",45390,-33.5737,19.8752,0.337980278927368,2.20769205929609,1.51593552490415,5.25389021628127,3.49225402986176,45390
"5987","Brazil",45419,-6.75027,-50.1934,0.30906800657782,2.94278141270608,1.47231734578311,5.98977763964001,3.58078294659351,45419
"5991","India",45423,28.1817,79.164,0.187754705857561,2.74566022570608,2.00605194299471,5.50520154772776,2.65874601931954,45423
"5994","Uruguay",45427,-34.7895,-54.813,0.243659654527486,2.90530106033663,1.81412595219667,4.50852971897129,3.79013738663213,45427
"5997","Russian Federation",45430,51.918,131.266,0.193988016150302,2.59527308595576,0.965916011156467,5.32502074550366,3.33487843404016,45430
"5999","France",45434,49.6405,6.40043,0.179316045170542,2.64941599730335,2.00656791963537,5.83682522770016,4.39150652613484,45434
"6001","China",45436,47.8586,127.673,0.355122373777325,2.6724497271092,2.04815235472692,6.95136909386879,2.99627669770714,45436
"6002","Australia",45437,-37.9535,145.648,0.124891536656387,2.48035775661327,1.42708356791167,5.36316241230006,4.33107201983724,45437
"6009","Australia",45444,-25.7378,146.538,0.0463416982119431,2.64866778857714,1.29082211492459,5.36316241230006,4.33107201983724,45444
"6011","Congo DRC",45446,2.27666,30.6549,0.0384766525896071,2.96853714857873,0.645072477542637,0,2.26709515600535,45446
"6012","Australia",45447,-35.0643,141.148,0.204519866233598,2.23724593221916,1.43769115456322,5.36316241230006,4.33107201983724,45447
"6018","South Africa",45453,-27.3536,23.4684,0.0860424095432574,2.45952262013436,1.4867760660813,5.25389021628127,3.49225402986176,45453
"6020","Kenya",45455,-4.0497,37.8415,0.153243050095405,2.70779567902642,1.38609794752273,4.28046454662692,2.62407708852023,45455
"6025","United States",45462,41.457,-113.974,0.0604073497636648,2.32138141146824,1.36183273813111,6.47257508985315,4.55253120853509,45462
"6033","Russian Federation",45471,45.3835,46.8246,0.0730020220826437,2.60220537811988,1.20122311819834,5.32502074550366,3.33487843404016,45471
"6036","Croatia",45477,45.4133,14.4913,0.412033808410143,2.65458617932967,2.1408724994578,4.27018954270418,3.76349188024616,45477
"6038","Kenya",45481,0.468577,34.2482,0.237313295354017,2.96790856855679,1.09618907745235,4.28046454662692,2.62407708852023,45481
"6040","Brazil",45483,-23.2723,-54.685,0.404833710122619,2.98822042815234,1.62595929718205,5.98977763964001,3.58078294659351,45483
"6043","Germany",45487,50.7932,8.19706,0.389645821237476,2.62834026692655,1.88867702749287,5.36638186074997,4.41865905031594,45487
"6046","France",45490,46.0059,-0.739038,0.497739672137757,2.55309523327284,2.53390931009007,5.83682522770016,4.39150652613484,45490
"6052","Chile",45497,-37.2494,-71.753,0.373463715751106,2.55714184221581,2.37763741167591,4.98465330797233,3.69928062050879,45497
"6054","France",45499,44.1032,-0.786089,0.389445099118886,2.54208408219315,2.68135464427145,5.83682522770016,4.39150652613484,45499
"6057","Brazil",45504,-24.9215,-50.1934,0.384622182182083,2.91426128309402,1.43554144790282,5.98977763964001,3.58078294659351,45504
"6061","Pakistan",45509,29.7614,69.2825,0.344927896640195,2.00735653756325,2.11457572856304,5.06566932773143,2.7175806602292,45509
"6069","Brazil",45517,-13.8618,-42.1086,0.404833710122619,2.75697326093305,1.42332819968128,5.98977763964001,3.58078294659351,45517
"6072","Myanmar",45521,21.6327,96.232,0.28011432630707,2.83908880069428,1.86855022388512,3.59228781595213,2.23757342070395,45521
"6078","Turkey",45527,37.2755,36.9432,0.448291849304104,2.43437402846942,2.16335641202163,5.33782451404581,3.5953428256262,45527
"6082","Bolivia",45531,-19.0606,-59.1766,0.288304723161054,2.89050418605556,1.5800923431369,4.4215710245264,2.98847132047518,45531
"6083","Sudan",45533,11.2468,26.1634,0.214162894452628,2.69619511600019,1.02598255396327,3.72320931040511,2.58970408801578,45533
"6085","Chile",45536,-51.8736,-73.4955,0.211802217452797,2.6346511738049,2.16991680880983,4.98465330797233,3.69928062050879,45536
"6086","Russian Federation",45538,50.7932,130.368,0.183707984354521,2.61124268379047,0.959643387831673,5.32502074550366,3.33487843404016,45538
"6091","Tanzania",45543,-5.82557,38.5853,0.103803721981849,2.83912998752584,0.738924809212717,1.7481880270062,2.58899405288781,45543
"6093","China",45545,35.826,106.113,0.34690750014501,2.6916234427607,2.26722869306954,6.95136909386879,2.99627669770714,45545
"6094","Kazakhstan",45546,49.0536,85.4522,0.295971338448848,2.22582445464541,0.744509796877434,4.50851625226694,3.17598650936112,45546
"6110","Romania",45563,47.2505,22.5701,0.30431187816533,2.6575680127814,1.672869155739,4.8616001175705,3.27944081689166,45563
"6114","Congo DRC",45568,-0.435754,29.7566,0.111943596111714,2.92640370026286,0.730780871068581,0,2.26709515600535,45568
"6118","China",45572,38.6973,103.418,0.437143350203312,2.50836937397689,2.04205922406832,6.95136909386879,2.99627669770714,45572
"6120","China",45575,34.293,119.54,0.426230624446553,2.83193449180841,2.25314026059573,6.95136909386879,2.99627669770714,45575
"6122","Russian Federation",45577,47.2505,41.4347,0.333770993005971,2.73257563522704,1.38531864557945,5.32502074550366,3.33487843404016,45577
"6125","China",45581,42.7943,111.503,0.195259349225509,2.48330704940125,2.04309741559035,6.95136909386879,2.99627669770714,45581
"6126","Australia",45583,-19.1783,121.63,0.0812335877071136,2.67695476086762,1.28336510171256,5.36316241230006,4.33107201983724,45583
"6130","Tanzania",45590,-9.43566,35.1465,0.158757748160415,2.81396599970432,0.892007997629245,1.7481880270062,2.58899405288781,45590
"6137","Myanmar",45597,9.26856,98.4075,0.120767423864343,3.02592973984506,1.97363000387542,3.59228781595213,2.23757342070395,45597
"6144","Morocco",45606,34.3494,-4.37935,0.156626401027661,2.1345641286979,1.67673523791015,4.97335418216401,3.16095306782485,45606
"6147","Australia",45609,-34.3223,144.741,0.240040929207243,2.34160525975825,1.43874518322674,5.36316241230006,4.33107201983724,45609
"6149","Morocco",45611,32.846,-5.27767,0.069683293253321,2.06162971875647,1.67584173304699,4.97335418216401,3.16095306782485,45611
"6151","Mozambique",45613,-25.7063,32.3886,0.329287273154045,2.78914825038786,0.747897996195542,2.72916478969277,2.50009459561958,45613
"6156","Zambia",45619,-13.8618,25.2651,0.173195888074246,2.84175785286652,1.07757631989002,4.06785166051235,2.58561693011275,45619
