"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","mean_sorgh","Evapotranspiraton","sorghum_Fertilizer","Pesticide","GDP","FISHNET_ID.1"
"3651","Canada",41718,45.3835,-83.4311,0.225788240283813,2.75482976863399,1.689477168017,5.43420630841758,4.37324146331869,41718
"3653","Ecuador",41724,-4.0497,-78.9395,0.319407398646054,2.86731424974858,1.17445029411824,5.00241662707248,3.30639500121521,41724
"3657","Tanzania",41734,-3.14718,35.1465,0.15220415190757,2.73087106285948,1.03033701627486,1.7481880270062,2.58899959049944,41734
"3663","Mexico",41747,32.846,-115.77,0.0909534247955427,2.15335747148297,1.15593307366681,5.19781516944518,3.82053378768463,41747
"3667","Tanzania",41762,-4.0497,34.2482,0.288582625441767,2.72951305790091,1.52210528140924,1.7481880270062,2.58899959049944,41762
"3670","Botswana",41778,-24.9215,19.8752,0.0333140714233401,2.30773130616161,0.946658404413572,2.07918124604762,3.53572187297719,41778
"3674","United States",41787,35.826,-104.092,0.059617390119583,2.41517374533586,1.4258839993422,6.47257508985315,4.5525312153497,41787
"3677","Madagascar",41794,-13.8954,48.6582,0.142819482543727,2.93726205433746,0.281398710541269,2.94694327069783,2.49680515092031,41794
"3681","China",41803,37.2755,83.6555,0.178569301817081,1.63888842470508,2.12823722855471,6.95136909386879,2.99627519748262,41803
"3683","Brazil",41812,-30.5139,-55.5833,0.371810302568494,2.97968947472513,1.74732283933749,5.98977763964001,3.58078246723073,41812
"3691","Cameroon",41831,3.17995,10.892,0.0945633192600453,2.95243401433342,2.23075398323542,3.65791593682995,2.86238186157427,41831
"3703","Peru",41855,-6.39272,-80.4266,0.278080794495719,1.09621458534641,1.52408066458642,4.21937492462626,3.31522069820779,41855
"3705","Madagascar",41859,-19.9125,45.9263,0.162136906868588,2.87907293070449,0.366232900882482,2.94694327069783,2.49680515092031,41859
"3710","Egypt",41873,26.5779,31.5533,0.405247458541683,0.238046103128795,1.61456556146027,4.53804562440914,3.11157165354751,41873
"3712","Russian Federation",41877,56.6424,71.9774,0.306425017470766,2.31359306452133,1.27168410280021,5.32502074550366,3.33487778544419,41877
"3718","Mongolia",41895,50.7932,93.537,0.161367996244706,1.95989958786594,1.16712192208923,2.91009054559407,2.71731260341184,41895
"3719","Pakistan",41897,25.7724,63.8922,0.00897570303534455,1.93358851019665,1.17943365705362,5.06566932773143,2.71757897536394,41897
"3722","Kazakhstan",41905,43.4523,65.6892,0.0421232059639736,2.32561827281003,0.33836040348895,4.50851625226694,3.17598701587034,41905
"3724","Uganda",41923,3.17995,33.3499,0.349005045512087,2.8812933368981,1.25601647288135,2.79028516403324,2.42066523187312,41923
"3728","Eritrea",41935,14.7695,37.8415,0.180035428079861,2.64438934693908,1.4402985009346,2.26245108973043,2.50105926221775,41935
"3736","Malawi",41955,-11.2146,34.2482,0.0808860157408499,2.80992315789765,0.88168727437049,3.01367969729119,2.32172267434601,41955
"3737","Yemen",41956,15.6418,48.6213,0.0835278859325915,1.55230310933835,1.46652936135244,3.93495270781786,2.70831890119537,41956
"3741","Australia",41966,-34.3223,146.538,0.647597503782168,2.48506807429087,1.77488265949455,5.36316241230006,4.33107202186358,41966
"3742","Cameroon",41967,7.6799,11.7903,0.314737472815783,2.9128541672042,1.86886955320859,3.65791593682995,2.86238186157427,41967
"3744","France",41970,49.6405,2.80717,0.83378438560936,2.7215468268926,2.09539650442445,5.83682522770016,4.39150655205246,41970
"3745","Argentina",41973,-35.7995,-69.9564,0.123455660181346,2.36867729541279,0.711774597373467,5.78923793550226,3.80950247825765,41973
"3748","Australia",41981,-32.0567,123.181,0.215523206017945,2.31166911240061,1.7092774856563,5.36316241230006,4.33107202186358,41981
"3755","India",41993,26.5779,91.7404,0.0134496841967137,2.89429390423744,1.44895773437982,5.50520154772776,2.65874573536115,41993
"3756","United States",41995,32.0845,-87.0244,0.310735400553531,2.96642803795035,1.89759098452538,6.47257508985315,4.5525312153497,41995
"3758","Russian Federation",42002,54.6099,21.6718,0.311753850886908,2.64032239843275,1.36827072084889,5.32502074550366,3.33487778544419,42002
"3760","Congo",42004,4.08244,18.0785,0.0760723952051108,2.98297187220373,0.602346732951969,1.85125834871908,2.93941441026219,42004
"3764","Australia",42008,-12.9845,142.941,0.250409873613914,2.97273958715182,1.6147888968611,5.36316241230006,4.33107202186358,42008
"3766","Russian Federation",42014,55.1279,51.3162,0.311753850886908,2.22125770712091,1.30827080638767,5.32502074550366,3.33487778544419,42014
"3769","Zimbabwe",42023,-19.9125,31.5533,0.0879137410864095,2.75036180536938,1.65200502183799,4.31363525361033,2.75739602879302,42023
"3770","Australia",42024,-34.3223,145.639,0.604425055664455,2.39174644414508,1.77440670721066,5.36316241230006,4.33107202186358,42024
"3771","Burkina Faso",42025,13.8937,-0.786089,0.199188198053865,2.66900988305094,1.65167224807404,2.68484536164441,2.45137189318425,42025
"3774","Mozambique",42033,-19.9136,34.2462,0.0433902079570817,2.86842106309297,0.574493564667539,2.72916478969277,2.50009919191572,42033
"3775","United States",42035,34.3494,-102.296,0.672377500010766,2.42417901357878,2.2798291022315,6.47257508985315,4.5525312153497,42035
"3778","China",42041,50.7932,119.588,0.567108724475324,2.40962884163755,1.83830234547998,6.95136909386879,2.99627519748262,42041
"3783","Brazil",42051,-6.75027,-36.7187,0.0705176676355861,2.59288704189544,1.6716374186926,5.98977763964001,3.58078246723073,42051
"3785","United States",42054,32.846,-87.0244,0.197464608141487,2.95430041151019,1.78607291116113,6.47257508985315,4.5525312153497,42054
"3787","France",42058,49.0536,5.50212,0.83378438560936,2.7141788203783,2.04091382913604,5.83682522770016,4.39150655205246,42058
"3791","Australia",42063,-37.2494,149.233,0.231758312501277,2.70826789274094,1.78284225689227,5.36316241230006,4.33107202186358,42063
"3792","Tanzania",42067,-5.85147,33.3499,0.123452750358969,2.75783617421067,1.12600116922914,1.7481880270062,2.58899959049944,42067
"3798","Russian Federation",42085,45.3835,38.7398,0.311753850886908,2.72987722580824,1.33296548783658,5.32502074550366,3.33487778544419,42085
"3811","China",42117,25.7958,119.411,0.528958477654321,2.9011094379255,1.96800926890351,6.95136909386879,2.99627519748262,42117
"3819","Papua New Guinea",42134,-10.3355,150.112,0.504126706352125,3.06710062671181,0.627997498929493,2.8668778143375,2.79622731402944,42134
"3821","South Africa",42140,-32.0567,27.0617,0.197340682930696,2.6750814456877,1.50313985244638,5.25389021628127,3.49225458140176,42140
"3826","Argentina",42155,-41.1274,-63.5482,0.556771376089812,2.63352905058216,0.946836529148086,5.78923793550226,3.80950247825765,42155
"3827","China",42156,29.7614,111.503,0.56671282573797,2.86795042341981,2.07871241503144,6.95136909386879,2.99627519748262,42156
"3835","Mexico",42176,26.722,-109.35,0.709918798637683,2.37723337675275,1.88285627641158,5.19781516944518,3.82053378768463,42176
"3836","United States",42177,42.7943,-83.4311,0.526615324799962,2.80200019783166,2.00992461707477,6.47257508985315,4.5525312153497,42177
"3837","China",42178,25.7674,99.8252,0.42694384844073,2.80207555752425,2.00917203597676,6.95136909386879,2.99627519748262,42178
"3839","Argentina",42181,-34.3223,-60.0749,0.72752618357664,2.89955240420675,1.08057918123582,5.78923793550226,3.80950247825765,42181
"3844","Argentina",42187,-25.7378,-66.3631,0.240492522224419,1.99471298543157,0.795790120826249,5.78923793550226,3.80950247825765,42187
"3846","Sudan",42195,15.6418,34.2482,0.00813496403738947,2.31348757386475,1.20771845513751,3.72320931040511,2.5897039154285,42195
"3847","Cameroon",42196,5.88412,9.09538,0.0528160053716966,2.9405812258438,1.18420306724667,3.65791593682995,2.86238186157427,42196
"3848","Russian Federation",42197,56.1441,61.1977,0.287241701539812,2.15454569242091,1.28609895418841,5.32502074550366,3.33487778544419,42197
"3849","China",42198,45.3835,85.4522,0.0854959905455379,1.74429298312268,1.65182627468251,6.95136909386879,2.99627519748262,42198
"3852","Chad",42207,13.8937,21.6718,0.167688195609956,2.57533797398304,1.54107282875487,2.46982201597816,2.3318724984889,42207
"3853","China",42211,32.846,107.91,0.360083577760409,2.83447792758834,2.1005655181802,6.95136909386879,2.99627519748262,42211
"3854","Australia",42213,-14.1454,127.415,0.136420433506323,2.90582285434272,1.4803587878752,5.36316241230006,4.33107202186358,42213
"3855","Bangladesh",42214,22.5289,90.7823,0.213032165125681,2.95761686345907,0.962945202856901,4.35812528527665,2.61997980583305,42214
"3862","Pakistan",42229,32.0845,72.8758,0.195698088852995,2.25882877059398,1.81524287502558,5.06566932773143,2.71757897536394,42229
"3864","Bolivia",42232,-19.9125,-59.1766,0.337514708270783,2.81381441748104,1.86555927555442,4.4215710245264,2.98846977020988,42232
"3870","India",42250,16.5103,80.0623,0.131887973313927,2.76809767148686,1.66308400471254,5.50520154772776,2.65874573536115,42250
"3871","Peru",42254,-6.66553,-79.7445,0.525104266177934,1.44731310882357,1.70411141338434,4.21937492462626,3.31522069820779,42254
"3873","Kazakhstan",42257,44.1032,74.6724,0.341782465561126,2.31785448933147,0.598875028434349,4.50851625226694,3.17598701587034,42257
"3879","Cameroon",42276,6.78286,12.6886,0.2762554770096,2.88816263869544,2.095654279626,3.65791593682995,2.86238186157427,42276
"3880","Australia",42279,-32.0567,151.029,0.577651107975249,2.76885260601613,2.11132594963438,5.36316241230006,4.33107202186358,42279
"3881","Argentina",42280,-41.1231,-63.1018,0.556771370305467,2.70467375809953,0.879645313793734,5.78923793550226,3.80950247825765,42280
"3885","Brazil",42291,-16.4788,-42.1086,0.0394045253265883,2.79393000677268,1.44407689503042,5.98977763964001,3.58078246723073,42291
"3887","United States",42296,35.826,-88.821,0.692861400422326,2.92114001301778,2.06177846964173,6.47257508985315,4.5525312153497,42296
"3889","China",42302,39.3978,97.1303,0.470988765277628,2.03112557573157,1.89673716679027,6.95136909386879,2.99627519748262,42302
"3890","Dominican Republic",42304,19.0552,-69.9941,0.49819752614552,3.01745907322447,1.84847271458663,4.48797221209359,3.43826380473033,42304
"3898","Niger",42335,15.6418,4.6038,0.0707011462551861,2.38147609027503,1.29452724840582,2.39269695325967,2.36250132392901,42335
"3903","China",42341,48.4596,122.283,0.681817719089311,2.47459501352264,2.00394359158448,6.95136909386879,2.99627519748262,42341
"3904","Angola",42343,-6.75027,16.2819,0.00593086764761638,2.90857615753965,0.768409620755719,2.44870631990508,2.78556471767779,42343
"3906","Oman",42350,17.3937,53.9995,0.161014102162153,1.56949095434878,1.50911124676314,3.0265332645233,3.89557446727932,42350
"3912","India",42364,30.5421,79.164,0.00279718251544425,2.81943205740251,0.524392651369468,5.50520154772776,2.65874573536115,42364
"3921","Russian Federation",42380,54.0851,126.775,0.0493391797456391,2.5786735854795,1.25453116757126,5.32502074550366,3.33487778544419,42380
"3923","Romania",42383,44.7469,25.2651,0.331047492124102,2.64248430541704,1.52390667488825,4.8616001175705,3.27944107043805,42383
"3926","Ethiopia",42397,13.0145,37.8415,0.467112277406281,2.7434470461953,1.78376592525251,3.63648789635337,2.09436629833613,42397
"3936","Sri Lanka",42414,6.78286,80.9606,0.237795575263304,3.0363973163517,1.33148966604319,4.07044424997295,2.93779863833301,42414
"3941","India",42420,19.0916,76.469,0.278310100716149,2.73779673483744,1.79331054478922,5.50520154772776,2.65874573536115,42420
"3945","China",42425,42.1292,107.91,0.488467370494463,2.38779900946237,1.99667645765747,6.95136909386879,2.99627519748262,42425
"3946","Egypt",42428,30.5421,35.1465,0.458042353124215,1.24944296144258,1.66337671454948,4.53804562440914,3.11157165354751,42428
"3947","Egypt",42428,30.5421,35.1465,0.458042353124215,1.24944296144258,1.66337671454948,4.53804562440914,3.11157165354751,42428
"3950","China",42436,52.47,126.775,0.221777650484974,2.5800578012867,1.33672063802756,6.95136909386879,2.99627519748262,42436
"3954","Australia",42442,-15.6105,142.046,0.0146794156924409,2.92158764273986,1.62748749599091,5.36316241230006,4.33107202186358,42442
"3959","Colombia",42450,2.27666,-75.3463,0.607883597485299,2.92259572102981,2.14165978693501,5.6784582838221,3.39165480373368,42450
"3961","Argentina",42452,-26.5486,-61.8715,0.756193450818634,2.76979074303444,1.9041720270407,5.78923793550226,3.80950247825765,42452
"3477","Brazil",41210,-6.75027,-37.617,0.182857887640132,2.73292424007336,1.78286278456856,5.98977763964001,3.58078246723073,41210
"3480","Madagascar",41226,-17.3436,45.9263,0.150799068298627,2.89475899437189,0.374402636849145,2.94694327069783,2.49680515092031,41226
"3490","Madagascar",41259,-24.0946,44.135,0.0923111828439026,2.71141914217721,0.294338714457094,2.94694327069783,2.49680515092031,41259
"3535","Russian Federation",41401,60.8392,57.6044,0.0185964876594775,2.50133317864557,1.27566690696777,5.32502074550366,3.33487778544419,41401
"3539","Colombia",41410,0.468577,-74.4479,0.372492395520818,2.93760815169824,2.14058809511362,5.6784582838221,3.39165480373368,41410
"3572","Botswana",41512,-20.7597,26.1634,0.0465338308205217,2.46602192425754,0.956182827627254,2.07918124604762,3.53572187297719,41512
"3581","Mexico",41541,23.4151,-110.106,0.668329392287642,2.35335834552659,1.74718876223496,5.19781516944518,3.82053378768463,41541
"3586","Brazil",41555,-19.0606,-52.8884,0.464051407878766,2.9287490849734,2.07122472331557,5.98977763964001,3.58078246723073,41555
"3596","United States",41578,31.3165,-101.397,0.230789913784315,2.46970422523106,1.63558445315531,6.47257508985315,4.5525312153497,41578
"3632","Mexico",41666,19.9433,-89.7193,0.338369743981602,2.90011030001852,1.65748603732776,5.19781516944518,3.82053378768463,41666
"3660","Madagascar",41742,-23.2723,45.9263,0.172102938671055,2.75250940078884,0.328879354913713,2.94694327069783,2.49680515092031,41742
"3714","United States",41887,36.5542,-101.397,0.622305972134345,2.57553421831986,2.27145994787655,6.47257508985315,4.5525312153497,41887
"3723","Brazil",41911,-6.75027,-39.4136,0.192103227167183,2.7971497735698,2.01108711241777,5.98977763964001,3.58078246723073,41911
"3733","Mali",41950,14.7695,-6.17598,0.16908064394656,2.59274285934251,1.42563016680835,2.56348108539441,2.49414067410043,41950
"3740","Argentina",41965,-37.9641,-65.4648,0.26830316772541,2.67263346539373,0.860551814432709,5.78923793550226,3.80950247825765,41965
"3761","Brazil",42005,-14.7378,-44.8035,0.0192829257354894,2.87244182220357,1.4579430259625,5.98977763964001,3.58078246723073,42005
"3799","Botswana",42087,-24.9215,25.2651,0.13202908520614,2.52595134124801,1.64147704188281,2.07918124604762,3.53572187297719,42087
"3817","Thailand",42125,7.95033,98.3405,0.276108141286338,3.06190839969431,1.20609520244536,5.32023770690539,3.32253146092936,42125
"3863","Brazil",42231,-19.0606,-51.9901,0.403949277185962,2.91281700968057,1.99239076064203,5.98977763964001,3.58078246723073,42231
"3867","Argentina",42246,-26.5486,-62.7698,0.719150572940383,2.73930329915634,1.20788051485946,5.78923793550226,3.80950247825765,42246
"3872","Ghana",42255,5.88412,-1.6844,0.141465337169679,2.95910820171772,0.611982306959155,3.1078880251828,2.53683610026608,42255
"3905","Brazil",42346,-15.6102,-56.4816,0.117676838410032,2.9384446678012,1.72861718915499,5.98977763964001,3.58078246723073,42346
"3913","Colombia",42365,5.88412,-68.1597,0.0996744042090529,3.00204936995132,1.96390827439533,5.6784582838221,3.39165480373368,42365
"3915","Mali",42368,19.0916,1.01054,0.00112388144900194,2.02542876140724,0.372244178447015,2.56348108539441,2.49414067410043,42368
"3918","Brazil",42376,-3.21485,-40.3159,0.0639767216833256,2.80996352171401,1.66561259834543,5.98977763964001,3.58078246723073,42376
"3931","Thailand",42406,6.57446,101.456,0.374713766180115,3.03526559589066,1.34536244973596,5.32023770690539,3.32253146092936,42406
"3948","United States",42430,35.0911,-102.296,0.617354712033392,2.50642384827866,2.30078631894548,6.47257508985315,4.5525312153497,42430
"3966","Mexico",42465,25.8115,-111.951,0.693065823220299,2.09968064110925,1.77993614189703,5.19781516944518,3.82053378768463,42465
"3968","Russian Federation",42468,51.918,38.7398,0.309430527680008,2.61507637825202,1.34466338865444,5.32502074550366,3.33487778544419,42468
"3969","Mexico",42470,19.0916,-100.499,0.683909911558266,2.8660568359549,2.19343309424326,5.19781516944518,3.82053378768463,42470
"3973","Kazakhstan",42478,43.4523,80.0623,0.540317885982376,1.51560894923448,0.618035581734544,4.50851625226694,3.17598701587034,42478
"3977","Myanmar",42495,24.1295,98.0286,0.245586781739485,2.90453703141089,1.73072009211139,3.59228781595213,2.2375688701982,42495
"3989","Papua New Guinea",42519,-5.86728,145.629,0.593591031188271,2.99278319577678,0.674610278017738,2.8668778143375,2.79622731402944,42519
"3993","Kazakhstan",42524,45.3835,81.8589,0.571309755196833,2.01586250809731,1.68791065198708,4.50851625226694,3.17598701587034,42524
"3999","Russian Federation",42537,55.6394,31.5533,0.233630572049179,2.57962356390511,1.33244291211821,5.32502074550366,3.33487778544419,42537
"4008","Peru",42560,-7.64738,-76.2446,0.481920133115312,2.9276167013791,1.74949489418934,4.21937492462626,3.31522069820779,42560
"4009","Thailand",42562,17.3749,102.52,0.423245870003575,2.93772345622086,1.47346247779284,5.32023770690539,3.32253146092936,42562
"4011","Burundi",42565,-3.14718,30.6549,0.342534491926943,2.86853276510527,1.25319233011214,2.96425963019685,2.13120149002623,42565
"4012","Australia",42569,-27.3536,145.639,0.0101614760544562,2.5653282428542,1.62915341551461,5.36316241230006,4.33107202186358,42569
"4014","Saudi Arabia",42573,24.9512,42.333,0.00496840914180076,1.9733126204529,1.87083185662655,4.32570034291599,3.93411701363006,42573
"4017","Russian Federation",42581,53.5535,45.028,0.303735879113175,2.37885194644888,1.32197836778531,5.32502074550366,3.33487778544419,42581
"4022","Kazakhstan",42590,48.4596,76.469,0.0421232059639736,2.45377685969044,0.653030079308376,4.50851625226694,3.17598701587034,42590
"4028","Panama",42598,8.55014,-80.7216,0.394322917241867,3.00860017176192,1.63078672492149,4.18610837981321,3.6067778540283,42598
"4040","Russian Federation",42624,52.47,39.6381,0.303735879113175,2.61806902606232,1.34409553190603,5.32502074550366,3.33487778544419,42624
"4042","Argentina",42632,-28.1528,-59.1766,0.733699068321011,2.95426663624036,1.42925003358995,5.78923793550226,3.80950247825765,42632
"4048","Russian Federation",42644,59.4966,48.6213,0.0873295957252196,2.47420169019139,1.29008455591942,5.32502074550366,3.33487778544419,42644
"4051","Australia",42653,-32.8185,122.283,0.0828911652042866,2.35903822837938,1.70910066858052,5.36316241230006,4.33107202186358,42653
"4055","Ethiopia",42659,7.6799,33.3499,0.0949013791951308,2.86186881428259,1.11240658383336,3.63648789635337,2.09436629833613,42659
"4060","Lithuania",42667,55.1247,21.6815,0.186901227397702,2.64032239843275,1.23783792677516,3.73957234445009,3.56311189686758,42667
"4063","Australia",42672,-31.2885,144.741,0.0747338839462539,2.34842169786442,1.7735360012837,5.36316241230006,4.33107202186358,42672
"4065","Argentina",42678,-25.7378,-60.9732,0.532365173327982,2.84371229340883,2.15066457425314,5.78923793550226,3.80950247825765,42678
"4070","Brazil",42690,-25.7378,-51.9901,0.166653831254287,2.94002812721193,1.52042697920091,5.98977763964001,3.58078246723073,42690
"4072","Botswana",42694,-21.6022,28.8583,0.152084991607047,2.54870872523464,1.56550115241721,2.07918124604762,3.53572187297719,42694
"4082","United States",42716,44.1032,-85.2277,0.554041146919193,2.77581426011612,2.00087417968487,6.47257508985315,4.5525312153497,42716
"4086","Kenya",42723,2.27666,35.1465,0.320161305790919,2.61810041819663,1.47710823481023,4.28046454662692,2.62407573114568,42723
"4087","Brazil",42724,-18.2042,-47.4985,0.488955075200766,2.8930845558369,1.87320958614392,5.98977763964001,3.58078246723073,42724
"4088","Argentina",42725,-33.5737,-65.4648,0.73538537631055,2.67272574478169,1.35755572286933,5.78923793550226,3.80950247825765,42725
"4091","Ethiopia",42729,8.57503,33.3499,0.082156352352898,2.8087442264991,1.0158459652743,3.63648789635337,2.09436629833613,42729
"4096","Mongolia",42739,50.2203,105.215,0.0202482481874872,2.00770511436478,0.857531199986464,2.91009054559407,2.71731260341184,42739
"4099","China",42743,23.6587,117.399,0.444863226915214,2.92051464136321,1.94623448056244,6.95136909386879,2.99627519748262,42743
"4101","Burundi",42747,-3.14718,28.8583,0.192959987927653,2.91479255949039,0.970964532383573,2.96425963019685,2.13120149002623,42747
"4102","Mozambique",42748,-22.4398,33.3499,0.129229553259204,2.74009413352503,0.565310620699142,2.72916478969277,2.50009919191572,42748
"4104","United States",42752,42.1292,-113.076,0.406252414583815,2.26710129655997,1.75895791291757,6.47257508985315,4.5525312153497,42752
"4106","Angola",42758,-18.2042,19.8752,0.035440466126428,2.6698001942542,0.616851023999472,2.44870631990508,2.78556471767779,42758
"4110","Kazakhstan",42764,50.2203,80.9606,0.503450193442012,2.3980615941058,0.671601371090855,4.50851625226694,3.17598701587034,42764
"4121","Russian Federation",42788,54.6099,46.8246,0.28160143451529,2.35111960973767,1.31690978328817,5.32502074550366,3.33487778544419,42788
"4125","South Africa",42794,-31.2885,18.9768,0.330690420300096,2.05595140532915,1.57755886202074,5.25389021628127,3.49225458140176,42794
"4135","Greece",42820,38.6025,26.2848,0.178017178170063,2.6028193424327,1.70530048413316,4.86861505347097,4.14310945988546,42820
"4136","Greece",42820,38.6025,26.2848,0.178017178170063,2.6028193424327,1.70530048413316,4.86861505347097,4.14310945988546,42820
"4140","Russian Federation",42827,60.3978,30.6549,0.125616787048231,2.59475707210916,1.16571865884451,5.32502074550366,3.33487778544419,42827
"4141","Sudan",42828,10.3587,27.0617,0.288296511002532,2.75542508997406,1.62403706431466,3.72320931040511,2.5897039154285,42828
"4146","Australia",42836,-24.0996,148.334,0.367818289951481,2.64178137915334,1.70964447683215,5.36316241230006,4.33107202186358,42836
"4147","India",42837,29.7614,72.8758,0.187241588770157,2.13640344813399,1.86436218781452,5.50520154772776,2.65874573536115,42837
"4152","Madagascar",42844,-19.0606,46.8246,0.140617543091322,2.85789309815967,0.222202823117416,2.94694327069783,2.49680515092031,42844
"4153","Russian Federation",42845,59.0367,87.2488,0.0211892982427105,2.51105406946821,1.25974320560218,5.32502074550366,3.33487778544419,42845
"4155","Australia",42847,-25.7378,145.639,0.0413614029845347,2.60208170550921,1.62916512558115,5.36316241230006,4.33107202186358,42847
"4166","China",42871,39.3978,98.0286,0.537196194691679,2.22289847260942,2.00120986629584,6.95136909386879,2.99627519748262,42871
"4167","Botswana",42873,-19.9125,27.0617,0.155518996341999,2.61532918738783,1.22101810430387,2.07918124604762,3.53572187297719,42873
"4170","Ecuador",42879,-1.33998,-75.3463,0.118590732063548,2.90561241289518,1.5555632666314,5.00241662707248,3.30639500121521,42879
"4179","Botswana",42897,-20.7597,27.0617,0.0694157125541697,2.53553462472419,1.20871035509459,2.07918124604762,3.53572187297719,42897
"4186","Malawi",42906,-12.1,34.2482,0.0192849306123374,2.81575700721086,0.745885686566046,3.01367969729119,2.32172267434601,42906
"4187","Zimbabwe",42907,-19.0606,27.0617,0.177578552028111,2.68029924513763,0.998185138149245,4.31363525361033,2.75739602879302,42907
"4191","Brazil",42913,-28.9459,-52.8884,0.464494171438386,2.95161918448415,1.69631552669098,5.98977763964001,3.58078246723073,42913
"4193","Bangladesh",42915,22.4825,89.9473,0.224239827546698,2.96284268120124,1.09118175766185,4.35812528527665,2.61997980583305,42915
"4194","Australia",42917,-24.9215,147.436,0.346656968853231,2.68101498340751,1.82370565760679,5.36316241230006,4.33107202186358,42917
"4203","China",42934,24.9512,102.52,0.420722238699967,2.80820421868069,2.00785101049796,6.95136909386879,2.99627519748262,42934
"4204","Mauritania",42936,16.5103,-7.97261,0.102840071742624,2.3425411086233,0.328170622450756,2.30535136944662,2.86486098616246,42936
"4205","Russian Federation",42937,54.6099,49.5196,0.306425017470766,2.27332542427512,1.30989755195419,5.32502074550366,3.33487778544419,42937
"4209","Mozambique",42942,-13.8618,36.9432,0.147470381196857,2.8739538494047,0.477545065055257,2.72916478969277,2.50009919191572,42942
"4214","Argentina",42953,-25.7378,-58.2783,0.716971499237595,2.96870704271882,1.5720554223111,5.78923793550226,3.80950247825765,42953
"4218","Myanmar",42957,28.1817,98.0286,0.12532904597512,2.84164098224671,1.48576667335171,3.59228781595213,2.2375688701982,42957
"4226","Australia",42971,-36.5279,148.334,0.23604395945286,2.63995439859782,1.77075796743039,5.36316241230006,4.33107202186358,42971
"4227","Mexico",42972,28.1817,-109.482,0.536212918711104,2.51252430732358,1.90241021913975,5.19781516944518,3.82053378768463,42972
"4232","Haiti",42985,18.8915,-73.1858,0.101231385414716,2.92780649186395,0.508064796790569,2.26007138798507,2.63083451782805,42985
"4234","Zimbabwe",42988,-19.0606,31.5533,0.152537929587602,2.75437127319411,1.40113365204535,4.31363525361033,2.75739602879302,42988
"4235","Greece",42989,38.7119,21.6684,0.355387654984833,2.67111727909918,2.02942484944808,4.86861505347097,4.14310945988546,42989
"4238","Paraguay",42996,-25.7378,-56.4816,0.339288305564156,3.01874209576238,1.86451344588034,4.85455500642305,3.21191575223794,42996
"4240","United States",43002,29.8414,-91.4617,0.0231813077246428,2.97416153697559,1.47835361243802,6.47257508985315,4.5525312153497,43002
"4244","Morocco",43010,32.846,-6.17598,0.0406679551547855,2.29996466862416,1.03871473860505,4.97335418216401,3.16095447688132,43010
"4251","Niger",43019,13.0145,6.40043,0.311535486962486,2.71490787516404,1.27750083227623,2.39269695325967,2.36250132392901,43019
"4254","Argentina",43023,-25.7378,-54.685,0.419095706443006,3.00597370549917,1.77334900301995,5.78923793550226,3.80950247825765,43023
"4256","United States",43027,39.3978,-107.686,0.48446473827277,2.36932720069544,1.88664393889489,6.47257508985315,4.5525312153497,43027
"4258","United States",43030,40.7776,-102.296,0.519355162543054,2.4872656744192,2.074273433183,6.47257508985315,4.5525312153497,43030
"4263","Argentina",43044,-25.7378,-53.7867,0.480599833371836,2.98803249058856,1.74325652952737,5.78923793550226,3.80950247825765,43044
"4264","Russian Federation",43045,44.7469,43.2314,0.311753850886908,2.596509128342,1.31335409589722,5.32502074550366,3.33487778544419,43045
"4268","Argentina",43052,-33.5737,-61.8715,0.76788835892514,2.85359479601621,1.25220267984285,5.78923793550226,3.80950247825765,43052
"4270","China",43058,44.1032,115.097,0.655563103844428,2.49880660693537,1.9810864353668,6.95136909386879,2.99627519748262,43058
"4273","Mauritania",43063,16.5103,-14.2608,0.172338236219111,2.44348203573032,1.29356686463279,2.30535136944662,2.86486098616246,43063
"4277","Cameroon",43068,11.2468,14.4853,0.310637695728058,2.75561572553152,1.67847854703778,3.65791593682995,2.86238186157427,43068
"4278","United States",43071,38.6973,-109.482,0.748405725283501,2.31814684510279,2.06562914232025,6.47257508985315,4.5525312153497,43071
"4280","Paraguay",43073,-24.0996,-58.2783,0.356738751211402,2.91203596640174,1.8625325659916,4.85455500642305,3.21191575223794,43073
"4283","Paraguay",43079,-24.0996,-56.4816,0.334694962283319,3.00011290188869,1.86475808407939,4.85455500642305,3.21191575223794,43079
"4288","United States",43093,31.3165,-84.3294,0.562763405261014,2.97380648575254,2.10076360464752,6.47257508985315,4.5525312153497,43093
"4290","United States",43095,32.846,-107.686,0.316366076348214,2.27767796260625,1.63505721446251,6.47257508985315,4.5525312153497,43095
"4291","Australia",43097,-33.5737,142.944,0.0489128096136302,2.21727332612932,1.77237062966154,5.36316241230006,4.33107202186358,43097
"4292","Ecuador",43102,0.468577,-77.1429,0.235605864360666,2.89173811222769,1.85537734257634,5.00241662707248,3.30639500121521,43102
"4293","Angola",43106,-11.2146,23.4684,0.0479648223331392,2.8518268410809,0.661600554874703,2.44870631990508,2.78556471767779,43106
"4306","Kazakhstan",43123,54.0851,73.7741,0.347736459577939,2.23428944693394,1.23872006535051,4.50851625226694,3.17598701587034,43123
"4313","Cameroon",43134,4.08244,11.7903,0.158454688455565,2.94843741860831,1.35840124760578,3.65791593682995,2.86238186157427,43134
"4316","Kenya",43138,0.468577,36.0448,0.374763125697741,2.72835378202123,1.18455148256323,4.28046454662692,2.62407573114568,43138
