,slope,x,y,P
9600,-0.002270867,1712492.933,7203715.755,0.049183494
3611,0.002113817,3012492.933,7287491.063,0.049172448
8687,0.002113817,3012492.933,7287491.063,0.049172448
2272,-0.002594206,-187507.0672,2578030.627,0.048895273
3226,-0.002594206,-187507.0672,2578030.627,0.048895273
4320,-0.002594206,-187507.0672,2578030.627,0.048895273
5680,-0.002594206,-187507.0672,2578030.627,0.048895273
1225,0.002121965,3012492.933,7328490.41,0.04851816
4191,-0.00239704,1497036.568,8820945.102,0.048321565
4149,-0.00265394,-987507.0672,1243764.383,0.048230095
2328,0.002579265,712492.9328,1536582.672,0.04813701
4936,-0.002243049,1811325.032,6442891.366,0.048117868
8613,0.002137562,3012492.933,7408746.016,0.047308432
6949,-0.002665238,-1087507.067,1047016.292,0.047298112
7842,0.002229479,2976522.965,8741573.049,0.046342206
8811,-0.002348916,1412492.933,4739871.921,0.0457379
1710,0.002148205,2912492.933,5166706.06,0.0453404
8884,0.002148205,2912492.933,5166706.06,0.0453404
5798,-0.002269007,1812492.933,5876314.135,0.045192427
6835,-0.002269007,1812492.933,5876314.135,0.045192427
2393,0.002407143,1812492.933,3293670.667,0.045037806
5709,0.002173302,3012492.933,7599529.325,0.044724416
1317,-0.002571965,312492.9328,3293670.667,0.044549619
9592,-0.002571965,312492.9328,3293670.667,0.044549619
2236,-0.002448997,1480280.831,8836214.469,0.043913233
7715,-0.002448997,1480280.831,8836214.469,0.043913233
5947,0.002186355,3012492.933,7672040.18,0.043844144
177,-0.002283238,1812492.933,5936225.825,0.043833181
8903,-0.002283238,1812492.933,5936225.825,0.043833181
1005,-0.002283936,1814974.188,5993131.508,0.0437312
6484,0.002198686,3012492.933,7742457.378,0.043044982
2614,0.002294929,2509807.735,4283955.755,0.040738917
6214,0.002274267,2615861.738,4458042.57,0.040347629
9767,-0.002352563,1712492.933,5435586.792,0.039520464
1662,0.002519373,1712492.933,3118574.151,0.037814524
2479,0.002667426,1012492.933,2017033.823,0.037536856
3039,0.002743625,612492.9328,1243764.383,0.036758958
3781,0.002743625,612492.9328,1243764.383,0.036758958
4711,-0.002808317,-987507.0672,1341699.897,0.036453452
5727,-0.002808317,-987507.0672,1341699.897,0.036453452
4157,-0.002814616,-887507.0672,1536582.672,0.035871531
1739,0.002378727,2432908.204,4130258.218,0.035559476
6575,-0.002824054,-1268303.825,775641.4623,0.035203011
4512,-0.002413471,1712492.933,5500858.34,0.034546491
7743,-0.002843114,-787507.0672,1730004.059,0.033813087
2975,0.002678009,1312492.933,2485859.613,0.032951746
4649,0.002678009,1312492.933,2485859.613,0.032951746
5183,-0.002591585,1451139.027,8691444.09,0.032591278
9397,-0.002496085,1626299.454,7441049.478,0.032259278
5001,0.002279545,3012492.933,5369537.73,0.032125176
8511,-0.002871214,-687507.0672,1921797.559,0.031698473
1964,-0.002519813,1612492.933,7408746.016,0.030643143
694,-0.002466934,1712492.933,5565354.779,0.030626829
9151,0.00228331,3112492.933,6546755.628,0.030474556
8604,0.002862245,512492.9328,948249.2394,0.030381657
