,slope,x,y,P
8091,0.005289788,-1995198.496,8893017.345,0.000262854
1517,-0.004547238,-4087507.067,7672040.18,0.000256355
6713,-0.004535729,-4487507.067,8894689.92,0.000250198
4308,-0.004556572,-4187507.067,7973177.731,0.000243696
728,-0.004541135,-4583457.492,9165927.312,0.000242365
3661,0.005255791,-987507.0672,2940866.037,0.000239017
3215,-0.004546937,-4607255.928,9227415.65,0.000236706
2238,-0.004566316,-4487507.067,8859603.04,0.000224492
2731,-0.004574083,-4587507.067,9139508.674,0.000215383
7962,0.005372505,-1987507.067,8928709.585,0.000212916
8224,-0.004597805,-4487507.067,8823416.556,0.000200594
6441,0.005449769,-1987507.067,8993672.534,0.000175054
1889,-0.004663581,-4487507.067,8747610.819,0.00015807
8008,-0.004691352,-4287507.067,8123871.474,0.000147878
3809,-0.004695181,-4387507.067,8418074.17,0.000143181
6805,-0.00468643,-4587507.067,9009294.501,0.000143116
7885,0.005427182,-1044917.586,4301640.674,0.000136355
1118,-0.004713492,-4587507.067,8977806.789,0.000129452
2101,-0.004757625,-4187507.067,7742457.378,0.000118343
6943,-0.004768559,-4287507.067,8034810.17,0.000111288
4583,-0.004782859,-4387507.067,8316706.66,0.00010342
5667,-0.004805534,-4387507.067,8290390.083,9.50E-05
1696,0.005613369,-887507.0672,2393134.691,9.36E-05
2988,0.005613369,-887507.0672,2393134.691,9.36E-05
6956,-0.004805691,-4687507.067,9152885.659,9.00E-05
6487,-0.004811853,-4685426.64,9139787.916,8.79E-05
4048,-0.004828515,-4387507.067,8263672.557,8.70E-05
9286,-0.004826069,-4487507.067,8559018.652,8.62E-05
2438,-0.004851808,-4387507.067,8236548.445,7.96E-05
4855,-0.004876248,-4287507.067,7909681.478,7.41E-05
9746,0.005783088,-1944619.115,9084579.448,7.21E-05
4529,0.00570781,-887507.0672,2578030.627,7.13E-05
7074,-0.004904032,-4287507.067,7877218.853,6.66E-05
6291,-0.004899333,-4387507.067,8181057.645,6.63E-05
923,-0.004905156,-4487507.067,8466494.509,6.35E-05
5393,-0.004944107,-4187507.067,7524872.173,5.85E-05
8899,-0.00496722,-4687507.067,8961693.563,4.78E-05
727,-0.004989482,-4287507.067,7776897.174,4.78E-05
3892,-0.004975625,-4787473.879,9228719.206,4.53E-05
1710,-0.004994929,-4687507.067,8928709.585,4.27E-05
4210,-0.005054652,-4165954.782,7327090.588,3.81E-05
1990,-0.005023457,-4687507.067,8894689.92,3.81E-05
6099,-0.005032066,-4587507.067,8603203.746,3.75E-05
2256,-0.005064298,-4185063.965,7375018.658,3.65E-05
8219,0.006031894,-1887507.067,9039821.669,3.57E-05
941,0.005970848,-687507.0672,1047016.292,3.40E-05
9645,-0.005052826,-4687507.067,8859603.04,3.38E-05
33,0.005980903,-787507.0672,1921797.559,3.32E-05
6465,0.006068684,-1887209.033,9069378.159,3.22E-05
7502,-0.005076977,-4487507.067,8263672.557,3.20E-05
8367,-0.00510235,-4387507.067,7941665.684,2.96E-05
8430,0.006040437,-787507.0672,2017033.823,2.79E-05
828,-0.00513264,-4787507.067,9039821.669,2.38E-05
1870,0.006047634,-958219.8509,4594472.83,2.21E-05
5786,0.006047634,-958219.8509,4594472.83,2.21E-05
699,0.006079375,-887507.0672,3551219.921,2.20E-05
3334,0.006135369,-589880.2627,583098.6545,2.17E-05
9884,0.006135369,-589880.2627,583098.6545,2.17E-05
7116,0.006067366,-1145710.248,5788425.271,2.15E-05
850,-0.005157861,-4787507.067,9009294.501,2.14E-05
2732,-0.005205794,-4861949.961,9153299.664,1.71E-05
4268,-0.005205794,-4861949.961,9153299.664,1.71E-05
4545,-0.005240084,-4387507.067,7776897.174,1.67E-05
7106,-0.005228498,-4587507.067,8368159.22,1.66E-05
2624,-0.00522424,-4787507.067,8928709.585,1.61E-05
6267,-0.005247893,-4687507.067,8624794.367,1.49E-05
8734,-0.00524883,-4886303.242,9166215.369,1.41E-05
7705,-0.005266449,-4787507.067,8877281.886,1.34E-05
7165,0.006248151,-887507.0672,4206375.94,1.22E-05
3158,-0.005302058,-4687507.067,8559018.652,1.18E-05
5117,-0.005302058,-4687507.067,8559018.652,1.18E-05
6022,-0.005302058,-4687507.067,8559018.652,1.18E-05
8294,-0.005302058,-4687507.067,8559018.652,1.18E-05
1326,0.006340365,-787507.0672,2578030.627,1.11E-05
7143,-0.005316048,-4886357.318,9083718.491,1.05E-05
9172,-0.005316048,-4886357.318,9083718.491,1.05E-05
6119,0.006449594,-1795486.158,8978691.37,1.04E-05
7266,-0.005325649,-4787507.067,8804900.601,1.03E-05
8573,-0.005345079,-4487507.067,7941665.684,1.03E-05
3210,0.006314895,-1139259.491,5983503.507,1.01E-05
3971,-0.005339444,-4687507.067,8513462.297,9.98E-06
9466,0.006381554,-787507.0672,2669631.823,9.70E-06
6435,-0.005354123,-4887507.067,9039821.669,8.87E-06
6059,0.006510328,-1787507.067,8993672.534,8.66E-06
8465,-0.005416718,-4387507.067,7562472.343,7.80E-06
7846,0.006383459,-887507.0672,4515881.043,7.76E-06
7234,-0.005405998,-4587507.067,8152679.403,7.65E-06
8038,-0.005405998,-4587507.067,8152679.403,7.65E-06
5079,0.006565577,-1787507.067,9039821.669,7.37E-06
6357,-0.005424957,-4487507.067,7844271.501,7.26E-06
242,0.00658341,-1787507.067,9054734.026,7.00E-06
6404,-0.005447374,-4387507.067,7524872.173,6.81E-06
1223,0.006423917,-887507.0672,4591324.358,6.79E-06
7853,0.006491774,-787507.0672,2940866.037,6.67E-06
6136,-0.005412064,-4985823.343,9228833.515,6.66E-06
6670,-0.005430412,-4887507.067,8945329.097,6.28E-06
5370,-0.005429386,-4985749.633,9206989.905,6.15E-06
496,-0.005443788,-4887507.067,8928709.585,5.91E-06
9173,0.006466603,-887507.0672,4665988.68,5.89E-06
4745,-0.005445685,-4952812.358,9099781.698,5.76E-06
9272,-0.005445685,-4952812.358,9099781.698,5.76E-06
1966,-0.005479867,-4487507.067,7776897.174,5.68E-06
280,-0.005477519,-4587507.067,8064942.849,5.54E-06
2981,-0.005477519,-4587507.067,8064942.849,5.54E-06
9524,-0.005471128,-4887507.067,8894689.92,5.21E-06
7787,-0.005501979,-4587507.067,8034810.17,4.96E-06
9327,-0.005485098,-4887507.067,8877281.886,4.88E-06
8888,0.006582971,-787507.0672,3206454.834,4.80E-06
3965,-0.005494945,-4996235.778,9152325.858,4.53E-06
6298,-0.005536116,-4487507.067,7707507.214,4.40E-06
6538,0.006608704,-787507.0672,3293670.667,4.36E-06
7912,0.006608704,-787507.0672,3293670.667,4.36E-06
9663,0.006608704,-787507.0672,3293670.667,4.36E-06
2193,-0.005513648,-4887507.067,8841649.307,4.27E-06
4159,-0.005524877,-4787507.067,8559018.652,4.18E-06
2336,-0.005542501,-4687507.067,8263672.557,3.98E-06
9065,-0.00555184,-4587507.067,7973177.731,3.94E-06
7471,-0.005531665,-5018038.576,9163074.188,3.79E-06
5746,-0.005564347,-4687507.067,8236548.445,3.59E-06
7626,-0.005561457,-4787507.067,8513462.297,3.52E-06
257,-0.005566104,-4987507.067,9039821.669,3.24E-06
691,-0.005580128,-4787507.067,8490157.38,3.23E-06
4233,-0.00560297,-4587507.067,7909681.478,3.11E-06
8056,-0.005599058,-4787507.067,8466494.509,2.95E-06
133,-0.00560437,-4887507.067,8727919.073,2.78E-06
1318,-0.005629014,-4587507.067,7877218.853,2.75E-06
8989,0.006799409,-687507.0672,2206089.599,2.66E-06
9400,0.006799409,-687507.0672,2206089.599,2.66E-06
8652,0.006727669,-1005610.271,5717486.757,2.58E-06
7198,-0.005636368,-4887507.067,8687616.134,2.39E-06
3472,-0.005640746,-4987507.067,8945329.097,2.26E-06
2863,0.006848474,-687507.0672,2299872.341,2.26E-06
6236,-0.00568207,-4587507.067,7810833.072,2.14E-06
5421,-0.005667108,-4987507.067,8911831.163,1.99E-06
356,-0.005712973,-4487507.067,7486722.172,1.92E-06
9245,-0.005680577,-4987507.067,8894689.92,1.86E-06
4306,-0.005674376,-5089256.197,9165829.967,1.86E-06
5992,-0.005728733,-4412256.881,7247153.824,1.84E-06
7987,-0.005728733,-4412256.881,7247153.824,1.84E-06
2020,-0.005676682,-5113727.758,9225575.912,1.83E-06
3665,-0.005725507,-4687507.067,8034810.17,1.66E-06
8620,-0.005720404,-4887507.067,8581280.133,1.58E-06
9810,-0.005713277,-5112723.582,9175934.368,1.52E-06
1473,-0.005764092,-4587507.067,7707507.214,1.44E-06
2885,-0.005736535,-5088398.476,9083760.513,1.37E-06
7340,-0.005755688,-4887507.067,8536414.371,1.33E-06
5228,0.006920355,-787507.0672,4515881.043,1.30E-06
8071,0.006920355,-787507.0672,4515881.043,1.30E-06
7908,-0.005757286,-5087507.067,9054734.026,1.23E-06
1236,-0.005781438,-4787507.067,8236548.445,1.22E-06
4493,0.00714039,-1687507.067,9069416.92,1.20E-06
7774,-0.005780571,-5087507.067,9024676.345,1.09E-06
9385,-0.00579247,-5087507.067,9009294.501,1.03E-06
6185,0.006998752,-787507.0672,4665988.68,9.83E-07
8922,-0.005825011,-4787507.067,8181057.645,9.77E-07
3445,-0.00582923,-4887507.067,8442468.515,9.19E-07
1904,-0.005812417,-5178135.301,9213385.967,9.03E-07
5096,-0.005812417,-5178135.301,9213385.967,9.03E-07
6450,-0.0058755,-4687507.067,7844271.501,7.91E-07
6900,-0.0058755,-4687507.067,7844271.501,7.91E-07
1653,-0.005907359,-4587507.067,7524872.173,7.05E-07
1776,-0.005874359,-4987507.067,8646056.81,7.02E-07
3318,-0.005867615,-5087507.067,8911831.163,7.00E-07
9364,0.007173809,-687507.0672,3118574.151,6.86E-07
2311,-0.005887067,-4887507.067,8368159.22,6.84E-07
6264,0.007329763,-1635051.872,8989912.297,6.29E-07
5250,-0.005894145,-5087507.067,8877281.886,6.10E-07
5012,-0.005937002,-4587507.067,7486722.172,6.07E-07
4128,-0.005927999,-4687507.067,7776897.174,6.05E-07
8561,-0.005927999,-4687507.067,7776897.174,6.05E-07
6162,-0.005938998,-4787507.067,8034810.17,5.46E-07
2135,-0.005921447,-5087507.067,8841649.307,5.29E-07
3430,-0.005921447,-5087507.067,8841649.307,5.29E-07
6993,-0.005954723,-4687507.067,7742457.378,5.28E-07
