,slope,x,y,P
7230,-0.003205807,8712492.933,6053801.131,0.002700906
5415,0.003848798,6612492.933,7160926.394,0.002698653
3165,0.003819437,6712492.933,6796092.887,0.002453477
3346,0.003819437,6712492.933,6796092.887,0.002453477
8157,0.003767769,6812492.933,6442209.809,0.002384037
4835,0.003899692,6612492.933,7117526.979,0.0023411
7348,0.003899692,6612492.933,7117526.979,0.0023411
8665,-0.00335943,8612492.933,7028871.339,0.00228462
7296,0.004158227,6242504.478,8307946.709,0.002269387
252,0.003632282,7112492.933,5235098.983,0.002257529
6584,-0.003277407,8712492.933,6224612.681,0.002246355
7280,0.003740629,6912492.933,6053801.131,0.002173588
3518,-0.003301319,8712492.933,6280089.103,0.002111988
3860,0.003875955,6712492.933,6747575.511,0.002087698
8107,0.003875955,6712492.933,6747575.511,0.002087698
3978,-0.003293543,8812492.933,3118574.151,0.002017169
3442,-0.003555022,8463863.527,8167036.44,0.001949581
8053,-0.003426196,8612492.933,7160926.394,0.001933353
5204,-0.003291742,8812492.933,3380210.44,0.00192302
4444,-0.0035236,8507175.429,7898780.24,0.001917728
1449,-0.00328967,8812492.933,3466063.535,0.001905956
3322,0.003738447,7012492.933,5629078.804,0.001882752
5450,-0.003270524,8812492.933,4047038.535,0.001862181
4082,-0.003447934,8612492.933,7203715.755,0.001830748
1041,0.003802026,6912492.933,5995386.692,0.001818347
1651,-0.003288005,8812492.933,3802417.245,0.001818005
778,0.004225198,6276916.579,8122150.229,0.001774354
6788,0.004225198,6276916.579,8122150.229,0.001774354
9799,0.003714311,7312492.933,3551219.921,0.001761432
2645,-0.003284723,8812492.933,4284904.988,0.001735209
2856,-0.003285323,8812492.933,5027567.564,0.00171145
4761,-0.003285323,8812492.933,5027567.564,0.00171145
6520,0.004177321,6365739.85,7826457.867,0.001707525
7177,-0.003288222,8812492.933,4591324.358,0.001689299
6286,-0.003293989,8812492.933,4362668.1,0.001676935
1413,0.004268597,6271445.244,8106631.071,0.001590687
9531,-0.003321513,8812492.933,5369537.73,0.001564105
6924,-0.003511583,8612492.933,7328490.41,0.001559843
6005,-0.003419678,8712492.933,6546755.628,0.001554712
7653,-0.003419678,8712492.933,6546755.628,0.001554712
5360,-0.003548314,8582046.821,7562567.118,0.001526327
6079,0.004232957,6353567.741,7826126.494,0.00149552
5622,-0.003567369,8582217.12,7598026.792,0.001454606
1571,0.003889106,6912492.933,5936225.825,0.0014068
5063,-0.003366337,8812492.933,5629078.804,0.00140057
5407,-0.003366337,8812492.933,5629078.804,0.00140057
9060,-0.003489016,8712492.933,6698389.322,0.001298212
6636,-0.003588539,8611058.251,7486166.422,0.001288495
4783,-0.003511769,8712492.933,6747575.511,0.001223462
7148,-0.003534327,8712492.933,6796092.887,0.001153525
7722,-0.003560746,8912492.933,2017033.823,0.001087054
9710,-0.003560746,8912492.933,2017033.823,0.001087054
4710,-0.003455974,8812492.933,5815647.437,0.001075953
8331,0.00411206,6712492.933,6546755.628,0.001036341
2262,0.003940606,7012492.933,5435586.792,0.001027654
4123,-0.003578828,8712492.933,6891146.597,0.001026863
8383,0.004254877,6512492.933,7203715.755,0.001015517
632,-0.003734659,8559725.404,8028448.688,0.00100776
232,-0.003692009,9082115.53,834926.9863,0.001005551
9255,-0.003600758,8712492.933,6937695.784,0.000969566
2237,-0.003512975,8812492.933,6053801.131,0.000937548
991,0.004436781,6296397.127,7873402.098,0.00093658
2627,0.004026541,6912492.933,5815647.437,0.000924554
5756,-0.003724883,8612492.933,7742457.378,0.000907615
7867,-0.003724883,8612492.933,7742457.378,0.000907615
601,0.004173687,6712492.933,6494832.358,0.000857292
7709,0.004534599,6208724.26,8123220.441,0.000850274
9768,0.004005998,7012492.933,5369537.73,0.000841241
812,-0.003556894,8812492.933,6168409.262,0.000832329
5535,-0.003556894,8812492.933,6168409.262,0.000832329
9866,-0.003626119,8912492.933,2206089.599,0.000817885
524,0.004013552,7312492.933,3118574.151,0.000814905
7216,0.004013552,7312492.933,3118574.151,0.000814905
4801,0.00456438,6209852.099,8094606.274,0.000777648
5021,0.00456438,6209852.099,8094606.274,0.000777648
3943,0.004151676,6812492.933,6111473.729,0.000749512
6711,-0.003766583,8647000.916,7642978.197,0.000746674
1954,0.004359063,6512492.933,7117526.979,0.000740799
3567,-0.003747906,8712492.933,7245901.746,0.000658555
121,0.004055347,7212492.933,3884698.089,0.000653914
1506,0.004055347,7212492.933,3884698.089,0.000653914
416,-0.003767985,8712492.933,7287491.063,0.00062457
8545,0.004076322,7112492.933,4665988.68,0.000609732
7444,0.004167088,6912492.933,5692033.386,0.000594811
2987,-0.003893792,8618820.851,8035670.69,0.000578597
3794,0.004516899,6412492.933,7368906.493,0.000569772
9716,0.004133271,7012492.933,5235098.983,0.000565948
4756,-0.003680335,8912492.933,2760647.863,0.000564114
1249,-0.003711275,8812492.933,6546755.628,0.000547223
3222,-0.003683551,8912492.933,2851063.991,0.000542899
6381,-0.003676154,8912492.933,2940866.037,0.000542849
6605,0.004400168,6612492.933,6698389.322,0.000521733
9080,0.004400168,6612492.933,6698389.322,0.000521733
1562,-0.003733026,8812492.933,6597985.524,0.000515762
9949,-0.003733026,8812492.933,6597985.524,0.000515762
