mean_cassa,Fishnet_ID,COUNTRY,Cassava_Pr,Cassava_Error_Ratio
0.57325586300,44572,Brazil,0.53310175400,0.929954299
0.49665439100,58778,Congo DRC,0.46162209400,0.92946343
0.65007728500,43383,Brazil,0.59587649600,0.916624084
0.64609646600,47557,Mexico,0.59095404400,0.914652958
0.78169708800,43975,Bolivia,0.71457792000,0.914136602
0.80959599400,50624,China,0.73665070300,0.909899145
1.14500004900,49337,China,1.03724581600,0.905891504
0.72863639500,57913,China,0.65977604600,0.905494223
0.62434938200,51697,Congo DRC,0.56507862700,0.905067969
0.53333333000,56478,Ethiopia,0.48028334100,0.90053127
0.49333333100,52251,Sudan,0.44394320400,0.899884877
0.53804225700,50629,Congo DRC,0.48214418600,0.8961084
0.58206654300,41666,Mexico,0.51500350600,0.884784587
0.81541092500,41113,Peru,0.71452929700,0.876281241
0.59370372900,69848,Kazakhstan,0.51817573900,0.87278505
0.58997899300,56391,Chad,0.51474864100,0.872486389
0.70029480200,48021,Brazil,0.61008783700,0.871187156
0.81711881000,40045,Brazil,0.70828672100,0.866809958
0.71447777000,51677,India,0.61840698900,0.865537061
0.67494739700,62994,China,0.58319013100,0.864052715
0.68792978200,47794,Colombia,0.58994938800,0.8575721
0.60120918500,55240,Congo DRC,0.51456414400,0.85588204
0.70260046900,48314,Mexico,0.59902923300,0.852588718
0.61256196800,54651,Colombia,0.51890124100,0.847099997
0.60345485800,42879,Ecuador,0.51116329900,0.84706137
0.65675979900,52363,Congo,0.55215965800,0.840733033
0.58695519000,56619,Congo DRC,0.49268325700,0.839388194
0.83489586900,66825,China,0.69960800300,0.837958396
0.58299072500,49731,Congo DRC,0.48842479600,0.837791709
0.74212966100,39588,China,0.62170320100,0.837728545
0.59118292500,55783,Brazil,0.49356925000,0.834884144
0.64672934300,44007,Argentina,0.53887641800,0.83323329
0.56727272400,61307,Sudan,0.47151785300,0.831201348
1.05272078500,4804,Guyana,0.86309808500,0.8198737
0.60007805600,48380,Brazil,0.48864660200,0.814305068
0.90626655200,45746,Mozambique,0.73796599700,0.814292435
0.83489586900,73621,China,0.67790234800,0.811960357
0.69460886900,55707,Mozambique,0.56261350200,0.809971665
0.60836717500,43363,Peru,0.49190404100,0.808564402
0.64250077100,50036,Congo DRC,0.51781597100,0.805938287
0.58662382000,63139,India,0.47220296500,0.804950206
0.68196872700,51424,Guatemala,0.54890794300,0.804887264
0.90175928300,53611,Brazil,0.72417840700,0.803072861
0.77305377900,58303,Brazil,0.61975552300,0.801697812
0.55577056300,52137,Gabon,0.44548546300,0.801563618
0.81424501500,51741,Brazil,0.65208858700,0.800850573
0.67687794200,42157,Congo,0.53665805000,0.792843165
0.67625574600,54429,Mozambique,0.53586298900,0.792396948
0.71156677600,55224,Sudan,0.56372324400,0.792228169
0.81785717800,45684,Kazakhstan,0.64645726600,0.790428064
0.81287652300,12149,Brazil,0.64235218800,0.79022111
0.74212966100,56467,China,0.58230121500,0.784635416
0.89055559400,71210,China,0.69823214200,0.784041049
0.75474716900,48729,Mozambique,0.58999778100,0.781715792
1.03993038700,53485,Peru,0.80378705000,0.7729239
0.98598916000,47828,Brazil,0.75616064500,0.766905637
1.30627546900,56787,Brazil,1.00141638600,0.766619606
0.93508337300,66833,China,0.71573122500,0.765419689
1.00187504300,71955,China,0.76528185800,0.763849607
0.65129693000,48598,Peru,0.49425538600,0.758878728
0.75941330700,927,Brazil,0.57465913600,0.756714599
0.90288313900,56332,Zambia,0.68003508500,0.75318173
0.64362622600,33016,Mali,0.48312207300,0.750625213
0.95689391700,45290,Angola,0.71823190400,0.750586759
1.18740745800,52039,China,0.88837354200,0.74816234
0.68496082800,42159,Congo DRC,0.51210678800,0.747643905
1.33583339100,27114,China,0.99403834300,0.744133475
0.89055559400,51905,China,0.66119454600,0.742451735
0.78956845700,58784,Chad,0.58544927600,0.741480072
0.97151519300,48971,China,0.71956655400,0.740664232
1.10846805600,23973,Peru,0.82008317800,0.739834742
0.71025027200,47948,Peru,0.52281477800,0.73609937
0.70312302300,54995,Peru,0.51683200200,0.735052025
0.65506140400,48664,Sudan,0.47895667600,0.731163022
0.68678432000,57830,Congo DRC,0.50067579400,0.729014597
0.84577752900,48949,Argentina,0.61566507800,0.727927921
0.83333333300,46957,Argentina,0.60619054800,0.727428658
0.73460680200,56800,Liberia,0.53201509700,0.724217494
0.98818180800,35351,Peru,0.71389293500,0.72243076
0.89019558200,55884,Brazil,0.64074125300,0.719775818
0.72000754500,58337,Congo,0.51764246100,0.718940329
0.69384897500,54188,Bolivia,0.49788410400,0.717568407
0.71646523500,52256,Congo,0.51370718600,0.717002251
0.89055559400,66007,China,0.63233261100,0.710042826
1.14913206000,44586,Guinea,0.80975619000,0.704667652
0.89055559400,47777,China,0.62699235200,0.704046279
0.75960269800,6036,India,0.53416786000,0.703220067
0.68110841700,56273,Congo DRC,0.47871559600,0.702847864
0.97277775100,47377,Kenya,0.68264662900,0.701749838
0.82539343800,32308,Brazil,0.57872422200,0.701149531
1.20225005100,54964,China,0.83779522600,0.696856054
0.89055559400,62699,China,0.61933956200,0.695453003
1.01313428400,54631,Brazil,0.70345285100,0.694333281
0.75533197000,55545,Brazil,0.52408543400,0.693847811
1.21419799700,25910,Senegal,0.84173634100,0.693244712
0.83138780200,11870,Congo,0.57475677900,0.691322121
1.03517624800,55319,Peru,0.71456335600,0.690281831
0.73481122700,59994,Congo DRC,0.50713274500,0.690153779
0.89018980700,7234,Bangladesh,0.61433418500,0.690115951
1.15513318100,53913,Brazil,0.79318148600,0.68665804
0.74921925900,59180,Congo DRC,0.51416027600,0.686261425
0.93652407300,55218,Congo DRC,0.64081166300,0.684244732
0.88370375500,28799,Zambia,0.60277083500,0.682096044
1.07568492900,47103,Madagascar,0.73106972400,0.679631837
0.96879708800,810,Equatorial Guinea,0.65076294700,0.67172265
0.92179929800,50321,Gambia,0.61880301000,0.671299068
0.88544094200,59344,Congo DRC,0.59208018800,0.668683997
0.70381398600,54982,Peru,0.46968287800,0.667339506
0.72111110700,42659,Ethiopia,0.48053617300,0.666382986
0.85547958000,18973,Mexico,0.56785560400,0.663786275
0.88266897500,44103,Brazil,0.58474563400,0.662474439
