mean_mille,Fishnet_ID,COUNTRY,Millet_Pr,Millet_Error_Ratio
0.51774999400,6810,South Africa,0.42769107400,0.82605713
0.54543102800,6860,South Africa,0.43376611600,0.795272168
0.36342390000,6884,Niger,0.41764898700,1.149206167
1.73577294900,6946,Australia,0.55522099300,0.319869597
0.51299999400,6990,South Africa,0.43905858900,0.855864706
0.01002447400,7009,Chad,0.41101724400,41.00137763
0.96066038100,7134,Tanzania,0.47275966100,0.492119453
0.53114662800,7233,India,0.45135792900,0.849780278
0.68833333300,7234,Bangladesh,0.46204863300,0.671257094
0.65498780800,7275,Mozambique,0.43871500800,0.669806373
0.91850168400,7306,Russian Federation,0.44680613000,0.486451073
1.12000000500,7388,Ukraine,0.50828453400,0.453825475
0.29931438900,7404,Namibia,0.39579875800,1.322351255
0.54673468700,7423,South Africa,0.44428608500,0.812617336
0.60199998500,7447,Argentina,0.41571339500,0.690553829
0.56057794400,7455,Central African Republic,0.43881043900,0.782782205
0.30386433800,7480,Kazakhstan,0.39828759900,1.310741503
1.31018523700,7549,Hungary,0.52597871000,0.401453699
1.41686007400,7593,China,0.54375566800,0.383775136
0.96924920900,7638,India,0.47527090300,0.490349539
0.79776189800,7750,India,0.48736381400,0.610913877
1.48394739700,7805,Argentina,0.52290672100,0.35237551
2.45687985400,7847,China,0.59320686600,0.241447243
0.54236503200,7882,Australia,0.46618988700,0.859550044
0.43558911000,7889,South Africa,0.42514672600,0.976026986
1.93865504400,8094,United States,0.56983959200,0.293935527
1.33301401300,8206,Argentina,0.52612811500,0.394690611
0.58276964400,8295,Liberia,0.41331669200,0.709228245
0.16878510600,8356,Botswana,0.39940798500,2.366369844
1.48755816200,8395,Argentina,0.52750562400,0.354611764
0.65181865300,8537,Chad,0.44504841300,0.682779498
0.01482100500,8591,Botswana,0.37962883100,25.6142435
0.22827084000,8679,Zimbabwe,0.43294092900,1.89661075
1.37937959200,8694,India,0.45752347200,0.331687865
1.48773297800,8866,Argentina,0.52989961800,0.356179251
0.19249999500,9004,Argentina,0.38639553200,2.007249569
1.50882635300,9006,United States,0.53217315100,0.352706691
0.10863399600,9043,Russian Federation,0.44855060500,4.129007691
0.29454546600,9057,Mozambique,0.42451519700,1.441255242
0.20209925000,9137,Tanzania,0.38438224900,1.901947924
0.01279384100,9138,China,0.40596893000,31.73159101
0.27258343200,9155,Tanzania,0.42969666500,1.576385849
0.40557852100,9212,Congo DRC,0.40673809000,1.002859049
0.26991899300,9291,Malawi,0.41161586700,1.524960739
0.08247723500,9349,Lebanon,0.38238714200,4.636274992
0.04249999900,9371,Kenya,0.38498728200,9.058524495
0.14335403900,9482,Sudan,0.41431532600,2.890154536
0.14019477100,9494,Australia,0.39260189400,2.800403262
1.27415831900,9522,United States,0.52065444800,0.408626181
0.01814814900,9585,Kazakhstan,0.40288674000,22.19988055
1.49908971800,9633,Argentina,0.53012393400,0.353630558
2.44000005700,9730,France,0.62413993100,0.255795048
0.74136314500,9775,Mozambique,0.44921797800,0.605935136
0.15978883700,9799,Congo DRC,0.37880379200,2.370652413
0.35246563700,9883,Senegal,0.43541391700,1.235337211
0.47418802700,9899,Chad,0.43068263100,0.908252859
0.94424958700,9947,Mali,0.48360384600,0.512156799
1.09393675900,10009,Russian Federation,0.49003344100,0.447954086
0.48818235900,10031,Georgia,0.41856173000,0.857388069
0.00859403100,10071,Sudan,0.37190572400,43.27488742
2.88951212600,10155,Bosnia and Herzegovina,0.65653172200,0.227211963
0.05586378700,10288,Botswana,0.38420826700,6.877590791
1.40255506800,10340,Argentina,0.52198856000,0.372169744
0.88549997800,10392,Argentina,0.52110491700,0.588486652
0.41007634000,10514,Myanmar,0.42734200200,1.042103531
0.87427789500,10604,China,0.49380859100,0.564818799
0.06551067700,10640,Australia,0.39390938200,6.012903545
1.25888888400,10642,Austria,0.51137714300,0.40621309
0.25723818700,10693,South Africa,0.40640553000,1.579880245
0.15413540500,10708,Ethiopia,0.41342011500,2.682187879
1.43187416700,10896,Argentina,0.53487713200,0.373550375
0.53830085100,10902,China,0.47554510500,0.883418824
1.47410488900,10951,Argentina,0.52244611100,0.354415832
0.88851683500,11152,Ukraine,0.49281869500,0.554653188
0.62590909300,11183,Afghanistan,0.41942705100,0.670108576
0.34521234200,11233,Cameroon,0.42244885700,1.22373625
0.64149765300,11260,Russian Federation,0.48773134300,0.760301056
1.75006842600,11267,Argentina,0.55764549600,0.31864211
1.75006842600,11425,Argentina,0.54075924100,0.308993199
2.41900003800,11455,Spain,0.62524702300,0.258473342
0.76275000200,11486,Afghanistan,0.45275366200,0.593580676
1.34636465300,11570,Argentina,0.52251513200,0.388093323
0.49431545500,11588,Central African Republic,0.44433627400,0.898892134
0.02905251600,11765,Congo DRC,0.38112120800,13.11835464
1.11753743200,11832,Russian Federation,0.48544270500,0.434386081
0.15463488300,11956,Turkey,0.41561910100,2.687744789
0.37181687400,11992,Chad,0.42593442200,1.14554893
0.02876648300,12346,Russian Federation,0.38701920300,13.45382413
2.43303595900,12392,China,0.58105934300,0.238820697
1.89465736500,12402,China,0.57222298300,0.302019243
1.25486255000,12408,China,0.48753817500,0.388519185
1.01079603200,12532,Australia,0.45876847200,0.453868493
1.04999997400,12570,Argentina,0.52167198500,0.496830474
0.60661382200,12618,Mozambique,0.43866499000,0.723137149
0.18159541000,12730,Guinea-Bissau,0.40682810600,2.240299499
0.04666666600,12737,Argentina,0.38001734900,8.143229023
0.00722543700,12857,China,0.37950581900,52.5235801
0.53939153100,12897,Burkina Faso,0.44207894700,0.819588224
0.01283333300,13106,Argentina,0.38970296500,30.36646559
0.09229246800,13134,Russian Federation,0.40352774400,4.372271679
0.23274999700,13172,South Africa,0.40928603000,1.758479206
0.66411338200,13231,India,0.45102604700,0.679140128
0.56999999300,13354,South Africa,0.44012229100,0.77214438
0.29072164900,13429,Angola,0.41406074500,1.424251501
0.16799999600,13537,Argentina,0.39227824100,2.334989585
0.38585984000,13629,Niger,0.41990385200,1.088228959
2.44000005700,13646,France,0.61341959100,0.251401466
1.52418758900,13670,Argentina,0.55048400700,0.361165523
1.16990459000,13778,Russian Federation,0.49529879000,0.423366823
0.08983333100,13781,Argentina,0.43168625600,4.805412993
0.40884443600,13830,Angola,0.43382885500,1.061109842
1.89802482400,13892,United States,0.56980403100,0.300208946
0.41046905800,13947,China,0.44728016000,1.089680577
0.15796525900,13959,Australia,0.42828327100,2.711249763
0.60027263600,14064,Kazakhstan,0.44904221400,0.748063775
0.33329166500,14077,Kazakhstan,0.41028837100,1.231018997
0.65514262100,14095,Pakistan,0.42719055600,0.652057342
0.06313770800,14126,Russian Federation,0.40225958500,6.371146463
1.27394664300,14187,Nigeria,0.50178301300,0.393880714
0.32394017400,14193,Congo DRC,0.40908823800,1.262851202
0.47055554400,14304,Argentina,0.44815391300,0.952393227
0.70907426300,14327,Angola,0.41953594000,0.591667138
0.15685184800,14339,Argentina,0.41882504700,2.67019517
0.87918728600,14355,Guinea,0.46113338800,0.524499609
1.75006842600,14367,Argentina,0.54386511300,0.310767913
0.34749589200,14381,Zambia,0.43159776800,1.242022648
0.09345138100,14389,Congo DRC,0.38102647300,4.07726958
0.14503102100,14397,Russian Federation,0.39061172500,2.693297767
1.32272619000,14445,Argentina,0.52625384000,0.397855462
0.64378645000,14479,China,0.47493126300,0.737715531
0.49774849400,14704,Pakistan,0.44279512500,0.889596112
0.39666665700,15016,Argentina,0.44735193800,1.127778022
1.75006842600,15035,Argentina,0.53547159500,0.305971805
0.17325708400,15083,Angola,0.40214346400,2.321079489
0.79936374000,15260,Tanzania,0.46902969100,0.586753774
0.51954110500,15292,Central African Republic,0.44415375800,0.85489628
0.21979219000,15329,Niger,0.40818983400,1.857162595
0.25290052000,15346,Zimbabwe,0.40988181000,1.620723477
0.43278888800,15414,Kazakhstan,0.44421433600,1.026399587
2.44000005700,15448,France,0.62330686900,0.255453629
1.77450005100,15477,China,0.52684343400,0.296896827
0.35789807400,15493,Niger,0.42522146600,1.188107724
1.16990459000,15623,Russian Federation,0.49006774300,0.418895478
0.27372053100,15793,Russian Federation,0.40914990300,1.494772429
0.03090909100,15857,Saudi Arabia,0.38536825300,12.46779638
0.55099999300,15917,South Africa,0.43925694100,0.79719954
1.41164281800,15949,Argentina,0.50629091800,0.358653699
0.54101072100,16044,Mozambique,0.43771562400,0.809070148
0.61081787600,16052,Zambia,0.45309068600,0.741777056
0.34406143900,16084,Central African Republic,0.43149324200,1.254116832
0.49198632200,16152,United States,0.47916293100,0.973935473
1.69882694000,16181,Argentina,0.52410856700,0.308512041
1.52018431100,16297,Tanzania,0.47036865400,0.309415543
0.86133655000,16335,Uganda,0.46978082900,0.545409142
0.65383588100,16370,Kenya,0.44315110800,0.677771167
0.89580099100,16426,Greece,0.48123864100,0.537216018
0.09611805900,16452,United States,0.38683998100,4.024633716
1.01151733800,16587,Cameroon,0.47966311900,0.474201579
0.01888638100,16600,Nepal,0.39297820100,20.80749091
0.46954225400,16724,China,0.46829496100,0.997343598
0.38414294700,16894,Mozambique,0.43111864400,1.122287022
0.01527301700,16915,Australia,0.43878797100,28.72961976
0.31494573400,16953,Russian Federation,0.41909691900,1.330695652
1.86470600000,17023,United States,0.56392009100,0.302417695
0.16412241000,17087,India,0.40765751400,2.483862588
0.79657841900,17281,China,0.49733073600,0.62433368
1.49908971800,17282,Argentina,0.52942352900,0.353163338
1.19260361100,17325,India,0.47284123400,0.396478117
0.47132123000,17363,Congo DRC,0.42933698300,0.910922224
0.92032486200,17516,Russian Federation,0.49190559800,0.534491263
0.15614411900,17598,Ethiopia,0.43390298000,2.778862136
0.58023793500,17633,China,0.45617070800,0.786178704
0.49196407500,17641,Australia,0.41250826400,0.838492656
0.98426113200,17670,Australia,0.45923582100,0.46657925
0.32460431600,17728,Angola,0.41668557900,1.283672331
0.01451479200,17795,Sudan,0.37944491400,26.14194637
1.11419484700,17876,Russian Federation,0.47364012700,0.425096318
0.73408288000,17883,India,0.44789329600,0.610139956
0.41354182200,17919,Mali,0.43008386200,1.040000888
0.58140325700,18097,Congo DRC,0.44788584400,0.770353173
0.92413592700,18116,Russian Federation,0.45562843700,0.493031841
0.17424242100,18154,Libya,0.40305741500,2.31319912
0.90711156000,18196,Australia,0.45838978900,0.505329013
0.58260212200,18508,Zambia,0.44370499200,0.761591788
0.39783332300,18584,Argentina,0.44353992400,1.11488882
0.02272727400,18599,Yemen,0.38073769100,16.75245747
0.20417988000,18705,India,0.44133530800,2.161502436
1.20967267000,18721,Argentina,0.52773883100,0.436265813
0.86297091400,18730,India,0.46132997200,0.534583454
0.38571430100,18742,Yemen,0.41495050100,1.075797553
0.85803334800,18830,India,0.45220809900,0.527028582
0.24033389300,18892,Australia,0.39397863800,1.639297034
0.22282561200,18904,Namibia,0.39772879000,1.784933009
0.10302856500,18973,Mexico,0.41816107900,4.058690704
0.02454545500,19008,Afghanistan,0.44933385700,18.30619384
0.29553772200,19044,China,0.44101532700,1.492247162
0.10348756700,19156,Ethiopia,0.44292744200,4.280006332
0.36516780000,19175,Congo DRC,0.42558572800,1.165452507
2.33833338800,19220,France,0.62177724400,0.265906157
0.75026427300,19321,Argentina,0.50994585900,0.679688314
0.11399999900,19559,South Africa,0.41773958900,3.664382392
0.85382752000,19611,Tanzania,0.47044284800,0.550981126
0.53359850300,19696,Burkina Faso,0.44441125500,0.832857012
0.29279802700,19723,Sudan,0.42304889600,1.444848862
1.14184055700,19790,Argentina,0.53413078800,0.467780536
1.53999996200,19791,Argentina,0.50521397800,0.328061033
1.00488329900,19825,Central African Republic,0.43235402800,0.430252974
0.07373895800,19840,Chad,0.38893849000,5.274531951
1.33339521900,19998,Australia,0.54614994300,0.409593446
0.47971151200,20018,Russian Federation,0.45281017400,0.943921842
0.05067010100,20028,Botswana,0.37985132900,7.496557566
1.75006842600,20034,Argentina,0.54967876200,0.314089869
0.49419156000,20095,India,0.45177641800,0.91417267
0.78708871700,20241,Australia,0.46341174100,0.588766845
0.52403225100,20242,South Africa,0.44197836300,0.843418248
1.04324275800,20391,India,0.47809083700,0.458273813
0.00694444400,20509,Congo,0.41172908200,59.2889916
0.38366085600,20548,India,0.43750820900,1.140351438
0.07129629500,20572,Argentina,0.40371533700,5.662500934
2.46164867300,20586,China,0.58427662400,0.237351751
0.77780818900,20594,Argentina,0.46858148800,0.602438358
0.05703703600,20678,Argentina,0.39934962000,7.001584374
0.30461064600,20764,Sudan,0.43400572900,1.424788446
0.30529115800,20767,Mali,0.40428654500,1.32426549
1.31741924200,20959,Ukraine,0.50507516900,0.383382262
0.33124554200,21015,Kazakhstan,0.41115128000,1.241228116
0.11610410500,21400,China,0.41923768800,3.610877393
0.28498280300,21450,Pakistan,0.44579825400,1.56429879
0.05703703600,21460,Argentina,0.38485130800,6.747393185
0.03887677000,21461,Australia,0.39665740700,10.20294142
0.03629629700,21520,Uzbekistan,0.41246257400,11.36376457
1.38987226300,21584,China,0.53682307100,0.386239142
1.01391720800,21585,Russian Federation,0.49756689400,0.490737202
1.23228337400,21598,Argentina,0.52775466500,0.428273785
0.58634124000,21602,India,0.46635355300,0.79536202
1.08807688500,21716,Australia,0.50610525500,0.465137402
0.58876120200,21975,Malawi,0.43771998500,0.74345929
0.39945317500,22003,Angola,0.42215442500,1.056830816
0.59033331900,22039,Argentina,0.46610942000,0.789569901
0.12427393800,22065,Kazakhstan,0.39508278600,3.179128242
0.02333333300,22084,Argentina,0.39337105500,16.85875974
0.10554918600,22121,China,0.43956526100,4.164553775
2.18666670100,22369,Andorra,0.54903360500,0.251082437
0.10618992800,22381,Angola,0.45091799200,4.24633485
1.07230180500,22457,India,0.48673306700,0.453914248
0.96212499300,22646,Burkina Faso,0.46142019800,0.479584463
0.30328038100,22815,Vietnam,0.42034336900,1.38598932
0.01425925900,22857,Argentina,0.39504750000,27.70463037
0.61999828900,22858,India,0.45257022900,0.729953997
0.40954966800,22874,Burkina Faso,0.43260003500,1.056282226
1.75006842600,22875,Argentina,0.54751732000,0.312854807
0.62942149400,22906,Myanmar,0.43599795900,0.69269633
0.76999998100,22964,Argentina,0.46159443900,0.599473312
0.44282984100,23037,Mozambique,0.41849359700,0.945043803
0.81000000200,23166,Afghanistan,0.46284756100,0.571416741
1.03267291300,23358,Russian Federation,0.43371714400,0.419994694
0.64467911700,23493,Mozambique,0.43990644300,0.682364965
0.48779353500,23661,Pakistan,0.44730039900,0.916987141
0.34597222100,23702,Angola,0.40990800000,1.184800325
0.69800000800,23809,Tajikistan,0.46021830800,0.659338543
0.75833331500,23831,Argentina,0.48917645800,0.645067872
1.26528071800,23948,India,0.49027615500,0.387484096
0.00484208600,23986,Congo DRC,0.37609694200,77.67250354
0.06675941500,24116,Australia,0.38312961100,5.73895998
1.27513362000,24392,Australia,0.49081905200,0.38491578
1.33390235900,24424,United States,0.51615052600,0.386947757
0.02785487100,24502,Russian Federation,0.40829215400,14.65783683
1.71595707300,24524,Australia,0.53874809900,0.313963623
1.39999996500,24581,Argentina,0.49719770400,0.355141226
0.87775591400,24638,Sri Lanka,0.48057858300,0.547508226
1.18304670100,24695,Nigeria,0.50829042500,0.429645275
0.01055491900,24749,China,0.42968993100,40.70992217
0.74666667000,24750,Belarus,0.45314128300,0.606885644
0.03161596100,24775,Turkey,0.39011513000,12.33918305
0.49869045400,24782,Kazakhstan,0.42543496200,0.853104283
0.19147723900,24858,Argentina,0.40331051300,2.106310469
0.38819780900,25027,Guinea,0.43797631700,1.12822975
1.29497669000,25082,Argentina,0.52173599500,0.40289219
1.03461407200,25115,Nigeria,0.49635550700,0.479749426
0.47499999400,25228,South Africa,0.42984731000,0.904941717
2.44031763100,25373,United States,0.59396448200,0.243396382
0.65957446800,25388,Japan,0.46965677000,0.712060264
1.86936509600,25436,China,0.58124643400,0.310932538
0.78382284000,25467,Australia,0.41034591700,0.523518704
0.97339805300,25497,China,0.47642385400,0.489444018
0.00798054100,25506,Botswana,0.38831077400,48.65719931
0.06476190500,25524,Saudi Arabia,0.38351472200,5.92191848
1.75006842600,25533,Argentina,0.55938149100,0.319634068
1.36501711500,25550,Australia,0.51315598600,0.375933738
0.63833580000,25619,India,0.45239065700,0.708703251
0.07663338100,25649,Chad,0.39255250200,5.122474004
0.32854564800,25910,Senegal,0.43362137400,1.319820782
0.24090910000,25938,Yemen,0.40980341000,1.701070694
0.12944917600,25998,Russian Federation,0.39502288200,3.051567373
1.70737130800,26030,Argentina,0.53695083300,0.314489783
0.36129311400,26047,Malawi,0.43919120600,1.215609125
1.04880477400,26073,Australia,0.47619640300,0.454037219
0.33863636200,26101,Mozambique,0.46379140000,1.369585349
0.93106481100,26132,India,0.48630702100,0.522312749
0.75137029700,26168,China,0.52121149200,0.693681257
0.40422982200,26217,Kazakhstan,0.43626797000,1.07925726
0.33999999400,26239,Kenya,0.41175330300,1.211039148
0.55135874900,26262,Cameroon,0.45059755200,0.817249301
0.40175434600,26266,Central African Republic,0.45524936700,1.133153559
0.17943361700,26314,China,0.42615550700,2.375003715
1.75006842600,26345,Argentina,0.50534067400,0.288754809
0.51202020400,26379,Kazakhstan,0.44702206600,0.873055521
0.56999999300,26417,South Africa,0.44135477900,0.774306639
1.73278847800,26466,United States,0.55052669000,0.317711421
0.30674079100,26515,Sudan,0.41776266000,1.361940349
1.34918074600,26534,Argentina,0.52294012400,0.387598271
1.12795756500,26567,United States,0.50790732900,0.450289395
1.09666664000,26685,Argentina,0.49435376200,0.450778517
0.41675563600,26733,Mozambique,0.42988860100,1.031512387
0.06086153600,26767,Australia,0.39380668600,6.470534789
0.86517225800,26829,Russian Federation,0.48670719100,0.562555244
0.88047567900,26834,Sri Lanka,0.48567796700,0.551608612
0.06078947200,26857,Argentina,0.40081167300,6.593438959
0.13037677300,26877,Botswana,0.38233672100,2.932552419
0.54000000200,26883,Afghanistan,0.46796336600,0.866598823
0.02281953900,26976,China,0.38326373900,16.79541988
0.06969697100,27004,Afghanistan,0.39143546300,5.616247842
0.80284703300,27092,Russian Federation,0.46503182600,0.579228429
1.72090061900,27108,Argentina,0.54787824600,0.318367162
1.34424487000,27112,India,0.45800452600,0.340715101
0.09495187800,27114,China,0.40786576300,4.295499695
0.77063620100,27131,China,0.50786529400,0.659020811
0.05151515200,27295,Saudi Arabia,0.39333406300,7.63530821
0.75057199300,27338,China,0.43330936100,0.577305528
0.13999999700,27357,Argentina,0.39076924700,2.791208967
0.85432841900,27472,Australia,0.41272510600,0.483098884
1.18654304500,27525,India,0.45801648100,0.386009157
0.22261697400,27541,Namibia,0.38876338900,1.746333094
0.27940976400,27558,Australia,0.42527389400,1.522043782
2.17857148000,27620,France,0.58703917900,0.2694606
0.27641025000,27682,Argentina,0.41318776500,1.494835177
0.49891855400,27718,Australia,0.42508141200,0.85200562
0.47895195600,27743,Central African Republic,0.44340511300,0.925782028
1.73147750300,27746,Argentina,0.55390359500,0.319902277
1.66383029400,27748,Australia,0.48044586800,0.288758938
0.33062499900,27782,Germany,0.47152972400,1.426176863
1.62666670500,27793,France,0.59297889700,0.364536199
0.20488128100,27867,China,0.40930236100,1.997753816
0.07225437100,27878,China,0.39082059200,5.408954318
1.75006842600,27880,Argentina,0.55754968500,0.318587363
1.03845278000,27981,Russian Federation,0.49262862600,0.474387122
0.88697686300,28002,Mali,0.45754505800,0.515847794
0.03499999900,28063,Argentina,0.39225794100,11.20737006
0.91292303800,28106,Australia,0.48487701600,0.531125841
0.20222222800,28113,China,0.39016733100,1.929398834
0.43435044500,28168,Burkina Faso,0.44485196400,1.024177526
0.24231681100,28205,Angola,0.41486938300,1.712094928
0.14359664000,28212,Congo DRC,0.40423023300,2.815039635
0.01881608100,28229,Ghana,0.40501914400,21.52515946
0.95375770300,28280,China,0.51075526700,0.535518891
0.91292303800,28309,Australia,0.48547504800,0.531780914
0.54775170000,28317,Congo DRC,0.44120868200,0.805490302
0.91454600800,28366,Australia,0.48420287900,0.529446168
1.88384295900,28397,Australia,0.56692363400,0.300939965
1.36241082200,28436,Australia,0.47692818900,0.35006195
0.39874137100,28438,China,0.44762355900,1.122591212
0.81684199600,28442,Burkina Faso,0.47407730300,0.580378219
1.04999997400,28453,Argentina,0.52680560400,0.501719635
0.24872727000,28463,Lesotho,0.43427108600,1.745972953
0.53259133500,28469,Ethiopia,0.44407297900,0.833796853
0.05117536300,28568,China,0.41759242100,8.160028508
0.35456454100,28718,Australia,0.42542794300,1.199860375
0.56403486300,28748,Central African Republic,0.43816059700,0.776832472
0.64575328300,28799,Zambia,0.45598380300,0.706126961
1.07889032700,28848,Argentina,0.51180734900,0.47438311
0.11285714600,28852,Romania,0.47126712600,4.175784544
0.54624999300,28866,South Africa,0.42897100500,0.785301621
0.82839415400,28912,Burkina Faso,0.47416419700,0.572389598
0.21075650800,28997,Australia,0.45483732700,2.158117589
0.14335283500,29020,Congo DRC,0.39928037200,2.785298051
0.32179428300,29110,Chad,0.41999294100,1.305159735
0.06430430500,29153,Tanzania,0.47749084300,7.425487967
0.91194624500,29173,Argentina,0.43930392600,0.481721295
0.93821499100,29175,China,0.46114874200,0.491517132
0.08249999800,29185,Argentina,0.41297338700,5.005738146
0.54219511500,29244,South Africa,0.42932687600,0.791830956
0.05826276200,29261,Australia,0.38430263100,6.596024936
0.70875000200,29263,Afghanistan,0.45217389200,0.637987853
0.11163027300,29272,Botswana,0.38438772100,3.443400349
0.18687023100,29335,Saudi Arabia,0.40155955300,2.1488685
0.56128226200,29378,Pakistan,0.43261723300,0.770765909
0.30806453500,29417,Australia,0.42892463300,1.392320713
0.24699660600,29425,Cameroon,0.40926146600,1.65695178
0.02420629200,29453,Australia,0.43329996700,17.90030324
0.04629605700,29457,Nepal,0.38954949100,8.414312497
1.26619943000,29468,Argentina,0.53330926100,0.421188992
0.96901780400,29474,China,0.47281914500,0.487936489
0.79209211200,29522,India,0.44845342800,0.566163229
1.21152673200,29533,Argentina,0.51898072900,0.428369193
0.23379521100,29610,Russian Federation,0.47789866000,2.044090886
