mean_sunfl,mean_wheat,Fishnet_ID,COUNTRY,Sunflower_Pred,Sunflower_Error_Ratio
0.01441666700,0.02217079400,6673,Argentina,0.39202962700,27.19280587
0.22909090300,0.00000000000,6694,Brazil,0.45293911300,1.977115228
0.90826801000,1.36325598300,6719,Argentina,0.48156805800,0.530204799
0.54000002100,2.94485567400,6752,India,0.46402620200,0.859307748
1.18851469100,1.66450292400,6810,South Africa,0.50426974600,0.424285665
1.70949470500,1.97203122800,6860,South Africa,0.52095182000,0.304740236
1.28220373200,1.86492679700,6886,Uruguay,0.52600356800,0.410234002
1.44636020100,1.71315795600,6946,Australia,0.50444110900,0.348765894
1.16826472100,2.26370433800,6990,South Africa,0.50854339100,0.435298081
0.14666666600,0.21333332900,7125,Thailand,0.40664518300,2.772580806
0.33291667000,1.52434157800,7134,Tanzania,0.41232186600,1.238513728
1.58526413100,1.52762315700,7138,Uruguay,0.50297719000,0.317282893
0.04047801800,0.06278307500,7188,Kazakhstan,0.40311129000,9.958770462
0.96983735400,2.37858174500,7233,India,0.47399695400,0.488738603
0.06100000100,1.29529550100,7234,Bangladesh,0.41507101100,6.804442692
0.37909720200,0.72958332000,7275,Mozambique,0.43507538300,1.147661815
0.51949102700,1.56201772600,7306,Russian Federation,0.44177820200,0.850405838
0.54278862500,1.89248192300,7388,Ukraine,0.46071672800,0.848795842
0.10694444200,0.00000000000,7400,Brazil,0.42450167200,3.969366374
0.58181816900,4.93636348000,7404,Namibia,0.42562878400,0.731549489
1.46422504200,0.00000000000,7423,South Africa,0.54486026600,0.372115112
1.27936362200,3.73364411700,7447,Argentina,0.48896748800,0.382195866
0.33965278600,0.00000000000,7455,Central African Republic,0.40660638100,1.197123644
0.27592300600,0.41795763700,7480,Kazakhstan,0.38050274500,1.37901783
1.62551987400,3.75069125100,7549,Hungary,0.54529434400,0.335458429
0.20319443900,0.00000000000,7583,Brazil,0.44079961700,2.169348823
2.69167032900,4.19182441900,7593,China,0.54643185500,0.203008462
0.52650002100,2.86705313600,7638,India,0.45029926500,0.855269225
0.39454544500,0.00000000000,7699,Brazil,0.42998140800,1.089814655
0.82337319700,0.18270314200,7750,India,0.47421205500,0.575938173
