mean_rice_,Fishnet_ID,COUNTRY,Rice_Pr,Rice_Error_Ratio
0.12618055900,61067,Ethiopia,0.46217984200,3.662845098
0.12434345600,49550,Bolivia,0.45531331300,3.661739247
0.11696644600,43536,Afghanistan,0.42591958800,3.641382658
0.11545553900,37805,Peru,0.41878334800,3.627226131
0.10885243900,67063,Turkey,0.39366814400,3.616530301
0.11214286100,2666,Russian Federation,0.40454997100,3.607451847
0.13083333800,69343,Russian Federation,0.47153139300,3.604061474
0.11439393900,62271,Sudan,0.41128657500,3.595352853
0.10959596300,31609,Uzbekistan,0.39274678500,3.583588065
0.13023936700,58240,China,0.46609390000,3.578748198
0.12090908900,49669,Botswana,0.43074583100,3.562559561
0.14952381500,60237,Russian Federation,0.53070202000,3.549280895
0.12597967900,41113,Peru,0.44690153300,3.547409682
0.11156702800,39868,Congo,0.39327017900,3.52496778
0.11613143700,47900,Argentina,0.40935732100,3.524948382
0.11472623300,56801,Brazil,0.40109276600,3.496085904
0.11665981600,50674,Brazil,0.40752735400,3.493296732
0.11601529300,53913,Brazil,0.40520057600,3.492647956
0.11881128200,68894,Turkey,0.41449790200,3.488708269
0.12616958900,65964,China,0.43909063600,3.480162212
0.11439393900,52209,Eritrea,0.39700160700,3.470477636
0.11755220600,4845,Botswana,0.40751644200,3.466684768
0.11613143700,10951,Argentina,0.40143028800,3.456689234
0.15110906000,1015,Spain,0.51937574500,3.437092025
0.12090440200,48571,Mozambique,0.41228024800,3.409968878
0.12286910100,33913,Mozambique,0.41657996500,3.390437153
0.17892080500,52418,Brazil,0.60466467200,3.379510125
0.12233766600,65038,Russian Federation,0.41134485400,3.36237291
0.13212686100,45572,China,0.44134594700,3.340319627
0.11953090700,48630,Brazil,0.39902627500,3.338268612
0.12795897700,45207,Pakistan,0.42665725700,3.334328447
0.13531392300,44007,Argentina,0.45095948000,3.332690901
0.13083333800,74453,Russian Federation,0.43490063600,3.324081176
0.13083333800,77100,Russian Federation,0.43447130900,3.320799696
0.11439393900,52611,Sudan,0.37950871500,3.317559639
0.11439393900,60481,Sudan,0.37929891200,3.3157256
0.13068674500,16290,Ecuador,0.43326372400,3.315284377
0.12568182200,57198,Ethiopia,0.41341451200,3.289373956
0.12208475100,19282,Peru,0.40012606700,3.277445084
0.13605429400,51596,Brazil,0.44520098500,3.272230313
0.12727273200,56614,Afghanistan,0.41573242800,3.266468956
0.12055556000,51553,Uzbekistan,0.39291441700,3.259197809
0.12242979600,46482,Congo DRC,0.39889099200,3.258120205
0.14310705500,11956,Turkey,0.46353672800,3.239090679
0.12820323600,39378,Ethiopia,0.40981123100,3.196574781
0.12773910500,50853,Peru,0.40622417200,3.180108174
0.12500000000,48946,Algeria,0.39530849800,3.162467984
0.16356701900,63145,China,0.51676490800,3.159346616
0.13805466900,49146,Mozambique,0.43539752800,3.153805164
0.16804830500,40806,China,0.52968800200,3.15199848
0.13148399300,55605,Brazil,0.41401005100,3.148748692
0.13093719200,38612,Peru,0.41210529700,3.14735096
0.12583333300,62311,Sudan,0.39559106400,3.143770053
0.13733651000,54188,Bolivia,0.43099623700,3.138249523
0.13679714800,46681,Zambia,0.42907720800,3.13659469
0.13851253900,65795,China,0.43402215400,3.133450279
0.12568322600,48830,Brazil,0.39308505200,3.127585633
0.13190082500,51576,Namibia,0.41251235900,3.127443358
0.13530912400,62264,Egypt,0.42223524600,3.120523092
0.14270767900,67734,China,0.44509928000,3.118958161
0.13866667000,47825,Turkmenistan,0.43101867200,3.108307656
0.15545454400,47187,Botswana,0.48241273800,3.103239864
0.12704824700,63366,India,0.39332116700,3.09584096
0.13692363400,57670,Mali,0.42346773900,3.092729331
0.12971394600,44282,Congo DRC,0.40077500300,3.089683225
0.17103748000,59236,Kenya,0.52767535100,3.08514456
0.15865471600,29453,Australia,0.48882411000,3.081056286
0.15927001200,70096,China,0.49013356500,3.077375074
0.13083333800,67804,Russian Federation,0.39940021300,3.052740373
0.13705402500,14389,Congo DRC,0.41829359600,3.052034378
0.18097451500,48021,Brazil,0.55210762200,3.050747902
0.13535117000,52341,Brazil,0.41135428000,3.03916309
0.12819688800,54062,Brazil,0.38818150300,3.028010345
0.15627536400,47794,Colombia,0.47296901500,3.026510404
0.14759797500,21584,China,0.44634474900,3.024057403
0.14270767900,45800,China,0.43129460700,3.022224242
0.13765151900,54688,Ethiopia,0.41562973700,3.019434439
0.16628965600,52866,Serbia,0.50209207000,3.019382456
0.13065630200,56327,Congo DRC,0.39435256000,3.018243697
0.13199961700,47828,Brazil,0.39763097000,3.012364574
0.13057851600,52050,Ethiopia,0.39320062800,3.011219916
0.15457306700,46320,Argentina,0.46499494600,3.008253346
0.18445301100,71649,China,0.55155466800,2.990217753
0.14140974000,55505,Brazil,0.42248139900,2.987640024
0.17594359300,44434,Afghanistan,0.52440855800,2.980549329
0.15611613600,67216,United States,0.46517692400,2.979685098
0.17149171900,28568,China,0.51025001900,2.975362437
0.16901460800,34241,Cameroon,0.50254671800,2.973392205
0.13979527400,47624,India,0.41473439900,2.966726894
0.14075487500,52534,Pakistan,0.41522131300,2.94996044
0.13960072700,45372,Peru,0.40918394200,2.931101799
0.14404140600,63349,China,0.42146202300,2.925978264
0.14952381500,44763,Russian Federation,0.43741018200,2.925354613
0.14952381500,78694,Russian Federation,0.43551477900,2.912678352
0.14064815300,55156,Uzbekistan,0.40928939500,2.910023248
0.13710898200,57118,Brazil,0.39822537200,2.904444087
0.14241313900,52275,Mexico,0.41345502500,2.903208425
0.13447666200,55381,Congo DRC,0.39041100100,2.903187774
0.14064815300,58983,Uzbekistan,0.40793762700,2.900412258
0.14280962200,63936,Egypt,0.40922549900,2.865531701
0.18345272500,68001,China,0.52541769800,2.864049569
0.14952381500,53143,Russian Federation,0.42766104600,2.860153388
0.13971770500,48037,Argentina,0.39850138400,2.852189592
0.14909091100,67277,Turkmenistan,0.42372473200,2.842056093
0.16803383800,44034,Italy,0.47748628900,2.841607944
0.15678187600,66852,United States,0.44448680100,2.835064947
0.15570928400,59357,United States,0.44016852100,2.82686112
0.20445877300,65989,China,0.57137394100,2.794567984
0.15381545600,19840,Chad,0.42819681000,2.78383474
0.19092921400,54460,Cameroon,0.53138348100,2.78314392
0.18138545500,69222,China,0.50429865100,2.780259591
0.14871212000,61686,Sudan,0.41304598600,2.77748704
0.19335881100,30894,Brazil,0.53499064100,2.766828355
0.15877622900,39543,Mozambique,0.43694490700,2.751954179
