mean_groun,Fishnet_ID,COUNTRY,Groundnut_,Groundnut_Error_Ratio
0.00891445700,2181,Gabon,0.38692113500,43.40378051
0.66258554000,2229,Australia,0.46428405400,0.700715645
0.04889051400,2288,Congo DRC,0.40967081500,8.37935177
0.53238797400,2420,China,0.43290652100,0.813141059
0.28106059100,2455,Namibia,0.41228277700,1.466882196
1.57597792100,2468,Mexico,0.54080477400,0.343155045
0.61000002400,2474,Ethiopia,0.42282364000,0.693153481
0.64732547900,2477,Niger,0.45440676600,0.701975715
4.03793806900,2602,Greece,0.68914023800,0.170666371
1.90999996700,2614,Indonesia,0.58489385900,0.306227157
1.36412161600,2688,Myanmar,0.51888986500,0.380383874
0.53129974300,2740,Congo DRC,0.42973680100,0.808840596
0.07892650100,2808,Botswana,0.38906254300,4.929428494
1.41409488900,2824,Brazil,0.47783634400,0.337909675
0.74425430600,2903,India,0.48066296900,0.645831627
0.03690547100,2915,Mali,0.38774729300,10.50649897
1.19142855900,2917,Kazakhstan,0.51402947600,0.431439613
2.20496817100,3005,China,0.59730922300,0.270892447
1.71173106500,3068,Myanmar,0.53893554200,0.314848257
0.52242983600,3108,United States,0.45837667400,0.877393752
0.20439393700,3131,Angola,0.40494149600,1.981181546
0.44050736400,3297,Tanzania,0.43563846400,0.988947063
2.27355288600,3302,China,0.54086611600,0.237894671
0.08535407400,3335,South Africa,0.41423821400,4.853174484
0.49569445300,3344,Guyana,0.45063705100,0.909102469
0.65287094400,3409,Uganda,0.45179676300,0.692015424
1.70086586000,3512,Brazil,0.55812178400,0.328139801
1.16041571300,3560,Bangladesh,0.51170507000,0.44096703
1.70477272700,3592,Colombia,0.51857887000,0.304192378
0.33839134600,3679,Tanzania,0.43043814100,1.272012852
1.12611107500,3705,Tajikistan,0.48974480600,0.4348992
0.63348484600,3767,Bolivia,0.45145076100,0.712646504
0.73575166100,3820,India,0.48239881200,0.655654397
0.70358747500,3854,Mozambique,0.45889222700,0.652217732
0.51300284400,3928,Brazil,0.42533664800,0.829111676
0.08341666400,3933,Turkmenistan,0.41031423600,4.918852137
0.18606079600,3995,Zambia,0.40774402300,2.191455867
2.17871034800,4035,Australia,0.48237836600,0.22140546
2.96156831100,4073,China,0.59046423500,0.199375524
1.90999996700,4266,Indonesia,0.58235843400,0.304899709
0.86189390700,4272,Brazil,0.50023826400,0.580394246
0.07485108600,4276,Australia,0.40846365000,5.457017016
1.00000000000,4340,Cuba,0.49389480400,0.493894804
1.79730716200,4364,China,0.50187172400,0.279235366
1.57351748000,4372,Laos,0.52989666800,0.336759315
0.24694444100,4379,Brazil,0.43532936700,1.762863603
0.34833332900,4441,Angola,0.41693476500,1.196941924
2.05999994300,4544,Argentina,0.58285015500,0.282936976
0.17000000700,4584,Ethiopia,0.41990656600,2.470038522
0.91174825000,4656,Guyana,0.46840437400,0.513743102
2.39801942600,4680,United States,0.53671849500,0.223817409
1.11874103500,4785,Nigeria,0.50391950000,0.450434448
1.61723696600,4794,China,0.59182724200,0.365949613
0.14977272800,4804,Guyana,0.45991266500,3.07073705
1.68065551800,4820,India,0.53585672500,0.318837929
0.01287037000,4827,Kazakhstan,0.38273200400,29.73745153
0.20527323700,4845,Botswana,0.40814456100,1.988298947
0.03421822600,4846,Mexico,0.39123675500,11.43357797
1.87631055500,4862,China,0.55584012400,0.296241005
1.53092326900,4869,Turkey,0.54966717800,0.359042931
1.15169136400,4916,Brazil,0.45096635100,0.391568753
0.21549568200,4954,Zambia,0.40883591700,1.897188441
0.33268337000,4983,Mozambique,0.41493736600,1.247244087
0.57626025500,4998,Madagascar,0.44540281700,0.77291955
0.89361519000,5137,Mexico,0.49967946200,0.559166258
0.16311726100,5184,China,0.43934857000,2.69345235
2.17297277200,5236,China,0.59367139800,0.273207012
1.38999998600,5278,Kazakhstan,0.51900067500,0.373381784
0.60444443300,5286,Greece,0.50136591300,0.829465681
2.52977277900,5316,Honduras,0.58751154700,0.23223886
0.29974727600,5354,Congo DRC,0.42469875500,1.416856095
1.41617390200,5457,Malaysia,0.55835144200,0.394267569
0.91640800200,5463,Guinea,0.48597091000,0.530299723
2.94744735000,5521,United States,0.61285083900,0.207925967
0.55785329100,5542,Congo DRC,0.44291126200,0.793956528
0.17714649300,5558,Angola,0.39937929400,2.254514257
0.10579050600,5680,China,0.40982459200,3.873926002
2.25609756100,5731,Portugal,0.61024306800,0.270486117
0.75811320100,5941,Brazil,0.45803287900,0.604174783
1.90999996700,5972,Indonesia,0.58922461400,0.308494568
0.92444442400,5998,Papua New Guinea,0.49215705400,0.53238144
1.90999996700,6014,Indonesia,0.58260967000,0.305031246
0.06756902700,6036,India,0.44869052800,6.640476383
0.66563607300,6069,Mexico,0.43694273300,0.656428867
1.00000000000,6093,Vanuatu,0.49368863900,0.493688639
2.39116378500,6229,China,0.61691194100,0.257996522
1.00526848300,6273,Brazil,0.49884114000,0.496226778
0.57844627300,6328,Niger,0.45797503100,0.791733048
0.02712995800,6540,Brazil,0.39366346400,14.51028653
0.15741002300,6542,Brazil,0.40806993400,2.592401209
1.40413614500,6581,Laos,0.50202347200,0.357531906
0.30275577900,6585,Argentina,0.47523803300,1.569707553
0.18120453400,6640,Nigeria,0.41796443300,2.306589266
1.90999996700,6646,Indonesia,0.58085037900,0.304110151
0.19372135400,6694,Brazil,0.41831279500,2.159353042
0.47386193300,6709,Congo DRC,0.43855328400,0.925487475
0.81028557900,6752,India,0.49393161900,0.609577206
1.23000001900,6773,Costa Rica,0.51795756200,0.421103702
0.07243055600,6783,Colombia,0.46642333000,6.439593395
0.02133851800,6810,South Africa,0.43835374500,20.54283924
0.24412547200,6816,Madagascar,0.44356073200,1.81693753
0.43979765800,6884,Niger,0.42429603500,0.96475283
0.55564031200,6886,Uruguay,0.44620053900,0.803038457
1.35886424400,7007,Indonesia,0.57355586000,0.422084739
0.03965688000,7009,Chad,0.37411977100,9.433918427
1.40462601200,7125,Thailand,0.53539115500,0.38116278
0.62666665300,7134,Tanzania,0.43652275400,0.696578878
0.53966620000,7138,Uruguay,0.44750116900,0.829218448
0.04964285700,7188,Kazakhstan,0.43170788200,8.696273907
0.85191246100,7233,India,0.48382636500,0.567929673
1.14493453500,7234,Bangladesh,0.50839546600,0.444038895
0.37202360200,7275,Mozambique,0.42251788900,1.135728719
0.47457726600,7404,Namibia,0.41989879600,0.884784894
1.90999996700,7417,Indonesia,0.58492811300,0.306245091
1.29115712500,7423,South Africa,0.52810395500,0.409016025
0.82967017300,7455,Central African Republic,0.47084705700,0.56751113
2.95673607600,7473,Indonesia,0.58871478100,0.199109682
0.60812499400,7480,Kazakhstan,0.42808890400,0.703948873
0.12419491600,7583,Brazil,0.45575124100,3.669644907
1.95099561100,7593,China,0.53089137600,0.272113055
0.99359936900,7638,India,0.49823473800,0.501444298
0.01721967500,7699,Brazil,0.38891332900,22.58540472
1.00693229500,7750,India,0.49100110600,0.487620775
0.12482081000,7805,Argentina,0.49256883800,3.946207672
2.37020933300,7847,China,0.59866232000,0.252577826
1.90999996700,7868,Indonesia,0.58331128700,0.305398585
1.92235188500,7882,Australia,0.48552137900,0.25256634
1.11414162100,7889,South Africa,0.52249330000,0.468964888
0.83148584300,7947,Uruguay,0.45838570500,0.551285039
0.93310605700,7970,Bolivia,0.46328617200,0.496498944
1.87667997300,8005,Thailand,0.54045506300,0.28798467
1.37157003100,8075,Brazil,0.45703996300,0.333223935
1.03242790200,8212,Brazil,0.46600863400,0.4513716
0.50745016800,8295,Liberia,0.48284054900,0.951503378
1.28048245700,8356,Botswana,0.49109121800,0.383520458
1.90999996700,8461,Indonesia,0.58422553300,0.305877248
1.00277914700,8537,Chad,0.46130108900,0.460022619
0.06257033300,8591,Botswana,0.40814413000,6.522965604
0.49980198300,8679,Zimbabwe,0.43479591100,0.869936346
4.49909087100,8681,Indonesia,0.58476016500,0.129972962
1.61063086400,8694,India,0.53245175200,0.330585837
0.03788328400,8699,Brazil,0.39430700200,10.40846939
0.60352940400,8768,Ecuador,0.43989381500,0.728868904
1.79429914900,8866,Argentina,0.53098597400,0.295929458
1.90999996700,9046,Indonesia,0.58224681400,0.304841269
0.19168696100,9057,Mozambique,0.41478920600,2.163888476
0.73217442900,9137,Tanzania,0.44737918700,0.61102815
0.02581761300,9138,China,0.43268650200,16.75935347
0.29807870700,9155,Tanzania,0.42108747300,1.4126721
0.42136012600,9212,Congo DRC,0.41298987900,0.980135171
0.36056072500,9291,Malawi,0.42547024400,1.18002382
2.23506272500,9349,Lebanon,0.55904770600,0.250126182
0.13083333800,9371,Kenya,0.40590205900,3.102436009
0.67431817900,9482,Sudan,0.45867537100,0.680206148
1.22305554300,9585,Kazakhstan,0.42612408200,0.348409428
0.89482148200,9598,Brazil,0.45568706200,0.509249131
2.05954337100,9633,Argentina,0.58432607700,0.283716325
0.12094915300,9775,Mozambique,0.40488900300,3.347596845
0.16087904800,9799,Congo DRC,0.39961589100,2.48395236
0.58002720600,9883,Senegal,0.45009111400,0.775982763
0.64111956000,9899,Chad,0.42030474700,0.655579354
0.88237627700,9947,Mali,0.47534391100,0.538708852
0.25174998600,10021,Namibia,0.38759999100,1.539622691
0.08425925600,10031,Georgia,0.38879358700,4.614253738
0.04312500000,10071,Sudan,0.37626114500,8.724896116
0.08024000600,10288,Botswana,0.40675494700,5.069228771
0.38443823300,10312,Congo DRC,0.40837719400,1.06226998
2.05954337100,10340,Argentina,0.57948797400,0.281367211
0.90983330800,10392,Argentina,0.51390830400,0.564837866
0.38546550300,10452,Brazil,0.41108890200,1.06647391
1.72449318500,10505,China,0.56757479000,0.329125563
1.58747366200,10514,Myanmar,0.53799190300,0.33889816
2.71759965900,10604,China,0.60911771700,0.224138134
0.14469311000,10617,Brazil,0.39569507600,2.734719545
0.18852867100,10640,Australia,0.40725789800,2.160190786
1.04972337200,10693,South Africa,0.50512797500,0.481201037
0.49388431700,10708,Ethiopia,0.43502570200,0.880825098
1.15076926300,10834,Peru,0.49326244400,0.428637139
0.62776173600,10846,Australia,0.49020810000,0.780882414
0.72630557100,10902,China,0.48753332500,0.671250978
0.51944445900,10925,Peru,0.43287069400,0.833333933
1.68196042000,10951,Argentina,0.48555449900,0.288683665
0.29999999800,11033,Argentina,0.43011912700,1.433730433
1.36318759100,11085,Mexico,0.47726400700,0.350108826
4.82999992400,11164,Israel,0.68654534900,0.142141896
0.34922198800,11226,Bolivia,0.41967514800,1.201743196
0.25896227800,11233,Cameroon,0.41859620800,1.616437001
0.70779044800,11235,Brazil,0.47442730200,0.670293451
0.95999997900,11339,Papua New Guinea,0.49246525300,0.51298465
3.00899994400,11455,Spain,0.66834462500,0.2221152
1.43575753600,11570,Argentina,0.54187350100,0.37741296
0.73369590900,11588,Central African Republic,0.46032616800,0.627407298
0.02925073600,11765,Congo DRC,0.41414707700,14.15851817
0.67194938100,11784,Bolivia,0.43173024000,0.642504111
1.47873064100,11847,Brazil,0.54615312300,0.369339153
0.06148588500,11870,Congo,0.38857018100,6.319664765
0.27474747800,11956,Turkey,0.40598074900,1.477650503
0.22184186100,11966,Mexico,0.41801938500,1.88431247
0.02810605900,12050,Namibia,0.37937443800,13.49795921
0.01885314200,12142,Bolivia,0.41414161700,21.96671605
1.23958336800,12187,Peru,0.53299236600,0.429977023
1.90999996700,12215,Indonesia,0.58547399000,0.30653089
0.46530611700,12281,Ecuador,0.45005683000,0.967227409
2.16188129000,12392,China,0.57060368800,0.263938492
2.47777951900,12402,China,0.63275491100,0.255371758
2.11118985100,12408,China,0.56233098700,0.266357375
0.05787724300,12458,Brazil,0.38839464800,6.710662566
1.90999996700,12472,Indonesia,0.58084686900,0.304108314
0.39736210800,12532,Australia,0.41598747600,1.046872532
1.26363635100,12565,Kazakhstan,0.48676643300,0.38521085
0.03121212000,12570,Argentina,0.42087060200,13.48420428
0.54328582500,12618,Mozambique,0.44683117400,0.822460579
0.41259229200,12730,Guinea-Bissau,0.41920222000,1.016020483
0.56749999600,12737,Argentina,0.43317059900,0.763296215
1.90515475300,12857,China,0.60218126000,0.316079971
1.01810525800,12862,Dominican Republic,0.50203000300,0.493102259
1.14517243200,12886,Costa Rica,0.51222975400,0.44729487
0.90266789300,12897,Burkina Faso,0.48079654700,0.532639469
0.51665743000,13094,Brazil,0.44886832300,0.868792931
0.69772930900,13172,South Africa,0.49043036000,0.702894882
1.49000001000,13182,Colombia,0.52495851400,0.352321148
0.70287811800,13231,India,0.48138986800,0.684883845
1.90999996700,13254,Indonesia,0.57536603100,0.301238765
0.51981684200,13286,Madagascar,0.44319989000,0.852607792
1.35278165300,13354,South Africa,0.51118354800,0.377875873
0.23505154300,13429,Angola,0.40105958500,1.706262294
0.01414141400,13490,Tajikistan,0.41634344300,29.44142948
1.70000004800,13526,Peru,0.54444350000,0.320260873
2.22193649600,13553,Vietnam,0.51021772100,0.229627499
1.48857167800,13562,Brazil,0.42884225100,0.288089756
0.19488809500,13598,Brazil,0.43466322100,2.230322078
0.30984110300,13629,Niger,0.41639039100,1.343883645
1.90999996700,13635,Indonesia,0.57889596400,0.303086897
2.05954337100,13670,Argentina,0.58550396200,0.284288241
0.57271128800,13679,Uruguay,0.44423711900,0.775673761
0.48535731600,13830,Angola,0.43998891100,0.906525763
0.45446542800,13947,China,0.46994136000,1.034053046
1.43863573200,14021,Mexico,0.48870684500,0.33970159
0.95976189500,14064,Kazakhstan,0.44613011300,0.464834159
1.38999998600,14077,Kazakhstan,0.51328953700,0.369273052
0.98013591800,14187,Nigeria,0.49482751600,0.504856017
0.43745564700,14193,Congo DRC,0.42988628900,0.982696856
1.83041663500,14204,Indonesia,0.58338041100,0.318714548
0.88719007900,14210,Bolivia,0.48467004900,0.546297868
0.21597040800,14327,Angola,0.40236331800,1.863048377
1.09968960300,14355,Guinea,0.48051543400,0.436955512
0.10135416600,14361,Kazakhstan,0.43814949800,4.322954993
2.05999994300,14367,Argentina,0.58426532300,0.283623951
0.24171809800,14381,Zambia,0.40887726400,1.691545926
0.10174521300,14389,Congo DRC,0.40248493600,3.955812014
2.00849994400,14445,Argentina,0.56901409800,0.283303019
1.79442193400,14479,China,0.58528929500,0.326171501
0.12651895700,14624,United States,0.48113819800,3.802894123
0.66604166000,14685,Kazakhstan,0.42079964800,0.631791783
1.34276735800,14704,Pakistan,0.50538549800,0.376376068
1.90999996700,14882,Indonesia,0.58447775400,0.306009301
2.05954337100,15035,Argentina,0.58661009600,0.284825318
0.04991873100,15083,Angola,0.39700092700,7.952945098
1.00000000000,15147,Fiji,0.49920028300,0.499200283
0.43375876400,15260,Tanzania,0.44436088400,1.024442434
0.82841645300,15292,Central African Republic,0.44012367400,0.531283115
0.00999848500,15329,Niger,0.40092246100,40.098321
0.63616034900,15346,Zimbabwe,0.44680835400,0.702351781
0.46333332900,15414,Kazakhstan,0.42279432900,0.912505755
2.34125797300,15456,Brazil,0.48977178000,0.209191719
0.47653331500,15457,Kenya,0.46301880800,0.971639953
1.55045312000,15477,China,0.56152497200,0.362168301
0.49327664300,15493,Niger,0.43338483800,0.87858374
0.30040520400,15511,Philippines,0.46376288500,1.543791116
0.80469696600,15694,Bolivia,0.47252325500,0.587206458
0.64450085000,15711,Peru,0.45662183800,0.708489117
0.09090909100,15857,Saudi Arabia,0.41651399100,4.581653896
1.40351094000,15917,South Africa,0.53191840700,0.37899128
0.05148858400,15949,Argentina,0.42388779800,8.232655961
0.12506305300,16044,Mozambique,0.42354536200,3.386654586
0.42836967500,16052,Zambia,0.42182271600,0.984716568
1.90999996700,16072,Indonesia,0.58420767900,0.3058679
0.54116689700,16084,Central African Republic,0.49270030300,0.910440579
0.12014003000,16181,Argentina,0.47128363100,3.922786027
0.81083332500,16270,Kazakhstan,0.47605546800,0.587118774
0.24472222400,16290,Ecuador,0.42000246500,1.716241615
0.59665732100,16297,Tanzania,0.44167790700,0.740253897
0.69633559100,16304,Brazil,0.44372794900,0.637232901
0.39636138700,16335,Uganda,0.44208264500,1.115352452
0.85402919400,16370,Kenya,0.48276250100,0.565276345
2.67135044500,16426,Greece,0.54972931200,0.205787044
1.45895834300,16515,Colombia,0.50499497600,0.346133924
1.05295454100,16530,Bolivia,0.47771339900,0.453688531
0.77236127900,16587,Cameroon,0.47206509700,0.611197259
0.68012009300,16682,Indonesia,0.53578728100,0.787783344
1.90999996700,16685,Indonesia,0.55268836700,0.289365642
2.51481996200,16724,China,0.61936294000,0.246285201
1.49000001000,16770,Colombia,0.54262781900,0.364179742
0.19308687800,16894,Mozambique,0.40354896900,2.089986503
0.01994694700,16915,Australia,0.40365955900,20.23665872
0.79369258700,16970,Philippines,0.48080807800,0.605786278
0.15257574900,16982,Namibia,0.38300361700,2.510252249
1.13581089100,17087,India,0.48925948400,0.430757873
1.48858384000,17157,Brazil,0.47569301900,0.319560784
1.63983851900,17174,Malaysia,0.56169065200,0.342528027
5.44441366200,17281,China,0.61247790300,0.112496577
2.05954337100,17282,Argentina,0.58421028900,0.283660105
0.88618263000,17311,Vietnam,0.52166184900,0.588661785
0.13452297100,17325,India,0.43528587800,3.235773599
0.48702476400,17363,Congo DRC,0.43350726800,0.890113399
1.10799304800,17433,Mexico,0.51217422500,0.462254006
0.42540811300,17457,Brazil,0.43826563200,1.030223963
0.52124999500,17519,Kazakhstan,0.43330430500,0.83127925
0.70909093700,17598,Ethiopia,0.45913243500,0.647494434
0.31822009200,17633,China,0.41070241600,1.290623774
0.26244604000,17728,Angola,0.39470222200,1.503936664
0.02014598500,17795,Sudan,0.38210646900,18.96687946
0.19349253800,17813,United States,0.45452169300,2.349039905
1.20973367900,17883,India,0.49711761800,0.410931453
0.62320518300,17919,Mali,0.46424982600,0.744938968
3.05577422000,18045,United States,0.63312394900,0.207189374
0.62854736300,18077,Mexico,0.42803642300,0.680993109
0.28494725500,18097,Congo DRC,0.43584890600,1.529577486
0.30694445300,18102,Peru,0.42069894800,1.370602869
0.25454544700,18154,Libya,0.42410349300,1.666120915
1.03543987900,18196,Australia,0.47092679300,0.454808437
0.03121022400,18303,Sudan,0.37443436000,11.9971699
0.50707334700,18313,Tanzania,0.43650591800,0.860833882
0.97221374100,18391,El Salvador,0.53444373100,0.549718347
0.33465290300,18508,Zambia,0.41636701400,1.244175712
0.43797755900,18705,India,0.48376369900,1.104539922
0.96153846200,18707,Cuba,0.49191471100,0.511591299
1.83683328200,18721,Argentina,0.57896445900,0.315197065
0.57570093400,18730,India,0.42701653800,0.741733273
1.15687650700,18814,Laos,0.50416646300,0.435799724
0.24603448100,18830,India,0.46620488000,1.89487619
1.38376594400,18903,Brazil,0.43224507700,0.312368633
0.44863324700,18904,Namibia,0.41933342200,0.934690919
1.07320450700,18973,Mexico,0.56462526100,0.526111526
0.99318606100,19044,China,0.49914600700,0.502570492
1.90999996700,19114,Indonesia,0.58530254600,0.306441129
0.17454546100,19156,Ethiopia,0.43008876600,2.464050131
0.37733450200,19175,Congo DRC,0.43678789300,1.157561502
1.54485291400,19226,Indonesia,0.57390767200,0.371496643
0.16381944900,19282,Peru,0.40259984400,2.457582701
1.90999996700,19291,Indonesia,0.58349018200,0.305492247
0.57333334300,19312,Guyana,0.45470486500,0.793089867
0.61514618000,19317,Cambodia,0.45447029100,0.738800477
0.63984846700,19321,Argentina,0.47309005400,0.739378272
0.05261567500,19502,Brazil,0.39425289000,7.493069128
0.51212444300,19559,South Africa,0.49269238500,0.962055984
1.90999996700,19569,Indonesia,0.58296350100,0.305216498
0.22941136800,19611,Tanzania,0.42737947100,1.862939377
0.72212486100,19696,Burkina Faso,0.46165402500,0.639299448
0.76144543200,19723,Sudan,0.46740189200,0.613835046
1.09575757100,19739,Bolivia,0.48638093900,0.443876412
0.22311719900,19790,Argentina,0.40977215000,1.836578049
0.95999997900,19797,Papua New Guinea,0.49254721400,0.513070026
1.01214807400,19825,Central African Republic,0.49323339900,0.487313479
3.03761200400,19826,Nicaragua,0.58224864000,0.191679727
0.08271154500,19840,Chad,0.43761060400,5.290804373
0.00904331900,19967,Brazil,0.39290236000,43.44669916
0.44121211100,20028,Botswana,0.41936115300,0.950475163
1.87823524200,20034,Argentina,0.53941243400,0.287191094
0.13969692900,20095,India,0.41899422100,2.999308746
0.66925925200,20166,Kazakhstan,0.38841250100,0.580361795
2.39216582700,20241,Australia,0.46368048700,0.19383292
1.24368635900,20242,South Africa,0.52384698200,0.421205056
1.84059144100,20309,China,0.60063278900,0.326325971
1.12937498800,20370,Kazakhstan,0.50057473000,0.443231642
1.32001885000,20391,India,0.53023003000,0.401683681
0.30134432100,20481,Brazil,0.42129531600,1.398052947
0.90490038400,20548,India,0.49271921000,0.544501051
1.70120463900,20586,China,0.58719325800,0.345163212
0.49044821400,20763,Mexico,0.45942216400,0.936739397
0.73831276100,20764,Sudan,0.46630896400,0.631587301
0.72953142100,20767,Mali,0.46715788400,0.640353343
0.29784059800,20866,Brazil,0.41139850600,1.381270749
1.38999998600,21015,Kazakhstan,0.50000096100,0.359712925
0.98484848500,21111,Cuba,0.48781375600,0.495318583
0.34380344100,21187,Madagascar,0.42925985200,1.248561826
1.31647974400,21303,Bolivia,0.46112031400,0.350267686
1.46930556500,21367,Colombia,0.54348989300,0.369895756
0.20442460200,21400,China,0.45722105800,2.236624425
0.69702927800,21407,China,0.52965298200,0.759871929
0.59341680400,21450,Pakistan,0.47939967700,0.807863333
0.12175582700,21461,Australia,0.44173349000,3.628027511
0.49273051800,21506,Madagascar,0.43307858100,0.878935981
0.02648148100,21520,Uzbekistan,0.39983852000,15.09879753
0.60560820600,21584,China,0.51547636100,0.851171361
0.00856060600,21591,Chile,0.39487726100,46.12725559
1.83649846300,21598,Argentina,0.56412560900,0.307174561
0.78260676400,21602,India,0.48251356000,0.616546626
0.09865438900,21777,Brazil,0.41340141600,4.190400652
0.03156940500,21800,Brazil,0.40483892700,12.82377438
1.90999996700,21870,Indonesia,0.56148507600,0.293971249
0.08550047200,21876,Brazil,0.39592177000,4.630638413
1.88228689400,21926,China,0.60223150600,0.319946714
0.37141997700,21975,Malawi,0.42419189400,1.142081526
0.32838200900,22003,Angola,0.41145241900,1.252968822
0.01447916700,22021,Kazakhstan,0.38393911300,26.51665755
0.43437499600,22065,Kazakhstan,0.41162823500,0.947633355
0.16123150800,22121,China,0.45139463600,2.799667643
1.57002629700,22197,Thailand,0.55296272700,0.352199659
0.66903401600,22322,Brazil,0.44099085400,0.659145639
0.86395833800,22358,Honduras,0.48376971100,0.559945648
2.71999994900,22369,Andorra,0.52690007600,0.193713267
0.30140269700,22381,Angola,0.39627112100,1.314756387
1.60984853000,22394,Peru,0.55095631100,0.342241087
0.40541666200,22404,Kazakhstan,0.46730536000,1.15265455
0.33542493600,22451,Brazil,0.42893853500,1.278791434
0.89675948500,22457,India,0.49104741900,0.547579844
0.09416666600,22593,Chile,0.39694123200,4.215305148
0.83872647900,22646,Burkina Faso,0.47679284900,0.568472393
0.45038927600,22731,Madagascar,0.44205390600,0.981492965
0.77725977200,22815,Vietnam,0.49400698500,0.635575136
1.10828176400,22858,India,0.52178769400,0.470807795
0.58901227900,22874,Burkina Faso,0.44006958100,0.747131421
2.05955605400,22875,Argentina,0.58624658900,0.284647066
1.47811473100,22906,Myanmar,0.51686701300,0.349679901
0.80636364400,22927,Ecuador,0.42470725000,0.526694443
1.40798679600,22964,Argentina,0.53167535200,0.377613876
1.44263872200,22990,Brazil,0.54349613300,0.376737519
0.10170940500,23031,Chile,0.39692288500,3.902518995
0.44627564600,23037,Mozambique,0.40968130500,0.918000587
0.40465390900,23095,Algeria,0.42684128300,1.054830495
0.64435792700,23173,United States,0.46297833800,0.718511123
4.78999996200,23193,Malaysia,0.73927358100,0.154336866
0.31182763800,23493,Mozambique,0.41689579800,1.336943065
1.87465608100,23661,Pakistan,0.52819297100,0.281754598
0.27972221900,23702,Angola,0.40220965200,1.437889537
1.04499999600,23809,Tajikistan,0.48529353500,0.464395729
0.50772726000,23831,Argentina,0.44631243600,0.879039735
0.19235893400,23844,Brazil,0.42241401800,2.195967763
0.95999997900,23885,Papua New Guinea,0.49210098000,0.512605199
0.53717316800,23908,Brazil,0.41109681100,0.765296622
4.78999996200,23946,Malaysia,0.67610601600,0.141149483
1.08220618800,23948,India,0.47831371300,0.441980205
0.10550538900,23973,Peru,0.39550177400,3.748640498
0.00487512300,23986,Congo DRC,0.40069668500,82.19211802
0.95999997900,24009,Papua New Guinea,0.49213942800,0.512645249
1.90999996700,24045,Indonesia,0.58374051900,0.305623314
1.90999996700,24046,Indonesia,0.58145941400,0.304429018
1.10645832900,24121,Bolivia,0.50231784400,0.453987132
0.71943396900,24249,Brazil,0.47459475700,0.659677993
2.05363640000,24331,Honduras,0.57713215900,0.281029377
0.50979459900,24392,Australia,0.45281936200,0.888238838
2.55733632900,24424,United States,0.59801214500,0.233841806
0.36317968200,24438,Brazil,0.43163981800,1.188502109
0.78192136000,24638,Sri Lanka,0.50582528500,0.646900457
1.25082085100,24695,Nigeria,0.49463384000,0.395447389
0.02282698800,24749,China,0.42939204400,18.81071844
2.14486325600,24775,Turkey,0.47849997700,0.223091134
1.95456548300,24780,Brazil,0.53826630800,0.275389243
