mean_barle,Fishnet_ID,COUNTRY,Longitude,mean_barle_1,Barley_Pred,Barley_Error_Ratio,NEAR_DIST
0.031148887,26631,Brazil,-28.15279961,0.031148887,0.417203505,-0.386054618,11653852.11
2.890909091,26663,China,28.18169975,2.890909091,0.661574195,2.229334896,5642921.386
0.092105791,26685,Argentina,-27.35359955,0.092105791,0.393732652,-0.301626861,12110285.2
0.711180538,26733,Mozambique,-17.34359932,0.711180538,0.43393622,0.277244318,5050128.993
0.90250903,26767,Australia,-30.51390076,0.90250903,0.465689642,0.436819388,10388537.17
2.230000019,26792,Thailand,13.02140045,2.230000019,0.607630168,1.622369851,6181846.952
1.730000019,26829,Russian Federation,52.47000122,1.730000019,0.536831311,1.193168708,2728509.474
5.446819682,26857,Argentina,-53.54130173,5.446819682,0.741705102,4.70511458,13860011.91
0.393333316,26883,Afghanistan,36.55419922,0.393333316,0.43955924,-0.046225924,2281337.927
0.236018521,26976,China,48.45959854,0.236018521,0.444499975,-0.208481454,7579011.587
0.016853242,27004,Afghanistan,30.54210091,0.016853242,0.389617818,-0.372764576,1737229.874
1.459687516,27092,Russian Federation,49.64049911,1.459687516,0.53013827,0.929549246,2398201.902
3.132923115,27112,India,28.18169975,3.132923115,0.627542795,2.50538032,3310095.058
0.25,27114,China,40.77759933,0.25,0.519125031,-0.269125031,5280507.705
3,27131,China,26.57789993,3,0.661994519,2.338005481,6287361.208
0.261333338,27167,Turkmenistan,37.98989868,0.261333338,0.380015635,-0.118682297,1974604.566
3.180204029,27206,Canada,54.08509827,3.180204029,0.589700655,2.590503374,10585943.84
2.408200974,27221,Australia,-34.2779007,2.408200974,0.570822571,1.837378403,12098947.13
0.091062333,27295,Saudi Arabia,20.79039955,0.091062333,0.405721504,-0.314659171,742517.2323
1.777777778,27338,China,43.45230103,1.777777778,0.519583847,1.258193931,4836717.961
0.619895909,27358,United States,36.55419922,0.619895909,0.475248125,0.144647784,11544252.62
1.420061888,27472,Australia,-25.7378006,1.420061888,0.553506408,0.86655548,12909178.73
3.511445202,27525,India,29.76140022,3.511445202,0.577181935,2.934263267,3207319.22
1.235714299,27535,Russian Federation,59.95019913,1.235714299,0.501691681,0.734022618,3552041.031
0.548312291,27558,Australia,-28.15279961,0.548312291,0.439907946,0.108404345,12914419.94
2.963247469,27620,France,43.57730103,2.963247469,0.717221429,2.24602604,3884770.768
2.043198233,27655,Greece,40.09120178,2.043198233,0.609637777,1.433560456,2409240.512
4.89697306,27682,Argentina,-52.47100067,4.89697306,0.666731787,4.230241273,13857129.34
1.366706621,27718,Australia,-25.7378006,1.366706621,0.481734232,0.884972389,12570179.56
2.429803897,27746,Argentina,-35.79949951,2.429803897,0.623268886,1.806535011,13143267.05
0.8920904,27748,Australia,-38.52090073,0.8920904,0.542547672,0.349542728,12715989.3
0.465357076,27763,Peru,-5.851469994,0.465357076,0.455455482,0.009901594,13305029.5
1.193042661,27782,Germany,47.25049973,1.193042661,0.792716561,0.4003261,3362132.68
2.983298937,27793,France,46.01300049,2.983298937,0.771399348,2.211899589,4083479.585
2.916666667,27867,China,36.55419922,2.916666667,0.656221221,2.260445446,5553277.593
2.840909091,27878,China,28.97459984,2.840909091,0.659760117,2.181148974,7213328.009
2.512109041,27880,Argentina,-35.79949951,2.512109041,0.620074542,1.892034499,13064695.09
2.924248741,27935,United States,32.84600067,2.924248741,0.640123861,2.28412488,12068542.38
1.546398658,27981,Russian Federation,51.35910034,1.546398658,0.542281483,1.004117175,2602833.069
1.73745048,28106,Australia,-31.28849983,1.73745048,0.526459259,1.210991221,10137358.36
0.342288147,28110,United States,42.79430008,0.342288147,0.509461929,-0.167173782,12028726.81
0.333333333,28113,China,18.52459908,0.333333333,0.454267647,-0.120934314,6714664.49
1.812655128,28188,Mexico,32.14110184,1.812655128,0.578565363,1.234089765,12984449.07
0.357954543,28212,Congo DRC,-4.951210022,0.357954543,0.42139621,-0.063441667,3948876.879
3.531107969,28220,United States,42.12919998,3.531107969,0.52567596,3.005432009,11716431
0.203029521,28261,Canada,50.79320145,0.203029521,0.42920883,-0.226179309,10298465.14
3,28280,China,26.57789993,3,0.661665586,2.338334414,6966023.661
1.739949798,28309,Australia,-32.05670166,1.739949798,0.55289588,1.187053918,10182526.69
2.258646967,28314,United States,44.10319901,2.258646967,0.596462976,1.662183991,10367551.8
0.564374996,28317,Congo DRC,-7.647379875,0.564374996,0.449244931,0.115130065,4261925.404
4.668197234,28358,Chile,-54.99530029,4.668197234,0.729425996,3.938771238,13975650.8
1.556093743,28366,Australia,-31.28100014,1.556093743,0.554809964,1.001283779,10064616.69
1.920062871,28397,Australia,-35.79949951,1.920062871,0.565105948,1.354956923,12619315.33
1.695824025,28436,Australia,-35.06430054,1.695824025,0.561941966,1.133882059,12986099.27
0.944444444,28438,China,41.45700073,0.944444444,0.534242608,0.410201836,3778267.237
0.777222692,28463,Lesotho,-30.51390076,0.777222692,0.492113746,0.285108946,6600521.689
0.451349656,28469,Ethiopia,13.01449966,0.451349656,0.505520695,-0.054171039,1697638.828
4.275085888,28509,Chile,-51.90579987,4.275085888,0.68767786,3.587408028,14225751.53
2.886387,28540,United States,44.74689865,2.886387,0.650200137,2.236186863,11665908.78
0.121212121,28568,China,45.38349915,0.121212121,0.444712224,-0.323500103,4432279.59
0.532231396,28682,Bolivia,-15.61019993,0.532231396,0.447271467,0.084959929,12196147.32
0.422314042,28694,Bolivia,-13.86180019,0.422314042,0.424692637,-0.002378595,12467696.73
0.594287049,28718,Australia,-24.92149925,0.594287049,0.486112956,0.108174093,12792650.24
0.754027766,28799,Zambia,-12.10000038,0.754027766,0.474609925,0.279417841,4529194.897
0.257859723,28810,Australia,-29.7329998,0.257859723,0.468148976,-0.210289253,10344852.95
0.511136369,28825,Russian Federation,51.91799927,0.511136369,0.494864302,0.016272067,6013533.126
0.243533475,28852,Romania,44.94279861,0.243533475,0.423721102,-0.180187627,2237078.617
0.13840909,28887,Congo,-4.951210022,0.13840909,0.401656312,-0.263247222,4745840.431
2.6996063,28961,Mexico,29.76140022,2.6996063,0.615652802,2.083953498,12638540.17
1.879981591,28969,Australia,-33.55210114,1.879981591,0.493827276,1.386154315,11990759.41
1.127013719,28997,Australia,-33.57279968,1.127013719,0.524534314,0.602479405,10486801.62
0.133636363,29020,Congo DRC,-4.951210022,0.133636363,0.403962624,-0.270326261,4176101.771
1.752006608,29039,Belarus,54.08509827,1.752006608,0.572011872,1.179994736,3186777.654
3.690490842,29067,United Kingdom,58.98809814,3.690490842,0.68640153,3.004089312,4921993.083
1.230833272,29153,Tanzania,-4.951210022,1.230833272,0.547081742,0.68375153,3713394.394
2.222222222,29175,China,41.45700073,2.222222222,0.547553731,1.674668491,4001426.048
0.489849372,29185,Argentina,-53.57490158,0.489849372,0.501130648,-0.011281276,13801561.98
2.234707288,29243,Turkey,37.98989868,2.234707288,0.627920581,1.606786707,1294564.107
1.522483174,29244,South Africa,-33.46979904,1.522483174,0.516191213,1.006291961,6974729.928
0.516249977,29263,Afghanistan,32.08449936,0.516249977,0.441366887,0.07488309,2179888.731
0.350119051,29309,Russian Federation,53.55350113,0.350119051,0.438664314,-0.088545263,7245275.864
0.275227276,29330,Russian Federation,54.08509827,0.275227276,0.417920613,-0.142693337,7344755.679
0.302407549,29335,Saudi Arabia,18.23539925,0.302407549,0.419535947,-0.117128398,1014842.869
0.944857966,29378,Pakistan,25.79179955,0.944857966,0.406147463,0.538710503,2290562.831
0.973294037,29417,Australia,-35.79949951,0.973294037,0.491068658,0.482225379,13087511.11
0.084848483,29447,Bolivia,-14.73779964,0.084848483,0.407737211,-0.322888728,12155785.9
0.066658679,29453,Australia,-32.81850052,0.066658679,0.431777999,-0.36511932,12353341.86
0.051908368,29457,Nepal,29.76140022,0.051908368,0.417267684,-0.365359316,3896882.41
3,29474,China,19.63299942,3,0.61789067,2.38210933,6703145.539
0.440900476,29476,Ethiopia,11.24680042,0.440900476,0.45182215,-0.010921674,1799629.545
0.147725774,29490,Canada,56.64239883,0.147725774,0.463164484,-0.31543871,10281349.56
2.795454545,29495,China,24.95120049,2.795454545,0.659323679,2.136130866,6769872.588
1.36853878,29522,India,32.08449936,1.36853878,0.523638735,0.844900045,3200101.971
3.308012821,29531,Germany,47.85860062,3.308012821,0.792338655,2.515674166,3454293.681
0.131476144,29547,Canada,51.35910034,0.131476144,0.45987285,-0.328396706,9431899.034
0.432500005,29610,Russian Federation,54.60990143,0.432500005,0.415223274,0.017276731,3187356.412
4.146679295,29675,Mexico,27.38360023,4.146679295,0.632515643,3.514163652,13174532.51
0.124696971,29745,Chile,-20.75970078,0.124696971,0.431303317,-0.306606346,13120797.3
1.771986979,29768,Australia,-32.81700134,1.771986979,0.548049392,1.223937587,12037697.94
2.242719889,29805,Brazil,-17.34359932,2.242719889,0.543067289,1.6996526,10889405.09
0.472499996,29890,Angola,-7.647379875,0.472499996,0.413838211,0.058661785,4637343.274
3,29892,China,42.12919998,3,0.663181277,2.336818723,6741349.336
0.751063841,29898,Canada,53.55350113,0.751063841,0.489419419,0.261644422,10125469.68
0.75,29918,Mongolia,47.25049973,0.75,0.405601566,0.344398434,5284628.474
1.642923585,29981,Brazil,-26.54859924,1.642923585,0.573062307,1.069861278,11663343.36
0.545380861,30034,Ethiopia,5.884119987,0.545380861,0.4735932,0.071787661,2414095.538
1.75555408,30069,South Africa,-27.35359955,1.75555408,0.547350427,1.208203653,6238152.748
0.657575737,30070,Finland,61.27460098,0.657575737,0.519058544,0.138517193,3853701.894
3.029163107,30084,Italy,42.24520111,3.029163107,0.651511881,2.377651226,3196088.793
0.05,30088,China,37.27550125,0.05,0.483067423,-0.433067423,4832248.491
1.193719946,30101,India,26.57789993,1.193719946,0.467733928,0.725986018,4299493.629
1.28307691,30232,New Zealand,-41.20249939,1.28307691,0.552644541,0.730432369,15487907.9
0.303750012,30273,Kazakhstan,49.05360031,0.303750012,0.418102209,-0.114352197,3652081.38
1.338690491,30304,Russian Federation,55.12789917,1.338690491,0.514002685,0.824687806,3013870.779
0.083333333,30311,Mongolia,45.38349915,0.083333333,0.394591715,-0.311258382,5205989.004
0.122466129,30315,Australia,-32.81850052,0.122466129,0.435486388,-0.313020259,12116303.54
0.88421175,30327,India,33.60100174,0.88421175,0.516305225,0.367906525,3034695.907
0.016322369,30371,Argentina,-25.7378006,0.016322369,0.433253008,-0.416930639,13225456.23
1.155416615,30426,Peru,-14.73779964,1.155416615,0.509848917,0.645567698,13038188.52
2.206684896,30439,Canada,51.91799927,2.206684896,0.535977665,1.670707231,10654881.44
1.463997705,30446,Brazil,-17.34359932,1.463997705,0.527993012,0.936004693,10975038.56
3,30493,China,30.54210091,3,0.584363912,2.415636088,5247659.979
0.566615532,30495,United States,31.31649971,0.566615532,0.511556327,0.055059205,11419644.64
2.853698961,30526,United States,27.39710045,2.853698961,0.603488921,2.25021004,12553278.38
0.5,30583,China,35.09109879,0.5,0.479738871,0.020261129,4440581.438
0.016990302,30650,Brazil,-18.20420074,0.016990302,0.413476767,-0.396486465,11017426.6
1.700368623,30737,South Africa,-26.54859924,1.700368623,0.492629777,1.207738846,6284412.333
2.95,30746,China,34.34939957,2.95,0.658081035,2.291918965,5751156.823
2.230000019,30781,Thailand,14.76949978,2.230000019,0.611161694,1.618838325,6122011.505
0.309339115,30786,Brazil,-32.79930115,0.309339115,0.440177557,-0.130838442,12093439.81
0.382500015,30806,Kazakhstan,46.01300049,0.382500015,0.45681149,-0.074311475,3702336.787
0.611604211,30838,India,23.30240059,0.611604211,0.517424863,0.094179348,3854327.59
0.831913254,30850,Argentina,-28.94589996,0.831913254,0.485723749,0.346189506,12752636.61
1.346962878,30903,Australia,-42.10490036,1.346962878,0.523467643,0.823495235,13039585.73
0.233333323,30963,Bolivia,-9.435660362,0.233333323,0.429167741,-0.195834418,12344276.49
1.988329234,30991,Australia,-32.05670166,1.988329234,0.550182801,1.438146433,12968326.69
0.847642383,30993,Morocco,32.74449921,0.847642383,0.473530709,0.374111674,4931968.841
0.925714322,30994,Kazakhstan,50.79320145,0.925714322,0.482386726,0.443327596,2602982.633
1.664171576,30997,Ukraine,44.9557991,1.664171576,0.59523281,1.068938766,2013336.379
0.262121215,31025,Russian Federation,60.83919907,0.262121215,0.400566486,-0.138445271,3979526.321
1.844290324,31096,Poland,53.01520157,1.844290324,0.627321078,1.216969246,3189775.05
1.018940116,31148,Canada,49.64049911,1.018940116,0.49915749,0.519782626,9503432.909
0.032232465,31163,Australia,-32.05670166,0.032232465,0.419675039,-0.387442574,10772158.15
1.700009335,31184,Russian Federation,52.47000122,1.700009335,0.544686989,1.155322346,2735780.573
0.275116423,31189,Australia,-26.55610085,0.275116423,0.418451074,-0.143334651,13109187.99
1.107041815,31208,Morocco,33.54880142,1.107041815,0.491586185,0.61545563,4756782.309
2.925,31243,China,32.84600067,2.925,0.663928001,2.261071999,6354011.66
1.493442209,31264,Algeria,35.82600021,1.493442209,0.534255179,0.95918703,4009283.918
1.276916547,31272,United States,42.12919998,1.276916547,0.505280611,0.771635936,10872874.98
0.502802061,31288,United States,42.79430008,0.502802061,0.450599295,0.052202766,11215350.31
1.96969697,31301,China,48.45959854,1.96969697,0.564776702,1.404920268,6615372.127
2.104091988,31312,Norway,59.95849991,2.104091988,0.574619011,1.529472977,4286555.194
2.4,31320,China,40.09120178,2.4,0.651913663,1.748086337,5966772.652
0.842665958,31336,South Africa,-32.81850052,0.842665958,0.480749571,0.361916387,7060131.641
0.206737829,31339,Eritrea,15.64179993,0.206737829,0.420471425,-0.213733596,1391904.073
0.407142857,31375,China,45.38349915,0.407142857,0.492300194,-0.085157337,4572037.909
0.060881977,31529,Yemen,15.64179993,0.060881977,0.382569282,-0.321687305,1369904.492
1,31580,Laos,21.63269997,1,0.570563126,0.429436874,5847514.621
0.061616163,31609,Uzbekistan,41.45700073,0.061616163,0.400390863,-0.3387747,2434748.557
1.261699677,31628,United States,43.45230103,1.261699677,0.49849772,0.763201957,11846259.89
2.178582361,31634,Australia,-32.05670166,2.178582361,0.567731774,1.610850587,13049632.23
0.503124996,31693,Congo DRC,-10.3263998,0.503124996,0.444898993,0.058226003,4655941.426
2.805555556,31696,China,39.39780045,2.805555556,0.659533118,2.146022438,5901130.126
1.552650434,31725,Canada,51.35910034,1.552650434,0.498875941,1.053774493,10358512.63
1.863341364,31733,Mexico,25.76740074,1.863341364,0.576168687,1.287172677,12800777.4
1.418041981,31745,Turkey,39.39780045,1.418041981,0.557237056,0.860804925,1322455.381
0.144166668,31750,Russian Federation,59.0367012,0.144166668,0.387382893,-0.243216225,4152879.381
5.613233604,31757,France,47.25049973,5.613233604,0.864501632,4.748731972,3733215.271
1.547701339,31772,Ethiopia,6.782859802,1.547701339,0.507791312,1.039910027,2290047.471
0.976691041,31776,Argentina,-37.96409988,0.976691041,0.539879194,0.436811847,13824539
2.04282898,31788,United States,44.10319901,2.04282898,0.607675577,1.435153403,11095538.28
2.916666667,31820,China,41.45700073,2.916666667,0.661505846,2.255160821,7335187.745
0.606136359,31892,Congo DRC,-11.21459961,0.606136359,0.44046853,0.165667829,4625374.022
3,31900,China,24.12949944,3,0.66056085,2.33943915,6713963.776
3.051125728,31921,Canada,46.01300049,3.051125728,0.650591877,2.400533851,9483120.1
1.219165411,31953,Australia,-35.73709869,1.219165411,0.541059291,0.67810612,12234249.95
2.042228719,31954,United States,47.85860062,2.042228719,0.642522787,1.399705932,11142650.61
3.400000095,31974,Japan,33.40119934,3.400000095,0.679326165,2.72067393,8057804.91
1.770264701,31984,Brazil,-28.15279961,1.770264701,0.540224828,1.230039873,11816313.23
3,32027,China,26.57789993,3,0.662631083,2.337368917,5859372.197
0.961098138,32033,Algeria,36.46730042,0.961098138,0.437452767,0.523645371,3606854.7
2.56645975,32034,United States,36.55419922,2.56645975,0.639199109,1.927260641,10839966.17
0.183484851,32092,Russian Federation,58.57049942,0.183484851,0.436914863,-0.253430012,3540653.318
0.109234476,32123,South Africa,-32.81850052,0.109234476,0.401365929,-0.292131453,7029515.424
0.830973033,32140,Mexico,26.57789993,0.830973033,0.514939461,0.316033572,13076290.65
1.12212124,32249,Tajikistan,40.77759933,1.12212124,0.501866195,0.620255045,2739931.966
3.105344991,32321,United States,35.82600021,3.105344991,0.664416993,2.440927998,12696964.87
1.406666597,32438,Tanzania,-8.584779739,1.406666597,0.56640482,0.840261777,3993879.788
3,32448,China,37.27550125,3,0.664725939,2.335274061,6789290.648
0.863542,32456,Canada,51.91799927,0.863542,0.448232605,0.415309395,10307883.34
0.795454528,32513,Bolivia,-19.06060028,0.795454528,0.448693854,0.346760674,12004125.8
1.189605958,32550,Kenya,2.276659966,1.189605958,0.537608812,0.651997146,2823881.426
0.212707752,32556,Argentina,-31.28849983,0.212707752,0.464138297,-0.251430545,13576748.19
0.772711436,32571,United States,45.38349915,0.772711436,0.498541732,0.274169704,9410344.462
1.853333314,32578,New Zealand,-38.1067009,1.853333314,0.59991059,1.253422724,15411950.21
0.463233954,32586,Australia,-14.73779964,0.463233954,0.415317001,0.047916953,11654654.76
0.022467533,32598,Russian Federation,59.0367012,0.022467533,0.383893063,-0.36142553,4701768.35
3,32606,China,44.10319901,3,0.663475818,2.336524182,6767622.903
0.900000036,32634,Kazakhstan,44.74689865,0.900000036,0.469163211,0.430836825,2876335.921
0.304005734,32639,Australia,-27.31500053,0.304005734,0.453842343,-0.149836609,9683649.499
2.828165104,32640,Canada,46.01300049,2.828165104,0.646127231,2.182037873,9593966.985
0.694696958,32674,Bolivia,-18.20420074,0.694696958,0.443428711,0.251268247,12575760.69
0.102557844,32762,Australia,-31.28849983,0.102557844,0.406231954,-0.30367411,10731521.03
2.74840518,32839,Canada,45.38349915,2.74840518,0.656206557,2.092198623,9524164.57
2.982889811,32842,Canada,53.01520157,2.982889811,0.601055982,2.381833829,10462458.55
0.628509538,32846,Australia,-34.15969849,0.628509538,0.470464277,0.158045261,10528991.73
1.86727594,32867,United States,47.25049973,1.86727594,0.6344706,1.23280534,11051731.04
1.254001434,32871,Ethiopia,11.24680042,1.254001434,0.513484587,0.740516847,1813507.556
0.583333333,32920,China,46.63529968,0.583333333,0.47684198,0.106491353,4322378.784
2.30308579,32928,Lithuania,55.63940048,2.30308579,0.589890391,1.713195399,3395997.906
0.0229709,32937,United States,32.84600067,0.0229709,0.398124764,-0.375153864,11534390.52
0.127446464,32948,Australia,-42.09180069,0.127446464,0.426060851,-0.298614387,12967150.21
4.189535324,32950,Greece,41.45700073,4.189535324,0.664511562,3.525023762,2049503.96
4.27636353,32951,Mozambique,-19.06060028,4.27636353,0.670766823,3.605596707,5256249.907
4.801574298,32987,Chile,-49.62149811,4.801574298,0.761605433,4.039968865,14233023.44
0.096111112,32991,Russian Federation,59.4966011,0.096111112,0.386243415,-0.290132303,4044488.363
0.568808198,33038,Australia,-31.81780052,0.568808198,0.444341363,0.124466835,11458424.93
1.730000019,33050,Russian Federation,50.79320145,1.730000019,0.540084762,1.189915257,2543226.632
1.872591019,33061,South Africa,-30.92029953,1.872591019,0.529298312,1.343292707,7039583.357
0.293055541,33066,Malawi,-10.3263998,0.293055541,0.458979036,-0.165923495,4268849.918
0.337207681,33089,Argentina,-37.24940109,0.337207681,0.429814993,-0.092607312,13418223.51
2.175,33090,China,37.98989868,2.175,0.557851475,1.617148525,5143086.58
1.31866777,33103,South Africa,-32.05670166,1.31866777,0.493454,0.82521377,6891657.382
1.358712054,33152,Tanzania,-5.851469994,1.358712054,0.553329607,0.805382447,3836130.489
0.625757565,33240,Bolivia,-16.47879982,0.625757565,0.422863666,0.202893899,12763182.54
0.608124995,33266,Congo DRC,-7.647379875,0.608124995,0.462610842,0.145514153,4303061.649
3,33282,China,37.27550125,3,0.66367888,2.33632112,6635304.813
1.730000019,33405,Russian Federation,56.14410019,1.730000019,0.544696022,1.185303997,3154276.329
0.72130235,33407,Algeria,36.92890167,0.72130235,0.475222372,0.246079978,3374806.592
0.011570248,33413,Bolivia,-20.75970078,0.011570248,0.434714794,-0.423144546,12425197.33
0.797291654,33415,Zambia,-14.73779964,0.797291654,0.473092414,0.32419924,4892360.963
0.1875,33463,Mongolia,47.85860062,0.1875,0.421542993,-0.234042993,4952051.034
1.399018522,33497,Australia,-30.48019981,1.399018522,0.53064731,0.868371212,9972260.062
2.272727273,33502,Myanmar,27.38269997,2.272727273,0.593211575,1.679515698,5407122.271
2.190198898,33556,Spain,39.39780045,2.190198898,0.583156192,1.607042706,4338455.513
0.761948824,33607,Canada,52.47000122,0.761948824,0.431243706,0.330705118,10326149.54
1.327313131,33610,Ethiopia,8.575030327,1.327313131,0.507139065,0.820174066,2092986.229
1.667642242,33636,Australia,-35.06430054,1.667642242,0.546915979,1.120726263,12671700.85
1.171060554,33638,Peru,-13.86180019,1.171060554,0.510632711,0.660427843,13175109.22
0.573611101,33653,Bolivia,-19.91250038,0.573611101,0.444249946,0.129361155,12562440.89
0.3203125,33778,Mongolia,46.01300049,0.3203125,0.404493206,-0.084180706,4999303.843
1.823030655,33783,United States,48.45959854,1.823030655,0.664765504,1.158265151,11336180.13
1.474610845,33792,Canada,50.22029877,1.474610845,0.486638971,0.987971874,9261457.766
0.726394509,33816,Canada,46.63529968,0.726394509,0.496448866,0.229945643,10071754.24
0.699999988,33830,Bolivia,-15.61019993,0.699999988,0.427023184,0.272976804,12108354.5
0.014545454,33863,Mauritania,18.23539925,0.014545454,0.389424149,-0.374878695,5685378.062
1.285506457,33903,India,24.12949944,1.285506457,0.535046028,0.750460429,4008048.67
0.61401798,33924,Colombia,3.179949999,0.61401798,0.481268902,0.132749078,12536859.22
1.485153313,33929,China,29.76140022,1.485153313,0.566868537,0.918284776,4753740.775
1.272061872,33959,Australia,-30.51390076,1.272061872,0.537157292,0.73490458,12669641.88
0.01,33960,Kazakhstan,42.12919998,0.01,0.385741226,-0.375741226,2602287.227
5.532678204,34006,Chile,-52.44689941,5.532678204,0.771390897,4.761287307,13980011.48
0.213750008,34009,Kazakhstan,49.64049911,0.213750008,0.488464003,-0.274713995,2480273.866
1.19507179,34051,Australia,-36.28020096,1.19507179,0.548167847,0.646903943,12321974.35
0.4035719,34084,China,36.55419922,0.4035719,0.479102758,-0.075530858,3308461.672
1.720421061,34091,Kazakhstan,49.05360031,1.720421061,0.528302527,1.192118534,4389053.582
0.806413626,34105,Argentina,-31.28849983,0.806413626,0.572905793,0.233507833,12593161.88
2.531914965,34111,Japan,35.86100006,2.531914965,0.661426104,1.870488861,8791679.359
0.49428572,34136,Russian Federation,56.64239883,0.49428572,0.473128344,0.021157376,3184369.855
3,34161,China,43.45230103,3,0.659156598,2.340843402,7064090.728
2.433614234,34183,Turkey,38.69729996,2.433614234,0.626372607,1.807241627,1734141.898
1.670055329,34202,Australia,-30.51390076,1.670055329,0.536652254,1.133403075,10018489.79
4.684104621,34215,United States,44.74689865,4.684104621,0.661608221,4.0224964,11424257.84
2.106580599,34219,Argentina,-34.32229996,2.106580599,0.568440853,1.538139746,13660564.76
3.564805161,34220,Chile,-50.67819977,3.564805161,0.593540542,2.971264619,14293296.32
0.363360741,34252,Argentina,-27.35359955,0.363360741,0.418046834,-0.054686093,12944815.35
2.71727266,34282,Mozambique,-20.75970078,2.71727266,0.463106933,2.254165727,5440613.487
3.22667465,34290,Canada,53.55350113,3.22667465,0.634105484,2.592569166,10704003.59
0.124848481,34294,Djibouti,13.02159977,0.124848481,0.405906239,-0.281057758,1590912.543
1.453385984,34313,South Africa,-29.7329998,1.453385984,0.515170725,0.938215259,6619020.5
1.540853225,34319,United States,44.74689865,1.540853225,0.606519993,0.934333232,10317207.92
0.380624997,34322,Burundi,-4.049699783,0.380624997,0.408271728,-0.027646731,3778556.663
0.288566229,34335,Argentina,-28.15279961,0.288566229,0.441043256,-0.152477027,13394575.36
2.207244917,34337,Myanmar,13.02359962,2.207244917,0.578300933,1.628943984,6024254.891
1.730000019,34344,Russian Federation,55.12789917,1.730000019,0.538481471,1.191518548,4299953.136
1.179999948,34349,Peru,-10.3263998,1.179999948,0.510033457,0.669966491,13360274.2
0.01125,34361,Kazakhstan,49.05360031,0.01125,0.398712236,-0.387462236,3366994.392
2.17837726,34435,United States,46.01300049,2.17837726,0.616500117,1.561877143,10362060.02
0.098181822,34438,Kazakhstan,46.63529968,0.098181822,0.394851171,-0.296669349,3598270.014
2.925,34447,China,32.08449936,2.925,0.662010653,2.262989347,5716268.015
0.6875,34459,Mongolia,49.64049911,0.6875,0.42845364,0.25904636,5238929.306
0.493836432,34504,Botswana,-25.7378006,0.493836432,0.446951525,0.046884907,6263010.25
3,34526,China,33.55879974,3,0.664720115,2.335279885,7213549.058
1.154285219,34527,Australia,-37.90660095,1.154285219,0.492410744,0.661874475,12997200.29
0.144166668,34528,Russian Federation,53.55350113,0.144166668,0.396773975,-0.252607307,6722304.398
3,34538,China,28.18169975,3,0.660150676,2.339849324,6992896.73
1.390370415,34560,Argentina,-31.28849983,1.390370415,0.571328453,0.819041962,12918557.19
1.809968368,34568,Brazil,-28.15279961,1.809968368,0.554625575,1.255342793,11897842.93
1.044682765,34576,Estonia,58.43460083,1.044682765,0.53930278,0.505379985,3760304.25
3.207864141,34605,United States,35.82600021,3.207864141,0.666813983,2.541050158,12539477.14
5.432863127,34638,France,47.25049973,5.432863127,0.807051073,4.625812054,3990080.028
1.009166678,34650,Russian Federation,51.35910034,1.009166678,0.467863595,0.541303083,7364840.917
1.032499954,34651,Peru,-10.97350025,1.032499954,0.419848743,0.612651211,13580278.16
1.45462114,34662,Malawi,-11.21459961,1.45462114,0.460573495,0.994047645,4346039.187
4.344685484,34669,United States,39.39780045,4.344685484,0.670731046,3.673954438,12084581.37
3.911927643,34672,Belgium,51.35639954,3.911927643,0.771500655,3.140426988,4096011.587
3.400000095,34690,Japan,39.92309952,3.400000095,0.673737496,2.726262599,8597817.676
0.020595238,34723,Russian Federation,53.55350113,0.020595238,0.391940385,-0.371345147,6663622.559
1.189383977,34750,Uruguay,-32.81850052,1.189383977,0.525808027,0.66357595,12330303.43
3.913494575,34761,France,43.34740067,3.913494575,0.723971767,3.189522808,4306655.901
0.6829423,34775,Argentina,-31.28849983,0.6829423,0.552304664,0.130637637,12431493.68
3,34777,China,37.98989868,3,0.661603732,2.338396268,6310125.645
2.916666667,34780,China,44.10319901,2.916666667,0.554180143,2.362486524,4195912.825
1.621875018,34791,Russian Federation,53.01520157,1.621875018,0.527152476,1.094722542,2825199.443
1.510576963,34792,Canada,48.46910095,1.510576963,0.505094364,1.005482599,9216196.593
2.310133902,34808,Spain,40.09120178,2.310133902,0.586173849,1.723960053,4496400.662
2.972222222,34829,China,38.69729996,2.972222222,0.664693503,2.307528719,6751568.782
1.439748883,34833,Russian Federation,50.79320145,1.439748883,0.542481752,0.897267131,2520659.484
1.059974809,34837,China,28.97459984,1.059974809,0.634065582,0.425909227,4338982.807
5.601836681,34848,Chile,-53.02429962,5.601836681,0.76726793,4.834568751,13919463.04
2.171813011,34873,Australia,-35.06430054,2.171813011,0.552189789,1.619623222,12907242.06
1.401440089,34964,Moldova,47.85860062,1.401440089,0.515636637,0.885803452,2496675.388
3.337037131,34968,Japan,43.45230103,3.337037131,0.664063972,2.672973159,8620247.003
0.906190486,34985,Russian Federation,59.0367012,0.906190486,0.509181395,0.397009091,3502867.977
2.784888619,35000,Canada,50.22029877,2.784888619,0.565829636,2.219058983,10497879.93
0.86500001,35006,Russian Federation,56.64239883,0.86500001,0.456868574,0.408131436,3263679.122
3.924640406,35009,United States,34.54719925,3.924640406,0.684228933,3.240411473,12853277.03
6.474500134,35041,Germany,53.55350113,6.474500134,0.872075225,5.602424909,3745616.065
3.370953287,35074,Mexico,20.50020027,3.370953287,0.619510178,2.751443109,13647434.79
