"","slope","pval","x","y","moran_i","moran_p"
"1",0.0124326438475809,0,8612492.9328,6111473.7287,0.999000999000999,0.0124326438475809
"2",0.0149850730725759,0,5212492.9328,5876314.13455,0.999000999000999,0.0149850730725759
"3",0.00735429417695903,0,11812492.9328,4284904.9877,0.999000999000999,0.00735429417695903
"4",0.0108967183112223,0,9812492.9328,6698389.3221,0.999000999000999,0.0108967183112223
"5",0.00652979679944205,0,-787507.067200001,4739871.9205,0.999000999000999,0.00652979679944205
"6",0.015047132017184,0,2507879.04624683,4193142.82291534,0.999000999000999,0.015047132017184
"7",0.00522323090259024,0,-486925.717319166,6224983.79019038,0.999000999000999,0.00522323090259024
"8",0.0249588073676496,0,3912492.9328,750045.268,0.999000999000999,0.0249588073676496
"9",-0.00457605620950263,0,-12887507.0672,4515881.04325,0.999000999000999,-0.00457605620950263
"10",0.00771581609558273,0,12013363.6899585,-324502.923501156,0.999000999000999,0.00771581609558273
"11",-0.00432642350968779,0,-9587507.0672,4956820.84405,0.999000999000999,-0.00432642350968779
"12",0.0125793014694013,0,3012492.9328,5692033.38605,0.999000999000999,0.0125793014694013
"13",0.0112671431663661,0,312492.932799999,3966240.724,0.999000999000999,0.0112671431663661
"14",0.0132372394803088,0,8312492.9328,4206375.9398,0.999000999000999,0.0132372394803088
"15",0.00626973535592672,0,12412492.9328,3118574.15065,0.999000999000999,0.00626973535592672
"16",0.0163879876701318,0,-487507.067200001,1145528.9827,0.999000999000999,0.0163879876701318
"17",0.00156602727877225,0,-7687507.0672,-2847792.8487,0.999000999000999,0.00156602727877225
"18",0.00752176937421153,0,-387507.067200001,4665988.6803,0.999000999000999,0.00752176937421153
"19",-0.00469873910230137,0,-11287507.0672,5369537.7302,0.999000999000999,-0.00469873910230137
"20",0.0267703640305547,0,3412492.9328,-2482503.6033,0.999000999000999,0.0267703640305547
"21",0.00254189056752008,0,-7387507.0672,-4359859.00635,0.999000999000999,0.00254189056752008
"22",0.0109699438744688,0,2519276.11559366,6664906.82406176,0.999000999000999,0.0109699438744688
"23",0.0221445121661622,0,4612492.9328,2299872.3411,0.999000999000999,0.0221445121661622
"24",0.0158579766570218,0,7312492.9328,3030040.4197,0.999000999000999,0.0158579766570218
"25",0.0126168429033655,0,8612492.9328,4665988.6803,0.999000999000999,0.0126168429033655
"26",0.0265580531929494,0,3012492.9328,-547490.131150001,0.999000999000999,0.0265580531929494
"27",0.0082735939145917,0,11212492.9328,4284904.9877,0.999000999000999,0.0082735939145917
"28",-0.00457446784754343,0,-10487507.0672,5369537.7302,0.999000999000999,-0.00457446784754343
"29",0.0267523314139686,0,3612492.9328,-2666317.15395,0.999000999000999,0.0267523314139686
"30",-0.00419894563481348,0,-9887507.0672,4206375.9398,0.999000999000999,-0.00419894563481348
"31",0.00499385644701709,0,15976019.2512232,-1539807.90685798,0.999000999000999,0.00499385644701709
"32",0.00712130778911974,0,12512492.9328,-248114.4736,0.999000999000999,0.00712130778911974
"33",-0.00436502373338615,0,-9187507.0672,5692033.38605,0.999000999000999,-0.00436502373338615
"34",0.00541766253066546,0,13612492.9328,4739871.9205,0.999000999000999,0.00541766253066546
"35",-0.00458538832624455,0,-10887507.0672,4885289.0052,0.999000999000999,-0.00458538832624455
"36",0.00640121803081774,0,12812492.9328,5097529.1727,0.999000999000999,0.00640121803081774
"37",-0.000592544347222204,0,-8587507.0672,-547490.131150001,0.999000999000999,-0.000592544347222204
"38",0.0159440023397971,0,6912492.9328,4127085.45205,0.999000999000999,0.0159440023397971
"39",0.00570942759586804,0,13612492.9328,5302709.0553,0.999000999000999,0.00570942759586804
"40",0.0156023215797946,0,2947708.23649332,4235525.08386581,0.999000999000999,0.0156023215797946
"41",0.00518510758468007,0,16212492.9328,-3462959.48605,0.999000999000999,0.00518510758468007
"42",0.0212967829115468,0,614529.390291139,653244.307230119,0.999000999000999,0.0212967829115468
"43",0.00182562725465471,0,-7087507.0672,-2013585.1064,0.999000999000999,0.00182562725465471
"44",0.018671668947341,0,6212497.86276394,2760643.40416016,0.999000999000999,0.018671668947341
"45",0.00929111040907401,0,10612492.9328,4362668.1,0.999000999000999,0.00929111040907401
"46",0.0145626718681636,0,6912492.9328,5876314.13455,0.999000999000999,0.0145626718681636
"47",0.0262738952950502,0,3712492.9328,-944659.8429,0.999000999000999,0.0262738952950502
"48",-0.00458700660463928,0,-10987507.0672,4812972.43305,0.999000999000999,-0.00458700660463928
"49",0.0133726509382496,0,8312492.9328,3466063.5354,0.999000999000999,0.0133726509382496
"50",0.00686230710509593,0,12012492.9328,3719405.35625,0.999000999000999,0.00686230710509593
"51",-0.00470961541719804,0,-12687507.0672,6546755.62765,0.999000999000999,-0.00470961541719804
"52",0.0230965643182988,0,1712492.9328,1145528.9827,0.999000999000999,0.0230965643182988
"53",0.00876100421120346,0,1246073.40662759,6074323.15675837,0.999000999000999,0.00876100421120346
"54",0.0230034050619773,0,3412492.9328,2111804.0522,0.999000999000999,0.0230034050619773
"55",0.0106260058303595,0,10012492.9328,6494832.35835,0.999000999000999,0.0106260058303595
"56",0.00217327982003359,0,-7187507.0672,-3026814.8206,0.999000999000999,0.00217327982003359
"57",0.018036000503897,0,212492.932799999,1536582.67235,0.999000999000999,0.018036000503897
"58",-0.00464604122887403,0,-13387507.0672,6280089.1027,0.999000999000999,-0.00464604122887403
"59",-0.00459401299396588,0,-10687507.0672,5166706.0601,0.999000999000999,-0.00459401299396588
"60",0.0263799067947631,0,3911053.67553598,-2107051.54062591,0.999000999000999,0.0263799067947631
"61",0.0113289296925052,0,2612492.9328,6224612.6813,0.999000999000999,0.0113289296925052
"62",0.00712130778911974,0,12512492.9328,-248114.4736,0.999000999000999,0.00712130778911974
"63",0.02673590859087,0,2612492.9328,-1338150.67085,0.999000999000999,0.02673590859087
"64",-0.00365932011376461,0,-7487507.0672,5235098.98345,0.999000999000999,-0.00365932011376461
"65",0.0262964576981681,0,3412492.9328,-348000.4534,0.999000999000999,0.0262964576981681
"66",0.0234106794532274,0,4412063.57939333,1632437.33812872,0.999000999000999,0.0234106794532274
"67",0.0146224686000708,0,6512492.9328,6224612.6813,0.999000999000999,0.0146224686000708
"68",0.000217831547789981,0,-8087507.0672,-1043435.6926,0.999000999000999,0.000217831547789981
"69",0.00692297553964001,0,11912492.9328,3206454.8338,0.999000999000999,0.00692297553964001
"70",0.0243768498524357,0,3412492.9328,1341699.8966,0.999000999000999,0.0243768498524357
"71",-0.00324559724576482,0,-6994945.94925071,4975646.11093861,0.999000999000999,-0.00324559724576482
"72",0.00574264164772284,0,-488673.842660828,5587372.18983306,0.999000999000999,0.00574264164772284
"73",0.00729098969704709,0,11712492.9328,2206089.5994,0.999000999000999,0.00729098969704709
"74",0.00258483181312075,0,-7387507.0672,-4436880.20105,0.999000999000999,0.00258483181312075
"75",0.0276983306557064,0,2512492.9328,-3548141.3286,0.999000999000999,0.0276983306557064
"76",0.0267310820656166,0,3212492.9328,-1918332.28425,0.999000999000999,0.0267310820656166
"77",0.0149437061148125,0,4712492.9328,5629078.8036,0.999000999000999,0.0149437061148125
"78",0.0129149295660714,0,8412492.9328,5097529.1727,0.999000999000999,0.0129149295660714
"79",-0.00464917711020343,0,-11287507.0672,4956820.84405,0.999000999000999,-0.00464917711020343
"80",-0.00436467040723854,0,-9487507.0672,5302709.0553,0.999000999000999,-0.00436467040723854
"81",0.0112714229736911,0,9412492.9328,2393134.69145,0.999000999000999,0.0112714229736911
"82",0.0166789722826023,0,4212492.9328,4439661.28485,0.999000999000999,0.0166789722826023
"83",0.00845280380159348,0,10912492.9328,2669631.8229,0.999000999000999,0.00845280380159348
"84",0.0173679020777393,0,-287507.067200001,1047016.29175,0.999000999000999,0.0173679020777393
"85",0.00727277098322486,0,11712492.9328,2299872.3411,0.999000999000999,0.00727277098322486
"86",-0.00442314765435523,0,-11287507.0672,4127085.45205,0.999000999000999,-0.00442314765435523
"87",-0.00475035244675383,0,-12187507.0672,5815647.437,0.999000999000999,-0.00475035244675383
"88",0.00875156989873903,0,311973.032330226,4813348.05315605,0.999000999000999,0.00875156989873903
