"","x"
"1",0.0652867567009616
"2",0.0134245826509365
"3",-0.0122048259380476
"4",-0.00914235417338705
"5",0.00689257671176624
"6",0.00698574174695465
"7",0.0988339250064872
"8",0.078376934487529
"9",0.00368347204794472
"10",-0.0672665532792795
"11",0.0552499729704403
"12",0.0400618472898602
"13",0.00903490388756789
"14",0.0414623511791661
"15",-0.0152835403026712
"16",0.041291890591212
"17",0.0363462794075953
"18",-0.0543241995151303
"19",0.00929625068089712
"20",0.00130013099872106
"21",-0.0148909426064808
"22",0.0683595674404767
"23",0.0631783806533586
"24",0.0517123829198478
"25",0.0172625655237422
"26",-0.0188686298668875
"27",0.0424134869458296
"28",-0.00799512595199214
"29",-0.0747127187891843
"30",0.0370908762103752
"31",0.00914922379379401
"32",-0.00475428625149954
"33",0.0498007531342985
"34",-0.032368460743844
"35",0.029716053499007
"36",0.0152604201361169
"37",-0.0063292930259542
"38",-0.0786021002620844
"39",-0.0820951938804468
"40",-0.0229750040605099
"41",-0.112084698494097
"42",-0.0353461753213031
"43",0.0396509691263915
"44",0.0244813427048627
"45",0.0140053736146373
"46",0.0479416022373389
"47",0.00600260176459677
"48",0.0503799774846998
"49",0.0345150753038683
"50",0.000623870520278791
"51",0.023748049605822
"52",-0.0685647376575207
"53",0.144699864468058
"54",-0.121114876979999
"55",-0.0373326367423286
"56",-0.00104901446469385
"57",-0.00616269339700071
"58",-0.0250076545295222
"59",0.00107135700838801
"60",0.0825619070919901
"61",-0.0061179836321964
"62",0.0392281369832859
"63",0.0699218814222883
"64",0.160365090457498
"65",0.0517073875197405
"66",0.0112488788220715
"67",-0.262784437515308
"68",0.00926571693111766
"69",-0.0604209433092003
"70",-0.0527968135395032
"71",0.111798290010896
"72",-0.188881489463617
"73",0.065857940575978
"74",-0.00980864967656858
"75",-0.140157201173813
"76",0.00161138511827641
"77",0.0323469861835504
"78",0.0371059254659634
"79",0.00100739121718219
"80",0.0449243883818058
"81",-0.00943045230138839
"82",0.0748616492567853
"83",0.0331947871587561
"84",-0.079782803743954
"85",0.019982689087046
"86",-0.0402477626825605
"87",0.119979374720947
"88",0.0300610969013932
"89",0.0484330133394211
"90",-0.00916275367850128
"91",0.00152946675979093
"92",0.0288549521034746
"93",-0.011551663215455
"94",-0.0259182332510079
"95",-0.016552154701302
"96",-0.00875580182135849
"97",0.102877235467146
"98",0.000956951964161457
"99",-0.023519517402569
"100",0.0877961535666957
"101",-0.0142599277908895
"102",0.00168698280872959
"103",0.0265939772885259
"104",0.0968195507946754
"105",0.0380361814750968
"106",-0.0147871663936225
"107",0.0347123521644128
"108",0.000450716679445851
"109",0.0285980105001948
"110",0.0123621162794245
"111",-0.0297521466135209
"112",0.0481185741709538
"113",-0.156627157413847
"114",-0.110072352186336
"115",-0.0125143116173724
"116",-0.0665873537743801
"117",0.00836055577415284
"118",0.0217760468596833
"119",-0.224986572125794
"120",0.0213180434093876
"121",0.136621280400119
"122",0.0265328442108137
"123",-0.000751527418592857
"124",0.0529583965190923
"125",0.0173236543824515
"126",-0.0242599726985022
"127",0.0164798294404228
"128",-0.0188056279238895
"129",0.121346766743721
"130",-0.0855925879779637
"131",0.0595540662868163
"132",0.0436982499241645
"133",-0.0143179712254652
"134",-0.010572963381112
"135",-0.00267278779832991
"136",0.136109122274928
"137",0.0543344930317736
"138",0.0504755992520811
"139",-0.0292050260033429
"140",-0.258838081641396
"141",0.0310419707359348
"142",0.0242639676602938
"143",0.0193528597520018
"144",-0.106912893897049
"145",0.0600849716416449
"146",-0.0443509905820656
"147",-0.108636197943153
"148",0.0375829594925556
"149",0.00754221328860138
"150",0.00610214406186138
"151",0.051537931666892
"152",0.0280036480651432
"153",0.00992140066160052
"154",0.0678058138000741
"155",0.0307182983124397
"156",-0.00533627426308925
"157",-0.0717607477779335
"158",-0.0017083899874677
"159",0.0388479061236136
"160",0.0673745953262486
"161",-0.0173018558521425
"162",-0.14286641539226
"163",0.0394155144763976
"164",-0.000289609002351976
"165",0.0317205051089995
"166",0.0283999393884762
"167",0.0697374273659686
"168",0.00680272735661291
"169",-0.140985941852183
"170",0.0106217181560463
"171",-0.0308918914545934
"172",0.000105121151649401
"173",0.00846108631130638
"174",0.0283474481284138
"175",-0.00884496460367412
"176",0.0451147383833563
"177",-0.125387697220325
"178",0.0126870701636284
"179",0.0202808990022973
"180",0.00407063590252998
"181",-0.0192167640310501
"182",-0.070940801783714
"183",-0.180214286210555
"184",0.0534258942680464
"185",-0.160957552657505
"186",0.110605785553867
"187",0.0308946097560909
"188",-0.0278253080262731
"189",-0.099761411520558
"190",0.0233163957734468
"191",-0.0205811692245623
"192",-0.0152778164839388
"193",-0.0168850501175706
"194",0.0106655145226577
"195",0.0164711578833261
"196",0.0416672728170946
"197",0.0245125422203682
"198",0.0293483120911555
"199",-0.0273086287021702
"200",0.0311700221297357
"201",-0.00634526496711707
"202",0.00974337274033665
"203",0.0304740669938015
"204",0.0579840752240293
"205",0.000331810786215803
"206",-0.032010446807034
"207",0.0274530734179147
"208",0.0253047312663361
"209",0.0201400387529086
"210",-0.058907309755582
"211",0.0508203464529833
"212",-0.0441949647563047
"213",-0.0395878506661607
"214",0.0287391615152482
"215",0.0080245901700593
"216",0.0360664175641263
"217",0.0668827229778429
"218",0.0417894145519261
"219",0.016375824439228
"220",-0.00770010055555825
"221",0.0412416653168091
"222",0.0179084250397963
"223",0.0870366830001481
"224",0.00146832309167455
"225",0.00826419855495875
"226",-0.0459894775004625
"227",-0.11351264040207
"228",0.0108613536373328
"229",-0.025686446673519
"230",-0.0553585933972823
"231",-0.0229434592702533
"232",0.00120004793018758
"233",0.0327670185261686
"234",-0.00249779088357993
"235",-0.0120518973464883
"236",0.0480996054872054
"237",-0.0356992162557204
"238",-0.0109102958055278
"239",-0.0281674942734853
"240",-0.0396331267205434
"241",-0.0357460816412074
"242",-0.0189897432190254
"243",-0.0184093315245627
"244",0.00504532249295808
"245",0.0202569567957502
"246",0.0164774187379044
"247",0.0039046995053611
"248",0.0122048629531772
"249",-0.0865115202506483
"250",0.0410455004556307
"251",0.0583514827947595
"252",0.027254128374597
"253",-0.101055378294308
"254",0.0159562370377029
"255",0.0228293612193556
"256",-0.0679387091825195
"257",0.0185673104735031
"258",0.0524471123612359
"259",0.0156153415787414
"260",-0.167838320209396
"261",-0.0454150631182786
"262",-0.0194423337756615
"263",0.0369031664663506
"264",0.0604066917372195
"265",0.000116571181613567
"266",-0.0578126849725066
"267",0.0341202501700979
"268",0.0280637379587861
"269",0.0144394286606383
"270",0.0761410725943936
"271",-0.0459430426621664
"272",-0.00658688020932541
"273",-0.045326689828975
"274",0.0851831049280258
"275",0.124006011698538
"276",0.00927865436860298
"277",0.0088261123166824
"278",-0.0478741462446547
"279",0.0214774661664239
"280",-0.0831691785255192
"281",-0.0205814241741772
"282",0.0387891173322974
"283",0.106567463274226
"284",-0.00697114281629663
"285",-0.0023892666172719
