"","x"
"1",0.0183984089924901
"2",0.0127061736256473
"3",-0.0264206168149736
"4",-0.0878045351826764
"5",-0.0313238168811671
"6",-0.0313238168811671
"7",0.00853697857939806
"8",0.0320373605928093
"9",-0.00331652398549948
"10",-0.0328945965307651
"11",0.0215253597332476
"12",0.0215253597332476
"13",-0.0923534877434377
"14",0.0255381652586162
"15",0.00811989697244142
"16",-0.106093082142045
"17",0.047419397438767
"18",-0.016649354097843
"19",0.0015731135225926
"20",0.0281147844818076
"21",-0.0132194951946349
"22",0.0044208963097494
"23",-0.00491665539781028
"24",0.00781826549731035
"25",0.00781826549731035
"26",0.0255960782995861
"27",0.0362629526504928
"28",-0.00454421360461232
"29",0.00033891160616828
"30",0.00188371404983134
"31",-0.019423132616301
"32",0.00172578336893148
"33",-0.0396272782863478
"34",-0.0396272782863478
"35",0.00800934881622806
"36",-0.000790898532438522
"37",-0.017035271177379
"38",-0.017035271177379
"39",-0.00417223754807361
"40",0.0051945552836794
"41",-0.00916540164763835
"42",0.0182654434274467
"43",-0.0230423060475458
"44",0.00144840287258796
"45",-0.0391318446761801
"46",0.00390566366555811
"47",-0.0111589672503103
"48",-0.0111589672503103
"49",0.0140762199069461
"50",0.0445590945838927
"51",0.00540679818017809
"52",0.00548505147619627
"53",0.0308525025183633
"54",-0.0057044248043171
"55",0.0490865876949697
"56",-0.0599267131641348
"57",0.0199734203084534
"58",0.00520370562598749
"59",0.0121314876272681
"60",-0.00341875206415548
"61",0.00893892883147918
"62",0.0203561467749046
"63",0.0199348765389002
"64",-0.00204436380320561
"65",-0.0026115507984209
"66",-0.127032478811218
"67",-0.0357459246911578
"68",0.00576323131008027
"69",-0.155581665817758
"70",0.0195777902213036
"71",0.0109610953374535
"72",-0.016624603138483
"73",-0.016624603138483
"74",0.011334360354768
"75",-0.019998148598684
"76",0.00351968382739593
"77",0.0173782646373594
"78",-0.00197097186835393
"79",0.0124159250001348
"80",-0.0500286528556888
"81",-0.0337953277226569
"82",-0.0337953277226569
"83",0.0294912382883118
"84",0.016028335805796
"85",0.00816598949758363
"86",-0.0870491174508492
"87",-0.011000325093188
"88",0.00562551075204543
"89",0.00869006820999907
"90",-0.00316844710517772
"91",0.00481375929477545
"92",0.00584132152634609
"93",-0.00847502500003133
"94",0.00910375186103729
"95",-0.000750037053264374
"96",0.0118902783421735
"97",0.00441607033598557
"98",0.0131217591591961
"99",0.0057089615138316
"100",-0.037800170704259
"101",-0.0838450031267861
"102",0.018732680615442
"103",-0.00216150828034078
"104",-0.0168263260643045
"105",0.0241181064476117
"106",-0.150361440094599
"107",0.00234729122658373
"108",-0.0264422638228126
"109",-0.0727517559134839
"110",0.000733772045328207
"111",-0.0512758301050702
"112",-0.0512758301050702
"113",0.000679751997420597
"114",0.0400809122645979
"115",0.00167992969270403
"116",0.0157872126353206
"117",-0.0336137674329532
"118",0.0066642427074517
"119",-0.0140808431768252
"120",-0.00459714534842093
"121",0.0465941219385677
"122",0.00292897118543956
"123",-0.0696415256604774
"124",-0.0247523031295341
"125",-0.00895383629462641
"126",-0.00895383629462641
"127",0.00303879943713214
"128",0.000687149034478196
"129",0.0261639576235361
"130",0.027833104255632
"131",0.00315570079408167
"132",0.0477839707661889
"133",0.0309515119352606
"134",0.0156952159767452
"135",0.0156952159767452
"136",-0.0104646496253425
"137",-0.0598346089314873
"138",0.0174451200622084
"139",0.00332274822203327
"140",-0.020653932493238
"141",-0.00139698390817777
"142",0.00477618659229129
"143",-0.078503447248945
"144",0.0258701270978854
"145",-0.00404466360722322
"146",-0.0158866355423984
"147",-0.00135800874335013
"148",-0.00554301467245039
"149",0.0107321844986263
"150",-0.0104932649358907
"151",-0.00850270734194482
"152",-0.000974465669858038
"153",0.0217691814137192
"154",0.000839040409535863
"155",-0.0036160926399178
"156",-0.0166383729683148
"157",0.00737318997615255
"158",-0.00316472560409109
"159",-0.00316472560409109
"160",0.0158900970486732
"161",0.0142373286012641
"162",-0.000133429875591617
"163",0.00694687552149442
"164",-0.0170408714110547
"165",0.00343068688302939
"166",-0.00109898675054299
"167",0.011326559440861
"168",-0.0468054075713833
"169",0.000263010179829881
"170",-0.0221278505840888
"171",-0.0170687711237185
"172",0.0183043628669475
"173",0.00156215063826504
"174",0.00563509162116282
"175",0.0152536306874791
"176",0.00729539356893383
"177",0.0548389715433496
"178",0.00257204480851458
"179",0.00567327245786242
"180",0.0411202807697792
"181",-0.00120932605692037
"182",-0.00268770413810071
"183",0.00154155108321219
"184",0.017935442667341
"185",-0.0154734113559183
"186",0.0150162674745465
"187",-0.00276158241081226
"188",-0.00376276229075156
"189",-0.0145076462094052
"190",-0.00821020095217817
"191",-0.00888554410957648
"192",-0.0100855530593817
"193",0.000259010598369747
"194",0.000259010598369747
"195",-0.00698825034648023
"196",0.00371193339324671
"197",0.00526145685414192
"198",-0.00110159750832517
"199",0.00843839194070073
"200",0.00499291800336044
"201",0.012447907521716
"202",0.0263560788387025
"203",-0.0461195417216085
"204",0.0425104295633635
"205",0.0396924397354831
"206",0.00692150742777087
"207",-0.015097899145514
"208",0.00435690693444579
"209",-0.00627701173517015
"210",-0.0111250619205874
"211",-0.103957318090867
"212",0.0341671225492274
"213",-0.00266869615410914
"214",0.00782220566687175
"215",0.000649837234762307
"216",0.0164452974169231
"217",0.0229555645918603
"218",0.000348740916872758
"219",0.011404685669608
"220",0.0103381370991558
"221",0.0178204190193019
"222",0.0367656154985745
"223",-0.00836113396561494
"224",0.00763798223727286
"225",0.00598129906330436
"226",-0.00947804169986732
"227",-0.00202987731563808
"228",-0.0709845292702161
"229",0.000600363698882167
