"","x"
"1",0.00731905850505993
"2",0.0236209249675098
"3",-0.00743102754638547
"4",0.00338401414001304
"5",0.0447673048311344
"6",0.00125878522735512
"7",-0.0169389594931124
"8",0.0146807338117618
"9",0.00498577725798832
"10",0.00317440013554304
"11",-0.00108235291165715
"12",-0.0217817284816713
"13",-0.0217817284816713
"14",0.00410850631858362
"15",0.0177397392721852
"16",0.00729452131130437
"17",0.0455687844246031
"18",-0.0214601211603654
"19",-0.00527877353879591
"20",0.00433971852215459
"21",-0.0133854904179693
"22",0.00747330210077712
"23",0.00747330210077712
"24",0.000871177403018786
"25",0.0235475256354649
"26",0.00418225220431878
"27",0.00890852575149131
"28",-0.00585089051690482
"29",0.00424847443253401
"30",-0.00976155403904622
"31",-0.0255491199119118
"32",0.00303590386460051
"33",0.034821308940913
"34",0.0449869540077778
"35",0.000108590076906334
"36",0.00152415133964479
"37",-0.00243848076136799
"38",0.0733895704427788
"39",0.000211028828161652
"40",-0.032648898558082
"41",-0.000754544547021174
"42",-0.00212387520280966
"43",0.00912690994932655
"44",0.00886380395090008
"45",-0.0146648089628059
"46",0.0742410856667265
"47",0.00458451820651096
"48",0.0293015377854922
"49",0.047224512161466
"50",-0.0708768279441757
"51",0.0128401848142542
"52",0.0125119653242586
"53",-0.0347449838419805
"54",-0.000532194949455861
"55",0.00623925454906837
"56",0.00354384656823004
"57",0.031113645235043
"58",-0.0105823040569356
"59",0.00110012845327212
"60",0.00165985494324483
"61",-0.0593034452684653
"62",-0.0474455471316299
"63",-0.0142445766008575
"64",0.00142353014574481
"65",0.026404375397653
"66",-0.0192678596922406
"67",0.0028820356858501
"68",0.0028820356858501
"69",-0.00375511913649862
"70",0.00252403299239667
"71",-0.0300186382089496
"72",0.0266934178883137
"73",-0.00453675148610411
"74",-0.00198263830283191
"75",-0.0351097460698045
"76",0.0991176789478254
"77",0.0177228282085824
"78",0.00751934969493373
"79",0.0131656104853382
"80",0.0184449637691614
"81",-0.0512521402475665
"82",-0.00259194049652889
"83",-0.0696795011262843
"84",0.00205333139641417
"85",-0.000791326397977188
"86",0.0104522157403214
"87",0.0253026947146416
"88",0.00723703448785618
"89",-0.025286018355578
"90",0.0390444358062578
"91",-0.0493522873981282
"92",0.0201137713601937
"93",-0.0493048841553281
"94",0.00846636999474187
"95",0.00902684540502441
"96",0.00902684540502441
"97",-0.0014038833027229
"98",0.0122383440937219
"99",-0.0343882092502785
"100",-0.0112874647804128
"101",0.0155125055116863
"102",9.49492387767314e-05
"103",-0.0099155314735212
"104",0.00714069648314541
"105",0.0122082980226658
"106",0.00171437559505017
"107",0.0175087167594727
"108",0.00492884508436964
"109",-0.0283382589678746
"110",-0.028900372910028
"111",0.0199016610973403
"112",-0.0155177712951264
"113",-0.0155177712951264
"114",0.00874200003896347
"115",0.00568273300255551
"116",0.0358013210986708
"117",0.0226025469322982
"118",-0.0740006030754111
"119",0.0291632291287195
"120",-0.019031074615506
"121",0.00641878367105436
"122",-0.00584397000191013
"123",-0.0239702289089369
"124",0.0283696827168591
"125",-0.00872100042960677
"126",0.0133672196627839
"127",0.0132137875705245
"128",-0.0116104459545924
"129",0.0169910028442294
"130",-0.0150824810093467
"131",0.00875293239297986
"132",0.0192632409864517
"133",0.0427047702728968
"134",-0.0411320730685416
"135",0.0121589179159275
"136",-0.0166359586230668
"137",-0.00773252329999215
"138",-0.00773252329999215
"139",-0.0120405015892494
"140",-0.0244019830691598
"141",0.0222041756262088
"142",-0.0144257334206546
"143",0.0012524656978764
"144",0.0131067970599206
"145",0.0395024594183201
"146",0.0154218331457445
"147",0.000290825375802772
"148",0.000496869286710888
"149",-0.0548992616896682
"150",-0.000498156849432552
"151",-0.0702232593437997
"152",0.00859088891184745
"153",-0.0262969282491954
"154",-0.0712085441909216
"155",0.00506826783200587
"156",-0.0206650147555395
"157",0.00133486527695992
"158",-0.0209324073230952
"159",-0.0427491887357014
"160",0.000166849271113434
"161",0.00919397176282233
"162",-0.0412148596590135
"163",-0.0357988228370704
"164",0.000431965230127451
"165",0.0157567093725479
"166",-0.0461064536812636
"167",-0.0357065380766285
"168",0.00933870683575799
"169",0.0808301085438104
"170",0.00886171218609244
"171",0.0237156628974826
"172",-0.00876432080242079
"173",-0.00573035859862119
"174",-0.0756571999439169
"175",0.0209767115432706
"176",0.0153611658806934
"177",0.0430534519048574
"178",0.00215203357477722
"179",-0.0293611304983996
"180",0.00065693981051218
"181",0.0290173720894657
"182",0.00815373354921478
"183",-0.0513873779346171
"184",-0.0126868538380431
"185",-0.0168326621004215
"186",0.0100919478234039
"187",-0.0405020292726252
"188",-0.00160162045040868
"189",0.00782889200540626
"190",-0.0411582842274794
"191",-0.00986132232230519
"192",0.00177196154051451
"193",0.0187713808037724
"194",-0.00603797277716756
"195",-0.119975694042601
"196",-0.0298206413555243
"197",0.00734884478464504
"198",-0.0299061343661074
"199",0.0028149197308478
"200",0.00998498051064663
"201",-0.0184803826112535
"202",0.0886552454888415
"203",0.037644877245698
"204",0.00439974208227234
"205",0.0106199482852443
"206",-0.111333972972199
"207",0.00687645441913343
"208",-0.0764919806462019
"209",-0.0326248879371463
"210",0.0425571999969205
"211",0.031811984875097
"212",-0.00327600478440049
"213",0.0155980564422036
"214",0.00300619130391974
"215",0.0295268237400662
"216",0.0218257764433421
"217",0.0281951474218677
"218",-0.0935783009639997
"219",0.0303894912414693
"220",-0.00753614769451882
"221",0.0247639470248747
"222",0.0026812633170335
"223",0.0026812633170335
"224",0.000474626307132908
"225",0.00707597362482654
"226",-0.0903455102307004
"227",0.00453216845539262
"228",-0.000854088754024734
"229",-0.0226443818186632
"230",0.0106093246314339
"231",0.0146382272265704
"232",-0.00627968567787734
"233",-0.000551030181903167
"234",0.00188036390234547
"235",0.00606133239374482
"236",-0.0272714139581296
"237",0.0385170093612721
"238",0.00443141654872529
"239",0.000878862231824429
"240",0.0232256580242755
"241",-0.0157366353364532
"242",0.0144122539008435
"243",-0.0111522365940416
"244",-0.026460781124208
"245",-0.0218474181166571
"246",0.00846149217165415
"247",0.00397580329510711
"248",0.003923614275509
"249",0.00263538869348445
"250",0.000901995277212242
"251",0.0102732344808107
"252",0.00242449221738539
"253",0.00410584720466778
"254",0.00258402952538739
"255",-0.00890339969245867
"256",0.00297550204398056
"257",0.0296542132181851
"258",-0.0345332754991318
"259",0.0415703107639407
"260",0.0415703107639407
"261",0.00754562656112664
"262",0.00707533011478217
"263",0.000825712703153569
"264",-0.0144593742274334
"265",0.0341363717707974
"266",0.0150974758486412
