"","x"
"1",0.000531463637591656
"2",-0.00917263179503008
"3",-0.00155033315344683
"4",-0.0131521228223976
"5",0.00434654724303698
"6",0.121382425775292
"7",0.0179611069550037
"8",-0.0183337792186709
"9",-0.0242760281520135
"10",0.0492001679170893
"11",-0.00467146547532171
"12",-0.0154055787277786
"13",-0.00569670993728699
"14",0.000534247003665222
"15",-0.0198859758646405
"16",-0.00248359654093655
"17",-0.0225018734360143
"18",-0.0225018734360143
"19",0.0471142021045654
"20",0.0453719032976148
"21",-0.0240350157577292
"22",-0.0275632422641806
"23",0.0110747375971013
"24",0.0111239133276265
"25",-0.000987525373044362
"26",-0.104337359870555
"27",0.0312925181329824
"28",0.0312925181329824
"29",0.0295373669561806
"30",0.033088710972133
"31",0.00340066285511864
"32",0.00688036247535784
"33",-0.0101911064088322
"34",0.0479005024524481
"35",-0.0241375122034922
"36",-0.0140500426684061
"37",0.027820549657009
"38",0.0550223419560525
"39",0.0100545816827842
"40",0.098020356987558
"41",0.0525100341800092
"42",0.013127582427179
"43",-0.00979459293622581
"44",0.0534482226455257
"45",0.111960550885257
"46",0.0712889908897921
"47",-0.0408834335383404
"48",-0.00584573910148733
"49",0.0065288770330636
"50",0.0157616308902884
"51",-0.0627167455840191
"52",0.0762222861299684
"53",0.00623260216274157
"54",0.00450942406216659
"55",-0.010082198573475
"56",0.00594429596676793
"57",0.006984044015929
"58",0.00252489755614804
"59",0.0114165705841028
"60",0.0059346647956911
"61",0.0574414579061455
"62",-0.0679285473640726
"63",-0.0228889152254404
"64",-0.0129867162190123
"65",0.0151093389965302
"66",0.00656735909085876
"67",-0.00648444388838709
"68",0.00944591293178837
"69",0.00114890655118027
"70",-0.0399945721241518
"71",0.0067836332536364
"72",-0.00222618457497559
"73",0.0243456903291867
"74",0.00891530749996061
"75",0.00158551494154247
"76",0.021306421791881
"77",0.0409073617490713
"78",-0.0913410876773904
"79",-0.00253040473372679
"80",-0.0660858889949879
"81",-0.0216187074136476
"82",0.106141090942935
"83",0.0262620105824758
"84",-0.0319291866082237
"85",0.00502923581141873
"86",0.00502923581141873
"87",-0.0685308937895975
"88",-0.0148665967334717
"89",0.0118596034032961
"90",0.0343812040963649
"91",-0.0152728125201673
"92",-0.0481412516713013
"93",0.058562182972832
"94",0.0292912472972066
"95",0.00857669824993523
"96",0.00713075761404647
"97",0.0206258213258915
"98",-0.0168388343980464
"99",-0.00146742899855029
