"","response","predictor","quantile","model","predictor.name","response.name"
"1",0.188078184536165,0,"0.1",1,"AET_mean","mean_soybe"
"2",0.188078184536165,0.015223895867119,"0.1",1,"AET_mean","mean_soybe"
"3",0.188078184536165,0.0304477917342381,"0.1",1,"AET_mean","mean_soybe"
"4",0.188078184536165,0.0456716876013571,"0.1",1,"AET_mean","mean_soybe"
"5",0.188078184536165,0.0608955834684761,"0.1",1,"AET_mean","mean_soybe"
"6",0.188078184536165,0.0761194793355951,"0.1",1,"AET_mean","mean_soybe"
"7",0.188078184536165,0.0913433752027142,"0.1",1,"AET_mean","mean_soybe"
"8",0.188078184536165,0.106567271069833,"0.1",1,"AET_mean","mean_soybe"
"9",0.188078184536165,0.121791166936952,"0.1",1,"AET_mean","mean_soybe"
"10",0.188078184536165,0.137015062804071,"0.1",1,"AET_mean","mean_soybe"
"11",0.188078184536165,0.15223895867119,"0.1",1,"AET_mean","mean_soybe"
"12",0.188078184536165,0.167462854538309,"0.1",1,"AET_mean","mean_soybe"
"13",0.188078184536165,0.182686750405428,"0.1",1,"AET_mean","mean_soybe"
"14",0.188078184536165,0.197910646272547,"0.1",1,"AET_mean","mean_soybe"
"15",0.188078184536165,0.213134542139666,"0.1",1,"AET_mean","mean_soybe"
"16",0.188078184536165,0.228358438006785,"0.1",1,"AET_mean","mean_soybe"
"17",0.188078184536165,0.243582333873904,"0.1",1,"AET_mean","mean_soybe"
"18",0.188078184536165,0.258806229741023,"0.1",1,"AET_mean","mean_soybe"
"19",0.188078184536165,0.274030125608142,"0.1",1,"AET_mean","mean_soybe"
"20",0.188078184536165,0.289254021475262,"0.1",1,"AET_mean","mean_soybe"
"21",0.188078184536165,0.304477917342381,"0.1",1,"AET_mean","mean_soybe"
"22",0.188078184536165,0.3197018132095,"0.1",1,"AET_mean","mean_soybe"
"23",0.188078184536165,0.334925709076619,"0.1",1,"AET_mean","mean_soybe"
"24",0.188078184536165,0.350149604943738,"0.1",1,"AET_mean","mean_soybe"
"25",0.188078184536165,0.365373500810857,"0.1",1,"AET_mean","mean_soybe"
"26",0.188078184536165,0.380597396677976,"0.1",1,"AET_mean","mean_soybe"
"27",0.188078184536165,0.395821292545095,"0.1",1,"AET_mean","mean_soybe"
"28",0.188078184536165,0.411045188412214,"0.1",1,"AET_mean","mean_soybe"
"29",0.188078184536165,0.426269084279333,"0.1",1,"AET_mean","mean_soybe"
"30",0.188078184536165,0.441492980146452,"0.1",1,"AET_mean","mean_soybe"
"31",0.188078184536165,0.456716876013571,"0.1",1,"AET_mean","mean_soybe"
"32",0.188078184536165,0.47194077188069,"0.1",1,"AET_mean","mean_soybe"
"33",0.188078184536165,0.487164667747809,"0.1",1,"AET_mean","mean_soybe"
"34",0.188078184536165,0.502388563614928,"0.1",1,"AET_mean","mean_soybe"
"35",0.188078184536165,0.517612459482047,"0.1",1,"AET_mean","mean_soybe"
"36",0.188078184536165,0.532836355349166,"0.1",1,"AET_mean","mean_soybe"
"37",0.188078184536165,0.548060251216285,"0.1",1,"AET_mean","mean_soybe"
"38",0.188078184536165,0.563284147083404,"0.1",1,"AET_mean","mean_soybe"
"39",0.188078184536165,0.578508042950523,"0.1",1,"AET_mean","mean_soybe"
"40",0.188078184536165,0.593731938817642,"0.1",1,"AET_mean","mean_soybe"
"41",0.188078184536165,0.608955834684761,"0.1",1,"AET_mean","mean_soybe"
"42",0.188078184536165,0.62417973055188,"0.1",1,"AET_mean","mean_soybe"
"43",0.188078184536165,0.639403626418999,"0.1",1,"AET_mean","mean_soybe"
"44",0.188078184536165,0.654627522286118,"0.1",1,"AET_mean","mean_soybe"
"45",0.188078184536165,0.669851418153237,"0.1",1,"AET_mean","mean_soybe"
"46",0.188078184536165,0.685075314020356,"0.1",1,"AET_mean","mean_soybe"
"47",0.188078184536165,0.700299209887475,"0.1",1,"AET_mean","mean_soybe"
"48",0.188078184536165,0.715523105754594,"0.1",1,"AET_mean","mean_soybe"
"49",0.188078184536165,0.730747001621713,"0.1",1,"AET_mean","mean_soybe"
"50",0.188078184536165,0.745970897488832,"0.1",1,"AET_mean","mean_soybe"
"51",0.188078184536165,0.761194793355951,"0.1",1,"AET_mean","mean_soybe"
"52",0.188078184536165,0.77641868922307,"0.1",1,"AET_mean","mean_soybe"
"53",0.188078184536165,0.791642585090189,"0.1",1,"AET_mean","mean_soybe"
"54",0.188078184536165,0.806866480957309,"0.1",1,"AET_mean","mean_soybe"
"55",0.188078184536165,0.822090376824428,"0.1",1,"AET_mean","mean_soybe"
"56",0.188078184536165,0.837314272691547,"0.1",1,"AET_mean","mean_soybe"
"57",0.188078184536165,0.852538168558666,"0.1",1,"AET_mean","mean_soybe"
"58",0.188078184536165,0.867762064425785,"0.1",1,"AET_mean","mean_soybe"
"59",0.188078184536165,0.882985960292904,"0.1",1,"AET_mean","mean_soybe"
"60",0.188078184536165,0.898209856160023,"0.1",1,"AET_mean","mean_soybe"
"61",0.188078184536165,0.913433752027142,"0.1",1,"AET_mean","mean_soybe"
"62",0.188078184536165,0.928657647894261,"0.1",1,"AET_mean","mean_soybe"
"63",0.188078184536165,0.94388154376138,"0.1",1,"AET_mean","mean_soybe"
"64",0.188078184536165,0.959105439628499,"0.1",1,"AET_mean","mean_soybe"
"65",0.188078184536165,0.974329335495618,"0.1",1,"AET_mean","mean_soybe"
"66",0.188078184536165,0.989553231362737,"0.1",1,"AET_mean","mean_soybe"
"67",0.188078184536165,1.00477712722986,"0.1",1,"AET_mean","mean_soybe"
"68",0.188078184536165,1.02000102309697,"0.1",1,"AET_mean","mean_soybe"
"69",0.188078184536165,1.03522491896409,"0.1",1,"AET_mean","mean_soybe"
"70",0.188078184536165,1.05044881483121,"0.1",1,"AET_mean","mean_soybe"
"71",0.188078184536165,1.06567271069833,"0.1",1,"AET_mean","mean_soybe"
"72",0.188078184536165,1.08089660656545,"0.1",1,"AET_mean","mean_soybe"
"73",0.188078184536165,1.09612050243257,"0.1",1,"AET_mean","mean_soybe"
"74",0.188078184536165,1.11134439829969,"0.1",1,"AET_mean","mean_soybe"
"75",0.188078184536165,1.12656829416681,"0.1",1,"AET_mean","mean_soybe"
"76",0.188078184536165,1.14179219003393,"0.1",1,"AET_mean","mean_soybe"
"77",0.188078184536165,1.15701608590105,"0.1",1,"AET_mean","mean_soybe"
"78",0.188078184536165,1.17223998176817,"0.1",1,"AET_mean","mean_soybe"
"79",0.188078184536165,1.18746387763528,"0.1",1,"AET_mean","mean_soybe"
"80",0.188078184536165,1.2026877735024,"0.1",1,"AET_mean","mean_soybe"
"81",0.188078184536165,1.21791166936952,"0.1",1,"AET_mean","mean_soybe"
"82",0.188078184536165,1.23313556523664,"0.1",1,"AET_mean","mean_soybe"
"83",0.188078184536165,1.24835946110376,"0.1",1,"AET_mean","mean_soybe"
"84",0.188078184536165,1.26358335697088,"0.1",1,"AET_mean","mean_soybe"
"85",0.188078184536165,1.278807252838,"0.1",1,"AET_mean","mean_soybe"
"86",0.188078184536165,1.29403114870512,"0.1",1,"AET_mean","mean_soybe"
"87",0.188078184536165,1.30925504457224,"0.1",1,"AET_mean","mean_soybe"
"88",0.188078184536165,1.32447894043936,"0.1",1,"AET_mean","mean_soybe"
"89",0.188078184536165,1.33970283630647,"0.1",1,"AET_mean","mean_soybe"
"90",0.188078184536165,1.35492673217359,"0.1",1,"AET_mean","mean_soybe"
"91",0.188078184536165,1.37015062804071,"0.1",1,"AET_mean","mean_soybe"
"92",0.188078184536165,1.38537452390783,"0.1",1,"AET_mean","mean_soybe"
"93",0.188078184536165,1.40059841977495,"0.1",1,"AET_mean","mean_soybe"
"94",0.188078184536165,1.41582231564207,"0.1",1,"AET_mean","mean_soybe"
"95",0.188078184536165,1.43104621150919,"0.1",1,"AET_mean","mean_soybe"
"96",0.188078184536165,1.44627010737631,"0.1",1,"AET_mean","mean_soybe"
"97",0.188078184536165,1.46149400324343,"0.1",1,"AET_mean","mean_soybe"
"98",0.188078184536165,1.47671789911055,"0.1",1,"AET_mean","mean_soybe"
