"","x"
"1",-0.0156482128938755
"2",-0.0202746641277
"3",-0.0435100651812327
"4",-0.00377884460631978
"5",0.0120378735950883
"6",-0.0442876445582969
"7",0.0553807614682151
"8",-0.0314234961494989
"9",-0.0169458993026919
"10",-0.00159046331402107
"11",0.0224380545204612
"12",0.00981713990985855
"13",0.0224241904397889
"14",0.0788069311000141
"15",0.00392229095625379
"16",-0.03797645239468
"17",0.038260387377213
"18",0.0193146851530091
"19",-0.0272683019122874
"20",0.0147318471148107
"21",-0.051114272400346
"22",-0.00132747245878316
"23",0.0170999744014098
"24",-0.0443474519428997
"25",-0.0347133104864645
"26",-0.00486160691492771
"27",-0.0138181268218864
"28",-0.0101910873204011
"29",0.00303042622710072
"30",-0.0126939788770159
"31",0.0338972719911703
"32",0.0856935872781006
"33",-0.0176493009476291
"34",-0.00597617147817345
"35",-0.0184408535490065
"36",0.0199566409599266
"37",-0.0133445974474868
"38",-0.0523140214035503
"39",0.00444728971449981
"40",-0.0076842344119242
"41",0.0835375929988206
"42",-0.00588186989641289
"43",-0.052065742616353
"44",-0.0280174300629249
"45",0.104465949978481
"46",0.0324686265889355
"47",0.0211487435989183
"48",-0.00667477529419266
"49",-0.0089342403047032
"50",-0.0148100400484783
"51",-0.00360314546841608
"52",-0.02942849279311
"53",-0.0257130819642149
"54",0.00871842382552392
"55",-0.00660394702394462
"56",-0.0249158415564506
"57",0.0327082025971087
"58",-0.0138178495535101
"59",-0.00425928902817429
"60",-0.0175043946798773
"61",0.0276995369744457
"62",0.00683516573662038
"63",-0.00287498416535766
"64",-0.0326981254863001
"65",0.00284706904646899
"66",0.0182285134261795
"67",0.0175516010160436
"68",-0.00295026625468364
"69",0.101534039414515
"70",-0.0155591556931288
"71",0.000708916678990139
"72",-0.0778971238692195
"73",0.0152728738240035
"74",-0.0108337168173728
"75",0.01234253736988
"76",0.00178343562075273
"77",-0.0248956967635126
"78",0.0428133703059981
"79",-0.0315651535832609
"80",-0.0167313128553836
"81",0.0166697099671448
"82",0.0625771342381629
"83",0.0184826258719902
"84",0.0137289151748051
"85",0.00708224967319374
"86",0.0420539850536992
"87",-0.0281655028820855
"88",-0.00642868610501657
"89",0.00769943830728012
"90",-0.000576235154373272
"91",0.0555361039283731
"92",-0.0525854862039028
"93",-0.106047391687519
"94",0.0194918506936207
"95",0.00159090508189419
"96",0.050736380355463
"97",-0.0390879650882383
"98",-0.0181057858209984
"99",-0.00642899372776289
"100",0.000760153582190549
"101",0.00843325458755406
"102",-0.07268889959468
"103",-0.0348210134303943
"104",-0.0336007454021956
"105",-0.0759176955856338
"106",-0.0275157973272784
"107",0.0117024817154826
"108",0.0279380464872392
"109",0.0642474576741998
"110",0.0175701320406952
"111",0.0175051956771702
"112",0.02503605195883
"113",0.0112863652693364
"114",-0.00466730953137591
"115",-0.0113972091865703
"116",-0.0161402744451427
"117",0.0131376838185282
"118",0.00526917767285923
"119",0.0818142130758488
"120",0.0125057546652357
"121",-0.0297543776964753
"122",-0.0281211987399365
"123",-0.0939586885438957
"124",0.0543265438628737
"125",-0.0119948122219042
"126",0.0422158419014503
"127",-0.0303499154994424
"128",0.0364232028023598
"129",0.00799830669008933
"130",0.00745487978861947
"131",-0.00380973344796719
"132",-0.0271154707697648
"133",0.00609384994633283
"134",-0.0280737084223157
"135",0.0283642636431387
"136",-0.0565119158143898
"137",-0.0532395672345847
"138",-0.0393059253074138
"139",-0.0210603168470877
"140",-0.0258639202553774
"141",0.00518986203861496
"142",0.0318785610610403
"143",0.064964267505602
"144",0.0293582488963729
"145",-0.000291025158354219
"146",0.0802020034717447
"147",-0.0269570705374319
"148",-0.0578351045797472
"149",0.0890696832724752
"150",-0.0880283727511365
"151",0.058352687807145
"152",-0.00232593128658343
"153",-0.0118821319575769
"154",-0.0178291003176617
"155",-0.0102847949493561
"156",0.0109653187804793
"157",-0.046945171916872
"158",-0.00091894384498474
"159",0.0180436372982204
"160",-0.0092828251916668
"161",0.0344322238422264
"162",0.0151690527786728
"163",-0.00737563946794051
"164",-0.0194311420444104
"165",0.00468694894686722
"166",-0.0158521719811585
"167",-0.00138313448663324
"168",-0.00138313448663324
"169",0.00705162579431151
"170",-0.0180905562793815
"171",-0.0185814436350826
"172",0.00413106919520025
"173",0.0280975921370764
"174",0.0202460702654778
"175",0.0351787357139001
"176",-0.00515603408611479
"177",-0.0164144984231663
"178",-0.0120742924911958
"179",0.0480448239681945
