"","response","predictor","quantile","model","predictor.name","response.name"
"1",0.322173268031409,2.12604245711223,"0.1",1,"AET_mean","mean_rice_"
"2",0.322173268031409,2.13091725671738,"0.1",1,"AET_mean","mean_rice_"
"3",0.322173268031409,2.13579205632254,"0.1",1,"AET_mean","mean_rice_"
"4",0.322173268031409,2.14066685592769,"0.1",1,"AET_mean","mean_rice_"
"5",0.322951827866055,2.14554165553285,"0.1",1,"AET_mean","mean_rice_"
"6",0.322951827866055,2.150416455138,"0.1",1,"AET_mean","mean_rice_"
"7",0.322402901162623,2.15529125474316,"0.1",1,"AET_mean","mean_rice_"
"8",0.322402901162623,2.16016605434831,"0.1",1,"AET_mean","mean_rice_"
"9",0.322402901162623,2.16504085395347,"0.1",1,"AET_mean","mean_rice_"
"10",0.3054799755585,2.16991565355863,"0.1",1,"AET_mean","mean_rice_"
"11",0.3054799755585,2.17479045316378,"0.1",1,"AET_mean","mean_rice_"
"12",0.301822991910694,2.17966525276894,"0.1",1,"AET_mean","mean_rice_"
"13",0.301822991910694,2.18454005237409,"0.1",1,"AET_mean","mean_rice_"
"14",0.308783906536996,2.18941485197925,"0.1",1,"AET_mean","mean_rice_"
"15",0.30858141446105,2.1942896515844,"0.1",1,"AET_mean","mean_rice_"
"16",0.329433520202289,2.19916445118956,"0.1",1,"AET_mean","mean_rice_"
"17",0.330025611159823,2.20403925079471,"0.1",1,"AET_mean","mean_rice_"
"18",0.331205056051967,2.20891405039987,"0.1",1,"AET_mean","mean_rice_"
"19",0.332441433901957,2.21378885000502,"0.1",1,"AET_mean","mean_rice_"
"20",0.334667168771877,2.21866364961018,"0.1",1,"AET_mean","mean_rice_"
"21",0.337901778490701,2.22353844921534,"0.1",1,"AET_mean","mean_rice_"
"22",0.350456943624645,2.22841324882049,"0.1",1,"AET_mean","mean_rice_"
"23",0.35126021731608,2.23328804842565,"0.1",1,"AET_mean","mean_rice_"
"24",0.357735031397064,2.2381628480308,"0.1",1,"AET_mean","mean_rice_"
"25",0.357735031397064,2.24303764763596,"0.1",1,"AET_mean","mean_rice_"
"26",0.357394579550261,2.24791244724111,"0.1",1,"AET_mean","mean_rice_"
"27",0.358105874944927,2.25278724684627,"0.1",1,"AET_mean","mean_rice_"
"28",0.358953154216068,2.25766204645142,"0.1",1,"AET_mean","mean_rice_"
"29",0.35850118876305,2.26253684605658,"0.1",1,"AET_mean","mean_rice_"
"30",0.358281715934252,2.26741164566173,"0.1",1,"AET_mean","mean_rice_"
"31",0.357683906093256,2.27228644526689,"0.1",1,"AET_mean","mean_rice_"
"32",0.357683906093256,2.27716124487205,"0.1",1,"AET_mean","mean_rice_"
"33",0.358072593502754,2.2820360444772,"0.1",1,"AET_mean","mean_rice_"
"34",0.358333687315147,2.28691084408236,"0.1",1,"AET_mean","mean_rice_"
"35",0.360967931396761,2.29178564368751,"0.1",1,"AET_mean","mean_rice_"
"36",0.356613236780488,2.29666044329267,"0.1",1,"AET_mean","mean_rice_"
"37",0.35428703859623,2.30153524289782,"0.1",1,"AET_mean","mean_rice_"
"38",0.352920652592504,2.30641004250298,"0.1",1,"AET_mean","mean_rice_"
"39",0.355097628876816,2.31128484210813,"0.1",1,"AET_mean","mean_rice_"
"40",0.357495486839136,2.31615964171329,"0.1",1,"AET_mean","mean_rice_"
"41",0.361898018974136,2.32103444131844,"0.1",1,"AET_mean","mean_rice_"
"42",0.361291015049542,2.3259092409236,"0.1",1,"AET_mean","mean_rice_"
"43",0.3631407709435,2.33078404052876,"0.1",1,"AET_mean","mean_rice_"
"44",0.363830340333108,2.33565884013391,"0.1",1,"AET_mean","mean_rice_"
"45",0.364042555658856,2.34053363973907,"0.1",1,"AET_mean","mean_rice_"
