"","slope","x","y","P"
"1",0.023931549722347,-1487507.0672,1439313.28041778,1.914320639515e-47
"2",-0.00402327394121714,7712492.9328,4812972.43307306,0.00506362645200728
"3",0.0211362286720647,4112492.9328,-1141958.01890644,1.59395307963584e-28
"4",-0.0119074135366041,15013151.8108006,-3631837.91737082,6.67053618956534e-20
"5",0.0100825605091056,-7087507.0672,-3115372.0254598,2.4515919303159e-19
"6",-0.00558387246756884,13312492.9328,5876314.13454296,2.24022420789324e-06
"7",-0.0102477078229356,12120505.1372694,-177044.069636276,2.53827030467583e-13
"8",-0.00603438765693833,9165090.92872038,1853184.13605128,8.62100857028186e-05
"9",0.0126556832384765,-11387507.0672,3466063.53538137,5.50656313952635e-28
"10",0.0114937685695272,-6687507.0672,-2108372.58065475,6.6306872019846e-24
"11",0.00946605280962559,-7587507.0672,-3881724.44356222,1.6384428002605e-17
"12",-0.00526471457515238,9012492.9328,3884698.08929774,0.000195331239268983
"13",0.0151333464962015,-6393329.06630941,645571.303526986,2.66890380989737e-35
"14",-0.00541003108925785,12612492.9328,5692033.38606482,6.84725218696139e-06
"15",0.0223127725842731,-387507.067199999,3802417.24464859,2.8458372936316e-34
"16",-0.00394870127273517,8512492.9328,6053801.13068652,0.0031838540267679
"17",0.0135201485479394,-6887507.0672,-447800.504883018,9.77735155015666e-32
"18",-0.00658964705693933,9912492.9328,2851063.99072414,3.23929023267397e-06
"19",-0.00335153450641976,7612492.9328,3551219.92101604,0.0283776678088541
"20",0.0156187125237835,-5518719.39417414,4757.14092390169,2.03595292961639e-35
"21",-0.00310221148062954,7312492.9328,3966240.7240197,0.0411120406216741
"22",-0.00394115004337578,9112492.9328,6224612.68130732,0.00259265949701323
"23",0.0193681587253923,4112492.9328,551106.137634527,1.42960174370554e-24
"24",-0.00448005188331509,8212492.9328,4362668.10002954,0.00175045815152414
"25",-0.00347986493324479,7412492.9328,6698389.32210831,0.0116600497939981
"26",-0.0115723176959936,16312492.9328,-2847792.84868169,1.07124879666395e-21
"27",0.0270718576507767,1912492.9328,-447800.504883018,7.90721579231781e-52
"28",-0.00432857371643104,10912492.9328,6494832.35835717,0.000504770151937049
"29",0.0154469652015117,-9087507.0672,5565354.77945519,7.55547437688374e-32
"30",-0.0057525457301823,9112492.9328,2760647.86267516,9.72888880107148e-05
"31",-0.00312489330499591,6112492.93280001,6796092.88687213,0.030357677242861
"32",-0.0046642575424473,9112492.9328,5166706.06012322,0.000511894823289418
"33",-0.00752999528973312,10422195.7062791,2218678.57539536,1.03702849767159e-07
"34",0.0158869594540618,-8587507.0672,5500858.34039163,1.48399671065593e-32
"35",-0.00723560204143728,10512492.9328,2669631.82290004,1.80859161210831e-07
"36",0.0117222863312404,-6587507.0672,-2013585.10637233,1.49880061525492e-24
"37",0.0116441643514181,-6787507.0672,-1918332.28425038,1.15321684113909e-24
"38",0.0273090143109504,1312492.9328,-348000.453441597,8.15994460480469e-54
"39",0.0202724577191086,712492.932800001,3719405.35624816,1.36237430869016e-27
"40",0.0106165662072326,-7387507.0672,-2389758.88314645,9.57498965857143e-22
"41",-0.00439984948629038,8212492.9328,4885289.0052153,0.00169646711833595
