"","slope","x","y","P"
"1",0.00888510747299571,10256349.3904274,2337322.05233856,6.27336082339716e-05
"2",0.00708923018480361,11612492.9328,5166706.06012322,9.40505896821616e-05
"3",0.00857468981293042,12012492.9328,1439313.28041778,6.04896072734927e-05
"4",0.0103883377366772,3512492.9328,4127085.45203006,5.66727543260664e-05
"5",0.0084251335003512,7512492.9328,3466063.53538137,0.000407616092168468
"6",0.0122173108032896,412492.932800002,3966240.7240197,2.81826202326325e-06
"7",0.00939320626044223,5712492.93280001,3884698.08929774,0.00016862067476243
"8",0.00703274694830893,19416296.491841,-4356835.44714756,0.000564337591658171
"9",0.00874556884963326,9412492.9328,2760647.86267516,0.000110768917530924
"10",0.0230689514932223,3712492.9328,2111804.05218833,4.86389694178065e-17
"11",0.00580145836338013,10212492.9328,6388882.18176716,0.00131836978125519
"12",-0.0038334384436022,-13853992.9097442,5314451.63196624,0.0381349336582948
"13",0.023950401855424,3712492.9328,1921797.55870839,2.69717579833751e-18
"14",0.00636559394387916,10812492.9328,6442209.80892822,0.000354182603864472
"15",0.0174284125009455,634909.303915123,555239.865779437,1.5191994796809e-13
"16",0.0255243774495154,5312492.9328,-1822633.29139022,4.01162294839977e-21
"17",0.00838027307429681,11212492.9328,2206089.59940338,8.32025583276489e-05
"18",0.00723222139380456,14332175.7007315,3618203.92737516,4.64740423886839e-05
"19",0.022556195791766,3812492.9328,-1822633.29139022,2.82299286275502e-20
"20",-0.00379877165603585,-13686877.0802955,5097233.98987357,0.0390811848496338
"21",-0.00373070563771913,-13287507.0672,4362668.10002954,0.0394485452831707
"22",0.0199621905335673,1312492.9328,151795.706448722,3.56231891644374e-17
"23",0.00747799720151151,13591507.4312863,1914019.72720977,0.000130592951151688
"24",0.0134504119935427,-387507.0672,1047016.29179696,7.09221719270917e-09
"25",0.0199093399619005,2512492.9328,-2757354.69449142,9.81739754415151e-18
"26",0.00616941490484826,-986597.883332036,5991455.27665895,0.0194695292321162
"27",0.00517231097797534,9812492.9328,5936225.82469383,0.00505237244937305
"28",0.0195685765378691,1912492.9328,-2013585.10637233,1.27395675549943e-17
"29",0.00831359958818307,11612492.9328,2017033.82264457,8.24590420130169e-05
"30",0.0242857482641101,3612492.9328,-447800.504883018,3.45340001224309e-22
"31",0.00715299664169957,15406137.4299871,4211591.03889507,2.47696876170068e-05
"32",0.00871285091043745,-1851182.24483118,1708257.94570894,0.00014228239177249
"33",0.0134211003433956,12830214.2314984,-3738158.47193881,1.68322520972845e-07
"34",0.0166592831128824,512492.932800001,1730004.05875295,9.82082750386203e-12
"35",-0.00490321840105049,-8256269.29841438,-5367260.90867946,0.00292353745069621
"36",-0.0048485575305696,-7587507.0672,-2847792.84868169,0.00338342551420117
"37",0.0263840128235464,4112492.9328,551106.137634527,9.36953347789847e-23
"38",0.00469087977270827,9412492.9328,6334843.79725628,0.0109527767115255
"39",-0.00503824605201187,-7887507.0672,-4737203.89088919,0.00220810561136305
"40",0.0245431550838573,5112492.9328,-2482503.60327161,2.35765821533506e-20
"41",0.00870138498579956,11412492.9328,1730004.05875295,5.79668252128806e-05
"42",0.0250290998668562,5212492.9328,-2108372.58065475,8.86271018101905e-21
"43",-0.00515489774283798,-7987507.0672,-3963293.99178196,0.00162772871615795
"44",0.00748735570427033,10812492.9328,3466063.53538137,0.000218617932594218
"45",0.00854078577386497,13096148.1830731,251335.253408392,7.2942564014192e-05
"46",0.00947582948360715,-1587466.29092191,1243817.35824951,2.93931257192722e-05
"47",0.00582978648238916,6912492.9328,4206375.93979853,0.0114430581746719
"48",0.00733949927307786,12412492.9328,5166706.06012322,3.52506209529176e-05
"49",0.00715611049559866,6512492.9328,4047038.53495604,0.00268417280975641
"50",0.0090742383564278,5612492.9328,3966240.7240197,0.000263222034526713
"51",0.00581557597175994,10312492.9328,6546755.6276696,0.00121234948125027
"52",0.0241183899757254,3312492.9328,-348000.453441597,2.13869479559502e-22
"53",0.00656969122374526,6112492.93280001,4284904.98774022,0.00563988226631902
"54",0.0119425478554635,7112492.9328,2940866.03671056,2.70651357838484e-06
"55",-0.00343668369894679,-6887507.0672,-1338150.67088177,0.0484262401776892
"56",0.0187955966343742,1414397.02017728,-1631140.13075597,1.86996470296701e-16
"57",0.00723933314935563,14291776.647307,60051.8470353107,0.000408159596015883
"58",0.00686884565523936,11212492.9328,5166706.06012322,0.00018272795392469
"59",-0.00383080200346398,-7587507.0672,-1240203.88162859,0.0251174793022622
"60",0.00781250988463835,1012492.9328,5369537.73016214,0.0026842576241459
"61",0.00628747063792024,10612492.9328,5629078.8036412,0.000592058683819037
"62",0.0076402346093185,14107529.9576949,-407371.244242746,0.000281577820623099
"63",0.00715340059276522,15159322.0095263,4009287.29761334,3.05328369699341e-05
"64",0.019181523606368,1912492.9328,-2389758.88314645,4.99538875983415e-17
"65",0.00733101959984594,15382898.0941733,5173042.30970254,8.94685766770673e-06
"66",0.00888512552695753,13327650.3180758,-610003.108955216,5.77297081935796e-05
"67",0.0226703844872897,3112492.9328,-944659.842906595,4.05904006028754e-21
"68",0.0254808027092047,4605855.41615039,1530599.72687539,1.31111106319344e-19
"69",0.00685444952332625,7512492.9328,3802417.24464859,0.00306262357733386
"70",0.0094838700851361,12712492.9328,-248114.473637188,2.46394293529591e-05
"71",0.00761553751187657,8712492.9328,3380210.44038269,0.000710195538225463
"72",0.0251295674099993,5212492.9328,-2013585.10637233,6.7641251637761e-21
"73",0.00736916557014729,12812492.9328,5692033.38606482,2.02787254256229e-05
"74",0.00925376433077165,12512492.9328,251741.216744246,3.03841460539913e-05
"75",0.0072556690984777,7212492.9328,3802417.24464859,0.00203823051102615
"76",0.00528014129849901,639796.697892446,6504967.13742973,0.0420230701631315
"77",0.013727414489808,5715757.34143561,3208560.48434952,2.04314513993403e-07
"78",-0.00508855595402035,-7487507.0672,-3462959.4860516,0.0020262944925288
"79",0.0198124436048188,4412492.9328,2669631.82290004,7.96690391842444e-13
"80",0.00451063636586953,9412492.9328,5876314.13454296,0.0157655629642618
"81",0.0197315546894462,2112492.9328,-2296477.34305457,7.92708449057357e-18
"82",0.0228852722151952,3312492.9328,-944659.842906595,3.89877885192694e-21
"83",0.00490740976523851,2612492.9328,5500858.34039163,0.0456128903607294
"84",0.00674628729573069,11012492.9328,5097529.17272241,0.000268871790978499
"85",0.00869714458187508,11812492.9328,1439313.28041778,5.55244976329057e-05
"86",0.00733697574822047,14894639.0441563,4762788.37201345,1.29539791857978e-05
"87",0.00570726601297226,10112492.9328,5435586.79184111,0.00225471117241384
"88",0.00683217365594341,11412492.9328,6053801.13068652,0.000117340499939302
"89",0.00736008797822683,15312492.9328,5235098.98347541,8.15754292287213e-06
"90",0.00745677108954295,15212492.9328,5692033.38606482,5.4319223431569e-06
"91",0.0219871074817124,2812492.9328,-1141958.01890644,1.43359797083382e-20
"92",0.0243661236556287,2912492.9328,948249.239371466,2.67043273431335e-21
"93",0.0190815885385023,2112492.9328,-2757354.69449142,1.055328378714e-16
"94",0.00903656345063464,11012492.9328,1730004.05875295,4.31254474543455e-05
"95",0.0214311606279952,2012492.9328,-647044.971942561,6.69958158739127e-20
"96",0.00841551690728515,12012492.9328,1633486.61125839,6.97350349868186e-05
"97",-0.0050730959909733,-7487507.0672,-4436880.20106324,0.002137434744889
"98",0.0101085024602297,3312492.9328,4206375.93979853,8.79583279857726e-05
"99",0.010512434095174,11108607.945077,696990.105401846,6.87101958101706e-06
"100",0.00583228928467265,1612492.9328,5815647.4370126,0.0216070012691573
"101",0.00849174681232304,8312492.93280001,3206454.83381472,0.000269134120018055
"102",0.0126970962537278,812492.932800001,3966240.7240197,1.27091660098403e-06
"103",-0.00386011560238143,-13839521.0504804,4469951.78442727,0.0327000629726406
"104",0.0244359627141761,4945396.7508761,-2100836.1415837,1.43715167871823e-20
"105",-0.00377658020459087,-13587507.0672,5027567.56382831,0.0400664016140357
"106",0.00693060789400591,11312492.9328,5166706.06012322,0.000153105898903824
"107",0.00904965618665516,-887507.067199999,4439661.28484339,0.000447584010573144
"108",0.00442981467551076,7412492.9328,4439661.28484339,0.0443534029541867
"109",0.00701178857838048,7712492.9328,3719405.35624816,0.00236344678919985
"110",0.00745075301847576,3533448.91494839,4571109.30201049,0.00291046856231025
"111",0.00837264231419209,13671362.2604538,-611651.844883967,0.000113314556183213
"112",0.00997752820670575,3412492.9328,4206375.93979853,0.000105035948116668
"113",0.0195599295177268,1549508.76704883,-1241524.63159981,1.87964735314706e-17
"114",0.00707551605309337,15404161.4128823,3893802.18444128,3.67434062167637e-05
"115",0.00738129861690363,10312492.9328,3466063.53538137,0.000361383106818616
"116",0.0255741019150332,3512492.9328,451420.978474123,5.86090532123108e-23
"117",0.0226333134114551,3998183.96180315,-2080948.38995255,4.71095085356543e-20
"118",-0.00377831332132119,-7487507.0672,-1240203.88162859,0.027580930629246
"119",-0.00507341317436343,-7587507.0672,-3377081.28798025,0.00206289632872678
"120",-0.0049112618491256,-8168190.20454974,-5297761.29234,0.00289322619966504
"121",0.00747686465009265,10312492.9328,3380210.44038269,0.000324224824858941
"122",0.0241303401701961,4412492.9328,-1435776.13163116,3.93175530895247e-21
"123",0.00719203853081313,19314608.7415138,-4592898.77468449,0.000479042836881046
"124",0.00579123108809176,10212492.9328,5876314.13454296,0.00156118111431004
"125",0.00840007733638458,3239151.37901132,4490610.72567889,0.000928771868897775
"126",-0.00464933485688258,-8005946.53572833,-5993501.30381963,0.00528786897338957
"127",0.00853224675650753,11412492.9328,1921797.55870839,6.76693274952085e-05
"128",0.009316978329516,-958440.327974879,4206169.5661359,0.000273061235812612
"129",0.0121787211662511,10844314.9626654,137135.70135406,7.06686291044884e-07
"130",0.00528288069618822,16911855.8285912,-482529.827489622,0.00514606177659468
"131",0.0073533543575794,412492.932800002,5629078.8036412,0.00503896411332376
"132",-0.00464540586713053,-7918759.04411117,-5934350.72803263,0.00536661323380867
"133",-0.00448671135663848,-6987507.0672,-2757354.69449142,0.00764178431945766
"134",0.0160887945542834,311938.643042495,751826.40309683,7.77811820422892e-12
"135",0.007996771090565,9712492.93280001,3030040.41969652,0.000254652912060509
"136",0.00949284864611366,3812492.9328,4206375.93979853,0.000197238789163656
"137",0.00923173890450879,5512492.9328,3966240.7240197,0.000214797300112587
"138",0.010599343334769,11223390.2366157,554088.097525976,6.00127503999901e-06
"139",0.00871285091043745,-1851182.24483118,1708257.94570894,0.00014228239177249
"140",0.0223546991746188,2712492.9328,-845653.715072631,4.92212727704653e-21
"141",0.0217398834470554,3412492.9328,-2108372.58065475,9.2634028521043e-20
"142",0.0222288806395453,3712492.9328,-2013585.10637233,5.34760251064707e-20
"143",0.00942514176734388,12612492.9328,-48183.2180021849,2.56848936719054e-05
"144",0.00687959671636549,1812492.9328,5369537.73016214,0.00694708302751424
"145",0.00611297388779611,8212492.9328,3884698.08929774,0.00583418881632163
"146",0.0239347993575967,4860820.15671256,-2647976.51526764,5.07454380332943e-20
"147",0.00581427662249755,8112492.9328,3966240.7240197,0.00861598414406945
"148",0.00704409510925111,10512492.9328,3884698.08929774,0.00043901307255061
"149",0.00670219211116707,11012492.9328,5302709.05529041,0.0002605229493259
"150",-0.00516071275903856,-7687507.0672,-3963293.99178196,0.00167584856075795
"151",0.0111128339956393,5612492.93280001,3635670.15046368,1.41870497706232e-05
"152",0.0190684518086703,1512492.9328,-1629975.96131471,7.45599451637825e-17
"153",0.0230081807989746,3512492.9328,-1043435.69258512,4.51181256964839e-21
"154",0.0239518921123204,3812492.9328,-746440.832947172,1.29650559705229e-21
"155",0.00569705626646211,1912492.9328,5692033.38606482,0.023578475403969
"156",0.0222151091300091,3012492.9328,-1141958.01890644,1.07774939733874e-20
"157",0.0219071348085702,2612492.9328,-1043435.69258512,1.42970333510505e-20
"158",0.0169012199750365,4712492.9328,3030040.41969652,5.31199596119181e-10
"159",0.00693935118093764,11512492.9328,5936225.82469383,9.24831153904203e-05
"160",0.0203206920071119,1412492.9328,151795.706448722,1.1270297710354e-17
"161",0.00682034067518207,19339595.3567967,-3950161.08736058,0.000716630555835398
"162",-0.00352263841375696,-11687507.0672,2669631.82290004,0.0452521329684128
"163",0.00662844868782087,16978177.7479018,-2781039.99393437,0.00119348140974664
"164",0.00727858654194212,11212492.9328,3966240.7240197,0.000178785472865693
"165",0.016222885957658,8531767.73347223,1048890.85501249,1.61611431387227e-09
"166",0.00940899692953308,13253901.5679423,-1057098.76176671,3.13835446632926e-05
"167",0.0117116091095523,-887507.067199999,948249.239371466,3.03405809441918e-07
"168",0.00577646840556849,15692804.5958544,-292413.187907153,0.00305637629744507
"169",0.0119441621834383,6012492.9328,3380210.44038269,3.69583671858933e-06
"170",0.0248311317478102,5303510.95532828,1556942.9598692,3.87797457531759e-18
"171",0.00601053117373552,15443273.8994866,-718798.049112702,0.00260495327470452
"172",0.00898546084287384,4912492.9328,4127085.45203006,0.000324922740235665
"173",0.0214146725936481,3112492.9328,-2013585.10637233,1.12089807246703e-19
"174",-0.00433916032962316,-7587507.0672,-2013585.10637233,0.00971436388970627
"175",0.0245439146915513,5205022.54583176,-2744457.11802138,4.46983782555351e-20
"176",0.00715351545911961,15912492.9328,4739871.92051838,1.6135459653404e-05
"177",-0.00368927233441462,-13287507.0672,5629078.8036412,0.0494965409236032
"178",0.00811087770030122,11712492.9328,2299872.34110867,9.01922306412298e-05
"179",0.0130918190680671,-487507.067199999,1633486.61125839,3.03384975539071e-08
"180",0.00709173944801159,10612492.9328,3884698.08929774,0.000380399929225368
"181",-0.00493499574840154,-7187507.0672,-3548141.32860544,0.00294234014510454
"182",0.00867919132563381,11612492.9328,1633486.61125839,5.64336442943042e-05
"183",0.0231151771614431,4112492.9328,-1822633.29139022,1.62229718045438e-20
"184",0.0223294552889008,3212492.9328,-1240203.88162859,1.13503568206098e-20
"185",0.021038685964852,1712492.9328,1243764.3834588,3.22080135478915e-17
"186",0.0227211550314098,3612492.9328,-1338150.67088177,1.12243077253591e-20
"187",0.0145607117048072,-104158.514325335,588378.719061652,3.12474300247468e-10
"188",-0.00365369462911588,-13087507.0672,4885289.0052153,0.0473481516560563
"189",0.00839160941734519,11712492.9328,1826114.4192143,7.74584507265272e-05
"190",0.0231044564365532,3912492.9328,-1435776.13163116,9.81517925575966e-21
"191",0.00874107399912367,15412748.4252445,-3632453.36694576,9.35377458200559e-05
"192",0.00678783150400604,-87507.0671999995,5876314.13454296,0.00998467991112831
"193",0.00577308686738909,8312492.9328,3966240.7240197,0.00844568420353367
"194",0.0191653645398614,1512492.9328,-1533058.38713084,5.71419018987078e-17
"195",0.00708896033028518,15677995.1182455,4206656.45443756,2.7123315282533e-05
"196",0.00888269564264924,9912491.21119009,2486221.99060391,7.32178962482653e-05
"197",0.0124189450284344,-687507.067199999,750045.268002399,5.62952915333395e-08
