FISHNET_ID,Latitude,Longitude,cassava_HgHa,AET_mean,cassava_Fertilizer,Pesticide,GDP_Mean,cassavaBinaryGCO,Sim0.1x,Sim0.5x,Sim1.0x,Sim1.5x,Sim2.0x,Sim2.5x,Sim3x,Sim3.5x,Sim4.0x,Sim4.5x,Sim5.0x,Sim10.0x,Sim50.0x,Sim100x,Sim1000x
7234,21.1287,92.1344,0.890189807,847.2797619,13.95406096,22809,415.8521975,0,0.089018981,0.445094904,0.890189807,1.335284711,1.780379614,2.225474518,2.670569421,3.115664325,3.560759228,4.005854132,4.450949035,8.90189807,44.50949035,89.0189807,890.189807
55884,-3.14718,-66.3631,0.890195582,892.452381,72.52226769,976736,3807.754204,1,0.089019558,0.445097791,0.890195582,0.890195582,0.890195582,2.225488955,2.670586746,3.115684537,3.560782328,4.005880119,0.890195582,8.90195582,44.5097791,89.0195582,890.195582
47777,43.4523,95.3336,0.890555594,67.69642857,143.6771521,8940649,990.4634249,0,0.089055559,0.445277797,0.890555594,1.335833391,1.781111188,2.226388985,2.671666782,3.116944579,3.562222376,4.007500173,4.45277797,8.90555594,44.5277797,89.0555594,890.555594
51905,42.1292,96.232,0.890555594,108.9345238,100.3525582,8940649,990.4634249,0,0.089055559,0.445277797,0.890555594,1.335833391,1.781111188,2.226388985,2.671666782,3.116944579,3.562222376,4.007500173,4.45277797,8.90555594,44.5277797,89.0555594,890.555594
62699,41.457,96.232,0.890555594,106.6964286,80.14399148,8940649,990.4634249,0,0.089055559,0.445277797,0.890555594,1.335833391,1.781111188,2.226388985,2.671666782,3.116944579,3.562222376,4.007500173,4.45277797,8.90555594,44.5277797,89.0555594,890.555594
66007,41.457,88.1471,0.890555594,60.375,143.7631455,8940649,990.4634249,0,0.089055559,0.445277797,0.890555594,1.335833391,1.781111188,2.226388985,2.671666782,3.116944579,3.562222376,4.007500173,4.45277797,8.90555594,44.5277797,89.0555594,890.555594
71210,44.1032,94.4353,0.890555594,35.58035714,143.6759861,8940649,990.4634249,0,0.089055559,0.445277797,0.890555594,1.335833391,1.781111188,2.226388985,2.671666782,3.116944579,3.562222376,4.007500173,4.45277797,8.90555594,44.5277797,89.0555594,890.555594
57896,1.37279,-63.6682,0.894412062,964.6696429,73.42642185,976736,3807.754204,1,0.089441206,0.447206031,0.894412062,0.894412062,0.894412062,2.236030155,2.683236186,3.130442217,3.577648248,4.024854279,0.894412062,8.94412062,44.7206031,89.4412062,894.412062
48037,-22.4398,-63.6682,0.895275275,589.0357143,10.83122786,615513,6448.150281,0,0.089527528,0.447637638,0.895275275,1.342912913,1.79055055,2.238188188,2.685825825,3.133463463,3.5811011,4.028738738,4.476376375,8.95275275,44.76376375,89.5275275,895.275275
59729,43.4523,110.605,0.898878543,285.1130952,96.97666031,8940649,990.4634249,0,0.089887854,0.449439272,0.898878543,1.348317815,1.797757086,2.247196358,2.696635629,3.146074901,3.595514172,4.044953444,4.494392715,8.98878543,44.94392715,89.8878543,898.878543
53611,-7.64738,-69.0581,0.901759283,793.6666667,74.94235814,976736,3807.754204,1,0.090175928,0.450879642,0.901759283,0.901759283,0.901759283,2.254398208,2.705277849,3.156157491,3.607037132,4.057916774,0.901759283,9.01759283,45.08796415,90.1759283,901.759283
56332,-13.8618,26.1634,0.902883139,704.1934524,5.611136693,11690,384.138496,0,0.090288314,0.45144157,0.902883139,1.354324709,1.805766278,2.257207848,2.708649417,3.160090987,3.611532556,4.062974126,4.514415695,9.02883139,45.14415695,90.2883139,902.883139
43240,0.468577,-68.1597,0.903196136,912.4702381,75.33370113,976736,3807.754204,1,0.090319614,0.451598068,0.903196136,0.903196136,0.903196136,2.25799034,2.709588408,3.161186476,3.612784544,4.064382612,0.903196136,9.03196136,45.1598068,90.3196136,903.196136
58061,6.78286,18.9768,0.905717216,803.5208333,86.54416105,161,270.2332425,0,0.090571722,0.452858608,0.905717216,1.358575824,1.811434432,2.26429304,2.717151648,3.170010256,3.622868864,4.075727472,4.52858608,9.05717216,45.2858608,90.5717216,905.717216
45746,-24.0996,31.5533,0.906266552,396.7321429,5.633148531,535,315.2966525,0,0.090626655,0.453133276,0.906266552,1.359399828,1.812533104,2.26566638,2.718799656,3.171932932,3.625066208,4.078199484,4.53133276,9.06266552,45.3133276,90.6266552,906.266552
42364,30.5421,79.164,0.90659091,658.827381,12.23436254,320037,454.770298,0,0.090659091,0.453295455,0.90659091,1.359886365,1.81318182,2.266477275,2.71977273,3.173068185,3.62636364,4.079659095,4.53295455,9.0659091,45.3295455,90.659091,906.59091
45237,23.3024,78.2657,0.912525943,590.1458333,10.4017417,320037,454.770298,0,0.091252594,0.456262972,0.912525943,1.368788915,1.825051886,2.281314858,2.737577829,3.193840801,3.650103772,4.106366744,4.562629715,9.12525943,45.62629715,91.2525943,912.525943
53092,-4.0497,-64.5665,0.913391319,870.7946429,81.21252501,976736,3807.754204,1,0.091339132,0.45669566,0.913391319,0.913391319,0.913391319,2.283478298,2.740173957,3.196869617,3.653565276,4.110260936,0.913391319,9.13391319,45.66956595,91.3391319,913.391319
58656,13.8937,27.96,0.916363631,233.2619048,3.003991913,5286,387.7801545,0,0.091636363,0.458181816,0.916363631,1.374545447,1.832727262,2.290909078,2.749090893,3.207272709,3.665454524,4.12363634,4.581818155,9.16363631,45.81818155,91.6363631,916.363631
50492,-4.95121,-66.3631,0.91812503,856.6160714,360.4760376,976736,3807.754204,1,0.091812503,0.459062515,0.91812503,0.91812503,0.91812503,2.295312575,2.75437509,3.213437605,3.67250012,4.131562635,0.91812503,9.1812503,45.9062515,91.812503,918.12503
50321,13.8937,-13.3625,0.921799298,672.7827381,7.52667534,1530,547.6080794,0,0.09217993,0.460899649,0.921799298,1.382698947,1.843598596,2.304498245,2.765397894,3.226297543,3.687197192,4.148096841,4.60899649,9.21799298,46.0899649,92.1799298,921.799298
35388,2.27666,-70.8547,0.925937454,943.2559524,50.9178587,476933,2463.075323,1,0.092593745,0.462968727,0.925937454,0.925937454,0.925937454,2.314843635,2.777812362,3.240781089,3.703749816,4.166718543,0.925937454,9.25937454,46.2968727,92.5937454,925.937454
66827,30.5421,85.4522,0.927355412,176.1309524,49.47875191,8940649,990.4634249,0,0.092735541,0.463677706,0.927355412,1.391033118,1.854710824,2.31838853,2.782066236,3.245743942,3.709421648,4.173099354,4.63677706,9.27355412,46.3677706,92.7355412,927.355412
43021,-4.95121,-61.8715,0.928303797,868.3779762,94.54246714,976736,3807.754204,1,0.09283038,0.464151899,0.928303797,0.928303797,0.928303797,2.320759493,2.784911391,3.24906329,3.713215188,4.177367087,0.928303797,9.28303797,46.41518985,92.8303797,928.303797
49772,-9.43566,-69.9564,0.933053898,784.7172619,60.55640866,976736,3807.754204,1,0.09330539,0.466526949,0.933053898,0.933053898,0.933053898,2.332634745,2.799161694,3.265688643,3.732215592,4.198742541,0.933053898,9.33053898,46.6526949,93.3053898,933.053898
59655,13.8937,31.5533,0.933333328,255.9880952,3.205820714,5286,387.7801545,0,0.093333333,0.466666664,0.933333328,1.399999992,1.866666656,2.33333332,2.799999984,3.266666648,3.733333312,4.199999976,4.66666664,9.33333328,46.6666664,93.3333328,933.333328
42843,-3.14718,12.6886,0.934114291,737.5952381,89.61652658,70,868.7949098,0,0.093411429,0.467057146,0.934114291,1.401171437,1.868228582,2.335285728,2.802342873,3.269400019,3.736457164,4.20351431,4.670571455,9.34114291,46.70571455,93.4114291,934.114291
47033,4.08244,23.4684,0.934122735,937.0684524,40.46822521,0,183.9673847,0,0.093412274,0.467061368,0.934122735,1.401184103,1.86824547,2.335306838,2.802368205,3.269429573,3.73649094,4.203552308,4.670613675,9.34122735,46.70613675,93.4122735,934.122735
66833,37.2755,95.3336,0.935083373,201.3928571,73.13269709,8940649,990.4634249,0,0.093508337,0.467541687,0.935083373,1.40262506,1.870166746,2.337708433,2.805250119,3.272791806,3.740333492,4.207875179,4.675416865,9.35083373,46.75416865,93.5083373,935.083373
49622,0.468577,25.2651,0.936524073,938.6458333,35.07927225,0,183.9673847,0,0.093652407,0.468262037,0.936524073,1.40478611,1.873048146,2.341310183,2.809572219,3.277834256,3.746096292,4.214358329,4.682620365,9.36524073,46.82620365,93.6524073,936.524073
55218,3.17995,25.2651,0.936524073,862.6577381,12.01194261,0,183.9673847,0,0.093652407,0.468262037,0.936524073,1.40478611,1.873048146,2.341310183,2.809572219,3.277834256,3.746096292,4.214358329,4.682620365,9.36524073,46.82620365,93.6524073,936.524073
50674,-7.64738,-66.3631,0.939802988,805.2083333,75.75304845,976736,3807.754204,1,0.093980299,0.469901494,0.939802988,0.939802988,0.939802988,2.34950747,2.819408964,3.289310458,3.759211952,4.229113446,0.939802988,9.39802988,46.9901494,93.9802988,939.802988
60891,8.57503,25.2651,0.940895033,598.7678571,4.915304439,161,270.2332425,0,0.094089503,0.470447517,0.940895033,1.41134255,1.881790066,2.352237583,2.822685099,3.293132616,3.763580132,4.234027649,4.704475165,9.40895033,47.04475165,94.0895033,940.895033
46435,-2.24386,18.9768,0.941821138,959.7172619,48.95408499,0,183.9673847,0,0.094182114,0.470910569,0.941821138,1.412731707,1.883642276,2.354552845,2.825463414,3.296373983,3.767284552,4.238195121,4.70910569,9.41821138,47.0910569,94.1821138,941.821138
45290,-18.2042,20.7735,0.956893917,434.6964286,3.18393178,280,609.3283481,0,0.095689392,0.478446959,0.956893917,1.435340876,1.913787834,2.392234793,2.870681751,3.34912871,3.827575668,4.306022627,4.784469585,9.56893917,47.84469585,95.6893917,956.893917
56857,4.08244,14.4853,0.962161077,919.6815476,969.3997029,4548,727.4245291,0,0.096216108,0.481080539,0.962161077,1.443241616,1.924322154,2.405402693,2.886483231,3.36756377,3.848644308,4.329724847,4.810805385,9.62161077,48.10805385,96.2161077,962.161077
810,1.25724,9.47502,0.968797088,971.0119048,21.26172917,0,1851.05773,0,0.096879709,0.484398544,0.968797088,1.453195632,1.937594176,2.42199272,2.906391264,3.390789808,3.875188352,4.359586896,4.84398544,9.68797088,48.4398544,96.8797088,968.797088
48971,38.6973,80.9606,0.971515193,14.57142857,143.9114559,8940649,990.4634249,0,0.097151519,0.485757597,0.971515193,1.45727279,1.943030386,2.428787983,2.914545579,3.400303176,3.886060772,4.371818369,4.857575965,9.71515193,48.57575965,97.1515193,971.515193
47377,4.08244,39.6381,0.972777751,347.5952381,3.295410201,19074,419.8013152,0,0.097277775,0.486388876,0.972777751,1.459166627,1.945555502,2.431944378,2.918333253,3.404722129,3.891111004,4.37749988,4.863888755,9.72777751,48.63888755,97.2777751,972.777751
58595,4.08244,43.2314,0.972777751,248.9553571,0.827994045,4329,123.2732893,0,0.097277775,0.486388876,0.972777751,1.459166627,1.945555502,2.431944378,2.918333253,3.404722129,3.891111004,4.37749988,4.863888755,9.72777751,48.63888755,97.2777751,972.777751
48527,13.0145,36.0448,0.973333328,650.4196429,3.153953396,4329,123.2732893,0,0.097333333,0.486666664,0.973333328,1.459999992,1.946666656,2.43333332,2.919999984,3.406666648,3.893333312,4.379999976,4.86666664,9.73333328,48.6666664,97.3333328,973.333328
59982,26.5779,89.0454,0.977735843,805.375,33.74924247,320037,454.770298,0,0.097773584,0.488867922,0.977735843,1.466603765,1.955471686,2.444339608,2.933207529,3.422075451,3.910943372,4.399811294,4.888679215,9.77735843,48.88679215,97.7735843,977.735843
43941,2.27666,21.6718,0.979748302,984.0833333,58.99351709,0,183.9673847,0,0.09797483,0.489874151,0.979748302,1.469622453,1.959496604,2.449370755,2.939244906,3.429119057,3.918993208,4.408867359,4.89874151,9.79748302,48.9874151,97.9748302,979.748302
28009,-3.14718,-61.8715,0.982692361,879.6646825,130.1090063,976736,3807.754204,1,0.098269236,0.491346181,0.982692361,0.982692361,0.982692361,2.456730903,2.948077083,3.439423264,3.930769444,4.422115625,0.982692361,9.82692361,49.13461805,98.2692361,982.692361
52832,15.6418,-14.2608,0.982922167,385.0297619,6.766251698,2834,672.8468828,0,0.098292217,0.491461084,0.982922167,1.474383251,1.965844334,2.457305418,2.948766501,3.440227585,3.931688668,4.423149752,4.914610835,9.82922167,49.14610835,98.2922167,982.922167
47828,-6.75027,-59.1766,0.98598916,856.1666667,65.82897835,976736,3807.754204,1,0.098598916,0.49299458,0.98598916,0.98598916,0.98598916,2.4649729,2.95796748,3.45096206,3.94395664,4.43695122,0.98598916,9.8598916,49.299458,98.598916,985.98916
35351,-16.4788,-71.753,0.988181808,184.077381,18.32626187,16571,2065.427423,0,0.098818181,0.494090904,0.988181808,1.482272712,1.976363616,2.47045452,2.964545424,3.458636328,3.952727232,4.446818136,4.94090904,9.88181808,49.4090904,98.8181808,988.181808
35399,-7.64738,-65.4648,0.989783569,826.75,75.95554962,976736,3807.754204,1,0.098978357,0.494891785,0.989783569,0.989783569,0.989783569,2.474458923,2.969350707,3.464242492,3.959134276,4.454026061,0.989783569,9.89783569,49.48917845,98.9783569,989.783569
52765,-18.2042,-68.1597,0.99870866,266.3660714,1.92504782,26397,972.8034761,0,0.099870866,0.49935433,0.99870866,1.49806299,1.99741732,2.49677165,2.99612598,3.49548031,3.99483464,4.49418897,4.9935433,9.9870866,49.935433,99.870866,998.70866
61681,9.46803,23.4684,1.000278063,621.2380952,3.61801937,161,270.2332425,0,0.100027806,0.500139032,1.000278063,1.500417095,2.000556126,2.500695158,3.000834189,3.500973221,4.001112252,4.501251284,5.001390315,10.00278063,50.01390315,100.0278063,1000.278063
55991,13.0159,-16.6536,1.000364855,787.1071429,39.13886408,1530,547.6080794,0,0.100036486,0.500182428,1.000364855,1.500547283,2.00072971,2.500912138,3.001094565,3.501276993,4.00145942,4.501641848,5.001824275,10.00364855,50.01824275,100.0364855,1000.364855
71955,44.7469,112.402,1.001875043,249.125,80.67578266,8940649,990.4634249,0,0.100187504,0.500937522,1.001875043,1.502812565,2.003750086,2.504687608,3.005625129,3.506562651,4.007500172,4.508437694,5.009375215,10.01875043,50.09375215,100.1875043,1001.875043
58142,-3.14718,18.9768,1.004609214,913.984127,28.97843538,0,183.9673847,0,0.100460921,0.502304607,1.004609214,1.506913821,2.009218428,2.511523035,3.013827642,3.516132249,4.018436856,4.520741463,5.02304607,10.04609214,50.2304607,100.4609214,1004.609214
42217,-1.93348,9.43683,1.007999992,814.922619,44.4060102,0,4221.065231,0,0.100799999,0.503999996,1.007999992,1.511999988,2.015999984,2.51999998,3.023999976,3.527999972,4.031999968,4.535999964,5.03999996,10.07999992,50.3999996,100.7999992,1007.999992
47720,16.5103,-90.6176,1.010320153,1086.422619,15.85938585,73426,1677.111797,0,0.101032015,0.505160077,1.010320153,1.51548023,2.020640306,2.525800383,3.030960459,3.536120536,4.041280612,4.546440689,5.051600765,10.10320153,50.51600765,101.0320153,1010.320153
44082,-6.75027,-60.9732,1.01185337,857.7142857,139.9828646,976736,3807.754204,1,0.101185337,0.505926685,1.01185337,1.01185337,1.01185337,2.529633425,3.03556011,3.541486795,4.04741348,4.553340165,1.01185337,10.1185337,50.5926685,101.185337,1011.85337
54631,0.468577,-65.4648,1.013134284,988.8422619,58.0301669,976736,3807.754204,1,0.101313428,0.506567142,1.013134284,1.013134284,1.013134284,2.53283571,3.039402852,3.545969994,4.052537136,4.559104278,1.013134284,10.13134284,50.6567142,101.3134284,1013.134284
58589,5.88412,35.1465,1.015426161,899.1428571,3.897303356,4329,123.2732893,0,0.101542616,0.507713081,1.015426161,1.523139242,2.030852322,2.538565403,3.046278483,3.553991564,4.061704644,4.569417725,5.077130805,10.15426161,50.77130805,101.5426161,1015.426161
54444,4.08244,15.3836,1.016528847,940.672619,269.6808224,4548,727.4245291,0,0.101652885,0.508264424,1.016528847,1.524793271,2.033057694,2.541322118,3.049586541,3.557850965,4.066115388,4.574379812,5.082644235,10.16528847,50.82644235,101.6528847,1016.528847
58827,-1.33998,26.1634,1.018593527,912.5386905,28.47373575,0,183.9673847,0,0.101859353,0.509296764,1.018593527,1.527890291,2.037187054,2.546483818,3.055780581,3.565077345,4.074374108,4.583670872,5.092967635,10.18593527,50.92967635,101.8593527,1018.593527
49583,4.08244,27.96,1.021662625,927.5267857,4.72061998,0,183.9673847,0,0.102166263,0.510831313,1.021662625,1.532493938,2.04332525,2.554156563,3.064987875,3.575819188,4.0866505,4.597481813,5.108313125,10.21662625,51.08313125,102.1662625,1021.662625
40903,-11.2146,31.5533,1.022855761,656.9880952,6.906269147,11690,384.138496,0,0.102285576,0.511427881,1.022855761,1.534283642,2.045711522,2.557139403,3.068567283,3.579995164,4.091423044,4.602850925,5.114278805,10.22855761,51.14278805,102.2855761,1022.855761
52622,-21.6022,27.96,1.032975193,357.3392857,6.684067385,119,3432.377275,0,0.103297519,0.516487597,1.032975193,1.54946279,2.065950386,2.582437983,3.098925579,3.615413176,4.131900772,4.648388369,5.164875965,10.32975193,51.64875965,103.2975193,1032.975193
55319,-11.2146,-70.8547,1.035176248,836.3839286,37.79347464,16571,2065.427423,1,0.103517625,0.517588124,1.035176248,1.035176248,1.035176248,2.58794062,3.105528744,3.623116868,4.140704992,4.658293116,1.035176248,10.35176248,51.7588124,103.5176248,1035.176248
43342,-4.95121,-77.1429,1.038436062,825.8035714,43.66299527,16571,2065.427423,1,0.103843606,0.519218031,1.038436062,1.038436062,1.038436062,2.596090155,3.115308186,3.634526217,4.153744248,4.672962279,1.038436062,10.38436062,51.9218031,103.8436062,1038.436062
58680,41.457,128.571,1.038981526,596.4940476,41.54480831,8940649,990.4634249,0,0.103898153,0.519490763,1.038981526,1.558472289,2.077963052,2.597453815,3.116944578,3.636435341,4.155926104,4.675416867,5.19490763,10.38981526,51.9490763,103.8981526,1038.981526
70012,39.3978,103.418,1.038981526,277.9583333,108.9480993,8940649,990.4634249,0,0.103898153,0.519490763,1.038981526,1.558472289,2.077963052,2.597453815,3.116944578,3.636435341,4.155926104,4.675416867,5.19490763,10.38981526,51.9490763,103.8981526,1038.981526
45423,28.1817,79.164,1.039627771,555.75,12.07374096,320037,454.770298,0,0.103962777,0.519813886,1.039627771,1.559441657,2.079255542,2.599069428,3.118883313,3.638697199,4.158511084,4.67832497,5.198138855,10.39627771,51.98138855,103.9627771,1039.627771
53485,-11.2146,-71.753,1.039930387,857.7083333,37.71837406,16571,2065.427423,1,0.103993039,0.519965194,1.039930387,1.039930387,1.039930387,2.599825968,3.119791161,3.639756355,4.159721548,4.679686742,1.039930387,10.39930387,51.99651935,103.9930387,1039.930387
56192,-3.14718,-72.6513,1.046305474,796.5892857,51.21724889,16571,2065.427423,1,0.104630547,0.523152737,1.046305474,1.046305474,1.046305474,2.615763685,3.138916422,3.662069159,4.185221896,4.708374633,1.046305474,10.46305474,52.3152737,104.6305474,1046.305474
65222,23.3024,94.4353,1.048123562,714.9970238,2.845079855,3910,171.8118107,0,0.104812356,0.524061781,1.048123562,1.572185343,2.096247124,2.620308905,3.144370686,3.668432467,4.192494248,4.716556029,5.24061781,10.48123562,52.4061781,104.8123562,1048.123562
4804,3.17995,-57.38,1.052720785,992.2321429,13.20644021,2030,964.1759833,1,0.105272079,0.526360393,1.052720785,1.052720785,1.052720785,2.631801963,3.158162355,3.684522748,4.21088314,4.737243533,1.052720785,10.52720785,52.63603925,105.2720785,1052.720785
50739,16.5103,4.6038,1.055979848,206.3125,1.182905251,365,310.9856809,0,0.105597985,0.527989924,1.055979848,1.583969772,2.111959696,2.63994962,3.167939544,3.695929468,4.223919392,4.751909316,5.27989924,10.55979848,52.7989924,105.5979848,1055.979848
14389,4.98391,27.0617,1.058262799,858.9464286,31.49648957,0,183.9673847,0,0.10582628,0.5291314,1.058262799,1.587394199,2.116525598,2.645656998,3.174788397,3.703919797,4.233051196,4.762182596,5.291313995,10.58262799,52.91313995,105.8262799,1058.262799
61850,33.601,82.7572,1.068666712,100.8809524,0.878476957,8940649,990.4634249,0,0.106866671,0.534333356,1.068666712,1.603000068,2.137333424,2.67166678,3.206000136,3.740333492,4.274666848,4.809000204,5.34333356,10.68666712,53.4333356,106.8666712,1068.666712
66083,37.9899,74.6724,1.068666712,198.7202381,100.5664974,3691,184.1465021,0,0.106866671,0.534333356,1.068666712,1.603000068,2.137333424,2.67166678,3.206000136,3.740333492,4.274666848,4.809000204,5.34333356,10.68666712,53.4333356,106.8666712,1068.666712
47103,-16.0026,45.2864,1.075684929,829.6071429,1.540289854,884,312.907523,0,0.107568493,0.537842465,1.075684929,1.613527394,2.151369858,2.689212323,3.227054787,3.764897252,4.302739716,4.840582181,5.378424645,10.75684929,53.78424645,107.5684929,1075.684929
51948,-4.01837,11.8203,1.076095675,740.5714286,40.67719528,70,868.7949098,0,0.107609568,0.538047838,1.076095675,1.614143513,2.15219135,2.690239188,3.228287025,3.766334863,4.3043827,4.842430538,5.380478375,10.76095675,53.80478375,107.6095675,1076.095675
39543,-18.0555,36.7231,1.080153718,849.5515873,5.068508705,535,315.2966525,0,0.108015372,0.540076859,1.080153718,1.620230577,2.160307436,2.700384295,3.240461154,3.780538013,4.320614872,4.860691731,5.40076859,10.80153718,54.0076859,108.0153718,1080.153718
48339,-3.14718,21.6718,1.085266113,840.3293651,40.79587138,0,183.9673847,0,0.108526611,0.542633057,1.085266113,1.62789917,2.170532226,2.713165283,3.255798339,3.798431396,4.341064452,4.883697509,5.426330565,10.85266113,54.26330565,108.5266113,1085.266113
45274,-12.1,37.8415,1.086803221,676.3988095,2.226150388,535,315.2966525,0,0.108680322,0.543401611,1.086803221,1.630204832,2.173606442,2.717008053,3.260409663,3.803811274,4.347212884,4.890614495,5.434016105,10.86803221,54.34016105,108.6803221,1086.803221
61138,10.3587,43.2314,1.087222192,322.2559524,1.269126115,4329,123.2732893,0,0.108722219,0.543611096,1.087222192,1.630833288,2.174444384,2.71805548,3.261666576,3.805277672,4.348888768,4.892499864,5.43611096,10.87222192,54.3611096,108.7222192,1087.222192
57351,1.37279,25.2651,1.089773467,886.7113095,6.574643496,0,183.9673847,0,0.108977347,0.544886734,1.089773467,1.634660201,2.179546934,2.724433668,3.269320401,3.814207135,4.359093868,4.903980602,5.448867335,10.89773467,54.48867335,108.9773467,1089.773467
2181,2.27666,10.892,1.089967486,889.577381,49.05266669,0,4221.065231,0,0.108996749,0.544983743,1.089967486,1.634951229,2.179934972,2.724918715,3.269902458,3.814886201,4.359869944,4.904853687,5.44983743,10.89967486,54.4983743,108.9967486,1089.967486
49377,27.3827,91.7404,1.091620109,799.5208333,15.61635944,320037,454.770298,0,0.109162011,0.545810055,1.091620109,1.637430164,2.183240218,2.729050273,3.274860327,3.820670382,4.366480436,4.912290491,5.458100545,10.91620109,54.58100545,109.1620109,1091.620109
2351,-5.85147,-68.1597,1.10272042,821.5416667,64.45499152,976736,3807.754204,1,0.110272042,0.55136021,1.10272042,1.10272042,1.10272042,2.75680105,3.30816126,3.85952147,4.41088168,4.96224189,1.10272042,11.0272042,55.136021,110.272042,1102.72042
53276,17.3749,-89.7193,1.103061774,1074.77381,21.14926108,73426,1677.111797,0,0.110306177,0.551530887,1.103061774,1.654592661,2.206123548,2.757654435,3.309185322,3.860716209,4.412247096,4.963777983,5.51530887,11.03061774,55.1530887,110.3061774,1103.061774
58530,-1.33998,-58.2783,1.103815198,963.1160714,72.95108209,976736,3807.754204,1,0.11038152,0.551907599,1.103815198,1.103815198,1.103815198,2.759537995,3.311445594,3.863353193,4.415260792,4.967168391,1.103815198,11.03815198,55.1907599,110.3815198,1103.815198
50752,4.08244,17.1802,1.105829967,956.5744048,117.1861297,70,868.7949098,0,0.110582997,0.552914984,1.105829967,1.658744951,2.211659934,2.764574918,3.317489901,3.870404885,4.423319868,4.976234852,5.529149835,11.05829967,55.29149835,110.5829967,1105.829967
23973,-9.43566,-71.753,1.108468056,797.1279762,83.46188404,16571,2065.427423,1,0.110846806,0.554234028,1.108468056,1.108468056,1.108468056,2.77117014,3.325404168,3.879638196,4.433872224,4.988106252,1.108468056,11.08468056,55.4234028,110.8468056,1108.468056
46551,-5.85147,-67.2614,1.109425955,818.4494048,120.2316731,976736,3807.754204,1,0.110942596,0.554712978,1.109425955,1.109425955,1.109425955,2.773564888,3.328277865,3.882990843,4.43770382,4.992416798,1.109425955,11.09425955,55.47129775,110.9425955,1109.425955
53400,10.3587,23.4684,1.109644877,599.6547619,3.667531929,161,270.2332425,0,0.110964488,0.554822439,1.109644877,1.664467316,2.219289754,2.774112193,3.328934631,3.88375707,4.438579508,4.993401947,5.548224385,11.09644877,55.48224385,110.9644877,1109.644877
57670,16.5103,-1.6844,1.110532456,206.3184524,3.151067451,365,310.9856809,0,0.111053246,0.555266228,1.110532456,1.665798684,2.221064912,2.77633114,3.331597368,3.886863596,4.442129824,4.997396052,5.55266228,11.10532456,55.5266228,111.0532456,1110.532456
49550,-10.3264,-66.3631,1.112617307,810.9285714,44.40900873,26397,972.8034761,1,0.111261731,0.556308654,1.112617307,1.112617307,1.112617307,2.781543268,3.337851921,3.894160575,4.450469228,5.006777882,1.112617307,11.12617307,55.63086535,111.2617307,1112.617307
38453,25.7674,70.1808,1.116525745,143.0684524,12.04710203,320037,454.770298,0,0.111652575,0.558262873,1.116525745,1.674788618,2.23305149,2.791314363,3.349577235,3.907840108,4.46610298,5.024365853,5.582628725,11.16525745,55.82628725,111.6525745,1116.525745
44465,1.37279,-65.4648,1.116695105,1025.241071,53.55835244,976736,3807.754204,1,0.111669511,0.558347553,1.116695105,1.116695105,1.116695105,2.791737763,3.350085315,3.908432868,4.46678042,5.025127973,1.116695105,11.16695105,55.83475525,111.6695105,1116.695105
51775,1.37279,-51.9901,1.118171757,991.8392857,78.07176558,976736,3807.754204,1,0.111817176,0.559085879,1.118171757,1.118171757,1.118171757,2.795429393,3.354515271,3.91360115,4.472687028,5.031772907,1.118171757,11.18171757,55.90858785,111.8171757,1118.171757
16290,-2.24386,-76.2446,1.123353604,784.5,23.00277889,100557,2023.86319,1,0.11233536,0.561676802,1.123353604,1.123353604,1.123353604,2.80838401,3.370060812,3.931737614,4.493414416,5.055091218,1.123353604,11.23353604,56.1676802,112.3353604,1123.353604
55558,14.8998,-92.2756,1.125200033,1042.827381,13.00476028,73426,1677.111797,0,0.112520003,0.562600017,1.125200033,1.68780005,2.250400066,2.813000083,3.375600099,3.938200116,4.500800132,5.063400149,5.626000165,11.25200033,56.26000165,112.5200033,1125.200033
52237,-1.33998,18.9768,1.128631559,982.9196429,51.69859682,0,183.9673847,0,0.112863156,0.56431578,1.128631559,1.692947339,2.257263118,2.821578898,3.385894677,3.950210457,4.514526236,5.078842016,5.643157795,11.28631559,56.43157795,112.8631559,1128.631559
53794,19.9433,-99.6008,1.129595735,572.3392857,56.83865004,157693,6614.061792,0,0.112959574,0.564797868,1.129595735,1.694393603,2.25919147,2.823989338,3.388787205,3.953585073,4.51838294,5.083180808,5.647978675,11.29595735,56.47978675,112.9595735,1129.595735
56708,32.846,78.2657,1.13083334,550.2529762,20.75828348,320037,454.770298,0,0.113083334,0.56541667,1.13083334,1.69625001,2.26166668,2.82708335,3.39250002,3.95791669,4.52333336,5.08875003,5.6541667,11.3083334,56.541667,113.083334,1130.83334
59512,42.7943,109.707,1.133434392,272.5952381,109.1055634,8940649,990.4634249,0,0.113343439,0.566717196,1.133434392,1.700151588,2.266868784,2.83358598,3.400303176,3.967020372,4.533737568,5.100454764,5.66717196,11.33434392,56.6717196,113.3434392,1133.434392
48299,-8.54258,-62.7698,1.136832884,822.8571429,62.8369125,976736,3807.754204,1,0.113683288,0.568416442,1.136832884,1.136832884,1.136832884,2.84208221,3.410498652,3.978915094,4.547331536,5.115747978,1.136832884,11.36832884,56.8416442,113.6832884,1136.832884
49337,52.47,121.385,1.145000049,288.6547619,109.3546922,8940649,990.4634249,0,0.114500005,0.572500025,1.145000049,1.717500074,2.290000098,2.862500123,3.435000147,4.007500172,4.580000196,5.152500221,5.725000245,11.45000049,57.25000245,114.5000049,1145.000049
