FISHNET_ID,Latitude,Longitude,cassava_HgHa,AET_mean,cassava_Fertilizer,Pesticide,GDP_Mean,cassavaBinaryGCO,Sim1.0x,Sim0.1x,Sim0.2x,Sim0.5x,Sim0.8x,Sim1.1x,Sim1.2x,Sim1.5x,Sim1.8x,Sim2.0x,Sim2.5x,Sim3.0x,Sim4.0x,Sim5.0x
53146,-4.0497,-78.0412,2.275954171,876.9702381,44.25550643,100557,2023.86319,1,2.275954171,2.275954171,2.275954171,2.275954171,2.275954171,2.275954171,2.275954171,2.275954171,2.275954171,2.275954171,2.275954171,2.275954171,2.275954171,2.275954171
33095,-7.64738,-63.6682,2.2846758,831.7619048,89.11168531,976736,3807.754204,1,2.2846758,2.2846758,2.2846758,2.2846758,2.2846758,2.2846758,2.2846758,2.2846758,2.2846758,2.2846758,2.2846758,2.2846758,2.2846758,2.2846758
45927,-4.0497,-60.9732,2.29131285,868.75,230.4207989,976736,3807.754204,1,2.29131285,2.29131285,2.29131285,2.29131285,2.29131285,2.29131285,2.29131285,2.29131285,2.29131285,2.29131285,2.29131285,2.29131285,2.29131285,2.29131285
47258,-8.54258,-58.2783,2.313973629,865.125,80.62284029,976736,3807.754204,1,2.313973629,2.313973629,2.313973629,2.313973629,2.313973629,2.313973629,2.313973629,2.313973629,2.313973629,2.313973629,2.313973629,2.313973629,2.313973629,2.313973629
56439,-8.54258,-69.9564,2.33118259,786.360119,101.0676403,976736,3807.754204,1,2.33118259,2.33118259,2.33118259,2.33118259,2.33118259,2.33118259,2.33118259,2.33118259,2.33118259,2.33118259,2.33118259,2.33118259,2.33118259,2.33118259
48786,-7.64738,-70.8547,2.357889374,796.1488095,69.1728949,976736,3807.754204,1,2.357889374,2.357889374,2.357889374,2.357889374,2.357889374,2.357889374,2.357889374,2.357889374,2.357889374,2.357889374,2.357889374,2.357889374,2.357889374,2.357889374
54941,-5.85147,-75.3463,2.358669513,855.4345238,53.4683188,16571,2065.427423,1,2.358669513,2.358669513,2.358669513,2.358669513,2.358669513,2.358669513,2.358669513,2.358669513,2.358669513,2.358669513,2.358669513,2.358669513,2.358669513,2.358669513
51353,-1.33998,-57.38,2.361148863,992.9642857,244.7414379,976736,3807.754204,1,2.361148863,2.361148863,2.361148863,2.361148863,2.361148863,2.361148863,2.361148863,2.361148863,2.361148863,2.361148863,2.361148863,2.361148863,2.361148863,2.361148863
58472,3.17995,-70.8547,2.362951292,956.922619,51.02610551,476933,2463.075323,1,2.362951292,2.362951292,2.362951292,2.362951292,2.362951292,2.362951292,2.362951292,2.362951292,2.362951292,2.362951292,2.362951292,2.362951292,2.362951292,2.362951292
57430,0.468577,-72.6513,2.452342278,898.4166667,49.37908579,476933,2463.075323,1,2.452342278,2.452342278,2.452342278,2.452342278,2.452342278,2.452342278,2.452342278,2.452342278,2.452342278,2.452342278,2.452342278,2.452342278,2.452342278,2.452342278
48340,-4.0497,-74.4479,2.486983673,813.3869048,60.47409839,16571,2065.427423,1,2.486983673,2.486983673,2.486983673,2.486983673,2.486983673,2.486983673,2.486983673,2.486983673,2.486983673,2.486983673,2.486983673,2.486983673,2.486983673,2.486983673
44251,-0.435754,-57.38,2.508048867,1030.833333,80.41279676,976736,3807.754204,1,2.508048867,2.508048867,2.508048867,2.508048867,2.508048867,2.508048867,2.508048867,2.508048867,2.508048867,2.508048867,2.508048867,2.508048867,2.508048867,2.508048867
48364,-1.33205,-50.1946,2.521829385,925.8154762,488.2595939,976736,3807.754204,1,2.521829385,2.521829385,2.521829385,2.521829385,2.521829385,2.521829385,2.521829385,2.521829385,2.521829385,2.521829385,2.521829385,2.521829385,2.521829385,2.521829385
43649,-4.95121,-51.0917,2.534049981,814.3005952,50.4164756,976736,3807.754204,1,2.534049981,2.534049981,2.534049981,2.534049981,2.534049981,2.534049981,2.534049981,2.534049981,2.534049981,2.534049981,2.534049981,2.534049981,2.534049981,2.534049981
45738,1.37687,-50.2904,2.539445562,968.3134921,69.79781395,976736,3807.754204,1,2.539445562,2.539445562,2.539445562,2.539445562,2.539445562,2.539445562,2.539445562,2.539445562,2.539445562,2.539445562,2.539445562,2.539445562,2.539445562,2.539445562
44257,-4.95121,-78.9395,2.551539983,631.0535714,87.5617474,100557,2023.86319,1,2.551539983,2.551539983,2.551539983,2.551539983,2.551539983,2.551539983,2.551539983,2.551539983,2.551539983,2.551539983,2.551539983,2.551539983,2.551539983,2.551539983
55622,-2.24386,-45.7019,2.558508382,909.8630952,160.1110607,976736,3807.754204,1,2.558508382,2.558508382,2.558508382,2.558508382,2.558508382,2.558508382,2.558508382,2.558508382,2.558508382,2.558508382,2.558508382,2.558508382,2.558508382,2.558508382
27511,-0.435754,-61.8715,2.560299884,953.5,79.77516744,976736,3807.754204,1,2.560299884,2.560299884,2.560299884,2.560299884,2.560299884,2.560299884,2.560299884,2.560299884,2.560299884,2.560299884,2.560299884,2.560299884,2.560299884,2.560299884
52434,1.37279,-59.1766,2.560930339,912.8184524,17.30691642,976736,3807.754204,1,2.560930339,2.560930339,2.560930339,2.560930339,2.560930339,2.560930339,2.560930339,2.560930339,2.560930339,2.560930339,2.560930339,2.560930339,2.560930339,2.560930339
37805,-8.54258,-72.6513,2.57150533,792.1875,63.45494033,16571,2065.427423,1,2.57150533,2.57150533,2.57150533,2.57150533,2.57150533,2.57150533,2.57150533,2.57150533,2.57150533,2.57150533,2.57150533,2.57150533,2.57150533,2.57150533
53234,-0.435754,-76.2446,2.58742351,803.7857143,4.76472917,100557,2023.86319,1,2.58742351,2.58742351,2.58742351,2.58742351,2.58742351,2.58742351,2.58742351,2.58742351,2.58742351,2.58742351,2.58742351,2.58742351,2.58742351,2.58742351
27763,-5.85147,-78.0412,2.611173716,676.4107143,58.58189212,16571,2065.427423,1,2.611173716,2.611173716,2.611173716,2.611173716,2.611173716,2.611173716,2.611173716,2.611173716,2.611173716,2.611173716,2.611173716,2.611173716,2.611173716,2.611173716
44419,-13.8618,-61.8715,2.61829325,891.8869048,4.391509285,26397,972.8034761,1,2.61829325,2.61829325,2.61829325,2.61829325,2.61829325,2.61829325,2.61829325,2.61829325,2.61829325,2.61829325,2.61829325,2.61829325,2.61829325,2.61829325
46628,-12.9825,-54.685,2.648006949,868.735119,82.78254557,976736,3807.754204,1,2.648006949,2.648006949,2.648006949,2.648006949,2.648006949,2.648006949,2.648006949,2.648006949,2.648006949,2.648006949,2.648006949,2.648006949,2.648006949,2.648006949
53076,1.37279,-72.6513,2.657887148,941.672619,47.94524489,476933,2463.075323,1,2.657887148,2.657887148,2.657887148,2.657887148,2.657887148,2.657887148,2.657887148,2.657887148,2.657887148,2.657887148,2.657887148,2.657887148,2.657887148,2.657887148
41724,-4.0497,-78.9395,2.676600095,735.7410714,98.33232411,100557,2023.86319,1,2.676600095,2.676600095,2.676600095,2.676600095,2.676600095,2.676600095,2.676600095,2.676600095,2.676600095,2.676600095,2.676600095,2.676600095,2.676600095,2.676600095
46709,0.468577,-53.7867,2.679730784,976.1041667,50.10855368,976736,3807.754204,1,2.679730784,2.679730784,2.679730784,2.679730784,2.679730784,2.679730784,2.679730784,2.679730784,2.679730784,2.679730784,2.679730784,2.679730784,2.679730784,2.679730784
45251,-4.0497,-61.8715,2.689509186,870.547619,107.7386856,976736,3807.754204,1,2.689509186,2.689509186,2.689509186,2.689509186,2.689509186,2.689509186,2.689509186,2.689509186,2.689509186,2.689509186,2.689509186,2.689509186,2.689509186,2.689509186
53222,1.37279,-73.5496,2.70620696,928.625,59.85456635,476933,2463.075323,1,2.70620696,2.70620696,2.70620696,2.70620696,2.70620696,2.70620696,2.70620696,2.70620696,2.70620696,2.70620696,2.70620696,2.70620696,2.70620696,2.70620696
46171,2.27666,-61.8715,2.710036343,964.5,83.41113202,976736,3807.754204,1,2.710036343,2.710036343,2.710036343,2.710036343,2.710036343,2.710036343,2.710036343,2.710036343,2.710036343,2.710036343,2.710036343,2.710036343,2.710036343,2.710036343
52433,-2.24386,-60.0749,2.741679397,905.0595238,107.5814183,976736,3807.754204,1,2.741679397,2.741679397,2.741679397,2.741679397,2.741679397,2.741679397,2.741679397,2.741679397,2.741679397,2.741679397,2.741679397,2.741679397,2.741679397,2.741679397
39956,-0.435754,-54.685,2.757485257,979.0327381,55.05191886,976736,3807.754204,1,2.757485257,2.757485257,2.757485257,2.757485257,2.757485257,2.757485257,2.757485257,2.757485257,2.757485257,2.757485257,2.757485257,2.757485257,2.757485257,2.757485257
47241,-10.3264,-60.0749,2.77117002,841.7559524,81.50363415,976736,3807.754204,1,2.77117002,2.77117002,2.77117002,2.77117002,2.77117002,2.77117002,2.77117002,2.77117002,2.77117002,2.77117002,2.77117002,2.77117002,2.77117002,2.77117002
55125,-4.95121,-79.8378,2.796954467,282.4434524,117.0682161,100557,2023.86319,1,2.796954467,2.796954467,2.796954467,2.796954467,2.796954467,2.796954467,2.796954467,2.796954467,2.796954467,2.796954467,2.796954467,2.796954467,2.796954467,2.796954467
53447,-7.64738,-60.9732,2.850131187,848.8244048,97.225512,976736,3807.754204,1,2.850131187,2.850131187,2.850131187,2.850131187,2.850131187,2.850131187,2.850131187,2.850131187,2.850131187,2.850131187,2.850131187,2.850131187,2.850131187,2.850131187
56015,-6.75027,-69.9564,2.853204164,808.8392857,115.7278975,976736,3807.754204,1,2.853204164,2.853204164,2.853204164,2.853204164,2.853204164,2.853204164,2.853204164,2.853204164,2.853204164,2.853204164,2.853204164,2.853204164,2.853204164,2.853204164
53610,-5.85147,-61.8715,2.868580858,856.7767857,91.40520432,976736,3807.754204,1,2.868580858,2.868580858,2.868580858,2.868580858,2.868580858,2.868580858,2.868580858,2.868580858,2.868580858,2.868580858,2.868580858,2.868580858,2.868580858,2.868580858
55121,-5.85147,-78.9395,2.872291088,429.9196429,80.51160734,16571,2065.427423,1,2.872291088,2.872291088,2.872291088,2.872291088,2.872291088,2.872291088,2.872291088,2.872291088,2.872291088,2.872291088,2.872291088,2.872291088,2.872291088,2.872291088
2000,-5.85147,-58.2783,2.87380592,872.9255952,65.86265399,976736,3807.754204,1,2.87380592,2.87380592,2.87380592,2.87380592,2.87380592,2.87380592,2.87380592,2.87380592,2.87380592,2.87380592,2.87380592,2.87380592,2.87380592,2.87380592
56146,-7.64738,-52.8884,2.873806039,861.8869048,50.35352742,976736,3807.754204,1,2.873806039,2.873806039,2.873806039,2.873806039,2.873806039,2.873806039,2.873806039,2.873806039,2.873806039,2.873806039,2.873806039,2.873806039,2.873806039,2.873806039
42379,-4.95121,-57.38,2.882627534,896.3482143,63.30907137,976736,3807.754204,1,2.882627534,2.882627534,2.882627534,2.882627534,2.882627534,2.882627534,2.882627534,2.882627534,2.882627534,2.882627534,2.882627534,2.882627534,2.882627534,2.882627534
49597,-12.1,-69.0581,2.903436177,844.2053571,206.3835486,16571,2065.427423,1,2.903436177,2.903436177,2.903436177,2.903436177,2.903436177,2.903436177,2.903436177,2.903436177,2.903436177,2.903436177,2.903436177,2.903436177,2.903436177,2.903436177
22927,-3.14718,-78.0412,2.918147409,780.4484127,60.02562582,100557,2023.86319,1,2.918147409,2.918147409,2.918147409,2.918147409,2.918147409,2.918147409,2.918147409,2.918147409,2.918147409,2.918147409,2.918147409,2.918147409,2.918147409,2.918147409
6694,-4.95121,-53.7867,2.931485736,860.7559524,50.20566364,976736,3807.754204,1,2.931485736,2.931485736,2.931485736,2.931485736,2.931485736,2.931485736,2.931485736,2.931485736,2.931485736,2.931485736,2.931485736,2.931485736,2.931485736,2.931485736
55898,4.08244,-69.9564,2.941668377,970.4017857,51.12457063,476933,2463.075323,1,2.941668377,2.941668377,2.941668377,2.941668377,2.941668377,2.941668377,2.941668377,2.941668377,2.941668377,2.941668377,2.941668377,2.941668377,2.941668377,2.941668377
58262,4.08244,-69.0581,2.951324311,976.3839286,50.93105694,476933,2463.075323,1,2.951324311,2.951324311,2.951324311,2.951324311,2.951324311,2.951324311,2.951324311,2.951324311,2.951324311,2.951324311,2.951324311,2.951324311,2.951324311,2.951324311
56455,1.37279,-56.4816,2.955914736,968.6160714,57.23237559,976736,3807.754204,1,2.955914736,2.955914736,2.955914736,2.955914736,2.955914736,2.955914736,2.955914736,2.955914736,2.955914736,2.955914736,2.955914736,2.955914736,2.955914736,2.955914736
43420,3.17995,-63.6682,2.963246504,987.8422619,30.04925736,976736,3807.754204,1,2.963246504,2.963246504,2.963246504,2.963246504,2.963246504,2.963246504,2.963246504,2.963246504,2.963246504,2.963246504,2.963246504,2.963246504,2.963246504,2.963246504
40237,-4.0497,-58.2783,2.980205145,889.0059524,98.06361934,976736,3807.754204,1,2.980205145,2.980205145,2.980205145,2.980205145,2.980205145,2.980205145,2.980205145,2.980205145,2.980205145,2.980205145,2.980205145,2.980205145,2.980205145,2.980205145
42773,-7.64738,-54.685,3.010653946,895.047619,50.63355486,976736,3807.754204,1,3.010653946,3.010653946,3.010653946,3.010653946,3.010653946,3.010653946,3.010653946,3.010653946,3.010653946,3.010653946,3.010653946,3.010653946,3.010653946,3.010653946
50232,-11.2146,-65.4648,3.026573921,849.4375,33.73925216,26397,972.8034761,1,3.026573921,3.026573921,3.026573921,3.026573921,3.026573921,3.026573921,3.026573921,3.026573921,3.026573921,3.026573921,3.026573921,3.026573921,3.026573921,3.026573921
48411,0.468577,-56.4816,3.038023478,999.2738095,48.29886844,976736,3807.754204,1,3.038023478,3.038023478,3.038023478,3.038023478,3.038023478,3.038023478,3.038023478,3.038023478,3.038023478,3.038023478,3.038023478,3.038023478,3.038023478,3.038023478
58033,-4.0497,-59.1766,3.074630201,875.8095238,90.44981173,976736,3807.754204,1,3.074630201,3.074630201,3.074630201,3.074630201,3.074630201,3.074630201,3.074630201,3.074630201,3.074630201,3.074630201,3.074630201,3.074630201,3.074630201,3.074630201
47094,0.468577,-63.6682,3.11328979,969.7529762,70.57906623,976736,3807.754204,1,3.11328979,3.11328979,3.11328979,3.11328979,3.11328979,3.11328979,3.11328979,3.11328979,3.11328979,3.11328979,3.11328979,3.11328979,3.11328979,3.11328979
53574,-12.9825,-53.7867,3.120132222,878.1547619,83.11952116,976736,3807.754204,1,3.120132222,3.120132222,3.120132222,3.120132222,3.120132222,3.120132222,3.120132222,3.120132222,3.120132222,3.120132222,3.120132222,3.120132222,3.120132222,3.120132222
58437,-4.95121,-74.4479,3.137364604,824.2589286,39.44934697,16571,2065.427423,1,3.137364604,3.137364604,3.137364604,3.137364604,3.137364604,3.137364604,3.137364604,3.137364604,3.137364604,3.137364604,3.137364604,3.137364604,3.137364604,3.137364604
54209,1.37279,-54.685,3.187312104,976.2529762,64.15770555,976736,3807.754204,1,3.187312104,3.187312104,3.187312104,3.187312104,3.187312104,3.187312104,3.187312104,3.187312104,3.187312104,3.187312104,3.187312104,3.187312104,3.187312104,3.187312104
48418,-12.1,-67.2614,3.217730383,858.7738095,26.98584258,26397,972.8034761,1,3.217730383,3.217730383,3.217730383,3.217730383,3.217730383,3.217730383,3.217730383,3.217730383,3.217730383,3.217730383,3.217730383,3.217730383,3.217730383,3.217730383
52927,-10.3264,-71.753,3.223931803,829.3630952,41.15937103,16571,2065.427423,1,3.223931803,3.223931803,3.223931803,3.223931803,3.223931803,3.223931803,3.223931803,3.223931803,3.223931803,3.223931803,3.223931803,3.223931803,3.223931803,3.223931803
49441,3.17995,-52.8884,3.246586472,1033.782738,21.82760327,976736,3807.754204,1,3.246586472,3.246586472,3.246586472,3.246586472,3.246586472,3.246586472,3.246586472,3.246586472,3.246586472,3.246586472,3.246586472,3.246586472,3.246586472,3.246586472
53886,-6.75027,-57.38,3.247027498,882.8988095,50.79163945,976736,3807.754204,1,3.247027498,3.247027498,3.247027498,3.247027498,3.247027498,3.247027498,3.247027498,3.247027498,3.247027498,3.247027498,3.247027498,3.247027498,3.247027498,3.247027498
54641,-9.43566,-55.5833,3.27066493,909.8690476,66.51497264,976736,3807.754204,1,3.27066493,3.27066493,3.27066493,3.27066493,3.27066493,3.27066493,3.27066493,3.27066493,3.27066493,3.27066493,3.27066493,3.27066493,3.27066493,3.27066493
53588,-3.14718,-55.5833,3.298034529,910.7996032,76.4521477,976736,3807.754204,1,3.298034529,3.298034529,3.298034529,3.298034529,3.298034529,3.298034529,3.298034529,3.298034529,3.298034529,3.298034529,3.298034529,3.298034529,3.298034529,3.298034529
54950,-4.0497,-73.5496,3.298909093,799.1369048,51.07585526,16571,2065.427423,1,3.298909093,3.298909093,3.298909093,3.298909093,3.298909093,3.298909093,3.298909093,3.298909093,3.298909093,3.298909093,3.298909093,3.298909093,3.298909093,3.298909093
25906,2.27666,-71.753,3.324293832,966.0595238,52.45330193,476933,2463.075323,1,3.324293832,3.324293832,3.324293832,3.324293832,3.324293832,3.324293832,3.324293832,3.324293832,3.324293832,3.324293832,3.324293832,3.324293832,3.324293832,3.324293832
57250,-7.64738,-58.2783,3.325404035,868.8690476,62.83927878,976736,3807.754204,1,3.325404035,3.325404035,3.325404035,3.325404035,3.325404035,3.325404035,3.325404035,3.325404035,3.325404035,3.325404035,3.325404035,3.325404035,3.325404035,3.325404035
47272,-11.2146,-53.7867,3.33863643,907.7619048,83.1130969,976736,3807.754204,1,3.33863643,3.33863643,3.33863643,3.33863643,3.33863643,3.33863643,3.33863643,3.33863643,3.33863643,3.33863643,3.33863643,3.33863643,3.33863643,3.33863643
35396,0.468577,-52.8884,3.345931245,972.9672619,72.62196499,976736,3807.754204,1,3.345931245,3.345931245,3.345931245,3.345931245,3.345931245,3.345931245,3.345931245,3.345931245,3.345931245,3.345931245,3.345931245,3.345931245,3.345931245,3.345931245
56251,1.37279,-71.753,3.361148531,934.6577381,50.84224841,476933,2463.075323,1,3.361148531,3.361148531,3.361148531,3.361148531,3.361148531,3.361148531,3.361148531,3.361148531,3.361148531,3.361148531,3.361148531,3.361148531,3.361148531,3.361148531
45733,4.08244,-67.2614,3.401636971,993.3303571,68.56045336,476933,2463.075323,1,3.401636971,3.401636971,3.401636971,3.401636971,3.401636971,3.401636971,3.401636971,3.401636971,3.401636971,3.401636971,3.401636971,3.401636971,3.401636971,3.401636971
52842,2.27666,-54.685,3.402193887,992.7083333,56.13659041,976736,3807.754204,1,3.402193887,3.402193887,3.402193887,3.402193887,3.402193887,3.402193887,3.402193887,3.402193887,3.402193887,3.402193887,3.402193887,3.402193887,3.402193887,3.402193887
44955,2.27666,-58.2783,3.42944622,929.9345238,29.20513042,2030,964.1759833,1,3.42944622,3.42944622,3.42944622,3.42944622,3.42944622,3.42944622,3.42944622,3.42944622,3.42944622,3.42944622,3.42944622,3.42944622,3.42944622,3.42944622
52315,-4.95121,-52.8884,3.433638385,841.9970238,49.77134439,976736,3807.754204,1,3.433638385,3.433638385,3.433638385,3.433638385,3.433638385,3.433638385,3.433638385,3.433638385,3.433638385,3.433638385,3.433638385,3.433638385,3.433638385,3.433638385
55752,-1.35148,-51.0871,3.434882422,925.4315476,179.7179626,976736,3807.754204,1,3.434882422,3.434882422,3.434882422,3.434882422,3.434882422,3.434882422,3.434882422,3.434882422,3.434882422,3.434882422,3.434882422,3.434882422,3.434882422,3.434882422
45114,-12.9825,-61.8715,3.492591836,873.0208333,47.85256128,26397,972.8034761,1,3.492591836,3.492591836,3.492591836,3.492591836,3.492591836,3.492591836,3.492591836,3.492591836,3.492591836,3.492591836,3.492591836,3.492591836,3.492591836,3.492591836
55243,-6.75027,-56.4816,3.5238335,884.2321429,50.34960261,976736,3807.754204,1,3.5238335,3.5238335,3.5238335,3.5238335,3.5238335,3.5238335,3.5238335,3.5238335,3.5238335,3.5238335,3.5238335,3.5238335,3.5238335,3.5238335
39743,-5.85147,-74.4479,3.539590836,836.8422619,41.20678628,16571,2065.427423,1,3.539590836,3.539590836,3.539590836,3.539590836,3.539590836,3.539590836,3.539590836,3.539590836,3.539590836,3.539590836,3.539590836,3.539590836,3.539590836,3.539590836
54923,-8.54258,-60.9732,3.563519261,838.5535714,77.33095479,976736,3807.754204,1,3.563519261,3.563519261,3.563519261,3.563519261,3.563519261,3.563519261,3.563519261,3.563519261,3.563519261,3.563519261,3.563519261,3.563519261,3.563519261,3.563519261
48501,-2.24386,-77.1429,3.577115352,756.9047619,19.40154295,100557,2023.86319,1,3.577115352,3.577115352,3.577115352,3.577115352,3.577115352,3.577115352,3.577115352,3.577115352,3.577115352,3.577115352,3.577115352,3.577115352,3.577115352,3.577115352
56909,-3.14718,-64.5665,3.589794109,902.0734127,73.15160165,976736,3807.754204,1,3.589794109,3.589794109,3.589794109,3.589794109,3.589794109,3.589794109,3.589794109,3.589794109,3.589794109,3.589794109,3.589794109,3.589794109,3.589794109,3.589794109
57844,-3.14718,-51.0917,3.626469559,863.7242063,62.85024654,976736,3807.754204,1,3.626469559,3.626469559,3.626469559,3.626469559,3.626469559,3.626469559,3.626469559,3.626469559,3.626469559,3.626469559,3.626469559,3.626469559,3.626469559,3.626469559
46081,4.08244,-70.8547,3.639290949,973.7589286,51.24262813,476933,2463.075323,1,3.639290949,3.639290949,3.639290949,3.639290949,3.639290949,3.639290949,3.639290949,3.639290949,3.639290949,3.639290949,3.639290949,3.639290949,3.639290949,3.639290949
57615,3.17995,-61.8715,3.65294317,993.4196429,81.09076472,976736,3807.754204,1,3.65294317,3.65294317,3.65294317,3.65294317,3.65294317,3.65294317,3.65294317,3.65294317,3.65294317,3.65294317,3.65294317,3.65294317,3.65294317,3.65294317
56821,4.08244,-68.1597,3.695363962,990.3809524,73.38328655,476933,2463.075323,1,3.695363962,3.695363962,3.695363962,3.695363962,3.695363962,3.695363962,3.695363962,3.695363962,3.695363962,3.695363962,3.695363962,3.695363962,3.695363962,3.695363962
48761,-3.14718,-60.9732,3.715625803,871.2460317,132.5767476,976736,3807.754204,1,3.715625803,3.715625803,3.715625803,3.715625803,3.715625803,3.715625803,3.715625803,3.715625803,3.715625803,3.715625803,3.715625803,3.715625803,3.715625803,3.715625803
55112,3.17995,-64.5665,3.741335293,1000.708333,29.24076013,976736,3807.754204,1,3.741335293,3.741335293,3.741335293,3.741335293,3.741335293,3.741335293,3.741335293,3.741335293,3.741335293,3.741335293,3.741335293,3.741335293,3.741335293,3.741335293
56994,-2.24386,-78.9395,3.756125102,621.75,4.806663487,100557,2023.86319,1,3.756125102,3.756125102,3.756125102,3.756125102,3.756125102,3.756125102,3.756125102,3.756125102,3.756125102,3.756125102,3.756125102,3.756125102,3.756125102,3.756125102
46329,-2.24386,-78.0412,3.767702132,682.514881,4.963949887,100557,2023.86319,1,3.767702132,3.767702132,3.767702132,3.767702132,3.767702132,3.767702132,3.767702132,3.767702132,3.767702132,3.767702132,3.767702132,3.767702132,3.767702132,3.767702132
47996,-5.85147,-55.5833,3.770159721,900.0327381,48.54642015,976736,3807.754204,1,3.770159721,3.770159721,3.770159721,3.770159721,3.770159721,3.770159721,3.770159721,3.770159721,3.770159721,3.770159721,3.770159721,3.770159721,3.770159721,3.770159721
7699,-8.54258,-57.38,3.786502286,877.4285714,61.07112699,976736,3807.754204,1,3.786502286,3.786502286,3.786502286,3.786502286,3.786502286,3.786502286,3.786502286,3.786502286,3.786502286,3.786502286,3.786502286,3.786502286,3.786502286,3.786502286
57560,4.98391,-69.0581,3.815843413,984.1964286,51.02720386,476933,2463.075323,1,3.815843413,3.815843413,3.815843413,3.815843413,3.815843413,3.815843413,3.815843413,3.815843413,3.815843413,3.815843413,3.815843413,3.815843413,3.815843413,3.815843413
566,-11.2146,-66.3631,3.826839642,833.952381,12.41334152,26397,972.8034761,1,3.826839642,3.826839642,3.826839642,3.826839642,3.826839642,3.826839642,3.826839642,3.826839642,3.826839642,3.826839642,3.826839642,3.826839642,3.826839642,3.826839642
54062,0.468577,-62.7698,3.831741293,940.8154762,75.73323346,976736,3807.754204,1,3.831741293,3.831741293,3.831741293,3.831741293,3.831741293,3.831741293,3.831741293,3.831741293,3.831741293,3.831741293,3.831741293,3.831741293,3.831741293,3.831741293
57257,-4.0497,-60.0749,3.848847267,868.3005952,186.0477782,976736,3807.754204,1,3.848847267,3.848847267,3.848847267,3.848847267,3.848847267,3.848847267,3.848847267,3.848847267,3.848847267,3.848847267,3.848847267,3.848847267,3.848847267,3.848847267
41485,-1.33998,-77.1429,3.853107277,740.952381,8.73539639,100557,2023.86319,1,3.853107277,3.853107277,3.853107277,3.853107277,3.853107277,3.853107277,3.853107277,3.853107277,3.853107277,3.853107277,3.853107277,3.853107277,3.853107277,3.853107277
53364,-4.0497,-57.38,3.856572888,902.797619,76.60523301,976736,3807.754204,1,3.856572888,3.856572888,3.856572888,3.856572888,3.856572888,3.856572888,3.856572888,3.856572888,3.856572888,3.856572888,3.856572888,3.856572888,3.856572888,3.856572888
55907,-6.75027,-69.0581,3.867458734,802.8690476,83.45710322,976736,3807.754204,1,3.867458734,3.867458734,3.867458734,3.867458734,3.867458734,3.867458734,3.867458734,3.867458734,3.867458734,3.867458734,3.867458734,3.867458734,3.867458734,3.867458734
45225,-5.85147,-53.7867,3.881504261,879.2410714,50.45186319,976736,3807.754204,1,3.881504261,3.881504261,3.881504261,3.881504261,3.881504261,3.881504261,3.881504261,3.881504261,3.881504261,3.881504261,3.881504261,3.881504261,3.881504261,3.881504261
2664,-0.437725,-51.12,3.915742356,930.3005952,107.6350896,976736,3807.754204,1,3.915742356,3.915742356,3.915742356,3.915742356,3.915742356,3.915742356,3.915742356,3.915742356,3.915742356,3.915742356,3.915742356,3.915742356,3.915742356,3.915742356
48734,1.37279,-60.0749,3.922782479,922.0565476,110.523166,976736,3807.754204,1,3.922782479,3.922782479,3.922782479,3.922782479,3.922782479,3.922782479,3.922782479,3.922782479,3.922782479,3.922782479,3.922782479,3.922782479,3.922782479,3.922782479
49342,-12.1,-63.6682,3.96885667,864.0416667,53.42505343,26397,972.8034761,1,3.96885667,3.96885667,3.96885667,3.96885667,3.96885667,3.96885667,3.96885667,3.96885667,3.96885667,3.96885667,3.96885667,3.96885667,3.96885667,3.96885667
46421,-11.2146,-63.6682,3.971077377,844.1220238,56.16521581,976736,3807.754204,1,3.971077377,3.971077377,3.971077377,3.971077377,3.971077377,3.971077377,3.971077377,3.971077377,3.971077377,3.971077377,3.971077377,3.971077377,3.971077377,3.971077377
41410,0.468577,-74.4479,3.993814568,865.1755952,49.39297224,476933,2463.075323,1,3.993814568,3.993814568,3.993814568,3.993814568,3.993814568,3.993814568,3.993814568,3.993814568,3.993814568,3.993814568,3.993814568,3.993814568,3.993814568,3.993814568
46002,-13.8618,-62.7698,4.009649652,889.9434524,4.261493221,26397,972.8034761,1,4.009649652,4.009649652,4.009649652,4.009649652,4.009649652,4.009649652,4.009649652,4.009649652,4.009649652,4.009649652,4.009649652,4.009649652,4.009649652,4.009649652
53249,-4.0497,-54.685,4.030170752,872.485119,60.80653035,976736,3807.754204,1,4.030170752,4.030170752,4.030170752,4.030170752,4.030170752,4.030170752,4.030170752,4.030170752,4.030170752,4.030170752,4.030170752,4.030170752,4.030170752,4.030170752
54810,0.468577,-61.8715,4.030792822,933.1964286,80.68773053,976736,3807.754204,1,4.030792822,4.030792822,4.030792822,4.030792822,4.030792822,4.030792822,4.030792822,4.030792822,4.030792822,4.030792822,4.030792822,4.030792822,4.030792822,4.030792822
56491,-4.0497,-56.4816,4.043855528,919.9821429,94.40676705,976736,3807.754204,1,4.043855528,4.043855528,4.043855528,4.043855528,4.043855528,4.043855528,4.043855528,4.043855528,4.043855528,4.043855528,4.043855528,4.043855528,4.043855528,4.043855528
42727,-12.9825,-62.7698,4.060308728,876.0267857,21.67823511,26397,972.8034761,1,4.060308728,4.060308728,4.060308728,4.060308728,4.060308728,4.060308728,4.060308728,4.060308728,4.060308728,4.060308728,4.060308728,4.060308728,4.060308728,4.060308728
