Fishnet_ID,AET_mean,PT_mean,SM_mean,Growing_Mean,GDP_Mean
17978,NA,NA,NA,NA,NA
17979,NA,NA,NA,NA,NA
17980,NA,NA,NA,5.363636364,NA
17981,NA,NA,NA,NA,NA
17982,NA,NA,NA,NA,NA
17983,NA,NA,NA,6,NA
17984,NA,NA,NA,NA,NA
17985,NA,NA,NA,NA,NA
17986,NA,NA,NA,NA,NA
17987,NA,NA,NA,NA,NA
17988,273.5,31.60604056,267.1016255,NA,990.46342490000
17989,NA,NA,NA,NA,NA
17990,NA,NA,NA,NA,NA
17991,365.4375,41.28869048,382.225332,NA,2161.11322900000
17992,NA,NA,NA,NA,NA
17993,NA,NA,NA,NA,NA
17994,NA,NA,NA,NA,NA
17995,NA,NA,NA,NA,NA
17996,NA,NA,NA,NA,NA
17997,NA,NA,NA,NA,NA
17998,NA,NA,NA,NA,NA
17999,NA,NA,NA,NA,NA
18000,NA,NA,NA,NA,NA
18001,NA,NA,NA,NA,NA
18002,NA,NA,NA,NA,NA
18003,NA,NA,NA,NA,NA
18004,NA,NA,NA,NA,NA
18005,NA,NA,NA,NA,NA
18006,NA,NA,NA,NA,NA
18007,NA,NA,NA,NA,NA
18008,NA,NA,NA,NA,NA
18009,NA,NA,NA,NA,NA
18010,NA,NA,NA,NA,NA
18011,NA,NA,NA,NA,NA
18012,NA,NA,NA,NA,NA
18013,NA,NA,NA,NA,NA
18014,NA,NA,NA,NA,NA
18015,NA,NA,NA,NA,NA
18016,NA,NA,NA,NA,NA
18017,NA,NA,NA,NA,NA
18018,NA,NA,NA,NA,NA
18019,NA,NA,NA,NA,NA
18020,NA,NA,NA,NA,NA
18021,NA,NA,NA,NA,NA
18022,NA,NA,NA,NA,NA
18023,NA,NA,NA,NA,NA
18024,NA,NA,NA,NA,NA
18025,NA,NA,NA,NA,NA
18026,NA,NA,NA,NA,NA
18027,NA,NA,NA,NA,NA
18028,NA,NA,NA,NA,NA
18029,NA,NA,NA,NA,NA
18030,NA,NA,NA,NA,NA
18031,NA,NA,NA,NA,NA
18032,NA,NA,NA,NA,NA
18033,NA,NA,NA,1.848484848,NA
18034,NA,NA,NA,10,NA
18035,NA,NA,NA,3.428571429,NA
18036,NA,NA,NA,NA,NA
18037,NA,NA,NA,NA,NA
18038,NA,NA,NA,NA,NA
18039,NA,NA,NA,NA,NA
18040,NA,NA,NA,NA,NA
18041,NA,NA,NA,NA,NA
18042,NA,NA,NA,NA,NA
18043,NA,NA,NA,NA,NA
18044,NA,NA,NA,NA,NA
18045,472.5863095,50.79850088,107.1998265,NA,35687.73944000000
18046,830.8958333,87.30790043,865.6597105,NA,NA
18047,NA,NA,NA,NA,2161.11322900000
18048,NA,NA,NA,NA,NA
18049,NA,NA,NA,NA,NA
18050,NA,NA,NA,NA,NA
18051,NA,NA,NA,NA,NA
18052,NA,NA,NA,NA,NA
18053,NA,NA,NA,NA,NA
18054,NA,NA,NA,NA,NA
18055,NA,NA,NA,NA,NA
18056,NA,NA,NA,NA,NA
18057,NA,NA,NA,NA,NA
18058,6.327380952,56.64781746,500,NA,NA
18059,NA,NA,NA,NA,NA
18060,NA,NA,NA,NA,NA
18061,NA,NA,NA,1,NA
18062,NA,NA,NA,NA,NA
18063,NA,NA,NA,1,NA
18064,NA,NA,NA,NA,NA
18065,NA,NA,NA,NA,NA
18066,NA,NA,NA,NA,NA
18067,NA,NA,NA,NA,NA
18068,NA,NA,NA,NA,NA
18069,NA,NA,NA,NA,NA
18070,NA,NA,NA,NA,NA
18071,6.589285714,55.70833333,500,0,NA
18072,NA,NA,NA,NA,NA
18073,NA,NA,NA,NA,NA
18074,NA,NA,NA,68.10344828,NA
18075,NA,NA,NA,NA,NA
18076,NA,NA,NA,NA,NA
18077,213.1607143,20.46869489,1.655929487,NA,6614.06179200000
18078,NA,NA,NA,NA,NA
18079,30.66369048,3.285119048,0,NA,1742.14630200000
18080,NA,NA,NA,8.165289256,NA
18081,NA,NA,NA,NA,NA
18082,NA,NA,NA,NA,NA
18083,NA,NA,NA,NA,NA
18084,NA,NA,NA,NA,NA
18085,NA,NA,NA,15.90909091,NA
18086,NA,NA,NA,NA,NA
18087,NA,NA,NA,NA,NA
18088,NA,NA,NA,NA,NA
18089,NA,NA,NA,NA,NA
18090,NA,NA,NA,NA,NA
18091,NA,NA,NA,NA,NA
18092,NA,NA,NA,NA,NA
18093,NA,NA,NA,NA,NA
18094,NA,NA,NA,NA,NA
18095,NA,NA,NA,NA,NA
18096,NA,NA,NA,NA,NA
18097,653.4464286,81.05911045,1215.461098,NA,183.96738470000
18098,NA,NA,NA,4.545454545,NA
18099,NA,NA,NA,NA,NA
18100,NA,NA,NA,NA,NA
18101,NA,NA,NA,NA,NA
18102,805.3412698,241.6525298,365.741843,NA,2065.42742300000
18103,NA,NA,NA,NA,NA
18104,NA,NA,NA,NA,NA
18105,NA,NA,NA,NA,NA
18106,NA,NA,NA,NA,NA
18107,NA,NA,NA,NA,NA
18108,NA,NA,NA,NA,NA
18109,NA,NA,NA,NA,NA
18110,NA,NA,NA,NA,NA
18111,NA,NA,NA,NA,NA
18112,NA,NA,NA,NA,NA
18113,NA,NA,NA,NA,NA
18114,NA,NA,NA,NA,NA
18115,NA,NA,NA,NA,NA
18116,418.6071429,52.31416203,271.3335296,NA,2161.11322900000
18117,NA,NA,NA,NA,NA
18118,NA,NA,NA,NA,NA
18119,NA,NA,NA,NA,NA
18120,NA,NA,NA,NA,NA
18121,NA,NA,NA,NA,NA
18122,NA,NA,NA,NA,NA
18123,NA,NA,NA,NA,NA
18124,NA,NA,NA,NA,NA
18125,NA,NA,NA,NA,NA
18126,NA,NA,NA,NA,NA
18127,NA,NA,NA,NA,NA
18128,NA,NA,NA,NA,NA
18129,NA,NA,NA,NA,NA
18130,NA,NA,NA,NA,NA
18131,NA,NA,NA,NA,NA
18132,NA,NA,NA,3.939393939,NA
18133,NA,NA,NA,1,NA
18134,NA,NA,NA,NA,NA
18135,NA,NA,NA,NA,NA
18136,NA,NA,NA,NA,NA
18137,NA,NA,NA,NA,NA
18138,NA,NA,NA,NA,NA
18139,NA,NA,NA,NA,NA
18140,NA,NA,NA,NA,NA
18141,NA,NA,NA,NA,NA
18142,NA,NA,NA,NA,NA
18143,NA,NA,NA,NA,NA
18144,NA,NA,NA,NA,NA
18145,NA,NA,NA,NA,NA
18146,NA,NA,NA,NA,NA
18147,NA,NA,NA,NA,NA
18148,NA,NA,NA,NA,NA
18149,NA,NA,NA,NA,NA
18150,NA,NA,NA,NA,NA
18151,NA,NA,NA,NA,NA
18152,NA,NA,NA,NA,NA
18153,NA,NA,NA,NA,NA
18154,95.77380952,9.636904762,3.966416814,NA,5692.32040700000
18155,NA,NA,NA,NA,20886.40251000000
18156,NA,NA,NA,NA,NA
18157,NA,NA,NA,NA,NA
18158,NA,NA,NA,NA,NA
18159,NA,NA,NA,NA,NA
18160,NA,NA,NA,NA,NA
18161,NA,NA,NA,NA,NA
18162,NA,NA,NA,NA,NA
18163,NA,NA,NA,NA,NA
18164,3.80952381,NA,NA,NA,NA
18165,NA,NA,NA,NA,NA
18166,NA,NA,NA,NA,NA
18167,NA,NA,NA,NA,NA
18168,NA,NA,NA,NA,NA
18169,NA,NA,NA,5.681818182,NA
18170,NA,NA,NA,NA,NA
18171,NA,NA,NA,NA,NA
18172,NA,NA,NA,NA,NA
18173,NA,NA,NA,NA,NA
18174,NA,NA,NA,NA,NA
18175,NA,NA,NA,NA,NA
18176,NA,NA,NA,NA,NA
18177,NA,NA,NA,74.21212121,NA
18178,NA,NA,NA,NA,NA
18179,NA,NA,NA,NA,NA
18180,NA,NA,NA,NA,NA
18181,NA,NA,NA,NA,NA
18182,NA,NA,NA,NA,NA
18183,NA,NA,NA,NA,NA
18184,NA,NA,NA,NA,NA
18185,NA,NA,NA,NA,NA
18186,NA,NA,NA,NA,NA
18187,NA,NA,NA,NA,NA
18188,NA,NA,NA,NA,NA
18189,NA,NA,NA,NA,NA
18190,NA,NA,NA,NA,NA
18191,NA,NA,NA,NA,NA
18192,NA,NA,NA,NA,NA
18193,NA,NA,NA,NA,NA
18194,NA,NA,NA,NA,NA
18195,NA,NA,NA,NA,NA
18196,475.077381,46.4375,26.73717949,NA,21431.45990000000
18197,NA,NA,NA,NA,NA
18198,NA,NA,NA,NA,NA
18199,NA,NA,NA,NA,NA
18200,NA,NA,NA,NA,NA
18201,NA,NA,NA,NA,NA
18202,NA,NA,NA,NA,NA
18203,NA,NA,NA,NA,NA
18204,NA,NA,NA,NA,NA
18205,NA,NA,NA,NA,NA
18206,NA,NA,NA,NA,NA
18207,NA,NA,NA,NA,NA
18208,NA,NA,NA,NA,NA
18209,NA,NA,NA,NA,NA
18210,NA,NA,NA,NA,NA
18211,NA,NA,NA,NA,NA
18212,NA,NA,NA,NA,NA
18213,NA,NA,NA,NA,NA
18214,270.7321429,32.94642857,454.3656463,NA,23616.90580000000
18215,NA,NA,NA,NA,NA
18216,NA,NA,NA,NA,NA
18217,NA,NA,NA,NA,NA
18218,NA,NA,NA,NA,NA
18219,NA,NA,NA,NA,NA
18220,NA,NA,NA,NA,NA
18221,NA,NA,NA,5.272727273,NA
18222,NA,NA,NA,NA,NA
18223,NA,NA,NA,NA,NA
18224,NA,NA,NA,NA,NA
18225,NA,NA,NA,NA,NA
18226,NA,NA,NA,NA,NA
18227,NA,NA,NA,NA,NA
18228,NA,NA,NA,NA,NA
18229,NA,NA,NA,NA,NA
18230,NA,NA,NA,NA,NA
18231,NA,NA,NA,NA,NA
18232,NA,NA,NA,NA,NA
18233,NA,NA,NA,NA,NA
18234,NA,NA,NA,39.5,NA
18235,NA,NA,NA,NA,NA
18236,NA,NA,NA,NA,NA
18237,NA,NA,NA,NA,NA
18238,NA,NA,NA,NA,NA
18239,NA,NA,NA,NA,NA
18240,NA,NA,NA,NA,NA
18241,NA,NA,NA,NA,NA
18242,NA,NA,NA,NA,NA
18243,NA,NA,NA,NA,NA
18244,NA,NA,NA,NA,NA
18245,NA,NA,NA,NA,NA
18246,NA,NA,NA,NA,NA
18247,NA,NA,NA,NA,NA
18248,NA,NA,NA,NA,NA
18249,NA,NA,NA,NA,NA
18250,NA,NA,NA,NA,NA
18251,NA,NA,NA,NA,NA
18252,NA,NA,NA,NA,NA
18253,NA,NA,NA,NA,NA
18254,190.5357143,22.95910494,54.49907894,NA,NA
18255,NA,NA,NA,NA,NA
18256,NA,NA,NA,NA,NA
18257,NA,NA,NA,NA,NA
18258,NA,NA,NA,NA,NA
18259,NA,NA,NA,NA,NA
18260,NA,NA,NA,NA,NA
18261,NA,NA,NA,NA,NA
18262,NA,NA,NA,NA,NA
18263,NA,NA,NA,NA,NA
18264,NA,NA,NA,NA,NA
18265,NA,NA,NA,1,NA
18266,NA,NA,NA,NA,NA
18267,NA,NA,NA,NA,NA
18268,NA,NA,NA,NA,NA
18269,NA,NA,NA,NA,NA
18270,NA,NA,NA,NA,NA
18271,NA,NA,NA,NA,NA
18272,NA,NA,NA,NA,NA
18273,NA,NA,NA,NA,NA
18274,NA,NA,NA,9.628099174,NA
18275,NA,NA,NA,NA,NA
18276,NA,NA,NA,NA,NA
18277,82.86904762,NA,NA,NA,NA
18278,NA,NA,NA,NA,NA
18279,3.345238095,NA,NA,NA,NA
18280,NA,NA,NA,NA,NA
18281,NA,NA,NA,NA,NA
18282,NA,NA,NA,NA,NA
18283,NA,NA,NA,NA,NA
18284,NA,NA,NA,NA,NA
18285,NA,NA,NA,NA,NA
18286,3.303571429,52.18452381,500,NA,NA
18287,NA,NA,NA,NA,NA
18288,NA,NA,NA,NA,NA
18289,NA,NA,NA,NA,NA
18290,NA,NA,NA,NA,NA
18291,NA,NA,NA,NA,NA
18292,NA,NA,NA,NA,NA
18293,NA,NA,NA,NA,NA
18294,NA,NA,NA,NA,NA
18295,NA,NA,NA,NA,NA
18296,NA,NA,NA,NA,NA
18297,NA,NA,NA,0,NA
18298,NA,NA,NA,0,NA
18299,NA,NA,NA,0,NA
18300,NA,NA,NA,0,NA
18301,NA,NA,NA,0,NA
18302,NA,NA,NA,0,NA
18303,8.467261905,0.817640693,0,0,387.78015450000
18304,NA,NA,NA,0,NA
18305,NA,NA,NA,0,NA
18306,NA,NA,NA,0,NA
18307,NA,NA,NA,0,NA
18308,NA,NA,NA,0,NA
18309,NA,NA,NA,0,NA
18310,NA,NA,NA,0,NA
18311,NA,NA,NA,0,NA
18312,NA,NA,NA,0,NA
18313,675.2946429,78.46130952,1110.003328,0,387.14505080000
18314,NA,NA,NA,0,NA
18315,NA,NA,NA,0,NA
18316,NA,NA,NA,0,NA
18317,NA,NA,NA,0,NA
18318,NA,NA,NA,0,NA
18319,NA,NA,NA,0,NA
18320,NA,NA,NA,0,NA
18321,NA,NA,NA,0,NA
18322,NA,NA,NA,0,NA
18323,NA,NA,NA,0,NA
18324,NA,NA,NA,0,NA
18325,NA,NA,NA,0,NA
18326,NA,NA,NA,0,NA
18327,NA,NA,NA,0,NA
18328,NA,NA,NA,0,NA
18329,NA,NA,NA,0,NA
18330,NA,NA,NA,0,NA
18331,NA,NA,NA,0,NA
18332,NA,NA,NA,0,NA
18333,NA,NA,NA,0,NA
18334,NA,NA,NA,0,NA
18335,NA,NA,NA,0,NA
18336,NA,NA,NA,0,NA
18337,NA,NA,NA,0,NA
18338,NA,NA,NA,NA,NA
18339,NA,NA,NA,NA,NA
18340,NA,NA,NA,NA,NA
18341,NA,NA,NA,NA,NA
18342,NA,NA,NA,NA,NA
18343,3.601190476,14.15079365,500,NA,NA
18344,NA,NA,NA,NA,NA
18345,NA,NA,NA,NA,NA
18346,NA,NA,NA,NA,NA
18347,NA,NA,NA,NA,NA
18348,NA,NA,NA,NA,NA
18349,NA,NA,NA,NA,NA
18350,NA,NA,NA,NA,NA
18351,NA,NA,NA,NA,NA
18352,NA,NA,NA,NA,NA
18353,NA,NA,NA,NA,NA
18354,NA,NA,NA,NA,NA
18355,NA,NA,NA,NA,NA
18356,81.50595238,8.68962585,3.803418803,1,520.56892190000
18357,NA,NA,NA,NA,NA
18358,NA,NA,NA,NA,NA
18359,NA,NA,NA,NA,NA
18360,NA,NA,NA,NA,NA
18361,NA,NA,NA,NA,NA
18362,NA,NA,NA,NA,NA
18363,NA,NA,NA,NA,NA
18364,NA,NA,NA,NA,NA
18365,NA,NA,NA,NA,NA
18366,NA,NA,NA,NA,NA
18367,NA,NA,NA,NA,NA
18368,NA,NA,NA,NA,NA
18369,NA,NA,NA,NA,NA
18370,NA,NA,NA,NA,NA
18371,NA,NA,NA,NA,NA
18372,NA,NA,NA,NA,NA
18373,NA,NA,NA,NA,NA
18374,NA,NA,NA,NA,NA
18375,NA,NA,NA,NA,NA
18376,NA,NA,NA,NA,NA
18377,NA,NA,NA,NA,NA
18378,NA,NA,NA,NA,NA
18379,NA,NA,NA,NA,NA
18380,NA,NA,NA,NA,NA
18381,NA,NA,NA,NA,NA
18382,NA,NA,NA,NA,NA
18383,NA,NA,NA,NA,NA
18384,NA,NA,NA,4.909090909,NA
18385,813.5684524,88.73435655,1111.022207,NA,21431.45990000000
18386,NA,NA,NA,0.75,NA
18387,75.0952381,9.496031746,11.85302763,NA,7861.74980500000
18388,NA,NA,NA,NA,NA
18389,6.589285714,59.10515873,500,NA,NA
18390,NA,NA,NA,9.082644628,NA
18391,932.7896825,152.1115385,2168.604536,0,2000.46542200000
18392,NA,NA,NA,NA,NA
18393,NA,NA,NA,NA,NA
18394,NA,NA,NA,26.33333333,NA
18395,NA,NA,NA,NA,NA
18396,NA,NA,NA,NA,NA
18397,NA,NA,NA,NA,NA
18398,NA,NA,NA,NA,NA
18399,NA,NA,NA,NA,NA
18400,NA,NA,NA,NA,NA
18401,NA,NA,NA,NA,NA
18402,NA,NA,NA,NA,NA
18403,NA,NA,NA,NA,NA
18404,NA,NA,NA,NA,NA
18405,NA,NA,NA,NA,NA
18406,NA,NA,NA,0,NA
18407,NA,NA,NA,NA,NA
18408,NA,NA,NA,NA,NA
18409,NA,NA,NA,NA,NA
18410,NA,NA,NA,NA,NA
18411,NA,NA,NA,NA,NA
18412,NA,NA,NA,NA,NA
18413,NA,NA,NA,NA,NA
18414,NA,NA,NA,NA,NA
18415,NA,NA,NA,NA,NA
18416,NA,NA,NA,NA,NA
18417,NA,NA,NA,NA,NA
18418,NA,NA,NA,NA,NA
18419,NA,NA,NA,NA,NA
18420,NA,NA,NA,NA,NA
18421,NA,NA,NA,NA,NA
18422,NA,NA,NA,NA,23616.90580000000
18423,NA,NA,NA,NA,NA
18424,NA,NA,NA,NA,NA
18425,NA,NA,NA,NA,NA
18426,NA,NA,NA,NA,NA
18427,NA,NA,NA,NA,NA
18428,NA,NA,NA,NA,NA
18429,NA,NA,NA,NA,NA
18430,NA,NA,NA,NA,NA
18431,NA,NA,NA,NA,NA
18432,NA,NA,NA,NA,NA
18433,NA,NA,NA,NA,NA
18434,NA,NA,NA,6.909090909,NA
18435,NA,NA,NA,NA,NA
18436,NA,NA,NA,NA,NA
18437,NA,NA,NA,NA,NA
18438,NA,NA,NA,NA,NA
18439,NA,NA,NA,NA,NA
18440,NA,NA,NA,NA,NA
18441,NA,NA,NA,NA,NA
18442,NA,NA,NA,NA,NA
18443,0,NA,NA,NA,NA
18444,NA,NA,NA,NA,NA
18445,NA,NA,NA,NA,NA
18446,443.4613095,43.77281746,171.9176705,NA,3807.75420400000
18447,NA,NA,NA,NA,NA
18448,NA,NA,NA,NA,NA
18449,NA,NA,NA,NA,NA
18450,NA,NA,NA,NA,NA
18451,NA,NA,NA,NA,NA
18452,NA,NA,NA,NA,NA
18453,NA,NA,NA,NA,NA
18454,NA,NA,NA,NA,NA
18455,NA,NA,NA,NA,NA
18456,NA,NA,NA,NA,NA
18457,NA,NA,NA,32.52941176,NA
18458,NA,NA,NA,NA,NA
18459,NA,NA,NA,NA,NA
18460,NA,NA,NA,NA,NA
18461,NA,NA,NA,NA,NA
18462,NA,NA,NA,NA,NA
18463,NA,NA,NA,NA,NA
18464,NA,NA,NA,NA,NA
18465,NA,NA,NA,NA,NA
18466,NA,NA,NA,NA,NA
18467,NA,NA,NA,73.35714286,NA
18468,NA,NA,NA,NA,NA
18469,NA,NA,NA,NA,NA
18470,NA,NA,NA,NA,NA
18471,NA,NA,NA,NA,NA
18472,NA,NA,NA,NA,NA
18473,NA,NA,NA,1,NA
18474,NA,NA,NA,NA,NA
18475,NA,NA,NA,NA,NA
18476,NA,NA,NA,11,NA
18477,NA,NA,NA,NA,NA
18478,NA,NA,NA,69.125,NA
18479,NA,NA,NA,NA,NA
18480,NA,NA,NA,NA,NA
18481,NA,NA,NA,NA,NA
18482,NA,NA,NA,NA,NA
18483,NA,NA,NA,NA,NA
18484,NA,NA,NA,NA,NA
18485,NA,NA,NA,NA,NA
18486,3.601190476,17.89087302,500,NA,NA
18487,NA,NA,NA,NA,NA
18488,NA,NA,NA,NA,NA
18489,33.4672619,3.978075397,0,7.834710744,731.58868030000
18490,NA,NA,NA,NA,NA
18491,NA,NA,NA,NA,NA
18492,NA,NA,NA,NA,NA
18493,NA,NA,NA,NA,16263.81595000000
18494,NA,NA,NA,NA,NA
18495,NA,NA,NA,NA,NA
18496,NA,NA,NA,NA,NA
18497,NA,NA,NA,NA,NA
18498,NA,NA,NA,NA,NA
18499,NA,NA,NA,NA,NA
18500,NA,NA,NA,NA,NA
18501,NA,NA,NA,NA,NA
18502,NA,NA,NA,NA,NA
18503,NA,NA,NA,NA,NA
18504,NA,NA,NA,NA,NA
18505,NA,NA,NA,NA,NA
18506,NA,NA,NA,NA,NA
18507,NA,NA,NA,NA,NA
18508,671.5357143,90.22510823,998.5704937,NA,384.13849600000
18509,NA,NA,NA,NA,NA
18510,NA,NA,NA,NA,NA
18511,NA,NA,NA,NA,NA
18512,NA,NA,NA,NA,NA
18513,NA,NA,NA,71.81818182,NA
18514,NA,NA,NA,NA,NA
18515,NA,NA,NA,NA,NA
18516,NA,NA,NA,NA,NA
18517,NA,NA,NA,NA,NA
18518,NA,NA,NA,NA,NA
18519,NA,NA,NA,NA,NA
18520,NA,NA,NA,NA,NA
18521,NA,NA,NA,NA,NA
18522,NA,NA,NA,NA,NA
18523,NA,NA,NA,NA,NA
18524,NA,NA,NA,NA,NA
18525,NA,NA,NA,NA,NA
18526,NA,NA,NA,NA,NA
18527,NA,NA,NA,NA,NA
18528,NA,NA,NA,NA,NA
18529,NA,NA,NA,NA,NA
18530,NA,NA,NA,NA,NA
18531,NA,NA,NA,NA,NA
18532,NA,NA,NA,NA,NA
18533,NA,NA,NA,NA,NA
18534,NA,NA,NA,NA,NA
18535,NA,NA,NA,0,NA
18536,NA,NA,NA,NA,NA
18537,NA,NA,NA,NA,NA
18538,NA,NA,NA,NA,NA
18539,NA,NA,NA,NA,NA
18540,NA,NA,NA,NA,NA
18541,NA,NA,NA,NA,NA
18542,NA,NA,NA,NA,NA
18543,NA,NA,NA,NA,NA
18544,NA,NA,NA,NA,NA
18545,6.589285714,55.86054422,500,NA,NA
18546,NA,NA,NA,NA,NA
18547,NA,NA,NA,NA,NA
18548,NA,NA,NA,5,NA
18549,NA,NA,NA,NA,NA
18550,NA,NA,NA,NA,NA
18551,NA,NA,NA,NA,NA
18552,NA,NA,NA,NA,NA
18553,NA,NA,NA,NA,NA
18554,NA,NA,NA,NA,NA
18555,NA,NA,NA,NA,NA
18556,NA,NA,NA,NA,NA
18557,NA,NA,NA,NA,NA
18558,NA,NA,NA,1,NA
18559,NA,NA,NA,NA,NA
18560,486.2857143,NA,NA,NA,NA
18561,NA,NA,NA,63.95238095,NA
18562,NA,NA,NA,NA,NA
18563,NA,NA,NA,NA,NA
18564,NA,NA,NA,NA,NA
18565,NA,NA,NA,NA,NA
18566,NA,NA,NA,NA,NA
18567,NA,NA,NA,NA,NA
18568,NA,NA,NA,NA,NA
18569,NA,NA,NA,NA,NA
18570,NA,NA,NA,4.666666667,NA
18571,NA,NA,NA,1,NA
18572,NA,NA,NA,NA,NA
18573,NA,NA,NA,NA,2161.11322900000
18574,NA,NA,NA,NA,NA
18575,NA,NA,NA,NA,NA
18576,NA,NA,NA,NA,NA
18577,NA,NA,NA,NA,NA
18578,NA,NA,NA,NA,NA
18579,NA,NA,NA,NA,NA
18580,NA,NA,NA,NA,NA
18581,NA,NA,NA,NA,NA
18582,NA,NA,NA,NA,NA
18583,NA,NA,NA,NA,NA
18584,258.3839286,26.18381519,12.92517776,NA,6448.15028100000
18585,NA,NA,NA,NA,NA
18586,NA,NA,NA,NA,NA
18587,NA,NA,NA,NA,NA
18588,NA,NA,NA,NA,NA
18589,NA,NA,NA,NA,NA
18590,NA,NA,NA,NA,NA
18591,NA,NA,NA,NA,NA
18592,NA,NA,NA,NA,NA
18593,NA,NA,NA,NA,NA
18594,NA,NA,NA,NA,NA
18595,NA,NA,NA,NA,NA
18596,NA,NA,NA,NA,NA
18597,NA,NA,NA,NA,NA
18598,110.6607143,11.19667659,1.944062882,NA,2351.02955300000
18599,40.19345238,4.650399855,0,NA,509.88233570000
18600,NA,NA,NA,NA,NA
18601,NA,NA,NA,NA,NA
18602,NA,NA,NA,NA,NA
18603,NA,NA,NA,NA,NA
18604,NA,NA,NA,0,NA
18605,NA,NA,NA,NA,NA
18606,NA,NA,NA,NA,NA
18607,NA,NA,NA,NA,NA
18608,NA,NA,NA,NA,NA
18609,NA,NA,NA,NA,NA
18610,NA,NA,NA,NA,NA
18611,NA,NA,NA,NA,NA
18612,NA,NA,NA,NA,NA
18613,NA,NA,NA,NA,NA
18614,NA,NA,NA,NA,NA
18615,NA,NA,NA,NA,NA
18616,NA,NA,NA,NA,NA
18617,NA,NA,NA,NA,NA
18618,NA,NA,NA,NA,NA
18619,NA,NA,NA,NA,NA
18620,NA,NA,NA,NA,NA
18621,NA,NA,NA,NA,NA
18622,NA,NA,NA,NA,NA
18623,NA,NA,NA,NA,NA
18624,NA,NA,NA,NA,NA
18625,NA,NA,NA,NA,NA
18626,NA,NA,NA,NA,NA
18627,NA,NA,NA,NA,NA
18628,NA,NA,NA,NA,NA
18629,NA,NA,NA,NA,NA
18630,NA,NA,NA,4.606060606,NA
18631,NA,NA,NA,NA,NA
18632,NA,NA,NA,NA,NA
18633,NA,NA,NA,NA,NA
18634,NA,NA,NA,NA,NA
18635,NA,NA,NA,NA,NA
18636,NA,NA,NA,NA,NA
18637,NA,NA,NA,NA,23616.90580000000
18638,NA,NA,NA,NA,NA
18639,NA,NA,NA,NA,NA
18640,NA,NA,NA,6.290909091,NA
18641,NA,NA,NA,NA,NA
18642,NA,NA,NA,NA,NA
18643,NA,NA,NA,0,NA
18644,NA,NA,NA,1,NA
18645,NA,NA,NA,NA,NA
18646,NA,NA,NA,NA,NA
18647,NA,NA,NA,NA,NA
18648,NA,NA,NA,NA,NA
18649,NA,NA,NA,NA,NA
18650,NA,NA,NA,NA,NA
18651,NA,NA,NA,NA,NA
18652,NA,NA,NA,NA,NA
18653,NA,NA,NA,2.428571429,NA
18654,NA,NA,NA,NA,NA
18655,NA,NA,NA,NA,NA
18656,NA,NA,NA,NA,NA
18657,NA,NA,NA,NA,NA
18658,NA,NA,NA,NA,NA
18659,NA,NA,NA,NA,NA
18660,22.94047619,78.05952381,500,NA,NA
18661,NA,NA,NA,NA,NA
18662,NA,NA,NA,NA,NA
18663,175.0029762,17.47743056,1.341269841,NA,21431.45990000000
18664,NA,NA,NA,NA,NA
18665,NA,NA,NA,NA,NA
18666,NA,NA,NA,NA,NA
18667,NA,NA,NA,NA,NA
18668,NA,NA,NA,NA,NA
18669,NA,NA,NA,4.363636364,NA
18670,NA,NA,NA,NA,NA
18671,NA,NA,NA,9.372093023,NA
18672,NA,NA,NA,NA,NA
18673,NA,NA,NA,NA,NA
18674,NA,NA,NA,NA,NA
18675,392.6964286,54.06696429,769.2042125,NA,26547.85055000000
18676,NA,NA,NA,NA,NA
18677,NA,NA,NA,NA,NA
18678,353.6607143,NA,NA,NA,NA
18679,248.3333333,26.69940476,94.47234941,NA,990.46342490000
18680,NA,NA,NA,NA,NA
18681,NA,NA,NA,NA,NA
18682,NA,NA,NA,13.83838384,NA
18683,NA,NA,NA,NA,NA
18684,NA,NA,NA,NA,NA
18685,NA,NA,NA,NA,NA
18686,NA,NA,NA,NA,NA
18687,82.86904762,33.51190476,500,NA,NA
18688,91.76785714,9.921957672,50.37672584,NA,1498.63825100000
18689,NA,NA,NA,NA,NA
18690,NA,NA,NA,7.454545455,NA
18691,NA,NA,NA,NA,NA
18692,NA,NA,NA,NA,NA
18693,NA,NA,NA,NA,NA
18694,NA,NA,NA,NA,NA
18695,NA,NA,NA,NA,NA
18696,NA,NA,NA,NA,NA
18697,NA,NA,NA,NA,NA
18698,NA,NA,NA,NA,NA
18699,NA,NA,NA,NA,NA
18700,NA,NA,NA,NA,NA
18701,NA,NA,NA,NA,NA
18702,NA,NA,NA,0.982758621,NA
18703,NA,NA,NA,NA,NA
18704,NA,NA,NA,NA,NA
18705,336.2886905,44.6109127,317.8291292,NA,454.77029800000
18706,NA,NA,NA,NA,NA
18707,903.9166667,99.16269841,923.9940476,NA,2711.39031800000
18708,NA,NA,NA,NA,NA
18709,NA,NA,NA,NA,NA
18710,NA,NA,NA,NA,NA
18711,NA,NA,NA,NA,NA
18712,NA,NA,NA,NA,NA
18713,NA,NA,NA,NA,NA
18714,NA,NA,NA,NA,NA
18715,NA,NA,NA,NA,NA
18716,NA,NA,NA,NA,NA
18717,NA,NA,NA,NA,NA
18718,NA,NA,NA,NA,NA
18719,NA,NA,NA,NA,NA
18720,NA,NA,NA,NA,NA
18721,826.7559524,96.20287698,267.9402473,NA,6448.15028100000
18722,NA,NA,NA,NA,NA
18723,NA,NA,NA,NA,NA
