OBJECTID,COUNTRY,Fishnet_ID,OBJECTID_1,Fishnet__1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
41763,Tanzania,41762,1113,41762,109,0.75694444444,1.90845012665,6.30460929871,4.39615917206,3.00134786553,1.73406078506,327.14691734300
41788,United States,41787,1114,41787,70,0.48611111111,0.62134957314,2.54083061218,1.91948103905,0.85647464820,0.61237547139,59.95322537420
41795,Madagascar,41794,1115,41794,31,0.21527777778,1.42038655281,4.00646400452,2.58607745171,2.22664091664,0.85358128186,69.02586841580
41832,Cameroon,41831,1116,41831,8,0.05555555556,1.22065126896,1.22065126896,0.00000000000,1.22065126896,0.00000000000,9.76521015167
41851,Somalia,41850,1117,41850,115,0.79861111111,0.25271946192,0.45822244883,0.20550298691,0.34637380942,0.03289585937,39.83298808340
41860,Madagascar,41859,1118,41859,76,0.52777777778,1.42038655281,4.00646400452,2.58607745171,2.68684731973,1.08887392752,204.20039629900
41888,United States,41887,1119,41887,77,0.53472222222,0.00000000000,1.95129609108,1.95129609108,0.45793772673,0.51221086765,35.26120495800
41906,Kazakhstan,41905,1120,41905,44,0.30555555556,2.07970714569,2.07970714569,0.00000000000,2.07970714569,0.00000000000,91.50711441040
41912,Brazil,41911,1121,41911,62,0.43055555556,0.00000000000,2.97471642494,2.97471642494,0.91067927499,0.91436744584,56.46211504940
41924,Uganda,41923,1122,41923,104,0.72222222222,0.79016113281,5.13112449646,4.34096336365,1.51098890488,1.04482424853,157.14284610700
41936,Eritrea,41935,1123,41935,89,0.61805555556,0.33346915245,5.03536605835,4.70189690590,0.98421207573,0.91982409944,87.59487473960
41943,South Africa,41942,1124,41942,15,0.10416666667,3.44261741638,3.76510143280,0.32248401642,3.68494606018,0.08479011815,55.27419090270
41951,Mali,41950,1125,41950,110,0.76388888889,0.38446605206,0.72889423370,0.34442818165,0.62524019371,0.11341715584,68.77642130850
41956,Malawi,41955,1126,41955,17,0.11805555556,3.91623616219,5.65543460846,1.73919844627,4.53755677448,0.47514177606,77.13846516610
41957,Yemen,41956,1127,41956,1,0.00694444444,2.20473170280,2.20473170280,0.00000000000,2.20473170280,0.00000000000,2.20473170280
41960,Nigeria,41959,1128,41959,100,0.69444444444,0.24101054668,1.07277703285,0.83176648617,0.68106506586,0.39495765477,68.10650658610
41966,Argentina,41965,1129,41965,76,0.52777777778,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
41967,Australia,41966,1130,41966,52,0.36111111111,0.00000000000,0.90882229805,0.90882229805,0.19227408446,0.28838369430,9.99825239182
41968,Cameroon,41967,1131,41967,90,0.62500000000,0.11860787869,3.60057497025,3.48196709156,1.64315173361,1.01462510611,147.88365602500
41971,France,41970,1132,41970,3,0.02083333333,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
41977,Congo DRC,41976,1133,41976,85,0.59027777778,2.35803079605,4.98273420334,2.62470340729,3.85998575267,0.81378332865,328.09878897700
41992,Côte d'Ivoire,41991,1134,41991,83,0.57638888889,0.60570609570,1.72741377354,1.12170767784,1.25359156907,0.33621675725,104.04810023300
42003,Russian Federation,42002,1135,42002,50,0.34722222222,2.18589901924,2.49970698357,0.31380796433,2.49343082428,0.04393311501,124.67154121400
42005,Congo,42004,1136,42004,28,0.19444444444,1.32211875916,3.34426307678,2.02214431763,2.37267375418,0.75647854012,66.43486511710
42006,Brazil,42005,1137,42005,16,0.11111111111,0.88576066494,2.60514163971,1.71938097477,2.11016098410,0.57124250695,33.76257574560
42009,Australia,42008,1138,42008,40,0.27777777778,0.00000000000,1.78164362907,1.78164362907,0.35632872582,0.71265745163,14.25314903260
42015,Russian Federation,42014,1139,42014,4,0.02777777778,1.69970703125,1.69970703125,0.00000000000,1.69970703125,0.00000000000,6.79882812500
42024,Zimbabwe,42023,1140,42023,101,0.70138888889,3.01832890511,7.02454185486,4.00621294975,5.09597007119,1.52624948920,514.69297719000
42025,Australia,42024,1141,42024,11,0.07638888889,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
42026,Burkina Faso,42025,1142,42025,110,0.76388888889,0.07243138552,0.72963935137,0.65720796585,0.53402596766,0.15558743276,58.74285644290
42034,Mozambique,42033,1143,42033,84,0.58333333333,2.09174036980,3.28043246269,1.18869209290,2.58571142810,0.49702183617,217.19975996000
42036,United States,42035,1144,42035,46,0.31944444444,0.34188699722,2.39236235619,2.05047535896,1.70302239967,0.58837776937,78.33903038500
42052,Brazil,42051,1145,42051,10,0.06944444444,0.00000000000,0.32335889339,0.32335889339,0.03233588934,0.09700766802,0.32335889339
42059,France,42058,1146,42058,22,0.15277777778,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
42064,Australia,42063,1147,42063,65,0.45138888889,0.82965183258,2.32493877411,1.49528694153,0.99019352840,0.24251326258,64.36257934570
42068,Tanzania,42067,1148,42067,39,0.27083333333,1.48665392399,6.26431608200,4.77766215801,4.08273143952,1.83488361630,159.22652614100
42088,Botswana,42087,1149,42087,88,0.61111111111,2.99971842766,3.37489414215,0.37517571449,3.08498563550,0.15722496269,271.47873592400
42118,China,42117,1150,42117,1,0.00694444444,1.33646178246,1.33646178246,0.00000000000,1.33646178246,0.00000000000,1.33646178246
42135,Papua New Guinea,42134,1151,42134,1,0.00694444444,0.85153293610,0.85153293610,0.00000000000,0.85153293610,0.00000000000,0.85153293610
42141,South Africa,42140,1152,42140,49,0.34027777778,1.34589910507,3.62723779678,2.28133869171,2.64810952848,0.81524303991,129.75736689600
42143,India,42142,1153,42142,2,0.01388888889,4.25137138367,4.25137138367,0.00000000000,4.25137138367,0.00000000000,8.50274276733
42155,Congo DRC,42154,1154,42154,107,0.74305555556,1.53999996185,3.20153284073,1.66153287888,1.92961653371,0.70244744814,206.46896910700
42156,Argentina,42155,1155,42155,1,0.00694444444,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
42160,Congo DRC,42159,1156,42159,9,0.06250000000,1.69065117836,3.20153284073,1.51088166237,3.03365710047,0.47482429735,27.30291390420
42172,Belarus,42171,1157,42171,22,0.15277777778,3.14589905739,3.45970702171,0.31380796433,3.41691502658,0.10769082614,75.17213058470
42175,Venezuela,42174,1158,42174,95,0.65972222222,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
42177,Mexico,42176,1159,42176,26,0.18055555556,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
42178,United States,42177,1160,42177,16,0.11111111111,1.96190071106,1.96190071106,0.00000000000,1.96190071106,0.00000000000,31.39041137700
42179,China,42178,1161,42178,89,0.61805555556,3.23428869247,4.56300210953,1.32871341705,4.36892037445,0.46926675304,388.83391332600
42182,Argentina,42181,1162,42181,64,0.44444444444,1.10961198807,1.77824306488,0.66863107681,1.19319087267,0.22112894351,76.36421585080
42183,Poland,42182,1163,42182,25,0.17361111111,2.00589895248,2.49970698357,0.49380803108,2.31307914734,0.18020758892,57.82697868350
42196,Sudan,42195,1164,42195,3,0.02083333333,0.21118763089,0.21118763089,0.00000000000,0.21118763089,0.00000000000,0.63356289268
42199,China,42198,1165,42198,1,0.00694444444,0.85970711708,0.85970711708,0.00000000000,0.85970711708,0.00000000000,0.85970711708
