"","x"
"1",-0.0941643696766188
"2",-0.0782937099393862
"3",-0.0803972678732027
"4",-0.149003943344699
"5",-0.0907432741461229
"6",-0.138384317567674
"7",-0.103987628996062
"8",-0.114887011867304
"9",-0.263466671557225
"10",-0.157557867105194
"11",-0.174433725238601
"12",-0.0311703503770982
"13",-0.216608689185405
"14",-0.127585870528063
"15",-0.101722033188783
"16",-0.0775281136240158
"17",-0.193077080047964
"18",-0.0771464486949941
"19",-0.0284676954710425
"20",-0.257295670700314
"21",-0.0940455149230772
"22",-0.113159546596356
"23",-0.0614585414119009
"24",-0.137359758644843
"25",-0.124689029615063
"26",-0.0449758163962637
"27",-0.0361914170040108
"28",-0.0695526841751944
"29",-0.151257215760123
"30",-0.0480905169510479
"31",-0.141760708617454
"32",-0.192949757328574
"33",-0.0673096334886673
"34",-0.0697351107021383
"35",-0.111284598839983
"36",-0.14838685112377
"37",-0.111779056200407
"38",-0.0889970350073191
"39",-0.161604903719595
"40",-0.0960280336344836
"41",-0.0460702746999133
"42",-0.0791290235184701
"43",-0.0610008740123657
"44",-0.203427136302415
"45",-0.165166114549048
"46",0.00168089599049984
"47",-0.104856654270909
"48",-0.0381821014612347
"49",-0.123156831093641
"50",-0.154481872691642
"51",-0.13004725924748
"52",-0.0512381614987767
"53",-0.0308384673134214
"54",-0.0623833479971622
"55",-0.0720505699787273
"56",-0.174835336045381
"57",-0.0592252074604072
"58",-0.154985875978076
"59",-0.00864488161592689
"60",-0.0465767840477671
"61",-0.0054284615154607
"62",-0.00912008113247037
"63",-0.0399167418590618
"64",-0.279170035045697
"65",-0.0426899460479934
"66",-0.281810295664776
"67",-0.0492812737118607
"68",-0.0189867099983588
"69",-0.0590847450661939
"70",-0.0703051150914105
"71",-0.139027357427477
"72",-0.00647863226219322
"73",-0.103087992722732
"74",-0.0772780402272206
"75",2.69667565105935e-05
"76",-0.206363408600359
"77",-0.248514847621013
"78",-0.0114724867072269
"79",-0.272294000302778
"80",-0.0948580960804868
"81",-0.0591997609434715
"82",-0.11519201925844
"83",-0.0185875685526444
"84",-0.0272034614014788
"85",-0.0612881514491931
"86",-0.0737243982272743
"87",-0.144348192431329
"88",-0.0080043302167789
"89",-0.0949095494687075
"90",-0.0845292741144547
"91",-0.0359780553603083
"92",-0.077447097542758
"93",0.0186686232459647
"94",-0.0237560136771717
"95",-0.151299332407545
"96",-0.0513376690338391
"97",-0.0249777551998295
"98",-0.00997842342920296
"99",-0.0343104116510103
"100",-0.136709977661629
"101",-0.210558512996954
"102",-0.151489729039754
"103",0.0329746196602032
"104",-0.000729580565047461
"105",-0.0299439026060526
"106",-0.241932420535443
"107",0.0226378162727097
"108",-0.00619248862232519
"109",-0.0371117942240416
"110",-0.232019240027531
"111",-0.0293386774195327
"112",0.0196215294696564
"113",-0.00451714850828505
"114",-0.0398676100211659
"115",-0.0171703036324605
"116",-0.0524290177042925
"117",-0.032876957190888
"118",0.0255373154753354
"119",-0.0115500749144323
"120",0.0308223113448882
"121",-0.0478426155745217
"122",-0.106208106278657
"123",-0.122589031097696
"124",0.0288629462789019
"125",-0.074730617474822
"126",-0.0412764831337905
"127",0.00577421938562611
"128",-0.122048549852828
"129",0.021725321976317
"130",-0.117216627192043
"131",-0.0459931093652473
"132",-0.130369199698025
"133",-0.0215002435383962
"134",-0.162763595422122
"135",0.0498237260402755
"136",-0.0872717379582692
"137",-0.118961174807712
"138",0.0284552946652602
"139",-0.149680552602691
"140",0.0311171828215688
"141",-0.207658161926273
"142",-0.0274100815534161
"143",-0.161351279640547
"144",0.00694928636404107
"145",-0.0174927788108131
"146",-0.112956592429303
"147",0.003783273101573
"148",-0.0404257806877424
"149",-0.19362409726772
"150",-0.0326283357765609
"151",-0.207981123939738
"152",0.052012807653087
"153",-0.0511337921041982
"154",0.0433301019175752
"155",-0.285711567248666
"156",0.0475061429388317
"157",-0.0256797837606212
"158",-0.0710297990808148
"159",-0.0551409397032644
"160",0.0371329145396856
"161",0.0692619283598612
"162",-0.0500874024768733
"163",-0.0284852335791798
"164",0.0157220496262456
"165",0.0142195482290032
"166",0.0464557439450539
"167",0.0108541681084851
"168",-0.0712313671003471
"169",-0.220227375344925
"170",-0.0438982502728837
"171",-0.00196180397502554
"172",-0.0260624953633565
"173",-0.00123617209538152
"174",-0.0333246250366003
"175",-0.122867403376137
"176",0.00405525317289906
"177",-0.00513744197790716
"178",-0.148950306517702
"179",-0.169701543370439
"180",0.0622235095760652
"181",0.0205089389378524
"182",-0.0552657141163124
"183",-0.0864630030337759
"184",0.0216897597130613
"185",0.0652875208506971
"186",0.0728883233260151
"187",-0.0217881555882433
"188",0.0519906309363557
"189",-0.037373794715581
"190",-0.103089757268353
"191",-0.170378562070196
"192",-0.0146822551196686
"193",-0.155766875785504
"194",-0.087107872163019
"195",-0.013696837367434
"196",0.0155541945710497
"197",-0.0929827693663137
"198",0.0980576201270164
"199",-0.0198846149102786
"200",0.0745227617879902
"201",0.00809749930277259
"202",-0.112040377294252
"203",0.0674840837334584
"204",-0.115642686202816
"205",0.0137355792948214
"206",-0.0142316590646588
"207",0.106045885578584
"208",-0.0757436312184842
"209",0.051324270374751
"210",-0.134467660717243
"211",-0.0390499010044316
"212",0.0506092609523956
"213",-0.00457078732428384
"214",-0.0411250638672125
"215",-0.00482792770123153
"216",-0.0708697070784318
"217",-0.0815710571208126
"218",0.0592618103368402
"219",0.062175121476995
"220",0.055979655998536
"221",-0.0647960408760023
"222",-0.140774640318564
"223",-0.134013245479682
"224",0.0112610064415879
"225",-0.0662460938621315
"226",0.0265910898790155
"227",0.0567983504987924
"228",0.122101075601667
"229",-0.0466463538325144
"230",-0.0625240035338156
"231",-0.0631502778477863
"232",-0.0120345046967093
"233",0.00930301237116882
"234",-0.0142997522204816
"235",-0.199938683215766
"236",0.0306126068757268
"237",0.0221554805505876
"238",0.0396232503766943
"239",-0.0106044662632153
"240",-0.0195738995037994
"241",-0.131558857243227
"242",0.0354785359095945
"243",-0.035683538505743
"244",0.0144091494135914
"245",0.0170328867403993
"246",0.00354607003566243
"247",-0.111205749209831
"248",-0.0103579767129789
"249",0.0470011153936984
"250",-0.0286013498929288
"251",-0.0996855007014071
"252",0.0209578616003179
"253",0.0485236139028581
"254",0.0562571213749843
"255",-0.00535516972775418
"256",-0.141147379827734
"257",-0.11284278831307
"258",-0.0823314947853367
"259",-0.0163428873197751
"260",-0.131294008751106
"261",0.0422961592685871
"262",-0.0197497492208994
"263",0.00561146469428919
"264",0.0373234255170031
"265",-0.0347127097174504
"266",-0.0445855713151999
"267",-0.199184459044473
"268",6.46616671015066e-05
"269",-0.00337581572007162
"270",-0.0436554582670328
"271",0.102864266532122
"272",-0.0919620711012989
"273",-0.036281797359959
"274",-0.00790768309533096
"275",-0.0577495346261466
"276",-0.139132107451744
"277",0.0169751314651699
"278",0.0206948565027546
"279",0.111341144838261
"280",0.0752449104133038
"281",-0.00360996815860837
"282",0.0292052488948312
"283",-0.0335174002070552
"284",-0.0638531336994552
"285",-0.00970588978791331
"286",0.0272275179183478
"287",-0.0872819638184745
"288",0.0368287455249817
"289",0.0318443454028721
"290",0.0137448206060887
"291",0.0685211954398782
"292",-0.0638996847262816
"293",-0.0001134650104474
"294",-0.055325072695148
"295",0.0303911745146433
"296",-0.00375879553019542
"297",0.142192764278053
"298",-0.102229932934522
"299",0.0648543886763543
"300",-0.0506895315583169
"301",-0.0406390889712455
"302",0.0597034038862589
"303",-0.029321266777234
"304",-0.046522086322429
"305",-0.137923060113054
"306",-0.0820007421651759
"307",0.112442483802196
"308",-0.041917782699049
"309",-0.00836566545269279
"310",-0.125317111180025
"311",-0.0443795599290185
"312",0.096933247557133
"313",0.0323530282902118
"314",-0.0382234902167272
"315",-0.0298773265486201
"316",-0.0998141164410207
"317",-0.0697661719639511
"318",-0.0179137442573083
"319",-0.00337434040396112
"320",0.0569621265392471
"321",0.0533670235958916
"322",0.106498605335966
"323",0.201704631101614
"324",-0.158795655173131
"325",0.0506434600045166
"326",0.0357094224612787
"327",0.0300871791338218
"328",0.0815924408620228
"329",0.134156726278018
"330",-0.00372937664955131
"331",0.000185667039989679
"332",0.0120899003863075
"333",-0.0315285435194597
"334",0.0432639359870518
"335",0.0181076518736691
"336",0.143841795809721
"337",0.0436310871500254
"338",0.0107578676225305
"339",0.0270819472571381
"340",0.187504848704951
"341",0.0276862414588406
"342",-0.0769109349556509
"343",-0.00551915831415561
"344",-0.0347865852218345
"345",-0.0484985261181583
"346",0.0853739636494886
