Fishnet_ID,COUNTRY,mean_barle,NEAR_DIST,Producer
73687,Slovakia,1.865689911,940599.8476,Bottom
59496,Ukraine,3.228641172,940801.9832,Bottom
71537,Austria,3.734840969,940932.8237,Bottom
56560,Kenya,1.230327497,941286.3309,Bottom
60913,Russian Federation,1.603124738,942757.8564,Top
61110,Pakistan,0.964418165,942863.5401,Bottom
54269,Libya,0.036153846,943724.7942,Bottom
62801,Ukraine,2.719499826,944166.3158,Bottom
66221,Ukraine,3.168884133,947027.8627,Bottom
55567,Kazakhstan,0.01125,948994.7571,Bottom
59482,Ukraine,2.787793352,949129.7411,Bottom
49889,Pakistan,0.984641433,949210.5399,Bottom
41640,Ethiopia,0.406572459,950052.6267,Bottom
54047,Tajikistan,1.048148128,950058.9891,Bottom
61075,Russian Federation,1.693958352,950437.4487,Top
45926,Poland,2.607408079,950526.4387,Bottom
46912,Croatia,2.864690483,950997.1273,Bottom
44238,Poland,3.225866055,951635.773,Bottom
70722,Russian Federation,1.593906674,953716.7143,Top
14685,Kazakhstan,0.517500021,954617.427,Bottom
49703,Poland,2.651890706,954656.8688,Bottom
73549,Austria,3.830404898,955608.449,Bottom
48671,India,2.024363334,955764.8094,Bottom
56699,Kazakhstan,0.186704549,958310.2319,Bottom
61499,Ukraine,2.872032764,959041.2624,Bottom
58336,Kyrgyzstan,1.849999964,959440.5095,Bottom
64018,Kazakhstan,0.01125,962233.6211,Bottom
56244,Kazakhstan,0.01,965076.1803,Bottom
68336,Kazakhstan,0.040000002,966290.9001,Bottom
68030,Poland,2.760625595,966547.4663,Bottom
63764,Kazakhstan,1.705208352,967850.9776,Bottom
58161,Ethiopia,1.333298464,968231.6053,Bottom
60391,Russian Federation,1.462611577,969463.765,Top
57498,Libya,0.141,970249.4254,Bottom
62802,Kyrgyzstan,1.678999966,970587.7094,Bottom
67500,Kazakhstan,0.180000007,970719.2815,Bottom
70885,Kazakhstan,1.05818186,972934.2006,Bottom
44426,Ethiopia,0.733071766,973346.2494,Bottom
60691,Kazakhstan,0.168750007,974159.5838,Bottom
47377,Kenya,1.025419691,974658.3181,Bottom
72533,Croatia,3.127394104,974929.564,Bottom
70359,Poland,2.720602689,978036.2659,Bottom
67996,Kazakhstan,1.080000043,978878.6444,Bottom
61545,Kazakhstan,0.900000036,978959.2972,Bottom
63140,Pakistan,0.984641433,979529.1465,Bottom
65789,Kazakhstan,0.01125,979896.3804,Bottom
71593,Austria,2.348780016,980794.8783,Bottom
56478,Ethiopia,0.260795274,981254.1507,Bottom
56602,Ethiopia,0.682754075,982972.1438,Bottom
54140,Czech Republic,2.551733725,984122.0711,Bottom
49440,Austria,3.668919201,984972.8838,Bottom
50709,India,0.994710666,985874.3882,Bottom
65836,Kazakhstan,0.032727274,985914.1384,Bottom
14373,Poland,2.739729515,985942.5589,Bottom
65471,Libya,0.01780303,987721.6795,Bottom
66971,Italy,3.199557304,988651.7896,Bottom
62623,Italy,3.16668374,989457.6673,Bottom
54216,India,1.725591432,989651.9141,Bottom
38739,Russian Federation,1.439748883,989701.0538,Top
57084,Kazakhstan,1.024687517,989862.1413,Bottom
44734,India,1.753644206,990119.006,Bottom
73277,Kazakhstan,0.202500008,990721.0386,Bottom
46598,Russian Federation,1.63324964,990796.3769,Top
61182,Russian Federation,1.730000019,990817.5067,Top
63573,India,1.834211319,991355.2286,Bottom
69105,Italy,3.498311281,991410.0662,Bottom
68086,Czech Republic,2.299643227,992208.8692,Bottom
45477,Croatia,2.402579655,992263.1474,Bottom
34833,Russian Federation,1.439748883,992691.1393,Top
54585,Russian Federation,1.730000019,993773.9589,Top
58188,Austria,3.043625489,994320.09,Bottom
44013,Italy,3.32323509,995412.863,Bottom
65676,Kazakhstan,0.888750035,996385.4858,Bottom
70009,Kyrgyzstan,1.267407428,996388.045,Bottom
64609,India,2.051217251,996693.0658,Bottom
67214,Belarus,2.651593943,996916.323,Bottom
71270,Kazakhstan,1.690370347,996930.9437,Bottom
39749,Belarus,2.431569644,997119.2153,Bottom
61067,Ethiopia,0.079083812,997899.0291,Bottom
75204,Ukraine,2.839013616,998017.3226,Bottom
61530,Libya,0.015666667,998209.9675,Bottom
49340,Ukraine,2.012892192,998899.4013,Bottom
71675,Ukraine,2.323206076,999129.38,Bottom
67117,Russian Federation,1.439748883,999285.9897,Top
36884,Russian Federation,1.865947379,1000006.446,Top
18705,India,1.64859042,1000530.555,Bottom
46071,Belarus,2.451529746,1000923.373,Bottom
58105,Russian Federation,1.730000019,1001254.72,Top
52480,Ukraine,2.581382652,1002946.497,Bottom
48232,Afghanistan,0.096680529,1003540.994,Bottom
48980,Ukraine,3.24349985,1003604.954,Bottom
60368,Afghanistan,0.424221939,1003753.479,Bottom
54238,Libya,0.010681818,1005164.45,Bottom
42229,Pakistan,0.984641433,1005218.032,Bottom
59959,Tajikistan,0.057909093,1005255.542,Bottom
52281,Russian Federation,1.628652312,1005565.298,Top
49180,Italy,3.357506233,1006750.426,Bottom
47627,Pakistan,0.532556302,1006886.95,Bottom
57268,Ukraine,2.719499826,1007460.695,Bottom
24750,Belarus,3.028703898,1009376.139,Bottom
58707,Poland,2.827288254,1009565.407,Bottom
59157,Poland,2.623016996,1009620.587,Bottom
58220,Pakistan,0.944857955,1010024.897,Bottom
51053,Kazakhstan,0.030000001,1010275.615,Bottom
48139,India,1.96831124,1010754.585,Bottom
67471,Kazakhstan,0.140000006,1010849.134,Bottom
50766,Ukraine,2.719499826,1012060.034,Bottom
13490,Tajikistan,0.018383839,1012885.859,Bottom
67281,Russian Federation,1.688809542,1012892.573,Top
60564,Belarus,3.287347615,1013785.545,Bottom
63877,Austria,1.923611186,1013814.625,Bottom
60247,Pakistan,0.984641433,1014402.856,Bottom
58515,Kenya,0.637352953,1015502.585,Bottom
66561,Slovenia,2.40692885,1015683.739,Bottom
4974,Russian Federation,1.603124738,1015728.355,Top
70683,Kazakhstan,1.191590928,1016169.524,Bottom
44719,Kazakhstan,0.01125,1016196.31,Bottom
52231,Ethiopia,0.766596384,1016571.308,Bottom
64526,India,1.865562932,1017411.147,Bottom
60840,Pakistan,0.945581291,1018766.162,Bottom
64717,Belarus,2.609169227,1021253.866,Bottom
60420,India,0.136528107,1022509.858,Bottom
65097,Pakistan,0.975623842,1025414.335,Bottom
67834,Kazakhstan,0.381818197,1025673.966,Bottom
60253,Tajikistan,0.903939369,1026011.061,Bottom
67381,Kazakhstan,1.070000043,1026131.373,Bottom
53156,Kyrgyzstan,1.877592553,1026795.465,Bottom
48373,Kazakhstan,0.236250009,1026877.28,Bottom
45679,Poland,2.89956071,1027662.098,Bottom
63257,Russian Federation,1.730000019,1029063.667,Top
27981,Russian Federation,1.546398658,1030358.083,Top
54957,Czech Republic,4.15095058,1030569.184,Bottom
54236,Kazakhstan,0.01125,1030625.092,Bottom
67510,Libya,0.12474514,1031176.385,Bottom
37616,Ethiopia,0.302679477,1031476.89,Bottom
67139,India,1.379180864,1031827.889,Bottom
66051,Czech Republic,3.12323377,1033099.299,Bottom
69654,Poland,2.542015868,1035419.541,Bottom
10642,Austria,3.950085402,1035533.952,Bottom
32634,Kazakhstan,0.900000036,1036322.799,Bottom
41442,Kenya,2.084880521,1037183.193,Bottom
57429,Kazakhstan,1.287777798,1038017.364,Bottom
47001,Ethiopia,1.181587308,1038510.941,Bottom
63989,Italy,4.066906929,1039542.501,Bottom
72307,Kazakhstan,0.01125,1039939.456,Bottom
57946,India,1.978057922,1041965.197,Bottom
66366,Austria,1.918584252,1042966.358,Bottom
49047,Ethiopia,1.326279571,1043152.077,Bottom
41241,Kyrgyzstan,2.022545398,1044348.891,Bottom
70941,Poland,2.908294802,1044746.196,Bottom
64305,Poland,2.751436234,1045765.13,Bottom
74464,Kazakhstan,0.652500026,1046445.955,Bottom
68484,Kazakhstan,0.049090911,1048860.574,Bottom
74355,Russian Federation,1.440316161,1049248.815,Top
33050,Russian Federation,1.730000019,1049556.467,Top
65907,Austria,1.572768103,1049775.026,Bottom
61245,Ethiopia,0.020515893,1052370.553,Bottom
67075,Russian Federation,1.630346054,1054134.847,Top
61451,Russian Federation,1.730000019,1054153.872,Top
53954,Kazakhstan,0.24000001,1054783.167,Bottom
51151,Croatia,3.90924263,1055698.437,Bottom
46558,Russian Federation,1.451842681,1055894.799,Top
72351,Russian Federation,1.730000019,1056901.114,Top
61558,Pakistan,0.984641433,1059327.12,Bottom
58194,Belarus,2.326729372,1059486.843,Bottom
70437,Belarus,2.138788307,1059674.087,Bottom
70287,Croatia,3.849339649,1060037.461,Bottom
55965,Belarus,2.462215148,1060509.378,Bottom
69743,Kyrgyzstan,2.040925869,1061278.556,Bottom
71019,Russian Federation,1.909454236,1061469.975,Top
67535,Ukraine,2.17401847,1061683.879,Bottom
39082,Russian Federation,1.439748883,1062041.118,Top
72106,Russian Federation,1.909454226,1062499.697,Top
48644,Belarus,2.037728014,1063212.813,Bottom
62227,Russian Federation,1.730000019,1063953.131,Top
56154,Poland,2.696095436,1064912.998,Bottom
73439,Ukraine,2.610979189,1065235.087,Bottom
50731,Italy,3.103185167,1065395.19,Bottom
47555,Belarus,2.910910393,1065708.293,Bottom
57475,Kenya,0.315554331,1066018.129,Bottom
34009,Kazakhstan,0.213750008,1066393.75,Bottom
59479,Kenya,2.097216614,1067618.596,Bottom
56842,Russian Federation,1.781816941,1067672.424,Top
46881,Kyrgyzstan,1.827070672,1067684.577,Bottom
70047,Poland,2.701978351,1067861.579,Bottom
52154,Italy,3.166502598,1069645.199,Bottom
46428,Ukraine,2.658855113,1069992.813,Bottom
57109,Belarus,2.437182983,1071081.742,Bottom
63969,Kazakhstan,0.067500003,1071539.309,Bottom
49002,India,2.068164198,1071749.405,Bottom
39879,Austria,1.220753253,1073587.298,Bottom
48961,Malta,3.340302563,1073597.84,Bottom
71500,Kazakhstan,1.670909112,1074121.098,Bottom
75548,Belarus,2.494737439,1074274.132,Bottom
57856,Russian Federation,1.693958352,1074786.421,Top
63871,Belarus,2.891762907,1075206.857,Bottom
63439,Kazakhstan,0.710000028,1075758.563,Bottom
54709,Czech Republic,3.736197074,1076943.08,Bottom
60050,Russian Federation,1.603124738,1077138.618,Top
62400,India,1.799919981,1078382.84,Bottom
59573,India,1.465458274,1078625.097,Bottom
43709,Austria,4.121069406,1078818.973,Bottom
64752,Italy,3.69185855,1079467.628,Bottom
60326,Kazakhstan,0.282272738,1080110.297,Bottom
69376,Kazakhstan,0.551250022,1080354.118,Bottom
62565,India,1.731779883,1080374.524,Bottom
63810,Italy,3.214856809,1081290.496,Bottom
67886,Kazakhstan,1.080000043,1082129.447,Bottom
69593,Belarus,2.394024161,1082839.391,Bottom
54189,Czech Republic,3.42186846,1083218.624,Bottom
41131,Afghanistan,0.2411643,1083346.562,Bottom
50172,Afghanistan,0.069989478,1083777.468,Bottom
50868,Ethiopia,0.015804677,1083886.097,Bottom
43392,India,1.894125136,1084044.306,Bottom
67224,Tajikistan,0.098583336,1084441.789,Bottom
61798,Pakistan,0.984641433,1085828.829,Bottom
54237,Libya,0.019583333,1087087.683,Bottom
49600,Pakistan,0.42518608,1087669.283,Bottom
54474,Poland,2.816507774,1088283.51,Bottom
68951,Austria,3.840328597,1088307.73,Bottom
60357,India,1.787893757,1089413.056,Bottom
69429,Russian Federation,1.730000019,1089864.691,Top
42468,Russian Federation,1.585290967,1090785.277,Top
62067,India,0.945711479,1091375.09,Bottom
44223,Poland,2.569642069,1092841.185,Bottom
40033,Italy,3.850961855,1094027.511,Bottom
71233,Kazakhstan,0.270000011,1094738.966,Bottom
62024,Kyrgyzstan,2.039191863,1095511.363,Bottom
47446,India,3.239404837,1096369.042,Bottom
63456,Kazakhstan,0.032727274,1097054.826,Bottom
46265,Kazakhstan,0.030000001,1097453.604,Bottom
65193,Kazakhstan,0.01,1097786.932,Bottom
45860,Poland,2.990537536,1097943.492,Bottom
50426,Kazakhstan,0.112500004,1098401.149,Bottom
36597,India,0.990023053,1098424.58,Bottom
56230,Kazakhstan,1.56092592,1099354.336,Bottom
72862,Kazakhstan,0.030000001,1099574.5,Bottom
50421,India,0.978412156,1100179.399,Bottom
58359,Italy,4.410433814,1102106.197,Bottom
48095,Tajikistan,0.650277766,1102358.059,Bottom
63324,Kazakhstan,1.193571465,1102482.381,Bottom
62692,Poland,2.73043216,1105243.95,Bottom
48956,India,2.209311526,1105540.539,Bottom
58955,India,1.011195545,1106064.458,Bottom
46679,Kenya,1.606977662,1106086.184,Bottom
63251,Austria,2.487156837,1106274.022,Bottom
73753,Austria,2.071413875,1106980.642,Bottom
62571,India,0.992180641,1108245.937,Bottom
44487,Russian Federation,1.41888694,1108456.248,Top
15457,Kenya,0.874881206,1108834.394,Bottom
46762,Kazakhstan,0.159545461,1108906.576,Bottom
71922,Russian Federation,1.730000019,1109012.903,Top
58589,Ethiopia,0.023587483,1113090.089,Bottom
55238,Kenya,0.212499996,1114002.712,Bottom
59599,India,3.225304736,1115213.753,Bottom
59095,Libya,0.088528556,1115470.728,Bottom
67668,Russian Federation,1.730000019,1116705.427,Top
61316,Russian Federation,1.730000019,1116722.615,Top
70714,Kazakhstan,0.472500019,1117559.382,Bottom
49445,Kazakhstan,0.01125,1117886.652,Bottom
75115,Russian Federation,1.669531032,1118347.062,Top
63691,Kyrgyzstan,1.949499953,1118738.03,Bottom
46976,Russian Federation,1.730000019,1119286.192,Top
42864,Poland,2.681002509,1120504.57,Bottom
67775,Belarus,2.236411333,1121292.838,Bottom
35936,Belarus,2.136790266,1121466.346,Bottom
53321,Kenya,0.388521535,1121983.642,Bottom
52143,Belarus,2.252890865,1122246.399,Bottom
61643,Russian Federation,1.909454232,1123276.038,Top
53477,Czech Republic,4.027819137,1123389.247,Bottom
61161,Ukraine,0.794473286,1123475.806,Bottom
72190,Russian Federation,1.571681218,1124099.13,Top
75575,Russian Federation,1.909454233,1124237.754,Top
52180,Czech Republic,2.999439596,1124640.27,Bottom
66464,Belarus,2.093192816,1124771.55,Bottom
67053,Poland,2.694218241,1125932.299,Bottom
55900,Russian Federation,1.730000019,1125959.489,Top
63729,Ukraine,1.470169059,1126793.02,Bottom
54469,Belarus,2.512517926,1127103.126,Bottom
57723,Kyrgyzstan,2.039191863,1127246.511,Bottom
36652,Kazakhstan,0.213750008,1127295.105,Bottom
48614,India,2.32631633,1128745.859,Bottom
58280,Kazakhstan,0.930000037,1128759.766,Bottom
65123,Austria,3.9879124,1129011.605,Bottom
61387,Russian Federation,1.902160667,1129070.504,Top
45888,Kazakhstan,0.112500004,1129144.475,Bottom
57640,Ukraine,2.147706815,1131765.027,Bottom
64392,Russian Federation,1.730000019,1132022.132,Top
62828,Belarus,2.158433772,1132125.797,Bottom
63943,Kazakhstan,0.180000007,1132653.266,Bottom
55814,Kenya,2.549999952,1133835.468,Bottom
57883,Kazakhstan,0.040000002,1134175.448,Bottom
51271,Poland,3.594793916,1134197.969,Bottom
60763,Kazakhstan,0.900000036,1134352.081,Bottom
72997,Austria,1.138510436,1134598.74,Bottom
72201,Belarus,2.139177442,1135766.184,Bottom
68389,Kazakhstan,0.043636365,1135850.412,Bottom
69499,Poland,2.700677943,1135983.599,Bottom
36661,Russian Federation,1.693958352,1136084.874,Top
31184,Russian Federation,1.700009335,1137921.554,Top
10922,Kyrgyzstan,2.059999943,1139857.765,Bottom
55957,India,1.638533637,1140099.851,Bottom
45728,Kazakhstan,1.070000043,1140510.645,Bottom
60057,Austria,3.445677773,1142981.672,Bottom
42171,Belarus,2.214377642,1143449.995,Bottom
30084,Italy,3.029163107,1144005.145,Bottom
50222,India,0.488731042,1146938.106,Bottom
63836,Poland,2.658921321,1148367.643,Bottom
69509,Italy,5.647411346,1149142.783,Bottom
71958,Italy,4.688862981,1150033.013,Bottom
57515,Poland,2.627584507,1150171.152,Bottom
70558,Russian Federation,1.730000019,1150195.058,Top
17516,Russian Federation,1.675624899,1150697.02,Top
54008,Poland,2.72484498,1151582.868,Bottom
54715,Kenya,0.403765885,1151781.269,Bottom
65577,Italy,3.219026452,1152453.333,Bottom
67656,Kazakhstan,0.030000001,1154650.35,Bottom
54863,Kazakhstan,0.294545466,1157739.423,Bottom
71163,Kazakhstan,0.022500001,1157815.866,Bottom
62783,India,1.684303621,1158314.499,Bottom
51624,Kazakhstan,1.662291688,1158659.493,Bottom
59153,Kenya,2.178124959,1161789.453,Bottom
70405,Kazakhstan,0.067500003,1162533.746,Bottom
67793,Kazakhstan,1.326464663,1162535.979,Bottom
46975,Afghanistan,0.251744684,1163053.857,Bottom
61364,Kazakhstan,0.061363639,1163493.166,Bottom
66083,Tajikistan,0.101815553,1163673.832,Bottom
57506,Afghanistan,0.008104044,1163784.956,Bottom
50537,Kazakhstan,0.112500004,1163891.9,Bottom
73485,Poland,2.681905508,1164273.83,Bottom
57599,Kyrgyzstan,2.040925869,1165307.685,Bottom
71613,Italy,2.898564539,1165370.753,Bottom
52834,Austria,2.539502213,1165672.711,Bottom
73941,Kazakhstan,0.123750005,1165869.565,Bottom
57470,India,2.463949477,1167056.4,Bottom
53790,India,2.301629257,1167148.246,Bottom
42624,Russian Federation,1.648578844,1167266.386,Top
49660,India,0.990248961,1167279.941,Bottom
49739,Russian Federation,1.693958352,1168145.449,Top
64261,Pakistan,0.110233428,1168437.182,Bottom
73151,Czech Republic,3.631006567,1168692.57,Bottom
66116,Tajikistan,0.259677102,1168869.169,Bottom
7233,India,2.199014146,1169382.115,Bottom
30994,Kazakhstan,0.925714322,1169439.477,Bottom
73194,Austria,2.953947125,1170526.536,Bottom
69583,Czech Republic,3.827597223,1171529.705,Bottom
64658,India,2.672069317,1171536.306,Bottom
1224,Italy,4.701892906,1171608.767,Bottom
62206,India,0.153016604,1172703.008,Bottom
71560,Poland,3.390458266,1173373.162,Bottom
45084,Italy,3.637612762,1173771.149,Bottom
58792,Libya,0.007833333,1175915.545,Bottom
61217,Poland,2.691048378,1176184.038,Bottom
67696,Kazakhstan,0.405000016,1177464.227,Bottom
49320,India,1.731771519,1178343.224,Bottom
58653,Russian Federation,1.730000019,1178511.486,Top
70161,Russian Federation,1.730000019,1178527.06,Top
69345,China,0.361111111,1179016.802,Top
59553,Kenya,0.065009058,1179125.459,Bottom
54354,Russian Federation,1.688809542,1180048.446,Top
70449,Russian Federation,1.730000019,1180928.109,Top
51097,Austria,3.722508324,1181220.41,Bottom
59133,India,0.538636949,1181613.31,Bottom
56288,India,3.545596651,1182327.472,Bottom
72558,Belarus,2.236411768,1182337.925,Bottom
49248,Belarus,2.152034616,1182499.283,Bottom
56620,India,0.737894047,1182568.198,Bottom
72192,Belarus,2.254139923,1183230.384,Bottom
59236,Kenya,0.108470601,1183421.886,Bottom
72033,Italy,4.850150341,1183457.225,Bottom
63832,Poland,2.681905508,1183739.366,Bottom
50610,Libya,0.010681818,1184206.742,Bottom
67494,Kazakhstan,1.01000004,1184280.94,Bottom
62254,Russian Federation,1.730442893,1184321.208,Top
56501,Russian Federation,0.198901484,1184508.448,Top
53009,Russian Federation,1.907414984,1185222.645,Top
54931,Russian Federation,1.730000019,1185451.281,Top
52371,Belarus,2.128954309,1185597.452,Bottom
74775,Poland,3.274366538,1185803.715,Bottom
56680,Kazakhstan,0.191250008,1186697.377,Bottom
67574,Russian Federation,1.730000019,1187225.268,Top
46003,Russian Federation,0.064131623,1187618.165,Top
69872,Belarus,2.224689993,1187783.586,Bottom
52322,Kazakhstan,1.316979201,1188677.767,Bottom
55983,Russian Federation,1.857113416,1189753.775,Top
69106,Russian Federation,1.730000019,1189759.952,Top
3820,India,1.025512572,1190666.072,Bottom
30327,India,0.88421175,1191294.502,Bottom
71548,Belarus,2.203966054,1192494.633,Bottom
43889,Belarus,1.800131378,1192780.172,Bottom
74370,Kazakhstan,0.303750012,1193514.271,Bottom
49661,Kyrgyzstan,1.518319314,1193631.304,Bottom
20548,India,2.153189305,1193886.503,Bottom
46358,Kazakhstan,2.041851796,1194560.379,Bottom
72283,Poland,2.547792857,1196114.635,Bottom
74333,Belarus,2.136767179,1196532.653,Bottom
27782,Germany,1.193042661,1196655.204,Top
64738,Russian Federation,1.730000019,1196762.338,Top
72387,Italy,5.647411346,1197170.664,Bottom
57803,Kenya,1.84691271,1197295.845,Bottom
50865,Russian Federation,1.737477278,1198057.926,Top
59662,India,3.774059489,1199203.552,Bottom
57519,Germany,4.137732166,1199289.602,Top
59269,Kazakhstan,0.949090947,1200921.933,Bottom
73951,Belarus,2.14517834,1203124.573,Bottom
39742,Kenya,0.108348429,1203880.923,Bottom
39570,Poland,2.859147176,1205486.841,Bottom
65654,Poland,2.554195722,1206655.458,Bottom
69258,Kazakhstan,0.617142882,1207459.786,Bottom
31096,Poland,1.844290324,1207880.912,Bottom
61060,Russian Federation,1.730000019,1210009.393,Top
52352,Russian Federation,1.730000019,1210056.321,Top
51610,Kenya,0.212499996,1212679.897,Bottom
67196,Kyrgyzstan,1.812036987,1212744.748,Bottom
57975,Italy,4.118050126,1214638.64,Bottom
38022,Russian Federation,1.730000019,1214840.257,Top
52026,Czech Republic,3.778061347,1215084.099,Bottom
46884,Czech Republic,3.019159794,1215181.804,Bottom
64942,India,2.433549865,1215978.897,Bottom
51180,Kazakhstan,0.607500024,1217152.018,Bottom
74097,Kazakhstan,0.022500001,1217387.393,Bottom
61602,Kazakhstan,0.078750003,1219030.109,Bottom
59991,Czech Republic,3.671404014,1221361.487,Bottom
58130,India,2.63932859,1221767.776,Bottom
75132,Kazakhstan,1.16125004,1221824.041,Bottom
66722,Poland,1.478426283,1222836.019,Bottom
67719,Poland,3.301475294,1222899.045,Bottom
51383,Italy,3.016450167,1224895.909,Bottom
70739,Germany,3.216300751,1225631.001,Top
67436,Russian Federation,1.675937518,1225638.883,Top
65869,Italy,2.769200153,1225652.349,Bottom
26829,Russian Federation,1.730000019,1226886.792,Top
64356,Kazakhstan,1.778703675,1227271.543,Bottom
55542,Kazakhstan,0.257727283,1229152.861,Bottom
63139,India,0.912284968,1229234.219,Bottom
7480,Kazakhstan,0.472500019,1229551.552,Bottom
63918,Kazakhstan,0.472500019,1230247.681,Bottom
40432,Kenya,2.549999952,1231065.386,Bottom
64024,Kazakhstan,0.450000018,1231402.688,Bottom
53483,Poland,2.688871498,1231825.78,Bottom
50142,Germany,3.020698138,1235183.616,Top
63001,Austria,1.800844636,1235569.37,Bottom
62072,Kyrgyzstan,1.850185134,1236005.458,Bottom
53619,Italy,2.95844151,1237069.198,Bottom
64406,Kazakhstan,0.056250002,1237427.367,Bottom
66835,Poland,3.408875674,1237842.218,Bottom
74502,Russian Federation,1.711979186,1239556.641,Top
47927,Russian Federation,1.730000019,1239570.787,Top
32550,Kenya,1.189605958,1239705.734,Bottom
40433,Russian Federation,1.513750017,1241000.341,Top
56058,Poland,2.679334318,1241208.977,Bottom
75374,Russian Federation,1.730000019,1241826.996,Top
60271,Kazakhstan,1.014545495,1241978.809,Bottom
59943,Belarus,1.850311123,1242625.959,Bottom
61918,Pakistan,0.60986846,1242655.018,Bottom
60464,Belarus,1.88635836,1242776.497,Bottom
60873,China,1.101024978,1242936.404,Top
56870,Kazakhstan,1.702916687,1243173.438,Bottom
72587,Belarus,2.163768807,1243463.915,Bottom
68297,Pakistan,0.132174051,1243772.667,Bottom
72014,Kazakhstan,0.445520851,1244349.859,Bottom
61308,India,1.869154093,1244438.397,Bottom
75375,Russian Federation,1.613943453,1244609.337,Top
52590,Russian Federation,1.651363655,1244660.514,Top
58731,Russian Federation,0.864223922,1244785.397,Top
51250,Russian Federation,1.843543994,1245456.976,Top
74203,Belarus,2.080448304,1245689.857,Bottom
68805,Italy,2.780962838,1245748.938,Bottom
66894,China,1.463798434,1247070.94,Top
54969,Russian Federation,1.707532486,1247244.987,Top
66244,Russian Federation,0.8863677,1247709.859,Top
64347,Belarus,2.346579552,1247746.065,Bottom
72625,Russian Federation,1.693958352,1247748.677,Top
54574,Kazakhstan,0.707142885,1248140.348,Bottom
66445,Pakistan,0.09481732,1249187.153,Bottom
53018,India,1.144442701,1249402.456,Bottom
58838,Kenya,0.390054345,1249657.416,Bottom
72828,Russian Federation,1.730000019,1249718.71,Top
65651,Belarus,1.950761256,1252178.467,Bottom
74193,Belarus,2.120007215,1253041.487,Bottom
39687,Kenya,0.054174215,1253249.641,Bottom
58016,Pakistan,0.05834912,1254006.801,Bottom
48751,Italy,4.748238529,1254132.473,Bottom
75167,Belarus,2.316104493,1255585.592,Bottom
56175,India,2.891630848,1255667.463,Bottom
59649,India,3.134799355,1255680.642,Bottom
54087,China,1.694444444,1255923.666,Top
74107,Belarus,2.133364516,1256571.759,Bottom
11260,Russian Federation,1.693958352,1256799.568,Top
57006,Kenya,1.680681787,1256898.925,Bottom
64393,Germany,5.084717318,1257005.418,Top
55816,Russian Federation,1.730000019,1257533.522,Top
46121,Kazakhstan,1.102272767,1257846.924,Bottom
52142,India,2.069482028,1258376.371,Bottom
57949,India,2.922809238,1259135.448,Bottom
44988,Germany,2.993115425,1259356.499,Top
75652,Poland,3.089867331,1259510.295,Bottom
36418,Germany,0.990447239,1259661.868,Top
56790,Kenya,0.011819829,1261532.712,Bottom
60797,Belarus,2.188016003,1262186.319,Bottom
62580,Poland,3.252741595,1262610.891,Bottom
72742,Poland,2.675387003,1262827.074,Bottom
57204,Kyrgyzstan,2.002777722,1262998.808,Bottom
66443,India,0.076892462,1263057.809,Bottom
69136,Kazakhstan,1.116296336,1263066.311,Bottom
56441,Czech Republic,3.543187273,1263104.505,Bottom
52217,Libya,0.004272727,1264693.984,Bottom
71928,Italy,5.094520375,1266343.562,Bottom
66814,Poland,1.528465861,1266797.603,Bottom
63839,India,0.831393982,1266804.183,Bottom
47576,Kazakhstan,0.01125,1267277.175,Bottom
46355,India,1.82088227,1267315.99,Bottom
27525,India,3.511445202,1268555.63,Bottom
40297,Russian Federation,1.730000019,1268834.717,Top
62890,Kyrgyzstan,1.726722685,1268932.939,Bottom
63178,Russian Federation,1.675937518,1269272.562,Top
54672,Russian Federation,1.730000019,1270914.094,Top
71185,Poland,3.452539409,1273013.33,Bottom
53767,Czech Republic,3.507050566,1273042.149,Bottom
50333,India,0.133290284,1273567.172,Bottom
20095,India,0.507497594,1274437.945,Bottom
73193,Kazakhstan,1.675833354,1274538.991,Bottom
55138,Kazakhstan,0.810000032,1274876.72,Bottom
65294,India,1.424560811,1276103.141,Bottom
14064,Kazakhstan,0.951666699,1276304.741,Bottom
71994,Kazakhstan,0.01125,1279752.05,Bottom
51773,Poland,1.275253239,1280896.88,Bottom
69516,Italy,2.243966599,1282143.793,Bottom
36309,India,2.179580127,1282400.412,Bottom
63512,Russian Federation,1.730000019,1283528.695,Top
65309,India,3.655016104,1283674.398,Bottom
67271,Russian Federation,1.730000019,1285183.858,Top
49559,Kazakhstan,0.257727283,1285318.219,Bottom
21710,Kyrgyzstan,2.01351847,1286217.722,Bottom
29531,Germany,3.308012821,1286614.524,Top
69993,Poland,2.728974337,1287328.117,Bottom
50848,Kenya,0.98899002,1288337.363,Bottom
26239,Kenya,1.699999968,1289840.873,Bottom
73353,Poland,3.336063385,1290152.672,Bottom
67974,Germany,4.08765315,1290674.823,Top
55843,Kazakhstan,1.876666625,1293321.658,Bottom
63481,Kazakhstan,0.871363671,1294036.167,Bottom
37311,Kazakhstan,0.990000039,1294416.895,Bottom
72730,Kazakhstan,1.035000041,1296173.363,Bottom
73073,Kazakhstan,1.211041701,1296502.177,Bottom
62422,Russian Federation,1.730000019,1297709.917,Top
49644,Poland,2.62723283,1298282.415,Bottom
65551,Russian Federation,1.482857159,1299844.746,Top
74126,Russian Federation,1.730000019,1299857.622,Top
68317,Russian Federation,1.730000019,1301204.832,Top
55530,Switzerland,1.348661456,1301276.753,Bottom
63142,Russian Federation,1.730000019,1301498.589,Top
