mean_mille,Fishnet_ID,COUNTRY,NEAR_DIST
0.71103413500,52935,India,62864.49569690000
1.23046296700,62072,Kyrgyzstan,64369.57256850000
0.87181818500,42881,Kyrgyzstan,65757.88998820000
0.05807065800,64261,Pakistan,66822.60146670000
0.68308858800,60781,India,68483.54797580000
1.04111226700,63279,India,71198.18083740000
1.50515152800,46881,Kyrgyzstan,71610.58310310000
0.61818182500,52476,Myanmar,72120.25982010000
0.40128284100,63511,Kazakhstan,72974.83281240000
1.19260361100,17325,India,73822.29672690000
1.09756132200,66145,Nepal,75310.34061130000
1.12392462000,51499,North Korea,75819.01343820000
0.83646116800,41993,India,82735.49806680000
1.07824074400,70574,Kyrgyzstan,83219.84802570000
1.26528071800,23948,India,83490.02933730000
0.65424243100,53931,Myanmar,84084.02692690000
0.02876015200,66440,Russian Federation,84416.92384460000
0.01917343500,71401,Russian Federation,84978.05875030000
0.63856313700,56472,India,85212.00648200000
1.35731482000,57599,Kyrgyzstan,85685.32940890000
0.96157991900,62786,North Korea,85921.65942180000
0.69143829800,59268,Myanmar,87115.60326730000
0.92103360500,51874,Myanmar,87142.72665290000
0.85747717600,44890,India,87511.29918060000
0.96376971400,39228,Myanmar,87650.34244930000
0.65962963200,58876,Kazakhstan,89862.41171220000
0.66312102900,61684,Myanmar,90905.80329190000
0.96563682900,30101,India,91247.77805410000
0.02876015200,42918,Russian Federation,91352.88541700000
1.22238535300,62829,India,93014.61513840000
0.55678517800,43431,India,94028.84486320000
0.00779426400,55712,India,94174.39203430000
0.01188862300,48232,Afghanistan,94670.10032720000
0.92336565800,65347,India,95744.34579200000
0.22398682200,49600,Pakistan,97691.97406330000
0.07845661200,62206,India,98178.56335740000
0.22347891600,60368,Afghanistan,98568.30650840000
1.07481233900,52265,India,99992.18368550000
1.00987155500,42950,India,100215.83160500000
0.06274942200,47076,Russian Federation,100591.53204400000
1.09229045700,46903,India,100750.51624300000
0.59620370600,54047,Tajikistan,103036.46593900000
1.13641267200,69980,North Korea,103896.60673800000
1.22382903100,58241,North Korea,103900.65547400000
0.52264463400,54029,Myanmar,107021.09104200000
0.96290391800,53620,India,108543.01999500000
0.87156717000,57115,Myanmar,110266.25511200000
1.35591667800,62802,Kyrgyzstan,110411.58157200000
0.57597061400,63455,India,111326.45012000000
1.34462963400,62283,Kyrgyzstan,112291.93673900000
0.07320765900,55143,Kazakhstan,115485.86133500000
0.07267175600,4372,Laos,118174.20648200000
0.00958671700,71916,Kazakhstan,119401.45412600000
0.96307991400,64601,India,119949.64391500000
0.02876015200,69582,Mongolia,121316.00742700000
0.10522256300,66443,India,122105.88164500000
0.51202020400,26379,Kazakhstan,125345.17067900000
0.54606061200,45776,Myanmar,126514.14323700000
0.94533934800,54733,India,127057.28030000000
0.97857754900,53045,North Korea,127259.14508700000
0.96157991900,47073,North Korea,128144.92198700000
1.35616162100,62024,Kyrgyzstan,130950.90211300000
1.34598619400,59110,India,131001.77611700000
1.11553711700,41046,India,132424.63538700000
1.33194444900,57204,Kyrgyzstan,133480.58160800000
0.96157991900,69138,North Korea,138038.73903700000
0.52128203100,60143,India,138923.58800900000
1.87453707200,70009,Kyrgyzstan,138952.42677500000
0.79209211200,29522,India,139181.74061800000
0.44079768100,58354,India,139449.12776500000
0.99607295500,63486,India,140859.95292300000
0.28054915100,47627,Pakistan,142734.60539900000
1.07230180500,22457,India,145451.52772700000
0.66454546200,60632,Myanmar,145506.14648800000
0.34790698000,61572,Myanmar,146334.78317600000
0.15198814700,62122,India,147745.22446200000
1.34462963400,46358,Kazakhstan,151585.68608500000
0.79691883000,45255,Myanmar,151722.09056900000
0.29648720500,59133,India,154857.83844300000
1.11668477400,65306,India,157231.81782600000
0.79916666900,53061,Kazakhstan,157279.78971100000
0.95100794900,65345,India,157978.88957300000
0.84168735400,53745,India,158749.46730600000
0.91052007400,54740,India,158988.99714600000
0.02025000000,68663,Afghanistan,163064.93911300000
0.00958671700,49083,Kazakhstan,163154.44186600000
0.90973180500,49792,India,163573.31001800000
1.17575002300,48652,North Korea,164121.38309900000
0.61256199000,62935,Myanmar,164299.93021600000
0.93043740200,56073,India,166290.92855800000
0.49766010300,62067,India,168458.87934600000
0.87612402400,64089,India,170169.66512100000
0.67941172300,55431,India,172227.44643600000
0.48236359200,60221,India,173518.82543600000
0.89926949400,47199,India,174856.63495100000
0.82453704000,58584,Kazakhstan,176010.24933400000
0.96218460200,64273,North Korea,176796.42868000000
0.23513373000,58037,Afghanistan,176980.77126200000
0.89763945700,56947,India,177240.62725600000
0.68402090800,41898,Myanmar,178436.99612900000
1.47203704800,53156,Kyrgyzstan,178452.32578300000
0.93577014300,62121,Myanmar,178540.08748200000
0.45905707700,41092,India,179965.27180800000
0.57189250100,55407,Myanmar,180569.16740800000
0.20296296400,62722,Tajikistan,180582.38528800000
0.97027465600,65309,India,181349.40164500000
0.05250000000,52906,Afghanistan,182012.78870600000
1.20766667900,63886,Tajikistan,185558.62778000000
1.00000000000,7338,Japan,186318.80158200000
0.86888268400,49855,India,186831.64309900000
0.94368570000,50562,India,189996.10340900000
0.96794467800,46589,India,191361.90558000000
0.95530789100,62511,North Korea,191549.56029900000
1.35616162100,57723,Kyrgyzstan,191588.52611300000
0.41870014900,55792,India,193638.54615500000
0.73765034400,47183,India,193673.05980200000
0.66876033800,35981,Myanmar,194746.69303600000
0.89296409700,62650,India,197471.79615800000
0.53325000200,50613,Afghanistan,198275.87134700000
0.49419156000,20095,India,198349.60234600000
0.96234802900,58520,North Korea,199292.92122300000
0.00974920500,69840,Mongolia,203049.07815600000
0.43504041200,68504,Afghanistan,205387.13907600000
1.12898148500,55843,Kazakhstan,205659.54290100000
0.49774849400,58220,Pakistan,206608.32278300000
0.49312977600,57343,Myanmar,208768.87635300000
1.76037040500,61495,Tajikistan,209315.77026700000
0.50238666000,50421,India,213824.18658300000
0.68000000700,43804,Myanmar,214161.15087300000
0.73432892300,56998,India,214204.89972700000
1.09517533100,45423,India,216526.67175900000
1.18975795200,59059,India,217169.84940200000
1.18654304500,27525,India,218643.41393800000
0.86650474900,43690,India,219518.01095700000
0.96407407700,64356,Kazakhstan,222582.44156500000
0.66454546200,45521,Myanmar,222631.26084500000
0.53260805000,63839,India,223297.95715800000
0.65152727700,53018,India,223521.75953000000
0.55889675400,57225,India,224696.83863000000
0.63099003800,30327,India,225684.70886400000
0.66150000200,55447,Afghanistan,227939.14949200000
1.00588994800,64774,North Korea,229791.36086200000
0.87076544400,59499,India,231498.79406000000
1.17142457900,59191,India,233433.03476300000
1.35731482000,69743,Kyrgyzstan,234338.82625300000
0.65538697300,32902,India,234524.28664800000
1.00000000000,59444,Japan,235823.53475200000
0.06313770800,14126,Russian Federation,236133.72855800000
0.86029655400,58130,India,239768.94431100000
1.51750001300,58336,Kyrgyzstan,240358.76208100000
0.00324973500,39424,Mongolia,244291.60551700000
0.67177218100,58260,India,246959.85913800000
1.02485343900,69424,South Korea,248551.72710700000
0.77587254800,54852,India,248934.65114000000
0.27676767800,67793,Kazakhstan,251254.32884100000
0.50994859800,53520,India,254794.21070400000
0.58843513100,53804,Afghanistan,256198.83637600000
0.92276410200,65303,India,256434.12020700000
0.49986107000,66293,Afghanistan,257409.66932800000
0.65190083300,64210,Myanmar,257607.23315400000
0.26638889000,69718,Tajikistan,258110.52473600000
0.76350000500,52560,Tajikistan,261869.79059200000
1.01448165500,55820,India,262340.43334500000
0.67013130000,56158,India,262430.72537400000
0.91562510100,61640,India,263202.03822300000
1.26827292500,59812,India,264280.25134600000
0.91949478700,59662,India,264282.62236100000
0.49757740500,48662,India,269490.55294000000
0.35147222100,46112,India,269529.96968800000
0.54709483500,62571,India,271141.14031700000
0.92493563000,65222,Myanmar,271473.84251200000
0.83991315800,61581,India,273274.30296000000
0.24300000100,49762,Afghanistan,274144.45116700000
0.68000000700,52020,Myanmar,275606.53299100000
0.73972085400,61981,India,275620.06015900000
0.05074074100,61894,Kazakhstan,275691.60734500000
0.48746856300,62153,Afghanistan,277288.62308600000
0.67484849200,37298,Myanmar,277723.76157900000
0.16527778000,53176,Myanmar,278061.97199400000
1.30944805800,57949,India,279041.57946200000
0.49774849400,60840,Pakistan,279298.73337800000
0.13323913300,65179,Russian Federation,279615.24866000000
0.86297091400,18730,India,280019.65153100000
0.11675292600,32131,India,280021.92788200000
0.06710702100,69700,Russian Federation,280043.58306200000
0.92555557400,52377,Tajikistan,280582.90438500000
0.98285714800,53479,South Korea,283433.31551700000
1.18203704600,71270,Kazakhstan,284454.14936600000
1.20154192900,6752,India,288066.09953900000
0.12627541500,59402,Mongolia,289216.79539000000
0.01045823700,75549,Russian Federation,289843.24851400000
1.13254311900,56288,India,292725.40078000000
0.05074074100,69136,Kazakhstan,294427.24612700000
0.59757576400,46923,Myanmar,295480.86664300000
0.64694444700,56230,Kazakhstan,296587.47007000000
0.68416584000,61262,India,297094.03169600000
0.74925000200,52244,Afghanistan,299544.02732700000
0.93708333100,42423,South Korea,299909.24328900000
1.00757102000,53987,India,302349.86102000000
0.53543553000,56620,India,303256.81509100000
0.23731392300,64134,India,307889.56904600000
0.49295169100,49660,India,307899.77249700000
1.71101854800,60830,Kazakhstan,308409.43541700000
0.35230573800,58684,India,309562.28273300000
0.92876711900,58690,South Korea,311954.69887800000
1.34424487000,27112,India,312550.25469900000
0.46586365300,44488,Bangladesh,313281.08646300000
0.69468323500,64588,Afghanistan,318258.20723500000
1.12999999500,61969,South Korea,318504.66416500000
0.49774849400,41413,Pakistan,320472.67421200000
0.73204084600,44920,India,322465.02443600000
0.59617009100,55957,India,322589.13003100000
1.12999999500,55581,South Korea,325095.24073300000
0.20473330200,74935,Russian Federation,325173.28467500000
0.68000000700,54986,Myanmar,325252.39503000000
0.12256143200,62595,Mongolia,329785.53776800000
1.00000000000,60187,Japan,329910.08985200000
0.49774849400,65097,Pakistan,330542.03025000000
0.73408288000,17883,India,331214.85096800000
1.11654761400,56695,South Korea,334848.29997900000
0.62848485500,62535,Myanmar,335245.52155000000
0.13838383900,54759,Tajikistan,335613.22257000000
0.76500000200,46876,Afghanistan,335733.30429100000
0.90609755700,59987,South Korea,336032.73498500000
0.88236090000,43658,India,337814.76562100000
0.27907407500,57429,Kazakhstan,338459.63880900000
0.69800000800,23809,Tajikistan,338553.76746100000
0.50417891500,36597,India,338819.63572500000
1.12515752500,64658,India,340658.40443200000
1.44164363300,44800,India,341161.73934800000
0.87480163100,64676,India,341543.35781500000
0.96924920900,7638,India,341876.46578200000
0.63878788600,54111,Myanmar,343170.33286900000
0.35203704300,59537,Kazakhstan,343542.19200600000
0.87735091400,59599,India,347978.30170900000
0.68000000700,57174,Myanmar,349688.10774700000
1.28356374200,59649,India,351316.48908500000
1.50464649400,32249,Tajikistan,352574.70787300000
0.61425000200,42509,Afghanistan,352824.93347700000
1.10384307500,62798,India,353060.58228000000
0.85803334800,18830,India,353709.93986100000
0.81197632400,40487,India,355273.65542200000
0.09787878900,45156,Myanmar,356040.60907900000
1.07349999500,40157,South Korea,360138.98418200000
0.47871014200,59278,India,360532.70910000000
0.78959698700,54927,India,362685.37809500000
0.13370338100,41895,Mongolia,365015.35197700000
0.68198377900,62148,India,365661.40978000000
0.03574708400,64309,Mongolia,366044.01562300000
1.21192686300,47105,India,367527.02942200000
0.01299894000,58938,Russian Federation,368015.33499200000
1.12999999500,61171,South Korea,368245.68667500000
0.93160779800,38370,India,370693.41823400000
0.91533888400,47446,India,371979.92459000000
0.54082454900,54078,Afghanistan,373178.62735800000
0.44918182000,66156,Afghanistan,373662.36580200000
0.03574708400,73683,Russian Federation,376205.60502400000
0.98993059200,65940,India,377325.96649700000
0.85131314800,57027,Kazakhstan,377793.58995400000
0.49355372400,49000,India,381463.95998300000
0.76956056700,51611,India,383842.76484100000
0.00974920500,64440,Mongolia,385784.62527200000
0.77625000200,68845,Afghanistan,386430.33731900000
1.00455826900,59393,India,387041.28920200000
1.12999999500,66810,South Korea,388426.18786000000
0.49774849400,60247,Pakistan,388721.12881800000
0.49774849400,61110,Pakistan,390149.23631600000
0.66111111800,45681,Myanmar,390170.98254900000
1.12999999500,58681,South Korea,390330.62011500000
0.49774849400,61798,Pakistan,392287.20409600000
0.76058492200,58960,India,395086.76955500000
0.02924761400,71253,Russian Federation,397384.80005500000
0.45758351200,57534,India,399201.97486100000
0.74968420700,35272,India,400502.61118300000
0.61094006300,53790,India,402374.90964300000
0.01462380700,59922,Russian Federation,402594.92683700000
0.66969697700,43544,Myanmar,403234.12573800000
0.25998230700,57472,Bangladesh,403403.13205700000
0.49774849400,61558,Pakistan,404533.29739800000
0.99816666200,67878,South Korea,405383.84826500000
0.78545454800,57374,Afghanistan,405934.56526900000
0.60272727900,49955,Myanmar,406853.71635600000
0.13370338100,72254,Mongolia,407764.82579400000
1.38502452300,49354,India,410772.91775200000
0.00515151500,46321,Myanmar,411074.03463700000
0.62942149400,22906,Myanmar,411239.10462500000
0.49215270400,43392,India,411275.24524800000
1.11953703200,67780,South Korea,412727.42004600000
0.34481482200,66213,Tajikistan,413082.78941200000
1.12999999500,63312,South Korea,413428.04154400000
0.34481482200,65734,Tajikistan,414290.07564800000
1.76400003400,57692,Tajikistan,415398.60254500000
0.66993767100,33903,India,416373.77621900000
0.01772582700,74938,Russian Federation,416643.90980300000
1.12999999500,47619,South Korea,417539.87188400000
0.51032009000,59673,India,417576.02873700000
0.08124337400,66976,Mongolia,419614.55994000000
0.64066116400,55934,Myanmar,420159.13146800000
1.12999999500,22638,South Korea,420664.62051400000
0.81611110800,53515,South Korea,422190.89695000000
0.98850041900,43784,India,425869.54507000000
1.07620372400,57288,Kazakhstan,426223.44277800000
0.47366667600,41152,Tajikistan,427400.17422900000
1.11116666200,49209,South Korea,428278.78334100000
0.56785490900,67139,India,429021.47792400000
0.53327233400,54112,India,429113.41696400000
0.88881182300,56175,India,429823.02284800000
0.81000000200,47974,Afghanistan,430080.29333100000
0.86984282100,63157,India,430313.96703500000
0.75600000200,64691,Afghanistan,433295.47625400000
1.12999999500,43470,South Korea,433502.86544700000
0.45577993200,42633,Afghanistan,436166.28729700000
1.12999999500,64579,South Korea,436525.03642000000
0.40488550000,57903,Myanmar,440737.20796400000
0.02274814500,74262,Mongolia,443823.19349100000
1.04487829700,65493,India,444373.42884100000
0.94074167700,50960,India,444896.20209900000
1.12999999500,41863,South Korea,446356.14921500000
1.12999999500,65962,South Korea,446440.08804000000
0.18900000100,47071,Afghanistan,447804.60824500000
0.49774849400,58295,Pakistan,448056.85932800000
0.01814814900,9585,Kazakhstan,449095.59058500000
0.85854999900,66066,India,451109.69765900000
1.12999999500,67991,South Korea,452322.60743300000
0.39039718300,41571,India,452366.71345200000
0.26724555000,48139,India,453700.63743400000
0.20798303700,52040,Russian Federation,454130.52881400000
0.49774849400,42229,Pakistan,455212.34001300000
0.10027753600,52660,Russian Federation,455918.50061500000
0.65166667400,49686,Myanmar,457556.13530200000
0.05849522800,73028,Russian Federation,457574.30329200000
0.37604075500,57453,Russian Federation,457656.12887100000
0.59025312400,56831,India,458342.67717400000
0.80263636600,63364,Afghanistan,458667.58114000000
1.12396834800,48476,India,461621.74409100000
0.87637160900,64341,India,461977.76185700000
0.05013876700,51379,Russian Federation,462794.01783900000
0.73748830500,59573,India,464133.29103700000
0.27687740300,72491,Russian Federation,465307.64584100000
0.68000000700,53457,Myanmar,465551.30255900000
0.63659090600,49996,India,469652.35270100000
0.70163141000,57919,India,472664.82065700000
1.12999999500,47724,South Korea,472791.34155000000
0.50411766300,57470,India,472867.23868900000
0.66876033800,55245,Myanmar,473972.67721200000
0.43738059200,59334,India,474071.56768400000
0.01949841000,52333,Mongolia,474167.25918100000
0.69750000200,65935,Afghanistan,477444.76815100000
0.67484849200,33823,Myanmar,479782.93262400000
0.17235592200,64609,India,486989.12105200000
0.68000000700,63087,Myanmar,487099.40615800000
1.51294341300,50240,India,487241.96325800000
0.49774849400,63140,Pakistan,487435.07895700000
1.12999999500,43669,South Korea,489184.88905200000
0.49365179600,42710,Afghanistan,489994.24685400000
1.16148150400,3705,Tajikistan,490511.49983800000
1.04324275800,20391,India,491092.01890100000
1.88740744400,47633,Tajikistan,491837.45527700000
0.87639799400,49609,India,492157.18133200000
1.87833337000,70730,Uzbekistan,492239.71946100000
0.42773591300,42915,Bangladesh,494535.87732700000
0.13648886800,44350,Russian Federation,497321.35882900000
0.77318182000,56823,Afghanistan,499354.61737200000
0.33214193400,51671,India,499619.34160900000
1.03382978300,55294,South Korea,500768.62657400000
1.08888891000,59468,Uzbekistan,500792.81022000000
0.23073116900,59585,Russian Federation,501017.84682500000
0.68121212500,41341,India,502113.72864000000
0.38270131000,43516,India,502125.80926600000
0.04874602400,44514,Russian Federation,503572.36045600000
1.47000002900,52066,Uzbekistan,503621.10723900000
0.05672264600,72309,Mongolia,503634.41799700000
0.49774849400,14704,Pakistan,504520.23638900000
0.15692307900,52989,Myanmar,504818.31868000000
0.66263738800,119,India,506238.80219600000
1.12058332900,66155,South Korea,506384.87450000000
0.48945268600,57588,Pakistan,507418.49367600000
0.80325000200,63080,Afghanistan,508266.21284600000
0.64521894000,52142,India,509994.29210900000
0.49774849400,49889,Pakistan,510029.25421000000
0.44519385200,42214,Bangladesh,513145.93369400000
0.59330872100,74742,Russian Federation,517043.41808200000
0.01462380700,76435,Russian Federation,517109.34770300000
0.44602611700,66226,Russian Federation,517178.54774600000
0.47481534900,65369,India,519729.47329200000
0.12703704000,67207,Kazakhstan,520246.68191500000
0.48989753900,67523,Russian Federation,521999.09661000000
0.69208334500,61475,Afghanistan,523242.91756000000
0.68000000700,52565,Myanmar,523613.62513600000
0.44881940100,62400,India,526810.22848300000
0.09571946500,65330,Russian Federation,528433.15230700000
1.12999999500,63095,South Korea,528594.96494800000
0.67503650300,63272,Myanmar,529373.71386500000
0.12441842300,63143,Russian Federation,530513.35892100000
0.02836132300,68121,Russian Federation,530855.25676400000
0.66368000700,64104,Myanmar,532876.77974800000
0.46962142600,44734,India,532881.24699700000
0.81000000200,62180,Afghanistan,533315.71180300000
0.45740500200,363,India,535483.15726200000
1.36568715100,45252,India,535614.20106000000
0.67337349200,64035,Bangladesh,536263.92503500000
0.47022858000,42837,India,536587.44875800000
0.88888888900,52067,Japan,536806.47503700000
0.39606081100,58813,India,537196.79019700000
0.66341464100,50490,Myanmar,538949.34719300000
0.22861885300,71227,Russian Federation,539979.18396400000
0.24047075700,56984,India,540411.50148800000
0.00649947000,44615,Russian Federation,542389.87046800000
0.68000000700,53665,Myanmar,545300.46701000000
0.01153655800,69367,Russian Federation,546567.51762700000
0.68038835600,46307,Myanmar,548480.39790300000
0.93610931600,52979,Russian Federation,549016.53236800000
0.53114662800,7233,India,549070.73733600000
0.75845454800,43386,Afghanistan,549786.61093000000
0.68250000200,45449,Afghanistan,550959.50288200000
0.37029700100,46228,Afghanistan,553280.83947000000
0.71621881700,51772,India,553848.87780000000
0.31185107900,64030,India,556344.96700100000
0.55521721400,50514,Russian Federation,558262.24379900000
0.01299894000,44656,Mongolia,562757.39919400000
0.63741730200,60690,India,562852.70501500000
0.16174395000,43996,Russian Federation,563461.82823500000
0.21923377800,65616,India,565753.57092600000
0.49774849400,58920,Pakistan,566805.19670200000
1.92370374100,54495,Uzbekistan,567891.58393900000
0.87744519000,64822,India,568092.43244900000
0.68000000700,50141,Myanmar,568744.48246200000
1.91100003700,65275,Uzbekistan,569026.84893700000
0.79650000200,62911,Afghanistan,569286.61697700000
1.65148151400,60153,Uzbekistan,569395.02287500000
0.89985156100,62290,Russian Federation,569782.28130200000
0.41479041200,47725,Pakistan,570872.92668300000
0.03342584500,64427,Russian Federation,575895.70958000000
1.19777780100,63779,Uzbekistan,575919.22001500000
0.19219860800,41656,Russian Federation,575955.03952000000
0.70194274200,55860,Russian Federation,580263.30984400000
0.98000001900,69567,Turkmenistan,580306.59125400000
1.00000000000,64620,Japan,580373.87947800000
1.09169491100,67727,South Korea,580391.43017700000
0.35664663200,30838,India,580670.26558900000
1.00000000000,37622,Japan,581401.25097700000
0.78383606700,53622,Russian Federation,582665.58361700000
1.07227115700,45202,India,583538.36629100000
0.04442730400,59532,India,584446.82067600000
0.89109993600,46355,India,584603.61719600000
0.81000000200,58607,Afghanistan,585612.07195400000
0.30955628200,63131,India,585818.93298500000
0.12944917600,25998,Russian Federation,585957.34879700000
0.87532063300,63427,Bangladesh,586464.15236200000
0.56499806900,65846,Russian Federation,586608.10922400000
0.68951219300,3560,Bangladesh,587018.86844300000
0.38688026200,54216,India,588726.47231900000
0.01299894000,40191,Mongolia,588856.60999300000
0.48837209300,48414,Japan,589705.13735400000
0.68000000700,51728,Myanmar,590910.23579000000
0.48266520600,43838,Pakistan,592218.04530400000
0.10888889100,61240,Kazakhstan,592223.28477800000
0.37765065100,61855,India,596428.88167600000
0.59565539900,62565,India,596499.77904000000
0.55152077200,55017,India,596750.52674900000
0.63453395900,74026,Russian Federation,597030.99214600000
0.68000000700,61571,Myanmar,597746.25777900000
0.93446123600,44951,Russian Federation,598596.51256200000
0.52633334000,57870,Afghanistan,599482.43854700000
0.09343511500,62320,Myanmar,599537.84580400000
1.12999999500,58509,South Korea,599674.25839600000
0.31643131800,56969,Russian Federation,602167.46002200000
1.00000000000,54842,Japan,603830.40419400000
0.54929577500,47044,Japan,604484.03989500000
0.21874816700,56834,Bangladesh,604636.77501000000
0.61538461500,71881,Japan,604692.70588200000
0.68000000700,64039,Myanmar,605882.02472600000
1.06352940700,64424,South Korea,606023.92262300000
0.16412241000,17087,India,606242.10778200000
0.79629629600,65327,Japan,607398.23308500000
0.47863636500,40690,Afghanistan,607835.51841100000
0.81000000200,65088,Afghanistan,609484.29169600000
1.09103592200,65801,India,610379.20123700000
0.68000000700,46257,Myanmar,611439.20918000000
0.62053688600,74200,Russian Federation,612454.62657000000
0.95802185900,49312,Russian Federation,613414.31320600000
0.76275000200,11486,Afghanistan,614555.19217200000
0.93442623000,43150,Japan,616565.24487300000
0.46456526100,50411,Pakistan,619626.15723800000
0.68000000700,63314,Myanmar,619993.06762900000
0.65280000700,49726,Myanmar,620455.50523600000
0.41553427100,56457,Pakistan,621019.97143100000
0.34542760300,58411,India,621199.92612900000
0.46895981600,57542,India,621600.81048400000
0.87018612500,46310,Russian Federation,623057.87980800000
0.40115572200,52093,India,625009.00277900000
0.75000000200,60626,Afghanistan,625035.86054500000
0.49360059000,65128,Pakistan,627159.37334500000
0.68833333300,7234,Bangladesh,627749.25233200000
0.37103274300,65175,India,629023.85197000000
0.43741732700,49320,India,629149.64538300000
0.07551201900,47374,Russian Federation,632241.07744000000
0.82500000000,51898,Japan,632782.11847700000
0.09192107300,73372,Russian Federation,633937.88307700000
0.14205984100,69673,Russian Federation,633989.29736300000
0.99534738600,76549,Russian Federation,635433.32736200000
0.20136538400,51449,Russian Federation,636052.29267600000
1.00000000000,64842,Japan,637421.41972800000
0.57659582400,63165,Russian Federation,637878.47467100000
0.83333333300,69873,Japan,639221.46244000000
1.00000000000,45285,Japan,639614.91846500000
0.81000000200,58265,Afghanistan,641821.84283900000
0.01244184200,39313,Russian Federation,642746.60246200000
0.68560118900,37463,Russian Federation,643996.32833400000
0.70639952100,52969,Russian Federation,644055.99901600000
1.27037039500,67170,Uzbekistan,645215.21881100000
0.74444444400,55123,Japan,645763.02714700000
1.73133336700,35918,Uzbekistan,645905.88236100000
0.61999828900,22858,India,646287.29468300000
0.18726669800,47032,India,646450.46740700000
0.35628912100,60217,Russian Federation,646881.61572900000
1.63333336500,57607,Turkmenistan,646952.86168700000
0.40872378600,60206,Russian Federation,649192.49080100000
0.75000000000,63601,Japan,649978.43012500000
1.54259262300,50457,Uzbekistan,651403.65727200000
0.65963389000,62996,India,651940.13669300000
0.33685835100,63573,India,652230.16425000000
0.98383403900,49900,Russian Federation,653661.45613200000
0.56663414400,40179,India,654069.50018800000
0.28890309400,57992,India,656360.27511600000
0.81000000200,51872,Afghanistan,657241.75591100000
0.08166666800,65771,Turkmenistan,657287.92874700000
0.97566323100,67900,Russian Federation,657606.12424700000
0.68000000700,58398,Myanmar,657798.63242000000
0.50611051700,36309,India,661875.37380200000
0.99534738600,61467,Russian Federation,662523.21395500000
0.38882072300,54396,India,663013.99734500000
0.68421052600,71327,Japan,663055.17025500000
0.25407407900,43551,Uzbekistan,665158.13474200000
0.85714285700,64068,Japan,665452.51555400000
0.79797979800,60228,Japan,665599.36523200000
0.38475000100,49719,Afghanistan,667499.12227700000
1.03267291300,66230,Russian Federation,668474.54519800000
0.52633759100,60357,India,671266.43625300000
0.25449072300,49611,Afghanistan,671597.06954400000
0.46994393500,60777,India,674061.02726300000
0.48643602800,66906,Pakistan,674632.22659000000
0.66666666700,45111,Japan,675505.99632600000
0.16200000000,59067,Afghanistan,676246.25916700000
0.64604727400,58133,Russian Federation,676552.60148200000
0.68000000700,54547,Myanmar,677484.98582700000
0.30280796200,54807,India,677578.13747500000
1.00000000000,58498,Japan,681855.09172600000
0.15301807100,51861,India,682726.72760400000
1.00000000000,50386,Japan,682859.64801100000
0.81000000200,52825,Afghanistan,682880.93357900000
0.66408333400,69308,Russian Federation,685243.09936100000
1.00000000000,57892,Japan,685702.34616800000
0.01814814900,46788,Kazakhstan,686315.85524700000
0.62058039000,61667,Pakistan,686657.12386600000
