Fishnet_ID,mean_rapes,COUNTRY,NEAR_DIST
62131,1.36838013900,Serbia,103058.15908200000
50213,0.31156470900,Italy,103121.01177900000
65257,1.15471901300,Spain,104760.45623700000
50655,0.14113432300,Italy,106960.84339300000
77184,1.56364551900,Lithuania,108769.88403300000
66705,1.71505436300,Lithuania,109219.63775200000
72387,1.13656562400,Italy,109621.57257600000
65312,1.84635870400,Bosnia and Herzegovina,109633.41019600000
51114,0.47504938700,Italy,109659.38290500000
74144,1.34764807900,Ukraine,110586.32064800000
64372,1.00178051000,Sweden,111080.93741600000
67746,0.20455312200,Italy,112602.56328300000
48615,0.49931819900,Norway,112734.84456800000
75204,1.34764807900,Ukraine,112974.50473300000
58904,1.08488073400,Ukraine,113812.80466100000
47640,0.55665433400,Lithuania,114867.44672400000
60575,0.25819445300,Norway,115001.32881200000
70985,0.39000001300,Norway,115179.47042100000
54817,0.77087721900,Norway,116435.71948900000
76134,1.55784482600,Lithuania,116455.10422200000
61090,1.02489266900,Serbia,116566.39465700000
1666,0.22409677500,Sweden,117113.70849400000
74721,1.28218949600,Lithuania,117227.20839000000
68805,1.11778863700,Italy,118660.77630600000
72192,0.91298294900,Belarus,119527.09364500000
52143,0.92506163800,Belarus,119734.84035000000
75827,0.54785091800,Sweden,121774.58451500000
69910,0.08354133900,Romania,122925.29127600000
62649,1.90349929900,Spain,122940.15218100000
72587,0.86970024900,Belarus,122961.51213800000
74477,0.82625984000,Norway,123733.19705500000
45116,0.11681324200,Norway,125741.59299400000
32928,1.47111607500,Lithuania,126038.54465900000
51383,0.25981548400,Italy,126353.22515900000
63231,0.60664796300,Serbia,127009.43249200000
73116,1.04578495000,Sweden,128838.97163900000
44038,0.04979928300,Sweden,130836.34244200000
48751,2.37894476200,Italy,131517.37070000000
69175,0.14401739300,Romania,131715.72929000000
68569,0.83392950600,Ukraine,131941.38270100000
44308,0.49142964500,Ukraine,133500.66226000000
55965,1.16193122200,Belarus,134136.46002600000
77997,0.22670732500,Norway,136829.70543500000
55643,1.17127914400,Sweden,138495.66926800000
78887,1.22607847300,Norway,139059.32398800000
29039,0.77764014400,Belarus,139225.68620800000
1015,1.27443234800,Spain,141133.91064300000
69539,0.13599617800,Romania,143473.55668400000
45878,0.71206836000,Ukraine,144130.29481800000
56092,0.10242424600,Norway,144850.86601700000
47409,2.03979352000,Bosnia and Herzegovina,146851.12906000000
70329,0.75339634100,Belarus,147044.21114600000
47552,1.74074495900,Bosnia and Herzegovina,147166.02597100000
30084,0.93706110200,Italy,147288.31375800000
65577,1.05986825300,Italy,147646.19407700000
72533,0.86036630800,Croatia,148982.01293900000
51668,1.25467662400,Spain,150253.30209800000
74254,0.84500002900,Norway,150287.63006900000
67763,1.38661596000,Spain,150604.22762200000
68833,0.51514014700,Sweden,151312.14805800000
10155,1.97190579500,Bosnia and Herzegovina,152041.22677800000
60524,2.11218330700,Bosnia and Herzegovina,152106.16069500000
51151,1.92238096900,Croatia,153044.65483000000
71613,0.78407962900,Italy,154033.23622700000
72447,0.57125548300,Serbia,154173.60049900000
59731,0.14026694000,Romania,157369.13858600000
55830,1.33444341300,Lithuania,158541.83610500000
72033,2.16174573900,Italy,159833.40836400000
47088,1.64708115100,Latvia,165338.03198000000
65991,0.92327252400,Belarus,165389.39450000000
54885,1.73262164000,Latvia,165626.98059800000
68417,0.97902883100,Bosnia and Herzegovina,166600.26536100000
43289,1.24001456300,Norway,169630.69712200000
72943,1.05625003600,Norway,169712.56274300000
58698,0.46136444800,Ukraine,170839.24106600000
78427,1.49397850000,Sweden,171118.58622900000
41717,0.70624438200,Sweden,171312.55232200000
67468,1.08297323200,Latvia,171395.49018800000
67634,0.49291668300,Norway,171449.84347500000
73619,1.59371665100,Latvia,171823.68378400000
51496,2.05711712800,Bosnia and Herzegovina,173121.65640000000
64623,0.93869046400,Ukraine,173812.07303800000
59068,1.80776840500,Spain,174030.68801000000
65510,0.63369757100,Norway,175088.42279400000
67214,0.91937498900,Belarus,175121.45560300000
45084,1.80351266500,Italy,176001.92151900000
46387,2.03796885700,Spain,176316.09313700000
58543,0.89868185000,Spain,176500.23924500000
58314,0.70568221800,Ukraine,177424.13504400000
1224,1.01759981200,Italy,177500.04256500000
49369,1.49594003500,Latvia,177847.36261200000
59012,0.30533743300,Italy,179728.27592000000
78140,0.14083333800,Norway,179760.68611000000
72558,0.77931596100,Belarus,179791.10855000000
70378,0.90748957200,Sweden,180323.45343400000
67775,0.77860696800,Belarus,180389.31689900000
59943,0.72621599700,Belarus,181826.55960300000
50816,0.22372997700,Italy,182096.59594300000
67258,0.59744715400,Romania,185228.20744100000
47459,0.21056939000,Italy,185393.89404900000
64677,1.18243292300,Serbia,187666.77634700000
63148,0.69718996700,Sweden,188503.07438700000
72846,0.21721024700,Sweden,188507.27812800000
58194,0.76511582500,Belarus,191014.25048000000
68704,1.32056393000,Spain,191288.41582200000
43677,0.46136444800,Ukraine,191845.18464200000
44869,1.82705817800,Spain,192890.27232500000
50647,0.65003178200,Sweden,194179.69942100000
71742,1.21482914700,Serbia,195149.23485300000
50621,0.72142630800,Belarus,195400.47598300000
60159,1.15719045400,Belarus,198115.66442800000
43946,0.45706393700,Romania,198208.70326000000
70673,1.19518280000,Sweden,198845.89688700000
54242,1.32790303200,Spain,201134.56212400000
53682,0.42065307500,Sweden,203106.19604400000
67504,1.39370967200,Latvia,204076.23473100000
55779,0.71283790000,Belarus,204895.78932500000
62843,1.24104284600,Sweden,205752.74998600000
63155,1.59214205700,Croatia,207417.50362700000
73365,0.52524767600,Romania,209196.43344000000
38752,0.26718030400,Romania,210537.47534100000
46068,0.73204946500,Sweden,214654.14802000000
77658,0.25037037900,Norway,214755.48787900000
66495,0.49391494900,Romania,215965.04393500000
59353,0.83485081500,Romania,216866.50578500000
55378,1.03201099800,Serbia,218088.89837800000
78168,1.16551728100,Norway,218368.02265400000
46035,0.73841392600,Belarus,218393.56888600000
68135,1.24577217400,Bosnia and Herzegovina,218775.48534300000
60107,1.13248606500,Bosnia and Herzegovina,218992.67506200000
31312,0.98583336700,Norway,220438.22695700000
74596,0.56333335200,Norway,220558.77726400000
52154,1.25238889500,Italy,220827.16334300000
12445,1.54404591200,Latvia,221176.58170500000
39857,1.62780949200,Latvia,221387.31907700000
64752,1.70406627200,Italy,221423.96460000000
55750,1.61698798300,Spain,221666.51158100000
63799,0.46136444800,Ukraine,221893.69124700000
62965,0.84243270400,Bosnia and Herzegovina,223624.80270700000
75624,0.84130615000,Sweden,224002.98922000000
68957,0.87683482600,Norway,224714.21946400000
50731,0.96032227900,Italy,225632.43657300000
75074,1.45416555900,Latvia,226092.32036500000
64921,0.79857897800,Latvia,226394.77632700000
40033,2.21146079900,Italy,226844.84996100000
51367,0.03712948400,Romania,228773.93847000000
43672,1.41686993300,Sweden,231015.02477500000
72881,1.40350032600,Latvia,231026.62839500000
44424,1.41789801700,Sweden,231692.55097000000
67404,0.76919419400,Sweden,231792.11187800000
59644,1.11344203600,Bosnia and Herzegovina,232732.71766200000
58134,0.94999998800,Ukraine,237012.09648900000
39749,0.88215908100,Belarus,237762.33586600000
54652,1.24239639200,Latvia,238136.88355000000
64158,0.47812158400,Norway,239856.50344900000
49248,0.67611943400,Belarus,240026.89447300000
44211,1.03056699400,Sweden,240060.37367600000
46519,1.33070875700,Croatia,240291.62134700000
40683,0.40429882200,Romania,240428.13933000000
35936,0.68103895900,Belarus,241037.02067400000
67146,0.70568221800,Ukraine,241064.17456400000
60464,0.72142630800,Belarus,241273.72157600000
58359,2.16902379100,Italy,241799.27234500000
42542,0.80828309400,Belarus,243648.61365300000
73594,0.81939396700,Norway,245094.68019900000
67210,1.32790303200,Spain,246082.62489600000
67355,0.07927779300,Spain,246996.74041600000
63688,1.16806285200,Spain,248884.30252200000
72113,1.65201934900,Sweden,249274.75540100000
70437,0.69295454300,Belarus,249865.15264100000
66639,1.44962064300,Spain,249871.80820500000
46007,1.80853103500,Spain,251481.95890500000
61925,1.06035906500,Spain,251641.91831100000
71189,1.28598592300,Latvia,251665.99666500000
70925,0.72142630800,Belarus,252069.84525300000
72554,0.46136444800,Ukraine,252508.68339700000
52872,0.80134785300,Bulgaria,252960.22088900000
72019,1.27853686600,Romania,253498.47692100000
57418,0.16377619300,Italy,257405.78626500000
56635,1.14733066800,Serbia,258907.86501500000
62469,1.25494194000,Sweden,260647.79789600000
54484,0.04694444600,Norway,260724.71384200000
66151,0.36456599800,Sweden,261013.49075800000
44795,0.13258072700,Italy,261143.86627100000
60749,0.66521127100,Belarus,262891.27442800000
58912,0.32539044000,Moldova,263695.53936300000
68446,0.19229854900,Sweden,264265.73061000000
62234,1.39263543000,Serbia,265560.83183600000
46182,1.70234091500,Spain,266401.51930000000
57730,1.32790303200,Spain,267643.47781200000
1509,0.67270668300,Croatia,269575.06902200000
67612,0.68625481900,Spain,270184.65721500000
79863,0.46944446000,Norway,270647.05684200000
65953,0.18777778400,Norway,270735.33922400000
44381,0.79543172200,Spain,271523.63410300000
74260,0.64647292500,Belarus,273225.73488500000
77826,0.97303033600,Norway,274125.15661600000
74866,1.31112646700,Sweden,275647.05764400000
40069,1.40773446900,Latvia,276290.72940000000
68929,1.11015447000,Latvia,276455.25443400000
60738,0.61762933700,Spain,277166.60609300000
49463,0.27707876100,Moldova,277572.80984600000
45923,1.13200909800,Latvia,277998.05849500000
48371,0.39893567000,Romania,278302.62087500000
64245,0.46136444800,Ukraine,278580.72274700000
47660,0.10210608100,Romania,279412.21650400000
75936,1.10113998600,Latvia,280200.16184800000
66367,1.47662431000,Sweden,281669.42610000000
56348,0.85964032700,Moldova,282210.30858300000
54846,1.26342345300,Latvia,282309.78361800000
77507,1.61927992300,Sweden,283079.78947400000
56918,1.30016507300,Sweden,283314.41775600000
40518,1.14833906000,Latvia,284134.33702900000
70122,1.27748537400,Serbia,286195.41531100000
62460,0.02804353800,Norway,286642.69483000000
67104,0.78607370200,Spain,287328.83598600000
65663,0.73252758500,Bosnia and Herzegovina,291484.28751500000
57828,1.64701163800,Spain,291635.77775400000
49327,1.17605748200,Bosnia and Herzegovina,291651.63704900000
73491,0.74021444800,Belarus,293518.10857100000
66041,0.61762933700,Spain,293825.32966900000
58837,0.75111113700,Norway,294122.36158200000
44013,1.92622206700,Italy,294884.25327100000
49180,1.96151044600,Italy,295239.29850700000
60879,0.02403731900,Sweden,295884.49356600000
47937,0.15719176300,Bosnia and Herzegovina,296123.22576700000
52734,1.16288996200,Spain,297361.04925300000
36401,1.40217691700,Sweden,297842.96151200000
60325,1.03422483800,Romania,298812.71980000000
62623,1.21551089400,Italy,299381.00813200000
63989,2.35216860700,Italy,299721.65404900000
50714,0.94999998800,Ukraine,300177.00582800000
52371,0.69261885700,Belarus,300224.96259900000
46071,0.88958332300,Belarus,300582.12306800000
74203,0.69488000800,Belarus,300965.98904700000
57192,1.30037755600,Latvia,301425.69380600000
66464,0.68999999800,Belarus,301675.43527900000
59514,0.92353401900,Romania,301978.73229800000
67961,0.42250001400,Norway,302184.59950000000
78010,0.28166667600,Norway,302189.35992200000
65818,1.04796880900,Albania,302286.29132600000
61241,1.22371803600,Sweden,302579.99817600000
64474,1.32790303200,Spain,303836.19445700000
65112,0.77213568800,Ukraine,303945.58290000000
72889,0.02804353800,Sweden,307090.56736600000
71551,0.56987590300,Croatia,309284.98618100000
48644,0.67385416400,Belarus,309559.41215000000
58529,0.67434429400,Belarus,309764.94587700000
50275,0.77659029200,Sweden,310383.28573000000
64206,0.14083333800,Norway,311221.67619400000
52875,0.37926484200,Moldova,313459.82060000000
53953,0.98322901400,Bulgaria,313883.90795800000
42383,0.74407484400,Romania,314492.64959100000
56468,0.51721172800,Ukraine,314512.15285800000
42158,0.61027779800,Norway,315801.98564800000
52773,0.49985917200,Norway,316070.25559100000
35466,1.19217450800,Latvia,316962.93463300000
76190,0.49291668300,Norway,317825.88732700000
61759,1.19785785600,Spain,319019.72628400000
78251,0.56333335200,Norway,319054.16166100000
78158,1.34608984000,Sweden,319690.73028900000
39661,0.28166667600,Norway,320169.14120800000
47797,0.64297543500,Belarus,321079.30303200000
63090,0.82379169600,Spain,321517.92219400000
51190,0.87453712300,Belarus,322082.47017900000
79982,0.35848486100,Norway,323106.99936400000
79505,0.19753247400,Norway,324915.30473900000
59581,1.22496491900,Spain,326814.21437700000
57614,0.58862608000,Romania,327026.46137800000
48752,1.23369152800,Latvia,327122.93010900000
62360,1.65709752300,Spain,327727.84886600000
70778,1.38189687700,Montenegro,328297.53669600000
61403,0.42250001400,Norway,329148.21998000000
70596,0.67807731400,Belarus,329195.90183000000
52408,0.81310967900,Latvia,330685.82153000000
53102,0.07866758800,Sweden,332658.57994300000
2692,0.58205630900,Latvia,333915.25854600000
63606,0.11217415300,Sweden,334333.47312700000
72226,1.11657640500,Romania,335075.42655000000
64859,0.03188679400,Norway,336602.22037600000
39878,0.73131171600,Ukraine,336786.16599900000
46615,1.21724444600,Portugal,336998.12821200000
39009,0.36910057100,Sweden,337059.03962700000
54329,1.39734600000,Serbia,337389.39041800000
55742,0.02347222300,Norway,339509.66472200000
60255,1.64872727800,Spain,341695.24991400000
62082,1.08621804700,Latvia,344421.13946700000
67601,0.57800939500,Belarus,345846.95689900000
68089,1.51435107000,Sweden,347063.37726400000
77894,0.95018106300,Sweden,347800.25974200000
73143,0.22723242600,Moldova,348864.74728900000
63426,0.02804353800,Sweden,351254.73005500000
65478,1.38373509200,Latvia,352102.48415200000
56065,1.32790303200,Spain,352208.77357600000
62336,0.92155378000,Romania,352762.44201900000
49658,1.17109817500,Bulgaria,353381.93116100000
69786,1.14369495700,Serbia,354451.73745300000
34808,1.36767471400,Spain,356561.19243800000
59908,0.96576025600,Latvia,356793.38533400000
66437,1.22648100600,Latvia,359583.56796800000
71548,0.68999999800,Belarus,360375.80315800000
65651,0.60785714100,Belarus,360774.65534500000
58996,0.34312741000,Spain,361427.06020300000
33556,1.64701163800,Spain,361915.57314400000
62828,0.68999999800,Belarus,362302.14504100000
66221,0.93869046400,Ukraine,363297.39352200000
24750,0.84177082500,Belarus,363481.16364500000
65377,0.20587644600,Spain,364136.58582300000
58652,0.66784918300,Albania,365113.65414400000
68946,0.60451298300,Moldova,365710.61766200000
76013,1.16998326300,Sweden,366100.86458900000
64876,0.73423082200,Sweden,366856.43350500000
51913,0.93020832200,Ukraine,366964.30076300000
60735,1.02051807100,Portugal,367012.45339300000
51561,0.92313787000,Moldova,367974.32664500000
73927,0.67562499800,Belarus,368021.08698600000
58839,0.34312741000,Spain,368442.51544800000
72332,0.02011904800,Norway,368820.87093000000
55443,1.37660722600,Italy,368908.44815300000
69105,1.59738385700,Italy,369083.95365900000
57109,0.68999999800,Belarus,369681.73283200000
62753,0.35115493200,Belarus,369819.50092300000
48495,0.38601833600,Spain,369875.01776800000
53287,1.10571665400,Sweden,373061.00480600000
49460,0.65684485200,Italy,373401.69784200000
52879,1.03656234700,Romania,373653.22622900000
60703,0.05657405300,Albania,373810.87010100000
42399,1.26880042300,Estonia,374057.42880700000
59510,0.08413061500,Sweden,374992.77783100000
66971,0.85535955400,Italy,376140.26942500000
60560,0.94690361400,Ukraine,377188.59823200000
63592,1.04012061700,Romania,377331.38439300000
46866,0.68999999800,Belarus,379382.53963200000
47496,1.11696498900,Bulgaria,379396.28061300000
51220,0.68178571200,Belarus,385784.66616500000
69310,0.88825799900,Italy,389751.28954500000
78792,1.22483939700,Sweden,390219.99690700000
63761,1.64701163800,Spain,390247.18277900000
42991,0.63538587100,Estonia,393059.58140600000
52874,0.47076808600,Moldova,394106.85417400000
65802,0.17213557800,Spain,394257.12967100000
72950,0.75915902100,Estonia,394679.89637100000
53738,1.07208619800,Latvia,394858.64289400000
71274,1.07578904000,Albania,395367.89679200000
69194,0.78184119200,Estonia,396171.89942800000
57013,0.98079841800,Ukraine,396613.12281000000
55309,0.54571428200,Belarus,399571.70740200000
34853,0.58506234600,Russian Federation,399966.02084800000
58984,0.99074497300,Bulgaria,400527.11318000000
70331,1.23722718200,Estonia,402699.76753200000
43578,1.16834034700,Estonia,403022.38870600000
78820,0.89739322700,Sweden,403379.24063900000
78074,0.45889426400,Sweden,403878.96964900000
62483,1.23416365500,Spain,404203.37875500000
40342,1.42063329300,Spain,404542.33891100000
59422,1.42179528800,Spain,404880.33186600000
34964,0.22836448700,Moldova,406821.72869700000
58958,0.22131717200,Portugal,407743.11912100000
65432,1.29101683700,Spain,408960.67860900000
68956,1.21332750600,Serbia,410306.90097200000
67461,1.20360597000,Bulgaria,411688.00343700000
53674,1.03331572600,Bulgaria,413364.72178100000
39305,0.03640198400,Moldova,415724.77376900000
24202,1.70664961800,Sweden,416029.87159200000
53369,1.38785511900,Spain,417120.81788500000
48076,0.48785713000,Belarus,419969.07147000000
73951,0.66843749800,Belarus,420469.88017700000
60797,0.68178571200,Belarus,420642.65926500000
67085,1.59044760400,Spain,421803.11723700000
60710,1.22172903700,Estonia,422133.92204600000
42171,0.68999999800,Belarus,422914.37040800000
67155,1.29484136600,Serbia,424672.47412100000
50191,0.93532244400,Ukraine,425358.97986800000
64671,0.30393470300,Sweden,426128.26325800000
61499,0.84821427500,Ukraine,426363.82370000000
69815,1.13365595700,Romania,426407.80988300000
64717,0.82927082400,Belarus,426417.11391400000
72132,0.68999999800,Belarus,426449.80306400000
69593,0.76406249500,Belarus,429997.43747300000
70835,0.89062498900,Ukraine,430097.69173400000
52597,0.10879699900,Moldova,430649.86841300000
45369,0.76168724000,Moldova,432155.07414200000
41185,0.03688619500,Portugal,433528.05593000000
52190,0.83526429700,Russian Federation,434518.82275800000
67483,0.59809445000,Sweden,434975.14522000000
67044,1.57304861600,Spain,435075.60072000000
53008,0.99518414900,Estonia,435869.30535100000
76525,0.28043538300,Sweden,436888.67882900000
58602,0.88758464300,Estonia,437346.36875900000
65160,0.69535713700,Belarus,437554.55138300000
78752,0.02600000100,Norway,437864.73910200000
67588,0.91938073500,Estonia,439422.36355200000
34576,0.37053494000,Estonia,439722.28990300000
62405,0.94999998800,Ukraine,440243.52297600000
76019,0.68496114000,Estonia,441600.11139700000
70795,1.29588425700,Estonia,442142.99296200000
56599,0.72607142100,Belarus,442722.32017700000
45905,0.03059295100,Sweden,442796.30389900000
42663,0.95348030300,Sweden,442907.77256000000
58643,0.44304951300,Italy,444888.29051300000
66624,0.57857141300,Russian Federation,446174.50571300000
71653,1.19284815400,Estonia,447387.94508400000
62991,0.82943955800,Italy,447426.50786700000
62825,0.99646341000,Bulgaria,447875.00854200000
52589,0.55862071200,Tunisia,449249.67859700000
47728,0.29434431300,Italy,451196.21034200000
43607,0.51840002100,Tunisia,452768.82080900000
61562,1.27615421200,Estonia,453621.36507700000
67419,1.17370043300,Bulgaria,453837.65203400000
43965,0.56535713400,Belarus,454178.62697700000
69212,0.86366735200,Bulgaria,455306.86827900000
60121,0.49248370200,Moldova,455667.41256400000
61718,0.94999998800,Ukraine,457676.57519500000
46047,1.28621317900,Spain,459450.49687800000
55494,0.87674927700,Ukraine,460018.08492300000
70199,0.04225000100,Norway,460370.62696200000
69751,1.32979915200,Sweden,461403.07108700000
54328,1.37829525800,Italy,461979.77964600000
70314,1.36640969600,Spain,463481.18185000000
51812,0.67256093000,Italy,463538.15656300000
54206,1.50327937200,Spain,463752.85532500000
52112,1.00607513300,Albania,465125.82839800000
66027,0.31968036000,Portugal,470170.31212600000
75726,1.31303352300,Estonia,470764.06448500000
68128,0.56785712800,Russian Federation,471755.48867300000
62272,0.76931687500,Russian Federation,471774.04969000000
60898,1.40817668900,Bulgaria,471896.88333100000
54968,0.25239184500,Sweden,472703.21625200000
74174,0.32965465500,Sweden,473154.34156900000
62499,1.13555464400,Romania,476619.52794900000
76849,0.64285712600,Russian Federation,477056.28196500000
63735,0.80454578300,Bulgaria,477300.30883800000
76851,0.53424858300,Estonia,477843.62679000000
74333,0.79062498700,Belarus,480497.62623300000
74107,0.66785714000,Belarus,480540.14784000000
59223,0.14700109800,Sweden,482564.64300600000
44616,0.70094269900,Moldova,482697.82068200000
72201,0.78749998800,Belarus,483498.49391100000
72134,0.94505122300,Ukraine,483597.98531000000
53412,0.68875032900,Spain,483799.03569100000
52343,1.40332928000,Greece,484176.71592900000
61133,0.82928749100,Sweden,484700.98560700000
69759,0.78406248800,Belarus,484991.77868100000
44034,1.07888512400,Italy,488660.89470500000
59482,0.94999998800,Ukraine,489366.82619200000
50766,0.94999998800,Ukraine,489368.18507100000
55132,0.82247257000,Moldova,489561.97923700000
54279,0.52594594100,Estonia,489603.18232500000
75548,0.87281248900,Belarus,490420.57869900000
60272,1.50768110800,Spain,491042.52961400000
47347,0.71982142100,Estonia,491189.47771500000
56195,1.28303933100,Italy,491399.29770300000
33407,0.31333333300,Algeria,492536.42456400000
51797,0.86182279200,Estonia,493245.59495200000
47773,0.22749348300,Spain,493284.10547700000
63460,0.94010415500,Ukraine,493294.21035600000
61404,0.69333336100,Tunisia,493835.53199300000
70531,1.35389609000,Estonia,493849.35709200000
74673,0.88999997700,Belarus,494410.26375800000
71230,0.54642855700,Russian Federation,494628.87134800000
62197,0.67885717000,Tunisia,494839.75836900000
53852,1.21370370900,Algeria,496019.55359800000
36512,0.48363282900,Moldova,496315.82930100000
68129,1.20142458200,Greece,496540.18740300000
64992,0.02816666800,Norway,497343.76985600000
77134,0.79285712200,Russian Federation,499921.10061200000
68402,0.46285716100,Tunisia,500576.70820400000
38621,0.42727272600,Algeria,502287.38109600000
46832,0.91926949200,Bulgaria,503342.50127400000
45303,0.90052082200,Ukraine,503527.31021600000
75299,0.31237733400,Sweden,503789.50060200000
20156,1.32380951000,Estonia,504018.32288900000
55549,0.43267173400,Sweden,505971.50456200000
43954,1.72808080400,Algeria,509165.18288000000
42537,0.61071427000,Russian Federation,509464.58228000000
11455,1.19940191800,Spain,510225.14378200000
58098,0.63214284000,Russian Federation,511229.10270000000
69279,1.22137829900,Bulgaria,511383.52678500000
65997,0.29999999200,Russian Federation,511436.46289200000
55340,0.56347828300,Tunisia,511771.70079000000
67405,1.42741014300,Spain,512815.46327800000
64537,0.97498279500,Bulgaria,515050.54397800000
47156,0.42590692600,Portugal,515697.99006700000
39751,0.94363729200,Ukraine,515988.75706300000
63376,0.58889158600,Greece,518372.48360800000
59538,0.91841405600,Ukraine,518850.99283700000
51275,0.94999998800,Ukraine,519533.46816600000
70684,1.37345236700,Estonia,519581.44681200000
52641,0.25909090200,Estonia,520674.63331600000
64612,0.62548166500,Italy,520869.98341100000
70174,0.65357141100,Russian Federation,522092.74237700000
66504,0.78265397900,Italy,524098.40299900000
74666,0.61071427000,Russian Federation,524687.03351800000
62340,1.40421522100,Italy,526539.96134600000
35165,1.29899408400,Bulgaria,526899.12201100000
66466,1.43503517700,Spain,527634.72249600000
54515,0.25636363600,Algeria,529063.03490400000
72037,0.70831630200,Romania,530928.95018900000
23095,1.51444444100,Algeria,534569.45906500000
65739,1.18584838600,Spain,535166.79180400000
5286,0.27777777800,Greece,536846.87994600000
77216,0.99285713300,Estonia,539771.70820500000
74193,0.77727271600,Belarus,540449.43721800000
43889,0.86420452500,Belarus,540449.43797600000
80453,0.22796682800,Sweden,540714.34898900000
65578,0.94999998800,Ukraine,543176.29457500000
60140,0.89284088600,Russian Federation,543707.78803600000
