Fishnet_ID,COUNTRY,mean_wheat,NEAR_DIST,Producer
70784,Azerbaijan,2.095048994,3431.43408,Bottom
67587,Armenia,1.994261594,4753.490579,Bottom
63254,Turkmenistan,1.207272732,6567.715998,Bottom
42857,Turkmenistan,0.391944446,6967.203294,Bottom
45207,Pakistan,0.062759992,11218.86103,Bottom
65659,Azerbaijan,2.112654391,12936.34787,Bottom
69455,Georgia,1.828408582,15698.97342,Bottom
49998,Turkmenistan,0.184444445,16931.60353,Bottom
52534,Pakistan,0.069035991,18397.86386,Bottom
45688,Georgia,1.842217243,22238.70829,Bottom
70203,Georgia,1.414325476,23008.77247,Bottom
59388,Greece,2.002488837,25850.08747,Bottom
61913,Turkmenistan,1.971250008,29523.15111,Bottom
64123,Turkmenistan,0.023055556,29847.64509,Bottom
59601,Georgia,1.518202819,31501.55137,Bottom
57491,Azerbaijan,2.112654396,31838.84868,Bottom
60744,Turkmenistan,2.427750009,32541.48993,Bottom
56349,Pakistan,0.15689998,33729.70858,Bottom
62440,Afghanistan,0.393533738,33948.69301,Bottom
48520,Afghanistan,1.649399146,34148.46808,Bottom
67799,Turkmenistan,1.452500006,38346.90161,Bottom
51066,Bulgaria,2.587239517,39293.11795,Bottom
32656,Greece,0.529564515,40037.93281,Bottom
68606,Turkmenistan,1.607181824,44661.02923,Bottom
67543,Armenia,1.852823703,49851.67996,Bottom
52617,Greece,1.860499316,49869.5673,Bottom
64537,Bulgaria,2.50281207,51713.30269,Bottom
48838,Armenia,1.942914141,52848.26262,Bottom
63639,Turkmenistan,1.286500005,53005.60109,Bottom
55872,Bulgaria,2.346319369,53444.6825,Bottom
46832,Bulgaria,2.468088589,54004.25923,Bottom
9863,Turkmenistan,0.092222223,54091.69531,Bottom
67736,Afghanistan,1.365070155,54760.64889,Bottom
53363,Greece,0.623615159,56893.23154,Bottom
41897,Pakistan,0.047069994,57615.23028,Bottom
59249,Pakistan,0.034517996,61309.41548,Bottom
68881,Azerbaijan,0.430355533,61382.79461,Bottom
55972,Afghanistan,0.934642629,65770.25217,Bottom
44414,Afghanistan,0.036893788,66359.53417,Bottom
36563,Afghanistan,0.022089027,67188.14052,Bottom
64761,Georgia,1.781678386,70131.44384,Bottom
58985,Azerbaijan,1.19717076,72222.5354,Bottom
64366,Afghanistan,0.910046771,73405.53356,Bottom
69797,Turkmenistan,0.046111111,75133.43413,Bottom
57522,Georgia,1.517184575,79073.65939,Bottom
57324,Azerbaijan,2.073531162,80038.81316,Bottom
46114,Greece,0.202999731,80619.94703,Bottom
60727,Azerbaijan,2.112654286,81596.11985,Bottom
45584,Turkmenistan,0.326969698,84714.89776,Bottom
64408,Afghanistan,0.404342024,84950.8522,Bottom
469,Turkmenistan,0.415000002,89102.33722,Bottom
69212,Bulgaria,2.312331473,90105.25206,Bottom
27167,Turkmenistan,1.328000005,91996.99896,Bottom
71025,Greece,1.94430023,92265.74187,Bottom
30285,Greece,0.405999462,94123.22451,Bottom
67179,Georgia,2.00184544,95821.07727,Bottom
67506,Georgia,1.777746608,96512.96734,Bottom
59895,Georgia,1.786863846,96863.72705,Bottom
47495,Somalia,0.061500001,98174.28312,Bottom
57277,Georgia,2.073361562,98867.65933,Bottom
52481,Pakistan,0.051349084,100262.2405,Bottom
67277,Turkmenistan,0.301818183,100331.7077,Bottom
64758,Pakistan,0.094139988,101789.3328,Bottom
41890,Georgia,1.282010116,104371.895,Bottom
52717,Eritrea,0.008708095,106455.5992,Bottom
50900,Greece,0.643103073,108417.2193,Bottom
10855,Somalia,0.0246,108912.9017,Bottom
47881,Libya,0.030681818,109435.1062,Bottom
71156,Greece,1.40314821,111908.1803,Bottom
69279,Bulgaria,2.856121505,112786.9682,Bottom
62241,Afghanistan,2.186383446,113985.8463,Bottom
69023,Afghanistan,1.401296779,114545.4009,Bottom
43641,Bulgaria,3.044374319,115043.8899,Bottom
44812,Greece,0.419999443,115646.9029,Bottom
51324,Georgia,1.440376517,116827.0763,Bottom
57298,Greece,0.568399247,117046.3413,Bottom
43624,Turkmenistan,1.660000006,117663.9573,Bottom
42508,Turkmenistan,2.49000001,119133.2539,Bottom
50776,Azerbaijan,0.158449078,120262.0551,Bottom
59816,Georgia,2.233274976,120532.4039,Bottom
67419,Bulgaria,2.768404532,120829.0616,Bottom
64575,Azerbaijan,1.075888771,121271.1528,Bottom
63735,Bulgaria,1.86829414,126232.1846,Bottom
41423,Pakistan,0.034232723,126380.0235,Bottom
48353,Turkmenistan,1.182750005,127001.4006,Bottom
53830,Greece,0.925281033,131836.0826,Bottom
56995,Greece,0.405999462,134726.7752,Bottom
60277,Afghanistan,1.286813647,134732.9157,Bottom
64536,Greece,1.050907029,141749.0563,Bottom
52878,Afghanistan,0.966769555,143592.999,Bottom
1863,Somalia,0.055074628,145244.2888,Bottom
53674,Bulgaria,2.264305353,147275.3043,Bottom
58984,Bulgaria,2.789485775,148082.5272,Bottom
51563,Greece,1.248173168,149011.125,Bottom
63119,Afghanistan,1.243324001,149222.1875,Bottom
46011,Georgia,1.462986572,151113.6834,Bottom
44185,Afghanistan,0.222000009,152126.3069,Bottom
56614,Afghanistan,0.076363639,152552.9695,Bottom
57763,Turkmenistan,0.53027778,152779.3595,Bottom
58356,Azerbaijan,1.792930824,155871.1235,Bottom
52676,Azerbaijan,1.742717158,156656.8086,Bottom
66266,Pakistan,0.085581807,156756.8629,Bottom
2602,Greece,1.976859884,158339.5489,Bottom
69036,Bulgaria,2.410651139,159982.3052,Bottom
63699,Turkmenistan,0.067909091,162094.0166,Bottom
59362,Afghanistan,0.222000009,164457.5959,Bottom
22653,Turkmenistan,0.083,164691.9441,Bottom
59696,Turkmenistan,0.373500001,164943.2587,Bottom
47146,Greece,0.202999731,166203.0081,Bottom
64317,Georgia,1.878017488,166311.5757,Bottom
10031,Georgia,2.26244715,170005.2057,Bottom
52094,Georgia,2.819109031,170198.2532,Bottom
50336,Georgia,1.928279855,171239.0896,Bottom
71073,Georgia,1.757134966,177880.2283,Bottom
49266,Greece,0.365399516,178823.5204,Bottom
66838,Azerbaijan,0.136931305,178923.026,Bottom
61906,Georgia,1.398439023,179166.0272,Bottom
18303,Sudan,0.089054491,180527.2248,Bottom
48122,Azerbaijan,0.117369683,181046.2783,Bottom
55169,Pakistan,0.165686378,182951.0055,Bottom
48587,Greece,0.956926675,183132.9942,Bottom
63376,Greece,2.004791467,183172.005,Bottom
64681,Georgia,1.634421501,183468.035,Bottom
64524,Russian Federation,2.847888491,185101.08,Top
60898,Bulgaria,3.224346285,185495.7761,Bottom
35165,Bulgaria,3.013204801,186852.8929,Bottom
63609,Pakistan,0.84725989,189300.486,Bottom
60698,Pakistan,0.724877906,190300.0332,Bottom
67461,Bulgaria,2.703684994,191376.2784,Bottom
58896,Turkmenistan,0.115277778,193102.1941,Bottom
49658,Bulgaria,2.821288875,193704.9969,Bottom
48471,Afghanistan,1.112250024,195420.7233,Bottom
65670,Afghanistan,0.056483993,195429.5361,Bottom
60652,Afghanistan,0.720000029,195834.1303,Bottom
66990,Greece,0.358968458,196119.591,Bottom
46827,Somalia,0.005235095,198616.2991,Bottom
61000,Afghanistan,2.434166676,199929.9512,Bottom
61138,Ethiopia,0.093258026,200312.7106,Bottom
62825,Bulgaria,1.822031942,200876.1311,Bottom
65295,Pakistan,0.465992939,201446.5767,Bottom
50293,Romania,2.597526697,201985.5764,Bottom
45945,Afghanistan,0.720000029,202924.8484,Bottom
56219,Turkmenistan,0.913000003,204959.1621,Bottom
56385,Greece,1.592539659,206234.4744,Bottom
53030,Greece,1.756323561,206404.2052,Bottom
34705,Eritrea,0.184819766,207086.5836,Bottom
70330,Turkmenistan,0.023055556,208204.8699,Bottom
64417,Pakistan,0.493872859,211397.4042,Bottom
66235,Greece,1.402847469,211603.7725,Bottom
63591,Libya,0.119508197,212912.3395,Bottom
62336,Romania,2.450439389,213929.1816,Bottom
47496,Bulgaria,2.438714155,214422.2404,Bottom
51293,Afghanistan,0.720000029,215102.744,Bottom
49606,Georgia,1.869652785,221169.264,Bottom
64527,Russian Federation,2.303828396,223822.5854,Top
59766,Turkmenistan,0.115277778,224772.9375,Bottom
40619,Somalia,0.008723404,226201.0423,Bottom
62372,Greece,0.243599677,226310.9514,Bottom
54922,Greece,2.244712821,226522.5104,Bottom
68401,Greece,1.945604169,227732.4624,Bottom
61830,Turkmenistan,0.415000002,230855.1181,Bottom
55086,Russian Federation,1.646139518,230925.5856,Top
47655,Azerbaijan,0.288041214,231443.3624,Bottom
55984,Afghanistan,0.720000029,232662.9289,Bottom
49255,Somalia,0.062712003,232868.4496,Bottom
67482,Greece,2.827035576,235923.2174,Bottom
71359,Georgia,0.207616684,236050.9789,Bottom
65548,Afghanistan,0.202909099,237883.1375,Bottom
63098,Georgia,1.758631808,238576.261,Bottom
58103,Turkmenistan,0.025151515,238701.3301,Bottom
46949,Turkmenistan,0.023055556,239100.6678,Bottom
69713,Russian Federation,2.67407059,242713.9978,Top
58966,Russian Federation,2.959525466,242844.8574,Top
38528,Ethiopia,0.448101675,243158.5474,Bottom
66234,Pakistan,0.266729965,243339.3439,Bottom
43720,Turkmenistan,0.022636364,244029.5163,Bottom
59111,Somalia,0.050204082,244548.5581,Bottom
11183,Afghanistan,0.556363658,247505.3054,Bottom
68129,Greece,2.259240356,248762.0658,Bottom
53953,Bulgaria,2.567448671,248981.1302,Bottom
60325,Romania,2.464475966,249052.8475,Bottom
49830,Russian Federation,2.996395714,250588.9518,Top
50666,Russian Federation,2.968678633,253803.1717,Top
57902,Eritrea,0.406617332,254164.5511,Bottom
63813,Russian Federation,1.883224738,254539.1322,Top
46186,Greece,2.297759586,257278.6165,Bottom
69815,Romania,2.868368213,257420.1311,Bottom
51266,Greece,0.977182593,258290.0204,Bottom
62499,Romania,2.654316983,258382.7035,Bottom
54059,Somalia,0.097619049,260359.8769,Bottom
52879,Romania,2.611761582,262182.4696,Bottom
17795,Sudan,0.045413334,262196.6177,Bottom
49217,Somalia,0.196800003,262672.947,Bottom
61897,Ukraine,1.009323692,265290.3702,Bottom
54387,Ukraine,1.401838462,265435.4052,Bottom
7388,Ukraine,1.892481923,268587.3463,Bottom
63012,Ukraine,2.239436942,268937.7086,Bottom
44434,Afghanistan,0.086294989,269395.2957,Bottom
58243,Somalia,0.069787235,269956.9099,Bottom
68422,Greece,1.349000798,270507.1144,Bottom
72037,Romania,1.485828033,272578.6614,Bottom
49455,Turkmenistan,0.023055556,273002.6312,Bottom
71794,Russian Federation,2.221856969,274099.7984,Top
59218,Afghanistan,0.713454574,274508.941,Bottom
56508,Sudan,0.163266566,274565.3849,Bottom
61597,Sudan,0.020408321,274603.6411,Bottom
67155,Serbia,2.555621708,275538.6871,Bottom
54378,Sudan,0.258118522,276306.6003,Bottom
54690,Turkmenistan,1.014444448,276357.5181,Bottom
61797,Afghanistan,0.713454574,276839.3351,Bottom
53143,Russian Federation,0.498386233,277139.2484,Top
60832,Afghanistan,0.720000029,277238.4423,Bottom
54314,Eritrea,0.03947754,277332.7315,Bottom
44515,Pakistan,2.071079731,278329.03,Bottom
41371,Pakistan,1.984784742,279167.7216,Bottom
56431,Eritrea,0.079884616,279863.8413,Bottom
3695,Afghanistan,0.895151531,280711.1232,Bottom
51774,Ethiopia,0.257002982,281072.2092,Bottom
42383,Romania,2.114635612,281612.9203,Bottom
62185,Somalia,0.114800002,281937.3572,Bottom
51452,Russian Federation,1.749203002,282053.5562,Top
46479,Russian Federation,2.090322065,282988.1598,Top
62129,Afghanistan,0.570000005,284147.7136,Bottom
61521,Greece,1.890711729,284787.892,Bottom
69786,Serbia,2.351804343,285122.0896,Bottom
55746,Pakistan,1.967525744,286327.8552,Bottom
59247,Eritrea,0.332159359,286453.9741,Bottom
45466,Libya,0.315000001,286822.6321,Bottom
51038,Ethiopia,0.405231947,288120.8646,Bottom
29476,Ethiopia,0.388699256,291193.1349,Bottom
43727,Afghanistan,0.720000029,293011.4699,Bottom
60820,Turkmenistan,0.806944448,293062.8902,Bottom
64105,Greece,1.527034571,294628.6291,Bottom
52872,Bulgaria,2.310324991,296465.5896,Bottom
55642,Somalia,0.025625,297184.634,Bottom
52458,Ethiopia,0.177073763,297983.3245,Bottom
29378,Pakistan,1.525213755,299012.0725,Bottom
30997,Ukraine,1.790735583,300013.2005,Bottom
50813,Somalia,0.00420394,302044.8216,Bottom
68917,Greece,2.406196171,302085.6193,Bottom
66895,Turkmenistan,1.267636368,303238.8532,Bottom
55627,Greece,2.281327283,303446.9224,Bottom
44119,Russian Federation,0.749726909,305199.8838,Top
61910,Greece,2.56438265,305854.6097,Bottom
72019,Romania,2.58336433,309572.8145,Bottom
70122,Serbia,2.943403895,311482.6532,Bottom
43502,Greece,0.770857599,311933.1809,Bottom
46282,Russian Federation,2.846216162,314638.344,Top
43045,Russian Federation,2.587300904,314735.9413,Top
57349,Ethiopia,0.4022455,314744.1186,Bottom
62170,Turkmenistan,0.023055556,314932.8719,Bottom
46989,Afghanistan,0.720000029,315756.3321,Bottom
47825,Turkmenistan,0.255666669,316921.181,Bottom
46600,Turkmenistan,0.023055556,317418.2483,Bottom
19008,Afghanistan,0.021818183,317771.5395,Bottom
65830,Pakistan,1.741589774,318656.6123,Bottom
52343,Greece,2.381393585,318994.0777,Bottom
43611,Russian Federation,0.506065667,320913.6932,Top
54324,Russian Federation,3.97337048,321003.2383,Top
52209,Eritrea,0.18227687,321622.1601,Bottom
69983,Turkmenistan,0.322777779,323154.6174,Bottom
18116,Russian Federation,1.333496538,323491.2452,Top
45542,Afghanistan,0.348000014,323624.4043,Bottom
53044,Greece,0.578143175,323665.9733,Bottom
17598,Ethiopia,1.120212348,323669.3649,Bottom
46805,Greece,1.070339389,324165.9609,Bottom
49075,Russian Federation,1.820628396,324788.6781,Top
72194,Russian Federation,3.528457804,325555.581,Top
38732,Russian Federation,1.6300808,326471.0769,Top
59978,Eritrea,0.681458873,326529.421,Bottom
42989,Greece,1.666672799,327009.5287,Bottom
63592,Romania,2.44587751,328559.4474,Bottom
45369,Moldova,2.326335236,329300.8419,Bottom
69362,Ukraine,1.261654615,329313.0042,Bottom
28852,Romania,0.18650208,329953.6059,Bottom
65706,Ukraine,2.024877778,330551.4687,Bottom
29263,Afghanistan,0.630000025,331017.0158,Bottom
48955,Ukraine,2.523309231,331321.4297,Bottom
57614,Romania,1.889326305,332333.2594,Bottom
44325,Turkmenistan,1.419907448,333898.1946,Bottom
60362,Ukraine,1.967325841,336442.1632,Bottom
63353,Greece,0.365143073,336609.0525,Bottom
64285,Turkmenistan,0.5928283,338877.4326,Bottom
46550,Ukraine,2.242941538,339082.3515,Bottom
49293,Greece,1.011750599,339283.545,Bottom
50159,Ethiopia,0.289685776,341011.4722,Bottom
55132,Moldova,1.214485372,341780.6248,Bottom
50903,Russian Federation,3.113835375,343327.8793,Top
66124,Turkmenistan,0.16138889,344241.6999,Bottom
54615,Russian Federation,0.256699977,346619.9218,Top
65784,Russian Federation,2.786647307,348005.6304,Top
66529,Libya,0.245042018,348120.8303,Bottom
48371,Romania,1.698516223,348254.2614,Bottom
65367,Turkmenistan,0.668611114,348433.334,Bottom
68956,Serbia,2.497820413,349161.5405,Bottom
50591,Afghanistan,1.173611848,349754.1296,Bottom
43946,Romania,2.522245395,350107.909,Bottom
55378,Serbia,2.884701362,350562.1098,Bottom
71041,Russian Federation,2.4291152,350916.3473,Top
61696,Ethiopia,0.4781076,351563.7602,Bottom
61429,Afghanistan,0.720000029,351997.4636,Bottom
61033,Russian Federation,2.237927636,353848.4379,Top
54329,Serbia,2.428680337,357266.3334,Bottom
56131,Afghanistan,0.714000028,358234.8757,Bottom
65803,Romania,0.68870854,358334.5713,Bottom
61616,Afghanistan,0.720000029,358675.194,Bottom
26883,Afghanistan,0.480000019,361035.4921,Bottom
68965,Ukraine,2.247694456,362105.758,Bottom
55388,Greece,1.68186823,363596.6278,Bottom
59067,Afghanistan,0.849500008,363782.6718,Bottom
3933,Turkmenistan,0.25158334,364601.4668,Bottom
45664,Eritrea,0.029783145,365098.614,Bottom
51740,Libya,0.569189191,365543.505,Bottom
45220,Pakistan,2.239460324,367343.2902,Bottom
50088,Pakistan,1.66461715,367478.8772,Bottom
46979,Pakistan,2.284502101,368122.0107,Bottom
48754,Sudan,0.089054491,368760.185,Bottom
60481,Sudan,0.222636226,369058.2841,Bottom
52611,Sudan,0.222636226,369097.419,Bottom
53172,Sudan,0.022263623,369136.2125,Bottom
52521,Greece,0.457967371,369324.8105,Bottom
65862,Ukraine,1.682206154,369952.4615,Bottom
56342,Greece,1.668005722,371783.8971,Bottom
63071,Afghanistan,0.720000029,371833.0622,Bottom
47923,Pakistan,2.021407517,373028.1819,Bottom
59353,Romania,1.731861131,373429.9361,Bottom
67895,Russian Federation,1.415564941,376522.8591,Top
62234,Serbia,3.143512703,377992.007,Bottom
46743,Ethiopia,1.127679707,378033.1298,Bottom
27655,Greece,2.277473456,378580.3987,Bottom
65771,Turkmenistan,1.074916675,378613.3965,Bottom
66751,Russian Federation,0.440057099,378692.1537,Top
66866,Turkmenistan,0.460277785,378828.781,Bottom
5286,Greece,2.582772765,379422.1587,Bottom
31339,Eritrea,0.206998521,379693.4055,Bottom
32871,Ethiopia,0.934574543,380820.7341,Bottom
47097,Greece,2.176746991,382040.6522,Bottom
70335,Russian Federation,0.686034275,382574.3441,Top
69826,Russian Federation,3.660900567,383065.7945,Top
51864,Ethiopia,1.426141558,383581.9398,Bottom
44365,Pakistan,2.168663968,383969.2216,Bottom
41674,Russian Federation,2.51835042,385777.6585,Top
60066,Russian Federation,1.588743517,385854.552,Top
40600,Uzbekistan,1.459596013,386759.2274,Bottom
37700,Turkmenistan,1.832828336,387205.5134,Bottom
59629,Afghanistan,0.926383519,387753.6392,Bottom
60900,Afghanistan,0.720000029,389222.8027,Bottom
48213,Russian Federation,3.826317298,390969.9741,Top
52112,Albania,2.336429548,391371.6786,Bottom
63074,Russian Federation,1.314366601,393211.2096,Top
60408,Russian Federation,4.022168973,396119.1005,Top
54830,Ethiopia,0.084165499,396270.1657,Bottom
55614,Turkmenistan,1.179537042,396588.2758,Bottom
56636,Uzbekistan,1.131916708,397853.9281,Bottom
64940,Pakistan,1.631759788,397946.703,Bottom
72447,Serbia,2.373942864,398169.4482,Bottom
72226,Romania,2.170102194,398913.5399,Bottom
52874,Moldova,2.601589244,399513.5148,Bottom
65939,Greece,1.139721596,399837.8967,Bottom
59005,Ukraine,0.450313641,400895.0706,Bottom
67174,Ukraine,1.424024074,401531.805,Bottom
47660,Romania,1.666857133,401989.4877,Bottom
57607,Turkmenistan,2.408333421,407287.5605,Bottom
59731,Romania,1.681935597,407309.8705,Bottom
45928,Ethiopia,0.880493979,408893.7575,Bottom
66233,Ukraine,1.270944403,408914.5507,Bottom
65624,Afghanistan,0.753920974,409344.464,Bottom
60121,Moldova,1.322356563,409912.9672,Bottom
71742,Serbia,2.958915607,410577.1517,Bottom
69205,Russian Federation,3.951885329,410694.4153,Top
54265,Pakistan,2.053320993,410777.2833,Bottom
41935,Eritrea,0.605177958,411098.6932,Bottom
45475,Ethiopia,0.513008753,411178.3024,Bottom
50373,Ethiopia,1.171613616,411336.9677,Bottom
53468,Greece,0.912037086,412130.8837,Bottom
64251,Russian Federation,0.356359959,412246.1022,Top
44278,Turkmenistan,1.648796349,413649.79,Bottom
58762,Afghanistan,0.690000027,414830.0384,Bottom
42085,Russian Federation,4.048525333,415304.4392,Top
51367,Romania,2.455330156,415625.8986,Bottom
71274,Albania,2.044167066,416492.9521,Bottom
67720,Turkmenistan,2.254074092,417375.3741,Bottom
43480,Ethiopia,0.776059613,422768.5085,Bottom
51553,Uzbekistan,0.160555561,424984.8841,Bottom
59538,Ukraine,1.01745749,425980.1038,Bottom
59372,Russian Federation,0.162984111,427395.2065,Top
61775,Russian Federation,0.356683532,428131.8256,Top
70778,Montenegro,1.98724417,430063.8233,Bottom
45802,Greece,0.593810007,431350.6467,Bottom
23166,Afghanistan,0.720000029,432302.1121,Bottom
48309,Pakistan,1.967525744,432957.5456,Bottom
18154,Libya,0.10945946,433031.997,Bottom
67258,Romania,2.156571976,438789.1524,Bottom
51872,Afghanistan,0.720000029,439600.5113,Bottom
49401,Ethiopia,0.820139011,440080.9861,Bottom
61126,Afghanistan,0.720000029,440121.4939,Bottom
60626,Afghanistan,0.666666693,441563.6717,Bottom
36620,Russian Federation,0.271344571,442585.6997,Top
37126,Uzbekistan,2.285727356,442732.933,Bottom
57870,Afghanistan,0.960833359,443618.5752,Bottom
69304,Turkmenistan,0.092222223,444638.7041,Bottom
56635,Serbia,2.163815833,446810.9747,Bottom
67170,Uzbekistan,1.873148216,447399.6138,Bottom
51804,Turkmenistan,1.532828324,449999.9781,Bottom
50013,Romania,1.925031861,450430.2626,Bottom
63231,Serbia,2.489856335,451484.6162,Bottom
55023,Afghanistan,0.720000029,451564.5921,Bottom
60972,Greece,2.174473588,455036.3443,Bottom
49784,Ukraine,0.853337288,455399.7769,Bottom
69567,Turkmenistan,1.631750053,455465.2815,Bottom
69813,Albania,2.770518886,455522.0564,Bottom
54540,Russian Federation,1.867977637,456131.7558,Top
39887,Russian Federation,1.790212628,456194.5263,Top
59056,Pakistan,2.325181325,456338.6628,Bottom
60158,Pakistan,2.083287462,457129.5639,Bottom
70479,Russian Federation,2.556963368,457443.7036,Top
59628,Ethiopia,0.993743528,458394.1822,Bottom
56360,Greece,0.766710354,458409.9196,Bottom
41030,Russian Federation,3.01988632,460517.5762,Top
55537,Pakistan,2.350591425,460518.0573,Bottom
51455,Eritrea,0.676562388,461072.5358,Bottom
57610,Afghanistan,0.720000029,462548.3547,Bottom
46155,Russian Federation,0.970831833,462586.4518,Top
46935,Pakistan,1.961249745,463659.0054,Bottom
62211,Sudan,0.356217962,463768.5464,Bottom
45718,Sudan,0.155845359,463853.0267,Bottom
57114,Sudan,0.178108981,464144.2777,Bottom
51492,Ukraine,0.71774133,464606.5472,Bottom
67463,Albania,2.45095968,464888.0559,Bottom
56187,Pakistan,1.509264039,465001.4295,Bottom
53136,Uzbekistan,0.080277781,465202.2305,Bottom
62553,Russian Federation,3.949688955,466075.7901,Top
69910,Romania,2.133782521,467653.1218,Bottom
59514,Romania,2.297615879,468482.611,Bottom
68946,Moldova,2.459349924,468984.3997,Bottom
70232,Turkmenistan,1.336759291,469762.7134,Bottom
72508,Ukraine,1.365418425,470486.7404,Bottom
43710,Pakistan,2.231424014,470581.0851,Bottom
61406,Ukraine,1.062905056,471000.9119,Bottom
40683,Romania,1.425504411,471072.2781,Bottom
62752,Eritrea,0.275747376,473820.3191,Bottom
64677,Serbia,3.159784739,474059.8661,Bottom
52597,Moldova,1.74991162,477778.2889,Bottom
70770,Russian Federation,4.048525333,478391.6422,Top
70920,Ukraine,1.041721719,478482.3878,Bottom
41217,Russian Federation,0.381814241,478697.7602,Top
46642,Russian Federation,3.753320361,478724.0399,Top
60153,Uzbekistan,2.435092681,478954.4558,Bottom
61328,Ethiopia,0.531689205,479403.749,Bottom
42397,Ethiopia,1.386586245,479723.0043,Bottom
59397,Ukraine,0.971261647,479748.9648,Bottom
60349,Pakistan,0.549149929,480370.774,Bottom
45471,Russian Federation,0.397489477,482097.3013,Top
62791,Romania,1.473053413,482977.2133,Bottom
50542,Ukraine,1.042967796,483389.0035,Bottom
57163,Uzbekistan,0.802777807,483801.0484,Bottom
60703,Albania,1.868248804,485562.1013,Bottom
56340,Turkmenistan,2.714629725,487262.0219,Bottom
33610,Ethiopia,1.189937949,487404.9063,Bottom
67551,Ukraine,1.322519901,489739.6797,Bottom
47788,Ukraine,0.72587197,490237.5817,Bottom
36512,Moldova,1.07469618,493615.0882,Bottom
53434,Ethiopia,0.004007881,494942.1137,Bottom
62536,Afghanistan,0.664064924,495037.6438,Bottom
35918,Uzbekistan,2.552833426,496089.4914,Bottom
54520,Pakistan,2.343932788,496154.1739,Bottom
68830,Serbia,2.533941975,498774.9244,Bottom
60175,Afghanistan,0.396000016,499100.2628,Bottom
60953,Eritrea,0.688225425,499869.9727,Bottom
51684,Ethiopia,1.107939391,502492.1469,Bottom
65818,Albania,2.140797266,503226.9456,Bottom
69175,Romania,2.229044038,503661.8231,Bottom
64023,Uzbekistan,0.467070724,503753.6129,Bottom
72427,Russian Federation,0.248179257,504782.2985,Top
47591,Romania,1.941919739,505255.3151,Bottom
4584,Ethiopia,0.108001842,508700.8623,Bottom
61090,Serbia,3.270786986,509710.5672,Bottom
61385,Ethiopia,0.88192927,510245.8464,Bottom
63197,Sudan,0.168579801,511010.734,Bottom
54495,Uzbekistan,2.836481584,513063.7951,Bottom
53034,Ukraine,0.982553151,513483.1988,Bottom
66887,Afghanistan,0.600000024,514100.7044,Bottom
63094,Pakistan,1.605086792,514412.1274,Bottom
67981,Uzbekistan,1.16767681,515375.5145,Bottom
59644,Bosnia and Herzegovina,2.347467772,517011.9364,Bottom
58607,Afghanistan,0.720000029,520929.371,Bottom
65088,Afghanistan,0.720000029,521567.6866,Bottom
45449,Afghanistan,0.606666691,522219.1222,Bottom
61475,Afghanistan,1.049000036,523558.0818,Bottom
54724,Russian Federation,2.704002067,525700.8383,Top
57526,Russian Federation,2.877723923,525753.3638,Top
68708,Russian Federation,0.293083772,528724.628,Top
44905,Russian Federation,2.961325169,529498.4393,Top
40934,Romania,2.09776987,529753.485,Bottom
65277,Russian Federation,2.857782588,529995.7432,Top
45723,India,1.064455615,530689.4991,Top
71499,Ukraine,1.176524813,531119.5733,Bottom
2592,Russian Federation,1.637859489,531440.3681,Top
47065,Albania,0.761412689,531445.5157,Bottom
58265,Afghanistan,0.720000029,531929.6,Bottom
64061,Uzbekistan,0.107037041,532114.4273,Bottom
51879,Albania,1.458958919,532367.4399,Bottom
51472,Ethiopia,1.130011435,532397.3706,Bottom
52066,Uzbekistan,2.167500079,532956.5597,Bottom
59534,Russian Federation,3.038197908,535354.1831,Top
56348,Moldova,2.46720551,537267.2379,Bottom
73143,Moldova,3.807265791,537696.891,Bottom
73275,Russian Federation,3.432656643,539163.4759,Top
52825,Afghanistan,0.720000029,539182.9996,Bottom
68495,Ukraine,1.479815735,539250.4773,Bottom
1317,Russian Federation,0.182170685,539392.3306,Top
66495,Romania,1.865233795,539498.8192,Bottom
48029,Ukraine,1.136540527,539712.0012,Bottom
68417,Bosnia and Herzegovina,3.106942477,540069.5961,Bottom
44777,Ukraine,1.581273794,541468.7274,Bottom
37534,Eritrea,0.74240597,542027.9129,Bottom
54323,Ethiopia,1.028478487,542133.7747,Bottom
47438,Uzbekistan,1.498518573,542460.5853,Bottom
14095,Pakistan,1.867109757,543005.8251,Bottom
39305,Moldova,1.87244247,545299.5914,Bottom
54917,India,1.740135784,545310.515,Top
70839,Russian Federation,0.169695218,545369.8493,Top
66660,Russian Federation,3.645858606,545993.4169,Top
55525,India,0.991577417,546160.9111,Top
51203,Ukraine,1.055759586,547267.0457,Bottom
47700,Ethiopia,1.34989893,548155.9431,Bottom
50972,Ukraine,1.009323716,548361.1035,Bottom
63048,Pakistan,2.363602686,548416.255,Bottom
61184,Romania,2.593108306,549801.8472,Bottom
67409,Romania,0.84946652,550109.0939,Bottom
50457,Uzbekistan,2.27453712,550788.9765,Bottom
52866,Serbia,3.227382521,551487.7432,Bottom
21520,Uzbekistan,0.05351852,552429.7118,Bottom
64043,Ukraine,1.665559385,552508.0926,Bottom
47633,Tajikistan,2.82101862,552733.6964,Bottom
65275,Uzbekistan,2.817750102,555481.8,Bottom
69868,Uzbekistan,2.461851941,557528.758,Bottom
46883,Ukraine,0.96166121,558007.1141,Bottom
44346,Pakistan,2.209263195,558074.4879,Bottom
35366,Ethiopia,1.096893745,558294.9738,Bottom
58652,Albania,1.770817136,558517.7169,Bottom
