mean_sunfl,Fishnet_ID,COUNTRY,NEAR_DIST
0.47144045700,60233,Canada,45013.80442250000
0.91653858100,31921,Canada,45185.85182960000
0.00802180500,43861,Canada,45284.95511550000
0.10142901700,60029,Canada,45327.40213580000
0.36822297600,37830,Mexico,45352.22435870000
0.29877388000,47024,Mexico,45746.56690510000
0.76328456500,69540,Canada,46054.63972270000
0.38382558100,54448,Mexico,46356.58843920000
0.43709911700,43534,Mexico,53710.09955740000
0.59448707100,51581,Mexico,53824.51764130000
0.54229353200,54374,Mexico,56486.82272340000
0.42182000400,58564,Mexico,58246.97084770000
0.57467083500,62944,Mexico,59239.88862320000
0.52963393600,43156,Mexico,59609.90147940000
0.47180030700,53642,Mexico,62332.89313760000
0.04904311900,72018,Canada,62340.87713410000
0.17370849800,52945,Canada,62639.92796000000
0.69143949400,63993,Mexico,63858.66538100000
0.05464285600,67254,Canada,67367.39354030000
0.93739902200,70393,Canada,68896.47104620000
0.35869673500,63321,Mexico,69809.48519740000
0.25999706900,48691,Canada,72074.86810200000
0.41491524600,69000,Canada,73980.31524490000
0.15662473400,61293,Canada,76080.90966320000
0.52530021300,58599,Mexico,76778.23245510000
0.68879285000,32640,Canada,76866.15925800000
0.76782730500,71004,Canada,76893.41611080000
0.42092896400,67787,Canada,78609.94751220000
0.50838848200,58141,Canada,78952.25984590000
0.49669618000,70063,Canada,79593.80094880000
0.51881943300,65045,Canada,80038.67498220000
0.84403329100,72324,Canada,80102.65564170000
0.56296124200,53216,Mexico,84367.26863600000
0.40274931700,34792,Canada,84834.23399830000
0.27898780800,71067,Canada,86960.37215400000
0.71863113400,60684,Canada,88466.47319200000
0.21117941700,72898,Canada,92249.73986380000
0.42079021300,63862,Mexico,93086.75005490000
0.19011637900,66764,Mexico,94143.41608120000
0.25629502000,64311,Canada,94904.89881000000
0.65103683500,72238,Canada,95933.74188250000
0.21026104700,66391,Mexico,96009.14538680000
0.38372208900,56356,Mexico,96591.63982750000
0.10110997200,70983,Canada,96739.34461690000
0.46838375300,10290,Mexico,97106.36221060000
0.64390168600,48656,Canada,98016.05858820000
0.50187651600,49799,Mexico,99007.36850400000
0.76433744100,50394,Canada,99428.49766700000
1.44310120600,70958,Canada,103648.08163100000
1.01022948800,61575,Canada,103651.66252800000
1.53413936500,74647,Canada,103652.70512800000
1.42910283800,60446,Canada,103654.03442400000
0.04079362500,67045,Canada,103654.74039700000
1.03799480700,47129,Canada,103655.35244100000
0.18697078200,67159,Canada,103655.57763000000
1.03323383500,52572,Canada,103655.64166700000
1.32034656200,57642,Canada,103655.68005800000
1.21227538600,74084,Canada,103656.34254600000
1.27335919400,47843,Canada,103656.57276500000
1.26249335000,59949,Canada,103656.57276500000
1.21227538600,46593,Canada,103657.92117200000
1.34960688100,53899,Canada,103659.30860200000
1.58308458800,68178,Canada,103659.44081600000
1.23537762000,35000,Canada,103659.84315200000
1.25029258300,69624,Canada,103663.21098200000
0.11218246800,60323,Canada,103664.85931400000
0.14277768700,61430,Canada,103664.85931400000
0.14957662400,46393,Canada,103665.72872500000
0.63784026200,55994,Canada,103668.49257100000
0.43093246200,66163,Canada,103668.49257100000
0.01593750000,56287,Canada,103672.64208000000
0.01738636300,72838,Canada,103683.93388400000
0.01593750000,74078,Canada,103683.93388400000
0.49669620600,57252,Canada,104315.28367700000
0.22514805600,70296,Canada,104511.53268600000
0.31499999400,49476,Canada,108020.20659500000
0.51168962700,53395,Mexico,108607.93992800000
0.03187499900,67397,Canada,113633.22655700000
0.15937499700,73741,Canada,113730.81569000000
0.67256552400,69392,Canada,114152.69957500000
0.16416229500,60074,Canada,117222.35918800000
0.55688794500,65269,Canada,118057.74724300000
0.32580465700,44273,Mexico,119539.36287900000
0.18794968100,47924,Canada,129405.27239800000
0.16814783600,65429,Canada,129763.26228200000
0.65539992200,61437,Mexico,131070.06127200000
0.42286889000,60544,Mexico,131170.21299900000
0.17019887600,66068,Canada,131297.05215600000
0.33305988100,54732,Mexico,131550.22354400000
0.15218608600,46927,Mexico,131945.34780300000
0.27045118400,67259,Mexico,132187.10799100000
0.44553712800,52537,Mexico,132452.43543500000
0.47741178000,58104,Canada,133237.24232700000
0.76495058200,72026,Canada,134591.34909600000
0.44050706600,67702,Canada,136582.47909600000
0.29311143600,63998,Mexico,137963.10916700000
0.53700074400,55636,Mexico,138394.50646800000
0.56209250500,46339,Canada,138712.07433900000
0.54192349300,50645,Mexico,139451.80383700000
0.02539860600,54424,Canada,143807.34131600000
0.56081080000,59025,Mexico,144774.86003600000
0.42901557700,52698,Canada,145132.48346600000
0.14694247900,59685,Canada,145307.40252800000
0.61455632100,66618,Canada,145542.57141000000
0.30769085300,48758,Mexico,146002.83552100000
0.52246213200,64985,Canada,146435.23584100000
0.52326899900,64935,Canada,146568.08664600000
0.36667589700,55190,Canada,148179.01378700000
0.31874999400,67480,Canada,148237.00097200000
0.54627225500,44233,Canada,148686.84917100000
0.18198584000,63356,Mexico,149227.72011900000
0.52794275500,45999,Mexico,150655.97724200000
0.25374606400,64617,Canada,152241.69467300000
0.01663043400,58748,Canada,152322.65888600000
0.66767360500,55470,Canada,154481.77143500000
0.24288020800,54091,Canada,157348.55720700000
0.64662637500,69854,Canada,157374.29857900000
0.59247449100,53211,Mexico,159529.44204900000
0.12814751000,48692,Canada,159550.24028400000
0.41523766800,58382,Canada,161096.44706800000
0.42655069900,47157,Canada,161329.70235400000
0.32925999500,72271,Canada,166100.21339800000
0.38633970600,63298,Mexico,166344.20092900000
1.27693909500,56124,Canada,167757.59701200000
1.01022948800,41251,Canada,167761.17581400000
0.75638560500,64304,Canada,167762.18185400000
1.03482163600,47234,Canada,167764.87286400000
1.16237933900,73870,Canada,167765.15691700000
1.39038018100,52351,Canada,167765.16595800000
1.21227538600,69272,Canada,167765.85891600000
1.34630152700,65825,Canada,167766.09273700000
1.18945307400,71044,Canada,167766.09273700000
1.21227538600,68205,Canada,167767.38823400000
1.39876061900,69790,Canada,167768.82130000000
0.85405230400,45722,Canada,167768.95924400000
0.24288020800,55861,Canada,167769.35044300000
0.49111007100,69192,Canada,167772.73168000000
0.11655321400,47132,Canada,167774.38136300000
0.85472357300,71139,Canada,167778.00872200000
0.83509220700,74819,Canada,167778.00872200000
0.09107142700,74298,Canada,167782.14496600000
0.30277985400,57613,Canada,168237.36579000000
0.42092897400,56700,Canada,169456.28257500000
0.25676404600,65387,Mexico,171817.45290600000
0.78556835000,55775,Canada,173002.54073300000
0.21842104800,62589,Mexico,174180.87421600000
0.18198584000,56709,Mexico,175437.56513300000
0.49652721500,61371,Mexico,176295.61533300000
0.01593750000,72066,Canada,176480.23384700000
0.47594423800,44327,Mexico,178562.83148500000
0.37399999300,5546,Canada,178790.77186300000
0.82500249100,52496,Mexico,185318.56699500000
0.43080616500,36684,Canada,188753.22841300000
0.58350739000,52090,Canada,189465.88817200000
0.32200670500,60276,Mexico,192696.55278100000
0.56371854200,47480,Canada,193771.78063500000
0.38607490100,51629,Canada,195150.53579500000
0.33862849100,68970,Canada,199279.84645800000
0.07199999900,74542,Canada,200195.13950800000
0.48717056200,62485,Mexico,209913.76481800000
0.85310139900,69661,Canada,210772.76979100000
0.38647154800,41363,Canada,211764.61967700000
0.70100758600,69788,Canada,211888.79115900000
0.21565326700,65602,Mexico,213610.75674500000
0.67182860300,67288,Canada,215219.87446300000
0.11156249800,64115,Canada,215731.71575200000
0.05275862000,59421,Canada,216957.09788300000
0.51269896700,62362,Canada,216963.63584200000
0.45736754700,65431,Canada,217299.66826200000
0.74873331200,48554,Mexico,217950.66161600000
0.79369996600,66924,Mexico,218050.34781700000
0.18198584000,58712,Mexico,218351.59769600000
0.37633277700,58228,Mexico,218429.73065500000
0.59667414000,11607,Mexico,218657.02041700000
0.21829110000,56843,Mexico,218825.64318600000
0.25046031400,65176,Mexico,218989.32999000000
0.44485425900,58730,Mexico,221309.82487500000
0.32150749900,53928,Mexico,225011.99474600000
0.33596367800,63004,Canada,225341.61499200000
0.31655171800,68611,Canada,225490.44896700000
1.02481130200,56421,Canada,226612.61992500000
0.23162790200,53127,Mexico,226898.21478500000
0.46332022200,45051,Canada,228019.75901800000
0.60450455700,11966,Mexico,228645.07093300000
0.76277077500,5469,Canada,229442.27253800000
0.34400573200,47402,Canada,230939.12001500000
0.57089715600,46985,Canada,231096.11607400000
0.97234588200,47623,Canada,231099.69280600000
1.30155154700,57476,Canada,231103.39691100000
1.30625027400,53042,Canada,231103.65587700000
1.22402236900,63446,Canada,231103.67585000000
1.25338940300,61188,Canada,231104.37895600000
1.15021298100,67817,Canada,231104.61633800000
1.09363221400,67837,Canada,231104.61633800000
1.21227538600,72788,Canada,231105.82830400000
1.18226756400,65271,Canada,231107.33771000000
0.09348539100,58332,Canada,231116.52854600000
0.03739415600,68563,Canada,231116.52854600000
0.36786960000,58285,Canada,232665.84244200000
0.57374998900,70681,Canada,233995.01206100000
0.25023049600,59980,Mexico,237651.33362100000
0.67038460200,43640,Mexico,238794.68161900000
0.26444443900,65691,Canada,239988.32310100000
0.48315788600,71221,Canada,241837.64393300000
0.79732392900,67001,Canada,243863.87621900000
0.58988990800,46683,Canada,243927.58115000000
0.04781249900,45381,Canada,244765.03710400000
0.27297872900,63125,Mexico,249861.47620300000
0.40613172200,64483,Mexico,254321.72019800000
0.74761362200,71700,Canada,255189.82087000000
0.40808944500,60694,Mexico,256303.72800500000
0.04249999900,55999,Canada,257361.65799000000
0.31874999400,44596,Canada,258848.77931600000
0.51644443400,53104,Mexico,260096.78256500000
0.63135153400,47693,Canada,260740.21398700000
0.39839999200,66393,Mexico,261902.92708000000
0.89249998300,55302,Canada,264621.01875700000
0.33468749400,65361,Canada,266833.56454500000
0.15792159700,44266,Mexico,273846.57907700000
0.11156249800,71088,Canada,275656.01743700000
0.25229851900,64179,Mexico,276265.51457400000
0.05215909000,55905,Canada,276405.69189600000
0.70692333700,46676,Mexico,278499.50793400000
0.06374999900,63308,Canada,279421.01080700000
0.27102040300,63903,Mexico,280437.97188100000
0.33468749400,66907,Canada,284950.35886900000
0.63305083500,52839,Mexico,285208.90732800000
0.41437499200,55222,Canada,285212.31828700000
0.63363635200,56978,Canada,286082.72998300000
0.04781249900,46301,Canada,288902.88296700000
0.29686566600,47039,Canada,289038.71550500000
0.18400790200,4846,Mexico,289350.33750600000
0.04882978600,42791,Canada,289451.25228600000
0.24083332900,65559,Canada,293403.09704300000
0.45460327000,38399,Canada,293670.32277400000
1.33465633900,30439,Canada,293674.03385400000
0.15153442300,71215,Canada,293674.25907900000
1.18995648600,56052,Canada,293674.30773700000
1.28353968300,69311,Canada,293675.01193800000
0.15153442300,47637,Canada,293675.25284000000
1.07004066700,65164,Canada,293675.25284000000
1.21227538600,59965,Canada,293676.38222300000
0.09643099700,60910,Canada,293677.96710200000
0.01869707800,49419,Canada,293687.16131400000
0.01869707800,51392,Canada,293691.27147800000
0.12811996800,72478,Canada,293702.55927600000
0.17440390400,32140,Mexico,293868.76080500000
0.34772726600,60093,Canada,295155.18545800000
0.17531249700,47951,Canada,296382.32373600000
0.29999999400,67495,Canada,296471.52957900000
1.05813082100,70112,Canada,297120.88538000000
0.59559000000,62041,Mexico,298545.73284600000
0.27093749500,20505,Canada,299355.27100700000
0.30599999400,73754,Canada,301738.84702500000
0.43031249200,49603,Canada,304662.76553200000
0.63932431100,52390,Mexico,305501.87223300000
0.79925924300,54267,Mexico,305601.08207500000
0.36142654900,42972,Mexico,305979.83181600000
0.17693068100,58455,Mexico,306376.53938600000
0.23741378900,53539,Canada,309820.07497900000
0.47013007000,56294,Mexico,310801.52806700000
0.41499999200,54890,Mexico,311999.60481200000
0.64225820900,63115,Mexico,312116.16868200000
0.62684009300,62033,Mexico,313708.57310100000
0.59285713100,66389,Mexico,314418.71270100000
0.25499999500,50788,Canada,315070.51372300000
0.02428571400,38574,Canada,316862.99309200000
0.35062499300,60204,Canada,318913.86464600000
0.52159089900,56388,Canada,320928.58192700000
0.23752695600,57518,Mexico,329152.70893000000
0.52593749000,59316,Canada,330652.16372300000
0.57374998900,70533,Canada,331234.76753300000
0.66222622700,56206,Mexico,335593.82341500000
0.20319060600,50609,Mexico,337265.64856500000
0.27297873600,48323,Mexico,338000.80989000000
0.25499999500,68902,Canada,340347.87247200000
0.01738636300,44005,Canada,342419.00762300000
0.10091942000,46904,Mexico,342629.64565300000
0.59499998900,53650,Canada,344037.00516900000
0.63970777800,35773,Mexico,345195.51181400000
0.48681817300,71082,Canada,351641.48803600000
0.65343748800,33792,Canada,351868.68468400000
0.75110612000,59486,Mexico,352313.20035900000
0.45333332500,47365,Canada,352377.32104300000
0.49628865000,53017,Mexico,354991.54640400000
0.01443185000,51536,Canada,355476.43509100000
1.30112437900,14824,Canada,355480.15306800000
1.22637162000,74110,Canada,355480.42195100000
1.19717230500,68442,Canada,355481.12723500000
0.51988224900,62641,Canada,355481.37161700000
1.20511540300,68852,Canada,355481.37161700000
0.38965994500,2795,Canada,355482.41934900000
0.04273617800,48992,Canada,355497.37374500000
0.21927996200,62412,Canada,355508.66023700000
1.07795452500,68461,Canada,355656.32099700000
0.66937498700,54803,Canada,357339.93620800000
0.63749998800,47595,Canada,361391.41211000000
0.36201139600,18973,Mexico,363910.85239000000
0.27977527500,51632,Mexico,367747.16218200000
0.97064514300,41844,Canada,367762.48499500000
0.41788821700,59873,Mexico,374835.88003900000
0.63695041700,55341,Mexico,377157.01288300000
0.68531248700,70363,Canada,377437.58309000000
0.55249999000,53425,Canada,380778.06872800000
0.79826085500,64680,Canada,381357.06530300000
0.23906249600,71128,Canada,387480.76777800000
1.06249998000,56705,Canada,393118.71866400000
0.71309857700,50825,Mexico,393900.96188300000
0.51578801100,29675,Mexico,394189.02116000000
0.42397452200,64111,Mexico,394586.53075300000
0.79977271200,50113,Canada,396343.15473900000
1.00109545900,45668,Mexico,396724.53303800000
0.31972459700,50271,Mexico,399334.13374500000
0.03642857100,57431,Canada,403361.35605600000
0.66728138900,41933,Mexico,403375.43555400000
0.66728138900,50575,Mexico,407428.62047700000
1.12818179700,47462,Canada,409795.57809500000
0.76499998600,55630,Canada,410960.87149500000
0.42690522200,60321,Mexico,416187.54711600000
1.16614229000,59265,Canada,416525.37200900000
1.21364585300,71084,Canada,416525.63594900000
0.45460327000,53118,Canada,416526.34230400000
0.50560424100,32842,Canada,416526.59012700000
1.18398505600,53381,Canada,416526.59012700000
0.12170454300,47798,Canada,416553.86113000000
0.07968749900,64265,Canada,416553.86113000000
0.98812498200,41195,Canada,418779.36764900000
0.61167460700,56662,Mexico,420740.84729300000
0.66728138900,25247,Mexico,420797.54071200000
0.22709994600,63502,Mexico,421230.74113700000
0.51954197400,43956,Mexico,424495.53356700000
0.97218748200,52342,Canada,426305.52973400000
0.27297873900,63629,Mexico,428272.20433500000
0.63732141600,53357,Mexico,432416.87390900000
1.05972103800,43460,Mexico,433372.29654100000
0.71718748700,73954,Canada,434129.57663700000
0.19124999600,68283,Canada,437618.53931900000
0.28525423200,59699,Canada,438812.30125200000
0.15896103600,66316,Canada,442248.08632100000
0.35062499300,47281,Canada,443456.63796800000
0.07217391200,66088,Mexico,444553.07616700000
0.86265955800,65725,Canada,445880.61857300000
0.89249998300,11102,Canada,446199.26273500000
0.23322313600,65875,Mexico,450982.25498800000
0.86500150500,49864,Mexico,453788.79140700000
0.47764042600,64080,Mexico,455005.65359700000
0.82999998300,49835,Mexico,462489.10251200000
0.47812499100,52990,Canada,467341.12062700000
0.65326885300,46433,Mexico,468218.00535200000
0.62590907900,63549,Canada,468332.39710300000
0.07799392100,49793,Mexico,469212.56003300000
0.66222622700,51412,Mexico,473595.14440200000
0.17318219800,59582,Canada,476813.54440000000
0.80818359100,76049,Canada,476813.80345200000
0.14431849800,49110,Canada,476814.76209200000
0.54841029400,57556,Canada,476814.76209200000
0.19870129500,60766,Canada,476842.01567300000
0.03642857100,75956,Canada,476842.01567300000
1.37172411200,65353,Canada,479254.54961000000
0.83718547400,58063,Mexico,479537.92886500000
0.65343748800,73171,Canada,480203.46954200000
0.36617646300,62026,Mexico,480204.47371700000
1.21323895500,38973,Mexico,481583.81875900000
0.70424241000,42176,Mexico,483059.72940600000
0.30281249400,19676,Canada,485726.60918600000
0.36428570700,66383,Canada,486921.61066000000
0.49406249100,31148,Canada,490859.27449700000
0.58245612900,9452,Mexico,491188.03223100000
0.66222622700,60528,Mexico,493810.20079000000
0.81628097500,48360,Mexico,494663.65187400000
1.03593748100,42374,Canada,499823.36050500000
0.49281249000,34334,Mexico,502833.53224500000
0.36469696200,57508,Mexico,505693.62230400000
0.50999999000,58001,Canada,506296.87947300000
0.44485425900,56319,Mexico,508192.30066900000
1.00781545400,40823,Mexico,513084.84929900000
0.77714284300,69320,Canada,514877.56557900000
1.21140072700,45103,Mexico,518207.56790600000
1.00202172400,61730,Mexico,519849.46143100000
0.77812498400,47525,Mexico,525668.59396400000
1.08588025900,51183,Mexico,526447.60821900000
0.74761362200,6185,Canada,526819.48386300000
0.90843748300,61228,Canada,529376.14769600000
1.16279997800,71938,Canada,529968.24737400000
0.16599999700,45534,Mexico,534887.56110000000
0.04781249900,65490,Canada,535360.88776200000
0.56464284700,44133,Canada,535931.35624700000
0.29556817600,61287,Canada,536377.20224600000
0.34607142200,54331,Canada,536734.67795800000
0.70474983100,64624,Mexico,537234.85200400000
0.71338271100,56428,Mexico,537242.10288800000
0.03187499900,72964,Canada,538238.68574600000
0.61199998900,51809,Canada,540142.18176700000
0.73921873500,1593,Mexico,540995.66131700000
1.16942409900,53407,Mexico,542196.23697300000
0.56112298600,63821,Mexico,546813.36241400000
0.01593750000,41151,Canada,546946.03309200000
0.76499998600,61313,Canada,550909.00792000000
0.76499998600,69639,Canada,554904.28012200000
1.04402570300,35919,Mexico,557977.27881800000
0.02283582000,40936,Canada,565025.50632000000
1.20404775000,55757,Mexico,568555.79918600000
0.47812499100,71046,Canada,568577.67839300000
0.86931816600,63701,Canada,571911.04587100000
0.45086418800,57206,Mexico,572801.85985500000
0.62249998700,51509,Mexico,572805.17214800000
0.48229728800,42465,Mexico,575639.34072800000
1.20214283500,73737,Canada,576082.89652800000
0.77620368800,47685,Mexico,577010.78143300000
0.34607142200,69292,Canada,588188.42904300000
0.68849998700,59911,Canada,588307.22753900000
0.05464285600,73979,Canada,590084.28037300000
0.50392856100,58969,Mexico,594448.01250500000
0.03642857100,60226,Canada,596823.04227600000
0.49540588000,34860,Mexico,597198.79996500000
0.50352480300,62466,Mexico,603180.22760700000
1.15709211400,57474,Mexico,603182.84845900000
0.01821428500,66625,Canada,604590.88273900000
2.28769056000,41679,Mexico,606609.89253600000
1.60378153700,48776,Mexico,606641.91523400000
0.67656582700,59181,Mexico,608591.46425300000
2.28159094400,47557,Mexico,612378.87504100000
0.51264704900,43206,Mexico,617714.89172900000
0.57623375500,36824,Canada,619914.49037700000
0.68313289600,46651,Mexico,622266.74213300000
1.24417580100,61481,Canada,625256.65300600000
0.50999999000,55796,Canada,630513.72127100000
1.64972918100,53794,Mexico,631572.59226200000
1.00214440600,46860,Mexico,640653.51070400000
0.02136808900,51430,Canada,653190.72477200000
0.08547235700,61537,Canada,653190.72477200000
1.21277902600,60461,Mexico,657683.91826300000
0.60866665400,51052,Mexico,658448.72025800000
0.63896824100,57463,Mexico,662170.53312300000
0.31275361700,36228,Mexico,665290.63014900000
0.48681817300,43994,Canada,665499.84908900000
0.71292863400,54498,Mexico,667876.03361000000
0.55333332200,11085,Mexico,668302.31389900000
0.48357682000,46151,Mexico,674940.98064500000
0.06374999900,29547,Canada,675887.25239100000
0.23538461100,71089,Canada,676488.90371200000
0.45325257700,57464,Mexico,685454.89132700000
1.11956909600,52275,Mexico,689748.53016700000
0.18043477900,54300,Mexico,692349.14326800000
2.25712980800,41453,Mexico,700648.69067600000
1.53556088900,61185,Mexico,700679.45776700000
2.13052098000,49133,Mexico,705679.06774900000
0.74487178000,47547,Mexico,707139.02675100000
0.41913828200,5137,Mexico,709409.98389400000
1.15387681600,72534,Canada,710493.56836400000
0.49146605100,64149,Canada,710497.59172000000
0.49799999000,45847,Mexico,713237.48625500000
2.09588362800,49514,Mexico,722495.12072000000
0.98851390200,51734,Mexico,726314.84939300000
0.48494381000,46537,Mexico,726597.34465500000
0.39043014400,49446,Mexico,733730.17774800000
0.78508300400,64009,Mexico,738913.50665500000
1.44749885900,42470,Mexico,748379.56768600000
0.48193547400,59977,Mexico,752883.94607900000
0.61808509400,55343,Mexico,752990.27948100000
0.27818181300,43248,Canada,760623.49446100000
0.73777776300,55155,Mexico,764948.95517600000
0.40326405800,14021,Mexico,766358.38743400000
0.04273617800,46328,Canada,767061.78009600000
1.58123859900,59630,Canada,767061.78009600000
1.30345344000,52636,Canada,767065.79158600000
0.21368089200,52583,Canada,767077.06933600000
0.44692306800,56292,Mexico,772759.80027200000
1.08475309400,53355,Mexico,776872.83518000000
0.79227271100,49927,Mexico,781398.08552000000
0.23714285200,62450,Mexico,792332.73301800000
2.13052098000,53213,Mexico,795181.37237200000
1.46628437500,19001,Mexico,795211.12475000000
0.24022132200,62696,Mexico,798157.53876000000
0.85473471700,64444,Mexico,799292.27458500000
2.28610298900,50070,Mexico,799643.01664200000
0.82371210500,55989,Mexico,800941.14527700000
0.69166665300,63160,Mexico,811727.31372600000
1.04516184600,60064,Mexico,812383.43265700000
2.30515384700,56075,Mexico,814605.89641700000
0.70743547700,45403,Mexico,814807.96501400000
0.78951217900,61252,Mexico,817169.72549900000
0.70369563800,63721,Mexico,822018.04887600000
0.81198738900,66455,Canada,822900.39590100000
1.23934917200,72281,Canada,822904.39565300000
0.08547235700,62700,Canada,822915.67220800000
0.65911763400,42749,Mexico,834319.50051500000
0.62249998700,62790,Mexico,838865.02643500000
1.95244138200,56536,Mexico,839553.13908100000
0.59944443200,20763,Mexico,842005.24421600000
0.05275862000,68166,Canada,843758.61274200000
0.61419998800,41541,Mexico,844381.49832900000
0.59251566100,55827,Mexico,850308.06149200000
0.79832059500,60169,Mexico,855935.96206100000
0.82371210500,41127,Mexico,856037.55789100000
1.04773849700,52156,Mexico,865907.49142700000
0.59285713100,47565,Mexico,869064.61611800000
1.15405656700,62614,Mexico,870259.04151700000
0.08547235700,43144,Canada,878014.61183500000
0.19231280300,55590,Canada,878018.59997400000
0.83965434900,43419,Mexico,881904.81539600000
0.42768826800,35074,Mexico,889759.87247500000
2.02574125900,62630,Mexico,890189.54856100000
1.35241607700,46351,Mexico,890218.44987900000
2.28610298900,60764,Mexico,894199.79245900000
0.45193148400,55819,Mexico,894474.47626500000
0.77969695400,51722,Mexico,895369.15672200000
0.41499999200,35772,Mexico,899001.89061900000
1.02295184600,43440,Mexico,900162.70425900000
0.60953123800,43922,Mexico,902610.10436900000
2.23530070000,58861,Mexico,907679.41279100000
0.98330128100,36552,Mexico,909664.88588800000
0.82999998300,62125,Mexico,909995.69333200000
0.78598483300,17433,Mexico,912087.26739300000
0.84229117900,55963,Mexico,922392.67132000000
2.04457123800,55370,Mexico,930257.50274100000
0.72134470900,46220,Mexico,931460.07414300000
0.93627127200,47395,Mexico,933652.33887700000
0.88523232200,63466,Mexico,936622.57276500000
1.06087319700,56375,Mexico,937397.28463500000
0.40080215200,48286,Mexico,941828.97179000000
0.83845516200,46392,Mexico,945556.58679400000
0.89199156800,41666,Mexico,946833.20661300000
0.85392152800,63337,Mexico,956447.81876200000
0.47252464300,61092,Mexico,963727.78161500000
1.12224602700,47436,Mexico,965674.90251300000
1.03174231500,48979,Mexico,969026.35644700000
0.73777776300,64040,Mexico,971519.51091900000
0.99755202400,52624,Mexico,973592.27112800000
0.15165485900,52947,Mexico,977122.39504500000
0.87574226600,53633,Mexico,985654.31201300000
0.83382584000,49130,Mexico,985682.46053900000
0.02136808900,69324,Canada,986091.37011600000
0.08547235700,44394,Canada,986095.33539900000
0.93810730000,56225,Mexico,989297.55144400000
0.19246376400,48314,Mexico,989460.65081300000
0.79541665100,40752,Mexico,990362.04268100000
1.04769884500,54403,Mexico,1001563.93732000000
0.75811022100,45669,Mexico,1003676.61694000000
1.12224602700,55116,Mexico,1005263.17957000000
0.87407792300,39091,Mexico,1012289.47644000000
1.15257692300,62639,Mexico,1022180.52563000000
0.97384985800,44396,Guatemala,1023064.12239000000
0.84234734000,56053,Mexico,1025289.42178000000
0.49674241400,51424,Guatemala,1036298.64960000000
0.29915324800,42361,Canada,1039065.01792000000
0.09971774900,72448,Canada,1039068.97196000000
0.08867943600,44779,Canada,1039080.24386000000
0.11590908900,54290,Canada,1039080.24386000000
1.02872552500,55358,Guatemala,1050260.14470000000
1.12224602700,58310,Mexico,1054689.74991000000
0.41499999200,2468,Mexico,1081556.57980000000
0.66725488900,57798,Mexico,1081583.64692000000
0.76463864000,59792,Guatemala,1082309.48166000000
0.66399998700,60331,Mexico,1085872.62995000000
1.12224602700,46906,Mexico,1091247.42437000000
0.06410426800,78402,Canada,1091336.45846000000
0.02136808900,73866,Canada,1091340.40136000000
0.27818181300,61519,Canada,1091351.67213000000
