mean_soybe,mean_sunfl,mean_wheat,Fishnet_ID,COUNTRY,NEAR_DIST
0.01781818200,0.00981818200,0.39318439200,52995,India,40014.65043890000
0.85296296100,0.00000000000,0.00000000000,69090,Russian Federation,40095.27214770000
0.16022727200,0.32908705100,0.18178828100,76291,Russian Federation,40154.60487100000
0.34270833200,0.00000000000,0.00000000000,61605,Russian Federation,40517.49519830000
0.82971721200,0.00000000000,1.56304170200,57341,India,40779.22933420000
0.01119047600,0.00000000000,0.01171020200,34723,Russian Federation,41369.48270370000
0.83912443000,0.00000000000,0.00000000000,55261,Vietnam,41847.57107820000
0.91511442700,2.70467443500,0.72689851200,58016,Pakistan,41922.65371680000
1.19454756000,0.54000002100,1.34305394000,55148,India,42234.97578660000
0.78775118400,0.00000000000,0.00000000000,41335,Laos,42495.92987470000
0.46145454400,1.19951556500,2.30727263400,41241,Kyrgyzstan,43059.82327560000
0.90083333100,1.85020053400,1.02205411100,70771,Russian Federation,43748.72684750000
1.06534090900,0.20306024000,0.82670457000,53264,Kazakhstan,43885.07816540000
0.99722222200,1.48337272600,0.69629626800,59472,Kazakhstan,44695.90297360000
0.77546296300,0.61296762100,0.47634314700,74093,Kazakhstan,44885.34425980000
0.04895833300,0.02011087500,0.05209499200,64946,Russian Federation,44981.10978420000
0.61547618900,1.26411216600,0.69829784000,74842,Russian Federation,46406.32606880000
1.11979166700,0.35154638200,0.86895835900,70880,Kazakhstan,47549.00156920000
0.19448275800,0.00000000000,0.26564094900,41522,Russian Federation,48597.75751350000
1.28230673200,0.46976940500,0.91082346300,48793,India,48640.60679790000
0.41257823000,0.00000000000,1.73635970600,36143,India,48977.86365390000
0.80659780400,0.00000000000,0.00000000000,43036,Vietnam,49950.76457970000
1.28366129700,0.20700000800,1.54774557900,49754,India,50491.68050050000
0.92880952100,1.90766017800,1.05379492200,65197,Russian Federation,50679.81702430000
0.97222222200,0.30677579700,0.61074075900,62610,Kazakhstan,51451.79030220000
0.00127272700,0.02800000000,0.08718181800,59959,Tajikistan,51981.95822070000
0.59309523700,1.21814445100,0.67290519100,58253,Russian Federation,52449.39871580000
0.44824074000,0.49402654000,2.24120361300,43359,Kyrgyzstan,52701.70195610000
0.11750000000,0.16088700300,0.08887427100,63689,Russian Federation,54160.37206340000
0.10916680900,0.00000000000,0.53087188700,42142,India,54539.33407380000
0.17625000000,0.36199575700,0.19996710900,49420,Russian Federation,54690.11845620000
1.28622837600,0.00000000000,1.26626892600,46209,India,55074.32857890000
0.00979166700,0.00000000000,1.13407166400,62375,Mongolia,55627.96219490000
0.78586144300,0.92096213500,0.78386606300,58825,Myanmar,56923.14664250000
0.94085072900,0.00000000000,0.87327230000,48712,North Korea,57631.42158580000
1.15794842200,0.05727273000,2.08556361500,62107,India,58272.87540050000
0.33113636300,0.00000000000,0.47834685000,48999,Mongolia,58370.49361570000
0.86166666400,0.00000000000,0.00000000000,64543,Russian Federation,59004.08859110000
0.46999999900,0.00000000000,0.00000000000,72243,Russian Federation,59262.71632790000
0.20142857100,0.00000000000,0.21078364300,52454,Russian Federation,60024.00712330000
0.29374999900,0.00000000000,0.30739281300,75511,Russian Federation,60182.64183450000
0.75026687500,0.00000000000,1.51358003000,55210,Nepal,60583.44717230000
0.48958333200,0.00000000000,0.51232135500,73329,Russian Federation,60773.98334690000
0.81018518500,0.68583336100,0.00000000000,62713,Kazakhstan,62841.41787320000
1.22662609100,0.62386875300,0.97134550300,52935,India,62864.49569690000
0.62500000000,0.11912867400,0.48500001400,51979,Kazakhstan,63792.26511740000
0.06962962900,0.00000000000,0.09510601900,72602,Russian Federation,63887.48445400000
0.42212962900,0.46524829500,2.11064806200,62072,Kyrgyzstan,64369.57256850000
0.85454545200,0.00000000000,0.89423363900,68240,Russian Federation,65116.03216600000
0.30977272600,0.63623496600,0.35145734300,73051,Russian Federation,65231.16862350000
0.29909090800,1.50836036200,1.49545448500,42881,Kyrgyzstan,65757.88998820000
0.34814814700,0.00000000000,0.47553009500,70729,Russian Federation,66069.86268900000
1.09223334800,3.22815980900,0.85370583400,64261,Pakistan,66822.60146670000
0.45572916700,0.14307120200,0.35364584400,71739,Kazakhstan,67622.77676850000
0.70553686400,0.00000000000,1.34049192300,60781,India,68483.54797580000
0.92041666400,1.89042228500,1.04427267900,70976,Russian Federation,69360.35476940000
1.22395833300,0.96748247600,0.75184012900,66094,Kazakhstan,69406.59726190000
0.20008373100,0.00000000000,1.64427213500,63279,India,71198.18083740000
0.34656565600,0.67005321900,2.46262621900,46881,Kyrgyzstan,71610.58310310000
0.46020833200,0.94521114200,0.52213633900,63425,Russian Federation,71706.77080590000
0.10681818200,0.21939136800,0.12119218700,67953,Russian Federation,72022.13756190000
0.87317938200,1.23422845500,0.70619534100,52476,Myanmar,72120.25982010000
0.97761363500,0.43789342200,0.73214362800,63511,Kazakhstan,72974.83281240000
0.82873004900,0.77623081900,1.39804465800,17325,India,73822.29672690000
0.89915995200,0.00000000000,1.65656355400,66145,Nepal,75310.34061130000
0.81690476000,0.00000000000,0.85484477600,71479,Russian Federation,75423.51876460000
1.10611373900,0.00000000000,1.34736714900,51499,North Korea,75819.01343820000
0.21541666600,0.00000000000,0.00000000000,48383,Russian Federation,76412.51620280000
0.79452380800,0.00000000000,0.83142437100,54628,Russian Federation,77800.02411310000
0.17090909000,0.00000000000,0.23344204600,36339,Russian Federation,79815.28164610000
1.09855107100,0.00000000000,0.00000000000,59309,Vietnam,81027.50839750000
0.31333333300,0.00000000000,0.64005934400,58041,Mongolia,81219.42807020000
1.43600063800,0.00000000000,0.00000000000,43164,Vietnam,82553.81185730000
0.86754046100,0.00000000000,1.07143653400,41993,India,82735.49806680000
0.08952380900,0.00000000000,0.09368161900,59612,Russian Federation,83107.84870510000
0.36990740600,0.93364713400,1.84953696200,70574,Kyrgyzstan,83219.84802570000
0.44270833300,0.08438281100,0.34354167700,30806,Kazakhstan,83377.86452400000
1.60053637100,0.10872872500,1.30976352700,23948,India,83490.02933730000
0.92411484500,1.11624106600,1.23087092300,53931,Myanmar,84084.02692690000
0.02937500000,0.00000000000,0.02782714000,66440,Russian Federation,84416.92384460000
0.01958333300,0.00000000000,0.01855142700,71401,Russian Federation,84978.05875030000
0.85073909200,0.14850000600,1.06662968100,56472,India,85212.00648200000
0.90585256800,0.00363636400,0.00550895700,39084,Laos,85408.90788320000
0.46564814700,0.51321203700,2.32824064600,57599,Kyrgyzstan,85685.32940890000
0.94989448800,0.00000000000,2.27675652500,62786,North Korea,85921.65942180000
1.26125907900,0.90298714800,1.03590698100,59268,Myanmar,87115.60326730000
0.64374316600,1.36310577400,1.94631217000,51874,Myanmar,87142.72665290000
0.70466731600,0.48603883400,0.96396798800,44890,India,87511.29918060000
1.23259410100,0.99045679600,1.58411471000,39228,Myanmar,87650.34244930000
0.52874999900,1.08598727000,0.59990132600,55205,Russian Federation,87719.96172450000
0.72259259200,1.65268382300,1.13148143600,58876,Kazakhstan,89862.41171220000
0.92399355900,0.11333333300,0.17169583700,54428,Laos,90407.54725680000
0.75775507300,1.57074388600,2.02477711600,61684,Myanmar,90905.80329190000
0.78264592400,0.00000000000,0.00000000000,59971,Laos,90948.59066510000
0.41692586800,0.00000000000,1.88857878300,30101,India,91247.77805410000
0.61868686900,0.16775695700,0.48010102400,66750,Kazakhstan,91290.02642820000
1.13281250000,0.21592072200,0.87906252600,63939,Kazakhstan,91316.81731510000
0.02937500000,0.00000000000,0.02782714000,42918,Russian Federation,91352.88541700000
0.75840908900,0.00000000000,0.79363235400,70147,Russian Federation,91445.74092010000
0.60185185200,0.11471650100,0.46703705100,54611,Kazakhstan,92996.46831250000
0.43918164000,0.24004152000,2.08614963900,62829,India,93014.61513840000
0.11750000000,0.00000000000,0.00000000000,56495,Russian Federation,93445.50864810000
0.87112883200,0.00000000000,1.07756488300,43431,India,94028.84486320000
0.15248283700,0.19950324800,0.37895524500,55712,India,94174.39203430000
0.01255266200,0.07172638600,0.14303061500,48232,Afghanistan,94670.10032720000
0.91761207400,0.49909092900,1.04093865000,65347,India,95744.34579200000
0.43642857000,0.89637044500,0.49515665000,52517,Russian Federation,95829.78565040000
0.01958333300,0.00000000000,0.02674856800,61489,Russian Federation,96271.41798730000
1.13159310800,3.34448989200,0.67702979200,49600,Pakistan,97691.97406330000
0.10770833300,0.22121962900,0.12220212200,42380,Russian Federation,97754.58881850000
1.16493965400,3.28424233100,1.30738996800,62206,India,98178.56335740000
0.70580861100,1.88570734900,0.58371893600,60368,Afghanistan,98568.30650840000
1.64755771400,0.40114575200,2.21717470000,52265,India,99992.18368550000
0.89977615500,0.00000000000,1.75909779700,42950,India,100215.83160500000
0.06409090900,0.00000000000,0.06071376000,47076,Russian Federation,100591.53204400000
1.03387466600,0.01472727300,1.91611741200,46903,India,100750.51624300000
0.20787037000,0.53767339700,1.25101847800,54047,Tajikistan,103036.46593900000
0.33291666600,0.00000000000,0.00000000000,67268,Russian Federation,103068.93938400000
0.13886363600,0.00000000000,0.00000000000,51098,Russian Federation,103223.51934600000
1.30402796900,0.00000000000,0.95398668800,69980,North Korea,103896.60673800000
1.52983175200,0.00000000000,1.22445946400,58241,North Korea,103900.65547400000
0.71759259300,0.26388688200,0.44079515700,62562,Kazakhstan,104099.51194500000
0.57870370400,0.43537765900,0.35547996900,72509,Kazakhstan,104161.03880500000
1.00694444400,0.26025332700,0.70055557600,64868,Kazakhstan,104224.40395300000
0.78333333100,1.60887002900,0.88874270500,55790,Russian Federation,105132.64683300000
0.00462963000,0.10185185100,0.31712963100,61950,Tajikistan,105229.06972600000
0.13055555500,0.00000000000,0.17832378500,71603,Russian Federation,105597.32535100000
0.13925925900,0.00000000000,0.00000000000,8782,Russian Federation,106648.52020000000
0.73823347700,1.23235184000,1.49379921600,54029,Myanmar,107021.09104200000
0.51476190300,1.05725744800,0.58403092100,71125,Russian Federation,107513.76933000000
0.02937500000,0.00000000000,0.00000000000,53523,Russian Federation,107888.35727700000
0.01958333300,0.02011087500,0.01110928400,69905,Russian Federation,108532.29526300000
1.10491451100,0.28227273800,2.10308835500,53620,India,108543.01999500000
0.23138461500,0.00000000000,0.31604461700,39433,Russian Federation,109832.82794100000
1.26125907900,0.97712391800,0.87675562500,57115,Myanmar,110266.25511200000
0.32508333300,1.55494642600,2.22749995600,62802,Kyrgyzstan,110411.58157200000
0.79193372500,0.27490910200,1.17855015600,63455,India,111326.45012000000
0.46129629500,0.50841566300,2.30648138800,62283,Kyrgyzstan,112291.93673900000
0.43642857000,0.00000000000,0.45669789400,51529,Russian Federation,112350.63711000000
0.89488636400,0.28093981500,0.69443183900,49937,Kazakhstan,112500.92544100000
0.70499999800,0.00000000000,0.00000000000,73352,Russian Federation,114364.04087800000
0.46020833200,0.00000000000,0.00000000000,8173,Russian Federation,114777.63133800000
0.07477272700,0.00000000000,0.07083272000,55143,Kazakhstan,115485.86133500000
0.83804056000,0.00000000000,0.00000000000,50639,Laos,116288.06620400000
0.58749999900,0.00000000000,0.61478562700,60576,Russian Federation,116855.28315400000
1.29186137700,0.50399676800,1.01752543800,4372,Laos,118174.20648200000
0.72916666700,0.22891392300,0.60203867900,58800,Kazakhstan,118939.42077700000
1.23375000000,0.96748247600,0.76111584700,71916,Kazakhstan,119401.45412600000
0.97283385600,0.54333571300,2.12172456100,64601,India,119949.64391500000
0.06854166600,0.00000000000,0.00000000000,63440,Russian Federation,120439.00580000000
0.57376623200,0.00000000000,0.60041401400,69951,Russian Federation,120821.96497800000
0.03204545400,0.00000000000,0.03353376100,48509,Russian Federation,120846.00083900000
0.02937500000,0.00000000000,0.32251463900,69582,Mongolia,121316.00742700000
0.35332692900,0.67373293900,0.87719814200,66443,India,122105.88164500000
0.00383333300,0.08433333300,0.26258333400,46795,Afghanistan,124383.09288600000
0.26857142800,0.52653928200,0.29086124900,45538,Russian Federation,125014.34445400000
0.06962962900,0.00000000000,0.09510601900,66743,Russian Federation,125202.46340300000
0.49131313100,1.15307023100,0.87828279300,26379,Kazakhstan,125345.17067900000
0.77130845400,1.10626685000,0.61062485400,45776,Myanmar,126514.14323700000
0.29947916700,0.05708249000,0.23239584000,56108,Kazakhstan,126780.81404100000
0.55812499900,1.14631989600,0.63322917700,57014,Russian Federation,126801.87011700000
0.54833333200,1.12620902100,0.62211989400,34650,Russian Federation,127203.81547300000
0.95855552900,0.00000000000,1.95491871100,53045,North Korea,127259.14508700000
1.00434892200,0.00000000000,1.55322077200,47073,North Korea,128144.92198700000
0.03481481500,0.00000000000,0.04755300900,68438,Russian Federation,128391.35324400000
1.19791666700,0.94689774300,0.73584352900,53161,Kazakhstan,128584.86690500000
0.83806818200,0.26310236600,0.65034092800,71584,Kazakhstan,128904.34164400000
1.16898148100,0.98955956400,0.00000000000,57473,Kazakhstan,129652.15476000000
0.46525252400,0.51277600300,2.32626253200,62024,Kyrgyzstan,130950.90211300000
0.03611640800,0.00000000000,2.15421158700,59110,India,131001.77611700000
0.12731481500,0.03568669400,0.09879629900,56035,Kazakhstan,131979.33431100000
0.56949700500,0.13050000500,1.44687769700,41046,India,132424.63538700000
0.45694444300,0.50361928800,2.28472213000,57204,Kyrgyzstan,133480.58160800000
0.03916666700,0.08044350100,0.04443713500,70239,Russian Federation,136498.03488800000
0.03481481500,0.00000000000,0.03566475700,64770,Russian Federation,137154.49749200000
1.03617532000,0.00000000000,2.13621596900,69138,North Korea,138038.73903700000
0.65604166500,0.00000000000,0.68651061600,74756,Russian Federation,138761.94661700000
0.63006068100,0.10350000400,0.98546854500,60143,India,138923.58800900000
0.03916666700,1.50703550400,2.79148156800,70009,Kyrgyzstan,138952.42677500000
1.71680183800,0.36450001400,1.30969519200,29522,India,139181.74061800000
0.33413014000,0.00000000000,1.57692336200,58354,India,139449.12776500000
1.21377455100,0.00000000000,0.00000000000,41941,Vietnam,139838.72421700000
0.82249999800,0.00000000000,0.86069987700,56268,Russian Federation,140050.53055100000
0.46999999900,0.00000000000,0.99130638400,65931,Mongolia,140650.55172800000
0.98851954400,0.36000001400,2.30191449500,63486,India,140859.95292300000
0.18604166600,0.00000000000,0.00000000000,46781,Russian Federation,140968.32796400000
0.88463146000,2.47175170500,0.74026174100,47627,Pakistan,142734.60539900000
0.97447756600,0.00000000000,0.00000000000,52688,Laos,142948.92774700000
0.08545454500,0.00000000000,0.11672102300,45025,Russian Federation,145349.20463700000
0.59432001900,0.83618568000,2.88140690100,22457,India,145451.52772700000
0.85928790500,1.73498875700,2.23404057300,60632,Myanmar,145506.14648800000
1.08945474900,0.77581942300,1.42390700500,61572,Myanmar,146334.78317600000
0.52874999900,1.08598727000,0.59990132600,49924,Russian Federation,146929.05019200000
0.19023809500,0.39072557900,0.21583751400,29309,Russian Federation,148098.73877000000
0.10416666700,0.03270198900,0.08083333600,66527,Kazakhstan,148422.85647700000
0.01119047600,0.02298385800,0.01269632400,44117,Russian Federation,149704.11098500000
0.78053313500,0.00000000000,0.00000000000,56872,Laos,150029.25346200000
0.48444444300,0.51269806600,2.30648138800,46358,Kazakhstan,151585.68608500000
1.17103054500,0.92882368100,0.71814183900,45255,Myanmar,151722.09056900000
0.62666666500,0.00000000000,0.00000000000,48621,Russian Federation,151841.54833900000
0.04476190500,0.00000000000,0.00000000000,62859,Russian Federation,154384.61741800000
1.17605422000,0.63504563000,0.93074726400,59133,India,154857.83844300000
0.18800000000,0.00000000000,0.25678625100,61737,Russian Federation,156835.71214100000
1.33287454300,0.20759286100,3.41820576400,65306,India,157231.81782600000
0.64453703600,1.62761410400,1.37083327800,53061,Kazakhstan,157279.78971100000
0.50693882100,0.36000001400,1.54057411400,65345,India,157978.88957300000
0.66518072100,0.08836364000,0.83209021400,53745,India,158749.46730600000
1.16733686100,0.00000000000,0.00000000000,64339,Vietnam,158911.65807400000
1.70835598600,0.65278348500,2.15733186500,54740,India,158988.99714600000
0.81822379400,0.00000000000,0.00000000000,46727,Vietnam,160268.56288000000
0.88124999800,0.00000000000,0.92217844000,57228,Russian Federation,161570.41500700000
1.22395833300,0.96748247600,0.77527719900,53144,Kazakhstan,161678.59331100000
0.71969697000,0.22594101500,0.61865119000,58518,Kazakhstan,162105.70421900000
0.26988636400,0.06075880900,0.19840909700,66763,Kazakhstan,162251.52103300000
0.13888888900,0.02647303900,0.10777778100,57576,Kazakhstan,163057.27532200000
0.00816666600,0.17966666600,0.57741666900,68663,Afghanistan,163064.93911300000
0.15302083300,0.11321603400,0.09725700500,49083,Kazakhstan,163154.44186600000
0.42939395200,0.65134140500,0.80500449400,49792,India,163573.31001800000
0.91561208200,0.00000000000,0.82419844400,48652,North Korea,164121.38309900000
0.85946830100,0.93922971100,0.89097924900,62935,Myanmar,164299.93021600000
0.74976190300,0.00000000000,0.78458356100,69621,Russian Federation,165616.06355800000
0.36659678300,0.30150001200,0.88122349800,56073,India,166290.92855800000
0.52595238000,1.08024130500,0.59672724500,59051,Russian Federation,167230.53630300000
0.03916666700,0.00000000000,0.00000000000,46872,Russian Federation,167952.12637000000
0.02136363600,0.00000000000,0.00000000000,60779,Russian Federation,168040.56010700000
1.18662113500,3.31232729200,1.33921471600,62067,India,168458.87934600000
0.77050379100,0.36450001400,2.23866018700,64089,India,170169.66512100000
1.11111111100,0.63414959400,0.36252526300,65926,Kazakhstan,170429.79525000000
1.25000000000,0.73367786600,0.90151258400,57335,Kazakhstan,170537.69424700000
0.13708333300,0.00000000000,0.18723997500,70513,Russian Federation,172146.11294800000
0.52206070500,0.00000000000,0.63097518200,55431,India,172227.44643600000
0.68541666500,0.00000000000,0.71724989800,22840,Russian Federation,172768.19831300000
0.00870370400,0.00000000000,0.00000000000,68213,Russian Federation,173187.11645900000
0.28980440800,0.00000000000,0.79237001700,60221,India,173518.82543600000
0.47183122900,0.00000000000,2.05619387000,47199,India,174856.63495100000
0.07833333300,0.00000000000,0.06687142000,64323,Russian Federation,175075.86165300000
0.12729166600,0.00000000000,0.00000000000,67622,Russian Federation,175781.15938000000
0.78055555500,0.72281449000,1.41435179400,58584,Kazakhstan,176010.24933400000
0.04895833300,0.00000000000,0.05349713600,69336,Russian Federation,176716.48847100000
1.00829212100,0.00000000000,1.57171027300,64273,North Korea,176796.42868000000
0.21363636300,0.00000000000,0.80219421200,67902,Mongolia,176906.66433500000
0.47026035200,0.54277779400,0.61692564100,58037,Afghanistan,176980.77126200000
0.75170315600,0.53550002100,1.90908405200,56947,India,177240.62725600000
0.03916666700,0.00000000000,0.00000000000,43015,Russian Federation,177924.22673800000
0.03513297500,0.76322931800,0.93127016400,41898,Myanmar,178436.99612900000
0.37425925800,0.89060925100,2.43324068500,53156,Kyrgyzstan,178452.32578300000
0.27709479800,0.67474637600,0.69262552700,62121,Myanmar,178540.08748200000
0.06510416700,0.02043874300,0.05052083500,68160,Kazakhstan,178939.14876000000
0.01119047600,0.02298385800,0.01269632400,65159,Russian Federation,179208.14002100000
0.02314814800,0.00441217300,0.01796296300,45893,Kazakhstan,179368.32321700000
0.16645833300,0.34188488100,0.18885782500,54327,Russian Federation,179413.97043000000
0.78511487800,0.04000000000,0.05898738800,63665,Laos,179447.61079100000
0.06184210500,0.00000000000,0.08446916200,48290,Russian Federation,179761.71345200000
0.63721650900,0.00000000000,0.86686884800,41092,India,179965.27180800000
1.18489583300,0.38439436100,1.19311055000,54840,Kazakhstan,180067.63045600000
0.12149541800,0.86791738600,1.19077640700,55407,Myanmar,180569.16740800000
0.08166666600,0.59352102500,1.17268517400,62722,Tajikistan,180582.38528800000
0.13055555500,0.00000000000,0.17832378500,44530,Russian Federation,181166.90798400000
0.44062499900,0.90498939200,0.49991777200,54943,Russian Federation,181193.14053100000
1.67560514900,1.27786969600,4.17483778000,65309,India,181349.40164500000
0.13708333300,0.00000000000,0.14344998000,74692,Russian Federation,181459.60482500000
0.85047618800,0.00000000000,0.88997538300,56520,Russian Federation,181511.20472400000
0.01629629600,0.37253894200,1.16296296900,52906,Afghanistan,182012.78870600000
0.77126002800,0.00000000000,0.00000000000,58281,Laos,182450.79636300000
0.04895833300,0.00000000000,0.00000000000,64469,Russian Federation,182466.91217600000
0.14204545500,0.02707469900,0.11022727600,67978,Kazakhstan,183886.21898600000
1.17838205700,0.42777777500,0.63256037200,61911,Laos,184011.24554100000
0.23599999900,1.41973195200,2.01416664700,63886,Tajikistan,185558.62778000000
0.52340909000,1.07501770100,0.59384171700,56730,Russian Federation,186163.67187900000
0.59668133000,0.00000000000,1.98985767000,49855,India,186831.64309900000
0.23747368400,0.00000000000,0.32436158000,56777,Russian Federation,188948.04716000000
1.13636363600,0.96194809100,0.00000000000,64833,Kazakhstan,189636.81155000000
0.17407407400,0.00000000000,0.23776504700,69598,Russian Federation,189976.84365100000
0.82432371600,0.28115703600,2.19611952700,50562,India,189996.10340900000
0.54875912400,0.66556970100,0.72317244700,46589,India,191361.90558000000
0.95870152900,0.00000000000,2.22079058000,62511,North Korea,191549.56029900000
0.46525252400,0.51277600300,2.32626253200,57723,Kyrgyzstan,191588.52611300000
0.66200122700,0.54459773800,3.10792262100,47183,India,193673.05980200000
0.28645833300,0.08993047000,0.22229167300,36480,Kazakhstan,194580.69648100000
0.94462133100,0.98170296800,0.94363963600,35981,Myanmar,194746.69303600000
0.07833333300,0.00000000000,0.10699427100,32817,Russian Federation,196124.89709600000
0.17904761900,0.00000000000,0.00000000000,66629,Russian Federation,197431.81340400000
