mean_rice,Fishnet_ID,COUNTRY,NEAR_DIST
2.69333330800,65926,Kazakhstan,170429.79525000000
0.45791668200,70513,Russian Federation,172146.11294800000
2.21753835100,66906,Pakistan,173160.67983000000
0.16354167200,64323,Russian Federation,175075.86165300000
2.21212968100,58584,Kazakhstan,176010.24933400000
4.00750671200,47923,Pakistan,176201.74084700000
0.13083333800,69336,Russian Federation,176716.48847100000
2.93088316100,64273,North Korea,176796.42868000000
1.39578460300,58037,Afghanistan,176980.77126200000
2.53212972000,53156,Kyrgyzstan,178452.32578300000
0.05611111100,45893,Kazakhstan,179368.32321700000
0.20657895400,48290,Russian Federation,179761.71345200000
2.50509260100,62722,Tajikistan,180582.38528800000
0.43611112600,44530,Russian Federation,181166.90798400000
2.93777777300,52906,Afghanistan,182012.78870600000
0.34431817900,67978,Kazakhstan,183886.21898600000
2.07916673400,63886,Tajikistan,185558.62778000000
1.32401762000,7338,Japan,186318.80158200000
0.79326318400,56777,Russian Federation,188948.04716000000
2.75454542900,64833,Kazakhstan,189636.81155000000
0.58148150100,69598,Russian Federation,189976.84365100000
3.05538234400,62511,North Korea,191549.56029900000
2.62323241800,57723,Kyrgyzstan,191588.52611300000
0.26166667500,32817,Russian Federation,196124.89709600000
1.05325003100,50613,Afghanistan,198275.87134700000
3.16369393300,58520,North Korea,199292.92122300000
3.10970071700,29378,Pakistan,201862.03997800000
2.18379637500,55843,Kazakhstan,205659.54290100000
1.47261636700,54078,Afghanistan,208862.74254700000
2.11148155000,61495,Tajikistan,209315.77026700000
2.34437027600,65128,Pakistan,210327.01605500000
3.27255083300,63094,Pakistan,211414.15595300000
1.17835922600,64588,Afghanistan,211553.43906000000
2.62757867800,42633,Afghanistan,214076.96702800000
2.52253510000,52553,Sri Lanka,217462.11972000000
0.84538464400,24755,Russian Federation,221185.06184400000
1.86481488200,64356,Kazakhstan,222582.44156500000
3.32693339800,64940,Pakistan,224665.53640300000
0.27545454300,34438,Kazakhstan,225149.30229600000
2.88972219500,60529,Kazakhstan,227456.21715200000
1.36025003800,55447,Afghanistan,227939.14949200000
3.08308285500,52327,Pakistan,228330.18662800000
3.31933889300,64774,North Korea,229791.36086200000
2.75761851500,14704,Pakistan,231445.65385100000
0.65901236800,41699,Russian Federation,232198.91272700000
1.13624998900,17519,Kazakhstan,233166.33169500000
0.36472221900,69584,Kazakhstan,233586.17772100000
2.62546305700,69743,Kyrgyzstan,234338.82625300000
1.89145374300,59444,Japan,235823.53475200000
1.90546496700,49997,Sri Lanka,237311.87159400000
1.00192350100,62153,Afghanistan,238111.45320000000
2.60916664200,70663,Kazakhstan,239547.44030100000
0.03171717300,50660,Russian Federation,239701.90507200000
2.53000009100,58336,Kyrgyzstan,240358.76208100000
0.10704545800,14559,Russian Federation,241339.30126700000
3.30758837200,42414,Sri Lanka,243408.49997500000
4.04670264300,41371,Pakistan,243461.00882700000
0.27822785700,42418,Russian Federation,243881.07957200000
4.22264623600,44515,Pakistan,243974.43921300000
4.11795252800,62733,Pakistan,244525.34037700000
2.44083331000,69778,Kazakhstan,244644.89745900000
2.89218296900,55448,Sri Lanka,244974.40834700000
2.65167669500,58920,Pakistan,246470.59664700000
4.63053376700,69424,South Korea,248551.72710700000
0.53535355500,67793,Kazakhstan,251254.32884100000
0.47100001600,56689,Russian Federation,255764.01621000000
1.01964402600,53804,Afghanistan,256198.83637600000
2.85527779000,69718,Tajikistan,258110.52473600000
0.14604651700,42095,Russian Federation,259115.59074900000
3.50999999000,47864,Tajikistan,259313.38715100000
4.01151392500,55746,Pakistan,259791.22513500000
2.20350004600,52560,Tajikistan,261869.79059200000
1.39999998900,54309,Papua New Guinea,262431.14191400000
1.60884296300,53293,Papua New Guinea,263076.85847200000
1.88999998600,57238,Papua New Guinea,263665.93574100000
1.88999998600,47610,Papua New Guinea,264166.10000700000
1.88999998600,45245,Papua New Guinea,264592.60121200000
1.81947759800,53522,Papua New Guinea,264951.09490300000
1.29937499000,47854,Papua New Guinea,265244.79736700000
1.00693871800,64417,Pakistan,272223.51273000000
2.81700000800,49762,Afghanistan,274144.45116700000
4.01151392500,48309,Pakistan,274283.45762100000
0.15425926200,61894,Kazakhstan,275691.60734500000
3.80677956200,14095,Pakistan,279733.36649000000
2.19472225500,52377,Tajikistan,280582.90438500000
3.42076919600,53479,South Korea,283433.31551700000
2.39842599400,71270,Kazakhstan,284454.14936600000
3.51870287500,61667,Pakistan,287520.84150200000
1.12000004500,64691,Afghanistan,291434.75753200000
1.15000004600,68845,Afghanistan,293122.50759000000
0.09814815200,69136,Kazakhstan,294427.24612700000
3.55086160800,65830,Pakistan,294981.69557400000
1.16028268700,42710,Afghanistan,295722.48823200000
1.25138893400,56230,Kazakhstan,296587.47007000000
1.34400004300,52244,Afghanistan,299544.02732700000
5.20549996700,42423,South Korea,299909.24328900000
3.63281762400,51604,Sri Lanka,303775.39667400000
1.04156249000,62509,Kazakhstan,304052.52840200000
0.89777776900,70680,Kazakhstan,304252.17659900000
2.31018525800,60830,Kazakhstan,308409.43541700000
1.45888887500,47319,Kazakhstan,309627.62746800000
2.12072554800,58023,Sri Lanka,311772.88779400000
4.35999997500,58690,South Korea,311954.69887800000
0.91000003600,42509,Afghanistan,312681.85491900000
0.06312499900,58978,Kazakhstan,314746.56032400000
1.91002758900,46228,Afghanistan,315168.39552100000
3.92399997700,61969,South Korea,318504.66416500000
4.90499997100,55581,South Korea,325095.24073300000
2.47034411000,56457,Pakistan,327151.78626700000
3.66864902300,54866,Afghanistan,327961.50934100000
1.47792618300,60698,Pakistan,328900.16144000000
0.54041535500,60187,Japan,329910.08985200000
1.72744618800,63609,Pakistan,333028.03430600000
2.98945511300,55992,Sri Lanka,333899.29758800000
3.99871802700,46935,Pakistan,334129.55180600000
5.47312291500,56695,South Korea,334848.29997900000
2.96222222500,54759,Tajikistan,335613.22257000000
1.13333337800,46876,Afghanistan,335733.30429100000
4.78208303500,59987,South Korea,336032.73498500000
3.47454544500,44040,Tajikistan,336770.16767000000
0.59592594500,57429,Kazakhstan,338459.63880900000
3.05090912300,23809,Tajikistan,338553.76746100000
0.05611111100,42257,Kazakhstan,339400.91896200000
0.30861110800,44192,Kazakhstan,339434.65251600000
2.87962962100,59537,Kazakhstan,343542.19200600000
0.06979580600,41423,Pakistan,344173.72097800000
0.95009540300,65295,Pakistan,344806.62330400000
0.33781169900,55169,Pakistan,345020.95603400000
2.39283286700,50591,Afghanistan,347230.93757300000
3.50999999000,44662,Tajikistan,351050.67621900000
2.37010106700,32249,Tajikistan,352574.70787300000
1.95537952600,44612,Afghanistan,355382.33258100000
6.21299996400,40157,South Korea,360138.98418200000
1.61699998800,47601,Papua New Guinea,362512.18017100000
1.88999998600,52981,Papua New Guinea,362880.60057500000
1.88999998600,43757,Papua New Guinea,363564.42068900000
1.88999998600,57585,Papua New Guinea,364150.38322600000
1.70783131200,44069,Papua New Guinea,364644.02231700000
5.52961640400,61171,South Korea,368245.68667500000
0.54382565200,66234,Pakistan,373092.58209500000
2.06945456800,66156,Afghanistan,373662.36580200000
1.14545459100,56823,Afghanistan,373983.84250900000
0.56812499500,52345,Kazakhstan,374901.36543500000
2.52499997600,71119,Kazakhstan,374971.53950500000
1.18909095600,63364,Afghanistan,375064.48031900000
2.58656567500,57027,Kazakhstan,377793.58995400000
1.12363640800,43386,Afghanistan,377871.26035100000
2.47340790400,44544,Sri Lanka,380248.46372400000
1.13624998900,63826,Kazakhstan,382841.71072300000
5.84406033700,66810,South Korea,388426.18786000000
2.01999998100,67996,Kazakhstan,389392.65765800000
1.20000004800,47974,Afghanistan,389915.12380500000
3.92399997700,58681,South Korea,390330.62011500000
0.19193846500,64758,Pakistan,394083.60207000000
1.88267789300,59629,Afghanistan,396506.46238100000
0.70909093700,40690,Afghanistan,397511.70395000000
1.33160515600,62536,Afghanistan,399730.17092500000
0.77742771700,49611,Afghanistan,401295.07120400000
5.77415583100,67878,South Korea,405383.84826500000
1.16363641000,57374,Afghanistan,405934.56526900000
2.96878785100,58326,Kazakhstan,408129.45744000000
6.18428788800,67780,South Korea,412727.42004600000
3.01425926600,66213,Tajikistan,413082.78941200000
3.26317405700,63312,South Korea,413428.04154400000
3.17675926500,65734,Tajikistan,414290.07564800000
2.30400006800,57692,Tajikistan,415398.60254500000
0.17594359300,44434,Afghanistan,416181.46475400000
3.92399997700,47619,South Korea,417539.87188400000
4.07564505700,22638,South Korea,420664.62051400000
0.10469370800,52481,Pakistan,422154.12757700000
3.85647843100,53515,South Korea,422190.89695000000
0.09596923300,41897,Pakistan,425669.55452500000
2.41611114500,57288,Kazakhstan,426223.44277800000
2.74741667900,41152,Tajikistan,427400.17422900000
5.94875959200,49209,South Korea,428278.78334100000
3.26999998100,43470,South Korea,433502.86544700000
0.25037744400,58002,Afghanistan,434322.68259000000
0.09468749900,69960,Kazakhstan,434727.66288900000
3.26999998100,64579,South Korea,436525.03642000000
0.19638888700,67381,Kazakhstan,442000.00072600000
0.30861110800,60858,Kazakhstan,445712.23738600000
2.17999998700,41863,South Korea,446356.14921500000
4.08310905700,65962,South Korea,446440.08804000000
3.02999997100,38442,Kazakhstan,446848.64029100000
2.26900000600,47071,Afghanistan,447804.60824500000
2.65731479100,9585,Kazakhstan,449095.59058500000
0.06312499900,39989,Kazakhstan,451642.02756000000
5.26731213600,67991,South Korea,452322.60743300000
0.17448951400,66266,Pakistan,454999.02278500000
1.37858568200,65624,Afghanistan,455954.56817400000
1.18000004700,62911,Afghanistan,456503.44933000000
1.20000004800,62180,Afghanistan,457174.14649100000
1.13000004500,11486,Afghanistan,460150.90415700000
1.75391998700,44050,Papua New Guinea,461408.62560500000
1.88999998600,45075,Papua New Guinea,462093.78024100000
1.83521737700,42519,Papua New Guinea,462961.64128600000
1.67999998700,54534,Papua New Guinea,463707.36836400000
1.37454544400,55938,Papua New Guinea,464336.39524900000
0.78500002600,72491,Russian Federation,465307.64584100000
0.03636363800,19008,Afghanistan,466399.09527100000
0.14075487500,52534,Pakistan,466905.27464000000
1.19000004700,63080,Afghanistan,468784.12811700000
0.66000002600,60175,Afghanistan,471020.70805300000
6.23178451100,47724,South Korea,472791.34155000000
2.63722219700,68198,Kazakhstan,475969.57251200000
0.57000002300,49719,Afghanistan,477146.01834500000
1.03333337400,65935,Afghanistan,477444.76815100000
3.27685908500,43669,South Korea,489184.88905200000
0.11516307900,65670,Afghanistan,490437.76429700000
2.68342596700,3705,Tajikistan,490511.49983800000
2.18712970300,47633,Tajikistan,491837.45527700000
2.07958340600,70730,Uzbekistan,492239.71946100000
2.54030300600,70885,Kazakhstan,493231.32254000000
0.08416666600,63439,Kazakhstan,499194.36077000000
5.33249398400,55294,South Korea,500768.62657400000
1.20555559800,59468,Uzbekistan,500792.81022000000
0.65416668900,59585,Russian Federation,501017.84682500000
1.62750005700,52066,Uzbekistan,503621.10723900000
5.99917296600,66155,South Korea,506384.87450000000
2.80555552900,49323,Kazakhstan,508958.49662100000
0.31989744200,56349,Pakistan,510666.76028400000
0.12795897700,45207,Pakistan,511311.49166000000
1.68214291300,74742,Russian Federation,517043.41808200000
0.58000002300,45542,Afghanistan,518006.33654400000
0.07037743700,59249,Pakistan,518680.11122900000
1.15000004600,58762,Afghanistan,519748.20860100000
0.67370370400,67207,Kazakhstan,520246.68191500000
1.00383336100,61475,Afghanistan,523242.91756000000
5.23391147700,63095,South Korea,528594.96494800000
2.79770575600,52067,Japan,536806.47503700000
1.20000004800,58265,Afghanistan,538986.99238900000
1.20000004800,65088,Afghanistan,539369.90528400000
1.20000004800,52825,Afghanistan,542567.45794100000
1.04060605100,67834,Kazakhstan,544646.95257700000
1.73944442800,68441,Kazakhstan,544979.37831400000
0.07037743700,53983,Iran,545096.38890200000
1.00000004000,66887,Afghanistan,545769.32082700000
0.03270833400,69367,Russian Federation,546567.51762700000
1.20000004800,58607,Afghanistan,548578.83435600000
2.65404770800,52979,Russian Federation,549016.53236800000
3.02999997100,58091,Kazakhstan,549566.77144100000
1.01111115100,45449,Afghanistan,550959.50288200000
1.88999998600,45699,Papua New Guinea,560099.74976600000
1.70510868300,40206,Papua New Guinea,560455.34374500000
1.84704544100,53418,Papua New Guinea,561305.08473100000
1.74619563900,49760,Papua New Guinea,562357.46228700000
2.12981489000,54495,Uzbekistan,567891.58393900000
2.11575007400,65275,Uzbekistan,569026.84893700000
1.82842599000,60153,Uzbekistan,569395.02287500000
2.55125008500,62290,Russian Federation,569782.28130200000
2.44083331000,53226,Kazakhstan,574208.51035600000
1.32611115800,63779,Uzbekistan,575919.22001500000
1.05000004200,29263,Afghanistan,576855.08080500000
1.17725004000,69567,Turkmenistan,580306.59125400000
1.41859030700,64620,Japan,580373.87947800000
5.32218527400,67727,South Korea,580391.43017700000
1.73383259800,37622,Japan,581401.25097700000
0.36701299900,25998,Russian Federation,585957.34879700000
0.33818183200,65548,Afghanistan,585978.46817400000
1.20000004800,23166,Afghanistan,588010.52937500000
2.49418107500,48414,Japan,589705.13735400000
0.12055556000,61240,Kazakhstan,592223.28477800000
0.09820107500,48115,Iran,594488.61795500000
2.52499997600,61545,Kazakhstan,595952.48632500000
0.22392821000,57756,Iran,597345.69640600000
2.64937508900,44951,Russian Federation,598596.51256200000
0.81733336100,57870,Afghanistan,599482.43854700000
3.02479314800,58509,South Korea,599674.25839600000
0.75749999300,60326,Kazakhstan,599819.41978100000
0.89714288700,56969,Russian Federation,602167.46002200000
2.28903198200,54842,Japan,603830.40419400000
3.18829454700,47044,Japan,604484.03989500000
2.51793518100,71881,Japan,604692.70588200000
4.39969912400,64424,South Korea,606023.92262300000
3.92287002800,65327,Japan,607398.23308500000
0.12727273200,56614,Afghanistan,609202.43850900000
2.49694442100,64615,Kazakhstan,609888.26873300000
1.09421051800,57401,Papua New Guinea,612810.17944700000
0.02805555500,33960,Kazakhstan,615052.37983200000
1.10249999200,54827,Papua New Guinea,615276.34445400000
4.78407684300,43150,Japan,616565.24487300000
1.20000004800,55023,Afghanistan,621427.84019700000
1.20000004800,61126,Afghanistan,621612.37793900000
2.46714294000,46310,Russian Federation,623057.87980800000
1.11111115500,60626,Afghanistan,625035.86054500000
1.20000004800,57610,Afghanistan,625069.16972400000
1.20000004800,51872,Afghanistan,628941.79165900000
0.21409091600,47374,Russian Federation,632241.07744000000
4.23938066100,51898,Japan,632782.11847700000
0.57090911000,51449,Russian Federation,636052.29267600000
1.89145374300,64842,Japan,637421.41972800000
0.92727276400,11183,Afghanistan,638623.31883800000
1.20000004800,61429,Afghanistan,639201.66098100000
4.98601025900,69873,Japan,639221.46244000000
3.67353783300,45285,Japan,639614.91846500000
0.28055555300,71430,Kazakhstan,641635.50031700000
1.94380958900,37463,Russian Federation,643996.32833400000
1.40648153100,67170,Uzbekistan,645215.21881100000
4.34798085300,55123,Japan,645763.02714700000
1.91683340100,35918,Uzbekistan,645905.88236100000
2.52499997600,32634,Kazakhstan,646286.43147400000
1.80833339700,57607,Turkmenistan,646952.86168700000
1.15880956300,60206,Russian Federation,649192.49080100000
3.14741897600,63601,Japan,649978.43012500000
1.70787043000,50457,Uzbekistan,651403.65727200000
2.86166664000,48872,Kazakhstan,651435.67168700000
0.12242424100,68389,Kazakhstan,656532.95087600000
1.72983049500,53979,Papua New Guinea,657258.13301200000
0.56191667700,65771,Turkmenistan,657287.92874700000
1.88999998600,51810,Papua New Guinea,657515.15476100000
2.76619056900,67900,Russian Federation,657606.12424700000
0.37000001500,44185,Afghanistan,658326.09292700000
1.74925530600,51077,Papua New Guinea,659093.08178400000
1.67999998700,11339,Papua New Guinea,660514.12041700000
1.43999998900,44290,Papua New Guinea,661751.68893100000
3.55795188600,71327,Japan,663055.17025500000
1.25999999000,44329,Papua New Guinea,664663.66366400000
0.28129630600,43551,Uzbekistan,665158.13474200000
2.74290824900,64068,Japan,665452.51555400000
5.02315351700,60228,Japan,665599.36523200000
0.98608694900,50838,Papua New Guinea,666761.42070600000
0.42083332900,60653,Kazakhstan,673119.40213900000
2.93413012200,45111,Japan,675505.99632600000
0.58850001500,59067,Afghanistan,676246.25916700000
1.83166672800,58133,Russian Federation,676552.60148200000
1.51316299400,58498,Japan,681855.09172600000
2.71953707600,50386,Japan,682859.64801100000
0.03944844500,36563,Afghanistan,684650.26476700000
1.26096916200,57892,Japan,685702.34616800000
0.02009259300,46788,Kazakhstan,686315.85524700000
4.19655863400,66778,Japan,687992.19531000000
1.96711189300,62775,Japan,691268.39702600000
1.38649355300,5785,Russian Federation,693154.40843100000
0.03518871900,43107,Iran,694453.45954300000
1.18909095600,59218,Afghanistan,696783.30038100000
2.49343747600,65676,Kazakhstan,697526.14267100000
0.80000003200,26883,Afghanistan,699676.26780900000
0.75749999300,71233,Kazakhstan,699776.85837900000
4.33512425000,67307,Japan,699876.91475400000
3.06523819800,58289,Russian Federation,700364.43847100000
0.48595239700,63265,Russian Federation,700400.04417400000
5.47377213200,41409,Japan,701674.53446900000
1.20000004800,63071,Afghanistan,703819.30684700000
1.20000004800,61616,Afghanistan,703879.80272900000
1.20000004800,60900,Afghanistan,705156.10809900000
0.37000001500,59362,Afghanistan,705239.16786100000
0.09596923300,21612,Iran,708463.04314800000
1.19000004700,56131,Afghanistan,709674.58738000000
2.58111108700,68279,Kazakhstan,710381.23255600000
2.54190484700,47781,Russian Federation,712743.92272100000
4.10982545200,47069,Japan,714680.01031100000
1.48499998900,24009,Papua New Guinea,719278.11434500000
3.67976720000,48150,Japan,720129.90995400000
1.09595963400,40600,Uzbekistan,722474.51996700000
1.71627278800,37126,Uzbekistan,722841.04411400000
3.05179002500,31974,Japan,723369.32778100000
4.22324598900,66960,Japan,723816.25119500000
0.41282829600,64285,Turkmenistan,724504.47805600000
0.35070708300,64023,Uzbekistan,727128.14372500000
0.07017986800,44414,Afghanistan,728190.63447300000
0.08155844400,12346,Russian Federation,728663.96906400000
1.57000005200,66981,Russian Federation,730045.29928600000
6.17826687800,34968,Japan,730566.55114800000
0.62618182800,66895,Turkmenistan,734465.81207400000
3.75844452100,66713,Japan,735377.49703800000
0.11222222100,41905,Kazakhstan,738507.21047200000
0.10959596300,31609,Uzbekistan,738761.06788800000
0.67333332700,53954,Kazakhstan,746865.72634200000
1.01948055400,76364,Russian Federation,749554.40925500000
0.44857144400,74396,Russian Federation,751926.33446100000
1.45187498600,14685,Kazakhstan,752336.15189100000
0.36600000900,62129,Afghanistan,752632.60062000000
1.86280574100,49287,Papua New Guinea,755984.16240900000
2.87833342900,57261,Russian Federation,756147.23164300000
1.73465752100,49144,Papua New Guinea,756278.84703800000
0.02191919300,69029,Uzbekistan,757576.16231800000
1.20000004800,46989,Afghanistan,757867.66242500000
1.32299999000,55615,Papua New Guinea,758090.01243300000
1.20000004800,45945,Afghanistan,758290.36762600000
1.54636362500,39239,Papua New Guinea,759783.06600500000
0.37380953600,57199,Russian Federation,760848.27859900000
1.29937499000,38937,Papua New Guinea,761909.12815900000
0.28919080200,39138,Afghanistan,762731.17595000000
4.28878665400,25388,Japan,762955.91725000000
3.98653342300,51191,Japan,763190.45159500000
4.32750196200,62886,Japan,763405.23641700000
6.11998134200,71172,Japan,764234.40451900000
