SOURCE_ID,mean_sorgh,GiZScore,NEAR_DIST,NEAR_RANK,NEAR_X,NEAR_Y
39622,1.340337581,2.144584588,12068214.04,8779,-89.27014485,41.11907488
39630,0.689039604,0.992934732,10316317.96,7674,-52.4392182,-26.14465047
39631,0.39472223,0.471063614,3000062.871,1289,49.96872419,-13.42297741
39642,2.75,4.631432915,5292009.458,4091,62.54513817,52.19575295
39647,1.231363632,1.948630709,12894402.96,9566,150.580036,-10.24145724
39659,0.158598989,0.057007896,8828290.398,6879,120.9356316,51.64027117
39687,0.588324813,0.81323443,492415.795,90,34.69736436,5.434354136
39689,1.986111154,3.281203267,10732722.81,7866,-62.32068632,9.022090045
39699,1.475332753,2.380439675,9730757.303,7390,-47.94764178,-19.48764166
39709,1.853986365,3.048773505,11129575.81,8092,-76.69373087,41.11907488
39731,0.084070641,-0.07720976,3524720.377,1580,21.2226351,-18.63347536
39827,3.839462026,6.555040978,11690963.39,8447,-65.91394746,-33.19773203
39847,0.367906947,0.423979925,3096941.037,1344,23.01926567,-15.17488847
39851,1.351167113,2.160233406,13028553.71,9655,151.4783513,-28.55084903
39868,0.073333336,-0.096222155,2525687.108,1028,16.73105868,-2.695687276
39877,2.413715455,4.037608633,10302807.82,7668,-53.33753348,-20.33727238
39878,0.99000001,1.523668992,4368468.526,2550,29.30747266,48.75837299
39886,0.703610688,1.016940196,2194031.997,853,32.9007338,-9.881638007
39887,1.017187454,1.571235384,4040574.478,2101,42.78220192,45.70002889
39890,1.085795923,1.69160785,13049481.81,9667,151.4783513,-24.51186634
39892,1.034300561,1.600668616,4130668.326,2206,72.61297232,21.10673611
39895,0.025363636,-0.180715527,4633577.479,2955,20.32431982,-29.34099072
39898,1.194521097,1.884577623,9941134.702,7498,-50.64258763,-16.04546807
39904,1.698407148,2.773416509,12297104.75,9021,144.291829,-36.89036885
39907,4.321636403,7.408427594,9172135.703,7072,124.5288928,43.12510269
39911,0.843391447,1.263436095,4691276.537,3056,78.71481329,11.69016253
39916,3.806375742,6.498083648,8839913.866,6884,120.9356316,49.34878108
39929,0.045425521,-0.145224579,12410423.31,9147,145.1901443,-23.68725562
39941,0.329891986,0.357050771,3527901.457,1582,32.9007338,-22.02227995
39945,0.295448586,0.296005951,4064085.703,2126,-1.235247001,14.33245432
39954,3.780666852,6.451591419,5107116.426,3770,-4.828508138,37.63441344
39963,1.283073213,2.040938542,14374104.67,10154,-114.4229728,32.46685781
39986,0.262499988,0.238701843,7743961.479,6291,105.6642718,49.93214842
39988,0.526519553,0.703836751,5420059.134,4302,-13.81166098,14.89342343
39989,0.143229167,0.029359421,5348146.783,4185,73.32492158,45.70002889
39991,1.037499979,1.605779315,14744495.2,10216,167.8096914,-21.38389103
39998,0.986312792,1.515851797,4211067.099,2314,74.22323686,15.20655249
40033,5.748888687,9.927572564,4306101.568,2454,13.13779754,43.12510269
40035,0.764505781,1.124162925,9475762.269,7257,-47.94764178,-7.199269999
40040,0.300218977,0.304480638,1713229.009,610,21.2226351,4.53345902
40054,0.767441849,1.129722606,7223460.05,6033,102.0710107,12.57406233
40059,0.269249994,0.25101197,5542524.411,4513,83.20638971,34.72190291
40087,4.167063605,7.132817121,10001085.87,7530,-49.74427234,-23.68725562
40090,1.851138843,3.04578538,12912448.41,9581,-102.7448741,41.79485858
40092,2.228771249,3.709584327,12945538.84,9604,150.580036,-27.75467148
40104,0.295242834,0.295140613,10097783.77,7580,123.6305775,-16.99553781
40112,0.441477253,0.55523097,8268937.871,6530,112.8507941,51.64027117
40143,2.630007505,4.419857104,11605716.23,8402,-83.88025314,42.46353935
40146,0.596561395,0.827412908,5709702.194,4782,-16.50660683,15.20655249
40149,1.811750276,2.97328121,12051343.44,8753,141.5968832,-38.41159939
40157,1.339499968,2.14185003,9479258.413,7261,127.2238386,37.63441344
40160,0.437580479,0.548609316,11520698.95,8349,-65.01563217,-21.18220445
40162,3.806375742,6.49847729,8650801.426,6766,118.2406858,46.32592291
40169,0.661015258,0.941315918,4937604.427,3467,-9.320084558,15.20655249
40170,0.098000002,-0.052647412,3173759.831,1373,44.0319268,-17.77494155
40177,1.024187912,1.582716112,12096867.5,8809,142.4951985,-17.77494155
40179,0.346100714,0.38587454,5311143.408,4120,84.10470499,21.21278221
40191,0.043749998,-0.147981085,7177475.601,6001,97.57943425,49.93214842
40203,1.361717582,2.182613973,7893044.191,6352,109.2575329,36.19181514
40206,2.71554347,4.569190984,12377084.12,9110,146.0917492,-8.095480024
40231,0.088522118,-0.068995874,12410876.61,9149,145.1901443,-30.1249931
40235,1.198508662,1.890746911,9093035.357,7031,-42.55775007,-16.04546807
40241,4.565024757,7.836991669,11361486.06,8233,-62.32068632,-33.94967734
40245,4.86977566,8.374797308,11028170.1,8035,-59.62574047,-26.14465047
40260,0.687499969,0.989689301,5917320.562,5089,67.93502988,56.88983661
40262,3.925176117,6.708700857,12517077.55,9259,-96.45666712,41.79485858
40265,0.100276877,-0.049013183,1982986.273,744,46.37546306,24.54169549
40281,1.640494347,2.673648036,7534778.491,6186,105.6642718,26.68470798
40291,0.592396681,0.820776596,11965123.71,8653,-77.62126392,22.02819108
40297,1.049999952,1.629449888,4834448.667,3296,38.2906255,53.2860827
40331,0.512499977,0.679795373,6778447.902,5706,87.69796613,55.38530466
40336,0.270454533,0.252440575,5705730.769,4779,40.08725607,61.05839622
40338,1.60414148,2.607525369,10561413.77,7793,-56.93079462,-13.42297741
40342,4.137333536,7.081608581,5215042.065,3956,-4.828508138,39.7462773
40352,0.350122299,0.39257333,3330545.808,1462,5.951275272,5.434354136
40375,2.693849851,4.534910283,8524498.124,6685,116.4440552,39.7462773
40379,1.344825552,2.149176288,3983447.341,2037,27.51084209,-25.33104167
40384,3.186527032,5.403902744,8657199.82,6771,117.3423705,30.93086991
40387,2.305173218,3.844473129,4002811.29,2059,31.10410323,-26.14465047
40413,0.051135908,-0.135529391,5327964.459,4153,-12.91334569,16.94359866
40420,1.879512058,3.093072206,9277798.216,7130,-45.25269592,-11.65802482
40425,2.937272657,4.962229312,6074769.532,5246,85.00302027,44.42683895
40432,0.385859094,0.455796619,993689.6073,261,40.08725607,1.824838998
40433,0.918749958,1.39772767,4791731.92,3229,40.98557135,52.74434452
40453,1.409139103,2.262427008,12034332.6,8736,141.397747,-38.31966386
40462,4.489171922,7.702775582,13917178.76,9990,-107.2364505,32.46685781
40467,0.102083329,-0.044847195,5751526.421,4854,49.07040891,60.61998849
40470,0.062251237,-0.115568964,3538958.667,1588,24.81589624,-20.33727238
40487,0.929718593,1.416487126,5107960.74,3771,81.40975914,25.36067104
40492,1.049999952,1.629417094,4427209.221,2637,41.88388664,49.34878108
40496,0.823095235,1.228000086,9114011.171,7041,-42.55775007,-16.91221321
40498,0.376228619,0.438646509,4649340.089,2986,-6.625138706,10.80339589
40503,0.716287868,1.039817597,12170985.59,8887,-72.20215445,-10.77115798
40520,2.651924161,4.459901408,13440641.45,9823,-102.7448741,34.72190291
40527,0.484433001,0.629613377,2109652.042,813,16.73105868,12.57406233
40528,0.002974731,-0.220349445,1838833.962,668,21.2226351,1.824838998
40535,0.005722844,-0.215713497,4020815.743,2078,14.03611283,-19.48764166
40552,1.049999952,1.629445066,5244990.687,4017,53.56198533,54.87057396
40572,1.453301497,2.340666562,12217145.71,8937,143.3935137,-36.89036885
40573,3.771131522,6.43608086,8843216.309,6886,120.9356316,48.75837299
40591,0.229633315,0.179352932,10242283.06,7644,125.4272081,-14.54759088
40598,1.049999952,1.629763589,6326863.664,5457,82.30807442,52.74434452
40600,1.196969639,1.888821494,4309833.501,2459,64.34176874,39.04931339
40607,1.220933373,1.930255583,4450375.095,2668,76.01986743,19.51856069
40618,0.384741586,0.4539272,12775987.44,9477,148.7834054,-22.02227995
40619,0.006241135,-0.214814875,1057740.974,291,45.47714777,9.913968571
40638,1.731261561,2.833275274,10570711.45,7796,-54.23584876,-30.90275818
40645,2.635416667,4.42964972,5702082.781,4770,70.62997573,52.74434452
40649,0.093999057,-0.059713688,2062154.958,781,28.40915737,26.98178314
40654,1.049999952,1.630199141,5908830.899,5074,71.52829101,54.87057396
40657,0.037395832,-0.158495541,6592960.794,5611,90.39291198,47.55634683
40682,1.657559372,2.701017785,13046557.87,9663,151.4783513,-25.33104167
40683,0.753888855,1.107030951,4149057.022,2231,26.61252681,46.32592291
40684,0.865220824,1.302271911,1945240.796,721,31.10410323,-7.199269999
40694,1.125925883,1.762308149,5105868.981,3767,20.32431982,-33.94967734
40696,1.049999952,1.629341332,4143659.634,2224,40.08725607,46.94469194
40712,4.561737061,7.831277281,11350822.18,8226,-62.32068632,-32.43921198
40728,1.572619024,2.552179082,4833917.352,3292,54.46030061,50.50850028
40732,0.121043144,-0.011690841,2950296.257,1258,34.69736436,-16.91221321
40734,0.596037832,0.82700252,1915912.234,708,29.30747266,-6.30126233
40737,0.909993844,1.38129436,12684895.85,9407,147.8850902,-25.33104167
40742,4.621778413,7.938401584,12236848.25,8962,-91.06677541,40.43620685
40752,1.110180461,1.735756355,13919628.53,9992,-95.55835183,16.94359866
40774,0.425097317,0.525188154,4687038.629,3045,26.61252681,-31.67419348
40778,1.338682148,2.138287197,12793697.39,9493,149.6817207,-35.43356495
40791,0.66249997,0.944590615,5360433.656,4211,30.20578794,57.86029637
40794,0.523636384,0.698710499,2720704.416,1135,15.8327434,-4.500736801
40797,0.288963899,0.286427928,10091214.46,7577,-50.64258763,-23.68725562
40805,4.90694952,8.440590831,11126583.79,8089,-60.52405575,-26.95256711
40806,1.608020795,2.615219085,6281464.383,5426,85.90133556,47.55634683
40808,1.309648427,2.08746614,12521693.85,9261,-77.59204615,3.018128128
40823,3.094974846,5.240608431,13874160.34,9975,-97.40832508,21.21278221
40836,3.423796214,5.821080878,6057674.6,5223,85.90133556,42.46353935
40842,0.836803558,1.252703872,9453618.235,7240,-45.25269592,-19.48764166
40853,0.0125,-0.20260409,7578720.219,6215,105.6642718,16.07699615
40855,3.706951857,6.322842438,7885181.091,6338,109.2575329,31.33430755
40857,0.615903003,0.861987334,323475.4642,49,38.2906255,8.127972805
40872,0.02325,-0.184503504,4669082.212,3018,19.42600453,-29.34099072
40893,0.103135006,-0.043403219,12009420.63,8704,141.5968832,-18.63347536
40897,0.949999957,1.452775238,5090972.915,3741,41.88388664,55.38530466
40903,0.723049237,1.051242028,2307567.631,915,32.00241851,-10.77115798
40905,0.732526866,1.067296887,10133431.94,7595,120.9356316,-32.43921198
40915,0.308712236,0.319586269,3422557.092,1515,34.69736436,-21.18220445
40916,0.767832156,1.131000114,12044924.54,8746,-70.40552388,-16.91221321
40930,0.652838018,0.92736301,5033274.543,3634,81.40975914,21.21278221
40934,1.114444395,1.743787084,4210643.881,2313,23.91758095,46.32592291
40937,1.672660828,2.729723336,7263409.362,6048,102.969326,24.00849903
40949,2.866623244,4.835755337,4093529.754,2164,26.61252681,-26.14465047
40952,1.50462242,2.431314538,12756878.26,9456,148.7834054,-30.1249931
40965,4.567517201,7.840134821,13761926.42,9934,-112.6263422,38.34534672
40966,0.340729849,0.376462312,12761306.38,9464,148.7834054,-29.34099072
40971,1.344839465,2.149323906,13018556.44,9650,-84.77856842,12.57406233
40984,0.035392334,-0.162783648,12604673.19,9343,147.8850902,-37.93066041
40989,0.0998991,-0.049228771,4374660.735,2561,-3.930192854,8.127972805
41005,3.734062735,6.37088536,13083245.73,9682,-96.45666712,33.22514052
41007,0.042179564,-0.150974697,3713710.522,1734,24.81589624,-22.02227995
41013,3.037870049,5.139776221,11465440.93,8314,-63.21900161,-38.31966386
41030,1.049999952,1.629227669,4015957.844,2073,40.98557135,45.70002889
41038,0.028721934,-0.175185104,1530713.316,529,29.30747266,22.05267853
41043,0.710358322,1.028535142,384457.0208,61,33.79904908,12.57406233
41046,0.267723002,0.247836653,5165959.936,3877,81.40975914,27.78367435
41047,0.29916666,0.303975745,6405310.032,5506,90.39291198,42.46353935
41056,1.929687547,3.183579278,4469242.163,2706,17.62937397,46.94469194
41062,1.012499954,1.563005615,5175534.138,3889,35.59567965,56.39488812
41074,3.268479317,5.548845563,8723077.137,6813,118.2406858,33.22514052
41080,0.012499999,-0.202438869,9154168.926,7061,126.3255233,55.38530466
41082,0.026711946,-0.177658505,9381684.597,7192,-44.35438064,-20.33727238
41097,0.006152423,-0.213290254,3678308.028,1699,10.44285169,33.22514052
41103,1.377160019,2.206474121,10892618.14,7952,-73.99878502,41.79485858
41107,0.02325,-0.184374014,4680410.684,3036,21.2226351,-30.1249931
41113,0.207954542,0.142371381,11889965.95,8587,-69.50720859,-11.65802482
41116,0.032879911,-0.167455866,12479560.98,9217,146.9867749,-41.77045405
41122,0.695603922,1.002739001,4044666.882,2103,71.52829101,22.05267853
41123,0.431304338,0.536250489,11680297.36,8443,-74.1319549,20.22110908
41125,4.39660182,7.53984611,12093933.1,8804,-87.47351428,38.34534672
41131,0.819987241,1.223698715,4820785.399,3264,73.32492158,36.91655438
41152,3.650750057,6.22136337,4458801.067,2685,67.93502988,37.63441344
41164,0.987499955,1.518916479,5119696.433,3789,35.59567965,55.89339366
41185,0.118888895,-0.013373282,5421175.806,4307,-6.625138706,41.11907488
41187,0.342715772,0.379707438,1377050.383,456,36.49399493,-2.695687276
41194,0.048192557,-0.140938298,10622053.49,7819,126.3255233,-31.67419348
41196,2.463541667,4.12606106,5537070.507,4504,71.52829101,49.93214842
41208,0.117816415,-0.017463576,1397156.109,466,40.98557135,-1.792030028
41210,0.523554126,0.698623731,8287331.931,6536,-37.16785837,-6.30126233
41217,0.21874999,0.161511676,4072272.456,2145,44.57883249,45.70002889
41226,0.415138897,0.507205358,3132891.864,1357,45.47714777,-16.91221321
41241,0.805090902,1.197829915,4913781.117,3430,72.4266063,39.7462773
41244,0.906397637,1.375096329,4497314.803,2743,76.01986743,22.05267853
41259,0.236833338,0.192406561,3794995.034,1815,43.6805172,-23.68725562
41271,2.421802926,4.050614235,12837643.53,9527,149.6817207,-30.90275818
41286,0.43439875,0.541538581,8894175.38,6916,-41.65943479,-11.65802482
41293,0.41702905,0.511014617,5208477.191,3946,83.20638971,20.36802369
41306,5.634255485,9.724724166,5500760.911,4444,-2.133562286,47.55634683
41324,0.681395618,0.977358118,5131872.882,3813,-11.11671513,12.57406233
41341,0.368636359,0.425889039,6147976.619,5315,92.18954255,21.21278221
41349,1.598887884,2.598944608,11969220.45,8658,-81.4701964,30.93086991
41351,1.299435044,2.068614537,227456.8065,29,36.49399493,11.69016253
41361,1.274026168,2.025896403,10621013.2,7818,-56.03247933,-22.85734615
41441,1.906225145,3.143309084,13548416.44,9862,-102.7448741,33.22514052
41442,0.362093359,0.413824287,822810.8584,202,40.08725607,3.63142439
41448,2.123102912,3.522996547,12130219.44,8842,142.4951985,-38.31966386
41453,1.312762515,2.094007197,13959846.49,10002,-97.3549824,19.51856069
41454,3.861907499,6.594895322,14034647.11,10029,-109.9313964,33.22514052
41472,1.227680998,1.94191678,215779.354,24,35.83613445,11.69024943
41479,1.915183391,3.155958288,4091478.708,2161,31.10410323,-26.95256711
41482,0.174799818,0.083036287,2991993.56,1284,8.646221124,13.45489258
41488,2.400459854,4.015530539,11022345.09,8031,-58.72742519,-33.19773203
41497,0.972786816,1.491907301,631158.6797,134,40.98557135,7.231832141
41512,0.113099098,-0.025714026,3476764.811,1548,26.61252681,-20.33727238
41522,0.217241369,0.159982149,9755894.127,7402,131.7533273,42.98721815
41527,3.175636053,5.381679838,12644665.5,9367,147.8850902,-33.94967734
41538,0.123414945,-0.007806447,3205679.219,1398,6.849590556,15.20655249
41539,0.937499957,1.430752717,4947785.938,3482,35.59567965,54.34915586
41541,3.65939353,6.236496976,14769125.4,10218,-109.9313964,23.71727971
41549,1.028124953,1.59077294,4889000.444,3382,35.59567965,53.82100625
41555,1.911061683,3.149981776,10178717.15,7614,-52.4392182,-18.63347536
41567,3.831195639,6.542861022,9020185.537,6988,122.7322622,43.77953811
41569,2.095225048,3.473747325,4279613.238,2418,30.20578794,-28.55084903
41570,3.347857026,5.687093536,11001028.6,8017,-57.897136,-38.31966386
41571,0.412095049,0.502528653,5516162.759,4464,85.90133556,22.8875601
41578,0.701335303,1.016197738,13523392.56,9855,-100.9482435,31.70207379
41587,0.326363629,0.352066756,6415875.746,5512,88.59628141,46.32592291
41590,1.030584317,1.596273793,10646729.43,7829,-56.03247933,-24.51186634
41610,2.426549742,4.062927748,8601444.158,6734,117.3423705,39.7462773
41612,3.137627167,5.317859433,12846013.14,9530,-100.0499283,40.43620685
41621,1.049999952,1.629534135,5084498.681,3734,53.56198533,53.2860827
41631,1.395289268,2.237344228,10149000.68,7601,120.9356316,-33.19773203
41640,0.307564924,0.317520703,83623.14919,8,35.59567965,9.022090045
41647,4.784275782,8.224129275,11135391.79,8094,-60.52405575,-27.75467148
41656,0.287499987,0.282795473,6673863.284,5648,86.79965084,54.34915586
41665,0.598879149,0.831905995,4289054.513,2429,23.01926567,-26.95256711
41666,1.179564592,1.858120903,13158518.35,9720,-89.27014485,20.36802369
41674,1.049999952,1.629144826,3958132.039,2003,41.88388664,45.0670023
41678,0.043079858,-0.149366247,1494139.45,508,27.51084209,-0.887920689
41679,0.309779366,0.323490967,13914840.93,9988,-97.3549824,20.36802369
41683,0.631989797,0.890326425,2883985.191,1226,25.71421152,-14.30066122
41689,0.746839676,1.093020384,3412819.173,1510,5.052959987,6.333885882
41699,0.22037036,0.164284114,10085342.44,7575,137.1053068,46.32592291
41706,1.129293689,1.768355566,749345.1377,173,32.9007338,3.63142439
41718,0.681853798,0.979887045,11372861.58,8243,-82.98193786,45.70002889
41724,1.086447199,1.693227507,12753063.49,9453,-78.49036144,-3.598665039
41734,0.419724745,0.515719311,1375374.308,455,35.59567965,-2.695687276
41742,0.486287888,0.63278136,3755878.534,1771,45.47714777,-22.85734615
41747,0.232972598,0.186871247,14360077.14,10148,-115.3212881,33.22514052
41754,3.190926075,5.411727247,4829243.644,3281,2.358014135,41.79485858
41762,0.94349141,1.440421212,1480361.729,501,34.69736436,-3.598665039
41775,0.116666661,-0.019174262,10142660.73,7598,138.9019373,48.75837299
41778,0.079727273,-0.084844632,4146941.767,2229,20.32431982,-24.51186634
41787,0.147142553,0.037618697,13393510.93,9808,-103.6431894,36.19181514
41794,0.389375008,0.461662963,2920946.271,1242,48.50054519,-13.44417296
41803,0.508583321,0.673810817,5622283.791,4649,83.20638971,36.91655438
41812,1.354020836,2.167436497,10644099.78,7828,-55.13416405,-30.1249931
41831,0.243263888,0.203849285,2789734.967,1174,11.34116698,3.63142439
41834,0.99000001,1.523534443,4259302.462,2380,35.84981332,48.16111646
41850,0.774188375,1.141207795,1099011.549,309,43.6805172,3.63142439
41855,0.89705881,1.358778918,12993805.85,9634,-80.286992,-6.30126233
41859,0.452569453,0.573275138,3401253.849,1505,45.47714777,-19.48764166
41863,0.469999989,0.606512745,9471866.733,7254,126.3255233,33.22514052
41873,1.54242095,2.497278982,1863457.708,680,32.00241851,26.1740754
41877,1.024999953,1.585632922,6027557.616,5195,71.52829101,56.39488812
41887,3.190887204,5.411851594,13159045.82,9721,-100.9482435,36.91655438
41895,0.44999998,0.569318485,6892175.525,5794,93.08785783,50.50850028
41897,0.020882368,-0.188764664,3390531.254,1499,63.44345346,25.36067104
41905,0.101851852,-0.044174807,4671069.704,3023,65.24008402,43.12510269
41911,0.556335512,0.756539041,8481972.17,6655,-38.96448893,-6.30126233
41923,1.233598172,1.952514889,712015.5368,159,33.79904908,3.63142439
41935,0.513684724,0.681274259,535587.0675,104,37.39231022,14.33245432
41950,0.475980582,0.614709818,4548241.447,2821,-5.726823422,14.33245432
41955,0.20471971,0.136183381,2271694.212,894,34.69736436,-10.77115798
41956,0.212070513,0.148414018,1470475.872,495,48.17209363,15.20655249
41959,1.149364926,1.803765901,3274361.63,1426,5.951275272,11.20849346
41965,0.854825969,1.285451226,11621173.29,8412,-65.01563217,-37.60847846
41966,3.442193822,5.852227541,12474003.88,9212,146.0884596,-34.69497692
41967,1.064132029,1.653281994,2600671.793,1067,12.23948226,8.127972805
41970,5.820000172,10.05331406,5327831.546,4152,3.256329419,49.34878108
41973,0.328787886,0.355923181,12021783.58,8718,-69.50720859,-36.1653808
41976,0.555244027,0.754915624,2357660.299,941,27.51084209,-9.881638007
41981,0.642567426,0.908426594,10285369.5,7659,122.7322622,-31.67419348
41991,0.416288247,0.509387465,4551195.952,2824,-5.726823422,10.80339589
41993,0.031453572,-0.169147008,6100922.044,5265,91.29122726,26.1740754
41995,1.045198194,1.622346861,12333774.56,9064,-86.57519899,32.46685781
42002,1.049999952,1.628874892,5095584.031,3753,22.12095039,54.34915586
42004,0.1914406,0.112423953,1995969.542,748,18.52768925,4.53345902
42005,0.045401035,-0.144788474,9240961.43,7110,-44.35438064,-14.30066122
42008,0.779958487,1.151542506,12043295.18,8745,142.4951985,-12.54203224
42014,1.049999952,1.629430398,5179032.445,3900,50.86703948,54.87057396
42023,0.224372992,0.170776411,3259920.619,1419,32.00241851,-19.48764166
42024,3.021842468,5.110025787,12391833.64,9125,145.1901443,-34.69497692
42025,0.581933409,0.801824103,3962918.144,2013,-0.336931717,13.45489258
42033,0.105071066,-0.039931252,3235099.534,1412,34.69736436,-19.48764166
42035,3.703027303,6.315735802,13378001.12,9801,-101.8465588,34.72190291
42041,2.690699827,4.527462005,8705124.331,6797,119.1390011,51.07786445
42051,0.176298837,0.085518644,8190090.787,6489,-36.26954308,-6.30126233
42054,0.575667612,0.793492152,12295085.63,9018,-86.57519899,33.22514052
42058,5.820000172,10.05309879,5143268.014,3841,5.951275272,48.75837299
42063,0.705133208,1.019614213,12687256.7,9410,148.7834054,-37.60847846
42067,0.328778983,0.355205436,1689519.337,598,33.79904908,-5.401677201
42085,1.049999952,1.629198611,3922430.935,1968,38.2906255,45.0670023
42087,0.355280174,0.401984924,3945406.939,1988,25.71421152,-24.51186634
42095,0.048837207,-0.138683041,10133544.27,7596,138.003622,46.94469194
42117,2.380325158,3.979459856,8879390.665,6907,119.1390011,26.1740754
42125,0.888461526,1.342929934,6860241.904,5774,98.27992097,8.127972805
42134,2.192469129,3.645438416,12792302.77,9492,149.6817207,-9.881638007
42140,0.575218062,0.790183318,4667894.115,3016,27.51084209,-31.67419348
42154,0.585000023,0.807321174,2154120.416,832,24.81589624,-6.30126233
42155,2.60388875,4.372951685,11474337.08,8325,-63.21900161,-41.09441287
42156,2.687336953,4.522712956,8058707.634,6431,111.0541635,30.15333299
42159,0.050000002,-0.13734256,2266091.593,888,20.32431982,-3.598665039
42174,2.047222267,3.389161691,10848676.13,7926,-63.21900161,8.127972805
42176,4.127655017,7.063799074,14460290.86,10181,-109.0330811,26.98178314
42177,2.362136371,3.946692332,11506412.27,8341,-82.98193786,43.12510269
42178,1.672660828,2.729494144,6902662.099,5808,99.37606482,25.36067104
42181,4.339814663,7.439384949,11113050.57,8081,-59.62574047,-33.94967734
42187,0.739772742,1.082515757,11648700.34,8425,-65.91394746,-25.33104167
42195,0.018907981,-0.192310775,617330.7189,127,34.69736436,15.20655249
42196,0.129317363,0.002842277,2921621.19,1243,9.544536408,6.333885882
42197,0.937499957,1.430834853,5562410.518,4548,60.7485076,55.89339366
42198,0.217575752,0.160754265,6103649.564,5267,85.00302027,45.0670023
42207,0.471255826,0.606347861,1550802.608,533,22.12095039,13.45489258
42211,1.291308561,2.058063649,7716726.817,6279,107.4609024,32.46685781
42213,0.369053543,0.42551955,10422133.26,7729,127.2238386,-13.89713474
42214,0.633172901,0.892894145,5968121.615,5142,90.39291198,22.09880421
42229,0.569271505,0.78030508,4485393.503,2724,72.4266063,31.70207379
42231,1.534832561,2.485735153,10085310.1,7574,-51.54090291,-18.63347536
42232,1.175277703,1.851325328,10847224.65,7925,-58.72742519,-19.48764166
42246,4.23782004,7.25899836,11296307.81,8195,-62.32068632,-26.14465047
42250,0.354839885,0.401019441,4793504.081,3233,79.61312857,16.07699615
42254,2.350458679,3.924743124,12895309.92,9567,-79.38867672,-6.30126233
42255,0.385049635,0.454216483,4101729.957,2171,-1.235247001,6.333885882
42257,1.196759259,1.889510918,5283940.532,4071,74.22323686,43.77953811
42276,0.889102301,1.344231025,2514047.458,1022,13.13779754,7.231832141
42279,2.781386836,4.685322659,12909003.29,9579,150.580036,-32.43921198
42280,2.603888702,4.373031035,11448191.14,8299,-62.90769875,-41.09441287
42291,0.094975811,-0.057577208,8999262.391,6974,-41.65943479,-16.04546807
42296,3.930164389,6.716529688,12281779.59,9003,-88.37182956,36.19181514
42298,0.018333334,-0.193173683,1836300.605,665,23.91758095,-1.792030028
42302,1.957935947,3.232618032,6824968.091,5749,96.68111897,39.04931339
42304,2.149180301,3.569102885,11239849.64,8161,-69.50720859,19.335111
42335,0.176795899,0.086439054,3397278.106,1501,5.052959987,15.20655249
42336,0.460000018,0.586452028,2482990.226,1002,18.52768925,-4.500736801
42341,3.806375742,6.498347613,8909156.933,6923,121.8339469,48.75837299
42343,0.013750001,-0.20147673,2763325.407,1152,16.73105868,-6.30126233
42346,0.311223845,0.325202309,10495275.5,7766,-56.03247933,-15.17488847
42350,0.448818898,0.56633986,2077421.737,792,53.56198533,16.94359866
42364,0.006461537,-0.213360054,4983915.688,3548,78.71481329,30.15333299
42365,0.257981934,0.230514152,11373883.02,8244,-67.71057803,6.333885882
42368,0.002591184,-0.221227252,3832003.667,1852,1.459698851,18.66455611
42376,0.158715247,0.054443084,8507513.569,6661,-39.86280422,-2.919457508
42380,0.120312495,-0.011765232,9166543.815,7071,126.3255233,54.34915586
42383,1.143124949,1.794317938,3966023.248,2018,25.71421152,44.42683895
42397,1.931651062,3.184717613,356656.8697,55,37.39231022,12.57406233
42406,1.369811301,2.192597637,7194484.188,6016,101.1726954,6.859836816
42414,0.729002317,1.061328227,4923670.541,3442,80.51144385,7.231832141
42418,0.159493664,0.056627342,10115217.64,7590,138.003622,47.55634683
42420,0.898060716,1.3602102,4437782.541,2649,76.01986743,18.66455611
42423,1.157749976,1.821075038,9467375.856,7251,127.2238386,38.34534672
42425,2.07940897,3.448564573,7772664.44,6299,107.4609024,41.79485858
42428,1.871060559,3.07789854,2260208.729,885,35.59567965,30.15333299
42430,3.143379491,5.327763972,13325142.35,9782,-101.8465588,35.46024618
42436,0.666393836,0.95296306,9186253.114,7079,126.3255233,52.74434452
42442,0.034378335,-0.164761872,11976914.07,8664,141.5968832,-15.22673117
42447,0.013634185,-0.201540304,1973470.069,736,19.42600453,2.728475555
42450,3.053998629,5.167103988,12234654.01,8960,-74.8971003,2.728475555
42452,4.704183011,8.082415304,11206869.8,8141,-61.42237104,-26.14465047
42465,3.932485568,6.718666093,14716442.35,10211,-111.7280269,26.1740754
42468,1.039062453,1.610170119,4651665.879,2991,38.2906255,51.64027117
42470,3.829586085,6.537500591,14206679.46,10092,-100.0499283,19.51856069
42476,3.005596466,5.08463454,12954088.11,9610,-100.9482435,39.7462773
42478,2.469907407,4.137443306,5621274.058,4647,79.61312857,43.12510269
42487,0.718254544,1.043409641,10642983.58,7827,-57.8291099,-12.54203224
42495,0.760300376,1.118105547,6713936.223,5671,97.57943425,23.71727971
42511,1.092481875,1.70331561,2488590.084,1005,13.13779754,10.54507418
42519,2.922753614,4.935075957,12237663.94,8963,145.1901443,-5.401677201
42524,2.726574048,4.590572957,5848956.596,5002,81.40975914,45.0670023
42537,0.712499968,1.033186993,5074310.979,3715,32.00241851,55.38530466
42560,2.033333302,3.365048555,12514795.45,9256,-75.79541558,-7.199269999
42562,1.649999976,2.688536233,7185205.55,6009,102.0710107,17.80617783
42565,1.200566473,1.89430379,1471829.832,496,31.10410323,-2.695687276
42569,0.023673536,-0.18363102,12414429.4,9156,145.1901443,-27.75467148
42573,0.011505874,-0.205682394,1759259.814,627,41.88388664,24.54169549
