mean_groun,NEAR_DIST,NEAR_X,NEAR_Y
0.909303487,8294421.027,-8.787378732,37.63441344
0.019730879,8298850.211,5.951275272,15.20655249
1.270832973,8299372.634,14.93442811,-9.881638007
0.00880601,8301624.932,20.32431982,-30.1249931
0.660718421,8303679.765,17.62937397,-19.48764166
0.690920428,8305633.532,18.52768925,-22.85734615
0.351196857,8306038.199,8.646221124,9.022090045
1.11166021,8306161.013,16.73105868,-16.04546807
1.352727817,8308306.341,12.23948226,-0.887920689
1.118741035,8310078.675,11.34116698,1.824838998
2.527680872,8310486.037,6.849590556,13.45489258
1.310269857,8310703.071,13.13779754,-3.598665039
0.656458331,8311355.179,19.42600453,-26.14465047
0.557419342,8313708.319,15.8327434,-12.54203224
0.346308325,8314016.077,21.2226351,-33.19773203
1.374204531,8316239.233,10.44285169,4.53345902
0.05612887,8317001.307,14.03611283,-6.30126233
1.822595392,8319972.012,-8.421769274,37.63441344
0.789289502,8320165.968,20.32431982,-29.34099072
2.539999962,8320408.087,-9.476045913,38.70527311
0.583277439,8320680.662,-9.183890822,38.4197181
1.352609548,8324596.538,-5.726823422,34.72190291
2.786426311,8325009.145,7.74790584,11.69016253
1.11066672,8326826.984,17.62937397,-18.63347536
0.411847527,8326891.211,14.93442811,-8.989674489
1.061238917,8326954.004,9.544536408,7.231832141
0.464499641,8327299.845,18.52768925,-22.02227995
0.405712585,8330866.258,16.73105868,-15.17488847
1.909999967,8331397.702,21.2226351,-32.43921198
0.136640359,8331633.417,19.42600453,-25.33104167
0.125253662,8339159.509,20.32431982,-28.55084903
0.465317639,8340011.972,12.23948226,0.016412769
2.938571393,8340027.866,15.8327434,-11.65802482
0.392118318,8341146.588,13.13779754,-2.695687276
1.700000048,8342332.606,8.646221124,9.913968571
0.528207446,8343041.479,11.34116698,2.728475555
0.803214064,8345796.887,-4.828508138,33.97684583
1.690300234,8346193.069,14.03611283,-5.401677201
0.04515031,8347793.558,-6.047931571,35.46024618
0.381922377,8347858.126,-9.422266521,39.04931339
2.470757495,8348768.645,6.849590556,14.33245432
2.950107742,8349215.603,21.2226351,-31.67419348
1.378603413,8349437.55,18.52768925,-21.18220445
0.503472222,8350438.304,10.44285169,5.434354136
0.182869168,8350447.061,17.62937397,-17.77494155
0.81322263,8351823.722,-7.52345399,37.16332602
0.009864033,8352375.991,19.42600453,-24.51186634
2.356515659,8354778.416,-9.320084558,39.04931339
1.909999967,8354855.776,14.93442811,-8.095480024
0.959999979,8356039.217,16.73105868,-14.30066122
0.241527777,8358605.83,20.32431982,-27.75467148
1.346337613,8362352.297,9.544536408,8.127972805
0.661352273,8362426.757,7.74790584,12.57406233
0.992751112,8366802.511,15.8327434,-10.77115798
0.077652996,8367471.315,21.2226351,-30.90275818
1.479462567,8368107.367,-8.421769274,38.34534672
0.424884437,8371607.31,-5.726823422,35.46024618
1.240524619,8371989.125,13.13779754,-1.792030028
1.034545483,8372043.078,18.52768925,-20.33727238
0.583796275,8372091.723,12.23948226,0.920742084
0.568646486,8373581.13,19.42600453,-23.68725562
1.909999967,8374534.427,17.62937397,-16.91221321
0.071277564,8375803.922,14.03611283,-4.500736801
1.687121259,8376348.742,11.34116698,3.63142439
1.570000052,8378504.726,20.32431982,-26.95256711
0.959999979,8378877.25,8.646221124,10.80339589
0.039461756,8381672.172,16.73105868,-13.42297741
1.454240009,8383144.498,-7.52345399,37.63441344
2.539283697,8383254.744,14.93442811,-7.199269999
0.18893077,8384947.633,10.44285169,6.333885882
3.911510572,8386165.951,21.2226351,-30.1249931
0.036590909,8387230.47,6.849590556,15.20655249
0.094050519,8392300.241,-4.828508138,34.72190291
0.826606275,8394022.315,15.8327434,-9.881638007
0.061653695,8394065.081,-6.158336747,36.30527321
1.377129615,8395112.273,18.52768925,-19.48764166
0.673068662,8395246.518,19.42600453,-22.85734615
1.454125855,8398022.463,9.544536408,9.022090045
0.333586091,8398855.498,20.32431982,-26.14465047
0.205954337,8399082.903,17.62937397,-16.04546807
0.959999979,8400049.864,7.74790584,13.45489258
0.959999979,8403215.415,13.13779754,-0.887920689
1.061233645,8404528.906,12.23948226,1.824838998
0.963522717,8405300.188,21.2226351,-29.34099072
1.121439389,8405820.128,14.03611283,-3.598665039
1.027272723,8407756.795,16.73105868,-12.54203224
1.443918765,8408110.395,-6.625138706,37.0422641
0.010867075,8409982.513,11.34116698,4.53345902
0.959999979,8412075.974,14.93442811,-6.30126233
1.106458329,8413953.276,22.12095039,-32.43921198
1.010151511,8415651.699,8.646221124,11.69016253
0.850235409,8415934.988,-8.421769274,39.04931339
0.130585282,8417369.288,19.42600453,-22.02227995
1.142721819,8418374.125,-5.726823422,36.19181514
0.472513221,8418640.395,18.52768925,-18.63347536
1.579744751,8419748.2,10.44285169,7.231832141
2.200513339,8421676.755,15.8327434,-8.989674489
0.339854608,8421733.331,-9.040833034,39.7462773
1.799640795,8424085.708,17.62937397,-15.17488847
1.044097222,8424874.257,21.2226351,-28.55084903
0.052689289,8430550.91,-7.52345399,38.34534672
2.061935506,8432399.337,22.12095039,-31.67419348
0.74181819,8433944.651,9.544536408,9.913968571
0.809551915,8434284.163,16.73105868,-11.65802482
4.079999924,8436227.461,14.03611283,-2.695687276
1.909999967,8437857.63,7.74790584,14.33245432
1.377849471,8439946.015,19.42600453,-21.18220445
0.597650222,8441306.788,14.93442811,-5.401677201
0.802854623,8442622.117,18.52768925,-17.77494155
0.926666657,8443924.579,11.34116698,5.434354136
1.127645612,8444887.925,21.2226351,-27.75467148
0.404166443,8446864.37,-6.625138706,37.63441344
1.559999957,8449535.465,17.62937397,-14.30066122
1.326515189,8449754.737,15.8327434,-8.095480024
0.254305896,8451272.281,22.12095039,-30.90275818
0.260524647,8452635.526,8.646221124,12.57406233
0.397155987,8454820.823,10.44285169,8.127972805
3.258941431,8461244.762,16.73105868,-10.77115798
1.002952337,8462972.712,19.42600453,-20.33727238
0.077222274,8463442.354,-8.421769274,39.7462773
1.909999967,8464882.378,-5.726823422,36.91655438
0.03030303,8465340.485,21.2226351,-26.95256711
0.426958041,8466756.08,13.13779754,0.920742084
0.355000014,8467011.236,14.03611283,-1.792030028
0.960325622,8467051.522,18.52768925,-16.91221321
1.602771878,8470098.944,9.544536408,10.80339589
1.909999967,8470407.105,12.23948226,3.63142439
0.151843384,8470572.707,22.12095039,-30.1249931
1.041243943,8470933.997,14.93442811,-4.500736801
0.144791665,8475424.199,17.62937397,-13.42297741
0.527888681,8477653.048,-7.52345399,39.04931339
2.059543371,8478156.502,11.34116698,6.333885882
0.02574074,8478244.618,15.8327434,-7.199269999
0.367576648,8484751.903,-8.809813976,40.43620685
0.80073096,8486444.823,19.42600453,-19.48764166
0.40917091,8488628.507,16.73105868,-9.881638007
0.720673851,8489808.343,8.646221124,13.45489258
0.695769799,8490146.19,10.44285169,9.022090045
2.059543371,8490300.784,22.12095039,-29.34099072
0.720000029,8491922.108,18.52768925,-16.04546807
0.960233331,8493542.316,-6.625138706,38.34534672
3.897745067,8496368.823,23.01926567,-32.43921198
0.202815708,8498156.336,14.03611283,-0.887920689
1.08000001,8500943.921,14.93442811,-3.598665039
1.909999967,8501743.355,17.62937397,-12.54203224
0.424982471,8503813.139,12.23948226,4.53345902
1.186593089,8503943.615,-4.828508138,36.49823908
1.288750014,8506465.402,9.544536408,11.69016253
0.085648476,8507134.224,15.8327434,-6.30126233
0.976953699,8507327.217,20.32431982,-22.02227995
0.759660506,8510357.222,19.42600453,-18.63347536
0.954697395,8510456.234,22.12095039,-28.55084903
0.834352791,8510617.632,-8.421769274,40.43620685
1.428263937,8511118.162,-5.726823422,37.63441344
0.111521347,8512659.657,11.34116698,7.231832141
0.99957968,8515443.224,23.01926567,-31.67419348
1.366208937,8516424.75,16.73105868,-8.989674489
0.037631233,8517226.792,18.52768925,-15.17488847
0.146196614,8524438.592,-7.52345399,39.7462773
2.948727218,8525704.902,10.44285169,9.913968571
0.648474091,8527149.842,8.646221124,14.33245432
0.027274228,8528483.802,17.62937397,-11.65802482
0.451388872,8529198.795,-3.03187757,34.72190291
0.657480658,8529647.243,14.03611283,0.016412769
0.519545447,8530345.682,20.32431982,-21.18220445
0.983537336,8530386.353,-4.828508138,36.91655438
0.957361107,8531038.322,22.12095039,-27.75467148
0.830836224,8531322.422,14.93442811,-2.695687276
1.909999967,8531638.51,13.13779754,2.728475555
1.178666679,8534704.217,19.42600453,-17.77494155
0.437968449,8534933.779,23.01926567,-30.90275818
4.079999924,8536410.872,15.8327434,-5.401677201
0.98801867,8537506.714,12.23948226,5.434354136
0.002255198,8539919.151,-6.625138706,39.04931339
0.223574532,8540048.26,-8.685804156,41.11907488
1.216249987,8542957.912,18.52768925,-14.30066122
1.333133916,8543024.097,9.544536408,12.57406233
0.046556768,8544622.304,16.73105868,-8.095480024
1.909999967,8547415.27,11.34116698,8.127972805
1.909999967,8552045.844,22.12095039,-26.95256711
0.611590907,8553796.514,20.32431982,-20.33727238
2.860680814,8554840.579,23.01926567,-30.1249931
1.199366029,8555635.847,17.62937397,-10.77115798
0.465828704,8557068.252,-5.726823422,38.34534672
0.353412222,8557449.661,-8.421769274,41.11907488
1.253534585,8559479.543,19.42600453,-16.91221321
1.341209327,8561468.07,14.03611283,0.920742084
1.014169084,8561477.511,10.44285169,10.80339589
1.129999995,8562054.925,14.93442811,-1.792030028
3.981569767,8564540.78,13.13779754,3.63142439
0.008936107,8566061.391,15.8327434,-4.500736801
0.920000017,8569107.237,18.52768925,-13.42297741
0.280030733,8570895.897,-7.52345399,40.43620685
1.389999986,8571469.751,12.23948226,6.333885882
0.669499981,8573209.454,16.73105868,-7.199269999
3.222728795,8573477.117,22.12095039,-26.14465047
0.411999989,8574101.008,-8.880302565,41.79485858
1.909999967,8575163.286,23.01926567,-29.34099072
0.402932777,8575892.678,-4.828508138,37.63441344
2.983499944,8577674.758,20.32431982,-19.48764166
1.909999967,8578639.187,23.91758095,-32.43921198
3.693473615,8579755.151,9.544536408,13.45489258
0.310421361,8582404.455,11.34116698,9.022090045
0.494909875,8583189.245,17.62937397,-9.881638007
0.497777767,8584676.371,19.42600453,-16.04546807
1,8585865.906,-3.930192854,36.74735902
0.515555544,8585982.766,-6.625138706,39.7462773
0.300885717,8593126.45,14.93442811,-0.887920689
1.099689603,8595665.974,18.52768925,-12.54203224
1.032507656,8595901.121,23.01926567,-28.55084903
0.410723068,8596072.15,15.8327434,-3.598665039
1.389999986,8596396.986,-3.930192854,36.91655438
4.789999962,8597444.55,10.44285169,11.69016253
0.837420377,8597727.405,13.13779754,4.53345902
1.135791652,8598342.265,23.91758095,-31.67419348
0.645357136,8601974.902,20.32431982,-18.63347536
2.579230749,8602173.983,16.73105868,-6.30126233
0.286320919,8602720.1,-5.726823422,39.04931339
1.140076507,8603927.945,-8.421769274,41.79485858
0.925468255,8605684.003,12.23948226,7.231832141
0.386315501,8610287.31,19.42600453,-15.17488847
0.495694453,8611133.22,17.62937397,-8.989674489
1.819263311,8615257.112,-9.029372951,42.52416427
0.212995311,8616638.77,9.544536408,14.33245432
0.73530404,8617013.984,-7.52345399,41.11907488
0.36944444,8617052.85,23.01926567,-27.75467148
2.802711923,8617608.249,11.34116698,9.913968571
0.500472441,8618450.962,23.91758095,-30.90275818
1.136041939,8621115.642,-4.828508138,38.34534672
0.762025329,8622624.78,18.52768925,-11.65802482
1.04520922,8624521.64,14.93442811,0.016412769
1.14348896,8626429.08,15.8327434,-2.695687276
0.132642652,8626690.885,20.32431982,-17.77494155
0.038611111,8631180.837,13.13779754,5.434354136
0.295624015,8631503.188,16.73105868,-5.401677201
0.744043041,8631721.719,-6.625138706,40.43620685
0.35659078,8633586.578,10.44285169,12.57406233
1.742325668,8636304.412,19.42600453,-14.30066122
0.172827877,8638616.777,23.01926567,-26.95256711
0.533820718,8638964.869,23.91758095,-30.1249931
0.460069072,8639456.476,17.62937397,-8.095480024
3.059999943,8640131.086,12.23948226,8.127972805
0.1322344,8641174.986,-3.930192854,37.63441344
1.909999967,8644511.647,21.2226351,-20.33727238
0.542951344,8645051.954,-9.222392109,43.12510269
2.041172908,8648061.82,-5.726823422,39.7462773
0.943223137,8649973.77,18.52768925,-10.77115798
1.040598545,8650042.629,-8.421769274,42.46353935
0.081589016,8651816.093,20.32431982,-16.91221321
0.115833332,8652636.829,-3.03187757,36.7489243
0.904806691,8653007.652,11.34116698,10.80339589
0.945715593,8657117.705,15.8327434,-1.792030028
1.508898257,8658746.345,14.03611283,3.63142439
0.231617936,8659883.146,23.91758095,-29.34099072
1.756541938,8660590.733,23.01926567,-26.14465047
0.776377236,8661183.907,16.73105868,-4.500736801
2.405838229,8662719.181,19.42600453,-13.42297741
0.725454536,8662782.52,-7.52345399,41.79485858
0.958573337,8662901.513,-3.03187757,36.91655438
0.959716419,8664883.339,13.13779754,6.333885882
2.5,8666042.943,-4.828508138,39.04931339
0.005571569,8668147.22,17.62937397,-7.199269999
1.909999967,8668799.344,21.2226351,-19.48764166
1.148649398,8669884.21,10.44285169,13.45489258
0.269463873,8674792.524,12.23948226,9.022090045
0.927604277,8677125.216,-6.625138706,41.11907488
1.566666718,8677343.366,20.32431982,-16.04546807
0.685180937,8677702.538,18.52768925,-9.881638007
0.43118181,8681091.386,24.81589624,-31.67419348
1.096441721,8681204.518,23.91758095,-28.55084903
1.909999967,8682972.065,23.01926567,-25.33104167
2.013181762,8685671.663,-3.930192854,38.34534672
0.27389898,8688123.165,15.8327434,-0.887920689
0.368669041,8688219.894,14.93442811,1.824838998
3.029090852,8688583.661,11.34116698,11.69016253
0.264999986,8689522.581,19.42600453,-12.54203224
0.940793404,8691202.542,16.73105868,-3.598665039
0.521333339,8691721.735,14.03611283,4.53345902
1.093315103,8693082.178,-5.726823422,40.43620685
2.843846171,8693490.796,21.2226351,-18.63347536
1.909999967,8695784.491,-8.421769274,43.12510269
1.49000001,8697193.176,17.62937397,-6.30126233
0.62957056,8698817.025,13.13779754,7.231832141
0.072395833,8701818.907,24.81589624,-30.90275818
1.25933101,8702927.257,23.91758095,-27.75467148
2.539999962,8703265,20.32431982,-15.17488847
0.086307246,8705800.164,18.52768925,-8.989674489
2.445925889,8706318.154,10.44285169,14.33245432
2.458729655,8706952.417,-3.03187757,37.63441344
0.155000006,8708191.808,-7.52345399,42.46353935
0.853159498,8709649.776,12.23948226,9.913968571
0.090886212,8710662.926,-4.828508138,39.7462773
1.909999967,8716705.047,19.42600453,-11.65802482
0.123161238,8718579.571,21.2226351,-17.77494155
1.665136359,8718739.755,-2.133562286,36.73145517
0.244263664,8719430.251,15.8327434,0.016412769
0.425997091,8720490.643,14.93442811,2.728475555
0.565986274,8721545.082,16.73105868,-2.695687276
3.059999943,8722183.102,-6.625138706,41.79485858
1.909999967,8722940.802,24.81589624,-30.1249931
0.151515152,8724317.304,11.34116698,12.57406233
2.463030266,8724943.214,14.03611283,5.434354136
0.028625954,8725049.176,23.91758095,-26.95256711
0.144164334,8726581.614,17.62937397,-5.401677201
0.079581209,8729572.756,20.32431982,-14.30066122
0.231111106,8729874.968,-3.930192854,39.04931339
0.98572181,8729887.443,-2.133562286,36.91655438
1.909999967,8732963.889,13.13779754,8.127972805
0.764123117,8734255.238,18.52768925,-8.095480024
1.909999967,8735115.191,22.12095039,-20.33727238
1.909999967,8737770.58,-5.726823422,41.11907488
1.129999995,8744058.703,21.2226351,-16.91221321
0.743507342,8744256.501,19.42600453,-10.77115798
1.990372519,8744455.738,24.81589624,-29.34099072
1.143329472,8744684.275,12.23948226,10.80339589
0.50999999,8747567.623,23.91758095,-26.14465047
0.211870319,8750723.744,-3.03187757,38.34534672
0.516270704,8751023.43,15.8327434,0.920742084
0.313636363,8752197.133,16.73105868,-1.792030028
1.540981561,8753020.491,14.93442811,3.63142439
0.707554595,8753232.771,-7.52345399,43.12510269
2.595000053,8754964.577,-4.828508138,40.43620685
0.684772725,8756257.867,20.32431982,-13.42297741
0.092517507,8756299.366,17.62937397,-4.500736801
0.066779324,8758393.374,14.03611283,6.333885882
2.881716253,8759815.764,22.12095039,-19.48764166
0.35311148,8760189.676,11.34116698,13.45489258
0.838059496,8763055.873,18.52768925,-7.199269999
0.938415529,8766361.945,24.81589624,-28.55084903
2.5024056,8766885.847,-6.625138706,42.46353935
4.789999962,8767305.845,13.13779754,9.022090045
0.457359241,8769920.696,21.2226351,-16.04546807
0.03030303,8770479.469,23.91758095,-25.33104167
0.325714282,8772166.36,19.42600453,-9.881638007
0.305586907,8773212.561,-2.133562286,37.63441344
0.952577359,8773773.489,-3.930192854,39.7462773
0.104926838,8779877.464,12.23948226,11.69016253
0.834912481,8782117.059,-5.726823422,41.79485858
0.325227255,8782886.878,15.8327434,1.824838998
0.93350095,8783143.944,16.73105868,-0.887920689
0.907992326,8783311.049,20.32431982,-12.54203224
0.265380837,8784902.185,22.12095039,-18.63347536
0.868301685,8785032.61,25.71421152,-30.90275818
0.563584614,8785792.674,14.93442811,4.53345902
1.757847802,8786332.852,17.62937397,-3.598665039
2.154880417,8788657.204,24.81589624,-27.75467148
0.565728463,8792054.671,14.03611283,7.231832141
2.89759254,8792189.729,18.52768925,-6.30126233
0.458068177,8794203.707,-3.03187757,39.04931339
1.36626573,8796157.53,21.2226351,-15.17488847
1,8796181.972,11.34116698,14.33245432
0.247575753,8798937.512,-4.828508138,41.11907488
1.061895445,8800423.556,19.42600453,-8.989674489
1.411438942,8800862.006,23.01926567,-21.18220445
1.938700578,8801824.757,13.13779754,9.913968571
0.191459371,8806763.522,25.71421152,-30.1249931
0.063424759,8810367.647,22.12095039,-17.77494155
1.840552849,8810722.51,20.32431982,-11.65802482
1.30792653,8811224.529,-6.625138706,43.12510269
1.932631543,8811338.844,24.81589624,-26.95256711
0.621570246,8814370.437,16.73105868,0.016412769
1.909999967,8815004.51,15.8327434,2.728475555
0.068295007,8815210.828,12.23948226,12.57406233
1.253893194,8816259.56,-2.133562286,38.34534672
0.724651154,8816668.109,17.62937397,-2.695687276
1.33881949,8817356.441,-3.930192854,40.43620685
1.029908657,8818790.244,14.93442811,5.434354136
0.207465893,8821644.032,18.52768925,-5.401677201
2.26460511,8822760.671,21.2226351,-14.30066122
0.017937162,8825604.141,23.01926567,-20.33727238
0.257170401,8825909.461,14.03611283,8.127972805
0.078864691,8826112.26,-5.726823422,42.46353935
1.666666667,8828876.349,25.71421152,-29.34099072
1.342533297,8829016.551,19.42600453,-8.095480024
0.547141351,8834403.73,24.81589624,-26.14465047
0.58314063,8836204.827,22.12095039,-16.91221321
2.759510341,8836432.513,-1.235247001,37.57534195
0.663249667,8836502.481,13.13779754,10.80339589
0.350303034,8837381.145,-3.03187757,39.7462773
0.901903987,8838481.966,20.32431982,-10.77115798
0.513636361,8839943.264,-1.235247001,37.63441344
1.909999967,8841536.851,23.91758095,-22.85734615
0.255279143,8842571.959,-4.828508138,41.79485858
2.764053363,8847290.811,17.62937397,-1.792030028
0.286557373,8847360.015,15.8327434,3.63142439
1.963600487,8849721.075,21.2226351,-13.42297741
1.640972268,8850665.927,12.23948226,13.45489258
0.228655598,8850721.12,23.01926567,-19.48764166
0.720000029,8851368.83,25.71421152,-28.55084903
1.336147226,8851405.598,18.52768925,-4.500736801
0.523918622,8851996.101,14.93442811,6.333885882
0.50999999,8857848.259,24.81589624,-25.33104167
1.642247087,8857933.358,19.42600453,-7.199269999
0.458846493,8859016.925,-2.133562286,39.04931339
0.939393939,8859940.033,14.03611283,9.022090045
0.854972739,8860613.656,-3.930192854,41.11907488
0.908437372,8862405.893,22.12095039,-16.04546807
0.205340907,8865981.292,23.91758095,-22.02227995
1.245208321,8866578.651,20.32431982,-9.881638007
0.689999998,8868086.987,26.61252681,-30.90275818
3.040768147,8869747.426,-5.726823422,43.12510269
0.739728152,8871320.888,13.13779754,11.69016253
2.84140563,8874238.263,25.71421152,-27.75467148
0.788763215,8876206.267,23.01926567,-18.63347536
0.264847066,8877029.201,21.2226351,-12.54203224
0.81220837,8878186.301,17.62937397,-0.887920689
0.01324074,8879936.884,15.8327434,4.53345902
0.780457504,8880245.511,-3.03187757,40.43620685
0.82411509,8881460.855,18.52768925,-3.598665039
0.75999999,8881668.352,24.81589624,-24.51186634
0.134166664,8882267.035,-1.235247001,38.34534672
2.059543371,8885393.031,14.93442811,7.231832141
0.164712407,8885858.748,-4.828508138,42.46353935
0.148912838,8887161.559,19.42600453,-6.30126233
3.517241314,8888962.503,22.12095039,-15.17488847
3.528424265,8890428.083,26.61252681,-30.1249931
0.266605601,8890796.169,23.91758095,-21.18220445
0.950915591,8894128.645,14.03611283,9.913968571
0.544000006,8895001.339,20.32431982,-8.989674489
0.730042508,8897481.491,25.71421152,-26.95256711
0.733333344,8901473.754,-2.133562286,39.7462773
1.021698614,8902052.402,23.01926567,-17.77494155
0.617456458,8903535.569,-3.930192854,41.79485858
1.537251814,8904675.024,21.2226351,-11.65802482
2.363611076,8905859.45,24.81589624,-23.68725562
0.903478575,8906261.908,13.13779754,12.57406233
0.956108987,8909339.615,17.62937397,0.016412769
0.021195906,8911795.871,18.52768925,-2.695687276
1.356904748,8912718.446,15.8327434,5.434354136
2.353467442,8913140.174,26.61252681,-29.34099072
0.337777774,8915865.821,22.12095039,-14.30066122
0.450927207,8915975.404,23.91758095,-20.33727238
0.208510729,8916688.326,19.42600453,-5.401677201
0.683807722,8918963.736,14.93442811,8.127972805
0.455742576,8921094.902,25.71421152,-26.14465047
1.061101408,8922786.864,-3.03187757,41.11907488
0.584387814,8923738.356,20.32431982,-8.095480024
1.303021518,8924302.626,-1.235247001,39.04931339
0.44236757,8928251.843,23.01926567,-16.91221321
0.655285135,8928457.555,14.03611283,10.80339589
0.690381625,8928789.3,-4.828508138,43.12510269
0.399472088,8930416.513,24.81589624,-22.85734615
0.028958333,8932648.045,21.2226351,-10.77115798
1.765301143,8936220.512,26.61252681,-28.55084903
1.909999967,8940735.518,17.62937397,0.920742084
0.720000029,8941307.552,13.13779754,13.45489258
0.29785714,8941761.812,16.73105868,3.63142439
0.864710061,8942396.376,18.52768925,-1.792030028
0.060000002,8943106.521,22.12095039,-13.42297741
0.617343428,8943619.746,-2.133562286,40.43620685
0.959999979,8945074.419,25.71421152,-25.33104167
0.959999979,8945687.897,15.8327434,6.333885882
1.909999967,8946113.205,-3.930192854,42.46353935
2.271292925,8946500.446,19.42600453,-4.500736801
0.154444443,8952690.868,14.93442811,9.022090045
0.345450651,8952777.604,20.32431982,-7.199269999
0.302258902,8954796.412,23.01926567,-16.04546807
1.452810592,8955334.014,24.81589624,-22.02227995
0.404961488,8955540.484,-0.336931717,38.46145639
0.073405419,8959665.91,26.61252681,-27.75467148
0.07931376,8960937.31,21.2226351,-9.881638007
0.370909106,8962909.055,14.03611283,11.69016253
0.670833331,8964995.854,-3.03187757,41.79485858
3.062516228,8966039.402,-1.235247001,39.7462773
0.838125005,8967400.155,23.91758095,-18.63347536
1.235555543,8969415.496,25.71421152,-24.51186634
1.389999986,8970674.8,22.12095039,-12.54203224
1.909999967,8972358.526,17.62937397,1.824838998
1.700000048,8973247.792,18.52768925,-0.887920689
1.008413315,8974151.131,16.73105868,4.53345902
0.297121196,8976439.951,13.13779754,14.33245432
0.39666666,8976584.342,19.42600453,-3.598665039
0.546062767,8978828.337,15.8327434,7.231832141
0.412929469,8980605.94,24.81589624,-21.18220445
1.252343931,8981677.446,23.01926567,-15.17488847
1.059678962,8982106.574,20.32431982,-6.30126233
2.627999951,8983472.732,26.61252681,-26.95256711
0.112396695,8985445.196,-2.133562286,41.11907488
3.535999934,8986557.059,14.93442811,9.913968571
0.122258294,8988338.169,-3.930192854,43.12510269
0.495680843,8989531.423,21.2226351,-8.989674489
0.752514277,8990049.041,-0.336931717,39.04931339
1.048154724,8993631.044,23.91758095,-17.77494155
0.34395062,8994113.116,25.71421152,-23.68725562
0.94778463,8997242.317,27.51084209,-29.34099072
2.110582596,8997465.5,14.03611283,12.57406233
0.434305532,8998560.39,22.12095039,-11.65802482
2.111785549,9004192.938,17.62937397,2.728475555
0.295920971,9004335.261,18.52768925,0.016412769
0.405431851,9006225.794,24.81589624,-20.33727238
0.759000198,9006724.455,16.73105868,5.434354136
0.279056275,9006863.71,-3.03187757,42.46353935
0.014479167,9006926.101,19.42600453,-2.695687276
1.011968358,9007467.32,-1.235247001,40.43620685
2.456041063,9007636.888,26.61252681,-26.14465047
4.079999924,9008885.799,23.01926567,-14.30066122
2.454999983,9011712.376,20.32431982,-5.401677201
3.150069023,9012122.799,15.8327434,8.127972805
0.788203912,9018418.566,21.2226351,-8.095480024
0.935617442,9019161.786,25.71421152,-22.85734615
1.053230944,9020197.044,23.91758095,-16.91221321
0.30916665,9020544.96,14.93442811,10.80339589
0.278561215,9020912.231,27.51084209,-28.55084903
1.01475917,9026752.573,22.12095039,-10.77115798
0.614995719,9026940.976,-2.133562286,41.79485858
0.155189225,9031066.398,-0.336931717,39.7462773
2.02566661,9032109.344,14.03611283,13.45489258
0.049236458,9032153.83,26.61252681,-25.33104167
0.64438605,9032186.592,24.81589624,-19.48764166
1.977207479,9033696.953,28.40915737,-30.90275818
0.036363636,9035643.671,18.52768925,0.920742084
0.641615575,9036222.87,17.62937397,3.63142439
0.128031111,9036411.856,23.01926567,-13.42297741
2.059999943,9037511.497,19.42600453,-1.792030028
0.514149404,9039465.262,16.73105868,6.333885882
0.492154846,9041581.754,20.32431982,-4.500736801
2.059543371,9044555.538,25.71421152,-22.02227995
1.439563494,9044935.523,27.51084209,-27.75467148
1.350481158,9045554.281,15.8327434,9.022090045
0.649571422,9047089.631,23.91758095,-16.04546807
0.408662491,9047586.517,21.2226351,-7.199269999
0.531251454,9048382.231,-3.03187757,43.12510269
1.403337465,9048576.914,-1.235247001,41.11907488
0.426770369,9054637.266,14.93442811,11.69016253
0.34137918,9055240.195,22.12095039,-9.881638007
0.097667847,9057018.548,26.61252681,-24.51186634
0.269173693,9057262.484,28.40915737,-30.1249931
0.380259578,9058480.872,24.81589624,-18.63347536
2.289333357,9064245.548,23.01926567,-12.54203224
1,9066823.165,14.03611283,14.33245432
2.380000025,9067157.688,18.52768925,1.824838998
1.987074659,9068098.531,-2.133562286,42.46353935
0.037269437,9068326.018,19.42600453,-0.887920689
0.79114707,9068432.284,17.62937397,4.53345902
0.376250006,9069308.079,27.51084209,-26.95256711
0.072727273,9070287.926,25.71421152,-21.18220445
0.442993134,9071701.116,20.32431982,-3.598665039
1.096573037,9071776.617,-0.336931717,40.43620685
1.135286317,9072356.95,16.73105868,7.231832141
1.526400032,9074299.811,23.91758095,-15.17488847
1.204281395,9077022.67,21.2226351,-6.30126233
0.591515138,9079105.781,15.8327434,9.913968571
0.37424242,9081177.777,28.40915737,-29.34099072
0.540000021,9082225.565,26.61252681,-23.68725562
1.662201761,9084011.683,22.12095039,-8.989674489
0.031945473,9085100.692,24.81589624,-17.77494155
0.40491569,9088816.749,14.93442811,12.57406233
0.341526425,9089359.293,-1.235247001,41.79485858
2.134305524,9090039.593,5.052959987,33.22514052
1.909999967,9092376.355,23.01926567,-11.65802482
0.746481474,9092405.058,29.30747266,-31.67419348
1.033782697,9094025.335,27.51084209,-26.14465047
1.340396999,9094632.781,1.38639118,38.64777309
0.044116632,9096352.03,25.71421152,-20.33727238
0.160001493,9098861.784,18.52768925,2.728475555
0.291431508,9100805.017,17.62937397,5.434354136
1.327730141,9101818.125,23.91758095,-14.30066122
1.125121882,9102056.554,20.32431982,-2.695687276
0.670000027,9102297.068,1.459698851,38.68620938
0.13183814,9105382.869,16.73105868,8.127972805
0.815347253,9105439.123,28.40915737,-28.55084903
0.879661702,9106714.056,21.2226351,-5.401677201
2.380000025,9107768.937,26.61252681,-22.85734615
0.487503257,9108909.858,-2.133562286,43.12510269
0.056713435,9112037.641,24.81589624,-16.91221321
