mean_rice_,NEAR_DIST,NEAR_RANK,NEAR_X,NEAR_Y
4.558775381,2973951.501,1737,128.1221539,40.43620685
4.695944318,2974870.064,1738,109.5219272,-6.831390959
7.0414904,2977242.048,1739,122.7322622,43.77953811
5.14645701,2977867.957,1740,126.3255233,41.79485858
4.223245989,2977942.788,1741,132.7416427,35.46024618
2.785673772,2978000.007,1742,79.61312857,26.98178314
3.025961283,2978893.442,1743,120.9480714,-3.598665039
6.503032636,2979268.043,1744,117.3423705,45.70002889
3.027981211,2979995.534,1745,90.39291198,42.46353935
3.467750665,2980829.203,1746,79.61312857,17.80617783
8.930372681,2986623.043,1747,125.4272081,42.46353935
3.886265449,2991468.442,1748,80.07362165,15.20655249
0.472135703,2992234.08,1749,82.30807442,34.72190291
2.555747376,2993009.048,1750,79.61312857,27.78367435
1.100627321,2993502.234,1751,91.29122726,43.12510269
5.162372607,2997289.423,1752,120.0373164,45.0670023
1.311043514,2997423.994,1753,83.20638971,36.19181514
3.617375367,2997561.484,1754,79.61312857,16.94359866
4.135629102,2997891.323,1755,111.9538724,-6.783754928
9.308008371,2999707.439,1756,124.5288928,43.12510269
4.289389198,3001139.801,1757,119.6030039,-4.500736801
5.302469676,3001391.239,1758,121.8339469,44.42683895
1.992506186,3002305.686,1759,124.3951272,-1.662846087
5.409339311,3002783.368,1760,133.5120456,34.72190291
6.89478159,3004395.158,1761,118.2406858,45.70002889
3.754016953,3006907.302,1762,80.16824562,14.33245432
2.236825795,3006976.756,1763,127.5006066,0.920742084
2.184093319,3008766.974,1764,124.5288928,-1.636437531
4.44749237,3009886.76,1765,107.856129,-7.199293126
1.921345251,3009983.77,1766,124.3360729,-1.792030028
3.892632699,3010179.394,1767,107.4609024,-7.199269999
3.600877993,3010242.379,1768,79.61312857,28.57963469
4.685801709,3010409.309,1769,108.3592177,-7.199269999
2.629929649,3013165.049,1770,106.5625871,-7.199269999
4.863601664,3013854.058,1771,109.2575329,-7.199269999
0.896337656,3014104.27,1772,84.10470499,37.63441344
8.538631739,3016948.367,1773,123.6305775,43.77953811
3.891735093,3017099.242,1774,79.61312857,16.07699615
0.800852378,3018998.644,1775,87.69796613,41.11907488
4.230774367,3019690.878,1776,80.33449118,13.39911813
4.853939802,3020502.627,1777,110.1558482,-7.199269999
0.23251126,3020793.232,1778,88.59628141,41.79485858
1.024738948,3021791.349,1779,86.79965084,40.43620685
4.259653739,3021811.644,1780,120.0373164,-4.500736801
0.702246269,3022334.179,1781,116.4440552,46.32592291
2.197617117,3022624.708,1782,124.5288928,-1.792030028
2.37039529,3025194.274,1783,128.1882913,1.37805391
2.850407239,3026671.593,1784,121.8339469,-3.598665039
4.506109489,3026672.661,1785,128.1221539,41.11907488
3.480660776,3027051.637,1786,89.49459669,42.46353935
3.040041591,3027538.128,1787,112.9216541,-6.893335906
4.011833668,3028007.825,1788,134.4103609,33.63975648
4.079152271,3028060.161,1789,127.2238386,41.79485858
4.732826935,3029271.429,1790,120.9356316,45.0670023
