mean_rye_Y,NEAR_DIST,NEAR_RANK,NEAR_X,NEAR_Y
0.624749995,12301739.3,7415,143.3935137,-36.1653808
1.704074102,4888754.566,4759,120.9356316,48.75837299
2.246323202,3302459.454,3402,15.8327434,53.82100625
0.136132727,15828120.81,8303,-67.71057803,-54.33010382
0.073499999,9355244.911,6131,125.5808055,-14.30066122
1.624283075,2211295.717,1923,82.30807442,52.74434452
1.116161635,647293.0209,68,64.34176874,39.7462773
0.119055117,11735669,7292,148.7834054,-22.02227995
0.305000012,14294627.72,7936,-66.81226274,-20.33727238
0.848031826,1549709.824,827,70.62997573,52.74434452
0.049586777,3056806.554,3146,28.40915737,27.78367435
2.136285305,1761729.426,1118,71.52829101,54.87057396
0.017916667,2665595.603,2611,90.39291198,47.55634683
0.421826084,12123378.36,7368,151.4783513,-24.51186634
0.847621536,2481370.111,2346,26.61252681,46.41333959
0.132222223,9226687.043,6031,20.32431982,-33.94967734
3.195600271,1401727.113,649,40.98557135,46.94469194
1.207442641,14672576.01,8079,-62.32068632,-32.43921198
2.171747596,948419.1969,227,55.3586159,50.50850028
0.004772727,11098800.37,7147,131.715415,-30.90275818
0.309749998,11839190.95,7309,147.8850902,-24.51186634
1.116319805,10327430.76,6823,-91.06677541,40.43620685
0.093333334,8750536.931,5736,26.61252681,-31.67419348
0.244999998,12663753.11,7493,149.6817207,-34.69497692
0.190000008,15158318.79,8192,-66.81226274,-34.69497692
0.671612639,2586577.487,2505,30.20578794,57.86029637
0.365089902,13182828.95,7532,-50.64258763,-23.68725562
1.200000048,14204626.05,7898,-60.52405575,-26.95256711
0.770416679,2327971.296,2105,85.90133556,47.55634683
1.640370398,2338677.892,2118,85.90133556,43.12510269
1.456790293,8658950.663,5700,-66.81226274,47.55634683
1.720000029,4697370.601,4578,109.2575329,31.70207379
0.001166667,8811522.235,5772,19.42600453,-29.34099072
0.031239669,10921697.2,7085,141.5968832,-18.63347536
2.231497643,1816646.084,1206,42.78220192,55.38530466
0.299249998,10504963.31,6911,120.9356316,-32.43921198
0.40133334,2948433.497,2994,90.39291198,35.46024618
0.2165035,14345890.3,7958,-70.40552388,-16.91221321
1.390309705,2687202.569,2640,23.91758095,46.94469194
0.037665616,9415759.766,6177,-129.6594804,53.2860827
1.720000029,4609114.582,4479,102.969326,24.54169549
0.137878788,8186620.015,5594,26.61252681,-26.14465047
0.272999998,12241438.75,7400,148.7834054,-29.34099072
0.062045454,12187842.29,7386,148.7834054,-28.55084903
2.034614994,16119148.9,8371,-72.20215445,-53.80170907
0.073255813,12719114.56,7500,147.8850902,-37.60847846
1.207442641,15042352.47,8162,-63.21900161,-38.31966386
0.042810774,15774931.3,8292,-71.30383916,-40.4112881
3.39689148,16045215.37,8357,-71.30383916,-51.61997903
3.217033072,1299767.417,532,41.88388664,45.70002889
0.015151515,3356788.58,3450,29.30747266,22.8875601
0.143333336,2700589.608,2662,90.39291198,43.12510269
2.47135065,3160153.255,3265,17.62937397,47.55634683
1.843712543,2224578.562,1944,35.59567965,56.39488812
0.629999995,11710810.38,7288,138.003622,-33.19773203
1.691333361,5352341.032,5183,118.2406858,33.22514052
0.020177428,5059268.418,4917,126.3255233,55.38530466
1.820220191,9511720.929,6248,-73.99878502,41.79485858
0.238283201,15604546.39,8269,-69.50720859,-39.72110273
0.014,8809613.392,5770,21.2226351,-30.1249931
0.058636365,13882922.57,7761,-69.50720859,-11.65802482
0.326666664,12875822.85,7514,146.9867749,-41.09441287
1.031027949,10412594.56,6866,-87.47351428,38.34534672
0.146666666,1454834.11,709,73.32492158,37.63441344
0.616283695,9182486.132,6001,-109.0330811,54.87057396
0.026287461,9315751.034,6094,-125.2027562,54.34915586
1.091416673,995029.9586,263,67.93502988,38.34534672
0.347814039,15906741.35,8328,-71.30383916,-44.40346895
2.294131651,2191835.921,1884,35.59567965,55.89339366
0.915504488,5170592.801,5016,-6.625138706,41.79485858
0.0196875,10791967.89,7037,126.3255233,-31.67419348
0.895833333,1401700.22,648,71.52829101,49.93214842
0.36781773,1030155.68,288,45.47714777,45.70002889
1.364727259,1279168.271,516,72.4266063,40.43620685
0.953767327,15886815.58,8322,-69.50720859,-49.32747456
1.359002426,9597961.654,6322,-109.0330811,51.07786445
0.440999997,12363252.9,7431,149.6817207,-30.1249931
4.974437668,4606664.181,4477,-2.133562286,48.16090152
0.3215393,9013346.54,5886,-98.25329769,54.87057396
0.048939526,8574272.256,5671,-69.50720859,49.93214842
0.153124999,11197322.07,7176,144.291829,-19.48764166
0.071356639,2062408.194,1642,57.29495296,60.62007174
0.022323233,582400.7577,51,64.34176874,42.46353935
1.125383433,14473739.41,8023,-56.93079462,-36.89036885
1.609581722,11420921.64,7228,-102.7448741,33.22514052
0.606666662,12335520.87,7425,142.4951985,-37.60847846
0.351683609,9294610.238,6077,-95.55835183,51.64027117
0.12939394,8104000.535,5584,31.10410323,-26.95256711
0.543055561,13544556.07,7638,-76.69373087,-0.887920689
0.875395915,14421819.59,7995,-58.72742519,-33.19773203
0.647729012,9135950.679,5970,-101.8465588,54.34915586
2.661631127,9282809.039,6071,-113.5246575,54.34915586
0.441990063,5902594.852,5497,131.7799724,43.04943601
0.629999995,12431681.14,7447,147.8850902,-33.19773203
1.864310361,2096917.657,1708,35.59567965,54.34915586
2.022629619,2066655.796,1655,35.59567965,53.82100625
1.688148176,5200826.77,5044,122.7322622,43.77953811
0.131515152,8300858.225,5612,30.20578794,-28.55084903
0.931455752,14621286.32,8066,-57.897136,-38.31966386
0.440999997,9871080.14,6560,114.9300134,-29.34099072
0.156363639,2528302.643,2417,88.59628141,46.59734699
1.528888914,4958810.406,4822,117.3423705,39.7462773
0.185077745,10585569.11,6943,-100.0499283,40.43620685
1.809663162,1263535.699,497,54.46030061,53.2860827
0.495300492,8765448.363,5746,-66.81226274,46.32592291
0.569999996,10567449.31,6937,120.9356316,-33.19773203
0.138939395,8775588.476,5756,23.91758095,-30.90275818
1.170000046,14253689.22,7920,-60.52405575,-27.75467148
0.841146585,2553443.981,2461,86.79965084,54.34915586
0.042424243,8416536.662,5634,23.01926567,-26.95256711
2.578279943,1216681.138,451,42.78220192,45.0670023
1.219369176,1600064.034,891,38.2906255,40.43620685
0.448356175,6117800.605,5542,137.1053068,46.32592291
0.309749998,9716928.378,6422,114.6474247,-27.75467148
0.680000007,13510479.47,7625,-78.49036144,0.920742084
1.292998048,3354604.282,3446,15.8327434,56.88983661
0.514311293,9516118.897,6254,-82.98193786,45.70002889
0.668194452,13903267.59,7769,-78.49036144,-3.598665039
0.603918347,10565932.22,6936,-121.6094951,43.12510269
1.73757273,4450331.116,4307,2.358014135,42.46353935
0.001272727,8296280.552,5610,20.32431982,-24.51186634
1.636339939,11123228.22,7155,-103.6431894,36.19181514
1.042203418,4655766.558,4533,-5.726823422,57.378289
0.243666671,2261918.711,2007,83.20638971,37.63441344
0.958683884,15489210.74,8255,-71.30383916,-33.94967734
0.227119051,8738992.773,5732,-113.5246575,59.26817571
0.967575931,1763773.841,1123,36.49399493,48.16090152
0.926167375,8547993.751,5669,-61.42237104,45.70002889
0.252941181,14260725.77,7922,-80.286992,-6.30126233
0.606666684,6004920.854,5521,126.3255233,33.22514052
0.633333333,2845124.725,2854,32.00241851,26.98178314
2.131661313,1891056.076,1331,71.52829101,56.39488812
0.586056425,1268473.705,502,41.88388664,43.12510269
0.877718108,2879605.373,2893,93.08785783,50.50850028
0.037037037,661650.2997,74,65.24008402,43.12510269
0.740746751,9124247.628,5963,-115.3212881,55.89339366
0.140000001,8686184.651,5711,28.40915737,-31.67419348
0.486803125,15153285.53,8189,-65.01563217,-37.60847846
0.629999995,12348412.08,7428,146.0884596,-33.94967734
6.44056654,4180495.959,4086,3.256329419,49.93214842
0.335470114,15414949.8,8242,-69.50720859,-35.43356495
0.262499998,10556778.4,6932,122.7322622,-31.67419348
0.441315802,4696534.664,4576,-6.625138706,58.33591094
0.107776197,10964401.15,7104,-86.57519899,32.46685781
3.81353426,2906900.85,2937,22.12095039,54.34915586
0.236249998,10544346.89,6926,142.4951985,-12.54203224
3.972431421,1478585.012,736,51.76535476,54.87057396
5.456904911,4560392.959,4427,-3.03187757,52.74434452
0.540749996,12282341.11,7410,145.1901443,-33.94967734
0.057333334,2903828.899,2930,91.29122726,38.34534672
1.574064842,4698959.367,4580,119.1390011,51.07786445
0.188608344,10888947.35,7077,-86.57519899,33.22514052
1.118000031,4669682.535,4548,-5.726823422,56.39488812
5.406474262,3998106.361,3964,5.951275272,49.34878108
0.131249999,12738412.07,7503,148.7834054,-36.89036885
0.339738144,2902349.777,2927,30.20578794,62.75259407
4.360846996,1496537.73,762,39.18894078,45.0670023
0.099362107,6148212.675,5544,138.003622,46.94469194
0.42659648,15951305.76,8341,-70.40552388,-49.32747456
0.00525,11408757.45,7225,135.3086762,-31.67419348
0.348140781,16049828.2,8358,-72.20215445,-47.53427011
1.146666686,5838212.752,5471,119.1390011,26.1740754
0.131833334,8717936.886,5723,27.51084209,-31.67419348
0.724465585,15163244.34,8193,-63.21900161,-41.09441287
1.691333361,4932088.959,4796,111.0541635,30.15333299
1.346944451,3986513.321,3956,5.951275272,60.61998849
2.052195438,2264849.044,2008,31.10410323,52.19575295
1.810722676,9767932.575,6471,-82.98193786,43.12510269
1.720000029,4210351.29,4103,99.37606482,26.1740754
1.207442641,14535392.21,8044,-59.62574047,-33.94967734
1.939280444,3193490.659,3296,17.62937397,54.34915586
0.823369648,15450781.31,8249,-71.30383916,-33.19773203
0.872727307,14549324.29,8049,-65.91394746,-25.33104167
2.107910616,1556058.12,835,60.7485076,55.89339366
0.104242426,2250337.878,1985,85.00302027,45.57770855
1.60533336,4468272.096,4327,107.4609024,33.22514052
0.118124999,9447178.747,6199,127.2238386,-13.89713474
0.14444445,15318256.45,8224,-65.91394746,-39.72110273
0.018333334,13570087.42,7645,-58.72742519,-19.48764166
1.036363678,14303047.57,7945,-62.32068632,-26.14465047
0.662752305,14197181.58,7893,-79.38867672,-6.30126233
0.435185185,1391903.728,638,74.22323686,43.77953811
0.351749997,12534805.47,7471,150.580036,-31.67419348
0.724465585,15138965.3,8186,-62.90769875,-41.09441287
3.658714982,15993984.46,8349,-70.40552388,-52.75425154
1.303030325,3298491.321,3398,96.68111897,39.7462773
0.057909911,3112460.954,3214,28.40915737,64.74108715
1.720000029,4952068.709,4816,121.8339469,48.75837299
0.504232079,8819034.727,5779,-119.8128645,58.80518597
0.013030303,2272864.96,2023,78.71481329,30.93086991
0.194207747,5086592.369,4941,126.3255233,54.34915586
0.821480217,2556259.467,2468,25.71421152,45.0670023
2.000441959,2751299.417,2718,26.61252681,57.378289
0.189291103,6117732.74,5541,138.003622,47.55634683
1.468833378,5797128.505,5457,127.2238386,38.34534672
0.939629645,4076265.047,4020,107.4609024,42.46353935
0.969114079,5132668.663,4984,126.3255233,52.74434452
0.982531194,15452530.1,8250,-70.40552388,-34.69497692
0.010413223,10668788.98,6978,141.6221158,-15.17488847
0.468965536,15380262.49,8237,-65.01563217,-43.1012148
1.150413269,14228775.21,7909,-61.42237104,-26.14465047
4.048753351,1734338.038,1076,39.18894078,51.64027117
0.195759995,10680636.49,6984,-100.9482435,39.7462773
0.898148148,1825727.126,1226,79.61312857,43.77953811
0.781818195,4173728.407,4081,97.57943425,24.54169549
0.661392958,8838269.555,5788,-69.50720859,46.94469194
1.118148157,1968060.613,1470,81.40975914,45.0670023
1.482568088,2354347.883,2147,32.00241851,55.38530466
0.711283982,8717735.618,5722,-110.8297117,59.26817571
1.724240172,2612055.696,2541,27.51084209,55.38530466
1.017387138,1248489.247,480,42.78220192,39.7462773
0.573333343,14011518.49,7813,-75.79541558,-7.199269999
0.009545454,11800475.98,7303,145.1901443,-26.95256711
2.561272485,1525246.536,792,45.47714777,53.2860827
0.388571433,14378271.94,7980,-91.31528192,0.11194497
0.037037037,1614974.029,910,76.01986743,48.16090152
1.003592372,8806223.684,5768,-116.2196034,58.80518597
3.85136652,1715254.029,1049,40.08725607,52.19575295
1.080000043,14105683.91,7856,-58.72742519,-27.75467148
0.42693603,1994720.985,1521,49.07040891,59.26817571
0.08590909,10561735.08,6933,121.8339469,-32.43921198
2.179987039,3009796.633,3081,20.32431982,53.82100625
1.787595828,3349031.452,3439,17.62937397,60.17552063
2.885971936,2920849.308,2957,22.12095039,54.87057396
0.033409091,12007602.08,7338,144.291829,-30.90275818
0.609090933,14103432.15,7855,-60.52405575,-25.33104167
0.375129183,9236503.23,6039,-95.55835183,52.19575295
0.406867959,13363401.66,7573,-51.54090291,-25.33104167
0.112262232,15940866.98,8337,-70.40552388,-48.73681047
0.468475452,10374902.99,6847,-82.98193786,36.91655438
0.007008527,1804467.045,1183,77.816498,49.93214842
1.559141657,9707235.113,6417,-84.77856842,44.42683895
1.170655771,14933965.46,8137,-65.01563217,-33.19773203
0.167916673,13372867.53,7577,-62.32068632,-12.54203224
0.1195742,3707132.464,3736,104.7659565,50.50850028
0.860000014,5846320.797,5476,117.3491433,23.71727971
0.535196615,1987323.684,1504,80.51144385,49.93214842
0.007325581,12839330.28,7509,145.2273378,-42.43939291
2.94926758,1550698.317,829,47.27377834,54.34915586
0.06872359,8404413.214,5631,-66.81226274,50.50850028
0.096515152,8964851.091,5854,19.42600453,-30.90275818
0.17776729,2606391.392,2533,26.61221819,39.04416419
0.675277785,13466498.94,7612,-76.69373087,0.016412769
0.936218702,2687181.929,2638,31.10410323,60.17552063
0.131955618,8893091.191,5814,-69.50720859,46.32592291
0.419999997,11781443.1,7300,147.8850902,-23.68725562
1.683538437,10796326.85,7040,-102.7448741,39.04931339
0.109294403,2761389.22,2740,86.79965084,58.80518597
0.038181818,11686305.6,7284,145.1901443,-25.33104167
0.265687265,15818280.31,8298,-70.40552388,-43.75590908
2.124760584,2968422.485,3026,20.32431982,51.07786445
1.288752526,16227577.64,8389,-73.99878502,-51.05732034
1.497037062,3371883.686,3461,97.57943425,39.7462773
0.094027779,13417974.17,7592,-74.8971003,-0.887920689
0.884545445,1615476.507,911,76.91818272,42.46353935
0.800738192,13639603.73,7670,-52.4392182,-28.55084903
0.451499997,11768673.73,7297,146.9867749,-24.51186634
0.098759055,2362977.634,2163,85.90133556,49.93214842
0.167999999,12903688.55,7516,147.9942853,-40.4112881
1.680909119,4482324.465,4347,102.0710107,25.36067104
3.630676173,1466849.98,721,49.96872419,54.34915586
1.746182214,9561471.904,6292,-79.38867672,43.77953811
1.045454587,13880786.54,7758,-57.8291099,-25.33104167
0.845666681,3912763.733,3901,97.57943425,28.57963469
0.157499999,12626228.22,7487,147.8850902,-36.1653808
6.119337762,3594652.88,3650,11.34116698,52.74434452
1.039613664,2976830.003,3039,22.12095039,39.04931339
1.010491258,3022931.145,3101,22.12095039,57.94226712
2.469357471,4058054.922,4005,6.849590556,43.77953811
0.925,5521551.594,5309,-5.726823422,33.22514052
0.26608908,13584679.77,7651,-54.23584876,-25.33104167
1.63677348,10808868.71,7044,-107.2364505,39.7462773
1.291399797,10554498.74,6930,-101.8465588,41.11907488
0.245085717,13510833.1,7626,-53.33753348,-25.33104167
2.817379056,1134644.892,378,43.6805172,44.42683895
1.207442641,14640628.14,8070,-61.42237104,-33.19773203
1.592592619,4567437.552,4434,114.6474247,44.42683895
0.008333333,5533093.398,5318,-4.828508138,31.70207379
0.14029487,10913959.54,7083,-109.0330811,39.04931339
1.103219448,10923914.91,7086,-83.88025314,31.70207379
1.072558951,11517753.51,7248,-107.2364505,33.22514052
0.0315,12033915.83,7344,142.4951985,-33.19773203
0.264444447,13388074.06,7583,-76.69373087,0.920742084
1.812524758,15905984.9,8327,-69.50720859,-50.48770305
2.005932958,1762930.867,1120,73.32492158,53.82100625
0.043000001,2985409.613,3050,89.49459669,33.22514052
1.357377246,1801872.01,1179,36.49399493,49.34878108
0.120171252,8977846.84,5865,-119.8128645,57.378289
2.51865165,3165086.815,3272,17.62937397,52.19575295
1.886589646,1860980.014,1282,67.93502988,57.378289
0.128333334,8733907.909,5731,23.01926567,-30.1249931
0.701095727,14974382.88,8147,-61.88999987,-39.14049095
0.258000004,4002684.957,3966,105.6642718,40.43620685
0.843574941,5224796.168,5062,-5.726823422,39.04931339
0.489421484,12415139.59,7445,149.6817207,-30.90275818
1.648333361,4059764.503,4008,99.37606482,28.57963469
0.713259752,13712753.98,7694,-53.33753348,-28.55084903
1.680909119,5616081.608,5365,129.9187845,46.32592291
0.071356639,1807954.84,1188,57.29572053,58.33599801
3.063342964,3040769.649,3127,19.42600453,45.70002889
3.024482628,16111511.22,8368,-72.20215445,-52.17571157
1.017666684,3725911.561,3758,99.37606482,34.72190291
0.283499998,12085898.98,7357,142.4951985,-33.94967734
0.004772727,9687004.108,6399,126.3255233,-17.77494155
0.459374997,10938193.52,7094,143.3935137,-16.91221321
1.720000029,5326131.749,5155,111.0541635,23.71727971
0.018518519,968406.846,243,66.13839931,48.16090152
0.0525,8783974.992,5760,25.71421152,-31.67419348
0.191818189,13673182.84,7683,-67.71057803,-10.77115798
0.171818181,10372192.03,6845,121.8339469,-30.1249931
0.428749997,11010075.28,7119,144.291829,-16.91221321
3.726666768,4707151.123,4590,-4.86342436,51.64027117
2.524617015,3665485.334,3709,11.34116698,59.26817571
0.05775,12133569.04,7371,148.7834054,-27.75467148
2.381653149,1144719.133,385,44.57883249,46.94469194
0.576327941,15532769.37,8262,-68.60889331,-39.72110273
0.623732962,9874626.724,6566,-123.2402317,49.34878108
0.095632603,2742925.345,2712,85.90133556,59.26817571
0.598666087,5040970.373,4897,-2.133562286,36.91655438
6.12571437,3655509.781,3695,10.44285169,53.2860827
0.639669432,14016492.54,7815,-69.50720859,-13.42297741
0.267121217,13852398.31,7747,-76.69373087,-4.500736801
0.022272727,8705505.207,5718,25.71421152,-30.90275818
1.648925647,5590886.592,5349,117.3423705,27.78367435
1.325648135,1475725.533,733,75.12155215,41.79485858
0.065694446,13449238.75,7603,-72.20215445,-3.598665039
1.190009705,3036526.911,3121,93.08785783,57.378289
1.34683075,10684492.84,6986,-104.5415047,40.43620685
0.043166667,8496687.136,5652,23.01926567,-27.75467148
0.015925926,3091657.532,3189,94.8844884,41.79485858
0.053750001,13353872.26,7570,-73.99878502,-0.887920689
1.035217585,14053997.66,7831,-56.93079462,-29.34099072
0.688507175,1666559.833,979,38.2906255,38.34534672
0.587234066,15758916.86,8290,-67.71057803,-49.36586878
1.662666694,5045329.232,4900,110.1558482,26.98178314
1.720000029,3658482.201,3702,99.37606482,36.19181514
0.461249997,11479846.32,7241,134.7192728,-33.19773203
0.993005862,1273804.619,509,65.24008402,52.19575295
0.665070051,1019516.378,278,62.54513817,50.50850028
0.525906367,15262768.43,8212,-69.50720859,-32.43921198
3.148304401,1472288.153,728,40.98557135,48.75837299
0.766069613,16178328.53,8383,-73.10046973,-53.80170907
0.910000026,5986225.273,5514,126.1763724,33.34415401
0.246917199,15286376.51,8217,-64.11731689,-42.43939291
3.16349987,1235282.452,464,52.66367005,52.74434452
1.676067456,15947109.12,8340,-69.50720859,-54.85176549
0.122051283,9080443.317,5933,18.52768925,-31.67419348
0.230303039,14250097.55,7918,-67.71057803,-18.63347536
1.720000029,4799139.312,4679,111.9524788,33.97684583
0.364462807,12257375.85,7404,149.6817207,-28.55084903
0.95503211,2508336.422,2395,28.40915737,37.63441344
0.252716614,10806046.54,7043,-94.66003655,36.91655438
1.684568404,5346183.182,5175,128.1221539,49.93214842
2.095648235,9853840.924,6545,-80.286992,41.11907488
0.286481486,659119.5482,73,65.24008402,41.79485858
0.660000026,13478908.82,7614,-60.52405575,-16.04546807
0.179619571,15823659.72,8301,-67.71057803,-53.80170907
1.145454591,14422578.64,7996,-61.42237104,-29.34099072
1.145957526,8675068.61,5707,-111.7280269,59.72493528
0.390096937,1878330.297,1310,53.56198533,58.80518597
1.720000029,4228914.124,4114,107.4609024,38.34534672
0.425249997,12262374,7405,146.9867749,-31.67419348
2.078888887,2822527.563,2813,25.71421152,57.86029637
0.0196875,9354106.777,6128,124.5288928,-15.26847655
0.616302677,2463031.9,2320,29.30747266,36.91655438
0.816799434,14429454.57,8001,-56.74534594,-36.31597297
0.463909087,12194924.61,7387,146.0884596,-31.67419348
0.004242424,7936959.55,5569,26.61252681,-23.68725562
0.545105875,1487878.245,751,39.18894078,43.99085314
2.250775099,9574267.835,6301,-100.0499283,49.93214842
1.194049607,3042376.705,3131,88.59628141,30.93086991
0.716666679,5437744.06,5252,128.1221539,47.55634683
0.215000004,2076616.624,1673,78.71481329,33.97684583
2.370235539,2353843.317,2145,28.40915737,43.77953811
0.04725,10618976.25,6956,122.7322622,-32.43921198
0.226944448,14509654.99,8037,-75.79541558,-13.42297741
0.07218688,15748490.22,8286,-71.30383916,-39.72110273
1.720000029,5255371.364,5088,124.5288928,45.70002889
0.520833333,1367369.503,610,71.52829101,49.34878108
1.264224867,11022272.81,7123,-106.3381352,37.63441344
1.940709686,16234254.67,8391,-73.99878502,-52.17571157
0.985833362,5992076.427,5518,127.2238386,34.72190291
2.594017175,3202386.59,3304,18.52768925,57.17454488
1.684998905,2436953.523,2279,27.51084209,49.34878108
0.779714977,1160269.598,396,63.44345346,51.64027117
0.854027792,14224641.72,7906,-76.69373087,-8.989674489
1.733424546,2249504.313,1982,36.49399493,57.378289
3.897912515,1406063.332,654,52.66367005,54.34915586
1.720000029,5067719.902,4923,113.7491094,31.70207379
0.650000026,14941493.41,8141,-67.71057803,-29.34099072
0.138833334,8316137.667,5614,27.51084209,-27.75467148
1.206147396,9803887.857,6505,-85.67688371,43.77953811
3.315173954,3218155.676,3322,16.73105868,49.34878108
0.009545454,9753457.475,6460,127.2238386,-17.77494155
0.889663783,13957973.12,7795,-56.93079462,-27.75467148
0.711322876,10842477.21,7057,-82.08362257,31.70207379
0.052083333,1257886.989,493,69.73166044,49.34878108
1.207442641,14720151.46,8090,-61.42237104,-34.69497692
0.036991954,2165713.372,1834,70.62997573,59.72493528
0.027777778,1244964.99,469,70.62997573,48.16090152
0.600416691,13835056.99,7742,-64.11731689,-16.91221321
0.249729728,10304265.53,6810,115.5457399,-33.94967734
0.16363637,13269332.31,7548,-58.72742519,-15.17488847
0.407752224,1963983.491,1460,56.25693118,59.72493528
0.614249995,12381241.7,7435,147.8850902,-32.43921198
1.595937571,2889999.78,2909,21.2226351,47.55634683
1.013349787,1588907.266,870,38.2906255,40.92532276
2.779899445,1205043.055,440,44.57883249,48.16090152
0.101818181,12897867.73,7515,146.0884596,-42.43939291
1.445130106,11195526.31,7175,-97.3549824,33.97684583
0.18582104,9188039.16,6004,-72.20215445,44.42683895
1.712022148,9425337.899,6181,-77.59204615,44.42683895
0.581782523,2880248.44,2894,91.29122726,55.89339366
1.274074095,4404916.58,4260,111.9524788,43.12510269
1.720000029,4962431.849,4825,111.9524788,30.93086991
5.993178929,3781904.318,3808,8.646221124,51.64027117
1.720000029,4662808.146,4542,114.6474247,41.79485858
2.15792417,2173232.362,1851,32.9007338,52.74434452
0.355909104,14368322.3,7971,-67.71057803,-20.33727238
1.370852365,10199933.11,6751,-118.0162339,46.32592291
0.817355385,14210561.57,7900,-69.50720859,-16.04546807
0.255123965,12093444.17,7360,149.6817207,-26.14465047
0.241499998,12414253.93,7442,152.3766666,-27.75467148
2.229964911,10023517.06,6659,-90.16846013,43.12510269
0.02625,10249447.22,6778,120.9356316,-29.34099072
0.324690458,14349136.6,7961,-57.8291099,-33.19773203
0.605909101,13950362.95,7788,-73.99878502,-8.095480024
0.194641646,2837227.904,2839,31.10410323,62.3378415
0.257249998,10199462.7,6750,119.1390011,-30.1249931
1.603091312,2697344.046,2657,23.91758095,45.0670023
1.497037062,2039401.587,1602,82.30807442,44.42683895
1.121764549,2404778.535,2220,31.10410323,55.38530466
0.050416669,13740546.27,7706,-67.71057803,-11.65802482
0.629999995,10217959.89,6765,117.3423705,-31.67419348
1.298896053,1080481.459,331,44.57883249,40.43620685
0.229513898,15267669.15,8214,-68.60889331,-33.94967734
1.708565879,2180350.254,1865,81.40975914,53.2860827
2.148896338,1935126.916,1410,40.98557135,55.89339366
0.028677231,9607956.857,6326,-127.8528421,51.64027117
0.060454548,14037755.36,7827,-62.32068632,-22.02227995
0.490000019,15085009.22,8175,-65.91394746,-34.69497692
1.523509986,3529759.288,3602,14.03611283,42.46353935
1.706969725,2997356.134,3066,86.79965084,29.36955533
0.441044111,15887893.21,8323,-71.30383916,-43.75590908
0.046490718,3445614.415,3529,15.8327434,40.43620685
0.091172939,3481764.634,3571,14.03611283,57.86029637
0.871111106,1032231.577,291,68.83334516,39.04931339
5.525747277,4359830.545,4218,-0.336931717,54.22500289
0.007575758,5576911.274,5342,-4.828508138,30.93086991
2.147781344,9815598.808,6517,-91.9650907,45.70002889
0.999125733,1221336.95,454,65.24008402,51.64027117
0.229166667,488193.1632,31,60.7485076,45.70002889
5.146349347,4416729.23,4274,-1.345222262,54.87057396
0.150275228,10820642.82,7051,144.291829,-14.32230121
0.254529854,2925427.296,2962,90.39291198,58.33591094
0.197083337,2597639.815,2520,89.49459669,46.32592291
2.323384836,16059985.28,8362,-71.30383916,-53.80170907
0.150000006,14912434.01,8134,-66.81226274,-30.1249931
0.594181828,1812775.805,1197,76.91818272,36.19181514
4.065454656,4643988.846,4518,-3.930192854,51.64027117
0.020177428,5072601.379,4928,126.3255233,54.87057396
0.834700995,753732.7743,114,48.17209363,42.46353935
0.14066666,3238715.84,3342,25.71421152,65.12215632
0.559000009,1922492.745,1387,77.816498,35.46024618
0.349999997,12567249.17,7477,143.9354542,-39.5830551
1.123888943,5590173.54,5348,126.3255233,41.11907488
0.285283017,10186432.98,6741,115.7430117,-32.43921198
0.575000023,13720396.34,7696,-65.01563217,-14.30066122
1.706969725,3282334.931,3376,90.39291198,29.36955533
0.122115483,2659177.098,2601,29.30747266,58.33591094
0.222962967,4459005.232,4317,113.7491094,45.70002889
2.690954467,2439449.744,2285,84.10470499,55.38530466
0.572249996,12332481.04,7424,145.1901443,-34.69497692
1.667878816,4219611.201,4110,102.969326,30.93086991
1.207442641,14938714.55,8139,-64.11731689,-34.69497692
0.141533571,15305239.3,8223,-68.60889331,-34.69497692
0.391999997,10746566.35,7018,143.3935137,-14.30066122
0.101851852,1496764.045,763,75.12155215,46.32592291
0.099749999,12673039.78,7494,147.8850902,-36.89036885
0.140578511,11401334.45,7221,146.0884596,-20.33727238
0.629999995,12398169.74,7440,146.0884596,-34.69497692
0.797454559,3280461.193,3372,93.08785783,33.22514052
1.907699413,3317616.648,3410,16.66582706,57.40853607
2.014737293,2905758.534,2934,21.2226351,51.07786445
0.0385,8852506.351,5795,18.52768925,-29.34099072
1.850677967,9375827.009,6144,-110.8297117,53.2860827
0.734583346,14371287.52,7976,-75.79541558,-11.65802482
0.330749997,9964327.607,6626,116.4440552,-29.34099072
2.017460459,2646600.182,2591,24.81589624,50.50850028
0.550000022,13710827.43,7692,-64.11731689,-15.17488847
0.870156199,13687185.89,7686,-54.23584876,-26.95256711
1.421530856,9994436.108,6642,-82.08362257,40.43620685
0.718333344,13980428.79,7799,-78.49036144,-4.500736801
1.720000029,4427987.048,4284,111.9524788,42.46353935
0.068965517,5988878.245,5515,-9.320084558,30.15333299
0.661605575,15891745.66,8325,-68.60889331,-55.36673813
0.444344507,9744396.604,6452,-96.45666712,47.55634683
0.12962963,1488763.466,752,74.22323686,48.16090152
1.084537056,287849.0709,17,60.7485076,41.79485858
0.616818198,14138161.12,7867,-68.60889331,-16.04546807
0.044333335,15596463.63,8268,-71.30383916,-36.1653808
0.222222222,674833.0808,77,65.24008402,43.77953811
0.248672071,13786022.16,7720,-54.23584876,-28.55084903
1.87714565,2501658.855,2388,26.61252681,49.34878108
0.838981496,578816.0095,48,63.44345346,39.7462773
