Fishnet_ID,mean_potat,AET_mean,GDP_Mean,Pesticide,potato_Fe
19,19.2009,178.4255952,5002.57738,96527,0
24,0.773164,988.4434524,183.9673847,0,0
59,6.59405,586.327381,387.7801545,5286,0
82,25.017,380.6785714,24631.38853,686791,0
119,22.8567,838.6190476,454.770298,320037,61.806
154,6.32855,699.9821429,NA,0,0
161,3.28397,741.3869048,387.1450508,55,0
275,1.38868,870.9315476,2065.427423,16571,0
304,0,853.5208333,3807.754204,976736,0
356,6.57647,685.0357143,387.1450508,55,0
363,12.9411,783.625,454.770298,320037,64.4573
376,0,528.6666667,3807.754204,976736,0
393,0,600.7827381,1627.976264,71540,0
398,5.27,432.6547619,2161.113229,211358,0
464,20.037,718.6130952,990.4634249,8940649,0
469,0.998182,170.0922619,767.312629,67984,0
556,28.7365,428.547619,29141.21247,234122,0
566,1.92226,833.952381,972.8034761,26397,0
576,0,438.1904762,2023.86319,100557,0
579,13.608,412.0178571,5002.57738,96527,0
599,3.37091,493.6994048,609.3283481,280,0
644,5.09579,487.3531746,609.3283481,280,0
665,9.8712,517.4583333,21431.4599,230760,0
671,5.85975,215.1488095,35687.73944,2968759,0
675,0,908.75,198.071065,0,0
718,0.32291,760.8958333,591.8145957,0,0
733,12.521,107.4434524,6448.150281,615513,0
758,1.68644,463.1845238,35687.73944,2968759,0
787,0,888.4285714,3807.754204,976736,0
808,2.66182,724.5446429,NA,0,0
810,0,971.0119048,1851.05773,0,0
828,0,889.9821429,3807.754204,976736,0
842,5.48279,78.41369048,990.4634249,8940649,0
889,16.543,934.5119048,2463.075323,476933,0
927,0,1010.261905,3807.754204,976736,0
956,12.6458,436.9107143,990.4634249,8940649,75.4508
1015,34.7156,330.3065476,16342.60349,255317,0
1037,0,871.8392857,3807.754204,976736,0
1058,16.2605,383.3214286,5002.57738,96527,0
1087,0.130643,46.75,509.8823357,8608,0
1105,5.34479,514.0922619,387.1450508,55,0
1206,17.8271,244.1815476,6614.061792,157693,0
1215,0,1041.944444,813.2904404,11179,0
1224,34.5807,NA,22350.24783,586193,0
1256,14.7897,116.8392857,520.8920247,116323,0
1300,0,821.75,3807.754204,976736,0
1317,0.916053,443.5654762,2161.113229,211358,0
1342,6.35934,319.139881,213.7190138,294,1.36078
1415,10.6613,601.3720238,21431.4599,230760,0
1477,3.78818,1109.744048,813.2904404,11179,0
1509,0,522.2261905,5799.853269,18628,0
1520,10.3731,510.4047619,990.4634249,8940649,82.4984
1523,0,712.9880952,6448.150281,615513,0
1529,16.9621,543.3928571,990.4634249,8940649,73.0867
1566,10.0276,825.8422619,2065.427423,16571,0
1581,35.9195,669.8452381,3105.376055,179427,124.758
1593,21.2228,395.8988095,6614.061792,157693,0
1624,8.56995,1027.345238,813.2904404,11179,33.9973
1629,4.94095,721.8511905,972.8034761,26397,0
1630,5.20492,871.0714286,315.2966525,535,0
1650,11.8876,874.9047619,813.2904404,11179,0
1666,0.565709,410.047619,30849.12253,12948,0
1689,0,223.2797619,6448.150281,615513,0
1759,10.3191,130.3095238,1498.638251,32248,3.06353
1789,12.1957,1007.265873,813.2904404,11179,33.8488
1797,3.84886,621.4375,315.2966525,535,0
1828,0,1017.607143,NA,27496,0
1863,0,43.41666667,NA,0,0
1964,0,875.3363095,3807.754204,976736,0
1979,4.75385,514.2172619,609.3283481,280,0
2000,0,872.9255952,3807.754204,976736,0
2069,19.0361,893.1071429,35687.73944,2968759,0
2105,3.06748,229.8630952,2161.113229,211358,0
2177,11.6081,1102.869048,3279.452011,9909,32.0121
2181,0.355371,889.577381,4221.065231,0,0
2228,5.8861,89.54464286,520.5689219,812,0
2229,8.88443,470.1547619,21431.4599,230760,0
2288,0.184241,877.3154762,183.9673847,0,0
2329,35.1002,772.5744048,35687.73944,2968759,82.6839
2351,0,821.5416667,3807.754204,976736,0
2389,0,318.5,990.4634249,8940649,0
2420,5.79113,395.6934524,990.4634249,8940649,0
2436,21.8915,NA,16263.81595,23867,0
2455,0,372.3392857,2166.241137,392,0
2457,10.8741,230.7559524,2161.113229,211358,16.0293
2468,0,857.6428571,6614.061792,157693,0
2474,7.48628,355.1369048,123.2732893,4329,0
2477,8.948,491.2410714,229.4061061,246,0
2511,12.9643,875.5625,35687.73944,2968759,0
2530,0,NA,22350.24783,586193,0
2569,35.3856,NA,29141.21247,234122,134.112
2592,3.59831,461.3154762,2161.113229,211358,0
2602,25.46,406.1934524,13902.02628,73894,0
2614,0,1020.625,813.2904404,11179,0
2628,7.60237,352.5,23616.9058,271772,0
2640,29.6149,257.5803571,21431.4599,230760,0
2664,0,930.3005952,3807.754204,976736,0
2666,0.21166,201.4285714,2161.113229,211358,0
2688,12.4843,1059.747024,171.8118107,3910,0
2692,5.4016,472.4345238,3565.073485,2495,0
2723,0,70.57440476,2351.029553,6528,0
2728,8.0242,385.5178571,2161.113229,211358,0
2733,0.352622,65.19345238,NA,5229,0
2735,15.447,153.0416667,5002.57738,96527,0
2740,3.17428,718.2440476,183.9673847,0,0
2760,10.6517,199.7380952,2161.113229,211358,16.5091
2795,28.6916,241.0833333,23616.9058,271772,77.6893
2798,9.50344,499.0238095,5002.57738,96527,0
2808,0,315.9880952,3432.377275,119,0
2824,0,590.0654762,3807.754204,976736,0
2903,13.7044,482.3541667,454.770298,320037,63.4775
2915,0,213.952381,310.9856809,365,0
2917,9.74559,148.2678571,1498.638251,32248,0
2952,20.6106,478.3968254,26220.59168,232477,0
2954,0,389.3511905,2161.113229,211358,0
2990,8.77084,217.0714286,2161.113229,211358,0
3005,10.2431,383.0297619,990.4634249,8940649,57.2983
3068,5.99846,938.2946429,171.8118107,3910,0
3079,3.68215,552.1190476,35687.73944,2968759,0
3092,8.53577,236.0178571,6448.150281,615513,0
3108,0,297.1934524,35687.73944,2968759,0
3131,3.25855,865.702381,609.3283481,280,0
3280,37.8063,492.3184524,29141.21247,234122,0
3297,5.00364,654.1011905,387.1450508,55,0
3302,15.8002,362.0446429,990.4634249,8940649,57.6661
3321,5.67899,640.9166667,21431.4599,230760,0
3335,0.309513,153.9970238,3105.376055,179427,0
3344,0,970.5386905,964.1759833,2030,0
3409,6.6428,780.4613095,262.4287747,616,0
3438,0,901.5337302,3807.754204,976736,0
3512,9.72882,753.2708333,3807.754204,976736,0
3526,1.28556,79.74702381,NA,5229,0
3560,11.368,860.6785714,415.8521975,22809,0
3592,11.7857,916.2380952,2463.075323,476933,0
3679,3.84192,631.1369048,387.1450508,55,0
3693,12.0285,431.9970238,5002.57738,96527,0
3695,9.19101,113.6458333,185.0552126,0,0
3705,13.1889,163.7202381,184.1465021,3691,47.219
3710,0,155.4107143,35687.73944,2968759,0
3767,2.82044,71.1547619,972.8034761,26397,0
3820,13.6705,482.9821429,454.770298,320037,39.3201
3850,14.7495,136.3303571,35687.73944,2968759,0
3854,19.41,626.9761905,315.2966525,535,0
3873,0.206098,410.9047619,2161.113229,211358,0
3928,0,894.7142857,3807.754204,976736,0
3933,0.356,161.2916667,767.312629,67984,0
3985,39.0009,498.2529762,26220.59168,232477,92.2419
3995,7.01636,600.4315476,384.138496,11690,0
4012,6.88329,NA,829.1960761,191406,0
4035,17.7689,763.1587302,21431.4599,230760,0
4063,10.4821,360.2857143,23616.9058,271772,0
4073,19.6172,537.9285714,990.4634249,8940649,0
4115,0,208.7529762,2161.113229,211358,0
4266,6.75236,979.6369048,813.2904404,11179,34.1117
4272,0,696.797619,3807.754204,976736,0
4276,3.36518,339.2529762,21431.4599,230760,0
4340,21.909,916.4553571,2711.390318,0,0
4364,4.86597,51.79761905,990.4634249,8940649,0
4372,13.2923,858.7291667,315.3688695,14,0
4379,0,1041.571429,3807.754204,976736,0
4441,5.78673,767.1220238,609.3283481,280,0
4544,27.04,762.0416667,6448.150281,615513,29.2444
4584,1.742,415.3422619,123.2732893,4329,0
4603,20.1991,166.7708333,21431.4599,230760,0
4656,0,969.8720238,964.1759833,2030,0
4669,18.1618,718.4107143,16263.81595,23867,0
4680,13.3127,706.7142857,35687.73944,2968759,0
4697,0,763.9196429,3807.754204,976736,0
4705,19.3904,167.202381,21431.4599,230760,0
4785,4.4434,847.2827381,591.8145957,0,0
4794,9.50719,569.0595238,990.4634249,8940649,0
4800,3.99455,286.2440476,6448.150281,615513,0
4804,0,992.2321429,964.1759833,2030,0
4816,10.897,363.0595238,26547.85055,9159,0
4820,1.39841,853.9603175,454.770298,320037,0
4827,0,97.10119048,1498.638251,32248,0
4845,1.1032,370.1904762,3432.377275,119,0
4846,16.9117,558.4761905,6614.061792,157693,0
4862,8.93752,367.1071429,990.4634249,8940649,57.2407
4869,17.9179,299.4761905,3937.608607,217682,0
4916,4.59943,919.0119048,3807.754204,976736,0
4954,5.77818,626.5059524,384.138496,11690,0
4970,10.2396,514.5595238,5002.57738,96527,0
4974,8.86166,381.8571429,2161.113229,211358,19.9539
4983,11.9303,636.6666667,315.2966525,535,0
4998,0.801221,665.6190476,312.907523,884,0
5018,0,797.3809524,3807.754204,976736,0
5045,21.7698,279.3154762,NA,0,0
5126,0,427.9761905,2161.113229,211358,0
5137,14.7833,799.1428571,6614.061792,157693,0
5152,6.46507,80.88095238,520.5689219,812,0
5184,2.01213,76.93154762,990.4634249,8940649,0
5236,13.4531,483.9880952,990.4634249,8940649,0
5250,31.8084,570.5059524,35687.73944,2968759,0
5278,9.56851,141.0327381,1498.638251,32248,0
5286,16.4376,523.6349206,13902.02628,73894,0
5316,11.2469,1067.303571,1063.386738,22555,0
5330,2.15961,186.3660714,3105.376055,179427,0
5341,0,142.8035714,6448.150281,615513,0
5354,1.72753,703.202381,183.9673847,0,0
5457,0,1055.508929,3996.933255,275842,0
5463,0,908.8511905,402.490578,1610,0
5469,3.7694,490.5654762,23616.9058,271772,0
5477,7.43,82.91964286,520.5689219,812,1.4628
5511,15.7295,380.125,3937.608607,217682,0
5521,4.12823,892.9196429,35687.73944,2968759,0
5542,2.5464,792.1309524,183.9673847,0,0
5546,21.5748,NA,23616.9058,271772,0
5558,0.337091,416.639881,609.3283481,280,0
5643,42.0448,306.3869048,35687.73944,2968759,0
5680,10.8466,302.0892857,990.4634249,8940649,0
5731,10.1803,405.8571429,12586.63634,108005,0
5785,10.189,140.6130952,2161.113229,211358,0
5818,3.11006,511.5178571,23616.9058,271772,0
5941,1.52051,737.4315476,3807.754204,976736,0
5972,1.0894,1012.360119,813.2904404,11179,0
5998,4.15532,1221.452381,624.4987408,735,0
6014,15.1067,954.577381,813.2904404,11179,44.9929
6036,4.07134,659.3392857,454.770298,320037,0
6069,23.2383,269.7797619,6614.061792,157693,0
6130,20.4121,176.1369048,6448.150281,615513,99.9073
6185,0,467.0714286,23616.9058,271772,0
6229,10.4446,472.5565476,990.4634249,8940649,57.3989
6273,6.91096,636.8779762,3807.754204,976736,0
6323,0,798.047619,3807.754204,976736,0
6328,5.62529,362.0684524,229.4061061,246,0
6382,2.76014,412.0327381,6448.150281,615513,0
6520,13.8108,NA,35687.73944,2968759,0
6540,0,892.1309524,3807.754204,976736,0
6542,0,836.6130952,3807.754204,976736,0
6581,24.5012,837.5357143,315.3688695,14,0
6585,0.388987,999.610119,6448.150281,615513,0
6640,0.672054,923.514881,591.8145957,0,0
6646,3.88108,1144.494048,813.2904404,11179,0
6673,6.15911,144.1428571,6448.150281,615513,0
6694,0,860.7559524,3807.754204,976736,0
6709,2.86034,633.8869048,183.9673847,0,0
6719,7.5712,561.3125,6448.150281,615513,0
6749,13.2645,561.1994048,35687.73944,2968759,0
6752,21.7307,539.6845238,454.770298,320037,67.924
6773,24.34,978.8095238,3782.925323,88918,212.649
6783,0,945.1994048,2463.075323,476933,0
6810,0.309513,144.3035714,3105.376055,179427,0
6816,1.13158,773.9017857,312.907523,884,0
6860,23.0134,322.3154762,3105.376055,179427,0
6884,11.0628,415.4196429,229.4061061,246,0
6886,13.1411,831.8452381,6166.900891,32249,31.712
6918,9.38674,163.2529762,NA,60216,0
6946,26.4887,264.4494048,21431.4599,230760,0
6990,0,193.2083333,3105.376055,179427,0
7007,0,1139.47619,813.2904404,11179,0
7009,0.173984,156.3154762,213.7190138,294,0
7125,0,1065.511905,2100.510841,209043,0
7134,6.76628,461.4404762,387.1450508,55,0
7138,9.5221,851.5625,6166.900891,32249,63.7534
7154,9.94506,379.4880952,26547.85055,9159,0
7188,0.449381,250.8511905,1498.638251,32248,0
7233,2.80098,391.577381,454.770298,320037,0
7234,12.18,847.2797619,415.8521975,22809,54.2384
7275,8.89,608.0892857,315.2966525,535,0
7306,6.64285,193.875,2161.113229,211358,0
7338,27.895,NA,34632.47003,536152,0
7388,11.9734,395.7738095,829.1960761,191406,0
7400,0,982.7529762,3807.754204,976736,0
7404,0,422.0178571,2166.241137,392,0
7417,6.78062,1008.571429,813.2904404,11179,33.5977
7423,34.3231,640.7678571,3105.376055,179427,0
7447,15.502,139.9583333,6448.150281,615513,0
7455,5.24568,665.0297619,270.2332425,161,3.75392
7473,0,1103.919643,813.2904404,11179,0
7480,4.11666,119.2440476,1498.638251,32248,0
7549,28.1477,460.8303571,5587.232082,40890,69.0454
7583,0,900.4761905,3807.754204,976736,0
7593,17.1563,355.7857143,990.4634249,8940649,0
7615,7.26114,67.57738095,520.5689219,812,0
7638,21.7307,513.0059524,454.770298,320037,77.2482
7662,23.129,217.8214286,21431.4599,230760,0
7699,0,877.4285714,3807.754204,976736,0
7715,17.2896,819.2886905,NA,27496,0
7750,0,540.3095238,454.770298,320037,0
7805,2.73131,469.2797619,6448.150281,615513,0
7809,28.6916,281.6309524,23616.9058,271772,77.7438
7828,0.136883,430.6755952,2161.113229,211358,0
7847,15.8568,510.0654762,990.4634249,8940649,89.0492
7851,0,373.0059524,26547.85055,9159,0
7868,6.78062,910.8928571,813.2904404,11179,33.586
7882,10.7013,535.8095238,21431.4599,230760,0
7889,31.4882,419.0654762,3105.376055,179427,0
7947,12.0516,904.0416667,6166.900891,32249,0
7970,10.6091,974.1220238,972.8034761,26397,0
8005,0,854.9077381,2100.510841,209043,0
8056,35.0279,189.1904762,21431.4599,230760,58.8829
8075,0,761.2916667,3807.754204,976736,0
8094,28.7727,461.9761905,35687.73944,2968759,107.213
8123,0,279.7589286,2161.113229,211358,0
8173,0,431.952381,2161.113229,211358,0
8206,8.25398,800.9464286,6448.150281,615513,0
8212,14.5765,840.4464286,3807.754204,976736,0
8295,0,965.702381,290.7765819,0,0
8356,22.9818,326.8303571,3432.377275,119,0
8395,16.9,587.1845238,6448.150281,615513,0
8461,1.59038,1069.702381,813.2904404,11179,0
8537,6.00418,688.1160714,213.7190138,294,0
8556,16.7227,738.952381,16263.81595,23867,0
8591,0,364.8214286,3432.377275,119,0
8679,20.8244,536.2767857,570.9978422,20588,0
8681,0.14331,1069.369048,813.2904404,11179,0
8694,0,744.3214286,454.770298,320037,0
8699,15.7777,742.3988095,3807.754204,976736,0
8759,40.7955,486.5297619,29141.21247,234122,0
8782,0,NA,2161.113229,211358,0
8866,26.7669,479.514881,6448.150281,615513,0
9004,0,252.8630952,6448.150281,615513,0
9006,19.5764,572.6547619,35687.73944,2968759,0
9043,1.69131,215.4940476,2161.113229,211358,0
9046,13.7873,989.2470238,813.2904404,11179,34.2898
9057,9.85741,600,315.2966525,535,0
9137,6.44218,625.5595238,387.1450508,55,0
9138,0,79.50595238,990.4634249,8940649,0
9155,2.39075,839.75,387.1450508,55,0
9212,1.87892,825.8065476,183.9673847,0,0
9242,33.9782,277.9107143,23616.9058,271772,0
9272,0,135.5119048,2161.113229,211358,0
9286,10.1018,393.0952381,5002.57738,96527,0
9291,5.6595,662.6517857,208.7610357,1031,0
9349,17.3999,195.6607143,4526.496412,12712,0
9368,18.7735,421.577381,3937.608607,217682,0
9371,0,372.3869048,419.8013152,19074,0
9452,12.2222,149.4642857,6614.061792,157693,0
9482,7.2595,571.8541667,387.7801545,5286,0
9494,1.12178,807.9821429,21431.4599,230760,0
9522,28.7727,336.5833333,35687.73944,2968759,107.119
9585,10.9572,333.375,1498.638251,32248,0
9598,4.84037,827.5357143,3807.754204,976736,0
9633,27.04,646.3095238,6448.150281,615513,18.6747
9684,0,850.2142857,NA,651,0
9702,8.41851,727.7291667,3807.754204,976736,0
9730,36.9096,583.9136905,24631.38853,686791,24.3771
9775,10.16,747.3095238,315.2966525,535,0
9799,0.673401,889.1309524,183.9673847,0,0
9863,0.244,165,767.312629,67984,0
9883,17.2178,333.7797619,672.8468828,2834,0
9899,6.16803,569.610119,213.7190138,294,0
9924,0,812.4672619,3807.754204,976736,0
9947,0,707.5833333,310.9856809,365,0
10009,10.1274,169.3928571,2161.113229,211358,0
10021,0,172.202381,2166.241137,392,0
10031,7.63646,288.1964286,821.0727563,21567,0
10071,0.1464,181.5238095,387.7801545,5286,0
10155,9.00027,385.9880952,1475.639583,0,0
10242,10.8336,290.5744048,35687.73944,2968759,0
10288,0,334.7559524,3432.377275,119,0
10290,3.80704,364.0982143,6614.061792,157693,0
10312,2.24162,861.9107143,183.9673847,0,0
10340,13.9297,706.2232143,6448.150281,615513,0
10354,9.39245,249.4791667,NA,60216,0
10367,17.1769,381.2857143,26547.85055,9159,0
10392,15.2407,612.1815476,6448.150281,615513,0
10414,2.19588,182.6428571,35687.73944,2968759,0
10452,2.31865,964.0238095,3807.754204,976736,0
10460,32.2917,507.1547619,3937.608607,217682,0
10505,14.787,729.8958333,990.4634249,8940649,0
10514,12.9037,951.9970238,171.8118107,3910,0
10537,4.28537,116.9404762,990.4634249,8940649,0
10592,19.4556,643.0565476,23616.9058,271772,0
10604,12.9971,816.3511905,990.4634249,8940649,83.4304
10617,0,775.5178571,3807.754204,976736,0
10640,1.71025,367.1130952,21431.4599,230760,0
10642,28.8672,510.5892857,26995.46659,23608,0
10670,0.708579,82.4672619,NA,0,0
10693,31.6785,473.985119,3105.376055,179427,125.693
10700,9.56435,287.797619,520.5689219,812,0
10708,5.97463,737.1785714,123.2732893,4329,0
10814,0,834.3035714,3807.754204,976736,0
10819,4.25432,768.6309524,3807.754204,976736,0
10834,7.31182,156.0833333,2065.427423,16571,0
10846,5.55277,448.8928571,21431.4599,230760,0
10855,0,42.02380952,NA,0,0
10896,5.62162,824.7380952,6448.150281,615513,0
10902,2.31305,63.68452381,990.4634249,8940649,0
10922,15.4469,122.5952381,NA,6672,9.44547
10925,3.41851,827.1994048,2065.427423,16571,0
10951,23.2544,571.0059524,6448.150281,615513,0
11003,32.1075,727.1547619,16263.81595,23867,0
11033,2.08866,386.7857143,6448.150281,615513,0
11078,0,819.0892857,3807.754204,976736,0
11085,14.8864,865.9880952,6614.061792,157693,79.7157
11102,0,473.702381,23616.9058,271772,0
11125,31.88,NA,34632.47003,536152,0
11152,4.75132,332.9404762,829.1960761,191406,27.1401
11164,40.2395,52.41666667,19564.93836,24697,0
11183,12.9741,63.09821429,185.0552126,0,0
11209,5.19376,NA,813.2904404,11179,0
11226,4.45732,875.7142857,972.8034761,26397,0
11233,0.969918,888.25,727.4245291,4548,0
11235,0,599.4345238,3807.754204,976736,0
11260,7.5842,205.0565476,2161.113229,211358,0
11267,23.1342,650.6488095,6448.150281,615513,0
11285,0,846.5505952,3807.754204,976736,0
11332,4.02853,907.2142857,35687.73944,2968759,0
11339,4.34,1125.136905,624.4987408,735,0
11425,7.29751,808.125,6448.150281,615513,0
11455,21.9434,257.1428571,16342.60349,255317,0
11486,15.942,148.8988095,185.0552126,0,0
11502,0,193.360119,2161.113229,211358,0
11570,21.8505,705.7321429,6448.150281,615513,0
11588,2.85474,723.6994048,270.2332425,161,0
11607,35.4299,303.0863095,6614.061792,157693,0
11651,0,383.3134921,NA,0,0
11765,0.0997631,848.9077381,183.9673847,0,0
11784,0.101918,790.9077381,972.8034761,26397,0
11832,11.6342,215.2470238,2161.113229,211358,15.3987
11847,0,894.2886905,3807.754204,976736,0
11870,0.592723,1006.934524,868.7949098,70,0
11946,13.4662,150.9404762,520.5689219,812,0
11956,8.25744,316.4464286,3937.608607,217682,0
11964,0,813.7589286,NA,651,0
11966,23.7664,308.3154762,6614.061792,157693,0
11986,6.94186,754.0833333,3807.754204,976736,0
11992,6.34097,390.6845238,213.7190138,294,1.44943
12050,0,133.1517857,2166.241137,392,0
12100,7.75102,146.5595238,520.5689219,812,0
12142,0.448588,876.1011905,972.8034761,26397,0
12149,0,876.9345238,3807.754204,976736,0
12167,0,945.0089286,NA,27496,0
12187,5.31878,751.0565476,2065.427423,16571,0
12215,3.91769,1052.333333,813.2904404,11179,33.4848
12346,0.302371,76.16071429,2161.113229,211358,0
12349,0,994.8779762,NA,27496,0
12392,13.7355,351.7202381,990.4634249,8940649,69.2504
12402,18.6049,431.6904762,990.4634249,8940649,95.8026
12408,21.6588,36.8452381,990.4634249,8940649,0
12445,15.4623,462.1011905,3565.073485,2495,0
12458,0,872.8035714,3807.754204,976736,0
12472,6.75236,1043.142857,813.2904404,11179,33.9459
12532,16.1529,293.5178571,21431.4599,230760,0
12565,10.079,249.7738095,1498.638251,32248,0
12570,4.21129,560.6488095,6448.150281,615513,0
12618,13.3704,575.9821429,315.2966525,535,0
12729,10.8844,475.3571429,21431.4599,230760,0
12730,0,895.4166667,276.7407844,303,0
12737,4.0672,491.9702381,6448.150281,615513,0
12742,7.60561,519.7380952,35687.73944,2968759,0
12857,12.7248,842.9761905,990.4634249,8940649,0
12862,13.0499,717.1309524,2742.236043,30758,0
12886,15.6288,912.5595238,3782.925323,88918,0
12897,7.77436,487.7142857,281.7270837,483,0
13066,0,295.8095238,NA,0,0
13094,0,751.375,3807.754204,976736,0
13106,0,406.1875,6448.150281,615513,0
13134,0.634979,161.7916667,2161.113229,211358,0
13150,0,903.1755952,3807.754204,976736,0
13172,11.0953,365.8452381,3105.376055,179427,0
13182,15.9726,984.264881,2463.075323,476933,60.6415
13231,2.79874,729.6279762,454.770298,320037,0
13254,0,898.0357143,813.2904404,11179,0
13286,3.93733,721.8422619,312.907523,884,0
13300,3.80118,366.2380952,23616.9058,271772,0
13354,35.9195,634.8869048,3105.376055,179427,124.416
13403,4.14675,422.0178571,23616.9058,271772,0
13429,3.82268,443.4613095,609.3283481,280,0
13490,0.262424,230.6160714,184.1465021,3691,0
13524,45.4621,109.7083333,35687.73944,2968759,106.796
13526,11.49,538.4732143,2065.427423,16571,58.3708
13537,6.66564,56.34821429,6448.150281,615513,0
13553,7.5404,911.3988095,394.9707265,144519,0
13562,19.4034,792.110119,3807.754204,976736,154.824
13598,5.84759,745.485119,3807.754204,976736,0
13629,11.1964,329.1071429,229.4061061,246,0.788198
13635,0,815.5238095,813.2904404,11179,0
13646,26.3079,596.547619,24631.38853,686791,0
13670,27.04,658.4970238,6448.150281,615513,18.6447
13674,0,795.2857143,3807.754204,976736,0
13679,10.7521,810.5089286,6166.900891,32249,0
13711,7.55471,NA,16263.81595,23867,0
13778,14.3402,166.8690476,2161.113229,211358,15.5525
13781,0.305994,277.0565476,6448.150281,615513,0
13830,3.71832,757.764881,609.3283481,280,0
13862,6.99193,305.9404762,990.4634249,8940649,0
13892,0.446024,753.0059524,35687.73944,2968759,0
13947,5.35873,27.00297619,990.4634249,8940649,0
13959,2.91649,606.3214286,21431.4599,230760,0
14021,28.5344,623.6190476,6614.061792,157693,0
14064,8.793,125.7857143,1498.638251,32248,0
14077,10.3959,99.50595238,1498.638251,32248,2.83091
14095,13.2418,104.4880952,520.8920247,116323,0
14126,1.35716,109.4583333,2161.113229,211358,0
14183,7.54972,102.6428571,NA,5229,0
14187,4.44002,712.9791667,591.8145957,0,0
14193,1.2231,806.2589286,183.9673847,0,0
14204,13.83,1011.982143,813.2904404,11179,0
14210,5.50857,1058.03869,972.8034761,26397,0
14238,10.3006,1004.098214,4042.693116,15349,0
14304,2.95049,402.1607143,6448.150281,615513,0
14327,5.44964,662.4107143,609.3283481,280,0
14339,2.76545,222.3452381,6448.150281,615513,0
14355,0,836.2291667,402.490578,1610,0
14361,0.728571,100.8035714,1498.638251,32248,0
14367,17.8993,823.6488095,6448.150281,615513,25.6047
14373,19.8044,455.1547619,4768.79324,61911,45.4242
14381,4.98753,605.2797619,384.138496,11690,0
14389,0.493501,858.9464286,183.9673847,0,0
14397,1.69328,245.5684524,2161.113229,211358,0
14445,3.1276,903.0059524,6448.150281,615513,0
14479,11.142,738.4940476,990.4634249,8940649,80.4791
14547,12.7869,177.6190476,NA,60216,0
14559,0.410649,NA,2161.113229,211358,0
14623,24.2643,585.8154762,35687.73944,2968759,0
14624,10.7093,900.2738095,35687.73944,2968759,0
14643,0,141.9107143,767.312629,67984,0
14685,5.58507,212.0714286,1498.638251,32248,0
14704,13.4481,167.610119,520.8920247,116323,0
14762,30.5786,677.4642857,16263.81595,23867,0
14824,28.6916,240.2380952,23616.9058,271772,0
14833,9.33672,NA,5002.57738,96527,0
14882,0.249058,1019.491071,813.2904404,11179,0
14967,15.3966,166.172619,35687.73944,2968759,0
14993,0,17.58333333,5002.57738,96527,0
15016,1.07548,88.66369048,6448.150281,615513,0
15035,27.04,743.7678571,6448.150281,615513,18.6674
15083,5.0676,640.9166667,609.3283481,280,0
15216,1.58916,117.5119048,NA,60216,0
15260,3.77324,736.0744048,387.1450508,55,0
15271,0,960.3154762,591.8145957,0,0
15292,2.4948,723.7410714,270.2332425,161,0
15329,7.21419,310.1815476,229.4061061,246,0
15346,14.0668,593.4642857,570.9978422,20588,0
15414,8.23203,104.4196429,1498.638251,32248,12.8105
15448,26.5787,667.9047619,24631.38853,686791,52.151
15456,0,342.7261905,3807.754204,976736,0
15457,5.22359,779.0535714,419.8013152,19074,0
15477,7.18182,620.3928571,990.4634249,8940649,0
15493,11.1791,406.7470238,229.4061061,246,0.865758
15511,0.290167,932.5416667,1047.062049,119544,0
15571,0,265.0119048,3432.377275,119,0
15623,14.3402,168.8392857,2161.113229,211358,15.485
15681,6.41696,323.3511905,990.4634249,8940649,57.1536
15694,3.8156,298.5803571,972.8034761,26397,0
15711,5.12777,913.8095238,2065.427423,16571,0
15749,32.605,324.8541667,35687.73944,2968759,0
15764,0,514.9910714,6448.150281,615513,0
15793,2.9574,268.9940476,2161.113229,211358,0
15838,0,101.1577381,NA,60216,0
15857,0.623925,103.3809524,8591.448384,21168,0
15866,10.1697,85.63095238,2351.029553,6528,0
15917,32.2835,585.547619,3105.376055,179427,0
15949,18.2998,508.0952381,6448.150281,615513,0
16044,4.01727,650.2410714,315.2966525,535,0
16052,3.85247,648.5386905,384.138496,11690,0
16072,3.63785,1082.25,813.2904404,11179,0
16084,1.77954,800.6130952,270.2332425,161,0
16152,7.56215,986.4434524,35687.73944,2968759,0
16181,9.5596,585,6448.150281,615513,0
16231,0,571.1607143,5002.57738,96527,0
16270,0.801429,133.7708333,1498.638251,32248,0
16290,0.522449,784.5,2023.86319,100557,0
16297,3.79062,695.547619,387.1450508,55,0
16304,0,857.7242063,3807.754204,976736,0
16335,3.47053,887.702381,262.4287747,616,0
16370,6.26545,478.6666667,419.8013152,19074,0
16426,23.5902,510.6190476,13902.02628,73894,0
16452,1.16062,343.9434524,35687.73944,2968759,0
16515,9.57567,910.172619,2463.075323,476933,0
16529,26.8285,190.9761905,23616.9058,271772,0
16530,10.4415,508.3988095,972.8034761,26397,0
16571,5.4183,734.4464286,35687.73944,2968759,0
16587,4.61644,755.0029762,727.4245291,4548,26.7471
16600,21.1855,492.5744048,230.8350543,782,0
16682,4.95507,1079.56746,813.2904404,11179,0
16685,3.68724,1166.107143,813.2904404,11179,0
16688,19.1052,547.327381,23616.9058,271772,0
16724,18.0034,832.7440476,990.4634249,8940649,116.009
16770,15.8706,1046.366071,2463.075323,476933,71.7545
16806,20.2777,490.8849206,21431.4599,230760,0
16842,2.40306,749.6011905,NA,0,0
16880,0,841.6458333,35687.73944,2968759,0
16894,4.6178,597.3779762,315.2966525,535,0
