"","slope","pval","x","y","moran_i","moran_p"
"1",0.00695343619745902,0,8112492.9328,3206454.8338,0.999000999000999,0.00695343619745902
"2",-0.0135696931578424,0,-7687507.0672,-2108372.58065,0.999000999000999,-0.0135696931578424
"3",0.00850693205609842,0,8512492.9328,5565354.77945,0.999000999000999,0.00850693205609842
"4",0.00698848973238538,0,17221770.844519,5464472.40741892,0.999000999000999,0.00698848973238538
"5",0.00755104287532417,0,10612492.9328,4515881.04325,0.999000999000999,0.00755104287532417
"6",0.00658245898544968,0,12212492.9328,4439661.28485,0.999000999000999,0.00658245898544968
"7",-0.00803607498298136,0,-12987507.0672,4047038.53495,0.999000999000999,-0.00803607498298136
"8",0.00662362304964938,0,8512492.9328,1633486.61125,0.999000999000999,0.00662362304964938
"9",0.00920230899346349,0,10012492.9328,6546755.62765,0.999000999000999,0.00920230899346349
"10",0.00657691703220929,0,11012492.9328,3635670.1505,0.999000999000999,0.00657691703220929
"11",0.00638795449974433,0,6112492.9328,6334843.7973,0.999000999000999,0.00638795449974433
"12",0.00671852598955997,0,6312492.9328,5565354.77945,0.999000999000999,0.00671852598955997
"13",-0.0150617992804253,0,-7944711.17719199,-6085917.74794766,0.999000999000999,-0.0150617992804253
"14",0.00838838956061296,0,9512492.9328,5302709.0553,0.999000999000999,0.00838838956061296
"15",-0.0099277091632148,0,550339.754088236,6858847.6334435,0.999000999000999,-0.0099277091632148
"16",0.00805857918322812,0,8612492.9328,4812972.43305,0.999000999000999,0.00805857918322812
"17",-0.00769634963306234,0,-13587507.0672,4665988.6803,0.999000999000999,-0.00769634963306234
"18",-0.011514523574363,0,1328707.93739006,4678870.19310769,0.999000999000999,-0.011514523574363
"19",0.00664418950117093,0,16229238.0597448,4881302.94538057,0.999000999000999,0.00664418950117093
"20",0.00611082097979778,0,6012492.9328,5302709.0553,0.999000999000999,0.00611082097979778
"21",-0.0140068133151836,0,-7986418.49454359,-3882496.43622623,0.999000999000999,-0.0140068133151836
"22",-0.0155029131096581,0,-145719.417115364,5092276.86686137,0.999000999000999,-0.0155029131096581
"23",-0.00679551634507513,0,2612492.9328,4591324.3577,0.999000999000999,-0.00679551634507513
"24",-0.0169837339006111,0,-5687507.0672,-1822633.2914,0.999000999000999,-0.0169837339006111
"25",0.00685615315557428,0,10212492.9328,3380210.4404,0.999000999000999,0.00685615315557428
"26",-0.00845864720019073,0,2112492.9328,5027567.5638,0.999000999000999,-0.00845864720019073
"27",-0.00972259514550543,0,-9287507.0672,4665988.6803,0.999000999000999,-0.00972259514550543
"28",-0.00711377247545059,0,2512492.9328,4739871.9205,0.999000999000999,-0.00711377247545059
"29",0.00654906870112089,0,10412492.9328,2578030.62745,0.999000999000999,0.00654906870112089
"30",-0.00891466670003442,0,-11587507.0672,3206454.8338,0.999000999000999,-0.00891466670003442
"31",0.00264576468752658,0,4412492.9328,6843947.78275,0.999000999000999,0.00264576468752658
"32",-0.0168401725274825,0,-5587507.0672,-647044.97195,0.999000999000999,-0.0168401725274825
"33",-0.00499269519086056,0,3113964.04344836,4436071.30918769,0.999000999000999,-0.00499269519086056
"34",-0.00707706457551277,0,1209960.84155651,7118441.55347803,0.999000999000999,-0.00707706457551277
"35",-0.0142624396713146,0,-284122.137978157,5995546.63679653,0.999000999000999,-0.0142624396713146
"36",-0.0150084245599355,0,412492.932799999,3966240.724,0.999000999000999,-0.0150084245599355
"37",0.00694088610488687,0,14012492.9328,5629078.8036,0.999000999000999,0.00694088610488687
"38",0.0014836370974601,0,4612492.9328,5369537.7302,0.999000999000999,0.0014836370974601
"39",-0.0111370876258584,0,911949.709177543,5928588.53048048,0.999000999000999,-0.0111370876258584
"40",-0.00755639099915657,0,-13387507.0672,5235098.98345,0.999000999000999,-0.00755639099915657
"41",0.00131851265679361,0,4512492.9328,5629078.8036,0.999000999000999,0.00131851265679361
"42",0.0067532350950681,0,10612492.9328,3551219.92105,0.999000999000999,0.0067532350950681
"43",-0.0158552756395941,0,-6287507.0672,-2482503.6033,0.999000999000999,-0.0158552756395941
"44",-0.0151464273429933,0,-6987507.0672,-3881724.4436,0.999000999000999,-0.0151464273429933
"45",-0.00776479684085916,0,1412492.9328,6597985.52385,0.999000999000999,-0.00776479684085916
"46",-0.0199436002974823,0,-4287507.0672,-647044.97195,0.999000999000999,-0.0199436002974823
"47",-0.018820744409121,0,-587507.067200001,3293670.66695,0.999000999000999,-0.018820744409121
"48",0.00638396961080432,0,15708459.4794211,4505881.62860987,0.999000999000999,0.00638396961080432
"49",0.00818381767080231,0,9112492.9328,5027567.5638,0.999000999000999,0.00818381767080231
"50",0.0065617148729582,0,8159895.41355427,1859319.68263105,0.999000999000999,0.0065617148729582
"51",0.00720987122484455,0,14112492.9328,5995386.6925,0.999000999000999,0.00720987122484455
"52",-0.011068002718244,0,1212492.9328,5500858.3404,0.999000999000999,-0.011068002718244
"53",0.00489844691089045,0,5512492.9328,6168409.26195,0.999000999000999,0.00489844691089045
"54",-0.0166713301153665,0,-5587641.1435699,-147290.979048624,0.999000999000999,-0.0166713301153665
"55",-0.00758922357101386,0,-13187507.0672,5302709.0553,0.999000999000999,-0.00758922357101386
"56",0.00677741336574473,0,8812492.9328,2393134.69145,0.999000999000999,0.00677741336574473
"57",0.0065400443325722,0,11612492.9328,4047038.53495,0.999000999000999,0.0065400443325722
"58",0.00657276372037245,0,16105078.6527672,4767762.72717684,0.999000999000999,0.00657276372037245
"59",0.000121950632481738,0,4312492.9328,4956820.84405,0.999000999000999,0.000121950632481738
"60",0.00646906632635707,0,12012492.9328,4206375.9398,0.999000999000999,0.00646906632635707
"61",0.00707800649394673,0,10112492.9328,3635670.1505,0.999000999000999,0.00707800649394673
"62",-0.0128477393240933,0,981862.432844421,4316244.35358653,0.999000999000999,-0.0128477393240933
"63",-0.0129792435557125,0,-7687507.0672,-447800.50485,0.999000999000999,-0.0129792435557125
