"","X10...rapes.predict...rapes.data.mean_rapes.....1"
"433",-0.29360176835384
"434",-0.0663815008044434
"435",-0.056105135896798
"436",0.0730106036163365
"437",-0.200156470368567
"438",-0.029291906366764
"439",-0.0860136717365866
"440",-0.197498457563998
"441",0.145128454946954
"442",-0.0635490857559846
"443",-0.0687193306365808
"445",-0.228171721452501
"446",0.16455332866037
"447",-0.202989751215774
"448",-0.022738361045056
"449",0.0308222451225484
"450",-0.338863549228358
"451",-0.11438886978512
"452",-0.331172856728165
"453",-0.275433890872024
"454",0.0422455307103025
"455",0.0322735075040441
"456",-0.0334262801602524
"458",-0.113571199101944
"459",-0.297313671863155
"460",0.116629229540163
"461",0.0247238261510778
"462",-0.140860682790373
"463",-0.228858028464244
"464",-0.0363626850991587
"465",-0.229831360284005
"466",0.450660956595244
"467",0.064199367055233
"468",-0.261375208934523
"469",-0.153794492909555
"470",-0.0808756022769782
"471",0.0691165964458802
"473",-0.207796330417864
"474",-0.129737132648239
"475",0.106350573732829
"476",-0.159068797269181
"477",0.0297259759128532
"478",-0.176607526996087
"480",-0.0569571978711287
"481",0.202321922633705
"482",0.85632270035541
"483",0.239097892166248
"484",-0.220966234439194
"486",0.0117335833378323
"487",-0.0564873695777606
"488",-0.0830564575117198
"489",-0.156742328697418
"490",0.17117815235875
"491",0.112654511324527
"492",-0.0482171507080432
"493",-0.133437875191597
"494",0.0219692591443901
"495",-0.0813375491504273
"496",-0.14352451191274
"497",-0.0966187043700031
"498",0.194157111667596
"499",0.156719723260545
"500",-0.0367880906521156
"501",0.400108326372687
"502",0.0455580945767966
"503",0.0812544526210905
"504",0.273275113961765
"505",0.0655481205533164
"506",0.0934295748916794
"507",-0.156522938481057
"508",0.132103363551102
"510",0.0120671155982044
"511",-0.0591398480690387
"513",-0.0994149492559332
"514",-0.0426450054519713
"515",0.146049330825193
"516",0.111872312111854
"517",-0.065459566108959
"518",-0.298516296500907
"519",-0.352710571391391
"520",-0.272571676098552
"521",-0.0468586657946745
"522",-0.377104042911047
"523",0.048380714374785
"524",0.010923441034721
"525",0.3003935917877
"526",0.258708925442254
"527",0.500137957975708
"528",-0.237696763433093
"529",-0.0934914867416214
"530",-0.101225931407323
"531",0.234135992129934
"532",0.388891097406767
"533",0.160472038940856
"534",-0.0899124712531981
"535",-0.15273722506285
"536",0.354946646938208
"537",-0.127542580605249
"538",0.132672545385666
"539",0.275586618057712
"540",-0.160507836824084
"541",0.324265302709597
"542",-0.13012120792907
"543",-0.00373965094513273
"544",-0.0599140079307624
"545",-0.0617085680848959
"546",0.24243961166041
"547",-0.210233177472181
"548",0.479654411827835
"549",-0.145971299512687
"550",0.058181617813307
"551",0.0809750099968629
"553",-0.176961081484546
"555",0.00404315991308968
"556",0.132817581088723
"557",0.0724016643960255
"558",0.211650488523036
"559",-0.0150961893460876
"560",-0.0456338394323567
"561",0.129868666418673
"562",0.0974706993917329
"563",0.221558032121811
"564",-0.0635215420249012
"565",0.180152643620615
"566",-0.0655865946736363
"567",-0.185285657993768
"568",0.181742732729697
"569",0.13233058202631
"570",-0.0908923511284223
"571",-0.254487313217656
"572",0.00420112519832627
"573",0.0444328277219834
"574",0.0479970973732551
"575",0.171480817679039
"576",0.562034775646486
"577",0.113207290195503
"578",0.0699489745296105
"579",0.109567450816477
"580",0.0160999450778214
"581",0.412846159484951
"582",0.116306229739431
"583",0.361635450226979
"584",-0.211837129148386
"585",-0.0951522018401938
"586",-0.391170453286378
"587",0.10542914027194
"588",0.13464693020683
"590",-0.218610657272409
"591",-0.0666771132524443
"592",-0.00458853465453546
"593",0.0682136405776914
"594",0.29029548542885
"595",0.0760619682937662
"596",0.0152641812994765
"597",-0.332224605550908
"598",-0.0534193349911138
"599",-0.126991094112154
"600",0.0327091715335626
"601",0.113885142950787
"602",0.0975427972009775
"603",-0.0849550279677298
"604",0.0645005026916856
"605",-0.0634915898967812
"606",0.0961948292849104
"607",-0.114089126244734
"608",0.144713091302267
"609",0.0315139865569933
"610",-0.126682796252753
"611",-0.21526129702696
"612",0.260303333526864
"613",0.0439314044621608
"614",0.0975302483416012
"615",-0.229191622688104
"616",-0.0844778626374352
"617",0.00440274328166645
"618",0.0665456847874817
"619",0.0102345574490688
"620",0.126043016557419
"621",0.0171833881426826
"622",0.0805867439896373
"623",0.0352917488899029
"624",-0.159223459618861
"625",-0.0770029137679223
"626",-0.297149993230196
"627",-0.0718493727466578
"628",-0.0247248287971188
"629",0.0479286808284696
"630",-0.271519943743955
"631",0.0355838885065543
"632",-0.358907781544477
"633",0.256103885072645
"634",0.0592834791984107
"635",-0.120089615314997
"636",-0.180879641916617
"637",0.246063547006227
"638",-0.00156298448655934
"639",0.021273324798432
"640",0.250122536642342
"641",0.179054981619063
"642",0.139144610189424
"643",-0.154946962254791
"644",0.165375533461424
"645",-0.121684628995664
"646",0.172016179269036
"648",0.0208794997282495
"649",-0.214359514851181
"650",0.341237996383758
"652",-0.031508911144729
"653",0.385255352040024
"654",0.238766657355093
"655",-0.0108601642396899
"656",-0.212346590371865
"657",-0.0594154547801156
"658",0.247219263688913
"659",-0.0505063161493825
"660",-0.0861064360971444
"661",-0.228670153405552
"663",0.249379118038106
"664",-0.0909138606456603
"665",0.306390651912718
"666",-0.100218225195009
"668",0.119304467056225
"669",0.0650317968523588
"670",-0.0928831317617215
"671",0.0601872106633761
"672",-0.163283461895391
"673",-0.219907464888199
"674",0.246115772594322
"675",-0.174389374398064
"676",-0.0739569454367563
"677",-0.285899520864539
"678",-0.0162931492782407
"679",-0.170054891924384
"681",0.440426815101391
"682",0.547802804072983
"683",0.179826536337632
"684",-0.116140758657609
"685",0.339608978623955
"686",0.122971060314893
"687",-0.0532929726418624
"688",0.261326866239011
"689",0.276581797834094
"690",0.055892409142108
"691",0.193186975791175
"692",-0.31706731096921
"693",0.166859244200608
"694",-0.0831253642535982
"695",0.221853803992416
"696",0.150699132163407
"697",0.166332965365518
"698",-0.122060445128276
"699",0.133490637251034
"700",0.165629509023453
"701",-0.216000801109218
"702",0.353426035054584
"703",-0.141406664552428
"704",-0.165963516784239
"705",0.168134385574312
"706",0.0442717057835562
"707",0.109959937448558
"708",-0.195218075402666
"709",0.0226925387965216
"710",0.314662045773556
"711",0.211215234420912
"712",-0.0615355281141822
"713",-0.0611880187963336
"714",-0.195492971786738
"715",0.168610230824767
"716",-0.3181383199906
"717",0.115679523561521
"718",0.00319296506379763
"719",0.195787177313234
"720",-0.205206990085114
"721",-0.0177385641278601
"722",0.142308962123517
"723",-0.0162055045059994
"724",-0.273793912994681
"725",-0.0127993053199293
"726",0.146406047685321
"727",0.168115452236445
"728",-0.291397245748918
"729",0.167058687360962
"730",0.115280899289263
"731",-0.0563961667250886
"732",-0.119582532008965
"733",0.467599612872467
"734",-0.142272045341057
"735",0.178998196845131
"736",0.0971677172147722
"737",-0.359633946305672
"738",-0.0495330051958031
"739",-0.0502530497134165
"740",0.348362252999554
"741",-0.101372843845625
"742",-0.120556347924479
"743",0.0931590828606608
"745",-0.204351341466793
"746",0.00219994117762967
"747",-0.143034796860447
"748",0.092074988785408
"749",-0.199362244488961
"750",-0.120711298823
"751",-0.0967508636887617
"752",-0.0790484133467464
"753",0.0300162506777701
"754",-0.0771170032267754
"755",-0.162082920387229
"756",0.0179496463443767
"757",-0.0433625325613181
"758",0.0489798708299933
"759",-0.121973018863722
"760",-0.0293605311558232
"761",0.237585611894913
"762",-0.119370964057456
"763",0.320682905028423
"764",-0.00950661479788451
"765",0.12700198976406
"766",-0.0149354831445311
"767",-0.264531152141638
"768",0.248596048450699
"769",0.0622050489259236
"770",0.0440374820624874
"771",0.0175608674376153
"772",0.0931534937191001
"774",0.242709653650336
"775",-0.0887777726468855
"776",0.48375109809888
"777",0.108298729240667
"778",0.103656525413035
"779",0.418847311062008
"780",0.222814406376228
"781",-0.0414969976139122
"782",-0.034808436870678
"783",0.0233851199564599
"784",-0.054489824306052
"785",-0.0780194711481903
"786",0.00367733007194504
"787",-0.179059976526303
"788",-0.104366047219715
"789",-0.321260543040117
"790",0.0196002386999468
"791",0.231834294616112
"792",0.152368044623301
"793",0.113654182203626
"794",0.0746484333980924
"795",0.0243882818256256
"796",0.19172107333064
"797",-0.127084485707587
"798",-0.0343016572489538
"799",0.173462579845939
"800",0.0968217826060487
"801",0.164860115964649
"802",0.0911442954911803
"803",-0.0765993135357972
"804",-0.0417781375317656
"805",0.0537362731287616
"806",-0.0218341977318905
"807",-0.0683796173316611
"808",-0.17774029334859
"810",0.078807619894397
"811",-0.0549071077434428
"812",-0.175388727676471
"813",0.577839939636075
"814",0.0616399603383222
"815",0.0450464783115181
"816",-0.0229839779133629
"817",-0.175137481245033
"818",0.085234919726936
"819",-0.224397810072386
"820",0.0408948315149125
"821",0.162057845156613
"822",0.240020548672365
"823",0.161882157205622
"824",-0.0343528304830695
"825",0.0383244678655723
"826",0.0380735760349664
"827",-0.089663331233142
"828",-0.188189351927639
"829",0.00922833518212363
"830",-0.0343243181729475
"831",0.134143078439001
"833",0.262974560872337
"834",-0.239487758748827
"835",-0.0765071702973903
"836",-0.0606825832017398
"837",-0.0810329667696761
"838",0.110878301507247
"839",0.0484164435586489
"840",0.159359119157203
"841",0.046691348629831
"842",-0.212479794862771
"843",0.0832912075618488
"844",0.267121531420962
"845",0.265392173700639
"846",0.323716579025133
"847",-0.179773781555021
"848",-0.142850853927672
"849",0.216351503767863
"850",-0.285494576235184
"851",-0.386736686404842
"852",0.0674545480580293
"853",-0.0373277526510656
"854",0.0893012842869108
"855",-0.19814685940215
"856",0.166797190151266
"857",-0.0651167741828033
"858",-0.0968533169123568
"859",-0.105467657660467
"860",0.114101487175231
"861",0.0417163924038439
"862",0.546266299811605
"863",-0.144480554564848
"864",0.359122642688735
"865",-0.274442662968288
"866",-0.0839594038995174
"867",0.0799457381357578
"868",0.524033886936391
"869",-0.0781132560937228
"870",0.377492918621706
"871",-0.123756036209494
"872",0.215537527949201
"873",-0.0448174071319275
"874",0.18650453034708
"875",-0.0666420843695497
"876",0.0912669374538964
"877",-0.0950700116423973
"878",-0.227109232203
"879",0.498134393577465
"880",0.147125282196141
"881",-0.176447544647588
"884",0.166391652864457
"885",0.036244818521288
"886",-0.0631003358669943
"887",-0.0795553740927707
"888",0.187868034345322
"889",-0.144733815934656
"890",-0.0961159740318042
"891",0.138539854806594
"892",-0.17118378888439
"893",-0.142844437291011
"894",-0.0291221966268402
"895",-0.242128520513485
"896",0.017329750093628
"897",-0.059853988296578
"898",-0.136247591261946
"899",0.0842285581640825
"900",-0.133721294929619
"901",0.000970251196402039
"902",0.340558659077106
"904",0.147529533205063
"905",-0.142322076309289
"906",-0.0339003406975235
"907",-0.0084283087770175
"908",-0.0763134184471794
"909",0.192475190115927
"910",-0.149579198950585
"911",-0.0116575865263375
"912",-0.058110237445279
"913",-0.0853767189488001
"914",0.00271810868566047
"915",-0.263678186480918
"916",-0.279645475034892
"917",0.112603275153742
"918",-0.233591072609467
"919",-0.217561836883199
"920",0.147367759993135
"921",-0.0791730755485106
"922",-0.214547311082853
"923",0.168866794154409
"924",-0.07468784538091
"926",-0.0464011050580543
"927",-0.0357544441514315
"928",0.038586959605071
"929",0.25891054318079
"930",0.0612396559994128
"931",-0.0388839943285424
"932",-0.00866823469500699
"933",0.242140181626101
"934",-0.0537336330335434
"935",-0.114844231242872
"936",-0.11014149923416
"937",-0.049206626756243
"938",-0.183433769715464
"939",0.0310628901737779
"940",-0.173522470148473
"941",0.0647205642422926
"942",-0.0704584639894511
"943",-0.162725595883086
"944",-0.159471828586267
"945",0.483067303163258
"946",0.0432328764738255
"947",-0.153727780084447
"948",-0.054183679768546
"950",-0.0341449381268486
"951",0.111510039077963
"952",-0.418281437664245
"953",0.23256614919187
"954",0.0576109097396389
"955",-0.0132749591631892
"956",-0.0603869057340368
"957",0.231510794225239
"958",-0.0766177642254415
"959",-0.164859379613647
"960",0.22942156407457
"961",-0.0770880864680573
"962",0.130650123296735
"963",0.156682067780255
"964",0.157545128362598
"965",0.0488184527584414
"967",-0.045674388579234
"968",0.307929017564601
"969",0.104439994512583
"970",0.00119565185496762
"971",-0.0362151943779914
"972",0.450314557595173
"973",-0.380295015792482
"975",0.0512713131046296
"976",0.101104751323375
"977",-0.0794504373860337
"978",0.332380967466282
"979",-0.0456688670703694
"980",-0.0622678191047858
"981",-0.350894261875433
"982",-0.0573285075575668
"983",-0.279574551447945
"984",-0.0812288025297034
"985",0.0412776597053899
"986",-0.0567397891412175
"987",-0.102946716659471
"988",-0.0297946829939799
"989",0.170138855225271
"990",-0.0387914996431206
"991",-0.0545949794864072
"992",-0.105834237147712
"993",0.110341043197741
"994",-0.286437136291017
"995",-0.199311955401165
"996",0.109974851976192
"997",0.231656459324745
"999",0.00622922624518218
"1000",0.0836178389560707
"1001",0.0129621567234153
"1002",-0.12166117678383
"1003",0.337290420570905
"1004",0.148826469883141
"1005",-0.129808186425768
"1006",0.0682099154493507
"1009",-0.220472818029906
"1010",0.294611608426763
"1011",-0.0505436164967445
"1012",-0.166030964776605
"1013",0.131204043969232
"1014",-0.213223389945091
"1015",-0.128250474910444
"1016",-0.0779658547396841
"1017",0.312554007014074
"1018",-0.0442517653675123
"1019",0.151469316680969
"1021",-0.134986860705999
"1022",-0.189753446183863
"1023",0.0507452792216596
"1024",-0.253886785251002
"1025",-0.104486650631099
"1026",-0.348851262133453
"1027",0.233559932953744
"1028",0.442058485340808
"1029",-0.12683472463265
"1030",0.200045362399381
"1031",0.171797664446357
"1032",0.209947333218414
"1033",0.303989443828188
"1035",-0.0116868858772721
"1036",0.563967242856181
"1037",-0.0138403408786425
"1038",-0.155784151073126
"1039",0.677166356202214
"1040",-0.0812291865516411
"1041",0.187094139818733
"1042",-0.0750107328819679
"1043",0.34172104445246
"1044",-0.0526428532172429
"1045",0.367261559224003
"1046",-0.0188773955840199
"1047",0.16691989122674
"1048",-0.311980980514942
"1049",-0.176433534727874
"1050",0.58459855123064
"1051",0.18513347663833
"1052",0.0640985007752966
"1053",-0.261925644117682
"1054",-0.172741214721453
"1055",-0.146240663823396
"1056",-0.0400511424490019
"1058",0.0546595098586464
"1059",-0.18502612197005
"1060",0.103199828501552
"1061",-0.0952187722319706
"1062",0.439506636164523
"1063",0.188328827236301
"1064",-0.0604488612316862
"1065",-0.10350172491237
"1066",0.151838018523669
"1067",0.0405246316552352
"1068",0.346365153217766
"1070",-0.195338942933309
"1071",0.063342202348978
"1072",-0.0749951006724152
"1073",-0.149660347858027
"1074",-0.17083722079103
"1075",0.126514449099522
"1076",-0.0928184360195108
"1077",0.252930226715164
"1078",0.0942134029501875
"1079",0.0464401919635145
"1080",0.15732098663907
"1081",0.148418832138583
"1082",-0.0234561200116157
"1083",0.106634223053341
"1084",0.0975082974922468
"1085",0.180599172324978
"1087",0.381395790273797
"1088",-0.0350409373774418
"1089",-0.182903257879614
"1090",-0.176488033302376
"1091",-0.0146910145420288
"1092",-0.134582335788931
"1093",-0.092452180509253
"1094",-0.0909544813319199
"1096",0.154117742855693
"1097",0.294615910319403
"1098",-0.0832955747641182
"1099",0.0462328686832683
"1100",-0.011032666800087
"1101",0.216044852300877
"1102",-0.0567110617471541
"1103",-0.0271702152073989
"1104",-0.0462639277427466
"1105",0.0305175022792525
"1106",-0.0969232243530374
"1107",-0.302150622476716
"1108",-0.0164768822286074
"1109",0.139517649755613
"1110",-0.0842166263959804
"1111",0.267270216216262
"1112",0.00845833488515102
"1113",-0.294474667797993
"1114",-0.0399642705392671
"1115",-0.0715102517838464
"1116",0.541992240539084
"1117",-0.0861464065925595
"1118",0.238093608217085
"1119",0.143295522918813
"1120",-0.030373157991558
"1121",-0.0921183593088374
"1122",-0.0336602888968919
"1123",0.028608998596956
"1124",-0.276453073042085
"1125",-0.030305475653614
"1126",-0.0889265363888402
"1127",-0.111327266999852
"1128",-0.0915942333026447
"1129",0.0510476579380501
"1130",-0.208104514049167
"1131",0.0408905277244376
"1132",0.127945988719878
"1134",0.118080001983439
"1135",-0.156858466742576
"1136",-0.115114061477999
"1137",-0.202010102933214
"1138",0.293400583778814
"1139",0.127723337538047
"1140",0.0752690518947596
"1141",0.0232261815189383
"1142",-0.057269097478749
"1143",0.0283939099694954
"1144",-0.0645896666369777
"1145",0.207104286359784
"1146",0.011200642047176
"1147",0.0578785168063212
"1148",0.0825153499989855
"1149",0.0449891793096626
"1150",-0.126827822733908
"1151",0.0836764643058241
"1152",0.225445548861628
"1153",-0.212616392636617
"1154",-0.126527600478702
"1156",0.107051826725632
"1157",0.050625570164422
"1158",-0.0486621491567167
"1159",0.177500591912114
"1160",0.115344026916354
"1161",0.0976077927868702
"1162",0.00652819872310539
"1163",-0.243911935927687
"1164",-0.0903012324677345
"1165",-0.0484521468684391
"1166",0.195464990443344
"1167",-0.0187461739180446
"1168",0.176064139499736
"1169",0.141457157317331
"1170",0.0707673957524912
"1171",-0.228384059227204
"1172",-0.0740085251722012
"1173",0.29538956363847
"1174",0.426851799633271
"1175",0.0198778388166478
"1176",-0.0702674294374527
"1177",-0.167303356173068
"1178",-0.198058817710656
"1179",0.212941279897704
"1180",-0.126544672817862
"1181",0.122235795299232
"1182",0.149743481108122
"1183",-0.251034136484969
"1184",0.127848489206359
"1185",-0.0498004481828879
"1186",0.0456935014356632
"1187",-0.125158339556684
"1188",-0.0837849096914801
"1189",-0.126932260197849
"1190",-0.0960784780784275
"1191",0.169941513317581
"1192",0.250738237837744
"1194",-0.165396321114654
"1195",-0.0689138440840646
"1196",0.22711456549834
"1197",-0.0342045803273464
"1198",-0.239435655716328
"1199",0.395082686862739
"1200",0.00153492719896486
"1201",-0.167325833823218
"1202",-0.0295027885372292
"1203",0.0114125673034839
"1204",0.76827755270638
"1205",-0.157082997201411
"1206",-0.189525574416128
"1207",0.519790714283456
"1208",0.0708452742424559
"1209",-0.051553353593358
"1210",0.190120936731696
"1211",0.0345709514384533
"1212",-0.116319135921753
