"","X10..rice.predict...rice.data.mean_rice."
"141",0.821617182289995
"142",1.07718836820233
"143",0.789657787622336
"144",0.817551988582756
"145",0.82828205639788
"147",0.932811590054871
"148",0.79462646377722
"149",0.892340441736185
"150",1.00328456843551
"151",1.05157567239978
"153",0.988581059476496
"154",1.148375113125
"155",1.15002553749093
"156",1.21500733036079
"157",0.792847293990779
"158",0.757196194946662
"159",0.682796894063636
"160",1.0228547781643
"162",0.685732700849697
"163",1.13584859246564
"164",0.945999422259249
"165",0.867889117330464
"166",0.823059249616942
"167",1.05823756365963
"168",0.889253372873382
"169",0.945020003828534
"170",1.23931039265204
"171",0.941369869404082
"172",0.686975370279369
"173",1.12580972876545
"174",0.807546958432267
"175",1.25668207795347
"176",0.874569252958565
"177",0.857508428100238
"178",0.975214004353908
"179",1.25661605698101
"180",0.977594603023587
"181",0.940414317135553
"182",1.04097723103815
"183",0.841136010226924
"184",1.0134017088297
"185",0.683141887153385
"186",0.693142874780762
"187",0.92607512806062
"188",1.065293447609
"189",1.02037624506165
"190",1.04679416853618
"191",1.20589063540066
"192",1.10639630681873
"193",0.800302662429042
"194",1.05273720055351
"195",1.01870665813233
"196",1.25976168807793
"198",1.05739522191897
"199",0.715405305465672
"200",0.875383240567202
"201",0.916928693464408
"202",1.36848842452917
"203",0.950662642571668
"205",0.948507859038341
"206",1.02779290686006
"207",1.13121807496273
"208",0.718238522839832
"209",1.10916470027092
"211",0.776809882286117
"212",1.2862902511934
"213",1.05897031509887
"214",0.711552848442685
"216",1.04714542300942
"217",1.04050775012761
"219",0.926901892818562
"220",1.01403269365736
"221",0.740339430788403
"222",0.782222835295682
"223",0.983734505586987
"224",0.875250019494889
"225",0.96695326307268
"226",0.885811344102931
"227",0.804626005028097
"228",1.17031101014441
"229",0.89795123413541
"230",1.03851700098577
"231",1.38157285149686
"232",0.96762386370654
"233",1.81355124706067
"234",0.956106986215327
"235",1.25983131913117
"236",1.51434128150517
"237",0.787156029654029
"238",0.717463523380944
"239",0.638278152741193
"240",1.13502586552495
"241",1.37597943282021
"242",1.2858254922809
"243",0.925059868318301
"244",0.872500957254375
"245",0.959312110501341
"246",0.946882905534358
"247",0.966581123404356
"248",1.3498475261181
"249",1.20056932845657
"250",0.640307019009371
"251",0.740634056983417
"252",0.915594091907402
"253",1.25274879241916
"254",0.924248377082296
"255",0.847703957342329
"256",0.971754887219021
"257",1.2839725119735
"258",0.868557660046417
"259",0.918180526703057
"260",1.22401081142897
"261",1.02267956102439
"262",1.07785487515394
"263",1.22740535475094
"264",0.985557456466883
"265",1.24366722464409
"266",1.42449424454953
"267",0.780691010651578
"268",0.892125444426333
"269",0.903997232192205
"270",1.08193193550209
"271",0.699310329442943
"272",0.920057507341942
"273",2.49502729171869
"274",0.794853254019943
"276",0.772276543598942
"277",0.743041088272056
"278",0.902928371330787
"279",1.32075299154685
"281",0.954989416703424
"282",1.31411949916734
"283",0.958281943726803
"285",0.744923625719472
"288",1.04235379053273
"290",0.63047022673246
"291",1.16568262980103
"293",0.910098283557164
"294",0.875691994640694
"295",0.822455151428638
"296",1.54125450060322
"297",0.745236410844553
"298",1.00062376125809
"299",0.808892692063062
"300",0.670560838128697
"301",0.995557940523278
"302",0.930595963455172
"303",1.00495818666413
"304",1.09176724943509
"305",1.77302268483085
"306",0.864719858510622
"307",0.982533188621772
"308",0.683476280435324
"310",0.992978754944865
"311",1.00924187784034
"312",0.897809114443632
"313",1.03658958713175
"314",1.01089442044695
"315",0.953213401740769
"316",1.60482789552607
"317",0.955174485009801
"318",1.17692336776786
"319",1.0502494380061
"320",0.725021484079488
"321",0.968977486589757
"324",0.827740050118761
"325",0.965231279698949
"326",1.11985229676229
"327",0.929267941726924
"328",0.872540522539365
"329",1.0878594926116
"330",1.03844091007235
"331",0.976129353157669
"332",1.12293697445763
"333",0.999720693971007
"334",1.28080744029828
"335",1.07108847297589
"336",1.23545026882086
"337",0.976771845074935
"338",0.86752614409507
"339",1.0377216313023
"340",1.06305775648424
"341",0.996047733090684
"342",0.877349286671332
"343",0.830838578132605
"344",0.93067862885505
"345",1.14804838335788
"346",0.804138990296043
"347",1.25749095746204
"348",0.841558902773413
"349",1.13211504182002
"350",0.845382386759863
"351",0.943714628080246
"352",0.847106254692188
"353",0.887673195909254
"354",1.31042381346537
"355",0.895627464082596
"356",0.928460924246333
"357",0.872263652551799
"358",0.780274215172038
"360",1.16559729557517
"362",0.845295385607623
"363",0.964678480320851
"364",1.12354033427029
"365",0.850201479117088
"366",1.59273829565194
"367",0.918861076612372
"368",1.01319406818383
"369",1.25554689651215
"370",0.965021164176128
"371",0.859869311757615
"372",0.942604634721041
"373",0.88133349252545
"374",1.09603708383044
"375",0.92864102268195
"376",1.11908107783408
"377",0.901349282818561
"378",0.95110339410166
"379",1.04100773993534
"380",0.926644619546071
"382",1.05786033017507
"383",1.20358624955638
"384",0.696617711383048
"385",0.890100908971335
"386",1.04781515853058
"387",1.01951433265673
"388",0.980904783776508
"389",0.869340928748197
"390",0.958497698924214
"391",0.951064523815485
"392",0.974504044146188
"393",0.817563543544116
"394",1.09314719002846
"395",0.971012548878017
"396",1.84342335935316
"397",1.63693331211363
"398",0.909301792469914
"399",1.28359703952235
"400",1.04192121127665
"401",1.23361379084126
"402",0.869422970925464
"404",0.822189837033806
"405",1.17024092595614
"406",1.2327084889645
"407",1.4776013546282
"408",0.922818319998769
"409",0.834621748359066
"410",0.940458846078731
"411",0.745623203559902
"412",0.940539662250593
"413",0.93842045696031
"414",1.21471381708888
"415",0.936655761141593
"416",0.96989656347486
"417",0.985864036311802
"418",1.30439332969155
"419",0.851210769922063
"421",0.756225625892768
"422",1.18331232654816
"423",1.18353557710821
"424",0.804641437628316
"425",0.930521657645551
"426",1.08995720711838
"427",1.12724415239729
"428",0.885315094733195
"429",1.54441471667989
"430",1.03237626972431
"431",0.74077613802772
"432",0.979885616746389
"433",0.816907126744329
"434",1.17265859328679
"435",0.945642996468028
"436",0.781778329317739
"437",0.895360972236681
"438",2.4617749719285
"439",1.36704327631326
"440",1.40293937395515
"441",1.96023354598136
"442",0.96455055833499
"443",0.755108869813313
"446",1.23660082970502
"447",0.774196090456455
"448",0.944413346483958
"449",0.981846453136792
"450",0.715833561165625
"451",0.69318399785539
"452",1.21580762470399
"453",1.00321240716882
"454",1.02291486390953
"455",1.19756849103715
"456",1.29773794900453
"458",0.899796583117865
"459",1.01313537306055
"461",1.14404360637896
"462",1.1323340619468
"465",0.820241882178184
"466",1.18749604195385
"467",1.18057777141668
"468",1.03084767863055
"469",1.08199759643609
"470",0.769643677257621
"471",0.903499082164509
"472",1.2817309272216
"473",1.59729939127568
"474",1.36296589937335
"475",1.04147959660721
"476",1.07211624530661
"477",0.709570830784989
"478",0.973969167771866
"479",0.865735936813384
"480",2.12742437014464
"481",1.09013681431257
"482",1.05440756254756
"483",0.920328004827299
"484",0.804947335502534
"485",2.00383255856822
"486",1.64830274025557
"487",0.730587884441433
"488",0.815147659934892
"490",0.98438323609351
"491",1.30639062582737
"492",1.11629293214352
"493",1.39448035126889
"494",0.630264037961345
"495",0.934895411516756
"496",0.961224098757232
"497",1.06040544505862
"498",0.971175265145201
"499",1.53820779896475
"500",0.75378757197227
"501",0.71810462701489
"502",0.957142859170477
"504",0.951457598121034
"505",0.80756245322692
"506",0.905555040538895
"507",0.833758900694029
"508",1.41436274407723
"509",0.920734516591692
"512",0.938870198562031
"513",1.03235733224154
"514",0.994095050407263
"515",0.967616821424195
"516",1.00998893419595
"517",0.814337997486898
"518",1.03377221812255
"519",0.875813280063277
"520",1.01925894782174
"521",1.05475808195283
"522",0.985255193463523
"524",0.889173390635301
"525",0.742618309429462
"526",0.940799249011248
"527",0.934146104905613
"528",0.983132952075292
"529",1.0458265043602
"530",0.878250628038928
"531",1.04572946670455
"532",1.16531983505506
"533",0.775710206277493
"534",0.744448641823645
"535",0.953241400405787
"536",0.809550235826499
"537",1.0212338456717
"538",1.10340099768497
"539",1.41274627989491
"540",0.661190976446745
"541",1.20825897258299
"542",1.292403922265
"543",0.666329413657817
"544",1.06605119696393
"545",1.237817175998
"546",0.868139746379175
"547",0.761715640933155
"548",1.04018814581942
"549",0.957386798396034
"550",1.05870487755499
"551",1.09564896299375
"552",0.973564275019193
"553",0.682887023471659
"554",0.795831478778332
"555",1.06911205535757
"556",1.05714523689554
"557",0.995770139964477
"558",0.817499242411731
"560",1.29892776194438
"561",0.894593960218075
"562",1.04531199640598
"563",0.9451162839296
"564",0.984679723535711
"565",1.16257906670777
"566",0.909559102243751
"567",1.64899321526124
"568",0.832830294149748
"569",0.842478263878827
"570",1.0271080182719
"571",0.736975068075259
"572",1.44682011821434
"574",0.991299496267393
"576",0.786954595662335
"577",0.922842003549048
"579",0.694808459717954
"581",0.961568483003625
"582",0.910749493935764
"583",1.01836517953898
"584",0.936427832343902
"585",0.908879026705363
"586",1.42023257481903
"588",0.921544968042452
"589",0.933260792988855
"590",1.14747959074064
"591",0.889293667219803
"592",1.15596371110708
"593",1.07853009708282
"594",0.941226464665994
"595",1.05714089842343
"596",1.0505772284134
"597",0.946766884139103
"598",0.734094112460624
"599",0.755060461849369
"600",1.38249104675717
"601",1.01589714661322
"602",1.09220249177472
"603",1.09016475887976
"604",2.37867053131726
"606",1.2354836569944
"607",0.950948724386188
"608",1.0144553656599
"609",0.971780008320117
"610",1.08145954409021
"611",1.07691833070513
"612",1.00795811318705
"613",1.16385600324009
"615",0.949691400101971
"616",1.30575028497917
"617",0.924223307056372
"618",0.941313316781186
"619",0.857213562510419
"620",0.980200043088253
"621",0.863966250509101
"623",1.00469153839746
"624",1.0883972871812
"625",0.900152810449654
"626",1.02103506747139
"627",1.17552114642441
"628",0.776288003770005
"629",0.861473496118384
"630",1.0863132117659
"631",1.11318033075879
"632",1.15836938519783
"634",2.96709943776771
"635",1.06761724224014
"636",1.16092709952625
"637",0.812427426812659
"638",1.21695765584773
"639",0.740645239293701
"640",1.67648430011415
"641",1.29755763655351
"642",1.06140205118648
"643",0.789079133900399
"644",1.09094431665362
"645",0.904381307312022
"646",0.774871524642806
"647",2.25696440954035
"648",1.47882109321669
"649",0.451285017242218
"650",1.53420246386905
"651",1.20627855341039
"653",0.981487129913933
"654",0.968478328458014
"655",1.34259029912454
"656",0.808750465227873
"657",0.981192236087981
"658",0.777136986828641
"660",1.18489513821062
"661",0.810626148721135
"662",1.25341618876723
"663",0.803327984286464
"664",0.805422552675582
"665",1.06341595869286
"666",1.04353511416178
"667",0.934642850598442
"669",0.776757415326314
"671",1.0409587607728
"672",1.58246282048056
"673",1.46766159566207
"674",1.44950977951692
"675",0.735251953052088
"676",1.25611194360847
"677",1.00738691333867
"678",0.882827130221175
"679",1.08921918698567
"680",0.988986062470286
"681",0.827452489728805
"682",1.05734484545106
"683",1.13232873067429
"684",0.847546117013918
"685",1.08238047407743
"686",0.908247995153724
"687",1.12541840931284
"688",0.952624830803749
"689",0.962686362795046
"690",0.896113100110487
"691",1.58471893110276
"692",1.2334469850601
"693",1.538388422977
"694",0.927232299072264
"695",1.0422297515846
"697",0.986303540037717
"698",0.762711462446361
"699",1.94470732251858
"700",1.01348985719928
"701",0.860917404498291
"702",0.973144523045539
"703",1.0339307836164
"704",1.5545469991801
"705",0.839323677671528
"706",1.21678718583112
"708",0.831150421169193
"709",1.02454799012892
"710",0.891237797847091
"711",1.36350479528251
"712",0.803909873569445
"713",2.513433562573
"714",0.687089859470223
"715",1.01821538756319
"716",1.57824015733199
"717",1.26862774544709
"718",1.28720495705138
"719",1.30005938943932
"720",1.03711192927301
"721",0.837309152954682
"722",0.874407104993541
"723",0.886112985317523
"724",0.816066212380245
"725",0.889419677884012
"726",0.701164458484309
"727",0.947366353080073
"728",0.874029405961889
"729",1.00097123877886
"730",2.13955915459612
"732",1.20587835093155
"733",1.31818446001915
"735",1.21912515845501
"736",1.06229017358646
"737",0.987532306758626
"738",0.742265338522369
"739",1.16971180747519
"740",0.792979500249925
"741",1.40265407485422
"742",0.933533573167934
"743",1.16022157466726
"744",0.906602191553624
"745",0.910405515038524
"746",0.838891750439555
"747",1.05094506848133
"748",0.953498909248843
"749",0.883490265960517
"750",0.829398799449552
"751",0.711652568680155
"752",1.26211868428894
"753",0.92078002020691
"754",1.17331927129836
"755",0.949070887583366
"756",0.960876175207181
"757",1.03866842736096
"758",0.65695706101196
"759",1.17730150700299
"760",1.28627881911171
"761",0.74735368897973
"762",0.919468073664671
"763",1.02164585016113
"765",0.710187985269068
"766",0.953649001801696
"767",0.892223895702595
"768",1.01121233034976
"772",0.93743733643116
"773",0.998823706750931
"774",1.05703437241849
"775",1.5004135957799
"776",0.738116584333388
"777",1.06406156718135
"778",1.02695250419873
"779",0.974732437526871
"781",0.78982190989543
"783",1.23901031879927
"784",0.966068594934559
"785",1.16984281664898
"786",1.54414382023656
"787",0.918795677518501
"788",0.919353082924763
"789",1.54737892182911
"790",0.946220631576488
"791",1.03265810491192
"792",0.917190409567137
"794",1.04536701953342
"795",0.898372647565531
"796",0.863130331356316
"797",0.943224361475985
"798",0.936497690480762
"799",0.833065892200813
"800",0.795046637137911
"801",0.960977377336562
"802",0.896376968347229
"803",0.697989608707543
"804",1.11967876363357
"805",1.310942044728
"806",0.988444198999932
"807",1.36959841755069
"808",0.931251498757576
"809",1.03617496278237
"810",0.808793768123104
"811",0.974621456569688
"812",0.899639220034112
"813",1.25025997862172
"814",1.14129228738195
"815",1.17418491439754
"816",1.21686315332902
"817",1.04971853350169
"818",1.8298230337257
"819",1.361621084985
"820",0.933625711600965
"821",0.960802396892698
"822",1.03972092793055
"823",1.4041049365013
"825",0.866099646135247
"826",0.999105159734708
"827",1.03721818677647
"828",1.08982674886757
"829",0.985415709698638
"830",0.965972711390695
"831",0.967159617907295
"832",1.06163285164645
"833",1.39564847484952
"835",1.17340351736628
"836",1.00455457771493
"837",0.963298390223314
"838",0.863047154601218
"839",1.08212445638188
"840",1.09721273077458
"841",1.51197287938953
"842",1.33059056879988
"843",1.2757496006922
"844",1.20107062541256
"845",0.69132025127578
"846",1.0313989687711
"848",0.834342898581567
"849",0.816867630654685
"850",0.856208148870522
"851",1.37005856144209
"852",0.735555778871832
"853",0.91088829945149
"854",0.849309709536286
"855",1.26493496376525
"856",0.939506694373777
"857",0.775122386432432
"858",1.23171948615368
"859",1.0477883297261
"860",1.13579576763424
"861",1.10336159816061
"862",0.743376370363261
"863",0.854332327105851
"864",0.890919930445592
"865",0.904219839238141
"866",0.834821804631122
"867",0.683682019045884
"868",0.899526949450931
"869",0.737117617664367
"870",1.0172992578939
"871",1.00760615607478
"872",1.55711789070864
"873",0.95020271389436
"874",1.52866172459145
"875",0.369170181664839
"877",0.900977353278646
"878",0.863637151167558
"879",0.746980723405505
"880",1.0950463043825
"881",0.800418349217105
"882",0.941536186359827
"883",0.903000412414665
"884",1.13869006291636
"885",1.20309805952798
"887",0.927368044811416
"888",0.924689511270729
"889",1.11122857361058
"890",1.01894403534994
"891",0.798423014648039
"892",1.08607958156433
"893",1.3184705902707
"894",0.939858430103999
"895",0.909659187552349
"896",1.0034032452069
"897",1.6539796303213
"898",1.02277788705325
"899",1.13830889113155
"900",0.711112531818089
"901",0.814017795574821
"902",1.21602735387997
"903",1.29293617685363
"904",0.619100332573631
"905",0.588458817683211
"906",1.17236307551684
"907",1.12064118226295
"908",2.17388537984226
"909",1.60922680897955
"910",1.1178940057097
"911",0.833419196816692
"912",1.01259016159208
"913",0.707973751448357
"914",1.07856243696704
"915",0.818087986615753
"916",1.4673070928588
"917",1.39587242457284
"918",1.01920676196833
"919",0.922308291270937
"920",1.00665576050688
"921",1.117723300282
"922",1.13542475968317
"923",1.21917115487187
"925",0.880250142755873
"926",1.01025270631938
"928",0.994472533352535
"929",1.05014385763069
"930",0.862077459194245
"931",1.18220702327401
"932",0.950071834678454
"933",1.00182761921878
"935",1.08627891696499
"937",1.12813615708573
"938",1.01328992543399
"939",1.16187474486154
"940",0.963829841959573
"941",1.0420603403549
"942",0.941056534731574
"943",0.917213835811361
"944",1.22230184390837
"945",1.30760105179807
"946",0.941248778555226
"947",0.861232570323502
"948",1.42976096457245
"949",1.00238677415516
"950",1.0737163546984
"951",0.911278591512201
"953",0.779204316192733
"954",0.987006654034971
"955",1.12425387487222
"956",0.965750715510008
"957",1.08169055500121
"958",0.888622607191786
"959",1.05052722707829
"960",1.179946805574
"961",0.875915876192273
"962",1.10928701771268
"963",0.997760451453291
"964",1.24199026525812
"965",0.946088036347007
"966",0.787347065476005
"967",0.912530752462503
"968",1.17386513200598
"969",1.24784529637028
"970",0.723604127424016
"971",0.827517394567828
"972",1.10855556417629
"973",0.91826500048295
"974",1.02244318650344
"975",0.914917168705791
"976",1.49520057751331
"977",1.83652552639893
"978",1.31008007679485
"979",0.964387797456719
"980",0.909792729284441
"981",0.961145058629008
"982",1.06649474514326
"983",0.916579942341068
"984",1.03097051832608
"985",1.02873146200407
"986",0.869775896402126
"987",0.83567013834651
"988",1.09654225935237
"989",0.541565818015066
"990",0.944585807392443
"991",0.929560072545048
"992",1.04412216060935
"993",0.948389545341711
"994",0.930524171337089
"995",0.937703917260045
"996",1.26733885271412
"997",1.89068671553809
"998",1.1492311364712
"999",1.34919852301029
"1001",1.13236911040265
"1002",1.0439714644412
"1004",0.962457709963999
"1005",1.32013249156856
"1006",1.06260491636567
"1007",1.19863904993683
"1008",1.04237515316571
"1009",0.935857382115863
"1010",1.37232215494451
"1011",0.90015869923243
"1012",1.02920092407671
"1013",1.40916091756461
"1014",0.834159551749451
"1015",0.851034255618571
"1016",0.87062164597545
"1017",0.981719308318037
"1018",0.829478355122952
"1019",1.17361532887446
"1020",0.745563395833574
"1021",0.680516160190571
"1022",0.955790189218872
"1025",1.07016424674603
"1026",1.11584240974669
"1027",0.946763790960638
"1028",0.944363023748898
"1029",0.829476243816299
"1030",0.903900013572646
"1032",0.988528002794309
"1033",1.07959854931669
"1034",0.944750382167031
"1035",0.716928945619251
"1036",1.1696063603866
"1037",0.756597224898829
"1038",0.970293544736175
"1039",0.857500192587486
"1040",0.874835963957526
"1041",0.821915595918112
"1042",0.994385368878252
"1043",0.842988364729536
"1044",0.91969582049552
"1045",0.98093969966389
"1046",0.906443761458904
"1047",0.945215864435081
"1050",0.92388660201826
"1051",0.62551757407221
"1052",0.848250922580254
"1053",0.892376049351494
"1054",1.02790822352706
"1055",0.910098607784547
"1056",0.590381004774723
"1057",0.679292387639311
"1058",0.901663177850811
"1059",0.768697670171214
"1060",0.911580358654778
"1061",1.14223669562742
"1062",0.800221725208738
"1063",0.977661485170406
"1064",1.11894425558315
"1065",0.667961184577123
"1066",1.02116024864981
"1067",1.31240422646928
"1068",0.631898912723731
"1069",1.07162217317401
"1070",1.63380325724637
"1071",1.05148645633837
"1072",0.62133011819606
"1073",0.908642438536136
"1074",0.699059986984845
"1075",0.798225026898223
"1077",0.818663822690554
"1078",0.856666357262391
"1079",1.7195288830003
"1080",1.15807704451676
"1081",0.704377216430701
"1082",1.02596056158321
"1083",0.783201178672001
"1084",1.20771903537487
"1085",0.636117979025895
"1086",1.14510821699777
"1087",0.729200541134247
"1088",0.960567533362268
"1089",0.872592506880766
"1090",0.761681776165059
"1091",1.03823498343818
"1092",1.19368450138043
"1093",0.883891187891574
"1094",1.15077702129876
"1095",0.928636816942458
"1096",0.670452842940384
"1097",1.25645137790395
"1098",0.728533570484262
"1099",0.912038160906334
"1100",1.06024439623081
"1102",0.8970636782369
"1103",1.08352411621675
"1104",0.564646386199311
"1105",1.06753495439799
"1106",0.98914470065188
"1107",1.03397885279327
"1108",0.955320521554043
"1109",1.30161430698563
"1110",1.07707883522221
"1111",1.34767530632606
"1112",1.1293115749545
"1113",0.917910311721798
"1114",1.25625114488387
"1115",0.915734049979192
"1116",1.96743459840148
"1117",0.706805317689003
"1118",1.13857575359541
"1119",0.912727409309751
"1120",0.793180757486719
"1121",0.973068863177679
"1122",0.958849818612639
"1123",0.963831822309445
"1124",0.938500977246612
"1125",1.21187299528964
"1126",0.725045662065629
"1128",1.70730752999876
"1129",1.045274096611
"1131",2.08955035262237
"1132",0.758044512323095
"1133",0.957504200421027
"1134",0.936034881259194
"1135",1.03805619620253
"1137",1.28717292645379
"1138",1.02406614528883
"1139",0.901749100659132
"1140",0.656812735391635
"1141",0.753734781012662
"1142",1.20504216083099
"1143",1.12665431874729
"1144",0.885234024269772
"1145",0.775443986806216
"1146",1.09452850380978
"1147",0.918035873713821
"1148",0.784666385231789
"1149",1.18160751314206
"1150",0.908449359372607
"1151",0.983894475012588
"1152",0.933172908731743
"1153",0.915337551726002
"1154",1.01643295514426
"1155",0.87365223014377
"1156",0.977189956039196
"1157",0.895971051331371
"1158",1.38256227361876
"1159",0.821452008068801
"1160",0.761308793693683
"1163",1.06252796643099
"1164",1.08661395569561
"1165",0.941643369786722
"1167",1.03664106671679
"1169",1.97761696623486
"1170",0.8096416976473
"1171",1.11048677034323
"1172",0.664248901543807
"1173",1.16541113496088
"1174",0.951435402019893
"1175",0.957209197905658
"1176",1.11103458914451
"1177",1.03228467777889
"1178",1.18380757977874
"1179",0.985596451244844
"1180",1.12490834465962
"1182",1.08416663458307
"1183",0.874819382563344
"1184",1.01733377330735
"1185",0.787733804448073
"1186",0.97777730395303
"1187",0.657925314589375
"1188",0.859626740823304
"1189",0.758175314420966
"1190",1.38578306832235
"1191",1.50676903137748
"1192",1.03386035875442
"1193",1.39693043307703
"1194",1.24245210286895
"1195",1.39247352645434
"1196",1.13212237836479
"1197",0.933265054755406
"1198",0.898265143572733
"1199",0.846030571656817
"1200",1.23941325006916
"1201",1.43987448018179
"1202",0.778854657346106
"1203",0.950643655274516
"1204",1.19865158950257
"1205",0.914277651801821
"1207",1.1977109511214
"1208",1.15021036767918
"1209",1.00338557828808
"1210",1.09313418529163
"1211",1.11237332990815
"1212",1.06550971321942
"1213",0.985749969125571
"1214",0.959946082242026
"1216",0.904963301874529
"1217",0.893481268454668
"1218",1.4055424493288
"1219",0.946060939720908
"1220",0.942303643106608
"1221",0.857079312914536
"1223",1.14455907228723
"1224",1.08147277098355
"1225",1.35281425000875
"1226",0.78574219550311
"1227",1.004711426231
"1228",1.08241093450781
"1229",0.952156036900033
"1230",0.868576174377867
"1231",0.638551705876203
"1232",1.10723514402993
"1233",1.70449302449344
"1234",0.842429392318093
"1235",0.701153991508033
"1236",1.21984964256204
"1237",0.656625008589212
"1238",0.85485028949462
"1239",1.34405321219265
"1240",0.949916156194522
"1241",0.93830365350122
"1242",1.28265902223252
"1243",1.35069912935323
"1245",0.832038342169169
"1246",2.14204470510277
"1247",1.00804840585593
"1248",1.37813424080458
"1250",1.0012257475101
"1251",0.688716878940488
"1252",1.27039111368944
"1253",1.69578094371092
"1254",1.00106961449903
"1255",1.22079075974004
"1256",0.997176117941626
"1257",0.931997046322432
"1258",0.942392468224228
"1259",0.95833291706303
"1260",0.93008926499647
"1261",0.738220722682923
"1262",0.914948940844962
"1263",1.00212419931498
"1264",0.822638826403045
"1265",0.953082337118584
"1266",0.782561382809372
"1267",0.951517704572465
"1268",1.0573957282672
"1269",0.838589632858351
"1270",1.0398394227553
"1271",0.419071134173656
"1272",0.870336205674261
"1273",0.937372363108185
"1274",0.93827126388303
"1275",0.956103425709551
"1276",0.965599958521512
"1277",1.24495122763435
"1278",1.06923610658
"1279",0.850061859871799
"1280",0.740562659966213
"1281",0.68619204857086
"1282",0.704232620819539
"1283",0.884063529898526
"1284",1.05503979514101
"1285",1.24607272533844
"1286",0.736812741775554
"1287",0.871458744751403
"1288",0.649896823688301
"1289",1.19362472574116
"1290",1.69155900752296
"1291",1.00252727422819
"1292",0.838525874192638
"1293",1.0305475319426
"1294",0.858263524094569
"1295",0.932420713593469
"1296",1.17953722982262
"1297",1.10263019309071
"1298",0.915064745993976
"1299",1.01329895947319
"1300",0.819426811412599
"1301",1.06663536433749
"1302",1.23190788181801
"1303",0.966366287420377
"1304",1.85971287352
"1305",0.759942667470324
"1306",0.61031739372702
"1307",0.97206426599676
"1308",0.891477298831413
"1309",0.870108906187611
"1310",0.950002005758231
"1311",1.18530975200875
"1312",0.850884826476991
"1313",1.10208483237475
"1314",0.828968679264
"1315",1.93743222049831
"1316",0.999602283480322
"1317",1.01191221235725
"1318",0.660291022450428
"1319",0.942302654852229
"1320",1.07573392204054
"1321",0.686212766141043
"1322",0.966026071445101
"1323",0.962989346555907
"1324",0.942613383660348
"1325",0.721762772695781
"1326",1.62046571859041
"1327",0.996836714307161
"1328",0.863516124599708
"1329",1.93075675944806
"1330",0.716477090561884
"1331",0.84713739590843
"1332",0.971385836682249
"1333",1.34931176933706
"1334",1.6084323886299
"1335",1.2777887516535
"1336",1.16406443436564
"1337",1.0594967211334
"1338",1.06466322773035
"1339",0.826710791623424
