Fishnet_ID,RapeseedError
43607,-0.073413885
43611,0.102434754
43617,-0.190028422
43618,-0.315673028
43622,0.221175972
43640,-0.12857966
43641,-0.069599553
43647,0.47096543
43653,0.106528811
43654,0.202624177
43655,0.027564545
43658,-0.039564315
43663,-0.023626858
43665,0.017883541
43672,-0.07158948
43677,0.1812336
43678,-0.130359414
43685,-0.094633433
43690,-0.097132228
43691,-0.082689359
43694,-0.162090374
43707,-0.083014968
43709,-0.191196019
43710,-0.033949719
43716,-0.117543445
43721,-0.062391444
43728,0.345834873
43742,-0.054088421
43767,0.211405087
43768,-0.137068129
43784,-0.01555061
43800,-0.256777559
43802,0.211227374
43807,-0.155428998
43821,-0.07750534
43826,-0.021566909
43833,-0.036403435
43834,-0.124782244
43838,-0.127815903
43846,0.193866094
43861,-0.119675595
43865,0.155831634
43866,0.28302316
43871,-0.161478553
43872,0.004844093
43879,0.225664359
43889,-0.017696276
43899,0.266210597
43906,-0.196238417
43911,-0.006146595
43918,-0.158570954
43926,0.315832287
43939,0.240104038
43944,0.107684488
43946,0.029393608
43947,-0.1452026
43954,-0.297979058
43965,0.102917719
43977,-0.062666466
43988,0.184030106
43996,-0.252580008
43999,0.07677911
44003,-0.048100211
44013,-0.240191501
44019,-0.149725874
44023,0.018909916
44034,-0.034302972
44038,0.178971528
44040,0.055099293
44042,-0.114795993
44052,0.07407157
44057,-0.196707715
44077,0.018649764
44079,0.156176476
44088,-0.055189594
44094,0.228600433
44095,0.304553899
44098,-0.040291713
44100,0.456564486
44106,0.041852759
44119,-0.122876781
44123,0.187935885
44128,0.107878352
44139,0.192806009
43419,-0.039994988
43420,-0.004896158
43428,-0.048572969
43494,0.097620039
43534,0.022276433
43557,0.842212421
43559,-0.092104755
43571,-0.067831463
43626,0.302965929
43649,0.505737521
43664,-0.133565197
43724,-0.00205921
43748,0.20789136
43751,0.283811601
43785,-0.131149035
43799,0.028560781
43817,0.022152469
43867,-0.114185657
43922,0.01476903
43943,0.189897472
43948,0.075229322
43956,-0.075144854
43957,0.001355506
44016,-0.327251774
44026,-0.134015459
44064,-0.08879828
44080,-0.212572712
44082,0.33015248
44103,0.349694905
44117,0.21294128
44129,0.041172146
44134,0.065357378
44135,-0.102562206
44150,-0.381538808
44153,0.343662663
44156,-0.05094815
44173,0.359711635
44179,-0.275599866
44180,-0.229267563
44182,-0.100752337
44183,-0.058147302
44192,0.089347085
44195,0.364704245
44203,0.065770583
44206,-0.239795093
44207,-0.045994232
44211,-0.051804776
44223,-0.070184291
44227,-0.228645642
44235,0.093224182
44238,-0.108268929
44249,-0.068953332
44258,0.178680507
44260,-0.134210186
44263,0.072100861
44264,0.224969622
44266,-0.002835023
44269,-0.050219248
44273,-0.058299106
44277,0.197453879
44278,-0.061294807
44283,-0.15703121
44293,0.144806227
44295,-0.303345372
44306,-0.221030631
44308,0.211201999
44317,0.132682162
44325,-0.024190033
44326,0.030236501
44330,-0.24846721
44344,0.052974176
44346,-0.016765561
44349,0.04934533
44350,-0.078093682
44355,0.025320981
44362,-0.054185806
44365,-0.143341538
44367,0.090602134
44374,0.07805871
44377,0.005019788
44379,0.00940505
44381,-0.003994968
44383,-0.087947883
44394,0.515585546
44400,-0.222833195
44406,0.085996702
44409,-0.167524339
44419,0.083039763
44424,-0.117998412
44431,0.383481993
44434,0.168355108
44437,0.151269468
44441,0.184130946
44446,-0.085227038
44454,-0.060364675
44461,-0.167597562
44462,-0.106318049
44467,0.359807947
44468,-0.062664567
44469,0.092686835
44470,0.208962433
44474,-0.207504195
44480,-0.180086063
44481,-0.27696703
44482,-0.017620858
44483,0.358216051
44484,-0.057200746
44485,-0.061229663
44487,-0.053747853
44488,-0.043582416
44492,0.295532682
44495,-0.250421112
44502,-0.111244298
44507,0.290064313
44512,0.079021913
44514,0.121838074
44515,-0.073791669
44523,-0.136413961
44525,-0.060111887
44538,-0.017372029
44542,0.451749905
44549,-0.191374764
44564,0.087789015
44573,0.326313244
44576,0.142611896
44601,0.051533114
44612,-0.050132598
44619,0.023243032
44626,-0.14779572
44638,0.103057708
44640,-0.037132854
44646,-0.112182332
44647,-0.094315635
44656,0.036527423
44657,0.188524489
44662,0.052721315
44687,-0.216530995
44692,0.220577401
44697,0.106668385
44702,0.061338206
44704,-0.079496285
44714,0.121241077
44727,-0.262911121
44747,-0.186321876
44750,0.263006975
44763,0.263523799
44766,-0.17820979
44778,0.036735434
44779,0.512828148
44786,-0.07915357
44787,0.007436332
44789,-0.134145513
44792,-0.108301565
44794,0.039699031
44795,0.503217078
44800,-0.171723494
44804,0.256185149
44806,0.207369205
44819,-0.015176674
44828,-0.072637882
44831,-0.020805109
44163,0.030228044
44169,-0.142889286
44177,-0.270648027
44251,0.16154971
44272,-0.017721344
44311,0.335144238
44352,-0.15871447
44396,-0.081951314
44420,0.116935127
44421,-0.029430931
44425,-0.05575505
44465,0.44895468
44539,-0.202800736
44566,-0.154177313
44572,0.353215038
44584,0.015048888
44598,0.389569676
44610,0.023023423
44615,0.231196739
44664,-0.29711212
44673,0.192048857
44693,0.376559145
44719,0.307285375
44734,0.089712064
44748,0.362323013
44760,-0.107292992
44765,-0.048499693
44788,0.254770619
44843,-0.014354331
44850,0.115995792
44869,-0.134039196
44870,-0.041209292
44874,-0.030914519
44875,-0.291192212
44878,0.020930338
44880,-0.014301158
44888,0.140995852
44889,-0.186189934
44890,0.00803811
44905,-0.064004867
44912,-0.088683906
44916,0.066764691
44917,-0.036945264
44920,-0.054583273
44922,-0.180523875
44929,-0.055087863
44933,-0.135558212
44935,-0.054253201
44937,0.220600803
44943,0.244716633
44947,0.010508728
44951,-0.207828484
44953,-0.127041731
44954,0.088477958
44956,-0.056740695
44957,-0.005815261
44962,0.172669659
44963,-0.172155158
44981,-0.038315783
44982,-0.087475728
44983,-0.209770033
44988,0.209988559
44996,-0.091545773
45004,0.094131202
45013,-0.081234722
45019,-0.288499794
45024,0.286328508
45032,-0.126421906
45044,0.152886607
45045,-0.011444588
45046,-0.039143516
45047,-0.069866953
45051,0.070528307
45060,-0.061501481
45070,0.019184922
45079,0.095024303
45080,0.022186279
45081,-0.050562056
45087,-0.155115755
45089,-0.025401481
45092,-0.126348504
45103,-0.336122438
45111,0.119208542
45114,0.068853808
45116,0.142971426
45120,-0.126389815
45122,0.013314418
45123,0.083111351
45129,0.237372172
45132,0.04057481
45138,-0.176860938
45163,0.150833814
45166,-0.119291594
45176,0.051378192
45181,-0.332786186
45182,0.298858241
45191,0.002905761
45198,-0.150228304
45206,0.107283998
45207,0.152111575
45209,0.002823601
45217,0.558797928
45220,0.012054995
45228,-0.09287929
45229,-0.187696584
45232,0.011833567
45237,-0.122772285
45241,-0.354878074
45248,0.112801442
45252,-0.086727777
45259,0.06396395
45260,0.036469903
45261,0.008454981
45269,-0.034197348
45279,0.323528924
45280,-0.111573251
45287,-0.096765707
45291,0.083407794
45304,-0.227652111
45314,-0.084148966
45319,0.237366263
45327,0.48211287
45331,0.168128571
45332,-0.184153366
45337,0.05624242
45339,-0.170511389
45350,0.327303236
45354,-0.088138705
45369,-0.0588932
45373,0.235344582
45376,-0.059032059
45381,-0.227143789
45391,-0.051458115
45394,0.176745762
45396,0.07589849
45403,0.015917547
45415,0.126449468
45418,-0.014811371
44841,-0.214697418
44847,-0.057147166
44868,-0.072435476
44900,0.099873042
44911,0.112281095
44931,-0.093356209
44965,-0.064755747
45010,-0.158385835
45056,0.193289277
45063,0.634421898
45094,-0.120656369
45124,-0.06639557
45126,0.216018526
45165,0.074264441
45186,-0.170052154
45195,-0.094572734
45210,-0.070395818
45225,0.339233011
45247,-0.1109923
45251,0.026955106
45265,0.241969281
45306,0.493025933
45386,-0.111798518
45419,-0.13310054
45423,-0.10272633
45430,-0.04026593
45434,0.067993783
45436,-0.044562181
45437,-0.007517052
45447,-0.01190241
45471,0.052930838
45475,-0.348650483
45477,0.076292577
45483,-0.300254007
45487,0.040266742
45490,-0.101868196
45497,-0.165790144
45499,0.235103928
45504,-0.154875026
45509,0.005255416
45517,-0.110076115
45519,-0.082627773
45527,-0.09965683
45536,-0.04390043
45538,-0.007656192
45545,0.143092927
45546,-0.203213221
45563,0.027164909
45572,-0.313702319
45575,-0.11532631
45577,-0.069321297
45581,0.356986321
45589,0.117553526
45593,-0.461145064
45606,-0.150492514
45608,0.035622175
45609,0.000200168
45611,-0.082558446
45622,0.193398054
45627,-0.107289152
45629,0.040301699
45631,-0.059815419
45637,-0.04097643
45639,-0.257684653
45642,0.182163518
45644,0.085873457
45654,-0.093814587
45655,-0.042748333
45659,0.031126289
45668,-0.059411378
45670,-0.279749419
45677,0.252138508
45679,-0.099381279
45684,0.018694537
45685,0.275756333
45686,0.288809061
45687,-0.30132508
45695,0.289565411
45722,-0.117030758
45723,0.096513157
45726,-0.020563038
45727,0.176058458
45728,-0.204979088
45747,-0.014141107
45749,-0.156415571
45757,-0.079666951
45774,-0.073245315
45779,-0.108328991
45783,-0.154748285
45784,-0.1423326
45787,-0.099271683
45788,0.351716314
45789,-0.222890762
45800,0.224148686
45804,-0.087838015
45820,-0.101179433
45830,-0.087506149
45843,-0.047212875
45854,0.217977341
45855,-0.02580955
45859,0.060423604
45860,-0.055062349
45869,0.118494869
45873,-0.155562503
45878,0.103117238
45881,0.023187641
45888,0.259052573
45890,0.217666975
45892,0.198641525
45904,-0.054608845
45923,0.046276489
45924,0.355474311
45926,-0.050117655
45928,0.033119444
45933,0.070889233
45935,-0.291602515
45947,-0.05866467
45950,0.156354315
45957,-0.268419806
45960,0.154838097
45981,-0.073659515
45984,-0.143993019
45999,0.00986967
46001,-0.005056675
46007,-0.132085981
46008,-0.083134888
46009,-0.00250979
45438,-0.16205616
45482,0.45447966
45484,0.310780843
45524,-0.087932483
45541,-0.032817416
45547,-0.069460258
45555,-0.244736346
45617,-0.012540963
45623,-0.181246967
45669,-0.019185332
45691,0.735524243
45706,-0.081611652
45719,0.018049343
45720,-0.008795291
45732,-0.266145045
45738,0.123824831
45817,0.020272024
45821,0.421075547
45847,0.049389423
45893,0.167462444
45905,0.386836227
45906,0.387140814
45927,0.155062636
45941,0.455983729
45944,0.225047699
45967,0.416302068
45987,-0.208771387
46003,-0.062162494
46014,-0.097336375
46022,-0.074883232
46025,-0.076711699
46034,-0.007898704
46035,0.043145841
46043,0.010225275
46045,-0.17728308
46047,-0.036422085
46062,-0.126173618
46065,-0.175394324
46068,-0.132124916
46071,-0.041735923
46083,-0.155342839
46084,-0.245185334
46089,0.090277639
46091,0.230668209
46103,-0.193790343
46116,0.126337801
46120,-0.050875826
46121,-0.077824858
46140,-0.102103401
46142,-0.149051408
46150,-0.127644846
46151,0.007813884
46153,0.174662351
46155,0.035885461
46158,-0.095964581
46164,-0.369467763
46165,0.031960676
46167,0.264725324
46173,0.207138102
46174,-0.206374071
46177,-0.110739961
46182,-0.095397396
46185,0.133971136
46202,-0.051814671
46206,-0.085769734
46209,0.033739329
46213,-0.057521839
46216,-0.131110479
46220,0.058613394
46222,-0.10366736
46224,-0.050668288
46227,0.025517626
46228,-0.144719644
46234,-0.054203794
46240,0.290778838
46260,-0.17422537
46261,-0.063624047
46262,0.075402136
46274,0.108698147
46275,-0.17973418
46276,0.133794148
46278,0.148735504
46282,-0.105229003
46287,0.071314961
46292,0.11267529
46299,0.088587903
46303,0.042385175
46307,0.107449673
46309,0.251184557
46310,-0.192099988
46311,0.134913284
46313,0.116714076
46317,-0.149938675
46320,0.0814579
46322,-0.045274245
46323,0.076875285
46326,-0.243952059
46327,-0.155581051
46328,-0.195876918
46330,0.121567223
46334,-0.123087578
46335,0.383875796
46339,-0.16095362
46340,0.139946772
46345,-0.090080443
46350,0.051335847
46351,0.134405308
46355,-0.083547467
46358,-0.058153029
46361,0.196597059
46365,-0.117451555
46371,-0.029511801
46372,0.080872092
46376,-0.04590719
46381,0.211093124
46387,-0.173095321
46392,0.03249528
46393,0.332205908
46394,-0.15137212
46395,0.015949014
46405,-0.095346625
46411,0.116744096
46413,-0.199896817
46416,-0.108160991
46426,0.107190421
46428,-0.023672422
46429,-0.023122339
46433,-0.059134521
46452,-0.212244426
46456,0.196226827
46475,-0.016679495
46479,-0.151847243
46480,-0.150804722
46500,-0.045970332
46507,0.43246674
46513,0.085536584
46519,-0.015138177
46523,-0.109495858
46540,-0.146184692
46542,-0.305654773
46545,0.017547385
46550,0.023358034
46553,0.028270023
46558,-0.097622043
46559,0.156416075
46562,0.051993825
46564,-0.042531034
46568,-0.01881389
46575,-0.032943435
46577,0.063788714
46584,0.17929778
46038,-0.056943821
46054,-0.201228299
46136,0.1609026
46147,-0.203249837
46152,0.169283527
46171,0.244156925
46181,-0.016662915
46200,-0.279686441
46237,0.232825499
46238,-0.087050609
46241,-0.148438661
46265,0.270982961
46277,-0.121531017
46279,0.011902768
46421,0.208714376
46422,0.253369575
46455,0.10249038
46483,0.313777716
46485,-0.15939122
46490,-0.15569538
46506,0.001617474
46515,0.662462427
46537,0.064953182
46539,0.502587744
46541,-0.074090859
46551,0.586259278
46561,-0.050181497
46576,-0.153564883
46593,-0.237035511
46594,0.08991877
46595,0.016169044
46597,-0.15398938
46598,-0.08610702
46602,-0.097034409
46608,0.083400282
46610,-0.228841772
46613,-0.082732018
46615,-0.113389787
46622,-0.150850752
46638,-0.115738763
46648,-0.094529387
46650,-0.041418693
46651,-0.027608799
46654,0.237408631
46656,0.029907695
46667,0.02679868
46671,-0.03903586
46676,-0.039037802
46679,0.057224616
46680,-0.054477521
46683,0.080733919
46685,-0.068108911
46686,-0.105660857
46702,-0.070979473
46703,-0.04787801
46710,-0.171652412
46711,0.186604635
46714,-0.063690252
46720,-0.089732636
46723,-0.001624654
46733,-0.309526749
46734,-0.195411739
46741,-0.003191875
46742,0.078082059
46744,-0.007896701
46746,0.052963893
46749,-0.212487765
46751,-0.14453934
46753,0.125315283
46762,0.208978983
46763,-0.160693209
46767,-0.118956945
46768,0.040138078
46769,-0.019510766
46776,-0.100173676
46786,0.188689885
46788,0.389982281
46791,0.363314587
46795,0.091093923
46797,0.061473451
46802,0.121779567
46806,-0.337710992
46808,-0.188886159
46818,-0.022369387
46832,0.014612149
46835,0.138620416
46838,-0.084173834
46854,-0.065751475
46855,0.025340895
46857,-0.057576598
46860,-0.322952829
46866,0.010493582
46867,-0.129749712
46878,0.064586719
46884,0.068552608
46890,-0.215343953
46896,-0.219876106
46903,0.014352171
46904,0.228858241
46905,0.133190887
46906,-0.082494113
46910,-0.122872905
46912,0.2288578
46913,0.308580749
46917,-0.163416041
46924,0.336699478
46927,0.265639779
46934,0.099673769
46935,-0.093995249
46938,-0.121941398
46941,-0.08899925
46953,0.036353386
46956,-0.05645626
46958,0.218114737
46970,-0.198826229
46975,0.057741035
46976,-0.092028611
46977,0.169019108
46979,-0.038032038
46985,-0.199581155
46987,0.344892027
46988,-0.063849087
46990,0.107055379
46992,0.010289915
47012,-0.093707769
47015,0.088561143
47018,-0.105477428
47022,-0.063238073
47024,0.096721265
47028,0.004741404
47029,-0.023089935
47032,0.153690337
47038,0.036501102
47044,0.13938387
47045,0.098742072
47048,-0.072797674
47054,-0.018420515
47056,-0.1621794
47057,-0.166011432
47062,-0.262241965
47069,-0.042423462
47071,0.0918743
47078,0.197697517
47081,-0.136152214
47085,-0.172386052
47088,-0.0631101
47089,0.084411885
47090,0.073256247
47093,-0.104720807
47095,-0.317933759
47099,0.113762527
47104,0.379600881
47105,-0.153264871
47111,0.216019599
47112,0.085221314
47114,-0.124973942
47116,-0.159307588
47124,0.256828613
47127,-0.035775967
47129,-0.139763587
47133,0.017296926
47139,0.147025461
47149,-0.038106947
47155,-0.070917213
47156,0.038979424
46599,0.131037932
46618,0.123187847
46628,0.195604774
46632,0.164048048
46647,-0.024505612
46709,0.172276273
46781,0.095854536
46785,-0.269437516
46829,-0.149424239
46856,0.566437486
46859,-0.065864781
46872,0.268242212
46946,-0.198622628
46962,-0.076147697
47030,0.417351962
47053,0.174978589
47076,0.25980322
47082,0.269625084
47094,-0.111917913
47136,-0.016022469
47143,0.120916041
47165,-0.295694868
47177,0.126862823
47183,-0.111026769
47188,0.01401381
47193,0.418053125
47195,-0.084802637
47199,-0.050188578
47202,-0.062995334
47204,0.140218647
47206,0.156264396
47210,0.183654471
47221,0.470146426
47227,0.064313392
47229,0.296054552
47234,-0.149115217
47235,-0.062793004
47236,0.125499384
47251,-0.140106243
47252,-0.00323815
47265,-0.09953889
47284,0.168248822
47285,0.070401906
47286,0.345461615
47295,0.051195835
47299,0.175592748
47300,-0.137692267
47303,-0.117533853
47319,-0.032631366
47323,0.363113387
47336,0.163503679
47337,0.083246674
47346,0.366487199
47347,0.044764472
47348,-0.152473578
47349,0.112946975
47352,0.054754295
47362,-0.019713409
47373,0.092375393
47374,0.207349402
47375,-0.142372091
47377,-0.11253738
47394,-0.037415125
47408,0.256532663
47409,-0.131592842
47413,-0.135817218
47427,0.012987432
47430,0.107383259
47435,0.245065061
47436,-0.079485598
47438,-0.119076392
47446,-0.166043825
47450,0.207728367
47451,-0.047954093
47453,0.029623083
47456,0.092950131
47459,0.340056517
47469,-0.010623121
47480,0.060185454
47487,-0.156327014
47493,-0.17791855
47496,-0.060403508
47508,-0.120651908
47511,0.057113097
47518,-0.078421286
47521,-0.21274368
47522,-0.033164679
47525,-0.062966266
47528,0.279595497
47533,-0.019630259
47538,-0.265654769
47547,0.213513891
47552,-0.118659817
47555,-0.220435043
47557,0.287593051
47559,0.139718303
47568,-0.00881226
47571,-0.276472298
47574,-0.053205996
47576,0.155328509
47580,-0.174811164
47585,-0.158983968
47588,-0.115988668
47591,0.165695663
47597,-0.139474307
47608,-0.134114561
47620,0.098779303
47621,0.3489199
47622,0.167495272
47623,-0.142053263
47624,-0.071786459
47627,0.039154562
47631,0.13019031
47633,-0.184647998
47636,-0.103102883
47637,-0.215435877
47639,0.14295408
47640,0.283647782
47641,-0.085499178
47650,0.021148283
47653,-0.028733492
47655,0.023743795
47659,0.383458643
47660,0.050192558
47679,-0.093319108
47685,-0.028312101
47692,-0.127697909
47693,-0.166656022
47696,-0.164564821
47700,0.106936942
47704,0.144728423
47715,0.032312915
47716,0.082044999
47720,0.021565605
47725,-0.094734522
47728,0.199253338
47729,-0.019558288
47730,-0.10148007
47739,-0.182662686
47743,-0.250313775
47207,-0.098798492
47240,-0.117836568
47241,0.612333949
47243,-0.099073453
47253,-0.227457328
47258,0.462073232
47272,0.420863857
47279,-0.286053069
47304,-0.165894381
47325,0.107604161
47392,-0.150897142
47395,-0.064108205
47425,0.023254787
47440,-0.108814484
47458,-0.18561845
47507,0.223319879
47535,-0.014544676
47549,0.229873843
47561,0.46897579
47565,0.042435122
47581,-0.027364275
47582,0.508444154
47590,0.149276947
47642,0.22600678
47656,0.189836643
47684,0.126858193
47698,0.143135489
47733,0.429319461
47753,0.040232599
47756,0.128864154
47758,-0.142738598
47760,0.426167687
47766,-0.171581646
47767,-0.070224938
47773,0.316723046
47777,0.382234203
47779,-0.05981902
47781,-0.20286544
47782,-0.040225881
47787,0.055289446
47788,-0.002936479
47795,0.018194629
47797,0.058250129
47802,-0.047418373
47804,-0.325689907
47805,0.192217248
47807,-0.081085652
47809,-0.222773143
47810,-0.193506791
47814,0.152769427
47819,0.083790453
47822,0.036601332
47825,0.139943948
47826,0.05715108
47830,0.06067392
47843,-0.236695738
47864,0.049059251
47866,0.168492866
47871,-0.072616543
47872,0.203328263
47874,0.020711297
47880,0.057613211
47884,0.563237994
47898,0.005021355
47900,-0.060958938
47915,0.182977254
47916,-0.16009363
47923,-0.019965332
47926,0.013185026
47927,-0.09305823
47928,0.008302615
47929,0.000940246
47934,0.055402235
47937,0.601600585
47939,-0.180796735
47941,-0.072469591
47944,-0.22549506
47945,-0.064653245
47956,-0.276766164
47961,-0.313865074
47963,0.427344276
47968,0.119741513
47975,-0.141492414
47984,0.370161455
47985,0.141170002
47986,-0.053204298
48012,0.150144701
48013,0.117082602
48017,-0.177285764
48019,-0.209892958
48022,-0.102864771
48024,0.448860307
48026,-0.143893295
48030,-0.259976607
48040,-0.099733268
48044,-0.020108734
48049,-0.040172434
48052,0.072025783
48060,-0.049873884
48063,-0.220640869
48067,-0.123228173
48074,-0.225632932
48076,0.119584983
48090,0.183843442
48095,0.085355128
48097,0.159783268
48098,-0.095510388
48100,0.153136626
48102,0.012181154
48103,-0.043285741
48107,-0.135977313
48120,-0.14988122
48125,0.144248491
48128,0.126047663
48130,0.053352128
48135,0.101165191
48139,-0.15076648
48150,0.042216943
48156,0.014790901
48158,-0.105555371
48161,-0.070606657
48174,0.102077986
48178,-0.156506191
48181,-0.143628372
48182,-0.235890813
48196,-0.079718909
48206,0.213915377
48213,-0.061883545
48214,-0.110747223
48215,-0.093996705
48226,0.055858002
48231,0.109713861
48232,0.22192917
48234,0.110637
48244,0.051532215
48246,0.019366281
48256,-0.068360245
48262,-0.329965897
48263,-0.212663396
48276,0.133578122
48279,-0.078484167
48283,-0.107977027
48288,-0.191332135
48293,0.212973365
48309,-0.100087252
48311,-0.060767245
48314,0.209707642
48315,0.022973022
48321,0.092353794
48323,0.003914625
48329,-0.174754635
47768,0.373318345
47793,0.030790217
47811,0.008493002
47815,-0.28699866
47828,0.276580874
47831,-0.25319391
47833,0.02507534
47887,0.153024473
47895,-0.086747714
47911,0.228190152
47914,0.402459418
47948,0.078598504
47972,0.799280029
47982,-0.014243574
47993,-0.113524606
47996,0.274868874
47998,-0.161205834
48021,0.463635522
48059,0.397606892
48073,0.270593718
48078,-0.083433926
48203,-0.043039891
48239,0.07446106
48252,0.20160648
48257,-0.270226482
48264,0.131965182
48286,0.137403597
48299,0.636960227
48313,0.538383261
48316,0.203639189
48327,0.296070939
48332,-0.025951678
48334,-0.126901683
48335,0.060341107
48350,0.2443546
48352,-0.102442473
48356,-0.245714054
48360,-0.052217631
48368,0.056548839
48371,0.106106606
48373,0.152823394
48377,-0.032088877
48385,-0.010975093
48405,-0.102359185
48414,0.192977757
48419,0.076659889
48428,0.095307842
48431,0.239730759
48444,0.061538205
48448,-0.08961009
48470,-0.089526222
48476,-0.119190195
48478,-0.082729019
48485,0.42980934
48495,0.072841962
48500,-0.19133835
48502,0.088302548
48509,0.308428364
48517,0.056992626
48518,0.152175161
48523,-0.227533706
48533,-0.23546605
48539,-0.196611062
48550,-0.055071319
48552,-0.095703729
48554,-0.105303844
48565,0.010822434
48574,0.380145991
48580,0.069919774
48582,-0.20502026
48585,-0.011504645
48586,0.029256324
48589,-0.053778902
48594,0.201782269
48603,-0.003927807
48604,0.052890449
48606,0.043885609
48611,0.084478873
48614,-0.080654543
48615,0.025334085
48616,0.218554105
48617,-0.063065563
48618,0.114266796
48627,-0.033356556
48631,0.316795015
48633,-0.260795244
48639,-0.047450944
48640,-0.074047205
48643,-0.217100826
48644,0.021069935
48647,-0.100421426
48653,-0.170069165
48655,-0.023495378
48658,-0.315083386
48666,-0.081139516
48671,-0.104175977
48673,0.476272332
48674,-0.06007583
48678,-0.14519731
48683,-0.130397611
48685,-0.009054499
48686,0.313828168
48691,-0.062598585
48701,-0.131179776
48702,-0.069754333
48704,-0.191209899
48713,0.125666498
48716,-0.030473633
48722,-0.04329061
48735,0.119016291
48750,0.294198551
48752,0.016610207
48758,0.029377666
48771,0.332221269
48776,0.2327397
48777,0.058046988
48792,-0.178896089
48793,0.105581909
48799,-0.086886215
48811,-0.045439096
48813,0.062966346
48816,-0.280880334
48817,-0.009459636
48822,0.054035979
48825,-0.141468469
48847,-0.065264136
48849,0.218068431
48853,-0.059783279
48857,-0.139139007
48870,-0.05706627
48872,-0.193549821
48877,0.112618364
48884,0.111867104
48896,-0.175453434
48912,0.0738688
48921,-0.165206069
48343,0.258625735
48364,0.28291234
48379,0.116891178
48380,0.326408506
48383,0.08956548
48389,-0.198864869
48395,-0.093744591
48411,0.096065386
48417,-0.1097346
48423,-0.212657041
48427,0.197604967
48433,-0.226344497
48435,0.07698897
48482,0.384542192
48489,-0.148249485
48567,-0.199663499
48581,0.06755087
48621,-0.190464641
48624,-0.055384685
48630,0.220029785
48663,-0.085588303
48680,-0.091168371
48682,0.052517742
48690,-0.25870698
48710,0.674722973
48734,0.223665866
48738,-0.162541845
48741,0.078013754
48759,0.233836094
48761,-0.015445217
48768,0.010888606
48769,-0.061744492
48783,-0.043097231
48786,0.548567081
48789,0.221350795
48829,0.10100444
48830,0.302816906
48892,0.019801101
48925,-0.06822402
48926,0.15322518
48927,0.225162278
48931,-0.276313983
48937,0.014956824
48940,0.054753706
48946,0.191931383
48955,-0.018464746
48956,-0.104964442
48969,-0.309398435
48975,0.111831335
48976,-0.053702465
48977,-0.014347546
48980,-0.243721665
48990,-0.031014136
48995,-0.106966606
48997,-0.225740724
48999,0.021088488
49002,-0.131415906
49011,0.05618523
49012,0.189444038
49013,-0.148713909
49037,-0.098273188
49040,-0.161704059
49046,0.427998851
49047,0.001594718
49054,0.2348762
49060,-0.129031263
49069,-0.08601704
49075,-0.220203489
49078,-0.0624266
49083,0.288291838
49084,-0.088393286
49090,-0.104015514
49106,-0.089596291
49110,-0.053109733
49112,0.078318776
49115,0.025936427
49124,-0.148292088
49130,0.030499085
49133,0.162632653
49135,-0.100144437
49138,0.085058156
49140,-0.212461077
49142,-0.166482657
49157,0.137501006
49159,-0.049000092
49178,-0.089280111
49180,-0.224833314
49191,-0.029904809
49203,-0.105465739
49214,-0.075532209
49216,0.026107463
49218,-0.02191343
49242,-0.054806497
49248,0.021285895
49256,0.1093573
49273,0.025002969
49277,0.034994815
49280,-0.328727149
49282,-0.111061101
49312,-0.177774497
49315,0.019608267
49320,-0.019022026
49323,-0.138765455
49327,0.068119909
49332,-0.106233109
49337,0.525831629
49340,-0.01258973
49342,-0.02143661
49351,-0.092776948
49354,-0.165243802
49363,0.909462501
49365,-0.21649841
49369,-0.060056581
49373,-0.005786793
49374,0.273894098
49377,-0.086876368
49383,0.068035883
49401,-0.423021595
49404,-0.201454388
49420,0.050602072
49423,-0.049607768
49426,-0.193563689
49440,-0.148737884
49443,0.108339829
49445,0.174328805
49446,-0.00112325
49452,-0.093148242
49454,0.079076292
49458,-0.278370866
49460,0.037153729
49463,0.107263247
49464,0.128186891
49466,-0.225060094
49470,-0.148165296
49472,-0.01475075
49473,0.285010559
49475,0.034781221
49486,-0.018013879
49489,0.269292359
49490,-0.208563847
49491,-0.027511754
49506,-0.025244241
49511,-0.015179234
49514,-0.219308883
49523,0.205115423
48934,0.216885756
48971,0.413373872
48979,-0.055620965
49015,-0.064090602
49017,0.033154222
49076,0.014411671
49103,0.016788857
49119,0.600491008
49125,-0.151261855
49128,0.414546487
49151,0.317682645
49155,-0.131903226
49195,-0.155819487
49198,-0.113537921
49224,0.537866369
49269,0.199567044
49341,-0.150476544
49403,0.340397028
49424,-0.210913024
49444,-0.082874965
49482,0.130971082
49493,0.535562463
49501,0.615525094
49525,0.166167144
49531,-0.136912169
49532,-0.161496627
49535,0.144392499
49539,0.036194359
49549,0.246414312
49550,0.187965682
49552,-0.060873414
49555,0.052356016
49557,0.020874475
49558,-0.019512775
49559,0.004238568
49569,-0.327713332
49571,0.231958338
49577,0.015418704
49584,0.254026193
49587,-0.01690267
49594,-0.20712017
49598,0.155315727
49600,-0.061009861
49602,-0.052234196
49603,0.031541481
49606,-0.093540604
49609,-0.046214232
49611,0.000619231
49612,-0.042967783
49618,-0.269626632
49619,-0.112115925
49620,-0.225255882
49625,-0.07911054
49626,0.114425772
49631,-0.033296816
49636,0.073652209
49637,-0.210361188
49642,-0.125509937
49644,0.021368898
49648,-0.106777434
49651,0.505379465
49656,-0.105883708
49658,-0.080077951
49660,-0.067311765
49663,-0.138900173
49665,-0.139384918
49666,-0.229748481
49678,-0.210021722
49679,0.039419674
