"","mean_sorgh","sorghum_Fertilizer","GDP","Pesticide","Evapotranspiraton"
"40649",0.0390169476465226,1.3922183893902,3.11157165354751,4.53804562440914,0.0453229787866575
"40654",0.311753850886908,1.27411220990788,3.33487778544419,5.32502074550366,2.28203268560538
"40657",0.0159444987732044,1.21325886982205,2.99627519748262,6.95136909386879,1.88553083318809
"40682",0.424482975789483,2.29667725470693,4.33107202186358,5.36316241230006,2.8374369137302
"40683",0.244002068397412,1.52539562723065,3.27944107043805,4.8616001175705,2.64626645571086
"40696",0.311753850886908,1.33529890596741,3.33487778544419,5.32502074550366,2.76131879819685
"40712",0.745210453126477,1.36462783429135,3.80950247825765,5.78923793550226,2.83590608023752
"40728",0.41037547683413,1.13399665293957,3.17598701587034,4.50851625226694,2.1183308740573
"40732",0.0496223269933376,0.685369141389188,2.50009919191572,2.72916478969277,2.81173582589906
"40737",0.28103196749844,1.78673111137825,4.33107202186358,5.36316241230006,2.66932618013425
"40742",0.749873723536113,2.09694850160642,4.5525312153497,6.47257508985315,2.87720427739997
"40752",0.324319597413899,1.53406339917606,3.82053378768463,5.19781516944518,2.81510601043525
"40774",0.153844522444875,1.4116519617355,3.49225458140176,5.25389021628127,2.56452403738586
"40778",0.368971200539427,1.72722640475417,4.33107202186358,5.36316241230006,2.78038212737524
"40791",0.220761646138249,1.33126955338006,3.33487778544419,5.32502074550366,2.60696147012729
"40794",0.182881334940446,0.594743757096291,2.93941441026219,1.85125834871908,2.88913916190036
"40797",0.110240753905266,1.46118341152911,3.58078246723073,5.98977763964001,2.91467100238075
"40805",0.771363259451124,1.67368560493873,3.80950247825765,5.78923793550226,2.85744708680065
"40806",0.416311049911779,2.12907969720214,2.99627519748262,6.95136909386879,2.32615145148355
"40808",0.363545876933621,1.91515671096786,3.39165480373368,5.6784582838221,2.99048093198913
"40823",0.612251238385338,1.76811788433669,3.82053378768463,5.19781516944518,2.92838048779336
"40836",0.645795112606374,2.128360452237,2.99627519748262,6.95136909386879,1.40790054014263
"40842",0.264062711973471,1.56098106228118,3.58078246723073,5.98977763964001,2.87438903460198
"40853",0.00539503188670614,0.813340980297358,2.50019529450904,1.17609125905568,2.97705564984038
"40855",0.672739756338006,2.05994497615712,2.99627519748262,6.95136909386879,2.84097757401473
"40857",0.208415288043671,1.7773379974022,2.09436629833613,3.63648789635337,2.80692577688373
"40893",0.0426286663593638,1.62927625185833,4.33107202186358,5.36316241230006,2.75821525221765
"40897",0.290034601785768,1.32504874312521,3.33487778544419,5.32502074550366,2.50179844044715
"40903",0.236297687808959,0.637372524035733,2.58561862606792,4.06785166051235,2.81821929334371
"40905",0.238679977866866,1.70915794317131,4.33107202186358,5.36316241230006,2.37478499378717
"40915",0.116844162932599,0.637500185576665,2.50009919191572,2.72916478969277,2.79855397136752
"40916",0.247441029238536,1.73615611584123,3.31522069820779,4.21937492462626,2.15579135235762
"40930",0.218230293779685,1.23412570723268,2.65874573536115,5.50520154772776,2.85054821690541
"40934",0.325196268692097,1.53110425415059,3.27944107043805,4.8616001175705,2.63211295962501
"40937",0.42694384844073,2.02106568457859,2.99627519748262,6.95136909386879,2.83563350715473
"40949",0.587331857352839,1.69762508042682,3.49225458140176,5.25389021628127,2.66668642419237
"40952",0.398742263827941,1.89021590870397,4.33107202186358,5.36316241230006,2.62874643714092
"40965",0.745661567473089,2.0710677166118,4.5525312153497,6.47257508985315,2.33092083059524
"40966",0.127341278293042,1.76018017625539,4.33107202186358,5.36316241230006,2.63200149943842
"40971",0.370113114918393,2.16023649376179,2.99260653121676,4.48482636908444,3.01454993874317
"40984",0.0151049451602053,1.62211904865215,4.33107202186358,5.36316241230006,2.70893902466974
"41005",0.67523400882834,2.18936859115891,4.5525312153497,6.47257508985315,2.85096464188964
"41013",0.606152337908669,0.926839015175091,3.80950247825765,5.78923793550226,2.79733680077535
"41030",0.311753850886908,1.32793825329998,3.33487778544419,5.32502074550366,2.85610024888967
"41038",0.0122979997875691,1.38848176177874,3.11157165354751,4.53804562440914,0.515873843711679
"41043",0.233087105108651,1.55789060703678,2.5897039154285,3.72320931040511,2.59127613486765
"41046",0.103024370387513,1.1889374900074,2.65874573536115,5.50520154772776,2.79641473882494
"41047",0.113664866912637,2.12767799233779,2.99627519748262,6.95136909386879,1.42308195829723
"41056",0.466821305047092,1.95727551361085,3.7472742724735,4.61162773146829,2.73383098485201
"41062",0.303735879113175,1.3293559472725,3.33487778544419,5.32502074550366,2.55464661620637
"41074",0.630273181380386,2.16956958394923,2.99627519748262,6.95136909386879,2.86698991393337
"41080",0.00539503145777338,1.25300816334367,3.33487778544419,5.32502074550366,2.58311939174357
"41082",0.0114486151551209,1.4311374847634,3.58078246723073,5.98977763964001,2.87340780078806
"41103",0.376058417331714,1.95594107820332,4.5525312153497,6.47257508985315,2.83858465708638
"41107",0.00998175331730716,1.20957026454567,3.49225458140176,5.25389021628127,2.14151248287742
"41113",0.0820505911311194,1.75337064522618,3.31522069820779,4.21937492462626,2.93535609294557
"41116",0.0140498306950394,1.32703123829746,4.33107202186358,5.36316241230006,2.64892568915721
"41122",0.229324412437932,1.58148910156582,2.65874573536115,5.50520154772776,2.66973516411679
"41125",0.732120375494112,2.05513534102133,4.5525312153497,6.47257508985315,2.90513179250344
"41152",0.667523000061402,0.981689454874567,2.26752371638546,3.56726169235387,2.29347304815611
"39505",0.727526144781571,1.00272987440116,3.80950247825765,5.78923793550226,2.76560150583852
"39517",0.753754595153464,2.13654699505782,4.5525312153497,6.47257508985315,2.88539514796262
"39550",0.456853664517701,1.94200068558823,3.58078246723073,5.98977763964001,2.90512638925147
"39561",0.337524291371418,1.92160093970617,3.58078246723073,5.98977763964001,2.89282338288762
"39566",0.349679921871965,0.996612552298502,2.53683610026608,3.1078880251828,2.90363251608424
"39572",0.12049027836165,0.320801425318916,2.49680515092031,2.94694327069783,2.90441256924752
"39631",0.144487723028937,0.25491362914232,2.49680515092031,2.94694327069783,2.9503015557246
"39731",0.0350575829375258,0.680984755006967,3.53572187297719,2.07918124604762,2.60919941649049
"39877",0.533227318338918,1.96086721675789,3.58078246723073,5.98977763964001,2.9546428408926
"39898",0.341339760285409,1.93911660172929,3.58078246723073,5.98977763964001,2.90608171929508
"40035",0.246623085564952,1.69802114115246,3.58078246723073,5.98977763964001,2.94939488633078
"40170",0.0406023409051377,0.339143912579044,2.49680515092031,2.94694327069783,2.88966579682775
"40235",0.342128181054834,1.74027738031038,3.58078246723073,5.98977763964001,2.82741450970632
"40338",0.415664575254902,1.97957677167274,3.58078246723073,5.98977763964001,2.95428593671619
"40420",0.4593189014844,1.74858843032753,3.58078246723073,5.98977763964001,2.90216612927105
"40470",0.026227245501219,0.90415064779308,3.53572187297719,2.07918124604762,2.45668480366886
"40535",0.00247831481011692,0.429767334422466,3.33590700772231,2.59439255037543,2.12765541977521
"40694",0.327548119469869,1.41594120107765,3.49225458140176,5.25389021628127,2.26983970957684
"40872",0.00998175331730716,1.74497024447375,3.49225458140176,5.25389021628127,1.92649678927322
"41007",0.017942552875025,0.900683594555399,3.53572187297719,2.07918124604762,2.43926951912917
"41097",0.00266377739334657,0.759171766737393,3.37144285683921,3.81484666860446,1.63998424804159
"41164",0.298307127495425,1.33265434453569,3.33487778544419,5.32502074550366,2.55464661620637
"41185",0.0487869634863087,1.53951554846158,4.09994431382101,5.03344788228798,2.59206567043225
"41187",0.127984090318815,0.600567293423636,2.62407573114568,4.28046454662692,2.6418507323199
"41194",0.0204410715416315,1.4097999017409,4.33107202186358,5.36316241230006,2.21953213530016
"41196",0.539520416641352,0.680344061769041,3.17598701587034,4.50851625226694,2.16861532221102
"41208",0.0483704828890975,1.0053096291849,2.62407573114568,4.28046454662692,2.77764427769648
"41217",0.0859146251431513,1.30482678685979,3.33487778544419,5.32502074550366,2.69035558748147
"41244",0.280213491026137,1.73494695539276,2.65874573536115,5.50520154772776,2.73739940037677
"41271",0.534254993336191,1.86380476281035,4.33107202186358,5.36316241230006,2.66491449912315
"41286",0.156669898090421,1.74103163077817,3.58078246723073,5.98977763964001,2.70605175185707
"41293",0.151378753652808,1.25430804048841,2.65874573536115,5.50520154772776,2.87536805643813
"41306",0.821792192174303,2.00839085908839,4.39150655205246,5.83682522770016,2.79950596346507
"41324",0.225669911238097,0.828745588171209,2.60583277574053,3.20709554041922,2.89891158113266
"41341",0.136288073219346,0.871444418484984,2.65874573536115,5.50520154772776,2.92705710631474
"41349",0.414787544445072,2.00887692713378,4.5525312153497,6.47257508985315,2.95417012099314
"41351",0.361621145838384,2.01079116522914,2.09436629833613,3.63648789635337,2.83686190258338
"41361",0.356795457956208,1.86537161870414,3.21191575223794,4.85455500642305,2.98710292539147
"41370",0.177926537890869,1.21061084556959,2.86238186157427,3.65791593682995,2.62875664730612
"41371",0.27428254179398,1.40253790404077,2.71757897536394,5.06566932773143,2.09391174104938
"41380",0.0952111194827357,1.62850430901455,4.33107202186358,5.36316241230006,2.70380706527433
"41407",0.702850478963414,1.00990608284359,3.80950247825765,5.78923793550226,2.87101803851627
"41413",0.203776154078272,1.44754859723941,2.71757897536394,5.06566932773143,2.41917893856106
"41423",0.00654612347463841,1.39951514978769,2.71757897536394,5.06566932773143,2.02665581387704
"41441",0.463329256019661,1.97704688607263,4.5525312153497,6.47257508985315,2.27198093000941
"41442",0.134206875498206,1.16617861709704,2.62407573114568,4.28046454662692,2.42237641522418
"41448",0.494586295270012,1.82391557694624,4.33107202186358,5.36316241230006,2.39052886947961
"41453",0.364131039722537,1.73112551290882,3.82053378768463,5.19781516944518,2.70836140366474
"41454",0.686806691846679,2.04297721555163,4.5525312153497,6.47257508985315,2.5280163411892
"41472",0.347853000358377,2.13594223986335,2.09436629833613,3.63648789635337,2.84811518823441
"41479",0.464665880945484,1.60403493324122,3.49225458140176,5.25389021628127,2.82436017250176
"41482",0.0699638705698622,1.02809270073865,2.36250132392901,2.39269695325967,2.61198868808398
"41488",0.531537651909977,1.23708109384868,3.80950247825765,5.78923793550226,2.91220079312416
"41497",0.295080156900895,0.90342264188505,2.09436629833613,3.63648789635337,2.68898901537633
"41527",0.620722638686294,1.77538410806896,4.33107202186358,5.36316241230006,2.651907672087
"41538",0.0505401970796102,0.982947712645017,2.36250132392901,2.39269695325967,2.39892907298543
"41539",0.287241701539812,1.34228954560563,3.33487778544419,5.32502074550366,2.55254654795566
"41549",0.307094708416073,1.34437880268323,3.33487778544419,5.32502074550366,2.52750101098112
"41567",0.684054624573623,2.08136521397986,2.99627519748262,6.95136909386879,2.68742193501409
"41570",0.638275254402259,0.958686313262132,3.80950247825765,5.78923793550226,2.8593664972239
"41571",0.149863930332579,1.27555373541577,2.65874573536115,5.50520154772776,2.86414901810962
"41587",0.122662604324133,2.1280428808478,2.99627519748262,6.95136909386879,1.79365071770717
"41590",0.307621027634259,1.86614297504686,3.21191575223794,4.85455500642305,3.01437350897037
"41610",0.53485704069721,2.22598762556435,2.99627519748262,6.95136909386879,2.66033413801391
"41612",0.616751354717957,2.18702342623905,4.5525312153497,6.47257508985315,2.59700371270465
"41621",0.311753850886908,1.30628018302523,3.33487778544419,5.32502074550366,2.16654851473876
"41631",0.379357968652528,1.68430733192216,4.33107202186358,5.36316241230006,2.37117873181629
"41640",0.116463261925488,2.47388600302533,2.09436629833613,3.63648789635337,2.88677827954585
"41647",0.762248991019801,1.83057914239215,3.80950247825765,5.78923793550226,2.87355309351362
"41656",0.109747233328119,1.27361203856347,3.33487778544419,5.32502074550366,2.34993769714775
"41665",0.203815638914518,1.75080013100957,3.49225458140176,5.25389021628127,2.41242694500959
"41674",0.311753850886908,1.32004508620037,3.33487778544419,5.32502074550366,2.70672631456104
"41679",0.117198144358987,1.21413898656046,3.82053378768463,5.19781516944518,2.83084519230861
"41683",0.212717439270508,0.702385660908282,2.58561862606792,4.06785166051235,2.81931356677404
"41718",0.225788240283813,1.689477168017,4.37324146331869,5.43420630841758,2.75482976863399
"41724",0.319407398646054,1.17445029411824,3.30639500121521,5.00241662707248,2.86731424974858
"41734",0.15220415190757,1.03033701627486,2.58899959049944,1.7481880270062,2.73087106285948
"41747",0.0909534247955427,1.15593307366681,3.82053378768463,5.19781516944518,2.15335747148297
"41762",0.288582625441767,1.52210528140924,2.58899959049944,1.7481880270062,2.72951305790091
"41778",0.0333140714233401,0.946658404413572,3.53572187297719,2.07918124604762,2.30773130616161
"41787",0.059617390119583,1.4258839993422,4.5525312153497,6.47257508985315,2.41517374533586
"41794",0.142819482543727,0.281398710541269,2.49680515092031,2.94694327069783,2.93726205433746
"41803",0.178569301817081,2.12823722855471,2.99627519748262,6.95136909386879,1.63888842470508
"41812",0.371810302568494,1.74732283933749,3.58078246723073,5.98977763964001,2.97968947472513
"41831",0.0945633192600453,2.23075398323542,2.86238186157427,3.65791593682995,2.95243401433342
"41855",0.278080794495719,1.52408066458642,3.31522069820779,4.21937492462626,1.09621458534641
"41859",0.162136906868588,0.366232900882482,2.49680515092031,2.94694327069783,2.87907293070449
"41873",0.405247458541683,1.61456556146027,3.11157165354751,4.53804562440914,0.238046103128795
"41877",0.306425017470766,1.27168410280021,3.33487778544419,5.32502074550366,2.31359306452133
"41895",0.161367996244706,1.16712192208923,2.71731260341184,2.91009054559407,1.95989958786594
"41897",0.00897570303534455,1.17943365705362,2.71757897536394,5.06566932773143,1.93358851019665
"41905",0.0421232059639736,0.33836040348895,3.17598701587034,4.50851625226694,2.32561827281003
"41923",0.349005045512087,1.25601647288135,2.42066523187312,2.79028516403324,2.8812933368981
"41935",0.180035428079861,1.4402985009346,2.50105926221775,2.26245108973043,2.64438934693908
"41955",0.0808860157408499,0.88168727437049,2.32172267434601,3.01367969729119,2.80992315789765
"41956",0.0835278859325915,1.46652936135244,2.70831890119537,3.93495270781786,1.55230310933835
"41966",0.647597503782168,1.77488265949455,4.33107202186358,5.36316241230006,2.48506807429087
"41967",0.314737472815783,1.86886955320859,2.86238186157427,3.65791593682995,2.9128541672042
"41970",0.83378438560936,2.09539650442445,4.39150655205246,5.83682522770016,2.7215468268926
"41973",0.123455660181346,0.711774597373467,3.80950247825765,5.78923793550226,2.36867729541279
"41981",0.215523206017945,1.7092774856563,4.33107202186358,5.36316241230006,2.31166911240061
"41993",0.0134496841967137,1.44895773437982,2.65874573536115,5.50520154772776,2.89429390423744
"41995",0.310735400553531,1.89759098452538,4.5525312153497,6.47257508985315,2.96642803795035
"42002",0.311753850886908,1.36827072084889,3.33487778544419,5.32502074550366,2.64032239843275
"42004",0.0760723952051108,0.602346732951969,2.93941441026219,1.85125834871908,2.98297187220373
"42008",0.250409873613914,1.6147888968611,4.33107202186358,5.36316241230006,2.97273958715182
"42014",0.311753850886908,1.30827080638767,3.33487778544419,5.32502074550366,2.22125770712091
"42023",0.0879137410864095,1.65200502183799,2.75739602879302,4.31363525361033,2.75036180536938
"42024",0.604425055664455,1.77440670721066,4.33107202186358,5.36316241230006,2.39174644414508
"42025",0.199188198053865,1.65167224807404,2.45137189318425,2.68484536164441,2.66900988305094
"42033",0.0433902079570817,0.574493564667539,2.50009919191572,2.72916478969277,2.86842106309297
"42035",0.672377500010766,2.2798291022315,4.5525312153497,6.47257508985315,2.42417901357878
"42041",0.567108724475323,1.83830234547998,2.99627519748262,6.95136909386879,2.40962884163755
"42051",0.0705176676355861,1.6716374186926,3.58078246723073,5.98977763964001,2.59288704189544
"42054",0.197464608141487,1.78607291116113,4.5525312153497,6.47257508985315,2.95430041151019
"42058",0.83378438560936,2.04091382913604,4.39150655205246,5.83682522770016,2.7141788203783
"42063",0.231758312501277,1.78284225689227,4.33107202186358,5.36316241230006,2.70826789274094
"42067",0.123452750358969,1.12600116922914,2.58899959049944,1.7481880270062,2.75783617421067
"42085",0.311753850886908,1.33296548783658,3.33487778544419,5.32502074550366,2.72987722580824
"42117",0.528958477654321,1.96800926890351,2.99627519748262,6.95136909386879,2.9011094379255
"42134",0.504126706352125,0.627997498929493,2.79622731402944,2.8668778143375,3.06710062671181
"42140",0.197340682930696,1.50313985244638,3.49225458140176,5.25389021628127,2.6750814456877
"42155",0.556771376089812,0.946836529148086,3.80950247825765,5.78923793550226,2.63352905058216
"42156",0.56671282573797,2.07871241503144,2.99627519748262,6.95136909386879,2.86795042341981
"42176",0.709918798637683,1.88285627641158,3.82053378768463,5.19781516944518,2.37723337675275
"42177",0.526615324799962,2.00992461707478,4.5525312153497,6.47257508985315,2.80200019783166
"42178",0.42694384844073,2.00917203597676,2.99627519748262,6.95136909386879,2.80207555752425
"42181",0.72752618357664,1.08057918123582,3.80950247825765,5.78923793550226,2.89955240420675
"42187",0.240492522224419,0.795790120826249,3.80950247825765,5.78923793550226,1.99471298543157
"42195",0.00813496403738947,1.20771845513751,2.5897039154285,3.72320931040511,2.31348757386475
"42196",0.0528160053716966,1.18420306724667,2.86238186157427,3.65791593682995,2.9405812258438
"42197",0.287241701539812,1.28609895418841,3.33487778544419,5.32502074550366,2.15454569242091
"42198",0.0854959905455379,1.65182627468251,2.99627519748262,6.95136909386879,1.74429298312268
"42207",0.167688195609956,1.54107282875487,2.3318724984889,2.46982201597816,2.57533797398304
"42211",0.360083577760409,2.1005655181802,2.99627519748262,6.95136909386879,2.83447792758834
"42213",0.136420433506323,1.4803587878752,4.33107202186358,5.36316241230006,2.90582285434272
"42214",0.213032165125681,0.962945202856901,2.61997980583305,4.35812528527665,2.95761686345907
"42229",0.195698088852995,1.81524287502558,2.71757897536394,5.06566932773143,2.25882877059398
"42232",0.337514708270783,1.86555927555442,2.98846977020988,4.4215710245264,2.81381441748104
"42250",0.131887973313927,1.66308400471254,2.65874573536115,5.50520154772776,2.76809767148686
"42254",0.525104266177934,1.70411141338434,3.31522069820779,4.21937492462626,1.44731310882357
"42257",0.341782465561126,0.598875028434349,3.17598701587034,4.50851625226694,2.31785448933147
"42276",0.2762554770096,2.095654279626,2.86238186157427,3.65791593682995,2.88816263869544
"42279",0.577651107975249,2.11132594963438,4.33107202186358,5.36316241230006,2.76885260601613
"42280",0.556771370305467,0.879645313793734,3.80950247825765,5.78923793550226,2.70467375809953
"42291",0.0394045253265883,1.44407689503042,3.58078246723073,5.98977763964001,2.79393000677268
"42296",0.692861400422326,2.06177846964173,4.5525312153497,6.47257508985315,2.92114001301778
"42302",0.470988765277628,1.89673716679027,2.99627519748262,6.95136909386879,2.03112557573157
"42304",0.49819752614552,1.84847271458663,3.43826380473033,4.48797221209359,3.01745907322447
"42335",0.0707011462551861,1.29452724840582,2.36250132392901,2.39269695325967,2.38147609027503
"42341",0.681817719089311,2.00394359158448,2.99627519748262,6.95136909386879,2.47459501352264
"42343",0.00593086764761638,0.768409620755719,2.78556471767779,2.44870631990508,2.90857615753965
"42350",0.161014102162153,1.50911124676314,3.89557446727932,3.0265332645233,1.56949095434878
"42364",0.00279718251544425,0.524392651369468,2.65874573536115,5.50520154772776,2.81943205740251
"42380",0.0493391797456391,1.25453116757126,3.33487778544419,5.32502074550366,2.5786735854795
"42383",0.331047492124102,1.52390667488825,3.27944107043805,4.8616001175705,2.64248430541704
"42397",0.467112277406281,1.78376592525251,2.09436629833613,3.63648789635337,2.7434470461953
"42414",0.237795575263304,1.33148966604319,2.93779863833301,4.07044424997295,3.0363973163517
"42420",0.278310100716149,1.79331054478922,2.65874573536115,5.50520154772776,2.73779673483744
"42425",0.488467370494463,1.99667645765747,2.99627519748262,6.95136909386879,2.38779900946237
"42428",0.458042353124215,1.66337671454948,3.11157165354751,4.53804562440914,1.24944296144258
"42436",0.221777650484974,1.33672063802756,2.99627519748262,6.95136909386879,2.5800578012867
"42442",0.0146794156924409,1.62748749599091,4.33107202186358,5.36316241230006,2.92158764273986
"42450",0.607883597485299,2.14165978693501,3.39165480373368,5.6784582838221,2.92259572102981
"42452",0.756193450818634,1.9041720270407,3.80950247825765,5.78923793550226,2.76979074303444
"41210",0.182857887640132,1.78286278456856,3.58078246723073,5.98977763964001,2.73292424007336
"41226",0.150799068298627,0.374402636849145,2.49680515092031,2.94694327069783,2.89475899437189
"41259",0.0923111828439026,0.294338714457094,2.49680515092031,2.94694327069783,2.71141914217721
"41401",0.0185964876594775,1.27566690696777,3.33487778544419,5.32502074550366,2.50133317864557
"41410",0.372492395520818,2.14058809511362,3.39165480373368,5.6784582838221,2.93760815169824
"41512",0.0465338308205217,0.956182827627254,3.53572187297719,2.07918124604762,2.46602192425754
"41541",0.668329392287642,1.74718876223496,3.82053378768463,5.19781516944518,2.35335834552659
"41555",0.464051407878767,2.07122472331557,3.58078246723073,5.98977763964001,2.9287490849734
"41578",0.230789913784315,1.63558445315531,4.5525312153497,6.47257508985315,2.46970422523106
"41666",0.338369743981602,1.65748603732776,3.82053378768463,5.19781516944518,2.90011030001852
"41742",0.172102938671055,0.328879354913713,2.49680515092031,2.94694327069783,2.75250940078884
"41887",0.622305972134345,2.27145994787655,4.5525312153497,6.47257508985315,2.57553421831986
"41911",0.192103227167183,2.01108711241777,3.58078246723073,5.98977763964001,2.7971497735698
"41950",0.16908064394656,1.42563016680835,2.49414067410043,2.56348108539441,2.59274285934251
"41965",0.26830316772541,0.860551814432709,3.80950247825765,5.78923793550226,2.67263346539373
"42005",0.0192829257354894,1.4579430259625,3.58078246723073,5.98977763964001,2.87244182220357
"42087",0.13202908520614,1.64147704188281,3.53572187297719,2.07918124604762,2.52595134124801
"42125",0.276108141286338,1.20609520244536,3.32253146092936,5.32023770690539,3.06190839969431
"42231",0.403949277185962,1.99239076064203,3.58078246723073,5.98977763964001,2.91281700968057
"42246",0.719150572940383,1.20788051485946,3.80950247825765,5.78923793550226,2.73930329915634
"42255",0.141465337169679,0.611982306959155,2.53683610026608,3.1078880251828,2.95910820171772
"42346",0.117676838410032,1.72861718915499,3.58078246723073,5.98977763964001,2.9384446678012
"42365",0.0996744042090529,1.96390827439533,3.39165480373368,5.6784582838221,3.00204936995132
"42368",0.00112388144900194,0.372244178447015,2.49414067410043,2.56348108539441,2.02542876140724
"42376",0.0639767216833256,1.66561259834543,3.58078246723073,5.98977763964001,2.80996352171401
"42406",0.374713766180115,1.34536244973596,3.32253146092936,5.32023770690539,3.03526559589066
"42430",0.617354712033392,2.30078631894548,4.5525312153497,6.47257508985315,2.50642384827866
"42465",0.693065823220299,1.77993614189703,3.82053378768463,5.19781516944518,2.09968064110925
"42468",0.309430527680008,1.34466338865444,3.33487778544419,5.32502074550366,2.61507637825202
"42470",0.683909911558266,2.19343309424326,3.82053378768463,5.19781516944518,2.8660568359549
"42478",0.540317885982376,0.618035581734544,3.17598701587034,4.50851625226694,1.51560894923448
"42495",0.245586781739485,1.73072009211139,2.2375688701982,3.59228781595213,2.90453703141089
"42519",0.593591031188271,0.674610278017738,2.79622731402944,2.8668778143375,2.99278319577678
"42524",0.571309755196832,1.68791065198708,3.17598701587034,4.50851625226694,2.01586250809731
"42537",0.233630572049179,1.33244291211821,3.33487778544419,5.32502074550366,2.57962356390511
"42560",0.481920133115312,1.74949489418934,3.31522069820779,4.21937492462626,2.9276167013791
"42562",0.423245870003575,1.47346247779284,3.32253146092936,5.32023770690539,2.93772345622086
"42565",0.342534491926943,1.25319233011214,2.13120149002623,2.96425963019685,2.86853276510527
"42569",0.0101614760544562,1.62915341551461,4.33107202186358,5.36316241230006,2.5653282428542
"42573",0.00496840914180076,1.87083185662655,3.93411701363006,4.32570034291599,1.9733126204529
"42581",0.303735879113175,1.32197836778531,3.33487778544419,5.32502074550366,2.37885194644888
"42590",0.0421232059639736,0.653030079308376,3.17598701587034,4.50851625226694,2.45377685969044
"42598",0.394322917241867,1.63078672492149,3.6067778540283,4.18610837981321,3.00860017176192
"42624",0.303735879113175,1.34409553190603,3.33487778544419,5.32502074550366,2.61806902606232
"42632",0.733699068321011,1.42925003358995,3.80950247825765,5.78923793550226,2.95426663624036
"42644",0.0873295957252196,1.29008455591942,3.33487778544419,5.32502074550366,2.47420169019139
"42653",0.0828911652042866,1.70910066858052,4.33107202186358,5.36316241230006,2.35903822837938
"42659",0.0949013791951308,1.11240658383336,2.09436629833613,3.63648789635337,2.86186881428259
"42667",0.186901227397702,1.23783792677516,3.56311189686758,3.73957234445009,2.64032239843275
"42672",0.0747338839462539,1.7735360012837,4.33107202186358,5.36316241230006,2.34842169786442
"42678",0.532365173327982,2.15066457425314,3.80950247825765,5.78923793550226,2.84371229340883
"42690",0.166653831254287,1.52042697920091,3.58078246723073,5.98977763964001,2.94002812721193
"42694",0.152084991607047,1.56550115241721,3.53572187297719,2.07918124604762,2.54870872523464
"42716",0.554041146919193,2.00087417968487,4.5525312153497,6.47257508985315,2.77581426011612
"42723",0.320161305790919,1.47710823481023,2.62407573114568,4.28046454662692,2.61810041819663
"42724",0.488955075200766,1.87320958614392,3.58078246723073,5.98977763964001,2.8930845558369
"42725",0.73538537631055,1.35755572286933,3.80950247825765,5.78923793550226,2.67272574478169
"42729",0.082156352352898,1.0158459652743,2.09436629833613,3.63648789635337,2.8087442264991
"42739",0.0202482481874872,0.857531199986464,2.71731260341184,2.91009054559407,2.00770511436478
"42743",0.444863226915214,1.94623448056244,2.99627519748262,6.95136909386879,2.92051464136321
"42747",0.192959987927653,0.970964532383573,2.13120149002623,2.96425963019685,2.91479255949039
"42748",0.129229553259204,0.565310620699142,2.50009919191572,2.72916478969277,2.74009413352503
"42752",0.406252414583815,1.75895791291757,4.5525312153497,6.47257508985315,2.26710129655997
"42758",0.035440466126428,0.616851023999472,2.78556471767779,2.44870631990508,2.6698001942542
"42764",0.503450193442012,0.671601371090855,3.17598701587034,4.50851625226694,2.3980615941058
"42788",0.28160143451529,1.31690978328817,3.33487778544419,5.32502074550366,2.35111960973767
"42794",0.330690420300096,1.57755886202074,3.49225458140176,5.25389021628127,2.05595140532915
"42820",0.178017178170063,1.70530048413316,4.14310945988546,4.86861505347097,2.6028193424327
"42827",0.125616787048231,1.16571865884451,3.33487778544419,5.32502074550366,2.59475707210916
"42828",0.288296511002532,1.62403706431466,2.5897039154285,3.72320931040511,2.75542508997406
"42836",0.367818289951481,1.70964447683215,4.33107202186358,5.36316241230006,2.64178137915334
"42837",0.187241588770157,1.86436218781452,2.65874573536115,5.50520154772776,2.13640344813399
"42844",0.140617543091322,0.222202823117416,2.49680515092031,2.94694327069783,2.85789309815967
"42845",0.0211892982427105,1.25974320560218,3.33487778544419,5.32502074550366,2.51105406946821
"42847",0.0413614029845347,1.62916512558115,4.33107202186358,5.36316241230006,2.60208170550921
"42871",0.537196194691679,2.00120986629584,2.99627519748262,6.95136909386879,2.22289847260942
"42873",0.155518996341999,1.22101810430387,3.53572187297719,2.07918124604762,2.61532918738783
"42879",0.118590732063548,1.5555632666314,3.30639500121521,5.00241662707248,2.90561241289518
"42897",0.0694157125541697,1.20871035509459,3.53572187297719,2.07918124604762,2.53553462472419
"42906",0.0192849306123374,0.745885686566046,2.32172267434601,3.01367969729119,2.81575700721086
"42907",0.177578552028111,0.998185138149245,2.75739602879302,4.31363525361033,2.68029924513763
"42913",0.464494171438386,1.69631552669098,3.58078246723073,5.98977763964001,2.95161918448415
"42915",0.224239827546698,1.09118175766185,2.61997980583305,4.35812528527665,2.96284268120124
"42917",0.346656968853231,1.82370565760679,4.33107202186358,5.36316241230006,2.68101498340751
"42934",0.420722238699967,2.00785101049796,2.99627519748262,6.95136909386879,2.80820421868069
"42936",0.102840071742624,0.328170622450756,2.86486098616246,2.30535136944662,2.3425411086233
"42937",0.306425017470766,1.30989755195419,3.33487778544419,5.32502074550366,2.27332542427512
"42942",0.147470381196857,0.477545065055257,2.50009919191572,2.72916478969277,2.8739538494047
"42953",0.716971499237595,1.5720554223111,3.80950247825765,5.78923793550226,2.96870704271882
"42957",0.12532904597512,1.48576667335171,2.2375688701982,3.59228781595213,2.84164098224671
