"","X10...maize.predict...maize.data.mean_maize.....1"
"184",0.221777078937883
"185",-0.175241412036988
"186",0.324972948151612
"187",0.154543000599701
"188",-0.367935908602829
"189",0.148082936220041
"190",0.0227916530653325
"191",0.00474716143434106
"192",-0.153317731718269
"193",0.00506965419942129
"194",-0.285622824110814
"195",-0.439129477228104
"196",0.0921257449064929
"197",0.241738303891467
"198",0.0350469599015484
"199",0.381312859943449
"201",-0.129183287536013
"202",0.292306302983878
"203",0.0952744459843495
"204",0.0572461560304391
"205",-0.059464228467226
"206",-0.00149457038194933
"207",-0.24064691845593
"208",0.628118630981659
"209",0.192685169232959
"210",-0.159196632578932
"211",-0.189727391541663
"212",0.106765805369448
"213",0.021954820213093
"214",0.0100215633257408
"215",-0.0621293561656373
"217",-0.107071409610456
"218",0.028877695528563
"219",-0.0749636994084782
"220",-0.0195850688335127
"221",0.907027339239743
"222",0.4283689840074
"223",0.168188239408175
"224",-0.313642762117545
"226",0.0216584323669382
"227",-0.209889556265563
"228",-0.0483171707561753
"229",-0.115648272299944
"230",-0.183889225705546
"231",-0.102491577016685
"232",-0.265061390204047
"233",0.225455187314754
"235",-0.176139347651403
"236",0.256788181354912
"237",-0.341195635503043
"238",-0.110613002086092
"239",0.0676532317938847
"240",0.175965030333201
"241",0.00174318869210133
"242",-0.311039141469721
"243",-0.145079646574689
"244",-0.0933546636839242
"245",-0.357155468808149
"246",-0.202756136201418
"247",-0.213990740666969
"248",0.0841111674299575
"249",-0.0550294133336494
"250",-0.134553015963952
"251",0.0973907254961723
"252",0.0582416703988373
"253",-0.232646423022883
"254",-0.218187504405023
"255",0.0270074151675419
"256",0.577980232187124
"257",-0.0017526828815938
"258",0.115824199221094
"259",0.010325740097836
"260",0.252613469182315
"261",-0.0439570797495371
"262",0.0852007510723152
"263",0.0180841048248106
"264",0.0675672529873805
"265",-0.132904470900954
"266",-0.26003298804776
"267",0.121328883681373
"268",-0.00264416888243124
"269",0.109563379063688
"270",0.120672135763114
"271",-0.368516296650364
"272",0.228115466801249
"273",-0.0660635470062497
"274",0.0855647191753552
"275",-0.0755578049566402
"276",-0.0780776370898525
"277",0.080734389197999
"278",0.167378408435428
"279",0.276876484263387
"280",-0.082266956160354
"281",-0.0854321566720394
"282",-0.00310615505253597
"283",0.0408265967710704
"284",-0.15253980695626
"285",0.408640481232089
"286",-0.0477915407431552
"287",-0.164411873515282
"289",0.758440365247816
"290",-0.1084187414231
"291",0.287859839075858
"292",0.208187146918591
"293",0.00221243948463745
"294",0.311017550404906
"295",-0.293846395171715
"296",0.383610502534667
"297",0.425212510396375
"298",-0.173956272026445
"300",-0.263984916848558
"301",0.337883667100103
"302",-0.289040631150927
"303",-0.155090675065658
"304",0.399366496217469
"305",-0.0851429432266806
"306",0.125965474203677
"308",0.0350651523501229
"309",-0.0924897666529766
"310",-0.0373413439999306
"311",0.589198836649007
"312",-0.228071955427907
"314",0.0365959561419889
"315",-0.0136914755154978
"316",-0.0669430674439929
"318",-0.0775394458813663
"319",0.0910942852809415
"320",-0.113048704825294
"321",-0.42119081532317
"322",0.0233894274975006
"323",-0.0329377023386276
"324",-0.229628833107494
"325",-0.0570382425331346
"326",-0.0534965573405
"327",-0.155504134057244
"328",-0.163676447448436
"329",0.486492606371401
"330",0.296661720425325
"331",0.128918280743412
"332",-0.328666369086356
"333",0.18986083584828
"334",0.0170652927026076
"335",0.416023588636887
"336",0.227868187648413
"337",0.0385741073102004
"338",0.810985154761766
"339",0.260607987956237
"340",0.218751922105159
"341",0.488457157384941
"342",-0.178512268685062
"343",-0.323922707885099
"344",-0.459764650153068
"345",-0.121218406383693
"346",-0.121614488494392
"347",0.745401202137598
"348",0.639340527645303
"349",-0.0383606665635067
"350",0.583869786310319
"351",0.144184718236959
"352",0.086064666471368
"353",-0.0733682903263182
"354",0.12883946019103
"355",0.47470822879487
"356",-0.108132252272172
"357",-0.0222116980061065
"358",-0.152560099722261
"359",0.0233680011752246
"360",-0.00859019674547845
"361",-0.247656461217674
"362",-0.418817434815258
"363",-0.103659463461941
"364",-0.068769594153851
"365",-0.00777239435925892
"366",0.305980335967812
"367",0.00176185795004513
"368",0.0885440487938969
"369",0.120672085945402
"370",0.453336854253794
"371",-0.240215114185852
"372",-0.0586205134643057
"373",-0.181507126374155
"374",-0.212852932992488
"375",-0.0131320750906648
"376",0.230525829337688
"377",0.370857158309977
"378",-0.356707758757412
"379",-0.101580914199228
"380",-0.422850845725095
"381",0.281447050948267
"382",-0.174278378149415
"383",0.117005357929526
"384",0.101959052675957
"385",-0.127927636218692
"386",-0.00440196662181602
"388",1.38856416653399
"389",0.0132672356145942
"391",-0.36569751860816
"392",-0.107815264986629
"393",-0.0656260847348743
"394",0.104479336808514
"395",0.0743308479761715
"396",0.367583868185822
"398",-0.157420679622559
"399",0.506808697987219
"400",-0.0860909918467231
"401",-0.208156982316477
"402",0.0232714086829733
"404",-0.257050152772039
"406",0.213300992205127
"407",0.0596860961646732
"409",-0.137774350699966
"410",0.113168982173238
"412",-0.245871359195248
"413",0.040696365522503
"415",0.135821083332234
"416",0.397894015162326
"417",-0.0741725418797556
"418",0.159371258995678
"419",0.771165380134342
"420",-0.140735483964019
"421",-0.114900313722962
"422",0.121551517691937
"423",-0.0881186118731239
"424",-0.229547119505631
"425",0.0701205584185745
"426",-0.0237716703743777
"427",-0.0263737254664321
"428",-0.0428354650243701
"429",-0.103988711645619
"431",-0.266309529707508
"432",-0.0154585977977629
"433",0.206335767902875
"434",-0.188264427792636
"435",0.698758793879562
"436",0.896767414367623
"437",-0.29630362569766
"438",0.474658882298588
"439",-0.117002441354048
"440",0.227552655604109
"442",0.0245980129562273
"443",0.0813307441459059
"444",-0.108962036237998
"445",0.0574733657046149
"446",-0.0300957355333178
"447",0.414120972038477
"448",-0.021220512759818
"449",0.441365491952749
"450",-0.271438698727539
"451",-0.0316510385833468
"452",0.0940648838739111
"453",0.171216980554918
"454",0.14635263488636
"455",-0.184619401074143
"456",0.449197766837599
"459",0.58712673697462
"460",0.21576989477574
"461",-0.0491216393468253
"462",-0.22590025293794
"463",-0.175970230065892
"465",-0.0025058434976114
"466",-0.176776310335496
"467",0.183534216618912
"468",-0.200600967480836
"469",6.02350679990149e-05
"470",-0.0185648848586567
"472",-0.0362647790605356
"473",0.124295820318141
"474",0.0532831511110099
"475",-0.0235740607827419
"476",-0.0895765570441037
"477",-0.026352839433044
"478",0.310273279541268
"479",0.146893583570914
"480",0.022066236494146
"481",-0.108075221628138
"482",-0.272696894585269
"483",-0.00631513233766212
"484",0.0310149808761329
"485",0.0707629700613925
"486",0.0442621305039066
"487",0.155081220795769
"488",-0.034270565275805
"489",-0.198244791351405
"490",-0.152385222788113
"491",-0.138643053970079
"492",0.158476291499242
"493",0.0342729158229549
"494",0.861039525082652
"495",-0.328298202146273
"496",0.228125003735682
"497",-0.182950380058437
"498",0.0625165274431563
"499",0.0502957882810733
"500",0.341961889070234
"501",0.145581851767019
"502",-0.130613334679157
"503",-0.423041628649667
"504",-0.241367513236585
"505",0.0524120889994932
"506",-0.107408629796071
"507",-0.241650295988602
"508",-0.166110317810276
"509",0.116308098922804
"510",-0.39845854709577
"511",0.112822660032102
"512",0.108083775905208
"514",0.181761255907314
"515",1.59919093167758
"517",-0.185300357138212
"518",0.0176976504717037
"519",0.191433565941523
"520",-0.210419745842991
"521",-0.181164999522457
"522",-0.374945028049433
"524",0.193315140809113
"525",-0.241333069473587
"526",-0.090681207663696
"527",-0.162918990968872
"528",0.403421198115568
"529",-0.0710413600164805
"530",-0.217973604829614
"531",-0.128505222456463
"533",-0.154772621552907
"534",-0.022392136441121
"535",-0.130678160644221
"536",0.38260732542143
"537",-0.074310907326343
"538",-0.44402832394985
"539",-0.0632884874757343
"540",0.0594015039044784
"541",-0.0507282470054874
"542",-0.251155161213258
"543",0.0641131005512428
"544",0.00570817540140767
"545",-0.220426803438868
"546",0.102969102290545
"547",0.0562815945274679
"548",-0.153960755206439
"549",0.0663372812873679
"550",-0.268155084191059
"551",0.150572269401912
"552",-0.313144470588147
"554",0.0330328859991587
"555",0.145003052649796
"556",-0.0954884689181634
"557",0.0362264292408043
"558",-0.0576340135245388
"559",0.0387310095749227
"560",-0.0335192955432114
"561",0.531401732589527
"562",-0.0298911563114499
"563",-0.270877059469574
"564",-0.0975955386860963
"565",-0.0540562716257483
"566",-0.129315867630313
"567",-0.0438211427469185
"568",-0.0189463162537793
"569",-0.284309310550828
"570",-0.000252860272095257
"571",0.578462513602319
"572",0.227458311442837
"573",0.72899872209722
"574",1.08309918687541
"575",0.143332287526069
"576",0.0667345126155381
"577",0.126924627828208
"578",0.286915000843404
"579",0.0788046620718996
"580",-0.0565755846623959
"581",0.13302314803683
"582",0.0231088976524971
"584",-0.279806145502858
"585",-0.0532228233747952
"586",0.186297638298555
"587",-0.366102821160668
"588",0.146796123566282
"590",0.019939499430123
"591",0.506921183169517
"592",-0.218140999934221
"593",0.146920793993202
"594",-0.0507990232356378
"595",-0.0391469263806293
"596",0.0593457198682452
"597",0.0428355084669723
"598",-0.0863502594645082
"600",0.407618270777351
"601",-0.0459622967657476
"602",-0.0289979171317075
"603",-0.0493080435500857
"604",0.0150508370337166
"605",-0.0960400123192567
"606",0.2401940109502
"607",0.48063845353187
"609",-0.0947811891911753
"610",-0.288056455508118
"611",-0.135405156217303
"612",0.152273184032121
"613",0.379585546707969
"614",-0.0441805968481124
"615",-0.248464367654157
"616",0.00145582093945129
"617",-0.0417795914240077
"618",0.128036482148571
"619",-0.203178329525222
"620",-0.0834278822119832
"621",-0.0336513961281141
"622",0.144280627858927
"623",0.865635292206273
"624",-0.204349136244905
"625",-0.144608987194762
"626",-0.309892801805438
"627",1.39145909261909
"628",0.556976707109911
"629",0.0706343462212369
"630",-0.0252409439124549
"631",-0.088336795461934
"632",-0.308150831850413
"633",-0.141194293294481
"634",-0.0534223089246519
"635",0.193076649762436
"636",0.288484917464228
"637",-0.0599262152323754
"638",-0.253483276442755
"639",0.0991540687161396
"640",0.797536087614004
"641",0.381273431442403
"642",0.928840773955106
"643",0.672638712525307
"644",0.515244655088058
"645",-0.244460839979674
"646",-0.115952129699394
"647",-0.0951118739992276
"648",-0.210250649401783
"649",-0.331054461520342
"651",0.301037735920415
"652",-0.157856099030215
"654",-0.56356859434115
"655",-0.110930242629042
"656",-0.199265634811922
"657",-0.27966395456658
"658",-0.0531509185335944
"659",-0.0667894297519603
"660",0.0239655665138401
"661",0.0272176858139412
"662",0.0710477462508565
"663",-0.155405117420186
"665",-0.046201987410485
"666",-0.224422916846472
"667",0.527390307503085
"668",0.0186231773699457
"669",-0.0506321114989939
"670",0.18876431943709
"671",0.0935119667282029
"672",0.064996901376712
"673",0.396440798505316
"674",0.0718998017101147
"675",0.172609533771494
"677",0.0757355235093993
"678",-0.193876888906058
"679",-0.189151693099978
"681",-0.102872591700132
"682",-0.0609852068441875
"683",0.607598016209909
"684",-0.591455772518374
"685",0.330931736591116
"688",-0.162133509411448
"689",-0.0278965541245058
"690",0.214430444345065
"691",-0.07275657454828
"692",-0.0476957643492228
"693",0.533097634609878
"695",-0.013674866920985
"696",0.205615643228634
"697",-0.191320172286471
"698",-0.00714253217177541
"699",0.0642500043258627
"700",0.246942444610869
"701",0.360162279282045
"702",0.366496752583717
"703",-0.171032569217512
"704",0.00814809953124174
"705",0.273558940151027
"706",-0.0676512170268445
"707",-0.0625993756857278
"708",0.00746386072043315
"709",-0.0759490436326334
"710",-0.0873705796046595
"711",-0.0985417562188756
"712",0.808955958526605
"713",-0.102496938715258
"714",-0.00965287638472723
"715",-0.408002592684984
"716",0.00394745467122348
"717",-0.200712274430453
"718",0.735729610121565
"719",-0.094281610203113
"720",-0.116283318422103
"721",0.21628997229632
"722",0.100991026199095
"723",0.192495899877074
"725",-0.116472049671615
"726",0.26121885384353
"727",0.178779162409684
"728",-0.292167143152456
"729",0.0409520768378013
"730",-0.0821045799947933
"731",-0.208928413452963
"732",-0.107156161145135
"733",0.0798030043334814
"734",0.121419922325401
"735",-0.196794285927512
"736",-0.11061368709122
"737",-0.072571659399267
"738",-0.0773832616215219
"739",-0.399987573418132
"740",-0.309798963283233
"741",-0.260728863344518
"743",-0.0726626325868839
"744",0.168742477376016
"745",-0.0019455370341781
"746",-0.25788562691304
"747",0.571288106818417
"748",0.0179149520932689
"751",0.0376512801408919
"752",-0.0844188982025974
"753",-0.0297352477779129
"754",0.0351477405160852
"755",-0.174849134368693
"756",0.412968596858346
"757",0.0669214087268908
"758",-0.162100704395554
"759",-0.107396857197131
"760",-0.0356706081902138
"761",-0.0828617941449364
"762",-0.304835357563263
"763",-0.208759679031793
"764",-0.287084722203986
"765",0.271995609979064
"766",0.276259349880494
"767",0.072254554676237
"768",-0.0183976226498714
"769",-0.0909150056899949
"770",-0.133957982954124
"772",-0.264500156133729
"773",-0.253558962205656
"774",0.542461487960381
"775",-0.052979883927786
"776",-0.314394464714322
"777",0.828551153215943
"778",-0.360784752089378
"779",0.0173942418070134
"780",0.0338278641739995
"781",0.102918330287708
"782",0.559499757195181
"784",-0.288106413804872
"785",0.132217203715541
"786",-0.237149476320087
"787",0.0202911086106325
"788",-0.567656704009799
"789",-0.252067180633391
"790",0.34655403735501
"791",0.0324229811106607
"792",-0.205583850836405
"793",-0.0509265588194817
"794",0.0918227344480262
"796",-0.0803353712351997
"797",0.225855195989283
"798",-0.0224706573484994
"799",0.28349969327983
"800",0.134264039971006
"801",0.110312549353359
"802",0.306979299113371
"803",0.00981300444532973
"804",0.059111714993467
"805",0.414173448661213
"806",-0.392128377229088
"807",-0.290138706909816
"808",0.200246233365811
"809",-0.110843544707712
"810",-0.337795185173324
"811",0.0701832435195828
"812",-0.0438823483549934
"813",0.0103453823215727
"814",0.0287151953934481
"815",0.123146033542418
"816",-0.395656696792005
"817",-0.424987019038355
"818",-0.0710252956431311
"819",0.136689044785431
"820",0.0611128861767276
"821",-0.038935151483374
"822",0.0488137966023527
"823",-0.234928016641417
"824",0.108860753660193
"825",-0.0484359540753267
"827",-0.0295032583405582
"828",0.193839968541947
"829",0.0496578747714123
"830",-0.0778886678227662
"831",-0.0463759271091214
"832",-0.279505944141854
"833",-0.352695401689919
"834",0.123458928024806
"835",-0.102057556820552
"836",-0.0483963052557225
"837",-0.219493806551171
"838",-0.0229993843573638
"839",0.762852981308418
"840",-0.00460500651502793
"841",-0.123348478870007
"842",0.292914962092325
"843",0.0280581310762815
"844",-0.140855767743783
"845",0.127382183789119
"846",-0.334897135082138
"847",0.171073879812554
"849",0.247308689818091
"850",0.0177970850274671
"852",-0.245839292868366
"853",-0.300791080734369
"854",0.299031124230424
"855",-0.213998504137105
"857",0.10142981393095
"859",-0.0702574662748079
"860",0.0842064330584729
"861",-0.256482557387865
"863",-0.402581396331681
"864",0.155339424953642
"865",-0.207276936392615
"866",0.745541404444697
"867",0.459225360618747
"868",1.04975520760035
"869",0.291499065745195
"870",0.0275414621857271
"872",0.419782688292129
"873",-0.197807189845382
"874",0.140915711397283
"875",0.152115236379994
"876",-0.203654934624238
"877",-0.0877193481814745
"878",0.477529892087929
"879",0.262247643066249
"880",0.122698035382708
"881",0.109831061079824
"882",0.161043207029602
"883",-0.0521770575950496
"884",0.871575096144167
"885",0.708308303493645
"886",-0.396619196397013
"887",0.02485228416032
"888",-0.0819170164263723
"889",-0.0781877206290258
"890",-0.261606794398524
"891",-0.296967199380988
"892",0.487635414085879
"893",-0.000357206990884595
"894",1.0699531767114
"895",-0.0678635104725457
"896",0.0854256939091875
"897",-0.0700706765748571
"898",-0.0403232349017454
"899",1.09900995263185
"901",0.16207108074031
"902",-0.0981386199669081
"903",0.130568598911494
"904",0.160964535281285
"905",-0.0608700581333979
"906",0.0116689225658635
"907",0.0849884068923021
"908",-0.147442260330134
"909",0.165309054060073
"910",0.0294269346796399
"911",-0.0633923750935556
"912",0.0241974907178595
"913",0.241411781021061
"915",0.0191793762962273
"916",0.0422817008850283
"917",0.228777920350947
"918",0.0471251723278536
"920",-0.403544554029814
"921",-0.00210771498898599
"922",0.146043420731562
"923",-0.109942613129116
"924",0.462275016399574
"925",-0.0516571018209879
"926",-0.0469575243473755
"928",-0.123474497437307
"929",0.0678043827576296
"930",0.70747494803397
"931",-0.146862203460378
"932",0.256824638157742
"933",-0.0813639727559974
"934",0.118712708540758
"935",0.241730886202659
"936",-0.506304044512011
"937",-0.141747226908741
"938",0.201303385380716
"939",0.285234755062658
"940",0.153181933322877
"941",-0.208848240457562
"942",0.00983919903412023
"943",0.543618452414747
"945",1.8839254507215
"946",-0.21610379385854
"947",0.115326258797398
"948",-0.49321585991292
"949",-0.0887683421339301
"950",0.399416120794514
"951",0.404093577310724
"952",0.686395207805162
"953",0.327995782297682
"954",0.788496478284143
"955",-0.13629073386914
"956",-0.0317574737575957
"957",0.0899489523886399
"958",-0.187967299539561
"959",0.0106759156740941
"960",0.119085273232691
"961",-0.125217785299275
"962",0.848754349698617
"963",0.157585448708924
"964",-0.226704642074983
"965",0.467274901436379
"966",0.151465533848725
"967",-0.104631573723246
"969",-0.206673980894634
"970",-0.0272176252462646
"971",0.170756758181497
"972",0.181233579265765
"973",-0.136990823128232
"974",0.0879750408849229
"976",-0.059395806381803
"977",-0.113040180190884
"978",0.367004256519297
"979",-0.22270897330332
"980",0.104485101327484
"981",0.130898777199087
"982",0.271807769908673
"983",-0.0606471075354026
"984",0.814001933766699
"985",-0.29507166627775
"986",0.101695281087566
"987",0.132729640550091
"988",0.0521466101444745
"991",-0.156232114226515
"993",-0.238869899177997
"994",0.0987390464508098
"995",0.669093600251807
"996",0.781898493789118
"997",0.349935030127231
"998",0.0456997051080252
"999",-0.0847291695544687
"1000",0.0686511175614892
"1001",0.104223816368995
"1002",0.060805823260262
"1003",0.232786116240149
"1004",0.128699009621552
"1005",0.435362275783397
"1006",-0.41674378783912
"1007",-0.0792926473562492
"1008",-0.428923168127856
"1009",0.12266154578277
"1010",-0.0788356949708493
"1011",-0.140672924401695
"1012",0.109947022242163
"1013",-0.0255732634496262
"1014",0.0741831411249352
"1015",-0.283039802053467
"1016",0.41799291657188
"1017",0.208886830087717
"1018",-0.0466712594696009
"1019",-0.184960831691947
"1020",1.39115782713618
"1021",-0.0589182859252518
"1022",0.0004045403395736
"1024",-0.0845550469798534
"1025",0.100885065280668
"1026",-0.124355893931539
"1028",0.0597207386158967
"1029",-0.0259466480371651
"1030",-0.26202582689989
"1031",0.84865123889989
"1032",-0.0514954237946489
"1033",-0.018522216368506
"1034",-0.160656664054628
"1035",-0.0190980004109672
"1036",-0.401808508533487
"1037",-0.140650024254096
"1038",-0.234445744296511
"1039",-0.147053428179583
"1040",-0.0767315346560847
"1041",0.130991998505543
"1043",0.0996263881621304
"1044",-0.323155420749777
"1045",0.0203555215327935
"1046",0.353096745987269
"1047",0.395672393132869
"1048",0.136060758781657
"1049",0.0228499686960701
"1050",0.0999432593410867
"1051",0.127101408019103
"1052",-0.221518539068163
"1053",0.307684070923223
"1054",0.196952877631235
"1055",-0.299219532011815
"1056",0.00985323559840912
"1057",0.0590848565434086
"1058",0.0206475825264287
"1059",0.182087603300433
"1060",-0.140294973016443
"1061",0.0550125485883177
"1062",-0.0507843532724656
"1063",-0.160668833757968
"1064",0.519603099498735
"1065",0.00353455495800126
"1066",0.0312280793676183
"1067",-0.286887377241629
"1068",-0.0913321764143878
"1069",0.175544118801482
"1070",-0.324759363218721
"1071",-0.0774384216487668
"1072",0.069152257489933
"1073",0.114591290026026
"1074",0.325376460225276
"1076",0.179336046014981
"1077",0.00638623073474331
"1078",0.315303579300844
"1080",0.21895388723713
"1081",-0.0617842179759687
"1082",-0.156327647938786
"1083",-0.0133433229416824
"1084",-0.0312946467730513
"1085",-0.205389518244675
"1086",0.153390963598791
"1087",-0.318644275102657
"1088",0.16841616911789
"1089",-0.320424508814166
"1090",0.243272844041662
"1091",-0.068640668292002
"1092",0.0166035480392936
"1093",0.219557859652475
"1094",-0.130975465080161
"1095",-0.294595083916118
"1096",0.664728344216498
"1097",0.16621411073606
"1098",-0.16909155627512
"1099",0.751030583595238
"1100",-0.125732451420302
"1101",0.243172543091025
"1102",-0.158827346434078
"1103",0.540755051774618
"1104",-0.0602518786226618
"1105",-0.415348928089371
"1106",-0.0472890486745096
"1107",-0.0625175113674968
"1108",0.159865416937035
"1109",-0.00759543130416374
"1110",0.00285169703611099
"1111",0.141558812299748
"1112",0.192955942238598
"1113",-0.149189298286049
"1114",-0.0671852028482177
"1115",0.193416289445867
"1116",-0.295992862807773
"1117",-0.454004520537477
"1118",0.131502854232262
"1119",-0.200207143533692
"1120",-0.170274304835694
"1121",-0.387186860290057
"1122",-0.0190890434197475
"1123",-0.265073479715315
"1124",0.473216374535286
"1125",-0.45153009225118
"1126",-0.123365007990208
"1128",-0.224611806039719
"1129",-0.129187965218907
"1131",-0.00738328945218913
"1132",-0.161483897613576
"1133",-0.350269932316801
"1135",-0.0994378497259075
"1136",-0.162587046520202
"1137",0.00854248929345114
"1140",-0.0739897769960124
"1141",0.0163259240435245
"1142",0.0972442621739129
"1143",0.365084305739797
"1144",0.0120355980767499
"1145",0.461134705396936
"1146",0.109482092323399
"1147",-0.0823602189245104
"1148",0.500665606157527
"1149",-0.127001538177064
"1150",0.0337250854661928
"1151",0.134823990963001
"1152",0.371391424688793
"1154",1.0003812082652
"1155",-0.178384697727251
"1157",0.168053810342369
"1158",-0.10870493566192
"1159",0.63189567845539
"1160",0.0194771148089918
"1161",0.0861473142908018
"1162",-0.116212342356817
"1163",-0.0833318043827201
"1164",0.110641097267643
"1165",0.171490022046132
"1166",-0.146515179431584
"1167",0.383077390765436
"1168",-0.131237532872968
"1170",-0.126982010366729
"1171",0.0152668866225825
"1172",-0.122431704569195
"1173",0.195867009810367
"1174",-0.359115630661853
"1175",-0.419614764596498
"1176",-0.118852848915512
"1177",-0.136430849781259
"1178",1.18719471745533
"1179",0.0706693956249695
"1180",0.633372602450987
"1181",0.0327651915787812
"1182",-0.391684814346521
"1183",0.109781404722951
"1184",-0.0620022195875919
"1185",-0.230131291501784
"1186",-0.029236878699673
"1187",-0.0178460040855994
"1188",-0.302267965247815
"1189",-0.0102868677820825
"1190",0.195956244900384
"1191",0.0626629776508101
"1192",0.104081729358045
"1193",-0.109841891342677
"1194",0.15316693119859
"1195",-0.019425067306394
"1196",-0.018560253815886
"1197",0.220667494482637
"1198",0.0518109149761996
"1199",0.686429436595634
"1200",0.151283676358551
"1201",0.0533094986826683
"1202",0.0560358829627885
"1203",-0.0512292696989433
"1205",0.70747858460019
"1206",0.347916990320688
"1207",0.141323259071203
"1208",-0.0142954437746833
"1209",-0.302872215500805
"1210",-0.109624730176196
"1211",-0.129671505192145
"1212",0.0976316930483809
"1213",0.431871380564424
"1215",0.2503748638911
"1216",-0.179661266063686
"1217",0.111142968417089
"1218",0.0139249089741982
"1219",-0.0118985495486054
"1220",0.466010509836987
"1221",-0.014221407765451
"1222",0.00140872413142978
"1223",0.0534544913537467
"1224",-0.0131520323941203
"1225",-0.100064861213566
"1226",-0.150970503407594
"1227",0.0517432205012314
"1228",-0.0883654259701681
"1229",0.00391164780870801
"1230",0.299757842875742
"1231",0.0530443637751039
"1232",0.0757365564226817
"1233",0.197948467258327
"1234",1.2410299647649
"1236",0.0688395826055805
"1237",0.194260335511141
"1238",0.350918353534525
"1239",0.0496337246992782
"1240",0.0817896338060105
"1241",0.119631343294037
"1242",0.350159698964108
"1243",0.0928270290485083
"1244",-0.0442455439187178
"1245",-0.0661533093684115
"1246",0.121538924764598
"1247",0.111699518479885
"1248",-0.26395856772897
"1249",0.0299791066652493
