Fishnet_ID,CassavaError
44329,-0.009990758
44330,-0.48220084
44344,0.147306755
44348,0.536460951
44351,-0.012265574
44355,-0.163457338
44368,-0.292971247
44369,-0.285361708
44374,-0.188496021
44382,-0.315867072
44393,0.001439103
44410,0.373269183
44412,0.355325709
44416,0.812258697
44419,0.923593962
44427,-0.130330827
44431,1.299193208
44433,0.3412874
44435,-0.199716688
44461,0.617794147
44462,-0.228154829
44466,0.513372533
44473,0.031772409
44474,-0.443649369
44477,0.375077379
44478,0.007340252
44479,-0.001415908
44481,-0.150019176
44489,-0.216834209
44496,0.806449225
44511,-0.115594381
44512,1.517250146
44523,-0.168643255
44527,-0.038948938
44538,0.388090297
44542,2.07892212
44543,-0.191142553
44564,-0.146413286
44568,1.209052098
44576,0.053957348
44578,0.124971286
44582,-0.048364173
44592,1.089308559
44606,-0.159788406
44608,-0.081016
44623,0.093697917
44626,-0.149076824
44628,-0.176719657
44630,-0.005277654
44631,-0.131546783
44632,-0.001090743
44641,0.387841885
44647,-0.137443189
44657,0.67733073
44660,0.259105248
44666,-0.458364066
44672,-0.046264258
44676,-0.088731902
44677,0.341367615
44679,-0.057695964
44682,-0.175020584
44683,-0.036599226
44685,0.393469081
44697,-0.114887521
44703,0.143004746
44707,-0.058475377
44718,-0.601744242
44741,1.393752004
44745,0.422359808
44750,-0.166889156
44757,-0.119361134
44766,-0.523588383
44799,-0.277812547
44800,0.311745254
44804,-0.201895025
44806,-0.110173788
44809,-0.210263596
44813,-0.195263829
44816,-0.101634832
44823,-0.004214558
44824,0.045578172
44827,-0.061505286
44828,-0.133380858
44830,-0.046415702
44831,-0.201160979
44163,-0.260473825
44169,-0.337480171
44177,-0.303499915
44208,-0.072059902
44209,0.468888172
44251,0.42253885
44270,-0.149653847
44297,-0.090118416
44311,0.970117739
44318,0.228322077
44322,0.097963536
44334,-0.323829435
44352,-0.238073606
44353,-0.080947768
44396,0.930360974
44418,1.121863242
44420,-0.130369858
44425,-0.423843107
44429,0.032565856
44465,0.755540281
44497,0.009249791
44533,-0.010199098
44535,0.224695621
44539,-0.285841191
44544,-7.74E-05
44556,-0.356712901
44566,-0.28889685
44567,2.18983766
44572,0.978331765
44586,0.828574276
44598,3.99418502
44627,-0.323364163
44664,-0.54013874
44673,-0.024539218
44693,0.594290939
44734,-0.068597078
44748,2.625801828
44752,-0.35189348
44760,-0.314564624
44788,0.383924949
44838,-0.363160345
44843,0.512456568
44850,0.151562235
44853,0.048367988
44856,-0.183447157
44863,0.024435182
44875,0.093231488
44885,-0.087587365
44890,-0.198668317
44907,-0.001797239
44912,-0.08896196
44916,-0.186576401
44921,-0.144210344
44924,0.124479399
44927,-0.200184747
44930,0.76743981
44933,-0.156087993
44936,-0.444225661
44943,-0.164405268
44947,-0.157149681
44950,-0.019321425
44962,-0.161668154
44973,-0.022231855
44981,-0.127084975
44990,0.135978212
44994,0.014365986
45018,0.957040937
45019,-0.423650545
45032,-0.319751068
45036,-0.491236159
45038,1.389379607
45040,-0.222005839
45045,-0.127168323
45047,-0.164138027
45052,0.455965857
45061,0.474131391
45067,-0.054693116
45072,-0.369687521
45075,-0.01240758
45076,-0.221887512
45089,0.158242977
45092,-0.260234666
45106,-0.199836828
45107,-0.13067872
45110,-0.193525492
45113,-0.118872678
45114,0.398857962
45129,-0.151867097
45135,-0.565244757
45138,-0.441079185
45147,0.009184641
45156,0.432784989
45166,0.301003392
45181,-0.166502357
45182,-0.25025842
45189,-0.02096326
45191,-0.348321284
45192,-0.004651837
45200,-0.079163713
45204,-0.295867629
45206,-0.168288122
45209,-0.119511818
45231,-0.204950884
45237,0.530378684
45241,-0.22808546
45242,-0.234717654
45245,-0.07227385
45246,0.246756566
45252,-0.068496374
45255,-0.191758675
45258,0.471408533
45259,-0.159103016
45263,-0.146218811
45266,0.090421136
45267,-0.282208049
45274,0.55449956
45276,-0.104354658
45279,2.339913926
45280,-0.12332804
45282,0.062514574
45283,0.83041738
45289,0.291909993
45290,0.687895021
45295,-0.040782769
45296,-0.061200704
45301,-0.224135252
45309,-0.266524652
45323,0.925373815
45327,0.108002557
45332,-0.167609881
45333,-0.409047246
45338,0.037664173
45339,-0.411568833
45342,-0.073475263
45344,0.004277069
45370,0.288104436
45372,0.803233201
45395,-0.174893485
45399,-0.053962701
45412,0.044293893
45416,0.107816407
45418,-0.035130445
44840,-0.366528932
44841,-0.490855585
44861,0.447632754
44868,0.117320693
44900,0.029368153
44931,-0.089898288
44955,0.350670837
44965,-0.224937597
44977,-0.06053791
44986,-0.250696249
44993,0.065594684
45010,-0.45724935
45031,-0.174404341
45039,0.045450168
45063,1.952240341
45094,-0.045417492
45099,0.741375679
45105,1.826093032
45124,-0.212667426
45126,0.365294679
45136,0.174508901
45165,0.427935879
45186,-0.472317286
45195,-0.093362216
45210,-0.176214309
45225,0.001956256
45247,-0.312836428
45250,-0.16359962
45251,1.055291315
45306,1.621282537
45343,-0.030857703
45361,0.019957555
45386,-0.558122396
45417,-0.241653299
45419,-0.473575837
45423,0.390475811
45424,-0.067000457
45436,-0.082710912
45442,0.025109701
45446,-0.6071737
45454,0.542188606
45455,-0.345812496
45460,-0.174402904
45468,-0.078957668
45478,-0.079900146
45481,-0.139700336
45483,-0.491512741
45488,-0.230778202
45504,-0.368562892
45517,-0.050353185
45521,-0.212157026
45526,-0.193372894
45531,-0.253492448
45533,-0.035182392
45543,-0.123239542
45545,-0.149232319
45568,-0.588776906
45572,0.382154019
45575,-0.124612452
45576,-0.239370571
45581,0.351987583
45590,0.232265144
45593,-0.393113995
45597,-0.063685554
45603,-0.005990232
45613,1.042451707
45614,0.001047394
45618,-0.259720648
45619,-0.242055055
45627,-0.162252478
45630,0.261329615
45631,-0.160895965
45639,-0.142508182
45644,-0.188411693
45651,0.385160888
45654,-0.281115134
45659,-0.171794345
45661,-0.14833285
45662,0.009619253
45673,-0.022021178
45681,0.016534982
45682,-0.022015184
45684,0.392516991
45686,0.282419676
45687,0.861673108
45693,-0.21968858
45696,0.16741825
45698,-0.293311156
45699,-0.002745742
45710,-0.205636815
45712,0.251381838
45718,0.121538372
45727,-0.282927492
45735,-0.004003901
45743,-0.001065471
45745,-0.005157463
45746,0.818342369
45751,-0.267647564
45755,-0.116994425
45764,0.082794312
45765,-0.002623285
45766,-0.127224962
45770,-0.069301067
45776,0.07001774
45782,0.001456518
45784,-0.297513707
45788,-0.374580234
45800,-0.271985543
45803,-0.021251499
45804,-0.339047466
45806,-0.362201958
45808,-0.208872437
45828,1.565503222
45835,-0.087282342
45839,-0.190942652
45840,-0.095420924
45841,0.450554614
45846,-0.217972945
45849,0.321850488
45869,-0.160875831
45870,-0.216745428
45890,-0.077915089
45895,0.072078301
45900,-0.188282598
45946,-0.081498759
45953,0.661867071
45956,-0.055549772
45957,-0.51681232
45961,-0.269616713
45964,0.58419837
45971,-0.043939297
45976,-0.265593863
45977,0.089359306
45986,-0.05083228
45994,-0.150773257
46002,0.327624989
46009,-0.007352366
45425,-0.134560915
45429,-0.179679968
45438,-0.280722587
45448,0.104467382
45457,0.078071446
45482,1.80792123
45524,-0.061055126
45547,0.029264205
45555,-0.499154073
45586,-0.018042872
45617,-0.114863986
45623,-0.592862892
45628,0.304574433
45647,0.885106487
45657,0.438537234
45669,1.272545512
45691,1.481462963
45706,-0.256151086
45720,-0.216508984
45732,-0.270640706
45733,0.552242015
45738,0.17403277
45817,0.533258756
45819,-0.225339952
45821,1.215025753
45824,-0.304615601
45827,0.371761195
45875,-0.025609646
45880,1.090408695
45896,-0.169065251
45899,-0.088547044
45902,0.056444108
45906,1.562022477
45927,0.336795853
45940,0.014255808
45941,2.215422113
45967,0.475190776
45987,-0.34278057
46010,-0.234753566
46012,0.163798735
46017,0.177389292
46021,-0.051486947
46037,-0.219718467
46043,0.283269676
46053,0.276010178
46055,-0.075124981
46063,0.136397364
46066,-0.079545377
46073,-0.202973004
46074,-0.076985753
46076,-0.28756459
46077,-0.001585993
46086,0.053263365
46087,-0.131769704
46089,-0.201597758
46091,-0.180912521
46102,-0.51322651
46108,-0.010473768
46112,1.315254036
46115,-0.089540299
46120,0.050244296
46124,-0.214871268
46129,0.002939392
46131,-0.189536116
46132,-0.224375517
46134,-0.149587468
46135,0.069408625
46137,0.06710793
46150,-0.373798203
46163,-0.226214241
46164,-0.347006323
46169,-0.076620892
46172,0.385370411
46177,-0.134059145
46179,-0.169227847
46192,-0.313988095
46193,-0.215418369
46196,-0.20527356
46208,-0.169180506
46215,-0.216267267
46221,0.062014653
46225,0.255291874
46227,-0.06867421
46230,0.088429214
46240,1.319613196
46243,-0.255948829
46247,0.014885626
46257,0.145089666
46260,-0.510889996
46261,-0.146267176
46267,-0.30959645
46274,-0.233100854
46278,0.141213822
46281,-0.269612342
46294,-0.236202924
46297,-0.035801558
46303,-0.121204376
46304,-0.120361208
46307,-0.012159458
46313,-0.140450648
46317,-0.019663878
46321,-0.433637116
46322,-0.188907966
46323,-0.160364534
46326,-0.283228025
46327,-0.134902081
46329,-0.013856393
46330,-0.143040301
46333,-0.017783192
46347,0.176520742
46348,0.268640637
46355,-0.064679325
46361,1.237692907
46370,0.481767599
46377,-0.233067811
46378,-0.098845663
46401,-0.016024171
46405,-0.203701948
46407,0.124524168
46416,-0.161439073
46429,-0.13967879
46435,0.251392098
46437,-0.162425184
46445,-0.031578288
46482,0.297610199
46489,-0.009266095
46491,0.11428266
46492,-0.062027035
46499,-0.268240963
46507,-0.183558027
46513,0.241184385
46517,-0.04522056
46520,-0.155679801
46523,-0.205394883
46529,0.20299115
46532,0.328957436
46535,-0.078977718
46540,-0.04218367
46542,-0.431183373
46543,-0.032508358
46545,-0.113678345
46552,1.198267524
46557,-0.200857913
46562,0.199542905
46567,0.786711315
46054,-0.330967977
46081,0.088894172
46136,-0.104328618
46147,-0.41973879
46152,-0.541589036
46171,1.058165399
46176,0.404296759
46178,0.109260236
46180,-0.155463525
46181,-0.330846526
46183,-0.166981916
46200,-0.270778891
46211,0.112338297
46212,-0.068796654
46218,-0.010840733
46223,-0.123290406
46232,-0.115993934
46237,0.474891043
46238,-0.334638796
46241,-0.456160142
46255,-0.322667385
46277,-0.545804079
46279,-0.238644109
46298,-0.053615122
46346,0.588490549
46406,-0.008125106
46408,0.075776828
46421,0.385379665
46422,0.006838206
46436,-0.080514984
46465,-0.218910723
46483,0.444496757
46485,-0.339027906
46490,-0.291495884
46506,0.457416449
46515,3.067531616
46539,4.371679614
46541,0.134472131
46547,0.039106349
46551,2.181711009
46561,-0.089703744
46570,-0.079689644
46576,-0.424282229
46589,-0.645703873
46591,0.318319978
46597,-0.162492912
46613,-0.072780012
46627,-0.004131014
46634,0.004598026
46638,-0.163171144
46662,0.032604664
46664,0.48314294
46667,-0.378688376
46669,0.308093322
46679,-0.054689726
46681,0.527015738
46685,-0.156438308
46686,-0.320285791
46687,0.478711607
46701,-0.126705064
46702,-0.064089949
46703,-0.150697741
46710,-0.188168899
46711,0.11602141
46712,-0.072252618
46713,-0.137301168
46714,-0.135175231
46719,-0.16213794
46727,0.162029628
46730,0.780041977
46732,-0.283884658
46733,-0.226391839
46744,-0.321280346
46747,0.076277546
46751,-0.2247112
46755,-0.035791757
46765,-0.065946849
46767,-0.261728111
46769,-0.149603147
46772,-0.279652298
46791,0.429183945
46792,-0.227331022
46803,0.068197051
46806,-0.423592191
46807,-0.046836502
46808,-0.405454683
46826,0.095782195
46835,-0.206377782
46839,-0.271123915
46868,0.16595205
46877,-0.071691326
46879,0.017691194
46891,0.419541376
46892,-0.114259139
46897,-0.156698192
46898,-0.275888427
46900,-0.070209113
46906,0.163716194
46908,0.005107401
46913,1.372675208
46916,0.431884878
46923,0.949050428
46940,-0.03450803
46945,0.023876713
46957,0.967629335
46970,-0.174659733
46975,0.219972473
46981,-0.037410949
46992,-0.276866854
47006,0.032331393
47007,-0.149397189
47014,0.072452561
47019,-0.171452699
47032,0.338223164
47033,0.225208176
47034,0.308605206
47042,0.192668493
47054,-0.149338415
47061,-0.209723508
47062,-0.165126696
47079,0.43039876
47081,-0.268464912
47104,0.100585774
47105,0.20127142
47112,0.304894569
47114,-0.214996524
47116,-0.143878669
47133,0.446176582
47141,-0.127106808
46599,-0.265300013
46614,-0.112202361
46628,1.631993941
46632,0.033511738
46639,-0.314550782
46666,1.556563993
46709,0.157538994
46757,-0.009729069
46758,-0.187023088
46773,-0.10614707
46785,-0.031602574
46829,-0.607848976
46841,1.082704927
46856,4.104350351
46869,-0.160821471
46874,-0.269483238
46886,0.020022307
46899,0.47436311
46921,0.001961508
46946,0.635834537
46962,-0.157290004
46994,-0.01659108
47053,0.108216608
47055,0.333972089
47094,0.005251925
47103,0.57770605
47113,0.089559359
47136,-0.092944249
47165,-0.152720297
47169,0.064926771
47171,0.183466153
47179,-0.108165721
47183,0.989783686
47186,-0.181947268
47189,0.518923887
47193,0.17338006
47195,-0.161477437
47206,0.109471394
47215,-0.404538019
47220,0.146419814
47236,0.84680359
47239,0.001064993
47244,-0.348607901
47246,0.204548013
47248,-0.018563258
47282,-0.065404392
47284,-0.014075695
47288,0.328909879
47292,-0.298174253
47293,-0.133542513
47300,-0.436769598
47309,-0.105925598
47334,-0.338672273
47337,0.310019357
47338,0.087067794
47339,0.107813068
47354,0.260826507
47375,-0.37474805
47377,1.719025231
47378,-0.171305552
47384,-0.180512053
47387,0.5646404
47393,-0.096901509
47394,0.178236827
47404,0.801222895
47411,-0.032093158
47413,-0.35793928
47422,-0.021965532
47424,-0.006097559
47436,-0.162383784
47441,-0.188524689
47446,-0.054659441
47447,0.39946386
47457,-0.036378413
47460,-0.170518202
47464,0.120446568
47472,1.507510828
47474,-0.260321155
47476,-0.551274767
47477,0.131753222
47479,-0.216480541
47493,-0.484312553
47503,-0.122567794
47505,-0.211981124
47508,-0.050013644
47515,-0.000499439
47521,-0.148853631
47522,-0.154124076
47526,-0.295211643
47527,0.029541552
47529,-0.428432338
47540,0.033467055
47556,0.09466958
47557,0.557129211
47564,-0.311072417
47573,-0.055248425
47577,-0.10574579
47579,-0.18287173
47580,0.185897918
47585,-0.137903922
47589,0.013739007
47593,0.009213432
47597,-0.156758483
47601,0.009045289
47605,-0.337613193
47606,-0.108616732
47610,-0.067405111
47615,-0.006893645
47616,-0.354402489
47617,-0.142888345
47624,-0.076049658
47625,0.046603001
47628,0.239838223
47638,0.186550278
47643,-0.132137423
47644,0.082148675
47653,-0.162635985
47672,-0.023555162
47679,-0.273983714
47694,-0.147042183
47714,-0.057507446
47715,-0.000879446
47716,-0.699470096
47718,-0.418305513
47720,0.638275247
47723,-0.304350453
47735,-0.002742569
47739,-0.46730023
47742,-0.137604737
47172,-0.295169582
47207,-0.315517525
47216,-0.020686899
47219,0.005016452
47230,-0.273339145
47240,-0.26634671
47241,1.575619487
47243,-0.09689072
47253,-0.506560413
47258,0.669830942
47264,-0.061530313
47271,0.104461587
47272,1.170289932
47279,-0.383381412
47289,-0.108913298
47302,0.268896274
47304,-0.468317322
47305,0.568187221
47392,-0.220562445
47395,-0.033005748
47425,-0.138941988
47452,-0.195937856
47471,-0.160813595
47497,-0.028026895
47507,0.354700724
47535,-0.491576088
47553,0.042610489
47561,1.558187074
47582,0.67550328
47590,-0.37583077
47658,-0.39137709
47686,-0.097842622
47691,0.022328783
47708,-0.076916864
47722,-0.122533169
47733,3.390251513
47753,-0.29193928
47761,-0.165492566
47774,0.019413004
47775,-0.168807992
47777,1.876558511
47792,-0.071090146
47802,0.167253762
47807,-0.189269935
47808,0.332628048
47809,-0.338010838
47810,-0.149240273
47819,-0.150163937
47822,-0.161163795
47823,-0.202412748
47824,0.394233017
47826,-0.259498168
47845,-0.148336717
47854,-0.00063875
47859,-0.410226388
47861,-0.085148263
47865,-0.083742597
47870,-0.358897416
47876,-0.314065296
47878,-0.068411615
47885,0.391081685
47916,-0.334750054
47934,-0.156844307
47944,-0.348311556
47955,0.041418615
47956,-0.42508868
47957,-0.018085305
47961,-0.16398453
47968,-0.161461548
47978,-0.139905255
48024,3.188290667
48026,-0.220303036
48027,-0.067134815
48037,0.992422032
48043,0.037979011
48045,-0.15342887
48060,-0.196232103
48067,-0.219829862
48093,0.040445631
48095,0.095632212
48100,-0.155349444
48105,-0.000441786
48107,0.179052998
48108,-0.271351139
48113,0.218127093
48119,-0.093234777
48121,1.511746238
48127,-0.158554793
48128,-0.151159393
48130,0.092665353
48137,-0.145097251
48139,-0.027408929
48142,0.048302852
48159,-0.000643469
48173,-0.503354152
48178,-0.05368815
48182,-0.381993705
48201,-0.198229053
48204,-0.066779975
48208,0.110769929
48214,-0.243362814
48220,0.88815729
48229,-0.223496492
48231,-0.456560814
48247,-0.130968868
48248,-0.156845376
48253,-0.005116304
48262,-0.489606477
48267,-0.103559788
48276,-0.362787493
48278,1.813592201
48279,0.136186761
48283,-0.35861125
48288,-0.154081827
48293,-0.195072347
48294,-0.263042481
48302,0.164179428
48314,0.969062896
48323,0.074680028
48326,0.164120123
48328,-0.110040143
48330,-0.290177881
47768,1.171828485
47785,0.201285419
47794,1.563550436
47811,-0.000934966
47815,-0.575620584
47827,0.172813537
47828,1.304323186
47831,-0.610688754
47833,0.187442835
47895,0.020877589
47914,1.118369388
47948,0.738524903
47953,-0.088596098
47972,3.05199236
47982,-0.21617991
47993,0.326940512
47996,0.072228941
47997,0.567306825
47998,-0.198589486
48004,0.060145244
48021,1.117798359
48033,-0.015351305
48059,4.037851281
48062,0.17186729
48078,0.268012667
48114,-0.032278358
48117,0.808101592
48136,-0.155694368
48164,-0.092950409
48193,0.088701934
48200,-0.167051748
48203,-0.192029714
48216,0.09985976
48224,0.418590443
48252,0.632784889
48257,-0.310459376
48264,1.283440108
48274,-0.357859608
48286,0.148582313
48298,0.055925275
48299,2.264998321
48313,1.730163098
48333,-0.041992072
48338,-0.030564601
48339,0.487206101
48340,-0.132638595
48345,0.132649496
48348,0.310442219
48352,0.396825783
48354,0.036827563
48363,-0.289216938
48368,-0.081369656
48374,-0.032307532
48376,-0.226528694
48393,-0.009109861
48398,-0.012746881
48407,0.144996591
48418,0.420283991
48425,-0.076349008
48437,-0.246798726
48448,-0.195936781
48463,-0.03138939
48465,-0.227080936
48476,-0.075704598
48484,0.015089821
48490,-0.119471381
48500,-0.56369825
48501,0.007020869
48507,-0.054591995
48512,-0.012791047
48516,-0.021966504
48518,0.559020046
48523,-0.551750155
48527,-0.086192104
48533,-0.468115213
48534,0.183606608
48556,-0.065942272
48571,-0.233326736
48579,-0.165843562
48593,-0.117649352
48594,-0.244477398
48598,0.708785855
48604,-0.250142658
48614,-0.07317533
48617,-0.1664252
48625,-0.128571607
48631,0.664402148
48633,-0.473436487
48634,-0.129905473
48643,-0.164313381
48645,-0.167958123
48650,1.28275581
48658,1.044873811
48661,0.620052707
48662,1.211008103
48664,0.169982311
48666,-0.119416102
48671,-0.061511409
48684,-0.06561159
48694,0.073453639
48702,-0.240352581
48704,-0.568374694
48706,-0.199395088
48723,-0.242413035
48727,-0.198006735
48729,1.055295374
48732,7.23E-06
48733,-0.116622332
48737,-0.152649428
48742,-0.154612503
48743,-0.211201142
48754,0.13025536
48771,-0.107544174
48778,0.003972786
48787,-0.069669252
48790,-0.148131549
48793,-0.447468922
48796,-0.297348865
48799,-0.337727748
48800,-0.076906739
48801,-0.295960652
48802,-0.155528611
48806,0.179561203
48807,0.176099948
48816,-0.455020388
48817,-0.149054794
48825,-0.333785959
48826,0.489041862
48832,0.197485577
48833,0.113456296
48836,-0.0257762
48847,-0.25141328
48857,-0.510295234
48859,0.088638826
48863,0.155443683
48868,-0.196809832
48870,-0.156445394
48879,-0.265398713
48880,0.175196752
48884,-0.093356545
48909,-0.158415598
48912,0.014268902
48921,-0.416471931
48336,-0.055227516
48343,0.599859181
48364,0.458397222
48369,-0.238233851
48379,0.28661176
48380,0.845997466
48389,-0.446896059
48395,-0.103745155
48411,0.072959947
48415,0.996157673
48423,-0.278321421
48424,-0.032637943
48426,-0.229040746
48427,1.547543334
48433,-0.56686719
48435,0.325275398
48453,0.045007313
48482,2.608910967
48489,-0.238904921
48505,-0.015109979
48529,-0.015811341
48567,1.033101602
48581,0.418887411
48624,0.571757791
48630,2.021981077
48663,-0.338072068
48669,0.64410768
48680,0.026991919
48682,0.148909112
48698,-0.16595332
48710,1.992126428
48734,0.758914064
48738,-0.509655875
48741,-0.43014339
48759,-0.03849388
48761,0.614720559
48768,0.529914828
48769,0.009084731
48783,0.002088484
48786,1.252088842
48829,-0.098865095
48830,1.433392989
48892,0.20007196
48903,-0.118525373
48931,0.037955823
48940,-0.012702333
48949,1.577864922
48956,-0.066527885
48963,0.055596563
48969,-0.1630815
48973,-0.19126315
48975,-0.167535283
48981,-0.168446061
48990,0.602845357
48991,-0.119801754
48995,-0.164353343
48997,-0.167010502
49000,0.126350708
49002,-0.073382426
49019,0.315116186
49027,-0.048248395
49042,0.00723198
49044,-0.101578842
49045,0.024237674
49046,1.249986273
49069,-0.23943606
49074,0.105195416
49082,-0.305547559
49084,-0.425862057
49085,-0.274239168
49093,-0.35918054
49111,-0.117559024
49113,-0.089337899
49116,-0.032840948
49117,-0.153365738
49120,-0.133246339
49133,-0.084903112
49134,-0.056205185
49137,0.463135841
49138,-0.162140197
49140,-0.169634254
49142,-0.150830374
49143,-0.05751404
49144,-0.000981946
49146,0.406633735
49152,-0.020153479
49162,-0.104876601
49175,-0.114494961
49178,-0.133715475
49188,-0.001123859
49200,-0.139033435
49202,-0.475374127
49214,-0.285735738
49220,-0.025256502
49223,0.72847339
49242,-0.24456611
49246,1.199362728
49260,-0.116628367
49263,-0.169378579
49264,0.313985958
49267,0.056731481
49273,-0.157450084
49274,0.117888298
49275,-0.259242007
49280,-0.308181645
49287,-0.00926778
49288,0.186619646
49305,1.024735565
49320,-0.066074571
49321,-0.071084379
49328,0.772222272
49332,-0.356551169
49335,0.121030554
49337,3.623191595
49342,0.306903673
49344,0.268754448
49354,-0.083099672
49361,-0.14079741
49362,0.61859619
49363,-0.192723992
49365,-0.149166294
49370,-0.270060013
49377,1.459349895
49378,-0.141873948
49389,-0.24516328
49406,0.658916407
49433,1.069540618
49436,0.146666158
49443,-0.149739606
49447,-0.221063962
49448,-0.203314094
49451,-0.320277418
49452,0.192171932
49453,-0.001148259
49458,-0.29937151
49469,-0.060546252
49472,-0.161372151
49473,-0.132038308
49481,-0.03520504
49486,-0.163502553
49491,-0.162612639
49508,0.312662087
49514,0.334272339
49522,0.087365023
49523,-0.149838611
48934,0.851180119
48966,1.119658434
48971,2.316362888
48979,0.643374152
48998,-0.039443692
49015,0.025624813
49076,0.019517874
49103,-0.185211314
49119,0.713918771
49125,-0.524877413
49128,1.295811708
49155,-0.201055245
49161,-0.114070456
49189,-0.009943533
49195,-0.262789249
49198,-0.298125931
49211,-0.002389407
49224,0.760484051
49313,-0.154109071
49341,-0.320524974
49367,-0.290438641
49403,0.840310404
49422,-0.33156728
49424,-0.510937354
49441,0.163044724
49444,-0.264538109
49450,-0.004868157
49482,0.097527014
49493,1.489334041
49497,-0.196767164
49499,0.082093542
49501,3.404982976
49510,-0.179349127
49512,-0.061755464
49527,-0.186991938
49530,-0.008688069
49547,-0.027828483
49549,-0.634261172
49550,1.252250196
49566,1.12326631
49583,0.481475916
49584,0.617096989
49593,-0.250920824
49594,-0.122961337
49597,0.008043181
49598,-0.033209991
49601,-0.234821847
49610,0.150129976
49614,-0.217599725
49620,-0.247375388
49622,0.243418027
49631,-0.336846465
49633,0.277049601
49634,-0.294067886
49642,-0.385193215
49648,-0.187188575
49656,-0.149166851
49657,0.164401815
49685,0.187045175
49686,0.451993456
49688,-0.15629177
49695,0.536802728
49696,-0.022485219
49700,-0.258870448
49718,-0.162511228
49720,-0.235976854
49726,0.013709403
49728,0.101308264
49729,0.262953649
49735,-0.085694271
49742,0.193963789
49752,-0.33614527
49754,-0.117595058
49756,-0.057772432
49758,-0.226997962
49760,0.005376066
49770,-0.276160457
49771,-0.2040338
49775,-0.006363932
49777,-0.180404816
49786,-0.013008539
49787,-0.108066136
49788,-0.016136788
49790,-0.118065396
49792,-0.709510128
49794,-0.222516425
49796,-0.406545865
49800,-0.008206918
49803,-0.163123742
49804,-0.351025211
49810,0.012005413
49819,-0.046064082
49822,-0.241728471
49828,-0.260558045
49831,-0.673151113
49837,-0.087032719
49844,-0.073564989
49864,0.07792906
49870,0.381597911
49876,0.514086084
49878,0.273941568
49899,-0.019414342
49907,-0.125728913
49913,2.350085235
49926,-0.228935591
49930,-0.112398591
49934,1.158283933
49935,0.145031602
49936,-0.097540006
49945,0.034576164
49949,0.029930503
49955,0.840012591
49963,-0.189388688
49965,0.070272147
49969,-0.084052936
49971,-0.093413413
49977,-0.490645237
49980,-0.082414723
49981,-0.058744872
49982,0.12467511
49984,-0.244460467
49994,1.038202493
49996,-0.24616552
50014,-0.196904427
50016,-0.015921942
50019,-0.402641985
50022,-0.352029533
50024,-0.079844062
50031,-0.150394098
50034,-0.144174393
50036,0.544643546
50037,-0.000280062
50041,-0.34247005
50047,-0.261843431
50050,0.085452808
50053,-0.090011756
50063,-0.14915703
50067,-0.01674689
50068,-0.217102204
50070,0.005424841
50071,-0.300740507
50072,-0.150958887
50080,1.040698251
50085,-0.355088493
50107,-0.056599417
49556,0.03124008
49579,0.064213103
49586,-0.531620095
49621,-0.233714221
49627,0.083863239
49632,0.513978821
49638,-0.280753771
49655,-0.421504271
49687,0.076544142
49701,0.189048542
49702,-0.24306716
49716,-0.050867363
49731,0.352413967
49745,-0.086566461
49772,2.55783735
49818,0.25332517
49826,-0.183392168
49827,0.061440212
49829,-0.113737379
49834,0.020026375
49856,-0.387094875
49874,-0.408711435
49887,-0.187868241
49891,0.720934165
49919,-0.052590288
49927,-0.209886286
49972,0.031870324
49976,0.300255136
49978,-0.027701571
49997,0.017535452
50001,0.156899455
50006,-0.142487892
50008,0.306738729
50009,0.101354638
50010,-0.283612511
50044,-0.307154955
50057,-0.576295903
50065,-0.308777637
50078,-0.137400204
50095,-0.020350007
50110,0.003930307
50124,-0.16538623
50128,-0.081791939
50131,0.049343875
50138,-0.243064594
50139,-0.664619405
50141,-0.40188479
50150,-0.156438426
50155,-0.270699226
50170,0.062412569
50180,-0.004823204
50181,-0.284496763
50190,-0.052872767
50192,-0.051852947
50195,0.03582974
50201,0.369012404
50204,0.0038522
50214,0.158865976
50219,0.820585453
50222,0.8672072
50223,-0.143975033
50230,-0.176141066
50232,0.445371581
50237,-0.432881689
50239,-0.265861462
50240,-0.080901092
50241,0.297910789
50244,0.003223308
50252,-0.238018051
50259,-0.408419591
50262,-0.368739333
50270,0.356948471
50279,0.23892674
50280,-0.114822241
50290,0.960478475
50300,0.014156608
50301,-0.18191528
50315,-0.283491216
50317,0.098361437
50321,0.929506377
50340,0.121113347
50344,-0.109609901
50347,0.404735635
50349,0.057532587
50350,-0.157736033
50362,-0.033081904
50369,-0.176565804
50371,-0.466548889
50376,0.011941842
50378,-0.023821401
50383,0.070402055
50399,0.190762151
50401,0.045892313
50412,-0.61650234
50416,-0.01542828
50427,-0.127174811
50433,0.16989319
50439,-0.137562414
50445,0.124950355
50447,-0.025442157
50460,-0.404622699
50462,-0.306688406
50466,-0.167888179
50470,-0.041203302
50471,-0.142090225
50480,-0.203899793
50481,0.068953372
50485,-0.210971247
50487,-0.218405638
50490,0.095955788
50494,-0.249978447
50503,0.02818025
50511,0.313290328
50517,0.003753765
50522,0.018405983
50530,-0.158709369
50546,0.110706332
50547,-0.092432666
50556,-0.273254059
50560,-0.293825812
50569,0.299053248
50576,0.23434218
50582,0.029468068
50590,0.11469179
50594,-0.119639155
50597,-0.222463324
50601,-0.059929256
50620,0.027306124
50624,2.53325154
50629,0.575845394
50636,0.055516145
50637,-0.262417419
