"","mean_sunfl","sunflower_Fertilizer","GDP_Mean","Pesticide","AET_mean"
"43953",0.119384210608079,1.10596809058204,2.26709515600535,0,2.93121261175288
"43954",0.164232652615237,1.02129151214459,3.24133383890853,4.24440083380137,1.84719795377648
"43960",0.158362491492063,2.1922625675069,3.32253163472896,5.32023770690539,2.91901112413179
"43965",0.251348481273249,1.23442498992543,3.15253405831716,4.53504081325116,2.5787005928685
"43973",0.447319979180788,1.89331823752654,3.79013738663213,4.50852971897129,2.94290525842054
"43977",0.129811393246336,1.35600505169326,4.33107201983724,5.36316241230006,2.39144971769606
"43988",0.0905741159192707,1.66803914782227,3.5953428256262,5.33782451404581,2.57779260518852
"43996",0.151465027237731,1.26549946341072,3.33487843404016,5.32502074550366,2.36985613307319
"43999",0.164238522827379,1.5606495990473,3.82053390533369,5.19781516944518,2.67268323281156
"44007",0.0245224826529842,1.81620024575218,3.80950249718057,5.78923793550226,2.67516708963281
"44012",0.237239979419526,1.68172693641023,3.80950249718057,5.78923793550226,2.5426439145418
"44013",0.404999367001387,2.16308208006247,4.34930177402526,5.76804136889562,2.557072556341
"44017",0.0187082322838922,1.18335161520136,2.75739439046715,4.31363525361033,2.68780489915755
"44019",0.292094471117357,2.18032775422954,3.80950249718057,5.78923793550226,2.76459861734744
"44027",0.129538786849813,1.01961240768118,2.7855635422284,2.44870631990508,2.77960293247536
"44034",0.394735537653565,1.92078754396046,4.34930177402526,5.76804136889562,2.56437012251532
"44040",0.193076574143756,1.18131664033003,2.26751551150824,3.56726169235387,2.36985061746957
"44049",0.0953665722675182,1.01424843578934,2.26709515600535,0,2.82160904519657
"44056",0.157780597812127,1.2817470905125,4.55253120853509,6.47257508985315,2.78292882711455
"44057",0.0488800232535036,0.611684599069872,3.17598650936112,4.50851625226694,2.04859438463963
"44077",0.0335423909469572,0.464631531512817,3.17598650936112,4.50851625226694,1.95895616134988
"44079",0.223069486545419,2.07436726675893,2.65874601931954,5.50520154772776,2.85010080056445
"44094",0.0550622453500617,0.959199453713612,3.33487843404016,5.32502074550366,2.28998158076869
"44095",0.0893519681291122,2.15510847588115,2.99627669770714,6.95136909386879,1.52349872322035
"44098",0.22406958139846,2.20527301928743,3.69928062050879,4.98465330797233,2.45129746028631
"44100",0.456751931658261,1.85174592934422,3.58078294659351,5.98977763964001,2.93458260870314
"44106",0.222401599895284,2.14834912557211,2.65874601931954,5.50520154772776,2.08308436813084
"44107",0.0819870354460396,0.99714002862697,2.58899405288781,1.7481880270062,2.90455133069477
"44119",0.100877709221064,0.852427083281633,3.33487843404016,5.32502074550366,2.50441826753938
"44128",0.16838667568029,2.06697305806854,2.65874601931954,5.50520154772776,2.07842660743489
"44139",0.00539379141121443,1.08505850520288,4.33107201983724,5.36316241230006,2.60913049743924
"43419",0.264736231475024,1.57307450246543,3.82053390533369,5.19781516944518,3.0128108710851
"43420",0.117731497051393,0.389480118333666,3.58078294659351,5.98977763964001,2.99512701935249
"43428",0.376547753602766,1.60096766050189,3.58078294659351,5.98977763964001,2.83268375097147
"43462",0.204448865481097,0.446650220211542,3.33590723556634,2.59439255037543,2.52197431662107
"43484",0.130041213180187,0.500663386140883,3.33590723556634,2.59439255037543,2.57639620262742
"43510",0.330556965854623,1.46348616693659,3.49225402986176,5.25389021628127,2.16481296976669
"43534",0.157486722540408,1.52533700653419,3.82053390533369,5.19781516944518,2.73536598939029
"43557",0.0584892916952273,2.21187458138352,3.80950249718057,5.78923793550226,2.25374750216243
"43559",0.40283432381853,1.41929299714118,3.58078294659351,5.98977763964001,2.66201539006974
"43571",0.366168158228305,1.4318364178473,3.58078294659351,5.98977763964001,2.88873094087739
"43649",0.118925750183681,1.45374135378682,3.58078294659351,5.98977763964001,2.9113177593754
"43664",0.287642927538781,1.59973773467908,3.58078294659351,5.98977763964001,2.97654647751486
"43724",0.347330009461294,1.42781707520604,3.58078294659351,5.98977763964001,2.82534109912568
"43748",0.000459745650566331,0.972419755730375,3.33487843404016,5.32502074550366,2.36189639585376
"43785",0.404833710122619,1.62786377125423,3.58078294659351,5.98977763964001,2.91601190893965
"43817",0.239916007305481,1.4027499500968,3.58078294659351,5.98977763964001,2.95789790513913
"43862",0.0857121113592105,1.65739496678641,2.98460650671991,3.30770992340481,2.99536354505464
"43867",0.380211235378145,1.63943241265311,3.58078294659351,5.98977763964001,2.93597185290172
"43922",0.206699409949482,1.53766259170882,3.82053390533369,5.19781516944518,2.99360153957094
"43943",0.0572856432763361,2.06862732851356,3.69928062050879,4.98465330797233,2.48229495535548
"43948",0.00503744040542318,1.36628374811224,3.31522015660823,4.21937492462626,2.91276278430133
"43956",0.181712701010112,1.38015969097344,3.82053390533369,5.19781516944518,1.84979951467895
"43957",0.258344563946327,1.43668490290396,3.58078294659351,5.98977763964001,2.96018612658148
"43970",0.152288341630486,1.78700188779463,2.98460650671991,3.30770992340481,3.00838849785177
"43994",0.172257860727015,1.53527830700417,4.37324138608759,5.43420630841758,2.64527602947068
"44026",0.366630449605944,1.44630151594778,3.58078294659351,5.98977763964001,2.91577973635783
"44064",0.384413149807159,1.42886056260547,3.58078294659351,5.98977763964001,2.87645840699487
"44080",0.311753855547629,1.59173446779076,3.58078294659351,5.98977763964001,2.94322502980073
"44082",0.0483015037731157,1.58387604921876,3.58078294659351,5.98977763964001,2.93384868794714
"44103",0.0725460255514217,1.52147723046849,3.58078294659351,5.98977763964001,2.97432524141543
"44117",0.0098687808902284,0.947761519598188,3.33487843404016,5.32502074550366,2.58312452231514
"44129",0.227458190517937,1.45627681395653,3.58078294659351,5.98977763964001,2.94495976966023
"44133",0.194415219020626,1.53909309117334,4.37324138608759,5.43420630841758,2.67302639561751
"44134",0.200903668561641,1.52152677725249,3.58078294659351,5.98977763964001,2.92292307792892
"44135",0.404833710122619,1.62369112347978,3.58078294659351,5.98977763964001,2.88696384029575
"44145",0.169018343881932,0.748972232006837,2.7855635422284,2.44870631990508,2.87728905418756
"44156",0.263767528918172,2.29566270503103,3.69928062050879,4.98465330797233,2.63682209755377
"44173",0.0600693491618837,1.64526099195801,2.99627669770714,6.95136909386879,2.42072665803246
"44178",0.158633970359951,1.07077844354646,2.58561693011275,4.06785166051235,2.78951356187382
"44179",0.292449576672894,0.986615853630688,3.33487843404016,5.32502074550366,2.44907414783631
"44180",0.428351181786571,1.44038965307449,4.33107201983724,5.36316241230006,2.4155744613682
"44182",0.310492067602649,2.05313211127863,2.99627669770714,6.95136909386879,2.77072054670625
"44183",0.44402891341597,1.66053239854017,3.80950249718057,5.78923793550226,2.78887511577542
"44192",0.0444510949055239,0.386922845314789,3.17598650936112,4.50851625226694,2.47699198119217
"44196",0.0598648491914875,1.28689935737902,4.33107201983724,5.36316241230006,2.66405966119
"44206",0.450750852937257,1.44120499430375,4.33107201983724,5.36316241230006,2.48632082017831
"44225",0.133483196630327,1.41435743096066,3.49225402986176,5.25389021628127,1.82913139957518
"44232",0.0627429092087994,1.20426569332297,4.55253120853509,6.47257508985315,2.87445420578175
"44233",0.189285963343169,1.57090442279683,4.37324138608759,5.43420630841758,2.71740547556228
"44235",0.0519045673527749,1.30382553758942,4.33107201983724,5.36316241230006,2.36988922503869
"44247",0.0523765367251698,0.748425398517942,2.98847132047518,4.4215710245264,3.01298904058889
"44249",0.423332774287148,1.33310576020509,3.80950249718057,5.78923793550226,3.0018251083378
"44256",0.356260588458023,1.69949054492702,4.55253120853509,6.47257508985315,2.8309970500891
"44258",0.340363414436449,2.10779447613924,2.99627669770714,6.95136909386879,2.48655697360161
"44260",0.244125404026845,1.3463816922997,3.58078294659351,5.98977763964001,2.91687049597091
"44264",0.0763756082117737,2.08973207735538,3.69928062050879,4.98465330797233,2.19573496604254
"44266",0.0636791542592905,1.59662088155872,3.82053390533369,5.19781516944518,2.77791206408754
"44269",0.389195584189081,1.57409144484494,4.55253120853509,6.47257508985315,2.67451122068373
"44271",0.219115953460574,0.777375588714272,2.7855635422284,2.44870631990508,2.93183608507147
"44273",0.122479540179965,1.59950258536959,3.82053390533369,5.19781516944518,2.53126977880921
"44277",0.0032845093750748,0.490507095184221,3.17598650936112,4.50851625226694,2.43081768058163
"44278",0.181498368378889,2.01869265342332,2.88553797188383,4.83241310188512,1.99777111611361
"44283",0.375617890310989,2.37770619362207,3.69928062050879,4.98465330797233,2.49107251267825
"44293",0.0325631123986541,0.520281296753421,3.17598650936112,4.50851625226694,2.27279441594532
"44295",0.152220074653395,1.43646674077008,3.58078294659351,5.98977763964001,2.99076948891712
"44308",0.056086480639807,1.33944846861514,2.91918067636586,5.28195781643865,2.60972142189317
"44325",0.193639838843517,1.96537315369468,2.88553797188383,4.83241310188512,2.2819865017029
"44326",0.237358505476398,2.32977242647364,3.69928062050879,4.98465330797233,2.76655889764942
"44330",0.386928226883106,1.4328703123775,3.58078294659351,5.98977763964001,2.92341519284643
"44344",0.217340703961272,2.15539208182939,2.99627669770714,6.95136909386879,1.55352905774486
"44346",0.261196306932267,2.32453423028994,2.7175806602292,5.06566932773143,2.08982103554182
"44348",0.0532309954843753,1.35327281087057,2.58561693011275,4.06785166051235,2.75750448037347
"44351",0.156614218852798,0.688203167157746,2.7855635422284,2.44870631990508,2.8223296172033
"44355",0.327079784429133,2.16860393361382,2.99627669770714,6.95136909386879,2.69646040387344
"44365",0.371277826710277,2.25326531114241,2.7175806602292,5.06566932773143,2.08653990166755
"44368",0.00371782921330431,0.946971351418399,2.26709515600535,0,2.81441606944231
"44377",0.513013878039907,2.46147790330815,4.39150652613484,5.83682522770016,2.71908948449421
"44379",0.209253387532,2.21988115384572,3.69928062050879,4.98465330797233,2.14236339108387
"44381",0.514282195637422,1.2729712359136,4.21334781739129,5.40708143378234,2.62956734565985
"44394",0.0356187680435699,1.44500403119519,4.37324138608759,5.43420630841758,2.53322414048719
"44400",0.180992648821808,1.43888517413111,4.33107201983724,5.36316241230006,2.38585088370781
"44410",0.222159077363281,1.70791234068771,3.53572152828684,2.07918124604762,2.53268993662755
"44419",0.0510251454651396,0.863459979864288,2.98847132047518,4.4215710245264,2.95079645358981
"44427",0.152288348053151,1.05929429572869,2.62407708852023,4.28046454662692,2.77743976917462
"44431",0.0617815367944898,2.12738882124511,2.99627669770714,6.95136909386879,2.12014286958723
"44433",0.0685703472375898,0.829044468597479,2.58899405288781,1.7481880270062,2.7969045700932
"44434",0.0254765459167901,2.10514092827853,2.26964184190232,0,1.96437750086711
"44435",0.14244075958838,1.41462993000093,2.75739439046715,4.31363525361033,2.6607864507435
"44441",0.0868267355818259,0.960459109078773,3.33487843404016,5.32502074550366,2.30623349748699
"44446",0.512482044416546,2.46946667900727,4.39150652613484,5.83682522770016,2.82216807936802
"44454",0.181893925186605,1.56756173933752,3.82053390533369,5.19781516944518,2.35335857459902
"44461",0.161857844279027,1.81136837959477,2.65874601931954,5.50520154772776,2.88228561432219
"44462",0.404833710122619,1.41981433437751,3.58078294659351,5.98977763964001,2.74580878181779
"44466",0.0883240886509282,0.961988582539356,2.7855635422284,2.44870631990508,2.70473253736838
"44467",0.142844617210122,2.14441865469863,4.34930177402526,5.76804136889562,2.70627570578154
"44468",0.443219821763173,1.71417214546689,3.80950249718057,5.78923793550226,2.78149892673593
"44470",0.103507319516549,1.05896568031002,3.33487843404016,5.32502074550366,2.1843533795727
"44473",0.108964773843911,1.54394178118293,2.32172481869042,3.01367969729119,2.79085459885359
"44474",0.445729449438752,2.21743166122365,2.99627669770714,6.95136909386879,1.56363644532048
"44476",0.0311703684536146,1.0915850370074,4.55253120853509,6.47257508985315,2.80645051589551
"44477",0.102890854954064,0.621018749872117,2.50009459561958,2.72916478969277,2.82237047870098
"44480",0.377761432696934,2.37746441402955,3.69928062050879,4.98465330797233,2.61808235554438
"44481",0.472711189964512,2.18165660964069,2.99627669770714,6.95136909386879,2.7275170514309
"44482",0.161523972203426,0.801131988584718,3.80950249718057,5.78923793550226,2.550148244393
"44484",0.425564582555253,1.71605268470271,3.80950249718057,5.78923793550226,2.85965464987703
"44485",0.439151642630388,1.7986031195671,3.80950249718057,5.78923793550226,2.90020126128316
"44487",0.257588561489367,1.44630527502179,3.33487843404016,5.32502074550366,2.61806678363534
"44495",0.238995375304852,1.64270913285232,4.33107201983724,5.36316241230006,2.70529084995108
"44502",0.262816038465082,2.25102545357831,3.80950249718057,5.78923793550226,2.19573496604254
"44507",0.143844546564063,2.28293838156094,3.69928062050879,4.98465330797233,2.75413665296465
"44512",0.0100171206160601,1.31113862295475,3.31522015660823,4.21937492462626,2.90381966052793
"44515",0.389166092873159,2.10578450920976,2.7175806602292,5.06566932773143,2.17491776933186
"44523",0.322755433368651,1.97156758265692,2.99627669770714,6.95136909386879,2.61622224542515
"44525",0.151689210790198,0.981512175386247,3.33487843404016,5.32502074550366,2.24624644694399
"44542",0.114767179737825,2.04025434231737,2.99627669770714,6.95136909386879,2.45465433818843
"44543",0.221622543851116,1.53323054540135,2.98847132047518,4.4215710245264,2.64070321268924
"44564",0.271449791906154,1.96113913447419,2.99627669770714,6.95136909386879,2.63272234836937
"44570",0.279547499835381,1.66652823043888,3.53572152828684,2.07918124604762,2.5845230439148
"44575",0.190604967772146,1.88537385996585,3.11157238883648,4.53804562440914,1.24074234409228
"44582",0.128796923943044,0.743442232408818,2.7855635422284,2.44870631990508,2.87210248574781
"44589",0.413792897701628,2.01057096385546,3.49225402986176,5.25389021628127,2.74350043215713
"44596",0.120162470665831,1.55662815234399,4.37324138608759,5.43420630841758,2.72974797152971
"44606",0.156641673457243,0.696349651961004,2.50009459561958,2.72916478969277,2.8598456698038
"44608",0.139501589085878,0.816265458359372,2.7855635422284,2.44870631990508,2.80477002750102
"44612",0.221305547591299,2.09276098624197,2.26964184190232,0,2.13519893047451
"44619",0.0074712747858108,0.477020634839079,3.17598650936112,4.50851625226694,2.13794533938925
"44626",0.40877412459861,2.17299385082539,2.99627669770714,6.95136909386879,2.82822243620364
"44628",0.159048087982901,0.842279606835695,2.58899405288781,1.7481880270062,2.74823649466787
"44638",0.0136176573441799,0.51024837010225,3.17598650936112,4.50851625226694,1.98850056290714
"44640",0.110195797302865,1.83198509651701,4.33107201983724,5.36316241230006,2.81209330942256
"44647",0.154924641725638,1.94147342677567,2.99627669770714,6.95136909386879,2.88243474520451
"44652",0.121644388793125,2.28662000427063,3.11157238883648,4.53804562440914,0.0613716875213354
"44657",0.347910673363277,2.04336683042531,2.99627669770714,6.95136909386879,2.53260273458563
"44661",0.0464596916013536,1.44922584438935,2.26964184190232,0,1.95547585324299
"44662",0.158362491492063,1.17772254559297,2.26751551150824,3.56726169235387,2.32927678117762
"44672",0.172960828270748,0.753915206036931,2.7855635422284,2.44870631990508,2.84351085473142
"44682",0.10273376809393,0.934234851420094,2.23757342070395,3.59228781595213,3.01011310366004
"44692",0.00280881274869831,0.51848066532889,3.17598650936112,4.50851625226694,1.99762818126316
"44697",0.23698078338693,2.07698127729332,2.99627669770714,6.95136909386879,2.87292417949582
"44702",0.439151642630388,1.81788753402342,3.80950249718057,5.78923793550226,2.91078633954036
"44704",0.379094236409471,1.95850556870352,3.5953428256262,5.33782451404581,2.48792077454074
"44709",0.162231294711104,1.5353650240342,4.55253120853509,6.47257508985315,2.6647091154891
"44741",0.0687192845399627,0.728878168457184,2.50009459561958,2.72916478969277,2.80731552211568
"44745",0.148556760902855,0.790789875168606,2.32172481869042,3.01367969729119,2.89459953829863
"44747",0.273678129773538,2.30989229934252,3.69928062050879,4.98465330797233,1.78184082362715
"44750",0.354640074587002,2.04668990778866,2.99627669770714,6.95136909386879,2.54969644636427
"44757",0.116139629138083,0.714192373355129,2.7855635422284,2.44870631990508,2.889119874494
"44763",0.0265770214713446,0.958999915790259,3.33487843404016,5.32502074550366,2.30623349748699
"44766",0.429227856759433,2.16127881804465,2.99627669770714,6.95136909386879,1.40972183922014
"44767",0.0107615270473087,1.28867152297247,4.33107201983724,5.36316241230006,2.61617845561459
"44776",0.303678042989232,1.77947245967678,3.53572152828684,2.07918124604762,2.45717876088193
"44778",0.0177677292797164,1.06447047014684,4.55253120853509,6.47257508985315,2.51953111502826
"44779",0.0369000196355011,1.44474768124104,4.37324138608759,5.43420630841758,2.49110310825981
"44785",0.257256700561519,1.63341872379211,4.55253120853509,6.47257508985315,2.91050847339214
"44787",0.0171369846712071,0.982894504030818,3.33487843404016,5.32502074550366,2.27311155496115
"44789",0.309172583064743,1.47992783893618,4.33107201983724,5.36316241230006,2.26286055499809
"44792",0.0753745867298398,0.760915935791593,3.17598650936112,4.50851625226694,2.01693390162289
"44794",0.163214006131362,2.11791013224185,3.69928062050879,4.98465330797233,2.6517912656635
"44795",0.0869242971239574,2.01657876890655,4.34930177402526,5.76804136889562,2.70095082639983
"44799",0.279594080018945,1.24624204356449,2.62407708852023,4.28046454662692,2.63186937487576
"44800",0.126957459389822,1.87683601278339,2.65874601931954,5.50520154772776,2.72177382396706
"44804",0.145463016824783,1.92427939463549,2.65874601931954,5.50520154772776,2.31808197707088
"44808",0.426285506200044,1.73237821944284,3.49225402986176,5.25389021628127,2.42731412234515
"44813",0.162332893646026,1.41670083829886,2.32172481869042,3.01367969729119,2.82474163209175
"44819",0.103609845563401,1.74665871144523,4.33107201983724,5.36316241230006,2.78744360578222
"44824",0.0311839652724382,0.99085374934296,2.58970408801578,3.72320931040511,2.24460105639886
"44828",0.381879051424862,2.1445241718238,2.99627669770714,6.95136909386879,2.77432575757657
"44829",0.413908013563342,1.61126501610702,3.80950249718057,5.78923793550226,2.87509228330174
"44831",0.326335855192787,1.43284773615361,3.58078294659351,5.98977763964001,2.89946547777592
"44163",0.207071028373377,1.56927222715003,3.58078294659351,5.98977763964001,2.9189441455594
"44169",0.404833710122619,1.43124188804916,3.58078294659351,5.98977763964001,2.88735938487649
"44177",0.395593308810961,1.42820211077604,3.58078294659351,5.98977763964001,2.96503642570668
"44205",0.165675894145173,0.374091082588247,3.33590723556634,2.59439255037543,2.13717319288959
"44251",0.122761814844283,1.41136339205258,3.58078294659351,5.98977763964001,3.01360955348896
"44270",0.331254316497535,1.98554167223398,3.2119147561999,4.85455500642305,2.72544246762494
"44272",0.170421235323612,1.56233308195182,3.82053390533369,5.19781516944518,2.49226137192718
"44299",0.193798965350011,0.47487394946771,3.33590723556634,2.59439255037543,2.53090068942274
"44311",0.0479235512800617,1.57322612776154,3.58078294659351,5.98977763964001,2.97072312831659
"44334",0.257719528347484,1.9830971020919,3.80950249718057,5.78923793550226,2.61687231678662
"44352",0.400825690409489,1.61501421122328,3.58078294659351,5.98977763964001,2.91707079749816
"44396",0.295314114735848,1.58880270591808,3.22482089046339,4.86585578464168,3.02124961342172
"44420",0.275695171481128,1.63856435575146,3.58078294659351,5.98977763964001,2.95517357786601
"44421",0.0116048356520332,0.463130764522623,3.17598650936112,4.50851625226694,2.104281800605
"44425",0.386498959129872,1.63704709353516,3.58078294659351,5.98977763964001,2.90887739172626
"44429",0.206882443924498,1.98439593230891,3.2119147561999,4.85455500642305,2.63339029472964
"44465",0.052538136511768,1.59241877824286,3.58078294659351,5.98977763964001,3.01124939148458
"44535",0.16365542894967,1.98469644904145,3.2119147561999,4.85455500642305,2.62409477487144
"44539",0.384413149807159,1.52966477455953,3.58078294659351,5.98977763964001,2.90105269191774
"44566",0.207472400005634,1.51487677659397,3.58078294659351,5.98977763964001,2.93109447474009
"44572",0.0441258240057996,1.58540341340659,3.58078294659351,5.98977763964001,2.93665883015202
"44584",0.21702989474273,2.26652971969321,3.69928062050879,4.98465330797233,2.70431907672744
"44598",0.0293837768734442,1.57066671870033,3.58078294659351,5.98977763964001,2.9360602180809
"44664",0.367220426481279,1.52081479572562,3.58078294659351,5.98977763964001,2.92274398868921
"44673",0.192364702830557,2.20070826113513,2.65874601931954,5.50520154772776,2.73488551463512
"44693",0.0743287415453131,1.51735957526565,3.58078294659351,5.98977763964001,2.95017643837632
"44719",0.00101326640928974,0.663658041826687,3.17598650936112,4.50851625226694,2.02573243893703
"44734",0.0645134791567778,1.71848718817184,2.65874601931954,5.50520154772776,2.35297455523617
"44748",0.0387525880651686,1.57577899504543,3.58078294659351,5.98977763964001,2.92666087128057
"44760",0.401161108390988,1.40122189526812,3.58078294659351,5.98977763964001,2.74193205295914
"44765",0.379801350671967,1.6177169191953,4.55253120853509,6.47257508985315,2.50694371175589
"44788",0.0917646266503172,1.42550884531934,3.58078294659351,5.98977763964001,3.00887380049223
"44833",0.0409976940041803,1.44713432783318,2.26964184190232,0,1.62774979162458
"44837",0.416776624845282,1.84556252398462,4.55253120853509,6.47257508985315,2.57955223776171
"44838",0.118875046397821,0.802635836313293,2.50009459561958,2.72916478969277,2.84946146055859
"44839",0.244278560034049,1.62568070967617,3.49225402986176,5.25389021628127,2.44725957644255
"44850",0.244483049059791,2.044632001329,2.99627669770714,6.95136909386879,2.54758426069364
"44863",0.189949448080224,0.792200509870515,2.7855635422284,2.44870631990508,2.81029053848391
"44865",0.070267792197324,1.28683119758874,4.33107201983724,5.36316241230006,2.8505186028865
"44869",0.325413864998227,1.67867713891578,4.21334781739129,5.40708143378234,2.41405267872194
"44870",0.264424263159017,1.5596697809609,3.80950249718057,5.78923793550226,2.16952748955329
"44874",0.0460363480569919,1.35637415291201,4.33107201983724,5.36316241230006,2.38800387973806
"44875",0.486896329764427,2.04142539696068,2.99627669770714,6.95136909386879,2.53416214197129
"44878",0.176477123555933,2.14663866266691,3.69928062050879,4.98465330797233,2.44678857626899
"44881",0.123057242352051,0.696315750762517,2.50009459561958,2.72916478969277,2.8396762793662
"44888",0.0975048893769793,1.16679539604521,3.67849955374174,4.79177483365164,2.66127731605195
"44889",0.0635251422580302,0.626620040877696,3.17598650936112,4.50851625226694,2.03235729570052
"44890",0.172030158799752,2.10553865482052,2.65874601931954,5.50520154772776,2.86534196305397
"44905",0.333770993005971,1.38724085184444,3.33487843404016,5.32502074550366,2.79871434321267
"44912",0.469145457940471,1.51215658802295,2.99627669770714,6.95136909386879,2.61549914891342
"44917",0.0913060411770787,1.79043985019587,4.41865905031594,5.36638186074997,2.67717498510953
"44920",0.229063533130663,2.08259330939478,2.65874601931954,5.50520154772776,2.69965193144604
"44921",0.103518657402481,1.18740721583279,2.58899405288781,1.7481880270062,2.885933063012
"44929",0.439151642630388,1.80056183169717,3.80950249718057,5.78923793550226,2.86357244400101
"44933",0.380827845401678,2.21198067960553,2.99627669770714,6.95136909386879,2.7401910998843
"44935",0.439151642630388,1.88414575963338,3.80950249718057,5.78923793550226,2.88670218073873
"44936",0.122739989688617,0.591219877739609,2.7855635422284,2.44870631990508,2.61672967612223
"44937",0.0349529626647291,0.956933036491302,3.33487843404016,5.32502074550366,2.23868816420775
"44947",0.340470110652135,2.21439078142252,2.99627669770714,6.95136909386879,2.59525339204331
"44951",0.241172785773101,0.970912390056141,3.33487843404016,5.32502074550366,1.97867496267906
"44953",0.286179998238684,2.28169555302024,3.69928062050879,4.98465330797233,2.69730200975699
"44956",0.442079498791471,1.67930225421783,3.80950249718057,5.78923793550226,2.82976501357077
"44957",0.230803589745057,2.22485265176371,3.80950249718057,5.78923793550226,2.76822834581893
"44959",0.0757049063736034,1.32490034899214,4.55253120853509,6.47257508985315,2.88330309239568
"44962",0.29161671300963,2.21092038207189,2.99627669770714,6.95136909386879,2.62927911152632
"44966",0.414084015663395,2.05079852742466,3.49225402986176,5.25389021628127,2.81866176079762
"44988",0.301723792293162,2.05365421553765,4.41865905031594,5.36638186074997,2.73129130650267
"44990",0.128538818330418,1.03814267277973,2.58561693011275,4.06785166051235,2.80106666046342
"44994",0.153306619593403,2.19496556525052,3.32253163472896,5.32023770690539,2.84018453651999
"44996",0.170987571052779,1.26922462409764,3.17598650936112,4.50851625226694,2.14955815810792
"45004",0.344770671302242,1.66318930476323,4.55253120853509,6.47257508985315,2.55739977508333
"45006",0.30140293701114,1.69514742983201,3.49225402986176,5.25389021628127,2.80450451865731
"45013",0.542566167496255,1.92455779732099,4.41865905031594,5.36638186074997,2.71846708783715
"45019",0.404833710122619,1.62528679152995,3.58078294659351,5.98977763964001,2.97766645751827
"45024",0.297240396540143,2.58610677808972,4.39150652613484,5.83682522770016,2.69261876349061
"45028",0.36255592820667,1.55536832387365,4.55253120853509,6.47257508985315,2.86736926450258
"45032",0.404833710122619,1.43463568492849,3.58078294659351,5.98977763964001,2.87336558762639
"45038",0.409845925820732,1.43406669453147,3.80950249718057,5.78923793550226,2.87946112117029
"45046",0.21006659584381,2.16889830463623,3.69928062050879,4.98465330797233,2.5461900085634
"45047",0.320294305015433,2.06391179577585,2.99627669770714,6.95136909386879,2.8583151528158
"45051",0.16533937426604,1.51332575696516,4.37324138608759,5.43420630841758,2.67307578870965
"45060",0.326696344704636,1.30971217193839,3.33487843404016,5.32502074550366,2.70183514834797
"45067",0.222716475568545,1.00774128286062,2.58970408801578,3.72320931040511,2.53455489525652
"45072",0.287790814450454,1.15049891651709,2.98847132047518,4.4215710245264,2.93844079543949
"45079",0.142323200178741,1.39882431352113,4.33107201983724,5.36316241230006,2.7324631686088
"45080",0.320775617794781,1.68421355917015,3.74727443427803,4.61162773146829,2.63808198925545
"45081",0.133146313976726,1.24739965679107,4.33107201983724,5.36316241230006,2.41412740024181
"45087",0.347763545449064,2.35987350514857,3.69928062050879,4.98465330797233,2.68228478828385
"45089",0.20923147354451,2.03924753351237,2.99627669770714,6.95136909386879,1.43980245527407
"45090",0.293638338277939,2.08543060081589,3.49225402986176,5.25389021628127,2.68599750686856
"45092",0.404833710122619,1.43680072204635,3.58078294659351,5.98977763964001,2.88313396014218
"45101",0.0171406122371012,1.13219485759331,4.33107201983724,5.36316241230006,2.93480795007774
"45103",0.344667448031281,1.61144541888587,3.82053390533369,5.19781516944518,2.6770309003746
"45106",0.20508351742236,0.995937107401863,2.58970408801578,3.72320931040511,2.50345424847324
"45110",0.317144931677478,1.75996974947127,3.80950249718057,5.78923793550226,3.00676647052224
"45114",0.07434345875524,1.47694652027468,2.98847132047518,4.4215710245264,2.94152178467033
"45120",0.138430134948455,0.998394106951723,3.17598650936112,4.50851625226694,2.02637759659833
"45122",0.114746873460433,2.15962635130092,2.65874601931954,5.50520154772776,2.39266032099723
"45123",0.0709293053888384,1.61959394763275,4.33107201983724,5.36316241230006,2.834280639822
"45129",0.335143931932208,2.22122597616267,2.99627669770714,6.95136909386879,2.54719578766307
"45132",0.148495337806877,1.48012343904946,4.33107201983724,5.36316241230006,2.66599675075918
"45135",0.203379076534814,1.852788036672,3.80950249718057,5.78923793550226,2.76117805326648
"45138",0.396780336641994,1.59811997156669,3.58078294659351,5.98977763964001,2.88867248724516
"45147",0.159283047347254,0.68750130852818,2.42066321182124,2.79028516403324,2.97983957347926
"45156",0.155681016926225,2.12958826119911,2.23757342070395,3.59228781595213,2.89509188435326
"45158",0.354503139110605,1.72060832088737,3.80950249718057,5.78923793550226,2.89681481139777
"45166",0.404833710122619,1.42555553512882,3.58078294659351,5.98977763964001,2.77659742234615
"45190",0.324495138555595,1.82062905709994,3.53572152828684,2.07918124604762,2.64245863160431
"45191",0.358158877350588,1.62802742485947,3.58078294659351,5.98977763964001,2.86394566696521
"45194",0.020859481897313,1.14106688775227,4.33107201983724,5.36316241230006,2.8907136969608
"45198",0.00814187410803278,1.20775084823282,4.33107201983724,5.36316241230006,2.74002649822732
"45200",0.232996105058713,0.783211894659301,2.7855635422284,2.44870631990508,2.87895755367068
"45204",0.141214525595433,0.635959400613594,2.50009459561958,2.72916478969277,2.9099919640888
"45206",0.312303593126979,1.90045599549849,2.99627669770714,6.95136909386879,2.48973672448145
"45207",0.0186752868069852,2.10490240447175,2.7175806602292,5.06566932773143,2.02042541177018
"45209",0.243157612358171,2.22197532566542,2.99627669770714,6.95136909386879,2.88849039555028
