"","mean_rapes","rapeseed_Fertilizer","GDP_Mean","Pesticide","AET_mean"
"41409",0.420744787539534,2.47727846113288,4.53949600698066,5.72928874039045,2.75160288293381
"41413",0.192791205919541,2.40368977150174,2.7175806602292,5.06566932773143,2.41917362122095
"41423",0.00676651242512138,2.18527134548025,2.7175806602292,5.06566932773143,2.02664511669604
"41448",0.308495991745212,2.01728578017948,4.33107201983724,5.36316241230006,2.39052508279408
"41453",0.26590859741981,1.97694701355152,3.82053390533369,5.19781516944518,2.70836524891297
"41473",0.092609184735377,1.84962406207557,4.37324138608759,5.43420630841758,2.67027623230255
"41495",0.159148743563961,1.75174199069857,4.37324138608759,5.43420630841758,2.51288442438462
"41499",0.441696013495837,2.04051470741745,4.37324138608759,5.43420630841758,2.51848260440058
"41527",0.397201983958945,1.88275709797449,4.33107201983724,5.36316241230006,2.65191228159534
"41539",0.256133341582108,1.32573436996809,3.33487843404016,5.32502074550366,2.55255234244458
"41549",0.274446507628272,1.32790460179269,3.33487843404016,5.32502074550366,2.52749947631655
"41567",0.19805946441991,2.19873154255959,2.99627669770714,6.95136909386879,2.68742278454921
"41570",0.304982654980132,1.45140491754089,3.80950249718057,5.78923793550226,2.85936468656911
"41571",0.224127573545778,1.92410759873561,2.65874601931954,5.50520154772776,2.8641471801967
"41581",0.18627511066076,1.42219239907201,4.33107201983724,5.36316241230006,2.45680419206471
"41587",0.0550610861316401,2.33419496282908,2.99627669770714,6.95136909386879,1.79366152688154
"41610",0.174051689280294,2.11116025686836,2.99627669770714,6.95136909386879,2.66033176450226
"41621",0.278753595467004,1.28826373975518,3.33487843404016,5.32502074550366,2.16656049392713
"41631",0.240571003894463,1.80375203650979,4.33107201983724,5.36316241230006,2.37117785199309
"41640",0.0466793878595174,1.09708644213258,2.09437779351545,3.63648789635337,2.88678103069075
"41645",0.256712986026167,2.18832354186358,4.55253120853509,6.47257508985315,2.457494411329
"41656",0.0956673933770464,1.254156122925,3.33487843404016,5.32502074550366,2.34993631126032
"41674",0.278753595467004,1.30260216327562,3.33487843404016,5.32502074550366,2.70672286107813
"41679",0.237892377601823,1.97596353478606,3.82053390533369,5.19781516944518,2.83084633715454
"41690",0.488092225078633,1.73262097986464,3.5953428256262,5.33782451404581,2.48883598951273
"41704",0.138418609949235,1.35548996775839,4.33107201983724,5.36316241230006,2.31169080560557
"41717",0.232041234424148,2.39099581140332,4.48925689329624,4.11223623086894,2.61478112266813
"41718",0.130931081865652,1.97788207196274,4.37324138608759,5.43420630841758,2.75482822294217
"41747",0.284564833878468,2.28400641245532,3.82053390533369,5.19781516944518,2.15336110355476
"41754",0.362496413231514,2.34985219243758,4.35542667018496,0,2.49613033531194
"41803",0.136892680088873,2.33431588480511,2.99627669770714,6.95136909386879,1.63887536255848
"41804",0.553807979047296,2.5226222014336,3.69928062050879,4.98465330797233,2.24860082806424
"41812",0.375434986161102,1.83133328591884,3.58078294659351,5.98977763964001,2.97968925801245
"41817",0.0568278353343022,1.90554251147375,4.37324138608759,5.43420630841758,2.52350646737155
"41835",0.433628668157336,2.47483533831649,4.53949600698066,5.72928874039045,2.87893193291314
"41866",0.355360765320305,2.44049036437779,4.53949600698066,5.72928874039045,2.97218079019794
"41877",0.273827707362197,1.25213964756124,3.33487843404016,5.32502074550366,2.31359105537467
"41895",0.141673690894041,1.1576233934242,2.71731170571189,2.91009054559407,1.95992113444397
"41897",0.00927701954441322,1.94215592124846,2.7175806602292,5.06566932773143,1.93359573945445
"41905",0.0106453950604422,0.667631402942446,3.17598650936112,4.50851625226694,2.32562804386427
"41929",0.167905096832641,1.77491677532533,4.37324138608759,5.43420630841758,2.58544058556084
"41933",0.363611969175787,1.97009297726845,3.82053390533369,5.19781516944518,2.53153593731396
"41966",0.397201983958945,1.72240020601845,4.33107201983724,5.36316241230006,2.48507467365766
"41970",0.652314320469745,2.4330243275619,4.39150652613484,5.83682522770016,2.72155055715184
"41973",0.174567833691332,1.54950304468657,3.80950249718057,5.78923793550226,2.36867419823597
"41981",0.127373594009447,1.30828088764885,4.33107201983724,5.36316241230006,2.31167819337447
"41993",0.150348433162954,1.95444845250699,2.65874601931954,5.50520154772776,2.89429627840292
"42002",0.419969015570705,1.53171459987681,3.33487843404016,5.32502074550366,2.64032168829448
"42014",0.278753595467004,1.29033848354997,3.33487843404016,5.32502074550366,2.2212589496752
"42024",0.358668820878464,1.62431095740706,4.33107201983724,5.36316241230006,2.39174875164777
"42027",0.0290175540634528,2.21354662825253,2.99627669770714,6.95136909386879,2.20439456131129
"42041",0.240293633950666,2.01896246436269,2.99627669770714,6.95136909386879,2.40962119161543
"42051",0.391106720318189,2.0448036908508,3.58078294659351,5.98977763964001,2.59288360957598
"42058",0.614307921311155,2.37579192344706,4.39150652613484,5.83682522770016,2.71417752240768
"42063",0.118644128071587,1.69358526739524,4.33107201983724,5.36316241230006,2.70826910732187
"42070",0.13268651738204,2.0884162646664,4.4240457227584,3.96189547366785,2.59794317896047
"42085",0.278753595467004,1.31604394458194,3.33487843404016,5.32502074550366,2.72987799622564
"42117",0.220998514841162,2.3185912736758,2.99627669770714,6.95136909386879,2.90110950282208
"42128",0.302842348882295,1.27818951551268,3.24133383890853,4.24440083380137,1.7550577444371
"42142",0.0529399072002917,1.65062502612727,2.65874601931954,5.50520154772776,2.84367946779092
"42156",0.370237946574081,2.39617287194134,2.99627669770714,6.95136909386879,2.86795301615872
"42158",0.20690080505745,2.28864429740861,4.59846060627,3.68133170596917,2.65569855671302
"42171",0.227886704099716,1.75234826016086,3.15253405831716,4.53504081325116,2.51771417723905
"42176",0.324594192143168,1.93438171487391,3.82053390533369,5.19781516944518,2.37722817105464
"42177",0.346144915561825,2.24938091158764,4.55253120853509,6.47257508985315,2.80200158443107
"42178",0.488830817443801,2.23659748594665,2.99627669770714,6.95136909386879,2.80207498668948
"42181",0.348694199799784,1.49762752345549,3.80950249718057,5.78923793550226,2.89955507560956
"42182",0.433911475125478,2.45767498784682,3.67849955374174,4.79177483365164,2.63424328978634
"42186",0.541071955778152,2.50105173789792,3.69928062050879,4.98465330797233,2.18394737020473
"42197",0.256133341582108,1.26831454622281,3.33487843404016,5.32502074550366,2.15455800729706
"42198",0.0334790690175797,1.96192095415343,2.99627669770714,6.95136909386879,1.74429298312268
"42211",0.329482401522021,2.3891196554482,2.99627669770714,6.95136909386879,2.8344755812385
"42214",0.175903039634359,2.211731651416,2.61998209528875,4.35812528527665,2.95761583740591
"42229",0.238295261196556,2.37262675800004,2.7175806602292,5.06566932773143,2.25881965409523
"42250",0.0502761493943729,1.77278067250458,2.65874601931954,5.50520154772776,2.76809608407603
"42257",0.111119321114695,0.66586089167316,3.17598650936112,4.50851625226694,2.31786443662925
"42279",0.273840400300041,1.44278009240658,4.33107201983724,5.36316241230006,2.76885163765424
"42284",0.490856136027108,2.46610505763707,3.69928062050879,4.98465330797233,2.28270166734346
"42291",0.361054996445198,1.83218390148834,3.58078294659351,5.98977763964001,2.79393166870323
"42302",0.513928242689629,2.21382833169242,2.99627669770714,6.95136909386879,2.03110776860551
"42307",0.0256781713337204,2.15832610483638,4.4240457227584,3.96189547366785,2.59401745228594
"42341",0.274709652942243,2.21559435070247,2.99627669770714,6.95136909386879,2.47458911979813
"42356",0.408239964633264,1.26700929184706,3.24133383890853,4.24440083380137,2.08767157992992
"42361",0.108089431152636,2.01132999526282,4.37324138608759,5.43420630841758,2.524651078215
"42364",0.189514192501796,1.83742709254981,2.65874601931954,5.50520154772776,2.81943033359562
"42380",0.0426247258868325,1.23418060569809,3.33487843404016,5.32502074550366,2.57867331266324
"42383",0.241565118004094,1.50988485011313,3.27944081689166,4.8616001175705,2.64248807389604
"42397",0.0499435988619924,1.00479476932518,2.09437779351545,3.63648789635337,2.74344676621514
"42399",0.355796294473772,2.25516841033751,3.67411922620111,3.27438879555038,2.64464956564539
"42420",0.0955924292724604,1.86659044587577,2.65874601931954,5.50520154772776,2.73779824782794
"42425",0.314605242251783,2.20959809115186,2.99627669770714,6.95136909386879,2.38779223528339
"42436",0.180657767454143,1.37054218450385,2.99627669770714,6.95136909386879,2.58006242426427
"42440",0.563560181845927,2.52044891252285,3.80950249718057,5.78923793550226,2.36359519323997
"41210",0.38298525643205,2.04507575065883,3.58078294659351,5.98977763964001,2.73292481384679
"41276",0.0185386950821508,1.85978632306742,3.58078294659351,5.98977763964001,2.97293392882476
"41401",0.0159881049655332,1.2563049058527,3.33487843404016,5.32502074550366,2.50132828883458
"41541",0.294333924321565,1.91028638677867,3.82053390533369,5.19781516944518,2.35335284563465
"41555",0.409933132118576,2.05132833790215,3.58078294659351,5.98977763964001,2.92874780566316
"41666",0.363611969175787,1.96963720705444,3.82053390533369,5.19781516944518,2.90010854306085
"41741",0.35196313009693,2.05447616665012,3.58078294659351,5.98977763964001,2.94649466536357
"41847",0.357100704484407,1.98120455959805,3.58078294659351,5.98977763964001,2.86669513396752
"41911",0.409933132118576,2.04379327449016,3.58078294659351,5.98977763964001,2.79715208301566
"41965",0.0980665935576103,1.37297003500527,3.80950249718057,5.78923793550226,2.67263654165849
"41969",0.0738455884179626,2.04683030447651,3.58078294659351,5.98977763964001,2.97591026454068
"42005",0.269820920929452,1.83507210612928,3.58078294659351,5.98977763964001,2.87243897870694
"42083",0.253213813762923,1.95681807381689,3.58078294659351,5.98977763964001,2.99275596466083
"42104",0.00437619849535976,1.38378179587309,4.33107201983724,5.36316241230006,2.15607658422976
"42110",0.437122704242338,2.54593639513711,3.80950249718057,5.78923793550226,2.72439535240377
"42122",0.240895775334269,2.04681022334678,3.58078294659351,5.98977763964001,2.98435985320384
"42231",0.409933132118576,2.05090469079933,3.58078294659351,5.98977763964001,2.91281808400229
"42346",0.387241484991934,2.05496160716206,3.58078294659351,5.98977763964001,2.93844675292014
"42376",0.392890744435079,2.03536867128669,3.58078294659351,5.98977763964001,2.80996031837678
"42379",0.126246830124444,1.90064378279764,3.58078294659351,5.98977763964001,2.95296100291414
"42415",0.0406517800258321,2.01215509741243,3.58078294659351,5.98977763964001,2.99044325009652
"42439",0.170180200648278,2.00478190779226,3.58078294659351,5.98977763964001,2.92038424217836
"42465",0.245812667336722,1.92709043021146,3.82053390533369,5.19781516944518,2.09967242119711
"42468",0.276605390819535,1.32858053131069,3.33487843404016,5.32502074550366,2.61507913782607
"42470",0.637512743308105,1.97913625601086,3.82053390533369,5.19781516944518,2.86605514686113
"42478",0.204597247185743,0.774602439171404,3.17598650936112,4.50851625226694,1.51560579469233
"42495",0.185109400142812,2.20738420096381,2.23757342070395,3.59228781595213,2.9045368381975
"42510",0.167718454688086,1.86468099057035,4.37324138608759,5.43420630841758,2.74617685813802
"42524",0.281226849401499,1.91095867885469,3.17598650936112,4.50851625226694,2.01585104302387
"42537",0.207018506298722,1.31550059419546,3.33487843404016,5.32502074550366,2.57962369995796
"42538",0.157155410111812,1.88989904827214,4.37324138608759,5.43420630841758,2.37445374259314
"42542",0.257266422011966,1.97643091482642,3.15253405831716,4.53504081325116,2.64512681403709
"42552",0.461398485717177,1.69664297482619,3.5953428256262,5.33782451404581,2.52921869846005
"42581",0.271343652210553,1.30461448499954,3.33487843404016,5.32502074550366,2.37885194644888
"42590",0.0106453950604422,0.66902698824172,3.17598650936112,4.50851625226694,2.45377322247802
"42606",0.21470384813628,1.95770572672701,4.37324138608759,5.43420630841758,2.48374856955437
"42624",0.271343652210553,1.32761037572286,3.33487843404016,5.32502074550366,2.61806678363534
"42633",0.269758151896173,2.35821430652107,2.26964184190232,0,2.25305516936298
"42635",0.473525381603286,2.47245526462573,3.69928062050879,4.98465330797233,2.06783220170738
"42644",0.0758786087073177,1.27136860348081,3.33487843404016,5.32502074550366,2.47420758917595
"42653",0.0459267517286422,1.69350035592953,4.33107201983724,5.36316241230006,2.35903325233702
"42656",0.435244379381162,2.32453882803346,3.67849955374174,4.79177483365164,2.60415209529602
"42659",0.069369998697395,1.10062673671672,2.09437779351545,3.63648789635337,2.86187030657785
"42663",0.290809036578701,2.38910183841847,4.48925689329624,4.11223623086894,2.61124901126742
"42667",0.378871711526072,1.46627263566664,3.5631114768111,3.73957234445009,2.64032168829448
"42672",0.0381089413387254,1.32890690450403,4.33107201983724,5.36316241230006,2.34842656529974
"42680",0.0981339699278354,2.01604346090284,4.37324138608759,5.43420630841758,2.6947618425466
"42690",0.349660108947542,1.84022690433905,3.58078294659351,5.98977763964001,2.94002854269885
"42710",0.171116744632671,2.09089054265599,2.26964184190232,0,2.30942736821436
"42716",0.36773486528644,2.24418945722313,4.55253120853509,6.47257508985315,2.77581408684366
"42724",0.409933132118576,1.92953515551553,3.58078294659351,5.98977763964001,2.89308442356755
"42725",0.0849335781510667,1.29313940772178,3.80950249718057,5.78923793550226,2.67272991885311
"42727",0.0698324799224745,1.8427433318513,2.98847132047518,4.4215710245264,2.94301285756679
"42729",0.0443437356793862,1.03962722947948,2.09437779351545,3.63648789635337,2.80874735854306
"42739",0.0174128011383853,0.903843218804218,2.71731170571189,2.91009054559407,2.00768682872724
"42743",0.22382475701248,2.30176830958509,2.99627669770714,6.95136909386879,2.92051464136321
"42764",0.185529281359238,0.689210171498381,3.17598650936112,4.50851625226694,2.39805890639348
"42788",0.250942509128819,1.29933788580198,3.33487843404016,5.32502074550366,2.35112421677566
"42820",0.124286811578068,1.61298717979607,4.14310934368233,4.86861505347097,2.60281547159111
"42827",0.1097472350147,1.16868607899459,3.33487843404016,5.32502074550366,2.59475418033626
"42836",0.121232390754275,1.28829110054389,4.33107201983724,5.36316241230006,2.64177795836856
"42837",0.340487673978583,2.37638635028349,2.65874601931954,5.50520154772776,2.1364091129594
"42845",0.0182248197492447,1.2396411167021,3.33487843404016,5.32502074550366,2.51105534458215
"42853",0.0175550152490231,1.23703657070072,3.80950249718057,5.78923793550226,2.60256701840448
"42864",0.480783287758322,2.22649016871232,3.67849955374174,4.79177483365164,2.61479053672862
"42866",0.240159079622371,2.32388414383242,3.69928062050879,4.98465330797233,2.62630064198695
"42871",0.481418516175978,2.21391718368386,2.99627669770714,6.95136909386879,2.22290218620518
"42913",0.401818140369504,1.83481636399401,3.58078294659351,5.98977763964001,2.95162080270846
"42915",0.248752094298928,2.33164708137188,2.61998209528875,4.35812528527665,2.96284268120124
"42917",0.0707660296879758,1.20165094469745,4.33107201983724,5.36316241230006,2.68101228918917
"42934",0.537526490631211,2.2961592261815,2.99627669770714,6.95136909386879,2.80820293212047
"42937",0.273827707362197,1.29251252451042,3.33487843404016,5.32502074550366,2.27333203700864
"42948",0.209799029329715,2.17056847716299,4.55253120853509,6.47257508985315,2.27498209421401
"42949",0.330063220390498,2.00745766669236,4.37324138608759,5.43420630841758,2.79268762268093
"42950",0.136392225172409,1.77626895780811,2.65874601931954,5.50520154772776,2.84250894450511
"42957",0.116232891376952,2.00676267530158,2.23757342070395,3.59228781595213,2.84163874876222
"42971",0.132058412420238,1.71352587558689,4.33107201983724,5.36316241230006,2.63995759686486
"42972",0.342587144832266,1.96572878534839,3.82053390533369,5.19781516944518,2.51252451908011
"42986",0.621930968196265,2.55325154066812,4.41865905031594,5.36638186074997,2.52056540558143
"42991",0.213620241322873,1.77213925745927,3.67411922620111,3.27438879555038,2.63582470069102
"43010",0.28651260350888,1.50709081620243,3.16095306782485,4.97335418216401,2.29996881498364
"43014",0.427023025607787,2.53055140832792,3.80950249718057,5.78923793550226,2.65413641670314
"43023",0.103077739105676,1.64764884605658,3.80950249718057,5.78923793550226,3.0059716656361
"43044",0.309894007384423,1.78551233419104,3.80950249718057,5.78923793550226,2.98803047103104
"43045",0.278753595467004,1.29563475447443,3.33487843404016,5.32502074550366,2.5965120084531
"43052",0.365487994625086,1.50946987627817,3.80950249718057,5.78923793550226,2.85359682399265
"43058",0.139518189149759,2.21278106473737,2.99627669770714,6.95136909386879,2.49881086943437
"43093",0.376680226756862,2.32510031048,4.55253120853509,6.47257508985315,2.97380659558663
"43097",0.0284803202892498,1.28091178438359,4.33107201983724,5.36316241230006,2.21728022285632
"43110",0.021715397727728,1.27376255869917,3.24133383890853,4.24440083380137,1.71376046822155
"43123",0.273242475227228,1.2203052446329,3.17598650936112,4.50851625226694,2.234286733946
"43130",0.0227264036073597,1.64080512409499,2.99627669770714,6.95136909386879,2.53845927484078
"43144",0.0275599042230404,2.05468610103467,4.37324138608759,5.43420630841758,2.50033287379509
"43146",0.529256119592165,2.32553952591684,3.67849955374174,4.79177483365164,2.68815487585533
"43147",0.189329860959068,1.24127669396748,3.33487843404016,5.32502074550366,2.25168166499781
"43150",0.385391753500145,2.45247265401322,4.53949600698066,5.72928874039045,2.77611503749549
"43176",0.374901024072858,2.43812210175568,4.53949600698066,5.72928874039045,2.92146970756462
"43179",0.0653348029283727,2.2154136812529,2.99627669770714,6.95136909386879,2.37683755973559
"43183",0.39485611026774,2.26844030726298,4.21334781739129,5.40708143378234,2.68381866030194
"43186",0.356572648501777,1.51230830913379,4.33107201983724,5.36316241230006,2.69238261412692
"43187",0.381474610387448,2.22407267032253,2.99627669770714,6.95136909386879,2.74914714199573
"43197",0.401072839189893,1.83635825421619,3.58078294659351,5.98977763964001,2.97293943144745
"43198",0.362919381165773,2.22237063273659,2.99627669770714,6.95136909386879,2.6443213361902
"43201",0.407734947812797,2.01430836978694,3.58078294659351,5.98977763964001,2.90650980467046
"43202",0.557078153716195,2.06715897576371,3.16927450599899,0,2.72697449205362
"43203",0.436637565094353,2.44255879327907,3.69928062050879,4.98465330797233,2.59990255716419
"43211",0.25281290128628,2.21482454349375,2.99627669770714,6.95136909386879,2.51121470113639
"43212",0.199671568614927,1.45517163354577,4.33107201983724,5.36316241230006,2.23075294268046
"43236",0.304135816626905,2.37147775642521,2.99627669770714,6.95136909386879,2.94699438522985
"43246",0.38935405862289,1.88562888974575,3.58078294659351,5.98977763964001,2.89274866698201
"43247",0.455352507014841,2.46913906911957,3.69928062050879,4.98465330797233,2.6927577692032
"43261",0.0799756312118984,1.73788265073451,2.98847132047518,4.4215710245264,2.90709610903045
"43278",0.0874578742470484,1.32993685593643,4.33107201983724,5.36316241230006,2.35175720684891
"43289",0.350250841820761,2.39173873934091,4.59846060627,3.68133170596917,2.64372872294043
"43294",0.0178149310539936,1.21750525702165,4.33107201983724,5.36316241230006,2.64367587658914
"43297",0.259637305446225,1.29642634488335,3.33487843404016,5.32502074550366,2.6524708228002
"43303",0.0159881049655332,1.23958676237858,3.33487843404016,5.32502074550366,2.54532921060464
"43307",0.276747980932242,2.24401014710772,4.21334781739129,5.40708143378234,2.32140607826015
"43329",0.621037461360061,2.58865213366624,4.41865905031594,5.36638186074997,2.60166558668841
"43358",0.234276563255607,2.46023141564844,2.99627669770714,6.95136909386879,2.91052117971131
"43365",0.130542611023598,1.23831960042546,3.33487843404016,5.32502074550366,2.20557166476568
"43382",0.0133228683019229,2.21345545052664,2.99627669770714,6.95136909386879,1.98759711102657
"42487",0.264703077871653,2.05027394567909,3.58078294659351,5.98977763964001,2.9563128166888
"42533",0.0723618017289557,2.21627289873696,3.69928062050879,4.98465330797233,2.74066809230457
"42557",0.00849601928924617,1.64532290290102,4.37324138608759,5.43420630841758,2.59641053663734
"42587",0.182794950386863,1.71031363929858,3.58078294659351,5.98977763964001,2.95877996430072
"42593",0.409933132118576,2.05192172029082,3.58078294659351,5.98977763964001,2.91277068471248
"42600",0.0120459192076543,1.23555484918951,3.33487843404016,5.32502074550366,2.23554347626653
"42619",0.409933132118576,2.05220455646488,3.58078294659351,5.98977763964001,2.92449465651838
"42638",0.368193886638318,1.9646707463266,3.58078294659351,5.98977763964001,2.79477011532772
"42688",0.400621932560765,1.99615558392662,3.58078294659351,5.98977763964001,2.90992517034958
"42697",0.36996042283989,2.04733613247131,3.58078294659351,5.98977763964001,2.74852257444201
"42708",0.00302048569708115,0.680418184153603,3.17598650936112,4.50851625226694,2.42362615411512
"42720",0.082246654024936,2.52047119637515,3.69928062050879,4.98465330797233,0.847675462922626
"42735",0.359176489964798,1.8456817757261,3.58078294659351,5.98977763964001,2.95154566375699
"42745",0.365053213590961,1.86640513603264,3.58078294659351,5.98977763964001,2.93583302842261
"42749",0.3096927677409,1.91626458725379,3.82053390533369,5.19781516944518,2.35335284563465
"42773",0.0933730411058868,1.8419235298772,3.58078294659351,5.98977763964001,2.95233109015253
"42798",0.409933132118576,2.04716697172773,3.58078294659351,5.98977763964001,2.91712085846185
"42846",0.00936825980013123,0.397680926691814,3.58078294659351,5.98977763964001,2.98039298988465
"42854",0.0230523050284813,0.403938165566568,3.58078294659351,5.98977763964001,3.00041212565963
"42855",0.0219747969635533,2.01350777649701,3.58078294659351,5.98977763964001,2.93634915138459
"42890",0.335579466068974,2.05313316959522,3.58078294659351,5.98977763964001,2.87890289427703
"42918",0.0120459192076543,1.24468249800899,3.33487843404016,5.32502074550366,2.12787578101444
"42939",0.317040857901325,2.02160549161979,3.58078294659351,5.98977763964001,3.01062423358943
"42955",0.349660108947542,2.0543311074688,3.58078294659351,5.98977763964001,2.92834859870253
"43021",0.047966407808173,2.01470099052194,3.58078294659351,5.98977763964001,2.93920863408813
"43059",0.278430239560635,2.46602315809587,3.69928062050879,4.98465330797233,2.68825292474251
"43066",0.00364001503526111,1.49562095129638,3.16095306782485,4.97335418216401,1.59669525234796
"43067",0.311047123919097,2.05445450162155,3.58078294659351,5.98977763964001,2.91288917326519
"43072",0.0933730411058868,2.01363194457685,3.58078294659351,5.98977763964001,2.93085052608169
"43156",0.33587712004194,1.96405853458433,3.82053390533369,5.19781516944518,2.35489697486282
"43167",0.00936825980013123,2.01128046010255,3.58078294659351,5.98977763964001,2.99679692818258
"43180",0.4079185555197,2.05000009239173,3.58078294659351,5.98977763964001,2.91155708245991
"43199",0.0159881049655332,1.26832360745838,3.33487843404016,5.32502074550366,2.47419023900122
"43218",0.256347942171625,1.84278249085581,3.58078294659351,5.98977763964001,2.90926941034249
"43240",0.085667099589069,2.01199028328659,3.58078294659351,5.98977763964001,2.96069440211056
"43244",0.32917180981834,1.84352057017849,3.58078294659351,5.98977763964001,2.94292589595635
"43245",0.00535531432279434,0.689793939114404,3.17598650936112,4.50851625226694,2.10121091031215
"43258",0.395953812715363,1.81659668147117,3.58078294659351,5.98977763964001,2.95088764281683
"43296",0.409933132118576,1.83194720425842,3.58078294659351,5.98977763964001,2.83382796264441
"43311",0.00470939000403854,2.01233691906773,3.58078294659351,5.98977763964001,2.94005970433161
"43317",0.409933132118576,2.0530999397596,3.58078294659351,5.98977763964001,2.94278436183346
"43383",0.0347317362537134,2.01304363671235,3.58078294659351,5.98977763964001,2.94117707659131
"43387",0.183269839695839,1.25480291989245,3.33487843404016,5.32502074550366,2.60766560883497
"43392",0.283332442723883,1.91868196607113,2.65874601931954,5.50520154772776,2.38125479271013
"43396",0.252168744763549,1.5591988583291,3.80950249718057,5.78923793550226,2.98893700049486
"43402",0.485579492743648,1.79959170066684,3.5953428256262,5.33782451404581,2.25100053228768
"43408",0.00659743346379304,0.498674723947784,4.55253120853509,6.47257508985315,2.10832940276259
"43424",0.340219386652425,2.44880221467586,2.99627669770714,6.95136909386879,2.85091960678179
"43429",0.325676608194012,2.21938516549016,2.99627669770714,6.95136909386879,2.43035728750481
"43431",0.15156699511099,1.98117163596832,2.65874601931954,5.50520154772776,2.91990577656086
"43432",0.276409863353672,1.35018649131567,4.33107201983724,5.36316241230006,2.277459130578
"43440",0.583207425527456,1.96163969036723,3.82053390533369,5.19781516944518,2.83925851524197
"43442",0.222716475568545,0.738560496049883,3.17598650936112,4.50851625226694,2.04859438463963
"43445",0.122878717840426,0.734431692690521,3.17598650936112,4.50851625226694,1.9832395600254
"43448",0.34695722308511,2.26341624433568,3.80950249718057,5.78923793550226,2.1132268916776
"43450",0.279013263412749,1.32442677104344,2.91918067636586,5.28195781643865,2.73163912108939
"43460",0.363611969175787,1.97254298167534,3.82053390533369,5.19781516944518,2.59300900514063
"43461",0.158044907944639,2.28032153148127,3.69928062050879,4.98465330797233,2.61863323992852
"43480",0.184679880133894,1.23550816084152,2.09437779351545,3.63648789635337,2.7303183461117
"43497",0.408086794194541,1.90409450252515,3.58078294659351,5.98977763964001,2.87193587726695
"43500",0.266904875533515,1.29112613103218,3.33487843404016,5.32502074550366,2.13014223843131
"43504",0.292336635702437,2.32695562993394,3.69928062050879,4.98465330797233,2.14236339108387
"43508",0.393548624335883,2.02280161739282,3.58078294659351,5.98977763964001,2.86751308402892
"43512",0.0266075409126767,2.21092954831664,3.69928062050879,4.98465330797233,2.31626996213086
"43513",0.400192967992587,2.44996192024579,2.99627669770714,6.95136909386879,2.82565017804888
"43516",0.101854193693092,2.05213123581073,2.65874601931954,5.50520154772776,2.77705551607849
"43518",0.284095684402014,1.44051324482044,4.33107201983724,5.36316241230006,2.64054058822321
"43519",0.4079185555197,2.00075479791454,3.58078294659351,5.98977763964001,2.7126847692383
"43521",0.428572123831706,1.84129336749389,3.5953428256262,5.33782451404581,2.70894670491057
"43524",0.273741510871592,1.78554329986318,2.99627669770714,6.95136909386879,2.64529358081705
"43528",0.289362418039356,1.99363917249093,3.58078294659351,5.98977763964001,2.89624618557843
"43545",0.117020073161839,1.69270526622901,3.58078294659351,5.98977763964001,2.96902880908425
"43551",0.0544286183281393,2.13985750394687,2.72897418472011,0,2.30789062544148
"43565",0.231074267063597,1.95765127034074,4.37324138608759,5.43420630841758,2.41286037659874
"43572",0.0687158107276149,1.26935965534644,3.33487843404016,5.32502074550366,2.43196653244715
"43574",0.300327418440171,2.26657796163253,2.99627669770714,6.95136909386879,2.61494740893092
"43575",0.325270334895992,1.55769213588354,4.33107201983724,5.36316241230006,2.52620076848877
"43578",0.336127450939728,2.13932929497353,3.67411922620111,3.27438879555038,2.62635870088876
"43604",0.354664074078551,1.50176742969645,4.33107201983724,5.36316241230006,2.45777830075688
"43607",0.181386201089661,1.62944431578688,3.37144277430214,3.81484666860446,2.09454599204188
"43611",0.046300018481838,1.13135710985486,3.33487843404016,5.32502074550366,2.67432885894039
"43617",0.394449695675612,2.06773823953025,4.37324138608759,5.43420630841758,2.53814866219582
"43618",0.400684181806364,2.10004636705675,2.99627669770714,6.95136909386879,2.37322954566316
"43622",0.221850794183106,2.22184185504987,2.99627669770714,6.95136909386879,2.64738879236044
"43640",0.313461593280305,1.95193128454792,3.82053390533369,5.19781516944518,1.78425491814434
"43641",0.344937592129337,1.18776181847349,3.27061654569879,4.30393006427537,2.69169705383634
"43647",0.0258583504948338,2.22441211352795,4.33107201983724,5.36316241230006,2.32360195909714
"43653",0.328643828142372,2.54630693208017,3.80950249718057,5.78923793550226,2.67545099219447
"43654",0.135990570029829,1.96247198199259,2.99627669770714,6.95136909386879,2.71054799926338
"43655",0.129998538167918,0.690842731091669,3.17598650936112,4.50851625226694,2.19226204699143
"43658",0.220810389400002,1.94372237638685,2.65874601931954,5.50520154772776,2.78393334078238
"43663",0.324693911599824,2.34489196772438,3.69928062050879,4.98465330797233,2.63639236302618
"43665",0.19444510982411,2.10704565073155,2.65874601931954,5.50520154772776,2.85740070860371
"43672",0.38325327891393,2.26950001465844,4.48925689329624,4.11223623086894,2.67132714883458
"43677",0.164758537643637,1.4085768729028,2.91918067636586,5.28195781643865,2.58446584338613
"43678",0.188752766683102,0.74313358106567,3.17598650936112,4.50851625226694,2.00953688821573
"43685",0.265185500354612,1.30665078655145,3.33487843404016,5.32502074550366,2.57437580912813
"43690",0.254470620777941,2.20152019140089,2.65874601931954,5.50520154772776,2.89570201378027
"43691",0.278753595467004,1.29065900871019,3.33487843404016,5.32502074550366,2.21613447142861
"43694",0.466418053186604,2.50132517027459,2.99627669770714,6.95136909386879,2.88215677830758
"43707",0.307101474631399,2.18129474821959,4.55253120853509,6.47257508985315,2.80173437715269
