FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
24,9,13151182313,0.029947409,0.030340536,0.000393126,0.030147682,0.000118189,0.271329142
59,9,13151182313,0.033645146,0.033976711,0.000331566,0.033812365,0.000110917,0.304311283
154,9,13151182313,0.032755788,0.033052046,0.000296257,0.032906299,0.000104998,0.29615669
161,9,13151182313,0.027784923,0.028204011,0.000419088,0.027993406,0.000122616,0.251940656
275,6,8767454875,0.011999338,0.012074352,7.50143E-05,0.012039517,2.52377E-05,0.072237101
304,9,13151182313,0.012914961,0.013081852,0.000166891,0.012999121,5.27646E-05,0.116992091
356,2,2922484958,0.023854963,0.023928929,7.39656E-05,0.023891946,3.69828E-05,0.047783893
376,6,8767454875,0.017376652,0.017506886,0.000130234,0.017441663,4.87239E-05,0.104649978
393,6,8767454875,0.012414902,0.012508961,9.40589E-05,0.012462814,3.70259E-05,0.074776887
464,6,8767454875,-0.007912732,-0.00781663,9.61013E-05,-0.007864621,3.05081E-05,-0.047187723
566,6,8767454875,0.011936538,0.012013039,7.65007E-05,0.011972996,2.6581E-05,0.071837974
576,2,2922484958,0.011464857,0.011480073,1.5215E-05,0.011472465,7.60751E-06,0.02294493
599,6,8767454875,0.027012467,0.027113929,0.000101462,0.027063075,3.81939E-05,0.162378451
644,5,7306212396,0.028156694,0.028251298,9.46037E-05,0.028209604,3.25738E-05,0.14104802
675,3,4383727438,0.025831388,0.025896555,6.51665E-05,0.025862392,2.66977E-05,0.077587176
718,9,13151182313,0.029037731,0.029285643,0.000247912,0.029160624,7.38482E-05,0.262445612
787,9,13151182313,0.013458476,0.013626273,0.000167796,0.01354283,5.22324E-05,0.121885469
808,6,8767454875,0.031489935,0.031814776,0.000324842,0.031652019,0.000102511,0.189912114
810,1,1461242479,0.029575856,0.029575856,0,0.029575856,0,0.029575856
828,6,8767454875,0.013681919,0.013791885,0.000109966,0.013736925,3.65966E-05,0.082421551
842,6,8767454875,0.003024176,0.003432363,0.000408187,0.003228073,0.000151978,0.019368441
889,6,8767454875,0.011801782,0.011883898,8.21156E-05,0.011843645,2.71643E-05,0.071061872
927,9,13151182313,0.012904959,0.013069186,0.000164228,0.012987665,4.87335E-05,0.116888986
956,4,5844969917,-0.005956967,-0.005875682,8.12858E-05,-0.005916356,3.06047E-05,-0.023665423
1037,9,13151182313,0.012328499,0.012451347,0.000122848,0.012389929,3.85649E-05,0.111509365
1105,9,13151182313,0.025371645,0.025766738,0.000395093,0.025566141,0.000115086,0.230095269
1215,3,4383727438,-0.009645671,-0.00952889,0.00011678,-0.009587805,4.76812E-05,-0.028763416
1300,9,13151182313,0.014994827,0.015204196,0.000209369,0.015099891,6.996E-05,0.13589902
