FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
14,4,11031510686,-0.007671355,-0.007369509,0.000301846,-0.007520924,0.000114483,-0.030083697
19,4,11031510686,-0.01571808,-0.015675204,4.28762E-05,-0.015695082,1.97554E-05,-0.06278033
24,4,11031510686,0.018508503,0.018907981,0.000399478,0.018709277,0.000166403,0.074837107
59,4,11031510686,0.01896714,0.019336702,0.000369562,0.019151457,0.000173995,0.076605828
82,4,11031510686,-0.007479212,-0.007128317,0.000350895,-0.007303795,0.000132683,-0.029215178
119,4,11031510686,0.025237871,0.025467087,0.000229215,0.025352032,8.58712E-05,0.10140813
154,4,11031510686,0.017447876,0.017822374,0.000374498,0.0176334,0.000177493,0.070533602
161,4,11031510686,0.018788395,0.019196916,0.000408521,0.018992584,0.000160911,0.075970335
206,2,5515755343,0.017456789,0.01746585,9.06177E-06,0.017461319,4.53088E-06,0.034922639
238,2,5515755343,-0.024543144,-0.024489662,5.34821E-05,-0.024516403,2.67411E-05,-0.049032805
275,4,11031510686,-0.018547857,-0.018495321,5.25359E-05,-0.018521558,2.51051E-05,-0.07408623
278,1,2757877671,-0.014609188,-0.014609188,0,-0.014609188,0,-0.014609188
304,2,5515755343,-0.018026473,-0.017979532,4.69405E-05,-0.018003003,2.34703E-05,-0.036006005
356,2,5515755343,0.023285955,0.023378661,9.27057E-05,0.023332308,4.63529E-05,0.046664616
363,4,11031510686,0.025338249,0.025567235,0.000228986,0.025468157,9.20977E-05,0.101872627
376,4,11031510686,-0.016042821,-0.015934981,0.00010784,-0.015988739,4.10234E-05,-0.063954957
393,2,5515755343,-0.016632279,-0.016630705,1.57394E-06,-0.016631492,7.8697E-07,-0.033262985
464,1,2757877671,0.020563062,0.020563062,0,0.020563062,0,0.020563062
469,2,5515755343,0.019115133,0.019197516,8.23829E-05,0.019156325,4.11915E-05,0.038312649
506,4,11031510686,0.024309544,0.024590654,0.00028111,0.024451806,0.000123349,0.097807225
566,4,11031510686,-0.017786838,-0.01773523,5.16083E-05,-0.017761038,2.41062E-05,-0.071044153
576,2,5515755343,-0.01875243,-0.018702986,4.94439E-05,-0.018727708,2.4722E-05,-0.037455415
579,1,2757877671,-0.014797483,-0.014797483,0,-0.014797483,0,-0.014797483
599,4,11031510686,0.010896443,0.011153921,0.000257478,0.011024946,0.000127901,0.044099785
641,4,11031510686,0.017332945,0.017732717,0.000399772,0.017536351,0.000152407,0.070145404
644,3,8273633014,0.007181838,0.007458198,0.00027636,0.007359464,0.000125862,0.022078392
651,1,2757877671,0.030326966,0.030326966,0,0.030326966,0,0.030326966
665,2,5515755343,0.026484361,0.02653088,4.65196E-05,0.026507621,2.32598E-05,0.053015241
671,2,5515755343,-0.021881742,-0.021870155,1.15875E-05,-0.021875949,5.79376E-06,-0.043751897
718,4,11031510686,0.000270146,0.000507926,0.00023778,0.000394422,0.00010481,0.00157769
733,4,11031510686,-0.01630429,-0.016265482,3.88082E-05,-0.01628383,1.77992E-05,-0.065135321
758,4,11031510686,-0.021990832,-0.021928692,6.21397E-05,-0.021959803,2.31819E-05,-0.08783921
787,4,11031510686,-0.018144783,-0.018081313,6.34696E-05,-0.018112959,2.47085E-05,-0.072451836
808,4,11031510686,0.021396609,0.021773791,0.000377182,0.021584253,0.00016424,0.086337013
826,4,11031510686,0.031933978,0.032074112,0.000140134,0.032011866,6.15954E-05,0.128047463
828,4,11031510686,-0.017889349,-0.017824886,6.44624E-05,-0.017857,2.44419E-05,-0.071428001
842,2,5515755343,0.021782348,0.021792371,1.00229E-05,0.021787359,5.01145E-06,0.043574719
889,4,11031510686,-0.01920953,-0.019147269,6.22608E-05,-0.019177615,2.56748E-05,-0.076710459
927,4,11031510686,-0.01905871,-0.019000195,0.000058515,-0.019029445,2.5814E-05,-0.076117782
956,4,11031510686,0.020313337,0.020402476,8.91388E-05,0.020357921,4.02502E-05,0.081431685
1015,1,2757877671,-0.009669605,-0.009669605,0,-0.009669605,0,-0.009669605
1037,4,11031510686,-0.01852442,-0.018469585,5.48344E-05,-0.01849696,2.51606E-05,-0.073987842
1087,4,11031510686,0.029914863,0.030225532,0.000310669,0.030072315,0.000112343,0.120289259
1105,4,11031510686,0.021759043,0.022201965,0.000442922,0.021980564,0.000176929,0.087922256
1206,2,5515755343,-0.021206884,-0.021194294,1.25896E-05,-0.021200589,6.29481E-06,-0.042401178
1215,2,5515755343,0.029916365,0.029979186,6.28214E-05,0.029947775,3.14107E-05,0.059895551
1256,4,11031510686,0.024377169,0.024643019,0.00026585,0.024510414,0.000115654,0.098041657
1300,4,11031510686,-0.017251024,-0.017171955,7.90693E-05,-0.017211438,2.79555E-05,-0.068845753
1317,2,5515755343,0.012541525,0.012740848,0.000199323,0.012641186,9.96613E-05,0.025282373
1342,4,11031510686,0.011721495,0.012150879,0.000429384,0.011936925,0.000195483,0.047747701
1356,1,2757877671,0.017581675,0.017581675,0,0.017581675,0,0.017581675
1377,4,11031510686,-0.014894101,-0.014835567,5.85336E-05,-0.014860348,2.21385E-05,-0.059441393
1406,4,11031510686,0.018114507,0.018620044,0.000505537,0.018358461,0.000215765,0.073433844
1415,4,11031510686,0.026303504,0.026411539,0.000108035,0.026356599,4.10607E-05,0.105426397
1477,4,11031510686,0.025721315,0.025847312,0.000125997,0.025783989,4.45484E-05,0.103135955
1520,2,5515755343,0.019371765,0.019376608,4.84288E-06,0.019374186,2.42144E-06,0.038748372
1523,4,11031510686,-0.016578568,-0.016531605,4.69629E-05,-0.016555108,1.80504E-05,-0.066220433
1524,4,11031510686,-0.015295537,-0.0152408,5.47376E-05,-0.015272399,2.3133E-05,-0.061089595
1529,4,11031510686,0.0204165,0.020521535,0.000105035,0.02048578,4.09642E-05,0.081943121
