FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
19,2,11771992612,0.012269958,0.012353781,8.38228E-05,0.012311869,4.19114E-05,0.024623739
82,1,5885996306,0.048093729,0.048093729,0,0.048093729,0,0.048093729
275,1,5885996306,0.011902686,0.011902686,0,0.011902686,0,0.011902686
464,2,11771992612,-0.005651852,-0.005593592,5.82598E-05,-0.005622722,2.91299E-05,-0.011245443
566,1,5885996306,0.012638871,0.012638871,0,0.012638871,0,0.012638871
665,1,5885996306,-0.007895384,-0.007895384,0,-0.007895384,0,-0.007895384
671,1,5885996306,0.008304194,0.008304194,0,0.008304194,0,0.008304194
733,2,11771992612,0.012640429,0.012654542,1.41133E-05,0.012647485,7.05663E-06,0.025294971
758,1,5885996306,0.008585877,0.008585877,0,0.008585877,0,0.008585877
842,1,5885996306,0.002642659,0.002642659,0,0.002642659,0,0.002642659
956,1,5885996306,-0.004119044,-0.004119044,0,-0.004119044,0,-0.004119044
1015,1,5885996306,0.047456671,0.047456671,0,0.047456671,0,0.047456671
1317,1,5885996306,0.020468371,0.020468371,0,0.020468371,0,0.020468371
1415,2,11771992612,-0.008049752,-0.008046152,3.59956E-06,-0.008047952,1.79978E-06,-0.016095904
1520,1,5885996306,-0.005462863,-0.005462863,0,-0.005462863,0,-0.005462863
1523,1,5885996306,0.013041937,0.013041937,0,0.013041937,0,0.013041937
1529,1,5885996306,-0.004709436,-0.004709436,0,-0.004709436,0,-0.004709436
1566,4,23543985225,0.010870527,0.010983788,0.000113261,0.010927511,5.07963E-05,0.043710043
1629,1,5885996306,0.012244617,0.012244617,0,0.012244617,0,0.012244617
1666,1,5885996306,0.045473415,0.045473415,0,0.045473415,0,0.045473415
1689,2,11771992612,0.01329155,0.013397535,0.000105985,0.013344543,5.29927E-05,0.026689085
1759,2,11771992612,0.007696212,0.007994893,0.000298681,0.007845552,0.000149341,0.015691105
2069,1,5885996306,0.01023689,0.01023689,0,0.01023689,0,0.01023689
2105,1,5885996306,0.01312905,0.01312905,0,0.01312905,0,0.01312905
2229,1,5885996306,-0.007943351,-0.007943351,0,-0.007943351,0,-0.007943351
2329,1,5885996306,0.009814466,0.009814466,0,0.009814466,0,0.009814466
2389,2,11771992612,-0.000972513,-0.000761303,0.00021121,-0.000866908,0.000105605,-0.001733815
2420,1,5885996306,-0.003650401,-0.003650401,0,-0.003650401,0,-0.003650401
2457,1,5885996306,0.00512699,0.00512699,0,0.00512699,0,0.00512699
2569,1,5885996306,0.048246104,0.048246104,0,0.048246104,0,0.048246104
2592,1,5885996306,0.022436701,0.022436701,0,0.022436701,0,0.022436701
2602,1,5885996306,0.039377533,0.039377533,0,0.039377533,0,0.039377533
2640,1,5885996306,-0.007017658,-0.007017658,0,-0.007017658,0,-0.007017658
2666,1,5885996306,-0.000828964,-0.000828964,0,-0.000828964,0,-0.000828964
2692,1,5885996306,0.039652649,0.039652649,0,0.039652649,0,0.039652649
2735,1,5885996306,0.013730527,0.013730527,0,0.013730527,0,0.013730527
2760,2,11771992612,0.005326104,0.005564953,0.000238848,0.005445529,0.000119424,0.010891057
2795,2,11771992612,0.009165894,0.00920561,3.97153E-05,0.009185752,1.98577E-05,0.018371504
2990,1,5885996306,0.012746283,0.012746283,0,0.012746283,0,0.012746283
3005,1,5885996306,-0.003539599,-0.003539599,0,-0.003539599,0,-0.003539599
3092,1,5885996306,0.012684325,0.012684325,0,0.012684325,0,0.012684325
3280,1,5885996306,0.048654083,0.048654083,0,0.048654083,0,0.048654083
3302,1,5885996306,-0.004066768,-0.004066768,0,-0.004066768,0,-0.004066768
3321,1,5885996306,-0.007777383,-0.007777383,0,-0.007777383,0,-0.007777383
3335,1,5885996306,0.038628299,0.038628299,0,0.038628299,0,0.038628299
3693,2,11771992612,0.012944928,0.01304342,9.8492E-05,0.012994174,4.9246E-05,0.025988349
3705,1,5885996306,0.008034283,0.008034283,0,0.008034283,0,0.008034283
3767,2,11771992612,0.012350941,0.012467891,0.00011695,0.012409416,5.8475E-05,0.024818832
3854,1,5885996306,0.033367079,0.033367079,0,0.033367079,0,0.033367079
3873,1,5885996306,0.020173056,0.020173056,0,0.020173056,0,0.020173056
3933,2,11771992612,0.010217102,0.010594873,0.000377771,0.010405988,0.000188885,0.020811975
3985,2,11771992612,0.045839474,0.046270091,0.000430617,0.046054782,0.000215309,0.092109565
4012,1,5885996306,0.02934508,0.02934508,0,0.02934508,0,0.02934508
4035,1,5885996306,-0.008011104,-0.008011104,0,-0.008011104,0,-0.008011104
4073,2,11771992612,-0.005494396,-0.005449148,4.52483E-05,-0.005471772,2.26242E-05,-0.010943544
4276,1,5885996306,-0.00792309,-0.00792309,0,-0.00792309,0,-0.00792309
4364,1,5885996306,0.002860296,0.002860296,0,0.002860296,0,0.002860296
4544,1,5885996306,0.014383929,0.014383929,0,0.014383929,0,0.014383929
4603,1,5885996306,-0.007767333,-0.007767333,0,-0.007767333,0,-0.007767333
4680,2,11771992612,0.008570943,0.008626136,5.5193E-05,0.00859854,2.75965E-05,0.017197079
4705,1,5885996306,-0.007679314,-0.007679314,0,-0.007679314,0,-0.007679314
4794,1,5885996306,-0.004136462,-0.004136462,0,-0.004136462,0,-0.004136462
4800,2,11771992612,0.013045561,0.013145729,0.000100167,0.013095645,5.00837E-05,0.02619129
4816,1,5885996306,0.039360464,0.039360464,0,0.039360464,0,0.039360464
4827,2,11771992612,0.015426295,0.015842486,0.000416191,0.015634391,0.000208096,0.031268781
4862,1,5885996306,-0.00347345,-0.00347345,0,-0.00347345,0,-0.00347345
4869,2,11771992612,0.031445753,0.032051753,0.000606,0.031748753,0.000303,0.063497506
4916,2,11771992612,0.015512794,0.015731215,0.000218421,0.015622005,0.000109211,0.03124401
4974,1,5885996306,0.02691889,0.02691889,0,0.02691889,0,0.02691889
5184,1,5885996306,0.000500138,0.000500138,0,0.000500138,0,0.000500138
5250,1,5885996306,0.009661904,0.009661904,0,0.009661904,0,0.009661904
5278,2,11771992612,0.007709963,0.008003816,0.000293853,0.007856889,0.000146927,0.015713779
5286,1,5885996306,0.041341208,0.041341208,0,0.041341208,0,0.041341208
5330,1,5885996306,0.037497334,0.037497334,0,0.037497334,0,0.037497334
5341,1,5885996306,0.013383797,0.013383797,0,0.013383797,0,0.013383797
5511,2,11771992612,0.023866754,0.024414927,0.000548173,0.02414084,0.000274086,0.048281681
5521,2,11771992612,0.010036478,0.010133619,9.71416E-05,0.010085049,4.85708E-05,0.020170097
5546,2,11771992612,0.015570902,0.015791312,0.00022041,0.015681107,0.000110205,0.031362214
5643,2,11771992612,0.008113085,0.0081336,2.05152E-05,0.008123343,1.02576E-05,0.016246686
5680,1,5885996306,-0.004466753,-0.004466753,0,-0.004466753,0,-0.004466753
5785,2,11771992612,0.000800279,0.000984804,0.000184525,0.000892542,9.22624E-05,0.001785083
5818,1,5885996306,0.010325707,0.010325707,0,0.010325707,0,0.010325707
6130,1,5885996306,0.013789033,0.013789033,0,0.013789033,0,0.013789033
6229,1,5885996306,-0.003596451,-0.003596451,0,-0.003596451,0,-0.003596451
6382,2,11771992612,0.012711428,0.012802986,9.15583E-05,0.012757207,4.57792E-05,0.025514415
6585,2,11771992612,0.014747092,0.014929316,0.000182224,0.014838204,9.11122E-05,0.029676408
6673,2,11771992612,0.012458591,0.012490734,3.21427E-05,0.012474662,1.60714E-05,0.024949324
6719,2,11771992612,0.013078378,0.013090415,1.20373E-05,0.013084396,6.01867E-06,0.026168793
6749,1,5885996306,0.010057841,0.010057841,0,0.010057841,0,0.010057841
6810,2,11771992612,0.038186789,0.038194876,8.08761E-06,0.038190832,4.0438E-06,0.076381665
6860,2,11771992612,0.036478493,0.036520775,4.2282E-05,0.036499634,2.1141E-05,0.072999269
6946,1,5885996306,-0.007777685,-0.007777685,0,-0.007777685,0,-0.007777685
7188,2,11771992612,0.002207741,0.002420271,0.00021253,0.002314006,0.000106265,0.004628011
7306,1,5885996306,0.018613463,0.018613463,0,0.018613463,0,0.018613463
7423,2,11771992612,0.033370767,0.033381317,1.055E-05,0.033376042,5.27501E-06,0.066752084
7447,2,11771992612,0.012375253,0.012405171,2.99178E-05,0.012390212,1.49589E-05,0.024780424
7480,1,5885996306,0.013307167,0.013307167,0,0.013307167,0,0.013307167
7549,1,5885996306,0.041157473,0.041157473,0,0.041157473,0,0.041157473
7593,1,5885996306,-0.003920714,-0.003920714,0,-0.003920714,0,-0.003920714
7662,1,5885996306,-0.00720101,-0.00720101,0,-0.00720101,0,-0.00720101
7805,1,5885996306,0.013045706,0.013045706,0,0.013045706,0,0.013045706
7809,1,5885996306,0.008940639,0.008940639,0,0.008940639,0,0.008940639
7828,2,11771992612,-0.005485125,-0.00544621,3.89153E-05,-0.005465667,1.94577E-05,-0.010931334
7882,1,5885996306,-0.007921224,-0.007921224,0,-0.007921224,0,-0.007921224
7889,2,11771992612,0.036379449,0.036392387,1.29379E-05,0.036385918,6.46897E-06,0.072771836
7970,1,5885996306,0.013113324,0.013113324,0,0.013113324,0,0.013113324
8094,1,5885996306,0.009297146,0.009297146,0,0.009297146,0,0.009297146
