FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
4364,1,5885996306,0.009695346,0.009695346,0,0.009695346,0,0.009695346
4372,1,5885996306,0.007030858,0.007030858,0,0.007030858,0,0.007030858
4441,1,5885996306,0.021171769,0.021171769,0,0.021171769,0,0.021171769
4544,1,5885996306,-0.00077337,-0.00077337,0,-0.00077337,0,-0.00077337
4584,2,11771992612,0.017307442,0.017383682,7.62E-05,0.017345562,3.81E-05,0.034691123
4603,1,5885996306,0.007139041,0.007139041,0,0.007139041,0,0.007139041
4785,1,5885996306,0.015174626,0.015174626,0,0.015174626,0,0.015174626
4800,2,11771992612,-0.001617625,-0.001554772,6.29E-05,-0.001586198,3.14E-05,-0.003172397
4820,1,5885996306,0.01043912,0.01043912,0,0.01043912,0,0.01043912
4845,1,5885996306,0.021605663,0.021605663,0,0.021605663,0,0.021605663
4869,2,11771992612,0.00994989,0.010096792,0.000146902,0.010023341,7.35E-05,0.020046682
4954,2,11771992612,0.020549363,0.020605575,5.62E-05,0.020577469,2.81E-05,0.041154938
4974,1,5885996306,0.008080221,0.008080221,0,0.008080221,0,0.008080221
4983,1,5885996306,0.021046808,0.021046808,0,0.021046808,0,0.021046808
5045,1,5885996306,0.011010664,0.011010664,0,0.011010664,0,0.011010664
5184,1,5885996306,0.008500037,0.008500037,0,0.008500037,0,0.008500037
5250,1,5885996306,-0.005984878,-0.005984878,0,-0.005984878,0,-0.005984878
5286,1,5885996306,0.005485405,0.005485405,0,0.005485405,0,0.005485405
5330,1,5885996306,0.022741107,0.022741107,0,0.022741107,0,0.022741107
5341,1,5885996306,-0.001578338,-0.001578338,0,-0.001578338,0,-0.001578338
5354,4,23543985225,0.020237401,0.020346403,0.000109002,0.020291343,3.85E-05,0.081165373
5463,1,5885996306,0.006622039,0.006622039,0,0.006622039,0,0.006622039
5521,2,11771992612,-0.005893041,-0.005868736,2.43E-05,-0.005880889,1.22E-05,-0.011761777
5542,1,5885996306,0.020781731,0.020781731,0,0.020781731,0,0.020781731
5558,2,11771992612,0.021505533,0.021533022,2.75E-05,0.021519277,1.37E-05,0.043038554
5680,1,5885996306,0.005150697,0.005150697,0,0.005150697,0,0.005150697
5785,2,11771992612,0.00835989,0.00843018,7.03E-05,0.008395035,3.51E-05,0.016790071
