FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
19,1,3130620458,-0.007621572,-0.007621572,0,-0.007621572,0,-0.007621572
24,4,12522481832,0.00459696,0.004627511,3.06E-05,0.004608517,1.17E-05,0.018434069
82,2,6261240916,-0.011965097,-0.011775517,0.00018958,-0.011870307,9.48E-05,-0.023740614
119,2,6261240916,0.007134785,0.007162991,2.82E-05,0.007148888,1.41E-05,0.014297775
161,4,12522481832,0.004527072,0.004565543,3.85E-05,0.004546674,1.40E-05,0.018186694
356,1,3130620458,0.00501196,0.00501196,0,0.00501196,0,0.00501196
363,2,6261240916,0.007072284,0.007104069,3.18E-05,0.007088177,1.59E-05,0.014176354
464,1,3130620458,0.00789495,0.00789495,0,0.00789495,0,0.00789495
469,2,6261240916,0.003015933,0.003083799,6.79E-05,0.003049866,3.39E-05,0.006099732
566,2,6261240916,-0.008335619,-0.008281824,5.38E-05,-0.008308722,2.69E-05,-0.016617443
579,1,3130620458,-0.007532134,-0.007532134,0,-0.007532134,0,-0.007532134
665,2,6261240916,0.009831783,0.009836661,4.88E-06,0.009834222,2.44E-06,0.019668444
671,2,6261240916,-0.00964136,-0.009634265,7.10E-06,-0.009637813,3.55E-06,-0.019275625
733,2,6261240916,-0.007624303,-0.007609464,1.48E-05,-0.007616884,7.42E-06,-0.015233767
758,4,12522481832,-0.009921318,-0.009880783,4.05E-05,-0.009900784,1.55E-05,-0.039603137
842,2,6261240916,0.006028466,0.0060613,3.28E-05,0.006044883,1.64E-05,0.012089766
889,2,6261240916,-0.009118878,-0.009104031,1.48E-05,-0.009111455,7.42E-06,-0.018222909
956,4,12522481832,0.007523821,0.007551795,2.80E-05,0.007537787,9.90E-06,0.030151147
1015,1,3130620458,-0.013498892,-0.013498892,0,-0.013498892,0,-0.013498892
1058,2,6261240916,-0.007514355,-0.007512542,1.81E-06,-0.007513449,9.06E-07,-0.015026898
1087,2,6261240916,0.004990535,0.005046569,5.60E-05,0.005018552,2.80E-05,0.010037105
1105,4,12522481832,0.004743669,0.004804456,6.08E-05,0.004774171,2.60E-05,0.019096683
1206,1,3130620458,-0.009527568,-0.009527568,0,-0.009527568,0,-0.009527568
1256,4,12522481832,0.005611283,0.005680786,6.95E-05,0.005645432,2.46E-05,0.022581728
1317,2,6261240916,-0.00021611,-4.68E-05,0.000169328,-0.000131446,8.47E-05,-0.000262892
1415,2,6261240916,0.009661388,0.009671427,1.00E-05,0.009666407,5.02E-06,0.019332815
1520,4,12522481832,0.007702578,0.007724462,2.19E-05,0.007713498,7.96E-06,0.030853991
1529,4,12522481832,0.007628669,0.007653249,2.46E-05,0.007640446,9.93E-06,0.030561785
1566,4,12522481832,-0.008399046,-0.008351507,4.75E-05,-0.008377486,2.06E-05,-0.033509944
1629,2,6261240916,-0.007925759,-0.007921047,4.71E-06,-0.007923403,2.36E-06,-0.015846806
1666,1,3130620458,-0.010300582,-0.010300582,0,-0.010300582,0,-0.010300582
1759,1,3130620458,0.003963588,0.003963588,0,0.003963588,0,0.003963588
1797,4,12522481832,0.003744338,0.003809215,6.49E-05,0.003777684,3.01E-05,0.015110737
2105,2,6261240916,0.0018683,0.001978465,0.000110165,0.001923382,5.51E-05,0.003846765
2228,4,12522481832,0.007188721,0.007211467,2.27E-05,0.007200526,8.06E-06,0.028802102
2229,2,6261240916,0.009738885,0.009745301,6.42E-06,0.009742093,3.21E-06,0.019484186
2288,4,12522481832,0.003695783,0.00379135,9.56E-05,0.003741506,4.33E-05,0.014966025
2389,2,6261240916,0.006980503,0.007012571,3.21E-05,0.006996537,1.60E-05,0.013993074
